[00:00] 欢迎收听赵华语古惑仔第1070集
[22:16] 短线客被留住变长线客的
[22:19] 有没有这样的股票
[22:19] 其实是有的
[22:20] 我们刚刚讲像CPU
[22:22] 像什么联亚这些
[22:24] 其实他们就是短线进来
[22:25] 然后就发觉
[22:26] 长得太凶了
[22:27] 我们不要下车
[22:28] 就一直往上走
[22:29] 一直往上走
[22:30] 所以不是没有股票
[22:32] 像我们刚才讲
[22:32] 其实像探针里面
[22:33] 也有做到像CPU的
[22:35] 像旺西就是
[22:36] 对旺西
[22:36] 相对强
[22:37] 但是它也还没过4000
[22:39] 所以它还在这个地方整理
[22:41] 基本上有压回
[22:42] 我觉得就还是可以上车
[22:43] 其实很多股票可以买
[22:45] 真的
[22:46] 那像中沙生养办
[22:48] 这种再生金源呢
[22:49] 中沙生养办
[22:51] 基本上我觉得今年也会很好
[22:53] 只是因为像生养办
[22:55] 过去就是股息很差
[22:57] 所以大家对它就比较冷感
[22:59] 但是其实中沙相对就强很多
[23:02] 所以我觉得
[23:03] 其实今年整个战争经验
[23:04] 应该还是会放量
[23:05] 还是放量
[23:06] 所以我觉得还是可以的
[23:08] 好
[23:08] 有一个族群
[23:09] 我觉得比较奇特的是
[23:11] 就是电力相关
[23:12] 是
[23:13] 因为我们都觉得
[23:14] 感觉都不太懂对不对
[23:15] 因为只有台达电
[23:16] 连光宝科都不行
[23:17] 就这个族群
[23:18] 现在看起来只有台达电
[23:20] 一马当先
[23:22] 之前有这个拉到1500块钱
[23:24] 就创新高
[23:25] 然后才震荡
[23:26] 都很强
[23:27] 可是光宝科就很差
[23:28] 对不对
[23:29] 另外像重电也不行
[23:30] 华晨已经跌破800块钱
[23:33] 感觉上整个电力还有BBU
[23:36] 虽然顺达前一阵子有表现
[23:38] 可是这几天也是连续黑K
[23:40] ASKY老大哥跌破1000块钱
[23:42] 到底为什么整个电力族群
[23:44] 在这一波的AI风潮里面
[23:46] 明明觉得很重要
[23:47] 却长不动了
[23:49] 其实台达电
[23:51] 它不是只有电力的
[23:52] 对啦
[23:53] 公司的代表
[23:54] 不要忘记它其实是散热的代表
[23:56] 对啦
[23:56] 它其实是散热的龙头
[23:58] 其实大家从来都不把他当作散热的公司来看
[24:00] 都有啦
[24:01] 所以我们就讲说
[24:02] 像台达电
[24:03] 他基本上他是跟Cooler Master
[24:05] 跟建策起红
[24:07] 是一样都是在
[24:08] 同一挂
[24:09] NVIDIA上面的Vendor Call的公司
[24:11] 而且像建策还出部分的零组件给台达电
[24:15] 他就是标标准准的
[24:16] 既是电力公司
[24:17] 也是散热公司
[24:18] 那确实如果你从电力的角度来看
[24:20] 确实就是不是很强
[24:21] 为什么
[24:22] 因为整个BBU目前的报价
[24:24] 变成是很硬的报价
[24:26] margin拉不高
[24:27] 所以变成一定会有一些排挤
[24:30] 所以我上次有来讲
[24:32] 我说可能AS
[24:33] 它不是很愿意做这个东西
[24:34] 因为margin这么的低
[24:36] 可是这个就是市场
[24:38] 就是对这个很有高度的热忱
[24:41] 就是说你一定要这个东西多做
[24:42] 市场才愿意给你比较高的本益比
[24:44] 你不做你的EPS很好
[24:46] 可是市场就是不买单
[24:47] 所以它就会比较差
[24:49] 然后再来就是像光宝
[24:51] 可能它因为马上就要发CB了吧
[24:54] 它这次的CB应该也会是
[24:56] 我觉得可能是循圈
[24:57] 因为相对来讲
[25:00] 它的股本比较大
[25:00] 就是你去观察
[25:02] 股本比较大的公司发CB
[25:04] 它会走循圈模式
[25:05] 如果是股本比较小的公司
[25:08] 它的CB可能就是近拍模式
[25:10] 例如说你像庸智好了
[25:12] 它的CB是近拍模式
[25:14] 你觉得是近拍模式
[25:15] 基本上公司不会想要去压股价
[25:18] 因为对我们有什么好处
[25:19] 可是像光宝这种
[25:21] 它是循圈模式
[25:22] 那它可能
[25:23] 它就刻意的什么
[25:24] 会想办法让股价稍微低一点
[25:26] 因为他可以安排比较大的法人进来买这档CB
[25:31] 对
[25:31] 那当然你也知道嘛
[25:33] 如果公司要安排自己的人进来买CB
[25:36] 当然一定是相对是比较友好的
[25:40] 所以我觉得光宝打下来
[25:42] 反而是一个可以关注的点
[25:44] 关注的点
[25:45] 那我们之前有讲过
[25:46] 其实这个大盘在这个过程里面
[25:48] 其实不要太关注台积电
[25:49] 多关注一下台达电
[25:51] 台达电才是引领整个大盘起死回生的赵子龙
[25:55] 应该是这样
[25:56] 这样赵子龙
[25:57] 我们的台阶
[25:57] 现在有点像是刘备
[25:59] 但是不是说
[26:00] 他是扶不起的阿斗
[26:01] 不是
[26:01] 是刘备就比较温
[26:03] 比较温
[26:04] 因为他受国际局势左右
[26:06] 所以刘备也要想比较多
[26:07] 他如果这时候拉
[26:09] 是不是代表
[26:09] 他就不理川普了
[26:10] 那他那样能够拉多远
[26:12] 所以我觉得台积电
[26:14] 其实他是
[26:14] 他有瞻前顾后
[26:16] 他有在看整个市场的结构
[26:18] 但我觉得台达电
[26:19] 相对来讲
[26:19] 他有受到散热的需求
[26:21] 电力的需求
[26:22] 他就是稳稳的往上走
[26:24] 好
[26:24] 我个人也觉得台积电
[26:26] 这段时间啊
[26:27] 它会来回跑
[26:27] 所以会跟大家分享说
[26:29] 这个17字头的台积电
[26:31] 相对它的价钱
[26:32] 就是比较合理的入售价
[26:33] 那前两天还有到
[26:35] 甚至最低点啊
[26:36] 前一波最低点
[26:37] 以期货来说
[26:38] 它有到17
[26:39] 我记得1740还多少
[26:40] 那前两天有到1760
[26:42] 那只要是17字头
[26:44] 其实相对是比较便宜
[26:45] 可是如果它短线急冲
[26:46] 像昨天涨了4、5%
[26:48] 那也许做一个短线的货力了解
[26:50] 这是短线上的想法
[26:52] 因为有人会觉得
[26:53] 在这个盘式中
[26:54] 你想要拿一点货力回来的话
[26:55] 他其实这样操作蛮稳的
[26:57] 可是如果您是长线投资人
[26:59] 17字头就减一点
[27:00] 大不了到16字头
[27:02] 是不是
[27:03] 再减一点
[27:04] 不会吃亏的
[27:05] 我觉得至少台建有这样的功能
[27:07] 但是你不要现在冲
[27:08] 我觉得如果说他在法说会
[27:10] 钱是压抑的
[27:12] 反而法说会会变成一个
[27:14] 比较好的现象
[27:15] 因为讲了好消息
[27:16] 大家会反应
[27:17] 对
[27:18] 因为我其实从形态上来看
[27:19] 我是觉得台建真的是有可能
[27:21] 回到17以下
[27:22] 但是可能就是一下下而已
[27:24] 所以一下下基本上
[27:26] 你如果像赵华这么忙的人
[27:27] 你可以买不到那个什么1680
[27:29] 1650
[27:30] 就是很难
[27:31] 我每天都挂
[27:32] 因为还是下来一瞬间
[27:33] 然后就再上去了
[27:35] 但是你说台建不会吗
[27:36] 我觉得会
[27:37] 因为台建过往都有这样的惯性
[27:40] 就是它会一个突然的往下的修正
[27:43] 然后再上来
[27:44] 所以刚刚赵华讲说1700就可以买
[27:47] 我觉得也没有错
[27:48] 基本上因为常态来讲
[27:50] 你是很难看到1700以下的台积电
[27:53] 所以我说他打到160
[27:55] 那都是短线
[27:56] 就是极短线的下压来拉起来
[28:00] 所以也等于跟大家讲说
[28:01] 其实凯克对这盘没有看得很差
[28:03] 只是可能短线就还卡在
[28:06] 这个战争的阴影里面
[28:07] 是
[28:08] 然后这几天其实我比较关注的是
[28:10] 封测股
[28:11] 相对也确实是抗跌的一个情形
[28:13] 但有一档比较特别
[28:14] 晶圆电
[28:15] 晶圆电
[28:16] 我看了一下
[28:17] 它投信连续卖了四天
[28:18] 感觉是有被ETF调节
[28:20] 对
[28:21] 所以它今天也跌得比较重
[28:22] 今天跌了快要800分点
[28:24] 那自然会引起大家担心
[28:25] 当然大家如果有听我频道就知道
[28:27] 因为我300块钱
[28:28] 把它卖掉之后
[28:29] 一直希望它回到我身边
[28:31] 现在离我越来越近了
[28:32] 我也在观测
[28:33] 但当然它今天跌那么重
[28:34] 我也会格外的想
[28:35] 发生什么事了吗
[28:36] 一看是投信在卖
[28:38] 可是我觉得它的前景
[28:39] 应该不至于有大幅的改变呀
[28:41] 所以对于金银元店
[28:43] 有人传讯息问我说
[28:44] 要不要停损
[28:44] 因为第一我不晓得您买在哪里
[28:47] 第二我不晓得是凭什么样的
[28:48] 例如说你是凭技术形态进场
[28:50] 那如果是技术形态进场
[28:51] 你自然要依循你的技术形态出场
[28:54] 那如果你是依照他的基本面进场
[28:56] 那你可能要想一下
[28:58] 他的基本面有没有改变
[28:59] 筹码没有改变
[29:00] 你可以容忍的亏损范围到哪里
[29:02] 这实在是没有标准答案
[29:04] 因为对我来说就是之前停利掉了
[29:07] 现在反而是考量
[29:08] 他什么时候比较有止跌的现象的时候
[29:10] 我是还蛮想把他接回来的
[29:12] 我们从
[29:13] 因为刚刚赵老师在讲
[29:15] 顺便就看了一下晶圆店的形态
[29:17] 其实我觉得应该在272以下
[29:20] 應該都是長線晶圓店很好的買點
[29:24] 因為你可以看這樣今天
[29:25] 期盤就拉上去了
[29:27] 期盤這天非常的強
[29:29] 然後興泉早上也很強
[29:31] 只是今天盤不好所以告訴你有些股票是漲多的拉回有一些其實是正在漲但是我必须整个跟大家讲说其实就风车厂今年明年其实都非常好
[29:41] 我只能这样讲非常好
[29:43] 所以基本上这些股票拉回来
[29:45] 其实是给你买的
[29:46] 不是给你害怕的
[29:47] 当然很多时候
[29:49] 为什么会去强调进场的点
[29:51] 真的蛮重要
[29:52] 因为如果现在会想要做停损出场
[29:55] 可能真的就是不晓得是追高了呢
[29:57] 还是对于亏损的容忍度比较低
[29:59] 如果对于亏损容纶度
[30:01] 比较低的人
[30:02] 你自己也要
[30:02] 用你自己的风险承受
[30:04] 就是你不用问我啊
[30:05] 其实你自己就要知道
[30:06] 要不要出场
[30:07] 因为我没有办法保证
[30:08] 对我觉得经验店不错
[30:09] 可是我一讲完
[30:10] 它就会涨哦
[30:11] 并没有这样的保证
[30:12] 所以你该出场
[30:13] 还是要出场
[30:14] 我觉得这件事情
[30:15] 是蛮重要的
[30:16] 好那这边的话
[30:17] 我们照惯例
[30:19] 也来分享一下
[30:20] 就是有一些人
[30:21] 传讯息给我
[30:22] 然后让我觉得
[30:23] 很适合跟大家
[30:24] 做讨论的
[30:25] 好像这一位
[30:26] 他说2018年
[30:28] 在朋友的建议下
[30:29] 开了证券户
[30:30] 但是没有任何投资观念
[30:31] 然后资金不多
[30:32] 嘴巴说要存股
[30:33] 可是就想要赚加差
[30:35] 乱买乱卖
[30:36] 他说呢
[30:36] 每年只赚到五位数
[30:38] 不错了耶
[30:38] 这样子还
[30:39] 五位数不错啦
[30:41] 因为我本来以为
[30:41] 他会写说会亏一屁股
[30:43] 是啊
[30:43] 没有他每年赚五位数
[30:45] 他说不晓得哪一天
[30:46] 开始听到我们的节目
[30:47] 不知不觉已经习惯
[30:48] 每天下班一上车
[30:49] 就先打开节目
[30:50] 最期待是
[30:51] 明翰跟凯哥
[30:52] 来上节目的时候
[30:53] 可以让自己
[30:54] 对目前的投资
[30:55] 有更有方向感跟信心
[30:57] 2024年的获利
[30:58] 是进步到六位数了
[31:00] 十几万
[31:01] 去年变成二十几万
[31:03] 今年到目前为止
[31:04] 九十几万
[31:05] 所以他说
[31:07] 川普的上任后股市很震荡
[31:09] 我的心境却是越来越稳
[31:10] 以前跌就乱砍
[31:12] 涨就乱追
[31:12] 现在就是边存钱
[31:14] 边等机会
[31:15] 那每一次的大跌
[31:16] 都很像蓄力在深蹲
[31:18] 然后期待下一次
[31:19] 奋力的跳起
[31:20] 我是公务员
[31:21] 薪水很稳定
[31:22] 也没有长辈可以经援
[31:24] 一个人在北部工作
[31:25] 租屋十几年
[31:26] 也很想要有自己的房子
[31:28] 却感受到薪水
[31:29] 是追不上房价的涨幅
[31:30] 好 多亏你的节目
[31:32] 让我开始抓到
[31:33] 适合自己的投资方式
[31:34] 也觉得自己有能力
[31:35] 往目标迈进了
[31:36] 不再那么遥不可及
[31:37] 这几天的股市很震荡
[31:38] 要是以前
[31:39] 我的心情会很FOMO
[31:41] 可是这几天
[31:41] 听你在节目上开玩笑
[31:43] 却常常忍不住
[31:44] 跟着你笑出来了
[31:45] 所以想跟你说声谢谢
[31:47] 还有他喜欢凯歌
[31:48] 还蛮多人传讯息
[31:49] 说喜欢凯歌的
[31:50] 想买房子
[31:51] 其实刚好最后看了一个建案
[31:53] 真的啊你看哪一个
[31:54] 在新庄有一个案子
[31:55] 因为建商
[31:57] 就之前有一些纠纷
[31:59] 所以他们有三十几户被法拍
[32:01] 这样好吗
[32:03] 大家可以去研究一下
[32:04] 是那个吗
[32:05] 是最大的都更案那个案子吗
[32:07] 对对对
[32:08] 好
[32:09] 他现在一坪好像
[32:11] 法拍价已经到五十万上下
[32:14] 对
[32:14] 以那个location
[32:16] 我觉得基本上应该七十万是基本的
[32:19] 所以打到五十万
[32:20] 我觉得有兴趣的人可以看一下
[32:22] 凯哥没有帮任何一家建商做广告
[32:24] 只是刚好看到这个案子
[32:26] 觉得还蛮不错的
[32:28] 好像叫什么至善园
[32:30] 对对对
[32:31] 因为你讲的我没有讲
[32:32] 不是
[32:33] 为什么我知道
[32:35] 哎呀要讲吗
[32:36] 那么多人在听
[32:37] 因为那个的负责人
[32:39] 他也有念台大研毕业
[32:41] 刚好跟我同一届
[32:42] 没有同班
[32:43] 所以这个事情
[32:44] 我们就是都知道这个事情
[32:47] 当然是非公共我们都不说
[32:48] 我们回到案子本身是
[32:50] 号称这时候全台湾最大的
[32:52] 唯老都更
[32:53] 对
[32:53] 好那遇到这个事情
[32:55] 当然每个人看情况
[32:56] 有人不喜欢出了状况的房子
[32:58] 但是凯哥可能是以他的价格
[33:00] 投资的角度来看
[33:02] 对
[33:02] 因为他的房子的避震系数非常的高
[33:05] 对
[33:05] 他是有制震系统的
[33:07] 是
[33:07] 而且那个地方
[33:09] 在新庄的金华区
[33:10] 是
[33:11] 走路到捷运站
[33:13] 大概五分钟就到了
[33:14] 而且他下面就是Net
[33:16] 是
[33:16] 旁边就邮局
[33:17] 所以我觉得那点非常的好
[33:18] 对
[33:19] 如果真的有兴趣
[33:20] 想在新北自产的人
[33:22] 我觉得可以去研究一下
[33:23] 结果我念这一则心得
[33:24] 凯哥想的是
[33:25] 他看到一个相对便宜的房子
[33:28] 大家也自己评估啦
[33:29] 好不好
[33:29] 有段时间我也很着迷
[33:31] 看什么呢
[33:32] 看那种什么法拍屋什么的
[33:33] 但是也会有朋友跟我说
[33:35] 法拍屋
[33:36] 他们会觉得那个运
[33:37] 是不是有点什么样的状况
[33:38] 或者是当然
[33:39] 很现实的考量是
[33:41] 会不会有什么蟑螂啊
[33:42] 还会住在里面
[33:43] 不是真的蟑螂
[33:44] 是人的蟑螂
[33:45] 住了不走
[33:46] 产权不清楚
[33:46] 就是可能会有些纠纷这样子
[33:48] 但是为什么
[33:50] 就是便宜嘛
[33:50] 那时候就觉得
[33:51] 哇好地段
[33:52] 然后法拍变
[33:53] 打六折好便宜
[33:54] 这样子
[33:54] 你记得记住
[33:56] 如果要买法拍
[33:57] 一定要买有点焦的
[33:58] 对
[33:59] 但我后来是没有
[33:59] 有点焦的
[34:00] 因为凯克也买过法拍
[34:01] 真的啊
[34:02] 因为凯克是念
[34:03] 不动产出身的
[34:04] 对
[34:04] 好
[34:06] 不要再讲这个了
[34:07] 回到股票上面
[34:08] 好
[34:08] 回到股票上面
[34:09] 我再分享一则
[34:10] 来跟大家讨论
[34:11] 也是留言在
[34:12] 我的这个Facebook
[34:13] 他说
[34:14] 就如赵华女神说的
[34:15] 川普在天天都是愚人节
[34:17] 我有这样开一个玩笑
[34:18] 他说今天就从高点回落
[34:20] 大概1000点
[34:21] 真的哦
[34:22] 开高走低
[34:22] 大概政府有快1000点
[34:24] 所以呢
[34:25] 他说昨天我们podcast有聊
[34:26] 错过昨天的上涨
[34:27] 是没有关系的
[34:28] 市场永远给机会
[34:29] 没想到机会来得如此之快
[34:31] 搞不好还有机会哦
[34:32] 不是只有今天有机会
[34:33] 昨天看到一堆涨停板
[34:35] 内心有一度蠢蠢欲动
[34:36] 但是有长期听古惑仔的洗礼
[34:38] 理性提醒自己不该追高哦
[34:40] 反而有逆势调节的部分的个股哦
[34:43] 回头看
[34:43] 就感谢昨天那个没有冲动的自己
[34:45] 也感谢赵华每天碎碎念
[34:48] 他说过去我习惯O硬
[34:49] 追高杀低
[34:50] 但是在股货载中
[34:51] 听了各位达人的分享之后呢
[34:53] 建立起自己的投资逻辑
[34:54] 他还有听小哥讲
[34:56] 因为他说前两天
[34:57] 跌停的世新KY
[34:58] 如果等一下凯哥有想法
[34:59] 也可以聊一下
[35:00] 已经跌到小哥教学中的地板股
[35:03] 所以就进场布局
[35:04] 涨停就果断出场
[35:06] 抢地板股就像抢银行
[35:08] 抢得到要跑
[35:09] 抢不到更要跑
[35:10] 纪律是关键
[35:11] 所以他说
[35:12] 目前人是长线资产配置为主
[35:14] 有市值型主动型的ETF
[35:16] 也保留现金了
[35:17] 如果市场出现较大幅度的回挡
[35:19] 跌破月季线时再分批加码
[35:21] 如果首仰小部位参与个股的操作
[35:24] 然后也严格遵守
[35:26] 各大人给的进出场原则
[35:29] 也会以朱老师的回后买上涨
[35:31] 跌破五日线或前低就停利的纪律
[35:34] 避免让自己陷入套牢的困境
[35:36] 透过这样的方式
[35:37] 短线赚点利用钱
[35:38] 真正带来稳定和丰厚报酬的是
[35:41] 长期持有市值型跟主动型的ETF
[35:43] 所以他也再次的感谢我们
[35:45] 对
[35:46] 这个人做的
[35:47] 就是我讲的
[35:48] 就是要这样
[35:49] 短线可以赚钱
[35:50] 长线可以累积部位赚更多钱
[35:53] 对啊
[35:53] 其实最近有同学在问我事情
[35:55] 可以问我说到底怎么了
[35:56] 到底怎么了
[35:57] 但是我就说
[35:57] 其实基本面没有什么改变
[35:59] 然后他只是稍微dependent
[36:02] 但是你看法人就一直卖
[36:04] 那所以你就知道
[36:05] 法人在卖
[36:06] 那你就要等一个比较大的手进来
[36:08] 所以你可以脆短
[36:10] 因为他杀生了
[36:12] 但是你要真的要开始建部位
[36:13] 我觉得你还是要等到
[36:15] 法人
[36:16] 援军真的来了
[36:17] 我们在开始慢慢的见步
[36:20] 你现在只能先浅尝极止
[36:22] 你现在不能一下就买很多
[36:24] 这个是一个重点
[36:26] 前天我也针对四星KY讲了很多
[36:28] 因为大家可能有听到当年
[36:30] 就是我在讲创意跟四星KY
[36:32] 因为创意很强
[36:34] 它的营收创新高
[36:35] 在今年其实创意还有一些
[36:38] 会有公司改革的一些变化等等的
[36:40] 总之创意冲上去
[36:41] 大家就想到还没有落后补账
[36:43] 所以想到四星KY
[36:44] 可是KY的业绩
[36:45] 就是要第二季
[36:46] 才会比较明显的进来
[36:47] 而且也要看一下
[36:48] 亚马逊的状况
[36:49] 因为现在美股
[36:50] 自己的大型AI龙头股
[36:51] 都有一点在
[36:52] 自己火烧屁股
[36:54] 就是有点
[36:54] 就像最近OpenAI
[36:56] 也闹出不少事情来
[36:57] 最近在募资
[36:58] 大家就从以前屈之若鹜
[37:00] 到现在就不想理他
[37:01] 募资可能会募不顺利
[37:03] 所以微软的股价也跌很多
[37:05] 就身为他的大股东
[37:06] 凯哥我们最后的最后
[37:08] 再跟大家分享一下下好不好
[37:10] 还是有非常多人担心
[37:11] AI的泡沫
[37:13] 尤其是在美股OpenAI为首的永动机
[37:16] 现在是完全失灵的状况
[37:18] 这件事情的阴霾还没有离开
[37:20] 我觉得基本上之前就是
[37:21] 大家都围绕着NVIDIA在绕
[37:24] 所以你看Meta
[37:25] 它就是像Meta Facebook
[37:27] 他们就是选择去拥抱AMD
[37:29] 所以你看AMD的形态
[37:31] 慢慢有点月线开始勾起来
[37:32] 所以虽然NVIDIA有点在降温
[37:34] 可是AMD感觉底部慢慢要起来
[37:37] 所以我觉得它就是一个角色轮动
[37:39] 所以我们之前讲过了
[37:40] 大家都要卖手摇杯
[37:42] 那你就看大家都是卖手滑杯工具
[37:44] 你就看谁比较好
[37:45] 没有说一定非谁
[37:47] 非五十岚不合不是
[37:49] 其实你还是可以选择一下
[37:51] 就是你选择相对比较稳定的
[37:53] 所以你看这个AMD
[37:55] 它就获得了这个资金的来源
[37:57] 其实它的形态就慢慢在直稳了
[38:00] 那我觉得NVIDIA
[38:00] 基本上它就是一个修正
[38:02] 修正完之后应该还会再上来
[38:04] 所以对于这些AI的大型股
[38:07] 并没有看坏
[38:08] 虽然形态看起来都偏丑
[38:10] 都偏丑
[38:12] 可是我也记得前几天
[38:13] 婉婷来有提到一件事
[38:15] 现在在资本支出
[38:16] 所以受惠的是台日韩
[38:18] 尤其台韩可能更加的明显
[38:21] 我们的位阶看起来比美股高
[38:22] 我们就卖纸杯的
[38:23] 卖吸管
[38:24] 但是我们终究是希望
[38:27] 这些做资本支出的厂商
[38:28] 能够得到获利跟回收
[38:30] 如果他们不能得到获利跟回收
[38:32] 那后面就惨了
[38:33] 人家是吃香喝辣
[38:35] 我们只是喝个汤水而已好不好
[38:37] 所以等他们得到获利跟回收的时候
[38:40] 美股跟台股的平衡又会再展现
[38:42] 就是他们这些龙头大型股
[38:44] 有做资本支出的
[38:45] 就会再涨
[38:46] 对
[38:47] 我们做杯子的
[38:48] 就会回到比较合理的位阶
[38:50] 所以我觉得这个节奏
[38:51] 大家要搞清楚
[38:52] 虽然现在台股是相对比较强
[38:54] 是有它的道理
[38:55] 但也要慎防
[38:56] 最后他们再做一个
[38:58] 就是美股大型股起来的时候
[39:00] 也许我们中小型股
[39:01] 相对会比较休息
[39:02] 但是如果你都有配置好的话
[39:04] 例如美股我有做一些配置
[39:06] 我想问题就不大
[39:07] 好那今天也很谢谢凯哥
[39:09] 要放假了
[39:10] 跟我们的股后仔们说
[39:12] 周末愉快
[39:14] 大家连续假期
[39:15] 好好的休假
[39:16] 好好休息
[39:17] 静观国际局势的改变
[39:20] 没错
[39:20] 大家拜拜
