[00:00] 欢迎收听赵华与古惑仔第1145集
[24:54] 像是那你觉得他太贵
[24:56] 那你可以看看这个
[24:58] 这个顺达
[24:59] 顺达他也是修过修正
[25:01] 是
[25:01] 顺达股金好多了
[25:03] 真的
[25:03] 对
[25:04] 市场上面也相对比较喜欢
[25:06] 喜欢
[25:07] 没错
[25:08] 就是敢上也敢下
[25:10] 那现在是因为外资
[25:11] 有在做点调节的动作
[25:13] 所以股价就拉回了
[25:15] 但整体来看
[25:16] 我是觉得
[25:17] 如果说就营收
[25:18] 或者财报的数字来看
[25:21] 基本上他们这些的公司
[25:22] 虽然说不能说
[25:24] 他们的营收有出现
[25:26] 大幅度的成长
[25:27] 但我觉得至少
[25:28] 他们基本面的部分
[25:29] 我觉得还是可以
[25:30] 还是可以让我相信
[25:32] 说他们接下来
[25:33] 还是有这个成长的机会
[25:36] 在国家上
[25:36] 对
[25:37] 好
[25:37] 因为BBU
[25:38] 当然
[25:39] 可能我会去把它对标
[25:41] 像台达电
[25:42] 它就是
[25:43] 电源散热两个东西
[25:44] 对它身上
[25:45] 所以台达电
[25:46] 它可能就会同时
[25:48] 在跟这两个族群
[25:49] 有所关联
[25:50] 事实上这两个族群
[25:51] 走得真的比较弱
[25:52] 里面只有少数
[25:54] 有个股表现的
[25:55] 例如BBU
[25:55] 我觉得像顺达
[25:56] 它真的就是相对厉害
[25:57] 新胜利前一阵子
[25:58] 也是相对厉害
[25:59] ASKY就是
[26:01] 我知道它很委屈
[26:02] 它获利真的不错
[26:04] 对吧
[26:04] 可是
[26:05] 为什么前阵我把它清掉
[26:07] 我没有特别讲
[26:08] 是因为我手上股数不多
[26:09] 没有到一张了
[26:10] 因为它高价股
[26:10] 是因为它是我真的抱很久
[26:14] 然后得不到回馈的一家公司
[26:17] 就大家知道
[26:18] 如果你今天被动买得早
[26:20] 甚至你公立运行买得早好了
[26:22] 甚至你PCB买得早好了
[26:24] 说实话这一波回档
[26:26] 你是回土
[26:27] 可是你不太可能会到赔钱
[26:30] 对
[26:30] 就回土的感受
[26:32] 糟就这样
[26:33] 可是你有受惠到
[26:35] 这个涨价升级题材
[26:36] 管它
[26:37] 图一点回去吗
[26:38] 整理一下还好
[26:39] 可是
[26:39] ASKY
[26:40] 就是你怎么报
[26:42] 只有那一次
[26:43] 我记得有一次
[26:44] 我少调节一部分领股
[26:46] 就是在它有上到
[26:47] 我记得好像1300
[26:48] 还是1400的时候
[26:49] 有小赚这样子
[26:50] 那边有获利调节一些些
[26:52] 后面就是五指进了
[26:54] 在我的成本附近
[26:55] 所以那时候
[26:56] 一看到盘式不太对劲的时候
[26:58] 我就觉得像这种
[26:59] 我就不想要
[27:00] 因为我跟你天长地久
[27:01] 结果最后我是赔钱了事
[27:03] 这样子
[27:04] 所以我就把它砍掉了
[27:05] 这边也跟大家做一下分享
[27:07] 可是如果你平心而论
[27:09] 他是真的一直很受委屈的一家公司
[27:12] 也只能这么说
[27:13] 好
[27:15] 那我们就回到Google的身上
[27:18] 好不好
[27:18] 因为Google我想对他
[27:19] 对他应该是颇具期待的
[27:21] 之前也讲过
[27:22] 其实有段时间
[27:23] 大家在自研晶片的时候
[27:25] Google的TPU概念股
[27:26] 这是非常引领风骚的
[27:28] 是非常强势的
[27:29] 那昨天Google发生了什么样的状况呢
[27:32] 其实以财报来看
[27:34] 会觉得乍看之下非常的优
[27:36] 我们先撇除刚刚讲的资本支出
[27:38] 不管是营收或是净利或者是EPS
[27:41] 当然都是一个大幅年增的状态
[27:44] 但是因为它的EPS里面
[27:46] 有一个东西比较特别
[27:47] 它的EPS9.11元
[27:49] 如果你光看这个绝对值
[27:51] 年增快要三倍
[27:52] 300%
[27:53] 但不是这样的
[27:55] 因为它里面有所谓一次性的股权投资收益
[27:59] 他有投资所谓的Enthobic
[28:01] 还有所谓的SpaceX
[28:03] 这两个里面都有做一些资产的估值的
[28:06] 上升或重估也好
[28:08] 是属于一次性的
[28:10] 如果扣掉了这些资产的一次性的认列的话
[28:14] 他调整后的EPS是2.85美元
[28:16] 事实上这个数字是低于市场预期的2.89美元
[28:20] 我想这个是第一个市场上看到他的数字
[28:23] 华尔街人厉害吗
[28:25] 简简扣扣觉得
[28:27] 其实你不太算是有达标
[28:30] 然后再来呢
[28:31] 当然他的什么云端收益
[28:32] 什么的都是好的啦
[28:33] 都是非常大幅的成长
[28:35] 这至少代表一件事
[28:37] 投资AI是会回收的
[28:40] 可是投资AI
[28:42] 你也是要花钱的
[28:44] Google这一次
[28:45] 让大家比较意外的是
[28:46] 他所谓的自由现金流
[28:49] 从本来哦
[28:50] 去年第四季
[28:52] 还有246亿美元
[28:53] 到这一季揭露出来是负的59亿美元
[28:58] 我们可能很久没有去聊到
[29:00] 这个自由现金流的东西了
[29:02] 一般来说像这么大的成熟的厂商
[29:05] 不太容易出现自由现金流为负
[29:07] 所以Google这样的事情
[29:09] 我觉得没有到什么会致命
[29:12] 因为后面还会有收益回来
[29:14] 但是大家就会觉得
[29:15] 哇塞
[29:16] 这到底要烧多少钱做军备竞赛
[29:19] 烧到你可以从250亿左右的自由现金流
[29:22] 变成只有变成负的
[29:24] 负的59亿耶
[29:25] 而且又宣布
[29:27] 今年全年度的资本支出
[29:29] 从原本的1800到1900亿美元
[29:31] 调高到2050亿美元哦
[29:35] 那你还要再花啊
[29:37] 你一辈子还行而已啊
[29:39] 你有回收
[29:40] 可是你只有现金流
[29:40] 已经付了
[29:41] 你还要再花
[29:42] 这就是结论
[29:43] 那当然整个盘式是不好的
[29:46] 所以大家会从这里面挑
[29:48] 大家比较不顺眼的东西来看
[29:50] 对台厂来说
[29:51] 顺眼的自然就是
[29:52] 我管你有没有自由现金流
[29:54] 你又不会跳票
[29:54] Google如果跳票世界就完了
[29:56] 那你这个2000亿
[29:58] 也讲了嘛
[29:58] 大部分还是在AI的资本支出建设上面
[30:01] 那台厂就一定拿得到
[30:03] 那今天台湾的股市
[30:05] 其实没有反映这件事情
[30:06] 我觉得它还是在酝酿一个慢发酵
[30:09] 不会不发酵
[30:10] 我觉得这个是在目前来看的话
[30:13] 我还是认为对台厂是利多看待
[30:15] 自由现金流的定义就是
[30:18] 营业现金流减掉资本支出
[30:21] 那他这一次所说的
[30:23] 自由现金流负59亿
[30:24] 应该就是资本支出
[30:25] 他的这个数字比较大
[30:27] 比他的营业现金流入来得还要大
[30:31] 所以所造成的
[30:32] 那所以我觉得这部分
[30:34] 我觉得会被法人特别拿出来看
[30:37] 就是说他们会去特别观察到
[30:39] 就是因为你下
[30:41] 就他接下来还是在提高
[30:43] 他的这个资本支出
[30:44] 从原本的不到这个2000亿
[30:47] 现在拉高到2050亿最高美金
[30:50] OK 那大家就會擔心說
[30:52] 那你這樣子持續再砸錢下去
[30:55] 那會不會這個到時候真的下一季
[30:57] 又看到一頁現金流為富
[30:59] 甚至富了更多的一個情況發生
[31:02] 這我們就持續做觀察吧
[31:04] 但是至少看起來他在資本支出
[31:06] 還在持續增加情況之下
[31:07] 對臺灣廠商來講一定都是相對的比較有利的那只不過現在的臺灣廠商对于这件这种所谓的资本支出所到来的这个利多有一点点所谓的顿化
[31:19] 有点利多顿化的一个情况
[31:22] 所以类似这种利多顿化的
[31:24] 这种情况之下
[31:26] 我们在实务上在操作的时候
[31:29] 我们就只能够去等
[31:30] 这个股价回到相对的比较便宜
[31:34] 简单讲就是本一笔有做过修正的
[31:37] 所以这也是为什么
[31:38] 刚刚在讲说
[31:39] 我知道散热不错
[31:40] 我知道这个Power Supply不错
[31:42] 但是如果说
[31:44] 以现在市场上面
[31:45] 对这种已经熟能详的利多来讲
[31:49] 已经顿化的情况之下
[31:50] 我们就只能够
[31:52] 稍微的比较吹毛求疵一点
[31:54] 我们会去接它的
[31:56] 本一笔真的已经修正过的
[31:58] 这种价位
[32:00] 好
[32:01] 这个对啊
[32:02] 就是
[32:02] 如果市场气氛好的话
[32:05] 提高资本之说帅啊
[32:06] 就跟连台积电
[32:08] 连台积电开法说
[32:10] 提高资本支出
[32:12] 都居然被先怀疑
[32:14] 你能回收吗
[32:15] 连台积电都被先被怀疑了
[32:17] 不过这确实
[32:19] 这就跟刚刚我们讲说
[32:21] 涨价的零组件
[32:22] 一开始我们很受惠于
[32:24] 涨价升级
[32:25] 管他的营收大爆充
[32:27] 买他就对了
[32:28] 到现在你一定会面临到一个
[32:30] 大家必须互相bargain
[32:32] 互相想说
[32:33] 你这样下去会侵蚀到我的毛利
[32:35] 你这样下去怎样
[32:35] 资本支出这件事情也一样
[32:38] 我们虽然乐观很直线的想
[32:40] 就是会投入
[32:41] 那就是会给台厂好的订单
[32:44] 对不对
[32:44] 但是你要用一个总体的来看
[32:47] 那对厂商
[32:48] 如果他今天的股价有压抑的时候
[32:50] 你不可能说
[32:51] 全部的科技股科技龙头
[32:53] 都很受压抑
[32:54] 然后相关的资产业拉货也变缓了
[32:57] 因为觉得涨价涨太高了
[32:58] 然后台股还在欢欣鼓舞说
[33:00] 耶有订单
[33:01] 我们一直大涨特涨
[33:02] 不是
[33:03] 就是总体来说
[33:05] 它现在就是在气氛上面
[33:07] 可以看到交易会对这些事情
[33:09] 产生一个观望的态度
[33:11] 看一下看一下
[33:12] 但是并不认为
[33:14] 观望之后是不好
[33:15] 不然如果是不好
[33:17] 他花那么多钱要干嘛
[33:18] 对
[33:19] 如果后面是不好
[33:21] 他就要减少资本支出
[33:23] 我告诉大家
[33:23] 现在如果有谁开这个法书
[33:26] 告诉你我要下调资本支出
[33:28] 我觉得才会吓到
[33:29] 对
[33:29] 才会真的吓到
[33:31] 现在大家还不敢
[33:32] 还不敢说
[33:33] 要调降资本支出
[33:35] 因为实际上
[33:37] 就我的朋友
[33:38] 他们都认为说
[33:40] 现在的收费
[33:42] 他们都是能够负担得起
[33:44] 所以我觉得这个部分
[33:45] 我觉得大家
[33:46] 未来会习惯付费之后
[33:48] 他们的这些所谓的现金流
[33:51] 应该基本上
[33:51] 都会慢慢慢慢的一个好转
[33:53] 那只不过资本市场
[33:57] 这个投资人的反应
[33:59] 通常都是比较快
[34:00] 我常常在开玩笑说
[34:02] 人家盖一个生产线
[34:04] 然后盖完生产线要市产
[34:07] 然后再量产
[34:09] 然后再卖出去
[34:10] 这可能都要花半个月
[34:12] 半年到一年的时间
[34:14] 可是我们下单买股票
[34:16] 只要三四秒的时间
[34:18] 所以股票通常都涨在比较前面
[34:22] 所以我觉得这部分
[34:23] 大家以目前来讲
[34:24] 因为市场上的气氛
[34:25] 相对比较保守了
[34:27] 所以这边大家在思考的时候
[34:30] 就稍微的比较犹豫一点点
[34:32] 那但是犹豫归犹豫啊
[34:34] 也不敢看空
[34:35] 所以刚刚那个大膜
[34:37] 对不对
[34:38] 调降
[34:38] 两趴
[34:39] 不要印出来
[34:42] 不要生气
[34:42] 电子传一传就好
[34:44] 不要印出来
[34:45] 对对对
[34:45] 好
[34:46] 所以大家就
[34:47] 也看保守
[34:48] 不敢说出来
[34:49] 所以就是
[34:50] 就是调
[34:51] 意思意思调降下
[34:52] 大概是这样
[34:53] 好
[34:55] 那当然今天
[34:56] 盘面上塑化管是很强
[34:58] 那我也常常讲
[34:59] 很感谢韦泰
[34:59] 因为他是真的
[35:01] 一直帮我们追踪
[35:02] 塑化股
[35:03] 不过他也特别有在节目上
[35:05] 向达人秀有提到说
[35:06] 塑化股早上这边
[35:07] 如果本来有的人
[35:08] 您就抱着
[35:09] 如果没有的人
[35:10] 也不建议说
[35:11] 现在为了避险跑进去买
[35:12] 搞不好变风险
[35:13] 这个也是一个两难的地方
[35:16] 那当然大家也知道
[35:18] 台塑集团
[35:18] 各自有结出第二季的一些财报
[35:21] 都不错
[35:21] 因为之前处分掉
[35:23] 自己集团内的公司
[35:26] 有赚钱
[35:27] 这件事情有反映在他们的身上
[35:29] 那上一次当然维泰也有提到
[35:31] 有兴趣的朋友也许像散装航运啦
[35:33] 货柜航运啦
[35:35] 也是一个大家可以去参考的餐桌的
[35:37] 美伊战啊
[35:38] 现在看起来有一点难收拾
[35:42] 甚至有一点蔓延
[35:44] 对不对
[35:44] 就是连什么叶门叛军什么
[35:46] 就总之大家开始有一点大混战
[35:48] 然后川普的时间其实有变得比较短了
[35:51] 因为他的其中选举要开始了
[35:53] 他还没有办法把美伊战的这个事情搞定啊
[35:56] 这个我觉得其实也是一个难关
[35:58] 也会是变成盘面上的变数
[36:00] 有时候我自己也会想说
[36:01] 这老梗了不是吗
[36:03] 就是一下要炸一下不炸
[36:05] 但我觉得最近油价不是又上去吗
[36:07] 他有一点点反应
[36:09] 有点点担心
[36:10] 就是川普他好像无法再
[36:13] 怎么讲
[36:14] 短时间内真的有效解决这件事情
[36:17] 的这个担忧
[36:18] 市场共识就是这样
[36:20] 又跑起来了
[36:21] 好又跑起来了
[36:22] 我们就重视他吧
[36:23] 我们就不能说
[36:24] 这老梗啊
[36:25] 对啊
[36:26] 因为油价起来了
[36:27] 那就代表市场上
[36:29] 现在又有点关注这个事
[36:30] 游戏下起来联动是什么呢
[36:31] 联动就是
[36:32] 联准会不会升息的
[36:34] 联准会现在可能要升息
[36:35] 就是同样的故事
[36:36] 虽然它的杀伤力
[36:37] 不一定会比第一次
[36:39] 听到的时候来得大
[36:40] 但是它有杀伤力的时候
[36:42] 我们必须正眼相待
[36:44] 就是到底可能有一些
[36:46] 我们没有闻到的
[36:47] 比我们觉得稀松平常
[36:49] 老梗老掉重痰
[36:51] 可能更严重的事情
[36:52] 在酝酿中
[36:53] 我觉得这个是要重视的
[36:54] 其实我觉得市场上面
[36:57] 在反映的是不确定
[36:59] 為什麼 因為現在川普他等於說是被困住了
[37:03] 困住困住
[37:04] 他是困住了
[37:05] 他擺脫不了這件事情
[37:07] 擺脫不了
[37:08] 他沒辦法贏 他也沒辦法輸
[37:11] 所以他是被困住的
[37:13] 那被困住的情況下大家就會不知道會怎麼樣去想說
[37:18] 那他到底現在要不要做什麼
[37:20] 所以我覺得現在大家在反映的是這個事情
[37:23] 然後呢 在等待他做出決定的這個過程
[37:27] 油價在漲
[37:28] 然后联准会又准备要开会
[37:30] 所以大家就会变成说
[37:32] 变得比较紧绷
[37:34] 对比较紧绷比较焦虑
[37:36] 我觉得这个是目前市场上面
[37:37] 如果说就比较
[37:39] 总体的这个情势来看的话
[37:42] 大家显得比较焦虑的原因
[37:44] 好
[37:45] 我觉得这些都是跟大家分享
[37:47] 为什么盘面上会
[37:49] 还会有点黏着
[37:50] 他还有一些
[37:51] 我觉得算是利空要排除
[37:53] 然后又刚好遇到
[37:55] 之前我跟大家聊了一件事情
[37:57] 第二季季报
[37:58] 这些一定都非常漂亮
[38:00] 可是第三季
[38:01] 现在就是有一点
[38:02] 这方面的难关
[38:03] 对不对
[38:04] 之前有聊到说
[38:05] 第三季你也很可能会忘记
[38:07] 没有那么旺
[38:08] 那第一个呈现的
[38:10] 就是刚刚已经聊到的
[38:11] 零组件的涨价
[38:12] 大家到底能不能吸收啊
[38:15] 好 当然这一些都要搭配
[38:17] 到底整个国际市场相关的股票
[38:19] 它有没有回挡到一个
[38:21] 比较深或比较合理的位置
[38:23] 它会达到一个平衡点
[38:24] 等到这个平衡点来了之后
[38:26] 如果利空又比较消散了
[38:28] 它就会重新启动行情
[38:30] 那目前为什么
[38:31] 我一太会觉得没有关系
[38:32] 那既然我们还没有办法
[38:34] 抓到这么好的一个平衡点
[38:36] 我们就在旁边看
[38:37] 那造华的做法都是一样的
[38:39] 就是因为
[38:40] 虽然现在基本面
[38:42] 可能会有一点
[38:43] 增速放缓的问题
[38:44] 但中长线看到大家
[38:45] 拼命砸钱这件事情
[38:46] 并没有改变
[38:47] 对不对
[38:48] 然后第二季的成绩
[38:49] 我想陆续开发
[38:50] 所以会告诉你
[38:50] 不错展望一定也会给的好
[38:52] 在这样的前提下
[38:53] 我就等到
[38:54] 有大跌
[38:55] 破了什么月线季线的时候
[38:58] 我就会加码一些
[38:59] 加码一些
[39:00] 我还是用这样的方式
[39:02] 我觉得在这段时间
[39:03] 会是比较适合的
[39:04] 但是如果要追
[39:05] 刚刚有特别聊到
[39:06] 我有在锁定的几个产业族群
[39:09] 是在个股上面
[39:10] 我会比较留意的
[39:12] 一开始就有数给大家听
[39:13] 这个是属于我个人喜欢观察的
[39:15] 大家也可以去衡量一下
[39:17] 自己想要在这段时间观察什么
[39:19] 毕竟有很多公司都
[39:20] 已经跌非常多
[39:21] 可能有人会问说
[39:22] 那你要不要买被动
[39:23] 被动好不容易全身而退
[39:26] 我会觉得都没有被动
[39:29] 有点压力
[39:29] 我必须说
[39:30] 因为前阵真的就是超赞的
[39:32] 然后现在手上没有
[39:33] 真的有一点会想说
[39:34] 要不要买一点回来
[39:35] 可是又因为已经全身而退了
[39:37] 目前我还没有把它列入说
[39:40] 我可能会再立刻进场的范畴
[39:42] 这是我个人
[39:43] 对
[39:44] 但是还是建议大家
[39:45] 看一下投信
[39:46] 有没有继续的强势买进
[39:48] 看一下大户有没有回来
[39:49] 我想这个还是市场上面
[39:51] 最中肯的一个观察
[39:53] 我赞成刚刚赵华所说的
[39:57] 既然都已经全身而退了
[39:59] 现在其实
[40:00] 现在其实有
[40:01] 应该会有更充裕的一个时间
[40:04] 去做下一个判断
[40:06] 那当然对我们来讲
[40:08] 我们以技术分析来讲
[40:10] 如果说上面已经有人出货了
[40:13] 你下面要买回来
[40:14] 其实问题绝对不是在于价格
[40:17] 而是在于
[40:19] 有没有人再重新进场
[40:21] 所以除非你看到有其他的主力
[40:24] 有再重新进场
[40:26] 否则之前出货的这个情况
[40:29] 他没有改变情况之下
[40:31] 我会觉得那就不妨再多等一等
[40:34] 或许我们把资金去挪到
[40:38] 有主力在布局跟进场的类股跟族群
[40:42] 这样才是一个比较有资金使用效率的
[40:46] 一种操盘模式
[40:47] 好 那我们今天的股货仔
[40:49] 就先到这边了
[40:51] 我想也许今天并没有提供大家
[40:53] 很积极的策略
[40:54] 可是把我们在观察的市场状况
[40:57] 对不对
[40:57] 然后还有我们在观察的产业
[40:59] 都有蛮如实的跟大家分享
[41:01] 因为每一个人的资金水位
[41:04] 和每一个人的进场习惯
[41:05] 是不太一样的
[41:06] 但我想经过这几天
[41:08] 这个大涨大跌之后
[41:10] 不妨也再厘清一下
[41:12] 自己的想法是什么
[41:13] 我不会因为这样
[41:14] 虽然我都告诉大家下来
[41:16] 都看不懂的时候
[41:17] 你就买ETF
[41:17] 可是我也不会放弃个股
[41:19] 我也觉得个股是很有趣的事情
[41:21] 所以今天我反而比较没有讲ETF
[41:24] 反而是在讲产业面的部分
[41:26] 好那今天的股后载就到这边了
[41:28] 跟大家一起说拜拜
[41:29] 谢谢赵华
[41:30] 拜拜
