[00:00] 欢迎收听赵华语古惑仔第1056集
[22:27] 那现在光盛成到2000
[22:29] 那联亚就到了1500嘛
[22:31] 那波罗威也接近1000块
[22:33] 而且华兴光啊
[22:34] 然后上泉啊
[22:35] 一档一档
[22:36] 接下来往上冲高
[22:37] 所以我觉得整个
[22:38] 矽光子族群
[22:39] 气势真的有起来
[22:40] 对
[22:40] 那他的问题就在于说
[22:42] 因为被关的
[22:43] 太多就轮流
[22:44] 出来之后
[22:45] 好像联亚又快要被关了
[22:46] 所以这些我觉得
[22:47] 就是一个所谓轮动的情况
[22:49] 那大家应该要找
[22:50] 就是说
[22:50] 这些所谓主轴族群当中
[22:52] 一定会有一些轮动休息
[22:53] 那你就尽量
[22:55] 不要去追那些
[22:55] 涨很多即将休息的股票
[22:57] 你可以把资金转进到
[22:58] 可能整理完之后
[22:59] 有机会再供的
[23:00] 那半导体设备跟材料
[23:03] 但目前来看
[23:04] 还是这种盘面上
[23:05] 相当于主轴
[23:05] 而且他们这个族群的
[23:07] 这种轮动性就比较强
[23:09] 你会发现到
[23:09] 半导体相关的股票
[23:11] 被处置的股票也有
[23:12] 但没有到很多
[23:13] 所以代表他们不是
[23:14] 族群性的起涨起跌
[23:16] 而是可能这段时间里面
[23:18] 可能就涨所谓扣花式
[23:19] 那可能这段时间就涨五成四
[23:21] 那后面又涨特化材料
[23:23] 所以他们的轮动
[23:24] 我觉得节奏是比较难抓
[23:26] 但一样就看你喜欢哪一些
[23:28] 重点题材
[23:29] 我们这个节目都分享很多
[23:30] 就是大家都可以找到
[23:32] 大家喜欢的股票
[23:32] 那再来就是记忆体族群
[23:34] 那我觉得记忆体族群
[23:35] 现在的优势在于说
[23:36] 他们被关的股票少
[23:37] 所以会变成说
[23:39] 在大盘量能不多的时候
[23:41] 那当资金一点火
[23:43] 他们的族群性又会整齐出来
[23:45] 所以今天记忆体
[23:46] 又有很多档长银板
[23:47] 这大概是最近这两个月少
[23:49] 比较少看到的
[23:50] 对以前可能就旺红
[23:51] 不然就是所谓的
[23:53] 可能这个宇瞻
[23:54] 威刚
[23:55] 因为记忆体有一个现象
[23:57] 我觉得也是对的
[23:58] 就是形态强的
[23:59] 他会率先上去
[24:00] 宇瞻对不对
[24:01] 旺红他们就是属于形态强的
[24:04] 应该都创高了
[24:05] 创高了
[24:05] 创高了就变成上档无涯变成这种股票好像做强式的比较容易但是你说像南亚克华邦店它可能就有一点来回喜的味道就是他今天虽然涨停可是前面也吃了两根迭亭他就会在原地来回喜
[24:18] 有一点这个味道
[24:19] 要把节奏抓好
[24:20] 对那我觉得其实记忆体的观察
[24:22] 也算是蛮清楚的啦
[24:24] 就是说这个礼拜
[24:25] 我觉得是记忆体的大周
[24:27] 就是一个非常重要的转折周
[24:29] 第一个是GD大会上面
[24:30] 但就是黄仁勋对记忆体的一些看法
[24:33] 那我觉得还是很缺啦
[24:35] 他就是说要把所有财能包下来嘛
[24:37] 那雖然說不是包台灣的產能
[24:39] 但先進產能被包了之後
[24:40] 但我們講這種比較
[24:41] 二線的成熟製程產能
[24:44] 當然也會有一些漲價的題材
[24:45] 所以你看旺宏在上個禮拜
[24:47] 凱基的今天報告之後
[24:49] 今天又栽一根漲停板
[24:51] 所以它會變成基體當中
[24:53] 我覺得是比較偏向指標性的股票
[24:55] 因為目前大家看的是它變獨佔
[24:58] 所以它是最缺的
[24:59] 那你就看旺宏能夠漲到哪裡去
[25:01] 它上去當然就會變成
[25:02] 它新的領頭羊的一個比價效益
[25:04] 那再來就是看美股當中
[25:06] 你看上個禮拜的美光漲了5個百分點左右
[25:10] 那主要原因是因為華爾街在禮拜四的財報公布之前
[25:14] 聯手去上修了美光的目標價
[25:17] 說大概應該平均價格是500塊啦
[25:19] 然後也提到說美光這次的毛利率會非常的好看
[25:23] 那不管是在EPS可能年增會達到5倍以上
[25:26] 都代表說其實大家對於記憶體還是有這樣的一個信心存在
[25:31] 所以今天盤面上就是那可以拉到掌庭板了
[25:34] 然後再來就是威剛
[25:35] 哇这个去年的年报
[25:37] 获利非常好
[25:38] 那在这个近期
[25:40] 也有法人去调整他的目标平等
[25:42] 跟旺宏也都蛮夸张的调法
[25:44] 所以今天股价就又再创新高了
[25:47] 那上个
[25:48] 我记得上个礼拜股灾的时候
[25:50] 他还一度跌到基建关卡
[25:51] 然后又直接又V转往上
[25:53] 直接创新高给你看
[25:54] 所以你会发现到
[25:56] 就是说这些所谓的
[25:57] 主流族群的特性就是
[25:58] 当你错过那个好的低阶买点之后
[26:01] 就没有上车的机会
[26:03] 所以我觉得记忆体这一块
[26:05] 这样看法是说
[26:07] 第一个明天的GD大会上面
[26:09] 因为黄仁勋要推一个
[26:11] 所谓的挥打版的龙虾
[26:14] 那龙虾这件事情
[26:16] 就简单去跟大家讲
[26:17] 就是一个AI代理的一个程式
[26:20] 他会帮你做很多的事情
[26:22] 那这跟记忆体有什么关系
[26:23] 就是因为他会在
[26:25] 你没有做事的时候
[26:27] 他帮你处理很多的
[26:28] 相关的生成资料
[26:30] 相关的写程式
[26:32] 帮你处理一些所谓的代理的业务
[26:35] 那就会占用到非常多的记忆体
[26:38] 所以我觉得这个也会是
[26:39] 记忆体一个新的题材
[26:40] 第二件事情就是说
[26:42] 它这一次所谓的LPU
[26:43] 这个新的机柜
[26:45] 它对新的记忆体的用量
[26:47] 比较偏向S-RAN
[26:48] 所以S-RAN的概念股
[26:49] 今天类似预创
[26:51] 然后爱普
[26:52] 华邦电等等
[26:53] 也都在盘面上往上供高
[26:55] 所以我觉得记忆体这一块
[26:57] 是在GTA大会上面
[26:59] 有一些新的故事
[27:00] 新的想象
[27:01] 那搭配美光的财报
[27:02] 我觉得这个礼拜应该是上半周
[27:04] 甚至礼拜四的时候
[27:05] 都可以密切去关注一下
[27:07] 集体创高股票
[27:08] 有没有越来越多
[27:09] 那刚好今天下午
[27:11] 就是集体的第二档千金股市
[27:13] 怡鼎
[27:13] 那怡鼎下午
[27:15] 因为涨太多了
[27:16] 公布他的字节获利
[27:18] 也非常可怕
[27:19] 他在这个二月份的单月
[27:22] 赚了16.22元
[27:24] 对
[27:25] 他去年大概单季都没有赚超过10块钱
[27:28] 所以光二月份
[27:30] 都还是相对的淡
[27:31] 当然二月它的营收很好
[27:33] 都交出这样的成型单
[27:34] 那也可以看到
[27:35] 现在很多记忆体的
[27:37] 二月营收都是历史新高
[27:39] 所以你换算下
[27:40] 你会发现到
[27:41] 记忆体我觉得
[27:42] 现在的状况还是这样子
[27:43] 虽然说筹码比较凌乱
[27:45] 但他们基本面
[27:46] 跟未来的好消息
[27:48] 还是不断
[27:48] 所以你在操作记忆上面
[27:50] 我觉得当然第一个
[27:50] 现在都已经涨上来
[27:51] 你不一定要去追
[27:53] 但你可以从
[27:54] 这样的价值面去看到
[27:55] 有一些公司
[27:56] 我觉得它还是具备
[27:57] 它的优势存在
[27:59] 比方说这一波
[28:00] 最可怜应该是群联
[28:01] 就群联被某外资降评之后
[28:04] 那潘建成潘董在法授会
[28:07] 我有听那一趟法授会
[28:08] 大概一个小时内容
[28:09] 有十分钟都在骂外资分析师
[28:11] 但他的说法
[28:13] 我觉得是有点就是那种
[28:15] 一夕之争
[28:16] 讲的我觉得不太像一个
[28:18] 董事长应该讲的话
[28:19] 但是整体上来看
[28:21] 我觉得他是为他的股价
[28:22] 就是叫不平
[28:24] 就认为说
[28:25] 这个会让蛮多的散户
[28:27] 可能因为这样子
[28:28] 可能股价卖相对低档
[28:29] 那群联的董事长自己他的一个增加自家持股的价格
[28:34] 大概在1900块附近
[28:35] 那也代表说其实在前一段时间里面
[28:38] 如果你相信潘董过去在相对低档会买自家股票
[28:43] 这件事情是真的话
[28:44] 其实你就不会在上礼拜砍在相对低点
[28:46] 所以我就回归到如果你对记忆体还是觉得他们有机会的话
[28:51] 我觉得从财报面来看都还是有一些操作空间
[28:54] 甚至说现在因为记忆体很多又转强上去了
[28:57] 转向上去之后
[28:58] 我觉得接下来就是
[28:59] 他们会面到很多公司
[29:01] 因为短线涨多
[29:02] 又被公布所谓的字节
[29:04] 然后字节获利都像
[29:05] 以底那么夸张的话
[29:06] 我觉得这个气势也会再上来
[29:08] 所以这个礼拜我觉得
[29:09] 记忆体是短线有操作机会
[29:11] 那你说会不会有
[29:12] 像过去一样的长期的上涨
[29:15] 那我觉得就要回归到
[29:16] 你接下来美光的财报出来之后
[29:18] 美光股价在创高
[29:20] 那SANDISK股价也非常接近理性高
[29:22] 另外在三星跟海力士
[29:24] 那目前在台厂跟韩厂的部分
[29:27] 最大问题还是在于能源危机
[29:28] 所以如果说这个油价居高不下
[29:31] 天然气价格居高不下的话
[29:33] 我觉得其实在台韩的
[29:35] 相关的半导体的大厂
[29:37] 股价要像之前那么强
[29:39] 是难度很高
[29:39] 因为外资会提快
[29:40] 所以我觉得这个可能是
[29:42] 机体你要观察是
[29:43] 这个礼拜到礼拜四之前
[29:45] 应该有强势表现
[29:46] 那到了礼拜四之后
[29:48] 能不能续强
[29:49] 就要看韩国的两家机体大厂
[29:51] 能不能跟上了
[29:52] 好 这个疑点真的是很夸张
[29:54] 因为它是做公控用的
[29:56] 事实上他蛮早就有提到说
[29:58] 客户是愿意转嫁他所有记忆体的成本的
[30:01] 他是没有这个问题的
[30:03] 加上因为他长期都是经营
[30:04] 这个记忆体相关的公共产品
[30:06] 所以他对拿库存这件事情
[30:08] 跟各厂商的关系是相当好的
[30:10] 相当好
[30:12] 但我也没有想到他可以赚到
[30:13] 每股税后盈余是16.2
[30:15] 而这个真的是夸张
[30:17] 那前几天也有跟某个工业电脑的
[30:21] 龙头厂商里面的高层在聊到
[30:23] 他说因为现在公共倒是可以看
[30:25] 除了Eding
[30:25] 它当然是专攻记忆体相关的
[30:27] 所以真的是很明显
[30:28] 之前我们讲说
[30:29] 工业电脑是记忆体的受害股
[30:31] 不过因为现在需求累积久了
[30:33] 还是会出来
[30:34] 所以他就说
[30:35] 蛮多客户都只好摸摸鼻子
[30:37] 说愿意去承担
[30:38] 这个记忆体的涨价
[30:40] 所以会变成什么呢
[30:41] 工业用电脑
[30:42] 如果是大厂可以承担的
[30:44] 他会去
[30:44] 记忆体涨多少
[30:45] 他说真的没办法溢价
[30:46] 就是拿多少
[30:47] 他说都涨到是
[30:48] 六七倍那么多了
[30:50] 但是因为客户愿意买单
[30:51] 客户也不能缺太久
[30:53] 所以他就说
[30:54] 所以大家就买单了
[30:55] 如果大家就买单了
[30:57] 就代表记忆体
[30:58] 它的涨价的趋势
[30:59] 至少会在这个高档区
[31:01] 就是一段时间
[31:02] 因为我们之前有讲到
[31:04] 记忆体它杀伤了
[31:05] 不管是网通
[31:06] 消费性电子
[31:07] 或者是工业电脑
[31:08] 它们都叫做
[31:09] 记忆体的受害股
[31:10] 那你会发现
[31:11] 这些记忆体的受害股
[31:11] 好像最近要动要动
[31:13] 是因为记忆体要跌了吗
[31:14] 一般的联动想法
[31:15] 是记忆体要跌了
[31:16] 可是我听到的是
[31:17] 因为他们的客户
[31:19] 也会觉得说
[31:20] 实在搞太久了
[31:21] 还是不能不出货
[31:22] 不能不拿货
[31:23] 所以有的客户也妥协
[31:25] 就是我来cover你们的成本
[31:26] 这样子
[31:27] 这又是另外一个事情了
[31:29] 这又是另外一个事情了
[31:30] 当然很多事情是绑在一起
[31:32] 例如说假设真的通膨很严重
[31:34] 消费性变得很糟
[31:35] 那可能大家客户就不买单了
[31:37] 但显然目前客户又站在一个
[31:39] 还是得要啦
[31:41] 买单的情况下
[31:42] 所以记忆体的延续性
[31:44] 看起来又有一定可靠度
[31:46] 我们常常讲
[31:47] 虽然股价涨多
[31:48] 现在回档甚至有些现行
[31:49] 不是那么好看
[31:50] 可是你会随着它
[31:51] 字节出来的获利
[31:53] 非常的厉害
[31:54] 以及现在券商也很猛
[31:55] 说旺宏会赚一百块
[31:57] 然后这个目标价三百
[31:59] 然后说威刚会赚两百块
[32:01] 我不知道
[32:02] 但是威刚至少
[32:03] 他们有告诉你
[32:04] 他有三百亿的库存
[32:05] 对
[32:06] 我觉得威刚的陈董
[32:07] 是比较能够在
[32:09] 风吹来的时候
[32:10] 很积极地告诉你
[32:11] 我做了什么
[32:12] 但是旺宏呢
[32:13] 就以前的印象好不好
[32:16] 就是有来往过的印象
[32:17] 就是他们其实
[32:18] 没有那么积极
[32:18] 但也许风来了
[32:19] 也许风来了
[32:20] 不用自己很积极的发展新事物
[32:22] 用原本的就很强
[32:24] 就是这个就看大家
[32:25] 所以这边的话
[32:27] 记忆体虽然造法不是那么擅长操作记忆体
[32:30] 但是也把产业的资讯跟大家分享
[32:32] 就现在如果在消费性电子
[32:35] 或是公控电脑的客户
[32:37] 愿意买单加价购的话
[32:38] 那他们的好光景
[32:40] 会随着财报结出来
[32:42] 也许会有相当大的支撑力
[32:43] 对所以我讲
[32:44] 记忆体其实在短时间上来看
[32:46] 还是可以做
[32:47] 因为有开始创高了
[32:48] 所以基础线型形态跟筹码
[32:50] 都在转强
[32:51] 所以目前来看
[32:52] 我觉得是有短线机会
[32:53] 毕竟大部分的基底股票
[32:54] 都整理超过两个月的时间
[32:56] 所以我觉得筹码沉淀之后
[32:58] 应该是有一些个股
[32:59] 会陆续表态上来
[33:00] 然后提醒大家
[33:01] 就是像刚刚赵华所说的
[33:03] 目前来看
[33:04] 第一季基底的市况很好
[33:05] 我觉得都是短线上
[33:06] 有一些集单在拉货
[33:08] 比方说像以鼎
[33:09] 如果大家去看一下
[33:10] 他去年第四季的
[33:12] 所谓的单季的EPS
[33:14] 我记得不到十块钱
[33:15] 大家还蛮失望的
[33:16] 因为以他的股价跟微钢
[33:18] 跟所谓的这个实权相比
[33:21] 你会发现到贵很多
[33:22] 虽然说它获利也是非常稳健
[33:23] 但其实获利的爆充速度
[33:25] 没有他们那么快
[33:26] 那当然当时的公司派的说法
[33:28] 是因为它本身是所谓的
[33:29] 工业电脑公控的客户
[33:31] 所以它不像消费端一样
[33:33] 可以慢递的一个涨价
[33:35] 所以它的一个所谓的
[33:37] 涨价的速度比较慢
[33:38] 但你发现到
[33:39] 二月的营收就爆充
[33:41] 获利就爆充的话
[33:42] 我觉得它其实反映一件事情
[33:44] 这些所谓工业电脑的大厂
[33:46] 就像刚刚赵华所说的
[33:48] 没有办法再承受了
[33:49] 所以不管怎么样
[33:50] 我就先拉货
[33:51] 先拉货再说
[33:52] 所以接下来
[33:53] 影点的重点在于说
[33:54] 他其实公布去年的
[33:55] 这个所谓的
[33:57] 自结的库存存货
[33:58] 我有去看了一下
[33:59] 目前他的存货水位
[34:01] 大概是股本的五倍
[34:02] 比第三季更加增加
[34:04] 所以代表这公司
[34:05] 在所谓的涨价
[34:07] 在消化低价库存的时候
[34:08] 同时有在补库存
[34:09] 那当然股价续航力道
[34:11] 就可能会变得更强
[34:12] 但是你要注意的是
[34:13] 毕竟股价涨多
[34:14] 都已经到一千多块了
[34:16] 所以三月营收
[34:17] 理论上应该还很好
[34:19] 但是如果说4月份拉货动人完之后
[34:21] 4月份营收会往下掉
[34:22] 所以说他公布第一季的财报一定是非常亮眼
[34:26] 但财报会不会有些利多不涨
[34:28] 我觉得是大家要观察的重点
[34:29] 因为毕竟涨多了嘛
[34:30] 所以我觉得这些所谓的模组场目前来看的话
[34:33] 如果真的比较没有涨到的
[34:35] 你可以去追踪一下他们的年报
[34:37] 都会公布去年的库存
[34:38] 那像刚刚提到威刚那么强
[34:40] 就是因为威刚自己讲说
[34:42] 300亿补够我要补到350亿
[34:44] 那群联也很猛
[34:45] 群联他把他的库存补到500亿了
[34:47] 所以他目前的存货股本比是25倍
[34:51] 那代表他还有很多的货
[34:53] 可以在接下来陆续出货
[34:54] 那当然这个潘董是说
[34:56] 他不是做这种所谓的贸易商嘛
[34:58] 所以这些存货是他已经有拿到订单
[35:01] 准备要出货的
[35:02] 不会漫天涨价
[35:03] 但整体上来看也代表说
[35:04] 你可以从这方向去检视他们财报
[35:07] 看哪一些模组厂是你接下来可以布局的
[35:10] 那机体制造大厂
[35:11] 目前当然就是以华邦电纳科
[35:13] 走势没有那么强
[35:14] 利基金也在休息
[35:15] 那我觉得这三家公司
[35:17] 但大家会对于所谓的
[35:18] DDR3 DDR4的一个市况
[35:21] 有一点疑虑
[35:22] 我觉得目前来看
[35:23] 在第二季可能还是要关注到
[35:25] 整个报价是有在放缓
[35:27] 所以你要操作这些股票的话
[35:29] 他们的连结度应该都跟
[35:31] 所谓的国际记忆体大厂
[35:32] 有比较直接的连结
[35:33] 如果美光三星
[35:35] 还是没有创下利率新高之前
[35:36] 我觉得他们都还比较适合
[35:38] 做曲线的操作
[35:39] 所以整体上我觉得记忆的股票
[35:41] 目前来看是有比较好做一点
[35:43] 但是你就要留意到
[35:44] 它的周期性来看
[35:47] 我觉得还是比较适合
[35:49] 大家比较做一个短波段操作
[35:50] 这边是比较不适合
[35:52] 大家做一个大波段的布局
[35:53] 也是啦
[35:54] 因为3月18还有美光财报
[35:56] 我想这也是激励今天记忆体
[35:57] 相对表现更强势的一个原因
[35:59] 不过个别记忆体
[36:01] 其实刚好上个礼拜
[36:02] 我邀请小哥
[36:03] 在这个环域的节目帮我解读
[36:05] 说所有记忆体的筹码
[36:07] 其实记忆体的筹码
[36:08] 真的叫有好有坏
[36:09] 不是说全部都很差
[36:10] 可是记忆体大概
[36:12] 三分之一的筹码是好的
[36:13] 而且最奇妙就是小型的然后形态上是非常强势的那一些就是好对然后大型的其实你说像哪个环保链虽然今天也很强势看他们筹码相对比较差对那这个就很现实
[36:24] 就是筹码上面的一个状况
[36:26] 跟大家分享
[36:26] 大部分记忆体筹码
[36:28] 其实都有一点转弱
[36:29] 就主力没有办法再那么样的重压
[36:31] 然后小型的可能主力索码
[36:34] 说的比较厉害
[36:34] 例如说余瞻一直长光影
[36:36] 对不对
[36:36] 这种的可能相对
[36:38] 他就有特定的主力索码
[36:40] 他也许跟记忆体
[36:41] 目前整体的表现
[36:43] 报价的状况
[36:44] 不见得联动
[36:45] 甚至跟他们自己库存
[36:46] 到底怎么运用
[36:47] 也不见得联动
[36:48] 这边给大家做参考
[36:50] 最后花一点点时间
[36:51] 为什么讲
[36:52] 大家要转到强势股
[36:53] 有时候你在等一些
[36:54] 我们觉得是基优股
[36:55] 真的等得很痛苦
[36:56] 而且等来的财报
[36:57] 会让你有点小傻眼
[36:59] 例如鸿海
[37:00] 鸿海第四季的财报出来了
[37:02] 也等于他去年的年报
[37:04] 也出来了
[37:04] 他第四季是一个季节年节
[37:07] 这就让大家有点傻眼的原因
[37:09] 是因为第四季
[37:09] 向来是鸿海这种
[37:11] 传统代工的旺季
[37:12] 它的营收其实很好
[37:14] 它的营收其实是年增继增
[37:16] 可是呢
[37:17] 它到了获利变成年减季减
[37:20] 哎呀
[37:21] 这个就
[37:21] 这就不妙了
[37:23] 这就代表它中间的利润结构出了问题
[37:26] 在AI兴起的时候
[37:28] 其实鸿海曾经毛利率也是有上去过的
[37:31] 但很奇妙
[37:32] 从第二季开始
[37:33] 鸿海啦
[37:33] 伪创啦
[37:34] 广达还好
[37:35] 但是也有一点这个状况
[37:37] 就是还有微影
[37:38] 毛利率开始不好了
[37:40] 哎呀
[37:41] 这到底是不是代表
[37:42] 我们的人寻歌
[37:43] 你说让台积电涨价没关系
[37:46] 是因为你真的高度依赖台积电
[37:48] 没有第二个好的选择
[37:50] 可是不代工厂之间
[37:51] 会有点互相竞争
[37:53] 砍价的问题呢
[37:54] 怎么有点这种感觉跑出来
[37:56] 对
[37:57] 那我们先从鸿海的财报来看
[37:59] 我觉得第一个营收创业率很高
[38:00] 所以台积电非常好的成绩
[38:02] 那如果去看他前三季的毛利率
[38:05] 基本上都是三运三生
[38:06] 对
[38:06] 所以我觉得应该不是
[38:07] 所谓产品结构有问题
[38:09] 应该是在业外的一个认定
[38:11] 因为他也有讲业外
[38:12] 对那业外认列
[38:13] 但第一个过去的拖油瓶
[38:15] 应该在面板嘛
[38:16] 那群创
[38:16] 他不是卖光了吗
[38:18] 对但还有夏浦
[38:19] 对那会不会夏浦那边
[38:21] 又认列一些所谓的亏损数字
[38:23] 我们不知道
[38:23] 可能要等到法说会
[38:25] 我记得好像下礼拜
[38:26] 有红海的法说会
[38:27] 应该法官会去问
[38:28] 这个数字的问题
[38:29] 但不管怎么说
[38:30] 就是这个明天股价
[38:32] 应该会先反映
[38:32] 那再回归到
[38:34] 我们就讲整个所谓的
[38:36] 组装代工厂
[38:37] 就像刚刚赵老提到的
[38:38] 如果你看广达
[38:39] 看伪创
[38:41] 甚至微影
[38:41] 那其实毛利率都有
[38:43] 足迹下滑的一个情况
[38:44] 那你会发现到
[38:45] 随着GB200理论上
[38:47] 出货拉高
[38:48] 那毛利率在下滑
[38:49] 代表说
[38:49] 随着这种产品成熟高了
[38:52] 那相关的组装厂
[38:53] 就开始互相在抢单
[38:54] 抢单就会压价
[38:56] 那压价当然也是
[38:57] 挥打所乐见的
[38:59] 就是你们有第二第三供应链
[39:01] 进来之后
[39:01] 我不用付那么高的成本
[39:03] 那现在的问题再来说
[39:04] 所有的
[39:05] 我觉得有点类似
[39:06] 所谓的华硕跟宏碁一样
[39:09] 就是他们要承担最终的物料成本的上升
[39:13] 因为他跟辉达
[39:14] 比方说跟这些CSEP大厂
[39:16] 他们当初是签约的
[39:17] 比方说我这一季要交你
[39:19] 交给你三千个机柜
[39:21] 那机柜当初定定的所谓价格
[39:24] 是有一个合约的限制
[39:25] 所以你这段时间进货的记忆涨价
[39:27] 你吃
[39:28] 你进货的PCB同博的涨价
[39:30] 你吃
[39:31] 所以当你吃了很多
[39:33] 所谓的物料的上涨之后
[39:34] 就会压缩到你的毛利率
[39:36] 所以为什么你今年会发现到
[39:38] 有些股票就强很强
[39:39] 有些股票开始强转弱
[39:41] 我觉得都是跟整个一个供应链当中
[39:44] 这些所谓的毛利变化
[39:45] 跟它的一个供应链的排序有关
[39:48] 所以你可以看到创高的
[39:49] 比方台达电台光电
[39:51] 为什么
[39:51] 因为他们产业是龙头
[39:52] 所以他们有第二竞争者
[39:54] 那所有的组装厂吞下来的涨价
[39:58] 都是他们赚到的获利
[40:00] 机体也是这样的一个态势
[40:02] PCB也是这样的态势
[40:03] 所以说细光子在未来
[40:04] 也是有这样的一个情况产生
[40:06] 所以才会像赵华所说的
[40:08] 今年我觉得状况
[40:10] 去年是这种所谓的K型的社会
[40:12] 那今年我觉得
[40:13] 去年的K型是在AI跟传产
[40:16] 那今年是AI当中
[40:18] 自己会出现K型
[40:19] 所以你可能还是要去研究一下
[40:22] 那老AI股票
[40:23] 我觉得可能要观察是
[40:24] 在第二季之后
[40:26] 那理论上所谓露宾系列
[40:28] 要开始出货
[40:28] 那毛利率有没有开始拉高
[40:30] 那这就看所谓的老黄
[40:32] 对供应链管理的能力
[40:34] 如果他愿意让利
[40:35] 给部分的台湾的厂商的话
[40:37] 那也许老AI会有机会
[40:39] 出现所谓的跌身反弹
[40:41] 但目前来看
[40:42] 从财报从盲点来看
[40:44] 我觉得是比较辛苦的
[40:45] 所以应该是说
[40:46] 如果大家在这段时间里面
[40:48] 看到辉达股价转强
[40:49] 那GD大会之后
[40:51] 里面整个美股相关AI股票
[40:53] 开始转强上去的话
[40:54] 你可能还是要把股票
[40:55] 换到一些比较
[40:57] 同样是AI
[40:57] 但是它毛利率是在上升的
[41:00] 那获利的数字
[41:01] 也持续的成长性比较好的公司
[41:03] 像散乐
[41:04] 像刚刚提到的所谓的细光子
[41:06] 像记忆体
[41:07] 我觉得这些都是
[41:08] 还是可以看的一些相关族群
[41:10] 但是在一些比较
[41:11] 过去曾经承受过AI的光环
[41:15] 但现在开始慢慢有这种
[41:16] 比较走下坡的情况的个股
[41:18] 我觉得目前来看的话
[41:20] 可能大家还是要适度去做一些
[41:21] 持股上的调整
[41:22] 那如果说你觉得真的很舍不得的话
[41:25] 上次有教大家一个方法
[41:26] 你就不妨把它卖掉
[41:28] 部分去换一些成长性的股票
[41:30] 部分去买一些高股息的ETF
[41:32] 因为高股息贴服
[41:33] 都会持有这些老AI
[41:34] 所以你一样持有它
[41:35] 那等到未来
[41:36] 它真的反弹的时候
[41:37] 你最早这个失落感
[41:38] 也不会太大
[41:39] 对因为最近
[41:40] 有些人一公布股息
[41:42] 真的就大涨
[41:43] 所以我觉得大家会很两难
[41:45] 就是都股票
[41:47] 可能有的是像伪创是跌
[41:49] 鸿海可能是在低档
[41:50] 一直振对不对
[41:51] 就是现在如果卖掉
[41:53] 如果刚好公布股息
[41:54] 不错呢或什么
[41:55] 但是伪创公布股息
[41:56] 还蛮多人骂的
[41:56] 觉得太小气了
[41:58] 那你就交给高股息贴服
[42:00] 去帮你做判断
[42:01] 如果你是在意股息的话
[42:03] 因为现在这些公司
[42:05] 也跌到所谓比较像是价值股
[42:06] 可是你要怎么判断会不会涨
[42:07] 我觉得让专业经理人帮你判断
[42:09] 这是一个方法
[42:10] 然后再来当然就是
[42:11] 像现在今天解出来
[42:13] 外资又在卖超了439亿
[42:15] 因为台币真的很弱
[42:16] 那台币真的很弱
[42:17] 当然对于他们这些公司
[42:18] 将来这个汇兑收益
[42:20] 可能会有帮助
[42:20] 这个是往好处想
[42:21] 毕竟我们70%的产业
[42:23] 在做外销
[42:24] 可是也代表
[42:25] 外资对于大型股的提款
[42:27] 为什么整个3月
[42:28] 我现在不是5000亿
[42:29] 可能快要6000亿了
[42:30] 再加上今天卖那么多的话
[42:32] 一直提款的情况下
[42:34] 大型股要表现相对就会有压力
[42:36] 更何况是毛利率
[42:37] 或者是税后盈余出现问题的大型股
[42:39] 所以我觉得
[42:40] 大家适度的在弱势股上
[42:43] 做一些些的调整
[42:44] 因为如果一直坚守在这个上面
[42:46] 应该心里面会觉得相当辛苦
[42:48] 对
[42:48] 那如果买不下热门题材股
[42:51] 那就去让谁呢
[42:52] 就是主动是贴补去帮你冲
[42:54] 今天981也有创历史新高
[42:56] 就是盘中有创下历史新高
[42:58] 我记得之前有一个讨论
[43:00] 我觉得蛮有趣的
[43:01] 他就有提到说
[43:02] 因为981A啦
[43:03] 991A啦
[43:04] 或是像993A啦
[43:05] 850A
[43:06] 就是有很多的这个982A
[43:08] 就是主动型ETF绩效都不错
[43:10] 对不对
[43:10] 那他们的净值
[43:11] 就会不停地往上走嘛
[43:13] 就累积绩效的净值
[43:14] 会往上走
[43:15] 那他们就想说
[43:15] 如果他们绩效翻倍
[43:17] 是不是台股的指数也要翻倍
[43:19] 不是
[43:20] 不是
[43:22] 这个一定要跟大家说明
[43:24] 有一些是跟市值型的ETF确实
[43:26] 如果跟个市值型的
[43:28] 他们的绩效翻倍
[43:29] 台股的市值应该要翻倍
[43:31] 例如三万点就应该变六万点
[43:33] 这个是真的
[43:34] 这个是真的
[43:35] 可是主动式的概念不是这样
[43:37] 他们攻的可能是那种
[43:38] 很活泼的中小型股
[43:40] 对
[43:40] 那所以他们有可能自己
[43:42] 像今天他还没有创高啊
[43:44] 那他为什么会创高
[43:45] 对
[43:45] 因为他们选的股票比较飙嘛
[43:47] 所以不能用这个概念哦
[43:48] 各位不能用这个概念
[43:49] 那同样的
[43:50] 如果今天真的在大跌
[43:53] 我也讲过
[43:53] 他们可以跌
[43:54] 跌到八趴九趴
[43:55] 就好像今天全部的持股
[43:58] 通通跌停板
[43:58] 那市值会这样吗
[43:59] 除了川普那时候的海啸
[44:01] 对等关税出来
[44:02] 有全部跌停之外
[44:03] 事实上市值要跌个七八八
[44:05] 是非常困难的
[44:07] 所以操作主动式的概念
[44:09] 你的想法就是
[44:10] 他帮你选标股
[44:11] 他帮你超越大盘
[44:13] 但是切记上涨
[44:14] 他会涨得比大盘快
[44:16] 也不用去用什么
[44:17] 大盘一定要涨几趴
[44:18] 他才涨几趴
[44:18] 这个观念是错的
[44:19] 可是下跌
