[00:00] 歡迎收聽趙華與古惑仔第1029集
[21:08] 為什麼常常提倡的是一個配置
[21:10] 什麼樣的配置
[21:11] 如果你真的好羨慕別人的
[21:13] 報酬率在那種標股上
[21:15] 你就配一點點
[21:16] 但是你
[21:17] 就是你心臟如果承受不了
[21:18] 你就配一點點
[21:19] 你心臟承受得了
[21:20] 就像我去改衣服的那個太太一樣
[21:22] 利基電跟南亞科
[21:24] 他說他充得很高興
[21:25] 那如果你像我一樣
[21:28] 我就是喜歡蹲點
[21:29] 我就會不太在意
[21:30] 那個蹲點的時間
[21:31] 大概要花多少
[21:32] 如果有一天
[21:33] 我覺得時間成本真的太長了
[21:34] 我可能也會把它砍掉
[21:35] 你問我沒有什麼依據
[21:37] 其實有時候沒有
[21:38] 只是我發現了
[21:38] 可能有別的標的更為適合
[21:40] 例如說
[21:41] 我常常會跟大家舉例說
[21:42] 例如今天跌好了
[21:43] 大家問趙華有沒有撿東西
[21:45] 今天跌快500點的時候
[21:46] 我有再去加一點點的ETF
[21:48] 為什麼
[21:49] 因為今天
[21:50] 從高點幾乎快要三萬三
[21:52] 修正下來
[21:53] 低點快要三萬二嘛
[21:55] 一千點
[21:56] 那我覺得一千點
[21:57] 不是什麼值得大家特價
[21:58] 因為現在位界高
[21:59] 可是一千點了嘛
[22:00] 一千點你可以先減一些些嘛
[22:02] 你先減一些些
[22:03] 總比後面你又上去衝高
[22:05] 我怎麼什麼都沒有
[22:06] 一路什麼都沒有來得好嘛
[22:07] 所以今天下來
[22:08] 我確實又如
[22:09] 那個之前我跟大家分享的
[22:11] 我就減
[22:12] 但沒有減很多
[22:13] 我就減幾張
[22:13] 可能981A啦
[22:15] 985A啊
[22:16] 就四值行動能行這樣子
[22:18] 好那剛剛講到
[22:19] 這個981A
[22:20] 他在換華通
[22:22] 其實不管他換什麼
[22:23] 你就不用煩了
[22:24] 對不對
[22:24] 你不用那麼緊張
[22:26] 他會幫你換
[22:26] 他會去努力
[22:27] 對
[22:28] 我覺得這就是一個很簡單
[22:30] 你可以跟得上盤
[22:31] 是你又不用太擔心的方法
[22:32] 對
[22:32] 你說像光盛聯亞
[22:34] 我們也之前講到
[22:35] 不想講
[22:35] 可是你敢買聯亞嗎
[22:36] 現在已經噴到不能再噴了
[22:38] 我真的不敢買聯亞
[22:39] 對
[22:39] 所以如果你就被洗掉了
[22:41] 那就被洗掉吧
[22:42] 開心的被洗掉
[22:43] 是一件好事情
[22:44] 對
[22:45] 你說這個外資
[22:46] 基本上老實講
[22:47] 它不是一個很大的外資機構
[22:49] 其實這個外資基本上
[22:51] 你是Aurisia
[22:51] 他在全球也只有臺灣有點而已
[22:54] 他就是現在含水會結凍
[22:56] 我也是跟聽眾朋友分享同樣的事
[22:58] 我說以前他講臺積電1000塊
[23:00] 其實沒什麼人理他
[23:01] 當然後來臺積電是1000塊了
[23:02] 他在多頭的時候特別有影響力
[23:04] 因為他身上披個外資的這個
[23:07] 神秘的色彩的外衣
[23:09] 對
[23:10] 然後他出一句出一份報告
[23:12] 那確實他們的分析師
[23:13] 也確實都是有外資背景
[23:15] 因為他們分析師
[23:16] 基本上就是從幾家大的外資機構去挖
[23:19] 但是他們不是一個很大的外資機構
[23:22] 所以他們在多頭市場的時候
[23:24] 你就會特別覺得說
[23:25] 他們的數字
[23:26] 目標價好像喊得特別的兇
[23:28] 當然嘛
[23:28] 你就喊特別兇市場才會關注你嘛
[23:30] 但是通常這樣喊下去之後
[23:31] 通常短線噴出去之後
[23:34] 你就要留意的就是
[23:35] 短線的籌碼沒有亂掉
[23:36] 對
[23:37] 所以我剛剛講
[23:38] 如果剛剛講那個五日均線
[23:40] 如果跌破了
[23:40] 基本上你就要特別的留意啊
[23:42] 對
[23:43] 其實都還是有機會
[23:44] 我必須講
[23:45] 當然機會會越定越高
[23:46] 例如說像我之前有跟大家分享說
[23:48] 光是漲到1000了
[23:50] 就先把它賣掉
[23:51] 賣了之後飛走對不對
[23:52] 可它被關的時候
[23:53] 事實上那一段時間
[23:54] 它有回到將近1100多
[23:56] 它其實已經有修正
[23:58] 只是後來我可能太貪心
[24:00] 會覺得說
[24:01] 等到接近1000
[24:03] 我就把它買回來
[24:05] 結果它又上去
[24:06] 那這中間我只有零股
[24:08] 我必須跟大家分享
[24:09] 就只有零股
[24:10] 什麼都沒有了
[24:10] 就眼睜睜地看它
[24:12] 然後我就想
[24:12] 我零股這輩子都不賣了
[24:14] 氣死我了
[24:15] 但是我的意思是
[24:17] 有沒有他有回頭的機會
[24:18] 有
[24:18] 可他可能沒有辦法回到
[24:19] 更低的價位了
[24:21] 所以大家自己要斟酌
[24:22] 當你喜歡一個產業的時候
[24:24] 那因為現在是
[24:25] 三萬兩千點到三萬三千點嘛
[24:27] 所有的東西都一定會變貴
[24:29] 如果他是一個對的東西
[24:30] 所以這邊一定要留意
[24:32] 那當然現在喜商很大
[24:33] 像我們昨天提到
[24:34] 這個成交量1.16兆
[24:36] 今天也有將近1.1兆
[24:37] 上市加上櫃
[24:38] 還有黃金
[24:39] 你看
[24:40] 昨天五千六百美元的黃金
[24:42] 聽說有一些營樓
[24:43] 如果他收金
[24:44] 收黃金的價錢是比較好的
[24:46] 大排長龍
[24:47] 很多人去
[24:48] 昨天去賣黃金
[24:49] 然後半夜的時候就說
[24:50] 哇那些營樓
[24:51] 可能現在都在擔心
[24:52] 因為以下從5600
[24:54] 摔到5100
[24:55] 對
[24:56] 哇才剛收了一坨黃金
[24:58] 就現跌價
[24:59] 但黃金洗一洗又上去了
[25:01] 所以現在這種洗
[25:02] 真的是超級誇張
[25:03] 然後又只剩下幾個交易日
[25:05] 要過年
[25:06] 所以凱哥這邊
[25:06] 凱哥現在到過年前
[25:09] 你還會再
[25:10] 有什麼樣的因素
[25:11] 讓你覺得會去加碼
[25:13] 我覺得基本上我之前講過
[25:15] 在農曆年前或農曆年後
[25:17] 大概高點就在3萬2這邊
[25:19] 那已經站上去了
[25:20] 他是不是就要用這個3萬2來當一個支撐
[25:22] 所以他已經在這邊會加速的
[25:24] 很加劇的在這邊沖刷
[25:26] 那其實這幾天其實
[25:28] 盤面上告訴你主流在哪裡
[25:30] 其實主流你可以看到
[25:32] 不管是探針 不管是ABF
[25:34] 其實他就是屹立不搖嘛你不管你盤怎麼刷他主流就在這裡其實黃能勳現在也在臺灣對不對他也告訴你說記憶體還是很重要所以不要說過度的去評論你手上的股票
[25:47] 就是不要過度的去看空他
[25:50] 因為還在勢頭上
[25:51] 不需要
[25:52] 那我說如果你真的覺得不OK
[25:54] 那就可以陸續的解碼
[25:56] 我說你就是做一點部位的調整
[25:59] 因為現在只是叫你部位調整
[26:02] 我們並沒有叫大家降部位
[26:04] 並沒有降部位
[26:05] 如果真的破了三萬二
[26:06] 那我就覺得確實有需要降部位
[26:08] 好
[26:09] 那要不要降部位
[26:10] 真的很看個人
[26:11] 我自己沒有在長假前
[26:14] 減部位的習慣
[26:15] 我的一切都是按照
[26:17] 他該減了
[26:18] 或是我剛剛講到的
[26:19] 他有到我的獲利率了
[26:21] 之類的
[26:21] 我會用我的方式把它賣掉
[26:23] 但目前為止
[26:24] 因為現在是個多頭行情
[26:25] 我還是會採取
[26:27] 比較明顯的跌幅的時候
[26:28] 做一些些加碼
[26:29] 但沒有辦法
[26:31] 真的很老實講
[26:31] 不可能在這時候大幅加碼
[26:33] 就算我錯過了
[26:35] 就算後面到4萬也是認了
[26:36] 因為這個後面暢散過程中
[26:38] 你一定會遇到這種高檔大震盪下來的洗刷
[26:41] 就切記先把握這樣的行情的時候
[26:44] 多少加一點
[26:46] 因為我沒有辦法預設行情走到哪
[26:48] 但如果有一天它真的發生了
[26:51] 不是隻有1000點
[26:52] 而是幾千點的回檔修正的時候
[26:55] 那時候你能夠留下來的現金
[26:58] 就會發生非常好用的作用了
[27:00] 你就一路往下減
[27:02] 或是定期定額往下減
[27:03] 都好
[27:04] 那個時候
[27:05] 你就會知道
[27:05] 真正能夠掌握到
[27:07] 再一次多頭起來的時候
[27:09] 為什麼獲利能夠好
[27:10] 為什麼可以買在相對低點
[27:12] 都是在那樣的時候
[27:13] 在現在此時此刻
[27:15] 你會覺得那些
[27:16] 比較敢玩投機股的人
[27:17] 很厲害
[27:18] 很羨慕
[27:19] 是
[27:19] 對
[27:20] 那我剛好也有一位朋友
[27:21] 有私訊
[27:22] 就也是昨天私訊來
[27:23] 我就不透露是誰
[27:25] 但他有講到一件事
[27:26] 其實他之前也有問我一些問題
[27:27] 他是真的很認真在研究
[27:29] 包括今年的金融業
[27:31] 是不是有新的
[27:32] 那個會計制度上路
[27:33] 會有什麼影響什麼
[27:34] 都是討論這種很深層的
[27:36] 那他就有跟我分享說
[27:37] 他其實這一天
[27:38] 有一天覺得好FOMO
[27:40] 就買了記憶體
[27:41] 就剛好就遇到那一天
[27:42] 記憶體是先漲後殺
[27:43] 整個嚇到
[27:45] 對
[27:45] 然後就覺得
[27:46] 算了真的是沒有辦法
[27:47] 投資這型別的商品
[27:49] 好
[27:49] 所以我覺得這也很好
[27:51] 因為大家去試一試的時候
[27:53] 有時候你會藉由一些
[27:54] 反而是比較不好的感受
[27:56] 走到你覺得
[27:58] 未來是對你最穩當的方式
[28:00] 如果感受一直都很好
[28:01] 有時候不見得是好事情
[28:03] 所以這邊的話
[28:05] 如果今天過完這個農曆年
[28:08] 或是凱哥這邊的話
[28:09] 就先幫我們分享
[28:10] 因為最近的話
[28:11] 下禮拜還有美股財報
[28:12] 也會陸續的公佈
[28:13] 我覺得這次有個好事
[28:15] 這一次至少是在我們放長假之前
[28:18] 美股財報就公佈
[28:19] 因為我們的過年比較晚
[28:21] 所以現在看起來
[28:22] 你覺得整體的美股
[28:24] 到底有沒有什麼問題
[28:25] 因為昨天其實不是我們殺
[28:26] 是美股殺我們跟殺
[28:28] 其實我覺得
[28:29] 你看他包括他要什麼
[28:32] 什麼緊急
[28:33] 國家進入緊急狀態
[28:34] 川普說不掉緊急狀態
[28:36] 我覺得好
[28:37] 因為是對古巴
[28:38] 就是公郵給古巴的國家
[28:41] 他要實施一個高關稅
[28:42] 但我覺得
[28:43] 要動緊急狀態
[28:44] 我覺得有點怪
[28:45] 對怎麼了
[28:46] 昨天他講的話有點嚇人
[28:48] 對
[28:48] 然後大家說緊急狀態
[28:49] 是不是跟這個
[28:50] Fed新任的主席有關係
[28:52] 是不是提前要叫這個
[28:54] 鮑爾下臺
[28:55] 好像也不是
[28:56] 其實感覺就是
[28:58] 他還是過去的調調
[28:59] 就是很激動
[29:02] 講話有點不遮
[29:04] 這個什麼叫做
[29:05] 口無遮攔
[29:06] 或者不修蝙蝠的感覺
[29:07] 就是都我白說
[29:09] 但是我們可以很確定的是
[29:11] 昨天鮑威爾就講說
[29:12] 目前看起來
[29:13] 費的暫時會停在這個地方
[29:15] 那接下來就是換新任主席來做
[29:17] 就是他會講未來會怎麼做
[29:20] 那當然川普對鮑威爾辭職
[29:21] 不願意大幅的降息
[29:24] 這件事情還是有很多的詬病
[29:26] 那當然這個就告訴你說
[29:28] 其實股市也不會因為這樣
[29:30] 一下就突然反向
[29:32] 就是目前的狀況是停在這裡的
[29:36] 那當然之前有做過一次的降息
[29:38] 那今年我就說
[29:40] 至少還應該是降兩次到三次
[29:42] 所以我覺得這個痛調沒有改變
[29:45] 那當然你接近過年前
[29:47] 你確實是
[29:49] 你要留一點錢去發紅包
[29:50] 你總不能錢都留在股票市場上面
[29:53] 說凱哥我沒有錢包紅包了
[29:55] 能不能來幫忙董內一下
[29:56] 可以這樣嗎
[29:57] 這樣就有點難了對不對
[29:58] 所以我就說
[30:00] 你還是要做一點點的資金的分配
[30:02] 就是你該包紅包的錢
[30:04] 該過年的錢你還是要拿出來
[30:06] 你不能說你一直都要壓在股票上面
[30:07] 這樣相對來講會讓你
[30:09] 會真的會睡不著覺
[30:10] 睡不著覺
[30:11] 而且因為過去幾年
[30:13] 其實大家都習慣過年股票壓滿
[30:16] 然後過年後就大漲
[30:18] 我印象中很多年都是這樣子
[30:20] 真的假的
[30:21] 幾乎都是年後大漲
[30:22] 那麼勇
[30:23] 但是年前其實都會先跌
[30:25] 可是今年有點怪
[30:26] 是一直要過年
[30:28] 其實都還沒有要跌的現象
[30:29] 所以這就會讓大家覺得說
[30:31] 會不會年前就先見高點
[30:33] 對
[30:33] 那所以我說
[30:34] 你還是要留一點不為的錢出來
[30:37] 去因應就是
[30:38] 後面萬一市場有什麼
[30:40] 特別的變化的時候
[30:41] 你才有能力
[30:42] 像趙華一樣再去加碼
[30:43] 否則你的錢都用完
[30:44] 怎麼加碼
[30:45] 沒辦法加碼
[30:46] 就是心裡面要有一個
[30:47] 以防萬一
[30:48] 對
[30:48] 就是以防萬一的事情
[30:51] 是什麼呢
[30:51] 例如說你當然可以報股
[30:53] 那你都不用融資是現股
[30:55] 那當然也沒差
[30:56] 因為最怕就是被催著要繳錢
[30:59] 如果沒這回事
[31:00] 其實就只是一個肉痛而已
[31:02] 如果跌就是肉痛嗎
[31:04] 可是如果是催著要繳錢
[31:05] 那就代表在開槓杆
[31:07] 如果要被去槓桿
[31:08] 那是最嚴重的
[31:09] 因為你可能叫做血本無歸
[31:11] 甚至還會賠錢負債
[31:13] 不要弄到這樣
[31:14] 當然現在在322講這個很詭異
[31:16] 但剛剛有提到
[31:18] 農曆年後也不是每一次都風平浪靜
[31:20] 還記得去年是有這個Deep Thick事件
[31:22] 還有一年是這個建高點之後
[31:25] 就發生烏魯戰爭嗎
[31:26] 每月一年過完年就發生疫情
[31:29] 還記不記得
[31:29] 是
[31:29] 就是COVID那一年
[31:31] 也是過完年
[31:32] 大概三月發生疫情
[31:33] 所以我剛想到一個事情是
[31:37] 我們之前都有講到說
[31:38] 好像說九月有魔咒
[31:40] 還是哪一個月有魔咒
[31:43] 結果後來那個月
[31:43] 我記得去年是沒有魔咒
[31:45] 是一直漲
[31:46] 對
[31:46] 然後一直漲一漲一漲之後
[31:48] 你就會發現
[31:48] 本來講勝率高的
[31:50] 就不一定漲
[31:50] 然後結果勝率不高的
[31:52] 卻一直漲
[31:53] 這要小心
[31:54] 因為農曆年前一直漲
[31:55] 那你說過完年後
[31:56] 會不會有什麼修正
[31:57] 那就真的不知道
[31:58] 對
[31:59] 所以就
[32:00] 還是有一個
[32:01] 以防萬一的心情
[32:02] 所以說你還是要觀察
[32:03] 三萬兩千點這地方
[32:04] 它到底能不能
[32:05] 做一個支撐
[32:07] 因為已經過了
[32:08] 那你就把它當作
[32:09] 是一個支撐的位置
[32:10] 對
[32:10] 那真的破了
[32:11] 你就做一部分減碼
[32:12] 對
[32:13] 而不是說
[32:13] 它破了
[32:14] 你也完全是五動於中
[32:15] 要吃巡禮
[32:16] 你這樣是不太好
[32:17] 好
[32:19] 那我想應該蠻多朋友
[32:21] 在聽我們分享的過程中
[32:23] 也都有自己的風險意識
[32:24] 我覺得真的是非常的好
[32:26] 那今年的話
[32:27] 很多的投資機構
[32:28] 自然也都上修了對臺股的預測
[32:31] 因為會認為除了電子股和AI股
[32:33] 成長幅度非常驚人之外
[32:35] 今年可能在傳產原物料上面
[32:37] 也許也會有一些動能跑出來
[32:39] 那當然目前都是在
[32:41] 比較科技工業用到的東西
[32:44] 除了這個經營之外
[32:45] 銅 錫 鎳這些的
[32:47] 也都是在一個非常高檔的位置
[32:49] 所以這樣子到底會不會通膨呢
[32:51] 我也不知道
[32:52] 不過很多人說
[32:54] 那塑化鋼鐵有沒有機會
[32:55] 也必須講
[32:55] 鋼鐵雖然昨天有表現
[32:57] 但鋼鐵整體的報價
[32:58] 真的還需要一段時間
[32:59] 才看得出來有沒有回穩
[33:01] 目前報價是不太理想的
[33:03] 最近看起來反而是生技股
[33:04] 有一點點越來越一時
[33:05] 右下角大概是生技股
[33:07] 越來越一時
[33:07] 有活起來了
[33:08] 感覺如果AI稍微整理一下
[33:10] 感覺AI就可以出來
[33:11] 稍微表現一下
[33:13] 所以感覺這個大型的生技股
[33:15] 像這個龍頭啊
[33:17] 寶瑞藥
[33:17] 基本上底部對你慢慢要成型了
[33:20] 今天晚上我們達人秀
[33:22] 也會針對這個來跟大家做一個討論
[33:24] 你看大家就英雄所見略同
[33:27] 因為昨天我們也講到寶瑞跟藥華藥
[33:29] 大概生計股
[33:29] 大家可以看這兩檔領頭一樣
[33:31] 尤其像寶瑞對不對
[33:33] 獲利明明就非常的好
[33:34] 可是從八字頭被殺到四字頭過
[33:37] 那最近是有復甦
[33:39] 還有藥華藥
[33:39] 真的希望那位曾經到版面上留言說
[33:41] 你看資金都不清了藥華藥
[33:43] 清來了
[33:44] 希望你現在心情有好一些了
[33:47] 那今天很謝謝凱哥
[33:49] 那個禮拜五都希望大家可以輕鬆一點
[33:52] 那當然這兩天川普看起來
[33:54] 嘴巴又開始想要講一些有的沒的
[33:57] 所以我們也密切關注一下六日
[33:59] 他是不是又會講一些什麼樣的話
[34:01] 沒錯
[34:01] 好那我們就跟古惑仔的朋友說拜拜咯
[34:04] 拜拜咯大家拜拜
[34:06] 週末快樂
