[00:00] 欢迎收听赵华谊古惑仔第1067集
[22:46] 怎么每天都在细工子
[22:47] 没办法
[22:47] 每天都在找细工子
[22:48] 可是当你半路去介入的时候
[22:51] 可能就有点压力
[22:52] 不过他们有没有集体回荡的时候
[22:54] 说实话他们比较少
[22:55] 可是他们有
[22:56] 那有集体回荡的时候
[22:57] 我比较保守
[22:58] 就像大家之前跟
[23:00] 我们听众朋友分享说
[23:01] 可能想要等到季限
[23:03] 就没有
[23:03] 没有就捡不到
[23:05] 可是如果有呢
[23:06] 那就要勇敢一点
[23:08] 就是如果有的话
[23:09] 要知道现在产业界
[23:11] 对于他们的共识
[23:12] 和主力大戶對他們的共識是真的非常的強
[23:15] 然後也會擴散出去今天有人漲停啊ITKY漲停辦但迅兴KY就跌停版对好不同命那迅兴KY当然之前他这个红家军嘛
[23:27] 他股性相对是真的比较不行
[23:29] 可是你说会不会涨
[23:30] 如果拉长线来看都会涨
[23:32] 所以我觉得大家是要去追强势的
[23:34] 或是说回头去捡一下这种
[23:36] 就是有回荡的
[23:37] 应该在未来都会有比较好的结果啦
[23:40] 只要他确定有切到这一块
[23:42] 好所以这是细光子
[23:44] 我想细光子能讲很多的
[23:45] 也就不跟大家啰嗦
[23:47] 那还有很多跟AI相关的
[23:49] 不管是散热族群
[23:50] 最近也有做一些回档等等的
[23:52] 我觉得大家在这个里面
[23:55] 去找出你认同的
[23:56] 例如说像台电供应链好了
[23:58] 设备
[23:59] 虽然汉堂涨量真的好丑
[24:01] 好 亚翔也回档了
[24:03] 可是不要忘记亚翔
[24:04] 是又再创了一个新高才回档
[24:06] 就代表说资金
[24:07] 并不是完全不要这一块
[24:09] 资金只是在跳波浪舞
[24:10] 要不然之前军华三四百
[24:12] 为什么大家都不要
[24:13] 然后成交量又低
[24:14] 一直躺在那
[24:15] 就忽然就涨到900
[24:16] 大家就
[24:16] 军华好棒
[24:17] 到哪边大家都会跟我聊
[24:18] 军华很棒
[24:19] 可是说实话
[24:21] 900块的军华
[24:22] 跟400块的军华
[24:23] 其实他们做的事情
[24:24] 和未来的业绩展望
[24:25] 没有在这段时间
[24:26] 做任何改变
[24:27] 所以就是资金去促成
[24:29] 军华当然比较特别
[24:30] 是他的筹码比较少一点
[24:31] 因为他被这个居土CDM
[24:33] 就他妈妈手上
[24:34] 就他的大股东持股
[24:35] 真的是蛮紧的
[24:36] 所以我记得
[24:37] 之前军华涨第一波的时候
[24:39] 就觉得筹码是他
[24:41] 比较讨人厌的
[24:42] 对他从来太少了
[24:44] 但是你说亚翔
[24:45] 或者说像汉堂
[24:47] 这个回档
[24:48] 到底有没有机会
[24:49] 可以等他直跌吗
[24:50] 你等他没有再杀的时候
[24:52] 开始他就比较符合
[24:53] 如果他有一天
[24:53] 又从右下角发动呢
[24:55] 又有那个发动的味道的时候
[24:57] 也许你就可以试着试试看
[24:58] 因为亚翔跟汉堂的
[24:59] 接单应该到2028
[25:00] 都没有问题嘛
[25:01] 我觉得用这样的心情
[25:03] 去试试看
[25:04] 那另外一个半导体的
[25:05] 产业链里面
[25:06] 我有跟大家分享
[25:07] 我一直在注意的是封测啦
[25:08] 对
[25:09] 虽然我把金元店卖飞了
[25:11] 但现在看起来
[25:11] 我又有机会了
[25:12] 对不对
[25:12] 他又要回到我身边了
[25:15] 但除了他
[25:16] 像细格
[25:16] 像星泉
[25:18] 像之前投信也买了一阵子超风
[25:20] 等等的
[25:21] 有一些这个风策股
[25:23] 也跟大家分享过
[25:24] 真的是业绩很好
[25:26] 到我这个周末
[25:27] 去跟其他不同领域的
[25:29] 好朋友们碰面的时候
[25:30] 他们也讲风策很好
[25:32] 对
[25:32] 那之前是有跟风策业的朋友碰面
[25:34] 这样
[25:35] 所以我觉得像有业绩的风策股
[25:37] 又比较安稳
[25:38] 所以我也会视为是这一波
[25:40] 如果个股有修正的时候
[25:42] 我会比较优先考量的
[25:44] 对
[25:44] 所以我觉得其实当然
[25:45] 台股还是有很多可用之兵
[25:47] 那不管是从业绩来看
[25:49] 或说今年的需求来看
[25:51] 其实刚刚赵老提到的一些重点产业
[25:53] 不管是西光子
[25:54] 你觉得没有本益比
[25:55] 但是整个成长性很好
[25:57] 或说在现在的半导体设备材料
[25:59] 是看到订单
[26:00] 看得到需求
[26:01] 所以它还是盘面上的重点主流
[26:03] 但就像刚刚讲的
[26:04] 其实我觉得
[26:04] 整个所谓的台建公园的股票
[26:07] 说真的大部分都不是
[26:09] 你要去追的
[26:10] 应该都是用去蹲点蹲出来的
[26:13] 因为像你如果是两个礼拜去看红硕
[26:15] 看军华
[26:16] 看陷阱根本不会想到
[26:17] 他们会突然间往上篡高
[26:19] 但是等到你发现的时候
[26:21] 股价已经憋心立心高了
[26:22] 到底要不要追
[26:23] 不追他过没多久
[26:24] 他马上就往上拉高
[26:26] 篡高给你看
[26:27] 所以我会觉得说
[26:28] 这个所谓的半导体设备跟材料
[26:31] 甚至说特化这个族群
[26:32] 它的操作的难度是比较高
[26:36] 因为轮动比较没有节奏感
[26:38] 所以尽量就是大家去寻找
[26:40] 如果要蹲龙头
[26:41] 像这个蹲水红硕啊
[26:44] 然后蹲这个半导体设备的
[26:46] 产物的工程的龙头
[26:48] 我觉得你用蹲点的方式去蹲它
[26:50] 总比你看到强势上去在追
[26:52] 容易受伤
[26:53] 所以你看到为什么
[26:54] 追雅强会受伤
[26:56] 其实它过去的惯性也是这样
[26:57] 长了两三根上去之后
[26:59] 创高容易拉回
[27:00] 甚至说
[27:01] 我记得上礼拜好像有聊到生养伴嘛
[27:03] 好的
[27:03] 好哦
[27:04] 对生养伴你看上礼拜
[27:07] 每个讲过的战犯都给我出来
[27:09] 没有啦
[27:10] 就是实在是很烦的公司
[27:12] 但是我也有跟我的听众耳提面命
[27:14] 不要一直讲什么被他套牢
[27:16] 不会的
[27:17] 这个他虽然股线很烂
[27:19] 但是不应该被他套牢的
[27:22] 他会创高
[27:23] 他上礼拜真的差一点点就创高
[27:26] 然后今天回季线
[27:27] 所以他的股性就是这么难做
[27:30] 低阶高卖他就是这样子
[27:32] 所以我觉得其实很多股票
[27:34] 在台信公链当中
[27:35] 很多都类似这样的现行
[27:37] 就是因为他们的
[27:39] 在手订单
[27:40] 其实法人很多报告
[27:41] 都有他们目前的EPS的预估
[27:43] 所以你不管给什么
[27:44] 20倍30倍本盈比
[27:46] 其实很多目标价
[27:47] 法人都掌握在手中
[27:49] 所以投资人在
[27:50] 资讯不对等的情况里面
[27:53] 看到强势去追他
[27:54] 可能你刚好买的时候
[27:55] 是法人到了目标价
[27:56] 他就获利了结
[27:58] 所以会发现到
[27:59] 很多的这种所谓的
[28:00] 台建公园股票
[28:02] 都是曾经N字型上攻
[28:04] 就是他后面一定要看到
[28:06] 比方说我营收比法人预期来更高
[28:08] 法人上调他的目标价
[28:10] 股价又重新再上一阶
[28:12] 所以为什么红硕可以从2000到现在
[28:14] 快到3000块
[28:15] 就是因为后面法人发现到
[28:16] 他今年成长性比去年来更好
[28:18] 所以重新调高他的目标平等
[28:21] 股价又再重新往上做一个攻击
[28:23] 所以我觉得在这个族群的操作上面
[28:25] 你可能要把握住
[28:26] 就是他们不是那种
[28:28] 就是像西光子一样
[28:30] 封起来封一个月一直涨的
[28:32] 大部分都会有一个节奏性的节奏感
[28:35] 所以如果说你的节奏不是很好的话
[28:37] 我觉得尽量就是选择
[28:39] 几档你比较认同的股票
[28:40] 趁着他们量缩拉回的时候
[28:42] 去蹲点去等他
[28:43] 不管你要蹲月线蹲季线
[28:45] 我觉得其实在整个台建供应链当中
[28:48] 都可以蹲到这个好的价位
[28:49] 所以目前来看
[28:50] 我觉得这个族群应该没有太大问题
[28:52] 那相当提到的封测族群的话
[28:54] 但你首看就看金元电跟日月光
[28:57] 这两档我觉得是当中的指标性的股票
[28:59] 但因为他们现在都是外资在调节
[29:02] 所以股价我觉得走势比较偏弱
[29:04] 那再往下来看的话
[29:05] 可能就可以看到
[29:06] 有分成什么基底封测啊
[29:08] 有一些可能跟所谓的这个
[29:10] 矽光子封测有关的
[29:12] 对
[29:12] 其实万润也是沾到矽光子
[29:15] 就是矽光子跑到设备
[29:16] 跑到封测这样子
[29:18] 对
[29:18] 所以我觉得大家可以从这方面去看
[29:20] 那不管说基底的封测
[29:22] 最近我觉得股价比较委屈
[29:23] 不然像福茂科啊
[29:25] 力晨等等的
[29:26] 那我觉得可能特别可以看到福茂科啦
[29:28] 为什么可以看福茂克
[29:30] 就是因为南亚科得到
[29:31] 这个四大咖的私募
[29:33] 所以大致上来讲
[29:34] 可以知道南亚科
[29:35] 未来的订单的能见度很高
[29:37] 那福茂克身为
[29:38] 他的风策的重要伙伴
[29:40] 所以我相信他也有机会
[29:42] 获得这样的一个订单的加持
[29:44] 所以南亚科
[29:45] 当然大家会比较关心说
[29:46] 这边股价好像比较弱
[29:48] 因为他今天的价格
[29:50] 收盘价还是跌破
[29:51] 这个所谓的私募价格
[29:53] 223
[29:55] 应该是223
[29:57] 因为223.5
[29:58] 223.9
[29:59] 就224块左右
[30:00] 还是跌破那个价格以下
[30:02] 但我觉得
[30:03] 其实南雅科在这个私募价格以下的话
[30:05] 具备它的投资价值
[30:07] 因为简单去讲
[30:08] 就比方说
[30:09] 这很像就是
[30:10] 你的买的房子
[30:12] 那你的旁边住的邻居
[30:13] 如果是赵华
[30:14] 你就会觉得
[30:15] 这个房子应该是保值性比较高
[30:17] 因为有人陪你嘛
[30:18] 是
[30:18] 来吧
[30:19] 那你说买南雅科
[30:22] 最少你现在跟你套牢的伙伴
[30:24] 有这个海力士
[30:25] 有这个Sandisk
[30:27] 然后有这个相关的
[30:29] 凯霞
[30:30] 这些大厂
[30:30] 他们都是你隔壁的邻居嘛
[30:32] 你就感觉上
[30:33] 这个住起来套房
[30:34] 就比较温馨一点
[30:35] 你不是最近去看房子
[30:36] 还没
[30:37] 还没去看吗
[30:38] 我们约是约中旬
[30:40] 因为阿格力有透过
[30:42] 我问汉美哥
[30:42] 要不要去看一个板桥的案子
[30:44] 对
[30:44] 他说不错啦
[30:45] 希望汉美哥贺成交
[30:48] 不要贺成交
[30:48] 对
[30:50] 所以我说其实
[30:51] 像刚刚提到的嘛
[30:52] 你可以从这种所谓的
[30:53] 大咖入储
[30:54] 私募价格里面去看一下
[30:55] 所以記憶體我覺得其實最近都可以留意到
[30:58] 像剛剛提到的南亞科
[30:59] 我覺得有這樣的操作空間存在
[31:02] 那群聯很委屈
[31:03] 但群聯最近有一個1.8萬張的私募
[31:07] 所以他的金額大概是280幾億的台幣
[31:11] 那280幾億台幣
[31:13] 代表他一定不會是小咖進來私募
[31:15] 所以我覺得如果你對群聯還有信心的話
[31:17] 其實也可以去壓看看
[31:19] 他私募有沒有大咖進來
[31:20] 那華邦電的問題在於說
[31:22] 他明天有一個海外的可轉債
[31:24] 它总占价格是109.5块
[31:27] 那目前的价格
[31:29] 我觉得其实是有
[31:29] 所谓的一个套利的空间存在
[31:33] 所以大家发现到
[31:33] 最近外资在卖华邦店
[31:35] 我觉得是因为
[31:35] 可能他们可以在海外
[31:37] 去买可转债的套利
[31:38] 但既然定价出来了
[31:40] 我觉得可能可以观察一下
[31:41] 明天相关的一个
[31:42] 可转债价格出来之后
[31:44] 有没有价格反弹的空间
[31:45] 所以我觉得其实现在
[31:47] 其实你在个股上面操作
[31:48] 你会发现到
[31:49] 那个很多的观察点要看
[31:53] 所以不是单纯说看产业
[31:55] 看筹码就可以解决
[31:57] 我觉得这些其实在目前来看的话
[31:59] 还是跟大家讲
[32:00] 整个产业面
[32:01] 大家还是要去找那种趋势往上的产业
[32:04] 那像刚刚提到的半导体材料
[32:06] 矽光纸或说PCB族群
[32:08] 他们都在右上角
[32:10] 产业能力进度很高
[32:11] 那现行也都会是多方
[32:12] 唯一的问题就是涨太多
[32:14] 那机体因为已经修正到一个重要均线支撑
[32:17] 那我觉得产业问题也不太大
[32:19] 所以反而在这边有一个强反弹的空间
[32:21] 但整体上来看
[32:22] 你从这些主流产业可以发现到
[32:25] 盘面上我觉得虽然整个大盘
[32:28] 现在在季限附近进行震荡
[32:31] 但是你如果选到对的股票的话
[32:33] 我觉得台股这边的操作的机会
[32:36] 还是有的
[32:37] 有的啦
[32:38] 对就是喜欢做短也是有的
[32:41] 喜欢要摆长一点的也是有的
[32:43] 但是当然因为这个美衣的问题
[32:46] 可能比想象中
[32:47] 我觉得复杂一点点
[32:49] 当初大家都会觉得
[32:50] 没比川普讲和谈
[32:51] 就真的和谈了
[32:52] 那现在看起来就是每讲一次
[32:54] 就被伊朗否决一次
[32:55] 可是大家也可以观察到一件事情
[32:57] 尤其在美股的部分
[32:58] 因为美股修正的比我们多
[33:00] 所以美股其实那一种
[33:02] 想要平反的心
[33:04] 是比我们来的强烈的
[33:06] 就华尔街现在其实也是分
[33:08] 悲观跟这个乐观嘛
[33:10] 对不对
[33:11] 但大家一定都是很怕什么呢
[33:13] 很怕讥笑输人家
[33:14] 就很怕今天真的战争忽然
[33:17] 嘎然而止
[33:18] 或者是忽然怎样了
[33:20] 然后大家没有掌握到先机
[33:22] 所以你只要现在有一点好消息
[33:23] 虽然川普的Taco
[33:24] 大家有点麻掉了
[33:25] 但是你会发现
[33:26] 他们就是很想要
[33:27] 跌身就是想要涨
[33:29] 然后或者是说像之前
[33:30] 他们美股的矽光子
[33:31] 非常厉害的时候
[33:32] 也就不管你
[33:33] 整个大盘子
[33:34] 它就是非常非常逆势在涨
[33:35] 我觉得市场上
[33:37] 想要做多的那个心
[33:39] 是非常非常强烈的
[33:40] 只是现在大家就有点
[33:42] 光荣光荣光荣
[33:42] 当然他们都有讲到
[33:44] 美股现在有一个
[33:45] 可能流动性的问题
[33:46] 就在私募基金的部分
[33:47] 比较多人想赎回的时候
[33:49] 有一些私募基金
[33:49] 就不让大家赎回
[33:51] 那这个可能会变成
[33:52] 有点恶性
[33:53] 就是有点担心私募基金
[33:56] 出现一些流动性的问题
[33:58] 但目前我个人观察
[34:01] 是还不到一种炸弹
[34:02] 有人说会不会又变成
[34:03] 什么金融风暴
[34:04] 我个人觉得私募基金
[34:05] 要变成金融风暴的几率偏低
[34:08] 但可以观察
[34:09] 什么呢
[34:10] 就它通常也是像之前
[34:12] 美国不是也发生过
[34:13] 中小型银行的挤兑吗
[34:14] 那时候是因为
[34:15] 美债价格跌太多了
[34:18] 他们买了太多贵的美债基
[34:19] 反正他们就是
[34:20] 一些借贷的问题
[34:21] 然后大家急了去要现金
[34:23] 他们拿不出现金来
[34:24] 但那些小的炸弹
[34:26] 它都会炸到股票一些伤害
[34:30] 好就说美股可能银行股跌
[34:31] 或是美股就有点担心融资问题跌
[34:33] 但后面就很快平复了
[34:35] 它跟当时大规模的金融海啸
[34:38] 我觉得在等级上
[34:39] 还是有相当大的差异
[34:41] 所以不妨借由这些乱
[34:43] 看看有没有可能把资金
[34:45] 逼到一个比较短期的底部之后
[34:48] 就开始重新上攻
[34:50] 你可以看到非常多人虎视眈眈
[34:52] 因为过去的几年
[34:53] 大家累积了太多的钱在手上
[34:56] 我觉得股票市场的通膨它依旧是个趋势不会因为一場戰爭或是油價上漲它就股票市場的通膨就不見了股票市場的通膨是持續的
[35:08] 對啊
[35:08] 所以我覺得其實
[35:09] 但這段時間可能大家覺得
[35:10] 比較難做一點
[35:12] 所以美股部分也是一樣
[35:13] 都看到四大指數破年線的關卡
[35:15] 但就像趙華所說的
[35:17] 破年線主要原因
[35:18] 還是因為油價高居不下
[35:20] 那我們跟大家講
[35:21] 其實油價這件事情
[35:22] 它我覺得不會拖太久
[35:24] 因為在拖太久的話
[35:25] 第一個你看到
[35:26] 川普的支持率已經跌破他上任的新低了
[35:29] 然後在油價也導致美國神經功在持續逼近到4.5個百分點
[35:33] 那現在所有的壓力都在聯準會的身上
[35:35] 所以如果說川普還想要禁足他的期中選舉的話
[35:40] 那我覺得其實近期在所謂的油價
[35:42] 在地緣戰爭風險的部分會有一定的轉圜
[35:44] 所以為什麼美股現在大家覺得破底還有希望
[35:47] 就是因為大家去壓住川普一定會TACO
[35:50] 那只要接下來你看到的是
[35:52] 在4月份油價如果能夠在4月上旬
[35:55] 能够压下来的话
[35:56] 那不管是地面战争有打没打
[35:59] 只要那个就是
[36:00] 那一件事件出来之后
[36:01] 油价没有再冲高
[36:03] 也许我觉得地缘战争风险
[36:04] 就慢慢淡化
[36:05] 那马上就迎接到美股的财报季
[36:07] 那财报季如果美股
[36:09] 在相对低位阶
[36:10] 又交出好的财报数字的话
[36:12] 我觉得美股就有机会回温反弹
[36:13] 对台股来讲
[36:14] 可能就是战争的风险
[36:16] 也慢慢干扰过去了
[36:17] 所以时间点大概就可以压在
[36:19] 应该是在清明节之后
[36:21] 真的有可能会变盘
[36:22] 那这个变盘是变盘往上
[36:24] 会变蛮往下
[36:25] 我个人看吧
[36:25] 我觉得其实往上
[36:27] 机会比较高
[36:27] 原因是因为
[36:28] 台建要公布三月营收
[36:29] 然后台建的法说
[36:31] 应该还会好
[36:31] 所以他回到
[36:32] 季限关卡
[36:33] 台建就变得很有吸引力了
[36:35] 好
[36:35] 那总之
[36:36] 现在这个时间点
[36:37] 大家等一下没有关系
[36:39] 因为前提是
[36:40] 之前在每一次下跌的时候
[36:42] 提醒大家
[36:42] 做好了一些布局
[36:43] 所以大家手上
[36:44] 不会没有股票
[36:45] 不会没有小卖
[36:46] 那最差杀下去了
[36:49] 可能真的有什么样的
[36:50] 战争的恶化
[36:51] 那你手上会有现金
[36:52] 因为现在没有叫大家
[36:53] all in
[36:54] 会有现金
[36:55] 到时候再做一些加码
[36:57] 那如果
[36:57] 也另外一个不幸
[36:58] 是忽然就上去了呢
[37:00] 你手上有股票
[37:01] 所以你就并没有错过
[37:03] 这一波
[37:03] 利用前面在震荡
[37:04] 或恐慌的时候
[37:05] 捡到的机会
[37:07] 我觉得这是最好的
[37:08] 当然我们都不可能
[37:09] 是那一个
[37:09] 在最低点
[37:10] 买到满仓的那个人
[37:12] 一定要记得这件事情
[37:14] 投资这条路
[37:15] 我希望大家
[37:16] 是可以很长时间的
[37:18] 拿到赢面
[37:19] 而不是说
[37:20] 我今天决定了
[37:22] 在清明节前
[37:23] 就是all in
[37:23] 或是清明节全部卖光
[37:25] 我就是赢
[37:26] 那个赢只会是一时的
[37:28] 当然我最近参加一些聚会
[37:30] 有一些非常厉害的高手
[37:32] 我都会觉得
[37:33] 听完他们讲
[37:34] 我都会有点羡慕
[37:35] 他们是那一种
[37:36] 可以买到某一家公司
[37:37] 前十大股东
[37:38] 对
[37:39] 然后可以自己出来做护盘
[37:41] 然后我都会觉得
[37:41] 真的好有钱
[37:42] 好羡慕
[37:43] 可以买到几万张
[37:44] 那样子
[37:45] 真的好
[37:45] 就是他们都是那种
[37:47] 可能从产业界出来的
[37:50] 然后掌握了很多资讯
[37:51] 自己也研究得非常深
[37:52] 又有那个勇气
[37:53] 可是后来我回去就会觉得说
[37:55] 但我就是因为
[37:56] 我没有这么厉害
[37:57] 第一是我也不是真的
[37:59] 就是在产业界
[38:00] 什么研发的高层
[38:01] 或者是真的是接触到
[38:03] 第一手的产业客户
[38:04] 可以有那么
[38:05] 拿到很多产业的秘密
[38:06] MV下来几张单
[38:07] 我没有那么厉害
[38:09] 然后第二是
[38:11] 我也没有那个胆识
[38:12] 就是说他们可能当初
[38:13] 就真的是100万
[38:15] 再去直接
[38:16] 或者再去融资
[38:17] 再去开启货杠杆
[38:19] 100万突然变4000万
[38:20] 真的有这种故事
[38:21] 然后4000万变4亿
[38:22] 真的是这样
[38:23] 可是我就不行嘛
[38:24] 对
[38:24] 那我想我在这样的资讯环境里
[38:27] 我不算是一个资讯最领先的
[38:29] 可能是一个资讯的中间者好了
[38:31] 那可是绝大多数的投资朋友们
[38:34] 可能真的就是资讯的落后者
[38:35] 必须这么说
[38:36] 所以跟大家分享的
[38:38] 一定是大家可以做得到的方式
[38:40] 对
[38:41] 不可能是像他们一样
[38:43] 一百万之后变成好几亿
[38:45] 但是我们是不是能够把一百万
[38:47] 用一个时间
[38:48] 它变成一千万呢
[38:50] 我觉得这个几率是高的
[38:52] 对
[38:52] 所以这边的话
[38:53] 也来跟大家分享一个
[38:54] 有一个朋友
[38:55] 他写一个很长的信给我
[38:57] 还贴到我的看几个字
[38:58] 大概2500个字
[39:00] 然后我问他说能不能分享
[39:02] 他说可以
[39:03] 所以我这边也短短的
[39:05] 帮他浓缩一下
[39:06] 跟我们的听众分享
[39:07] 就是一般
[39:08] 我们只是一般的上班族
[39:10] 我们就是一般人
[39:11] 我们到底怎样去
[39:12] 累积好一个好的财商
[39:14] 不求快
[39:15] 不求说我一定要在最低点
[39:17] 压到最满
[39:18] 赚到最大的那一段
[39:19] 可是我长期是赚钱的
[39:21] 他有说这是一篇很长的文章
[39:24] 两年又一季的古海心得
[39:26] 那他是想要跟我
[39:27] 还有达人和制作团队
[39:29] 致上最深的谢意
[39:30] 他是一个上班前会看理财大人秀
[39:33] 下班时会听赵怀于古惑仔的上班族
[39:37] 他是在外商顾问公司担任主管
[39:40] 其实眼睛很不错
[39:41] 那这两年也有转战台湾电子业
[39:45] 他说旁人看来应该财富无虞生活惬意
[39:48] 可是自己是一个单亲的双宝爸
[39:51] 他有同意我念出来
[39:53] 所以应该是可以讲
[39:54] 他说还要负担之前
[39:56] 因为被诈骗
[39:57] 而负债好几千万的
[40:00] 退休爸妈的各种缺口
[40:01] 爸妈被诈骗
[40:02] 这个很多人
[40:05] 因为造化是一个
[40:06] 比较特别的状况
[40:07] 因为我爸妈比较早走
[40:08] 那当然小时候会觉得
[40:09] 好孤单在成长的路上
[40:10] 就很辛苦这样
[40:11] 可是长大后
[40:12] 看到很多人
[40:13] 其实是因为爸妈
[40:14] 或家人的问题
[40:15] 就有产生
[40:16] 人生路上有很大的
[40:18] 你说甜蜜的负荷
[40:20] 或是真正的压力也好
[40:22] 我觉得这个是我体会很深的一件事情
[40:24] 好那我继续讲
[40:26] 他说家里
[40:28] 他是家里唯一的经济来源
[40:30] 他说好几年在怎么样省吃俭用
[40:33] 经济都是走在钢索上
[40:35] 然后呢
[40:36] 他说2023年
[40:37] 他说看着已经快缴不出来的信用卡账单
[40:40] 他在三岁跟七岁的孩子旁边
[40:42] 默默的流泪
[40:44] 后来好不容易度过危机
[40:45] 他觉得用省钱
[40:47] 节流已经到了尽头
[40:48] 到底要如何在有限的时间
[40:51] 跟资金里面做开源呢
[40:52] 一辈子没有好好真正投资的我
[40:55] 就觉得应该要从股市吧
[40:58] 对不对
[40:58] 花了半年时间
[40:59] 研究各种股市的状况
[41:01] 然后他说呢
[41:02] 那个时候他看到了
[41:04] 朱老师的标股在线的
[41:05] 所以这边我也必须讲
[41:07] 很多人会来谢朱老师
[41:08] 然后有的人也会骂
[41:09] 技术现行是骗子
[41:10] 可是朱老师讲了一句话是对的
[41:11] 他说线图就是让所有人很公平
[41:14] 看着一张图去做决定的
[41:16] 因为我们在资讯或是知识
[41:19] 或是产业的能力上的落差真的很大
[41:22] 可是看懂一张图
[41:23] 这个是大家都可以的
[41:24] 然后后来他就说
[41:26] 每一集他都来回看了无数次
[41:28] 然后就这样学了半年的K线
[41:30] 然后筹了60万
[41:32] 勇敢执行第一笔交易
[41:34] 他交易的是台积电零股
[41:36] 不是标股
[41:37] 他说不过那些零股
[41:38] 在几个月内就不断的增值了
[41:40] 然后他就把部分获利换出来
[41:42] 结果第一年
[41:44] 他的60万涨到100万
[41:45] 原本只是要打败通膨定存
[41:47] 结果没想到这个绩效是超乎预期的
[41:50] 然后后来他就发现
[41:52] 那就想说不只台积电嘛
[41:54] 做别的
[41:54] 然后就发现他有打败大盘
[41:56] 但他没有打败台积电
[41:57] 所以他就继续
[41:58] 第二年
[41:59] 他就把获利的一部分呢
[42:01] 拿出来改善家人的生活
[42:03] 此时就遇到了关税风暴
[42:05] 然后呢
[42:07] 60万缩水到了40万
[42:09] 那时候他想了一件事就是
[42:11] 我到底要干嘛
[42:12] 我是存股派
[42:14] 还是动能派
[42:15] 然后呢
[42:16] 他就想说
[42:17] 我要左侧交易
[42:18] 还是右侧交易
[42:19] 我要买ETF
[42:20] 还是要买台积电本人
[42:23] 还是就直接有搭盘就好了
[42:25] 就想了很多
[42:26] 这边我就略了
[42:27] 那我快速的再讲一下
[42:29] 因为2000多次
[42:30] 我发现我已经花了一些时间
[42:32] 但总之他做了一番研究之后
[42:34] 他有加入了一些对产业的研究
[42:36] 所以他就还加入了台达电这家公司
[42:39] 还有呢
[42:40] 他有在捷运上遇到了朱老师
[42:42] 朱老师跟我说
[42:43] 他在捷运上还蛮常被人家叫住的
[42:45] 他非常谢谢他
[42:46] 他觉得朱老师算是救命恩人
[42:48] 然后他还在加入了一些筹码的分析
[42:51] 看分点
[42:52] 越学越多了
[42:54] 所以他现在就是有一些个股
[42:57] 应该也有搭配技术形态
[42:59] 也有搭配他对产业了解
[43:00] 也有搭配他对筹码的了解
[43:02] 但也加入了主动式的ETF
[43:05] 因为主动式的ETF
[43:06] 可以帮他刷到更多的标股
[43:07] 还有高价的股票
[43:09] 确实有的主动式ETF会买信华
[43:11] 买这个影威
[43:13] 买旺系
[43:15] 这些确实是一般投资人
[43:17] 就算你很喜欢这些公司
[43:19] 也只能顶多用零股投资的
[43:20] 他说用这样子的搭配
[43:22] 所以很幸运的
[43:23] 今年过了快一季
[43:24] 从之前你看的
[43:25] 这个关税帝军到现在
[43:27] 他现在资产又回到了140万
[43:29] 他说最宝贵的经验
[43:31] 不是怎么赚
[43:32] 而是在这两年内
[43:33] 他觉得学到了
[43:35] 从各种迹象
[43:36] 然后了解全球资金的流动性问题
[43:38] 他最近因为美伊战争开打
[43:40] 他又把他的水位
[43:41] 可能又移到
[43:42] 他觉得自己比较安心的地方去
[43:44] 好 总之
[43:46] 他有谢谢很多人
[43:48] 这个谢谢我就先心领了
[43:51] 我会私下跟他们说
[43:52] 然后他就说
[43:54] 前面已经谢谢很多了
[43:55] 但这边的话
[43:56] 虽然现在依然是个
[43:58] 资金微薄的小散户
[43:59] 但是有理财大人秀
[44:00] 当然还有古惑仔的陪伴
[44:01] 让我原本才付上一无所有
[44:04] 现在已经走下钢索
[44:06] 而且心灵收获满满
[44:08] 我已经很省略的念了
[44:11] 抱歉耽误大家一点时间
[44:12] 但我觉得他的心路历程很棒
[44:14] 我想他也还在成长中
[44:15] 对啊
[44:17] 所以我觉得其实他听下来
[44:19] 就是我觉得还蛮厉害的
[44:21] 因为毕竟是单亲
[44:22] 然后财务有压力
[44:24] 但是在这段时间里面
[44:26] 经过错误还能够再爬起来
[44:27] 我觉得代表他学会很多正常
[44:29] 正确的方法
[44:30] 不然朱老师的
[44:31] 看筹码的
[44:32] 看基本面的
[44:32] 看产业的
[44:33] 我觉得继续下去
[44:34] 应该资产会继续成长下去
[44:36] 所以我觉得大家应该是可以
[44:38] 透过这样的方式
[44:39] 就是你可以学各种不同的门派
[44:42] 那在学习的过程里面
[44:43] 可以找到适合自己的方法
[44:45] 那还是跟大家讲
[44:46] 重点还是在配置
[44:47] 也就是说
[44:48] 大家在学习的过程里面
[44:49] 很怕一件事情
[44:50] 你学技术派
[44:51] 停损了三次你就放弃了
[44:53] 那学基本面的
[44:54] 你看到基本面
[44:55] 营收成长股价的点
[44:56] 你也放弃了
[44:56] 所以还是要有一个配置
[44:58] 就是说
[44:59] 不管你选股再怎么不好
[45:01] 或说选股真的运气不怎么样
[45:03] 但是你的资产能够持续成长
[45:05] 你在这个学习股票投资的路上面
[45:08] 才会有比较好的一个底气
[45:10] 跟好的学习的方式
[45:11] 好他里面有提到一个事情
[45:13] 他说节目里面
[45:14] 我最喜欢的一句话
[45:15] 就是赚自己懂的钱
[45:16] 我们都说赚自己
[45:18] 能够认知中的钱
[45:19] 对我觉得这句话是很重要的
