[00:00] 欢迎收听赵华宜古货载第1054集
[26:06] 他随时普丁一句话就可以了
[26:08] 一个念头就可以了
[26:10] 那美伊战争也是一样
[26:11] 川普一个念头
[26:13] 一个决定
[26:13] 就可以让这个战争结束了
[26:16] 那你可以猜川普的心思是什么
[26:18] 很好猜啊
[26:19] 今天11月就要选举了啊
[26:21] 所以你不能拖太久啊
[26:23] 那我说最差最差就是
[26:25] 以前台湾选举的经验
[26:28] 选举前三个月要开始
[26:30] 开始选了
[26:31] 要开始宣传败票了
[26:33] 我的看法是这样
[26:34] 好我们依旧是回到了
[26:36] 这一次到底会多严重这件事
[26:38] 我把刚刚那个话题把它讲完
[26:40] 就是为什么往下杀的时候
[26:42] 第一我们把那个SOP列出来
[26:44] 第一我们还是要稍微判断
[26:46] 事情严不严重
[26:47] 我们刚刚画了蛮大的篇幅
[26:48] 是为什么跟傅旭歌
[26:49] 或是刚跟之前前几位达人
[26:51] 也有聊到
[26:52] 我们觉得这次的严重性到哪里
[26:54] 当然市场都有黑天鹅
[26:56] 就跟当年的俄乌战打那么久
[26:58] 其实有点出乎市场意料之外
[27:00] 所以我们只能说目前我们就
[27:02] 例如11月要启动选举
[27:05] 共和党现在严重落后
[27:06] 川普他一定要有一个政绩
[27:08] 对不对
[27:09] 川普手上又掌握了委内瑞拉
[27:11] 他们有油
[27:12] 我们有很多的理由
[27:13] 很多的原因
[27:14] 而各个企业财报
[27:16] 结出来其实都在往上
[27:17] 对不对
[27:17] 我们有很多人
[27:18] 告诉大家这次还是
[27:20] 比较局限在战争引起的
[27:22] 短线冲突
[27:23] 对
[27:23] 这个是第一
[27:24] SOP的第一
[27:25] 这一次的回档多严重
[27:27] 大方向是这样
[27:28] 那第二就是
[27:29] 那所以呢
[27:30] 回档到月线跟季线的话
[27:32] 我们要做什么
[27:33] 富士哥选择了
[27:34] 他喜欢的高股息ETF
[27:36] 为什么
[27:36] 有股息保护啊
[27:38] 再怎么样
[27:38] 跌下去
[27:39] 殖利率就是越高啊
[27:40] 你下个月就可以领到钱啊
[27:42] 你就会心情定一点
[27:44] 就算你帳面有損失
[27:45] 錢就進來了
[27:46] 這是富士哥的理由
[27:47] 那我的理由
[27:48] 我想這一段時間
[27:49] 跟大家講了很多了
[27:50] 我喜歡科技的
[27:51] 我喜歡主動式的
[27:52] 他們會幫你在
[27:52] 最混亂的時候
[27:54] 勇敢沖勇敢撿
[27:55] 我交給他們
[27:56] 最保守的人
[27:57] 買台積電
[27:58] 台積電從2000你不敢買
[27:59] 很二萬
[28:00] 19你不敢買
[28:01] 18你不敢買
[28:02] 17的你怎麼敢買吧
[28:04] 就是台積電
[28:05] 或是說0050 0052
[28:06] 這些我們都講了
[28:07] 標的就會是
[28:08] 你越跌越撿的時候
[28:10] 你相信什麼
[28:11] 富士哥相信高股息
[28:12] 我相信主動式
[28:14] 我相信是值
[28:15] 对不对
[28:15] 你当然就赶紧
[28:16] 那当然第三
[28:17] 你就回到资金上面的配置
[28:19] 富玉哥也讲一个事情很重要
[28:21] 前几天有跟大家讲
[28:22] 在上涨的过程中
[28:23] 我也有跟大家讲
[28:24] 我会做停利
[28:25] 有时候你一停利
[28:27] 它会卖飞
[28:27] 当然如果您会做技术形态的人
[28:30] 你应该是停利后
[28:32] 例如说站回什么军线
[28:33] 你应该再买回来
[28:34] 但有时候我们做价值就不一定
[28:36] 像我跟富玉哥
[28:37] 以前都把群光这档公司卖飞过
[28:39] 现在它没有那么好了
[28:40] 卖飞之后
[28:41] 我们要再买回来就相对困难
[28:42] 就只好等了
[28:43] 但无论如何你卖了之后
[28:45] 刚刚说一个有解码长龙
[28:47] 他就有钱嘛
[28:48] 有钱来的时候
[28:50] 在下跌过程中
[28:51] 你才有选择加码的能力
[28:53] 以及你有本业的收入的时候
[28:55] 你就可以选择做加码
[28:56] 第三个就是等于刚刚讲的
[28:58] SOP里面的资金
[29:00] 你要怎么分配
[29:01] 要记得哦
[29:02] 因为这一次我们觉得是短信因素
[29:04] 要是是像COVID
[29:05] 或者是说像更久远以前的金融海啸
[29:08] 也许是长期抗战的时候
[29:09] 你就要非常非常确保
[29:11] 你的本业收入是没有问题的哦
[29:13] 你要长期抗战
[29:14] 但这一次我们就可以大胆一点
[29:16] 对不对
[29:16] 可能跌到一个相对深
[29:18] 我们两个可能就花了一些钱
[29:19] 不少钱
[29:20] 之前停利的钱去买
[29:21] 所以SOP这样下来
[29:23] 那第四个
[29:24] 在大反弹大涨的时候
[29:26] 要不要追
[29:28] 那当然如果以我跟富去哥的逻辑
[29:30] 我们是左侧价值派的
[29:32] 我们比较不会有那个冲动去追
[29:35] 可是谁可以追
[29:36] 其实右侧动能派的
[29:37] 如果你的核心是
[29:39] 你想要买强势股
[29:40] 你想要去这个所谓站回所有均线
[29:43] 多头回后买上涨
[29:45] 你是技术派的
[29:46] 你当然可以追啊
[29:47] 没有人觉得大涨不能追
[29:48] 是我的理念
[29:49] 我不会
[29:50] 可是如果你今天遵循的核心价值
[29:53] 本来就是追主动能的
[29:55] 那你也可以在第一时间停利停损
[29:57] 都做得没问题的
[29:58] 你当然可以追
[29:59] 你不要盲目的就是觉得
[30:01] 我就只是单纯好想追
[30:02] 追完明天被套我也不管他
[30:04] 对
[30:04] 越套越深
[30:05] 等一下夫妻会讲一个
[30:07] 为什么大家都小赚就走
[30:08] 套生不走
[30:09] 这个事情怎么克服
[30:10] 等一下来讲这个
[30:12] 但是我要讲的是
[30:13] 像你看
[30:14] 像今天记忆体
[30:15] 先不论后面
[30:15] 可能大家都有杀下来
[30:17] 一开始记忆体
[30:17] 长得最强的是谁
[30:18] 例如宇瞻
[30:19] 因为宇瞻
[30:20] 他是破前高
[30:21] 形态最强
[30:22] 往上走
[30:23] 智商
[30:24] 就是你会发现
[30:25] 记忆体这一波
[30:26] 比较弱势的
[30:27] 你在反攻过程中
[30:28] 上面的压力就重重
[30:29] 你会觉得
[30:30] 位阶相对便宜
[30:31] 买它好比较安全
[30:32] 可是事实上
[30:32] 上面压力重重
[30:33] 那今天率先冲出去
[30:34] 都是他形态
[30:35] 变得非常漂亮
[30:36] 群创
[30:36] 就是已经创一个
[30:37] 波段高的什么
[30:38] 这种反而在多头动能
[30:40] 或是说形态好的时候
[30:42] 他会冲特别快
[30:42] 所以大掌能不能追
[30:44] 大掌您要追的朋友
[30:46] 请切记你做的是右侧
[30:48] 你想要做的是动能强的
[30:50] 他会率先一匹马冲出去
[30:52] 可能冲马很集中
[30:53] 主力喜欢做anyway
[30:55] 任何的力度在他的身上
[30:56] 可以的
[30:57] 可是你就是要确立
[30:58] 你不要变成
[30:59] 大掌的时候你是动能派
[31:01] 大跌的时候
[31:01] 你又变成说
[31:02] 没有关系啦
[31:03] 我是看价值才买他的啦
[31:05] 然后越套越深
[31:06] 就发生等一下
[31:07] 傅旭哥要帮我们讲的
[31:09] 为什么大部分人都是
[31:10] 套了三四十趴不走
[31:12] 赚五趴就走
[31:13] 这个就是
[31:14] 大部分的投资产物
[31:17] 绩效不好的主要的死穴
[31:19] 叫做卖淫保亏
[31:22] 我们要听众朋友
[31:23] 有没有这样的印象
[31:24] 当你要卖股票调节的时候
[31:27] 你看一下我有持股
[31:29] 赚最多的都先卖
[31:30] 对
[31:31] 有赚就卖有时候
[31:33] 甚至有些人有赚就卖
[31:35] 尤其是在跌的时候
[31:38] 我必须讲
[31:38] 大家自己萌新自问
[31:40] 像我自己打开库
[31:41] 前阵大跌
[31:42] 可能很多都变成绿绿的
[31:44] 有一些小小的是有赚
[31:45] 你可能就会想
[31:46] 那我减买一些有赚的好了
[31:48] 一定会有这个想法
[31:49] 对对对
[31:50] 然后亏的你就是死也不肯卖
[31:52] 然后越套越深
[31:53] 东西每30%你叫我怎么卖
[31:55] 然后就期许自己变成巴菲特
[31:57] 对有在价值投资
[31:59] 所以就导致你的绩效
[32:00] 这是主要的死穴
[32:02] 我认为我这几年
[32:07] 这14年来
[32:09] 比如说我在很多档股票都赚了
[32:13] 超过一两倍的利润
[32:15] 钱贵
[32:16] 敦泰电子
[32:17] 群光
[32:19] 什么群益政
[32:21] 所以现在不爱他们了
[32:22] 不是不爱
[32:23] 我都现在不爱了
[32:24] 这个都不是
[32:25] 那个都不是让我骄傲的事情
[32:28] 不是让你骄傲的事情
[32:29] 好的
[32:29] 我最骄傲的事情
[32:31] 是我在2022年的時候
[32:33] 古代雙三那一年
[32:34] 我當時的第二大支股是松藤
[32:38] 三四八四
[32:39] 工具機
[32:40] 那時候我大概有四十幾張
[32:41] 手動工具機
[32:42] 成本八十幾塊
[32:43] 然後他這樣觸及到一百支
[32:47] 哇好高興
[32:48] 我才八十幾塊觸及到一百
[32:49] 但是錯過那個賣點
[32:51] 那個二屋戰爭
[32:53] 這樣跌到四十幾塊
[32:54] 那整個那一年台股也非常慘
[32:58] 不只他慘
[32:58] 那时候松藤是我第一
[33:01] 第二大持股
[33:02] 第一大持股是群光
[33:03] 我印象很深刻
[33:05] 群光没有赔那么多
[33:07] 战胜没赔那么多
[33:09] 所有的持股里面
[33:10] 就是松藤赔最多
[33:11] 40几%的亏损
[33:13] 比重第二高
[33:16] 我就想说不行
[33:18] 已经看起来是空头了
[33:19] 我已经触及到
[33:21] 我要减码的一个
[33:23] 我要减码谁呢
[33:25] 我手上还有一些赚的
[33:27] 我的新产是赚的
[33:28] 持有很久
[33:29] 手上有不少股票也是賺的
[33:31] 但是我決定停
[33:33] 停損松藤
[33:35] 幾乎把松藤都賣了80%以上
[33:39] 我記得虧損130幾萬
[33:42] 賺的我不賣
[33:44] 比如說什麼新廠我不賣
[33:46] 我是完全都是賣松藤那一站你知道嗎那個那個後來這個我因為沒有賣群光
[33:58] 那是滴答子股
[33:59] 群光在隔年大砸
[34:01] 然後我把解碼的松藤買台積電
[34:04] 嗯
[34:05] 對
[34:06] 那這個是事後才知道的啦
[34:10] 那還有一個
[34:12] 我認為可以拿出來的跨國就是去年
[34:14] 我去年我最高的持股
[34:17] 我在第一季的時候是地保六十幾張
[34:21] 占我的比重大概快四十幾
[34:24] 後來就因為關稅
[34:26] 對對對
[34:26] 他從兩百多一直跌到最低一百二十幾
[34:31] 那時候我手上也有一些是賺錢的股票
[34:35] 但是我就減碼地保
[34:38] 跌最慘的地保
[34:39] 我記得虧一百八十幾萬有嗎
[34:41] 虧了一百五十幾萬
[34:42] 為什麼我會虧一百五十幾萬
[34:44] 因為我在地保雖然在兩百
[34:45] 200多块我有陆续卖
[34:48] 卖到220几
[34:49] 230几我都有卖
[34:51] 但是它跌破200的时候
[34:53] 我又把它捡回来
[34:55] 又把它捡回来
[34:58] 把之前卖的全部都捡回来了
[35:00] 就200多
[35:01] 190几
[35:02] 180几
[35:03] 然后之后它一直
[35:04] 一路跌到120几
[35:06] 但是那时候我
[35:07] 捡马地宝的理由是不行
[35:10] 整个看起来地宝跌得太深了
[35:13] 太危险了
[35:14] 那我整个信心会动摇
[35:17] 所以我是基于战略的考量
[35:20] 选他开刀
[35:22] 基于整个组合的平衡
[35:26] 我选他开刀
[35:28] 所以我们在卖股票的时候
[35:30] 绝对不是看你的账面的盈亏
[35:33] 绝对不是看那个
[35:35] 第一个就是看
[35:37] 你这档股票当时的战略地位
[35:39] 你把
[35:41] 比如说我当时把地保定位为
[35:44] 前锋成长股
[35:45] 要冲的
[35:46] 而且是磕斗头
[35:48] 重压
[35:49] 但是他当时的状况
[35:51] 他受到汇率关税的冲击
[35:53] 他已经失去当磕斗头
[35:55] 以及前锋的资格
[35:57] 他变成一个
[35:59] 已经失去的
[36:01] 他已经不符合
[36:02] 我当初设定的战略位置了
[36:05] 所以我要解码他
[36:07] 我就是要砍他
[36:08] 虽然我长线看好他
[36:10] 但是这跟长线看好他
[36:12] 是两码事
[36:13] 所以我认为这两个停损
[36:17] 才是认为我自己脱胎换骨
[36:20] 功力更上层楼的两个关键战役
[36:24] 比我在前柜赚好几百万
[36:28] 在敦泰赚两百多万
[36:31] 群光赚也快两百万
[36:33] 还要高兴
[36:34] 当下是痛苦
[36:36] 但是事后想想
[36:37] 午夜梦回的时候
[36:39] 觉得就是因为这两个战役
[36:41] 让我以后不会再犯什么错误
[36:44] 致命的错误
[36:46] 我觉得投资朋友听到这一段
[36:48] 可以去回想一下
[36:50] 你在投资的过程里面
[36:53] 让自己觉得骄傲的事情是什么
[36:55] 通常一般人可能想到
[36:57] 就会是傅旭哥讲的说
[36:59] 我有一档股票
[37:00] 哇我20块买
[37:01] 后来报到120块
[37:02] 报超久
[37:03] 卖掉大赚好多倍
[37:04] 哇这个真的是
[37:05] 我人生最光荣的一场战役
[37:06] 但不是
[37:07] 为什么
[37:08] 因为那个叫做顺风球
[37:09] 顺水
[37:10] 顺风顺水
[37:11] 当然如果中间
[37:12] 有加入了很多
[37:13] 你非常理性的判断
[37:15] 觉得你要持续抱下去
[37:16] 或者他非常遵守
[37:17] 你讲的
[37:18] 你是从价值
[37:19] 或者从基本面
[37:20] 他真的一直成长
[37:20] 所以你一直抱
[37:21] 或者说你是从现行
[37:22] 他没有破线
[37:23] 你一直抱
[37:23] 这也很值得骄傲
[37:24] 没有错
[37:24] 因为你没有违反纪律
[37:26] 你不是瞎抱
[37:27] 不是因为幸运而已
[37:28] 但是通常最难的是
[37:30] 你真的看错了
[37:31] 你真的知道
[37:32] 这一档股票跌下来了
[37:34] 他已经违反了
[37:35] 原本你买他的信念了
[37:37] 例如傅旭哥发现
[37:38] 他受到这个战争的冲击
[37:40] 在他的获利一落千丈
[37:41] 对不对
[37:42] 他已经失去当初
[37:43] 他觉得可以拿到的EPS
[37:45] 或是股息等等的
[37:46] 他必须把它砍掉
[37:47] 这个反而是很困难的
[37:50] 可能扯远一点
[37:52] 就是有人说
[37:52] 个性决定命运
[37:54] 有时候在做最困难的事情
[37:56] 其实是在改变自己的命运
[37:58] 很难
[38:00] 为什么命运难改
[38:01] 因为个性难改
[38:02] 可是如果当你克服了这件事情
[38:04] 你的命运就会随之有所改变
[38:08] 这个虽然有点讲远
[38:09] 但我可以体会有多难
[38:11] 真的你被大量套牢的时候
[38:13] 你要把它砍掉
[38:14] 真的是最最最最最难的
[38:17] 对
[38:17] 我觉得先做到这件事情
[38:19] 因为你知道你错了嘛
[38:20] 你从形态来看的人破线了
[38:23] 对不对
[38:23] 你从技术面
[38:24] 从基本面来看的人
[38:26] 价值改变了
[38:27] 甚至你从筹码面来看的人
[38:29] 大户可能都在撤退
[38:30] 不管你从哪一面
[38:32] 你就应该离开他
[38:34] 离开不了全部
[38:35] 离开一半
[38:36] 先试试看
[38:37] 好
[38:37] 钱拿回来了
[38:38] 下一步
[38:39] 能不能投在正确的标的
[38:41] 我觉得搞不好还是起一次
[38:42] 但是你先做了第一步
[38:44] 你砍掉错的东西
[38:45] 可能跟分手一样难
[38:47] 你很喜欢那个人
[38:49] 可是他是个烂人
[38:50] 他本来也许不是
[38:52] 可能那个时候
[38:54] 他变得跟你不适合了
[38:55] 反正等到变适合
[38:57] 你再追回来
[38:58] 大家有这样的概念
[38:59] 或者是当你拿回一部分的钱
[39:02] 夫妻哥后来买到了台积电
[39:04] 或是买到其他上涨
[39:05] 那个可能不是最骄傲的事情
[39:07] 可是你也会认知到
[39:08] 我赚回来了
[39:09] 就算赚回来一部分也好
[39:11] 我都做了正确的事
[39:13] 我觉得这个是
[39:14] 今天我们可能整集讲比较多
[39:16] 是观念上面的
[39:18] 好那最后花一点点时间
[39:20] 让富逊哥讲一下
[39:21] 现在有除息的早鸟
[39:22] 除息早鸟里面
[39:24] 你比较关注哪几档
[39:25] 有四档
[39:25] 跟大家报告一下
[39:27] 樱花它已经决定配息五块钱
[39:31] 比去年的4.8还要多
[39:33] 而且今年更早了
[39:36] 今年4月1号就要除息了
[39:38] 我记得去年是四月底
[39:40] 所以它是早早鸟
[39:41] 而且它配很多
[39:42] 樱花我记得配很多
[39:43] 配五块钱
[39:44] 当然最近股价也比较强
[39:47] 对
[39:48] 因为它大方
[39:49] 其实我从去年十二月
[39:51] 以及今年一月
[39:52] 在八十出头的时候
[39:54] 就已经买了不少了
[39:56] 当然现在成绩算是不错
[40:00] 但是大家想说九十几块还能追吗
[40:02] 我觉得今年的樱花不一样
[40:04] 跟以前不一样
[40:06] 因为它的污日厂
[40:08] 新厂已经都好了
[40:10] 那是一个高度自动化的生产线
[40:13] 这个是一个
[40:14] 让它脱胎换骨的一个重大投资
[40:18] 那第二个就是它的净水器
[40:21] 已经占它营收10%
[40:23] 它从五年前的零到现在10%
[40:26] 大概每年可以做七到八亿的
[40:28] 这个是利润很高的生意
[40:30] 因为绿芯大家利润高
[40:32] 还有室内装潢
[40:33] 它已经转亏为盈了
[40:36] 今年应该会转亏为盈
[40:38] 所以我觉得他今年是一个体质大改变
[40:40] 所以我今年可能我会
[40:42] 即使他四月除息填息完后
[40:47] 我甚至会做二次
[40:49] 但是我不会像过去以前
[40:52] 我都把它全都卖掉
[40:54] 我大概会保留至少一半以上
[40:56] 当做长期投资
[40:58] 这是我的看法
[41:00] 第二个是巨鹿
[41:02] 我觉得巨鹿大家可多关心
[41:04] 因为记录是
[41:06] 他在前天公布
[41:08] 配息5.8
[41:09] 好像是历史的最高
[41:11] 去年赚10点出头
[41:13] 跟2024年差不多
[41:16] 稍微小小衰退
[41:19] 那个一点点
[41:20] 那没什么意义
[41:21] 但是配息率是更好的
[41:25] 代表公司对他的财务体制
[41:27] 更有信心
[41:28] 他去昨天刚好大跌
[41:33] 盘中大跌7%
[41:36] 那我都趁机进去去捡了
[41:39] 那我觉得目前这个殖地率大概是4.8
[41:42] 那应该还没公布配息时间
[41:46] 应该也是4月底
[41:47] 但是你要有个概念
[41:50] 它现在是本益比不到11倍
[41:53] 是台积电概念股
[41:55] 它的重要客户是台积电
[41:58] 那是晨控设备
[42:00] 那第三个是杰敏KY
[42:02] 解敏KY配息五块钱
[42:05] 那今年他有AI色彩了
[42:08] 因为前天我刚去参加他的法说
[42:12] 他们说去年获利这么好
[42:14] 主要是两个产品
[42:16] 一个就是供应AI伺服器的
[42:19] 那个散热的功率元件的封装
[42:23] 他说这个非常的强
[42:25] 那第二个就是无人机
[42:27] 无人机的订单也非常的强
[42:29] 那他们今年要花的资本支出
[42:33] 大概是7亿新台币以上
[42:35] 是历史最高的
[42:36] 这家公司一向非常保守
[42:38] 一下子搞
[42:39] 要这么大的资本支出
[42:42] 我觉得可见他对未来的订单
[42:44] 相当有信心
[42:46] 所以他的处理
[42:47] 我也会跟樱花一样
[42:48] 即使今年除完期之后
[42:50] 我也会保留至少一半
[42:51] 当作成长股
[42:54] 长期投资的成长股
[42:55] 那接下来就是最强的神机
[42:57] 神机它公布配6.8
[43:01] 也非常好
[43:02] 但是它公布6.8的时候
[43:05] 我有点它涨太快
[43:07] 我来不及
[43:07] 我目前是零持股
[43:08] 它一公布股力
[43:10] 是股价从116一直涨到现在130几
[43:14] 我的习惯是不喜欢追高
[43:17] 除非它能够拉回到100
[43:19] 130以下
[43:20] 我才会考虑
[43:21] 但是大家喜欢追强势股的
[43:25] 或许你可以列入考虑
[43:26] 这样一个
[43:27] 今年就四股
[43:29] 四档着鸟股
[43:31] 神机三月底就除息了
[43:34] 神机躺在那边那么久
[43:36] 就动起来大家才要理他
[43:38] 对对对
[43:38] 神机躺很久
[43:39] 神机这一进涨的话
[43:41] 当然除了直立率提才着鸟之外
[43:43] 他还有一点军工概念
[43:44] 对对对
[43:45] 所以相较之下
[43:46] 反正说那么多
[43:49] 都是市场有人注意到
[43:50] 以前有人跟我讲说
[43:52] 赵华有人叫我不要买
[43:54] 投信发的ETF跟基金
[43:55] 因为这个投信可能在里面
[43:57] 会跟主力挂钩什么的
[43:58] 然后我就回了他一句说
[43:59] 那你觉得个股没有主力
[44:01] 没有人要做
[44:02] 个股也会自己就涨起来吗
[44:04] 没有的
[44:05] 所有的东西要涨
[44:06] 你一定会有市场资金
[44:07] 要注意它
[44:08] 对不对
[44:09] 那你说中间一定有长线的大户
[44:12] 也有短线的隔日冲
[44:14] 有我们小散户
[44:15] 但是无论如何
[44:16] 一档股票如果完全没人注意
[44:18] 它就会不动如山
[44:19] 那神机就是
[44:20] 它有很多的条件
[44:21] 但是有很多跟它类似条件的没涨
[44:23] 所以有时候就是
[44:25] 他田田家
[44:26] 你可能就需要
[44:27] 有点耐心
[44:27] 神机动了
[44:28] 现在富士哥不追
[44:29] 等他回档
[44:30] 有可能
[44:31] 因为他以前的股性
[44:32] 有时候就真的蛮烂的
[44:33] 他躺在那边那么久
[44:35] 但是我要讲的是
[44:36] 所以富士哥讲的是
[44:37] 他如果发现
[44:38] 这间公司
[44:39] 后面开始动的话
[44:40] 就代表怎么样
[44:40] 我们看对了
[44:41] 只是我们要
[44:43] 用时间来换取空间
[44:44] 今天很谢谢富士哥
[44:45] 我们有讲了
[44:46] 很多是属于
[44:47] 如果你喜欢
[44:48] 蹲点
[44:49] 要说服自己
[44:50] 你买的是价值股
[44:51] 你其实要
[44:52] 真正的用价值来评估
[44:54] 以及接受
[44:55] 市场的资金可能会要多一点的时间
[44:57] 才会关注到他身上的这个现实
[45:00] 好
[45:00] 那我们就跟各位股货带的朋友说拜拜咯
[45:03] 拜拜
[45:03] 谢谢大家
[45:04] 拜拜
