[00:00] 欢迎收听赵华宜古货载第1128集
[22:57] 就是因为拿不到记忆体
[22:59] 那我觉得记忆体也是
[23:00] 大家可能在七八九月
[23:02] 尤其是如果遇到大跌的时候
[23:04] 我觉得可以去做一个考虑的
[23:06] 因为像刚刚赵华所说的
[23:07] 你可以确定的是第二季的季报
[23:09] 记忆体应该还是台湾最好的一个族群
[23:12] 没错
[23:12] 所以到了八月中以前
[23:14] 会有所谓季报的公布
[23:15] 那这些基地股票
[23:17] 如果回到相对低档区的话
[23:18] 我觉得是可以留意的
[23:19] 他们有业绩的保护
[23:21] 而且是目前
[23:21] 瓶颈卡的严重的一个产业
[23:23] 那第二块会缺的在哪
[23:25] 就缺所谓的电
[23:26] 所以相关的电力电源
[23:29] 被动主动元件
[23:31] 都是跟电有关的
[23:32] 那他们也会是因为
[23:34] 现在卡住整个AI建设
[23:36] 重要瓶颈
[23:37] 所以各家厂商
[23:38] 都会想尽办法
[23:39] 去解决这样的瓶颈的问题
[23:41] 所以理论上来讲
[23:42] 搭到供应链当中的商机的
[23:44] 应该都会是接下来
[23:46] 我觉得有机会维持强势表现的
[23:48] 所以不管是主动元件的公立元件
[23:50] 或被动元件的整个族群
[23:52] 你看今天电容说要涨价
[23:54] 所以利龙电就涨停半
[23:56] 国序油黑翻红
[23:57] 那我觉得都是
[23:58] 所谓的一个涨价
[24:00] 所带动的一些效益
[24:01] 那另外在电力电源的部分
[24:04] 大家也可以关注到
[24:05] 恒产的台达电光宝科
[24:06] 或BBU的族群
[24:08] 那他们都会在第四季
[24:10] 我觉得都会有这种所谓的
[24:12] 业绩慢慢回稳的一个现象
[24:14] 那甚至說所謂重電族群
[24:16] 或說能源相關族群
[24:18] 我覺得也可以一併來看待
[24:19] 你看到市電雅力啊
[24:22] 然後華晨中興電等等我覺得其實現階段全世界在缺電的狀況他們是有機會的但一樣跟台達店一樣你就是要花時間去等他
[24:33] 甚至說我們今天在達安街
[24:34] 我會跟大家提到
[24:35] 現在歐洲在搶冷氣
[24:37] 所以
[24:38] 好可怕
[24:38] 我看到那些什麼巴黎英國的報導
[24:40] 好可怕
[24:41] 大家是瘋狂衝進去用搶的
[24:44] 就代表說
[24:45] 因為他們很多法規的關係
[24:46] 沒辦法裝冷氣
[24:47] 那真的是人間的酷刑
[24:49] 我們現在室內沒有冷氣的話
[24:52] 大家应该都夺门而出了
[24:53] 对
[24:53] 所以他们很多人是热浪
[24:55] 很多老人在家里面
[24:56] 是真的被热死的
[24:57] 所以我觉得这个当然是
[24:59] 因为我觉得不可能法规马上解决
[25:01] 但它会造成就是说
[25:03] 大家对于这个
[25:04] 肾阴现象所带动的气候的改变
[25:07] 而有一些新的商机
[25:08] 但我觉得这些可能也是
[25:09] 比较偏短线的题材
[25:11] 所以你也许不用做一个
[25:12] 太大量的布局
[25:14] 但我觉得短线是有机会的
[25:15] 所以刚刚今天盘面上
[25:17] 像那种说空调冷气的
[25:18] 所谓的锐气
[25:19] 对
[25:20] 对耶
[25:21] 对还有爱美特
[25:23] 是
[25:23] 对他们这两档股票
[25:25] 都是从低档上来
[25:26] 就是因为
[25:26] 我觉得市场很敏感
[25:28] 就觉得说
[25:29] 欧洲在强冷气
[25:30] 那可能接下来全球
[25:31] 会有很炎热的气候
[25:33] 所以做空调的就有机会
[25:35] 所以看今天什么大同
[25:36] 东元
[25:37] 这种老牌的家电大厂
[25:38] 股价也慢慢动起来
[25:40] 对这是题材
[25:41] 果然是题材猎人
[25:43] 对我们就想到
[25:45] 这样的一个想象空间
[25:46] 所以我觉得现在
[25:47] 可能大家接下来就会看到
[25:49] 声音现象里面
[25:51] 对于所谓的水的治理
[25:53] 也非常的重视
[25:56] 所以我们台湾水资源的概念股
[25:58] 我觉得也有机会上来
[25:59] 所以这是第二块
[26:01] 我觉得就是在所谓的
[26:02] AI基础建设当中的
[26:05] 所谓的一些电土地水等等的
[26:08] 我觉得都是大家可以关注的
[26:10] 那第三块
[26:10] 现在卡住全球的半导体供应链的
[26:13] 最大的问题就在于说
[26:15] 无尘室还有半导体的设备
[26:18] 所以今天你可以看到盘面上雅祥
[26:21] 创新高
[26:22] 创立新高
[26:23] 汉唐也拉高上来
[26:25] 然后今天连相关的重跃
[26:28] 也股票拉到500多块
[26:30] 那我觉得这些有一部分是因为00929换股的关系
[26:33] 但大部分也都是因为所谓台阶要法说会了
[26:37] 那搭配上现在这些都是卡住AI瓶颈的重要的
[26:41] 关键的产业
[26:42] 所以你可以从这几个方向来看
[26:45] 就是说七八九月
[26:46] 如果说整个AI资本支付
[26:48] 没有改变的话
[26:49] 你又担心说
[26:50] 你不知道该布局
[26:51] 什么样的族群
[26:52] 我觉得这些方向
[26:53] 是大家可以参考的
[26:54] 因为只要卡到这些科技巨头
[26:57] 要把钱撒出去的一个关键节点
[26:59] 那相信他们都会想尽办法
[27:01] 去突破去改变
[27:02] 所以我觉得这就是
[27:03] 大家可能关注到的重点
[27:05] 那刚刚提到
[27:06] 就是所谓的康宁的问题
[27:07] 对那我觉得今天看到细光纸
[27:10] 真的还蛮惨的
[27:11] 那这个我觉得
[27:12] 当然大家可能要观察的是
[27:14] 如果是一些新技术的发展
[27:16] 最担心的事情
[27:17] 就像这样子
[27:18] 本来大家都好好的
[27:20] 就说好说
[27:21] 我们不是要做FAU
[27:22] 不是要做相关
[27:24] 你看大立光还去
[27:25] 买了很多的设备跟厂房
[27:28] 结果现在康宁的
[27:29] 这个所谓的玻璃桥接技术
[27:31] 简单帮大家讲一下
[27:32] 那这更深的内容
[27:33] 可能之后如果曲博有来的话
[27:35] 他就是比较专业
[27:36] 其实我今天有在楼下看到他
[27:39] 对
[27:39] 不知道还上我们其他什么节目
[27:41] 对那这可能就要专业的去解释
[27:43] 我们只能够从我们初月的了解去看到
[27:46] 他简单去讲
[27:47] 就是说他要把玻璃桥接技术
[27:49] 从过去我们现在可能遇到光通讯里面
[27:52] 需要很多的校准
[27:53] 需要很多精密的元件
[27:55] 那以防他的相关的良率不佳
[27:57] 所以康宁发表了一个新的技术
[28:00] 叫玻璃桥接技术
[28:01] 他把相关的所谓的光路
[28:03] 透过半导体可能石刻的方式
[28:06] 刻在玻璃当中
[28:08] 有点类似所谓光波导的技术
[28:09] 让光路用固定的方向去连接
[28:13] 到相關它連接到的原件
[28:15] 然後而且它是一個可插拔式的
[28:17] 所以它會變成說
[28:19] 更快的去解決
[28:20] 目前光通訊的瓶頸
[28:21] 那這個技術出來之後
[28:23] 大家會覺得說
[28:24] 那我花那麼多錢
[28:25] 去突破FAU的一個限制
[28:27] 或說大力光用那麼高
[28:29] 人力要4萬多個人
[28:30] 才可以去解決到
[28:31] 那個對準的問題
[28:32] 那這東西到底要做起來要幹嘛
[28:34] 所以今天台灣的大力光
[28:36] 玉晶光 聯翼光
[28:38] 這些全面性的重挫
[28:39] 到所謂的FAU的概念股
[28:41] 这个光盛
[28:42] 然后上权
[28:44] 波罗威
[28:44] 其实最近都开始在破底
[28:46] 我觉得都是跟
[28:47] 第一个
[28:47] 上一次这个
[28:49] 半导体的研究机构说
[28:51] 可能光通讯的部分
[28:52] 良率不佳会延后
[28:54] 已经先打过第一波了
[28:55] 第二波的重击
[28:56] 就来自于康宁新技术的推出
[28:58] 所以今天盘面上
[29:00] 这些所谓细光子的大厂
[29:01] 其实都出现比较明显的拉回
[29:03] 那还是要跟大家讲
[29:05] 我觉得这个东西
[29:06] 我觉得还要持续关注一下
[29:08] 因为以康宁的新技术出来
[29:10] 我觉得它良率也没有那么高
[29:11] 所以产业的所谓的最终定论
[29:14] 要采用哪个技术
[29:15] 我觉得还没有定论
[29:16] 那这些所谓的
[29:18] 你说台积电跟上泉跟大力光
[29:21] 合作这些所谓开发的技术
[29:23] 难道真的因为康宁的一个新的技术出来
[29:26] 他就不做了吗
[29:27] 我觉得也不会
[29:28] 所以目前来看
[29:29] 对于细光子或说光学镜头的股票
[29:32] 当然有利空冲击
[29:33] 你不用急着马上进场去低阶
[29:35] 但是如果大家关注的是
[29:37] 未来他会是用多种不同的技术去并行
[29:40] 那等到哪一个东西是最成熟之后
[29:43] 再发酵的话
[29:44] 我觉得反而你可以用着这个
[29:46] 趁着他们倒霉的时候
[29:47] 去找一些低阶的买点
[29:49] 因为长线上来看
[29:51] 我认为光通讯是不可避免
[29:52] 那只是说现在有杂音
[29:54] 那有杂音的部分
[29:55] 我们一般的做法就是
[29:56] 你控制你的资金嘛
[29:58] 你真的很怕
[29:59] 那我压个0.5成的资金可以吧
[30:02] 我压个不到一成的资金去赌看看
[30:04] 也许就有机会
[30:05] 那如果说你真的确定很高
[30:07] 你真的产业消息确定
[30:08] 就一定是上旋中旋嘛
[30:10] 大力光你掌握这个技术的能力
[30:13] 未来他一定有他的一席之地
[30:15] 你有这个把握度
[30:17] 当然你就可以用比较多的资金
[30:18] 逢低慢慢的结
[30:20] 那我觉得现阶段
[30:21] 既然对大多数人来讲
[30:23] 还不是那么清楚
[30:24] 这个技术背后的一个状况
[30:26] 那我觉得可能大家就是
[30:28] 你用分批的方式
[30:30] 去做一个定期定额
[30:31] 比方说光盛跌破
[30:33] 现在基建跌破
[30:35] 到半年线我接一点也OK
[30:36] 到年线光盛好公司
[30:38] 我再接多一点也可以
[30:39] 但是你就要知道說
[30:41] 你有可能會遇到的是
[30:42] 假設真的
[30:43] 大家選擇的是玻璃橋接技術
[30:45] 那可能光是
[30:46] 他們未來布局是落空的
[30:48] 有可能會遇到比較大的虧損
[30:49] 我覺得大家可能要去衡量一下
[30:51] 大家對產業的了解
[30:52] 跟你對你這一筆投資
[30:54] 能夠接受它的虧損有多少
[30:56] 去做一個評估
[30:57] 好 大家如果記得的話
[30:59] 哇 我看到上泉
[31:00] 我真的疊很多
[31:01] 不是說不關心上泉
[31:03] 現在上泉也是我賣非的股票
[31:06] 我記得400多
[31:07] 好像就把上圈
[31:09] 还是600多就卖完了
[31:11] 从此之后就在等
[31:12] 等等等
[31:13] 你说赵华
[31:14] 那你左侧现在这个
[31:15] 是不是很好的时机点
[31:16] 我会观察一些点
[31:17] 例如说
[31:18] 其实大家都看到
[31:20] 他们已经离三月底
[31:21] 那一波的低点
[31:23] 非常非常的近
[31:24] 讲难听一点
[31:25] 现行的话是一个头部
[31:26] 大头部
[31:28] 根本就是一个走空的心态
[31:30] 但是你说以左侧来看
[31:31] 会不会有点心动
[31:32] 是会的
[31:33] 但是是不是上圈
[31:34] 可能就不一定
[31:35] 虽然当时
[31:36] 买在他们市头上的时候
[31:38] 我有提到
[31:38] 会选择优先有跟台积电
[31:41] 达到所谓合作协议的公司
[31:43] 上泉 光盛 联军
[31:45] 其实那时候都有传
[31:46] 后来联军是最慢最慢发动的
[31:48] 而光盛跟上泉
[31:49] 就是比较早发动
[31:51] 但是切记
[31:51] 像这样子
[31:52] 因为它的获利
[31:53] 并不是很好的公司
[31:54] 它肯定是需要一个市
[31:56] 就是它的那个泡泡
[31:57] 要吹得起来
[31:58] 那消风的时候
[32:00] 你就很难预测
[32:01] 泡泡消风会到哪里
[32:02] 那刚刚
[32:03] 还有给我讲到一些公司
[32:05] 同样的还是这些公司
[32:06] 包括像大力光
[32:07] 都有跟台电做连接
[32:08] 做联系了
[32:09] 那光盛可能就会是我
[32:11] 第一个选择
[32:12] 虽然他现在筹码
[32:13] 非常的难看
[32:14] 形态也很难看
[32:15] 但是光盛有基本的EPS
[32:17] 光盛是赚十几块的公司
[32:20] 所以相较之下
[32:21] 我觉得他至少在基本面上面
[32:23] 对我来说是有底气
[32:24] 那人家说
[32:24] 可是光盛他做的
[32:26] 可能是传统的那一块赚钱
[32:28] 未来如果像刚刚讲到
[32:30] 前景不明的时候
[32:31] 会不会赚钱
[32:32] 这个确实
[32:33] 他会在现在这个
[32:34] 形成一个十字路口
[32:36] 但是我觉得事情很难有绝对
[32:38] 就是说
[32:38] 一票子厂商
[32:40] 都已经发展了A
[32:41] 就像康宁说他有一个B
[32:43] 所以A全部都不要了
[32:44] 这个史上比较少
[32:46] 有遇过这样的情形
[32:48] 通常都并存
[32:49] 最后再看看谁胜出
[32:51] 通常会是这样的一个情况
[32:53] 很少有说
[32:54] 因为有一家国外大厂
[32:56] 决定要问B
[32:57] 所以A全部都不要
[32:58] 像之前不是在讲说
[32:59] 如果以后用玻璃基板
[33:00] 那载板可能会被取代
[33:01] 大家也吵了半天
[33:03] 到目前为止
[33:04] 以技术来说
[33:05] 没有这件事
[33:06] 就是没有要用玻璃基板
[33:08] 完全取代载板这件事情
[33:09] 好
[33:10] 那来了
[33:10] 那上权
[33:11] 我觉得第一
[33:12] 你当然是要先止跌
[33:14] 因为这些公司
[33:15] 在前面三四月的时候
[33:17] 比较多
[33:18] 都是投信认养上去的
[33:20] 还不止三四月
[33:21] 可能一二三四月
[33:22] 有很长一段时间
[33:24] 投信在认养
[33:24] 但是呢
[33:25] 确实从四月之后
[33:26] 投信都不要了
[33:27] 投信全部都撤出
[33:28] 到今天为止
[33:29] 大家看投信
[33:30] 还是一个连麦状况
[33:31] 那你就不用硬跟投信对坐
[33:33] 因为这类型的公司
[33:34] 他不太可能有大量的外资
[33:36] 会突然出来买
[33:37] 因为他们不是一个大型产业
[33:40] 他们是一个新锐中小产业
[33:42] 所以最好是等投信
[33:44] 他们决定了
[33:45] 我现在第三季做账
[33:47] 要回来看到底
[33:48] 有哪一些公司是OK的
[33:50] 他们可能就会重新选择细光子
[33:52] 所以我觉得投信的脚步
[33:54] 对我来说是很重要的
[33:55] 再来他们到底在营收获利上
[33:57] 有没有出现跳增
[33:58] 我觉得这个也是要留意
[33:59] 我会优先选择这样的公司
[34:01] 那像这两天和盛挂牌
[34:03] 有点深不逢时
[34:05] 也不能这么讲
[34:06] 因为其实合胜
[34:07] 很多人跟我说
[34:08] 就是300块左右是很合理的
[34:10] 但他挂牌第一天就冲到800多
[34:12] 好像今天500多
[34:14] 大家要记得
[34:15] 新贵价
[34:16] 他是取均价做隔天的开盘
[34:18] 你不要以为说
[34:20] 涨到800多
[34:21] 隔天就应该800多开盘
[34:22] 不是
[34:22] 他是以均价做隔天开盘
[34:24] 所以我觉得
[34:25] 如果喜欢合胜的朋友
[34:26] 可以等一等
[34:27] 但是赚钱的
[34:28] 目前赚钱的
[34:29] 还是母公司光盛
[34:30] 我觉得两边都可以去评估一下
[34:32] 你喜欢CPU的哪一块
[34:33] 对啊
[34:34] 所以我觉得当然CPU除去
[34:36] 应该还是大家会觉得
[34:37] 我要不要相信这个光
[34:39] 那目前来看的话
[34:40] 大家会觉得老光看起来是比较弱一点的
[34:43] 老光就是刚刚提到的
[34:44] 要扩散光出去
[34:45] 对那比较喜欢新光嘛
[34:47] 新光之前可能是大力光
[34:48] 然后预金光
[34:50] 那现在今天最新的光就是友达
[34:52] 友达又来了
[34:53] 对因为玻璃机板
[34:55] 大家第一个联想到
[34:56] 那友达有所谓细光子的技术
[34:58] 那当然跟康宁有一点点的距离
[35:00] 但毕竟如果未来用所谓的玻璃桥接的话
[35:03] 那理论上来讲
[35:05] 友达应该也有相关有切入的机会
[35:07] 而且康宁因为他产能不太够
[35:09] 所以会不会有这种所谓的相关授权等等
[35:12] 我觉得当然是有这样的想象空间
[35:14] 所以今天友达的股票
[35:16] 友达啊
[35:17] 然后明基财啊
[35:18] 深说鼎源啊
[35:19] 然后富财啊
[35:20] 我觉得细光相关的
[35:22] 或说一些受惠到集团的一个股票
[35:25] 反而是在细光子里面
[35:27] 一片惨淡的过程里面
[35:28] 反而是有点发光发热
[35:30] 所以我觉得这个就代表说
[35:31] 整个光通讯的题材还没有结束
[35:35] 但是就像之前散热遇到的问题
[35:37] 就像之前机体遇到的问题
[35:38] 每次一到所谓的关键转折的时候
[35:41] 就会有一些新的鬼故事出来
[35:43] 那大家就要去仔细去看一下
[35:46] 这鬼故事到底对这个公司本质
[35:49] 有没有造成很大的一个影响
[35:51] 所以刚刚赵华才说
[35:52] 光盛看起来是OK的
[35:53] 因为他不管怎么说
[35:55] 他已经达到Google供应链
[35:57] 业绩也实际上出来
[35:59] 营收也在成长
[35:59] 获利也是美季在创新高
[36:01] 所以这种公司
[36:02] 但你在低阶
[36:03] 他就会相对比较有底气
[36:05] 那你说上泉啊
[36:06] 波罗威啊
[36:07] 虽然说这个梦想很美好
[36:09] 但是现实的部分还没有看到
[36:11] 已经有大幅度的成长
[36:13] 所以你要去低阶
[36:14] 这种所谓的成长性
[36:15] 还没有看到业绩的一个公司
[36:17] 但你就要斟酌
[36:18] 你有没有办法
[36:19] 可能他到底
[36:20] 到底跌了五成够不够
[36:22] 会不会跌到三成
[36:25] 那跌三成
[36:26] 会不会像之前的载板一样
[36:27] 你看行星從三四百塊跌到不到一百塊
[36:31] 現在變一千塊
[36:32] 你要不要賭這樣的故事會發生
[36:34] 還是你覺得有可能它不會發生
[36:36] 有可能它一跌下來就不回頭我覺得這都要取決於個人對於產業能不能研判未來三年是不是到底現階段這些所謂領導廠商還是領導廠商所以一般來講
[36:48] 我覺得如果你沒有很高的信仰的話
[36:50] 真的不需要賭那麼大
[36:52] 就回歸到你能夠掌握的這家公司
[36:55] 我們最基本最基本的
[36:57] 你看獲利嘛
[36:58] 看籌碼嘛
[36:59] 看現行嘛
[37:00] 獲利好了
[37:01] 然後籌碼也轉加了
[37:02] 現行的部分回到朱老師所講的
[37:05] 回歐買上漲
[37:06] 最少突破了下降趋势线
[37:08] 你再做多
[37:08] 我觉得都不会太晚
[37:09] 因为每个人没有办法资金
[37:12] 就是股票一直跌一直接一直跌一直接
[37:14] 那对很多人来讲
[37:15] 你会越接越多
[37:16] 那到最后你反而会错过其他的机会
[37:19] 目前来看
[37:19] 我觉得对于这个细光子的股票来看的话
[37:22] 他们的缺点就在于说
[37:24] 因为没有业绩的支撑
[37:26] 所以我们很难去评估
[37:27] 到底哪个地方
[37:28] 你低接下来会接的比较舒服
[37:30] 我觉得看每个人的选择
[37:32] 因为如果是朱老师看到光盛那个
[37:34] 一定会叫我走开
[37:36] 我刚刚在看
[37:37] 伟哥的notebook
[37:38] 上面秀的光是
[37:39] 妈呀
[37:39] 就是他今天
[37:42] 其实打到他
[37:43] 前面一波
[37:44] 起涨的那个低点
[37:46] 对不对
[37:46] 起涨的那个低点
[37:47] 所以看起来像一个
[37:48] 超级大头部
[37:50] 盖在上面
[37:51] 要住老师
[37:51] 肯定就摇摇头走开了
[37:53] 对
[37:53] 因为他
[37:54] 季限也下完了
[37:55] 所以一般那种
[37:57] 整理都要三个月以上
[37:58] 爆炸丑
[37:59] 所以我才会讲说
[38:00] 我看他至少一件事情
[38:02] 就是你要投心来买
[38:03] 因为现行是这样
[38:05] 现行
[38:05] 你如果很遵照它
[38:07] 当然等好转再买
[38:08] 那你想要减便宜
[38:09] 自然会想要说
[38:10] 有没有各方面
[38:11] 例如说你知道
[38:12] 它的产业面
[38:12] 或者它的筹码面
[38:13] 有好转的时候
[38:14] 你有可能改在现行前
[38:16] 就可以先接一些
[38:17] 你的心情可能会觉得
[38:18] 有点好
[38:19] 有点超到小底
[38:20] 这样的感觉
[38:21] 端看个人
[38:22] 像朱老师绝对不干这种事
[38:24] 他绝对不干这种事
[38:26] 所以刚刚汉文也讲得很好
[38:29] 你要的话
[38:29] 也不可能现在是大资金进去
[38:31] 能够真正大资金进去
[38:33] 我觉得还是属于
[38:34] 比较市值或全执行的东西
[38:36] 对
[38:37] 像这边也有一个朋友
[38:38] 他就跑来留言给我们
[38:39] 是在周末的时候
[38:41] 也显见是
[38:42] 上周的大底
[38:43] 他都已经历经过了
[38:44] 他就说
[38:45] 股市大涨的时候
[38:46] 每个人都能侃侃而谈
[38:47] 自己的投资心法
[38:48] 可是遇到市场震荡的时候
[38:50] 才会知道谁能给人信心
[38:52] 所以他要谢谢周华根达人
[38:53] 在市场低迷时
[38:54] 带给我无比的信心
[38:56] 让我看着身边的人
[38:57] 因盘式起伏而焦虑
[38:58] 还是能心如止水
[39:00] 不会被情绪所左右
[39:01] 因为呢
[39:02] 我有讲
[39:03] 我们讲个股都很开心
[39:05] 可是大家真的要评估
[39:06] 自己能不能驾驭个股
[39:08] 还有自己到底能不能
[39:09] 择时择机
[39:11] 这真的不是一个简单的事情
[39:14] 我自己在投资路上
[39:16] 我觉得可能有搞到十年以上
[39:19] 才真的有进入到
[39:21] 我自己现在可以
[39:22] 跟大家分享的东西
[39:23] 更遑论说
[39:24] 我看到网络上很多
[39:25] 可能是这两年才进来的人
[39:27] 我会觉得真的
[39:28] 顺风球是真的比较好打
[39:31] 对
[39:32] 但如果你要说
[39:34] 人家那怎么定期定额太慢
[39:36] 像我看到上次
[39:37] 我们采访那个傅旭哥
[39:38] 讲到他这两年价值投资
[39:40] 是比较吃别的
[39:41] 就有人说你吃别的
[39:42] 还出来教人家干嘛
[39:43] 可是人家过去16年是赚钱的
[39:45] 就是他有去讲在逆风中
[39:48] 他怎么去调整自己
[39:49] 我觉得这些经验都非常宝贵
[39:51] 我这边的话
[39:52] 就为什么会讲这段
[39:53] 是因为他说
[39:54] 谢谢您一直提倡定期定额
[39:56] 跟长期投资的观念
[39:58] 所以我就坚持
[39:59] 那就定期定额
[40:00] 买0050跟台积电就好了
[40:01] 那就累积资产
[40:02] 这些观念真的是受益良多
[40:04] 也让我的资产稳健成长
[40:06] 很幸运能看到您的节目
[40:08] 他说您改变了我的投资心态
[40:10] 也真的改变我的人生
[40:12] 所以有时候我看到这样的留言
[40:14] 我就会想说
[40:15] 我们叫认重而道远
[40:17] 虽然我们都知道
[40:18] 大家很喜欢听产业
[40:19] 听个股很刺激
[40:21] 可是有时候最简单的方式
[40:23] 也是一个最稳定的方式
[40:25] 而能悟到这一点
[40:26] 我觉得不是很
[40:27] 其实不是很简单
[40:29] 对啊
[40:30] 所以我觉得
[40:30] 但像刚刚提到
[40:32] 最近行情比较修正
[40:34] 那我觉得大家可能会面到一个问题
[40:36] 就是那既然很多股票跌下来
[40:38] 我们到底该接什么样的股票
[40:40] 所以目前来看
[40:42] 我觉得大家就是还是要找到一个稳定的方法
[40:44] 像刚刚那一位朋友分享的
[40:46] 我觉得定期定额是一个好的方法
[40:48] 那只是说
[40:49] 有些股票可不可以定期定额去接它
[40:51] 我觉得还是回归到
[40:52] 如果你没有把握接ETF
[40:54] 如果有把握的话
[40:55] 我觉得最好的方法就是接
[40:57] 那种所谓产业龙头
[40:58] 所以你去接台达电
[41:00] 接台光电
[41:01] 接台积电
[41:02] 我觉得其实你定期定额去接
[41:03] 其实问题都不会太大
[41:05] 那我常常在最近
[41:07] 因为我们也有很多的
[41:08] 这种粉丝留言
[41:09] 会问一些问题
[41:10] 你会发现到
[41:11] 某一些人就会对某些个股
[41:14] 有特别的执念
[41:15] 对就是他就怎么问
[41:17] 就是你发现这个人怎么问
[41:18] 就是那两档股票
[41:19] 那一档股票
[41:20] 那代表说
[41:21] 我觉得有些人
[41:21] 可能在股票的投资上面
[41:23] 可能买到有感情了
[41:25] 那买到有感情
[41:26] 我觉得是一个蛮大的风险
[41:28] 因为你很容易就会
[41:30] 因为你觉得这家公司好
[41:31] 但是它不一定是产业当中具备代表的
[41:34] 然后你就会越接越多
[41:35] 接到最后你已经不知道该怎么处理了
[41:37] 所以我觉得现在的状况当中
[41:40] 当然大家会觉得台股拉回来了
[41:42] 可以找到便宜的股票可以买
[41:44] 但如果你对产业不够了解
[41:47] 或对公司不够了解的话
[41:49] 我觉得建议一般都先找龙头
[41:51] 所以你看贝龙元件拉回来
[41:53] 你如果问我要可以接什么股票
[41:54] 我还觉得国区还是比较好的选择
[41:56] 虽然还是相对很强
[41:57] 对 虽然很高
[41:58] 但是它如果大幅度拉回的话
[42:00] 你最好买国区比较安心
[42:01] 你看当初两三百块的时候
[42:03] 你接国区
[42:04] 就觉得我再怎么样
[42:06] 就是顶头它不会涨
[42:07] 但它真的涨上去的话
[42:08] 你就会有很好的报酬
[42:09] 但现在位阶不太一样
[42:11] 但是我觉得
[42:12] 以这样的角度来看
[42:13] 你会发现到
[42:14] 我们讲以胜率来说
[42:16] 你接产业龙头
[42:17] 当然胜率就会比较高
[42:18] 你接的是产业第二线第三线
[42:20] 那真的我觉得运气成分
[42:22] 就会比较高
[42:23] 所以大家可能在这个时间点上面
[42:25] 可能会觉得有点不舒服
[42:27] 但是我觉得在这样的一个
[42:29] 行情刚好在降温的时候
[42:32] 刚好也可以去检视一下
[42:33] 你如果真的手上部位很多
[42:35] 然后最近会觉得
[42:36] 跌个一天
[42:37] 就开始觉得很痛苦的时候
[42:40] 就像刚刚赵华讲的
[42:41] 我觉得可能要适度去做一些减压的动作
[42:43] 去做一些持股的调整
[42:45] 那如果说你真的对这个产业看好
[42:47] 那尽量选择龙头股去低阶
[42:49] 我觉得是比较好的方法
[42:50] 好 我其实上礼拜一
[42:52] 就有一个感受
[42:54] 因为我上礼拜一
[42:54] 以账面的获利来说
[42:56] 就是再创新高
[42:57] 但那一天
[42:58] 我就有一个感受是
[42:59] 我只要
[43:00] 遇到我的账面
[43:02] 是创新高的时候
[43:03] 就是回档
[43:03] 真的哦
[43:05] 是就是那种有感新高
[43:06] 真的新高
[43:08] 因为上礼拜
[43:08] 好像涨一千多点
[43:09] 对不对
[43:10] 要不要调节一点
[43:12] 可是那个时候
[43:13] 你又会不太想要
[43:14] 就是大幅调节
[43:16] 因为整个势头
[43:16] 看起来很旺
[43:17] 所以通常就是
[43:18] 我们常常讲说
[43:20] 好 标股
[43:20] 为什么破五日均
[43:21] 才要去卖
[43:23] 才不至于是
[43:24] 你在上涨的过程中
[43:25] 把它卖掉
[43:26] 所以在大涨
[43:27] 你的获利创新高那一天
[43:28] 你有意识的调节
[43:30] 当然可以
[43:30] 有的人就说
[43:31] 就是一个感觉
[43:32] 就是一个感觉
[43:33] 我那时候要卖掉
[43:34] 虽然这股票没有走落
[43:34] 还是要卖掉
[43:35] 那也可以
[43:36] 但是我就是属于那一种
[43:38] 它真的弯下来了
[43:39] 破了短军
[43:40] 就像我讲
[43:41] 我那些试吃的菜好了
[43:42] 因为不熟
[43:43] 那破了短军
[43:44] 那把它砍掉好了
[43:45] 我是属于这一种
[43:47] 所以它可能会
[43:47] 不会卖在
[43:48] 获利创新高那一天
[43:50] 但是好几次
[43:51] 我只要看到获利创新高
[43:53] 我就想
[43:53] 好像通常都是半水回档
[43:56] 这次也是
[43:56] 所以下次我会注意
[43:58] 下次也许就在那一天
[44:00] 做一点点的调节
[44:01] 不过呢
[44:02] 我觉得还是回到
[44:03] 像有人也问说
[44:04] 看你们都蛮神情自若的
[44:06] 那你们遇到这个
[44:08] 一下回了四五千点
[44:09] 你们会调节吗
[44:10] 那我必须讲
[44:11] 不一定是在回档
[44:12] 四五千点的时候调节
[44:14] 回档四五千点的时候
[44:15] 我可能会等一下嘛
[44:16] 第一个是
[44:17] 如果你要找调节
[44:19] 就是刚刚其实汉玮也有讲
[44:20] 他有些股票
[44:21] 就是像我刚刚讲破五军
[44:22] 刚开始转弱你就要调节
[44:24] 第二个是不是平常你就有停利的习惯
[44:27] 我觉得这个是讨论过非常多次的
[44:29] 停利当然不是那么简单的事情
[44:32] 像刚刚讲的破五军
[44:33] 它也是一种停利
[44:34] 因为如果你前面买的很低
[44:35] 或是你就是定期的赚20%
[44:38] 把20%的部分拿回来
[44:39] 那也是停利
[44:40] 那很多人说刚好没有赚到20%
[44:42] 才18%怎么好
[44:43] 当然它没有一个非常标准的一条线在那边
[44:47] 所以你可能要抓一下
[44:49] 对你来说
[44:50] 比较适合的停利方法
[44:51] 是什么
[44:52] 以及有的人说
[44:53] 与其停利
[44:54] 就抱上抱下
[44:55] 最后反正还是会创新高
[44:57] 那也可以
[44:58] 那代表你的抗压性
[44:59] 是可以让你
[45:00] 做到这件事情的
[45:01] 所以我觉得
[45:02] 跌四五千点
