[00:00] 欢迎收听赵华宜古货载第1099集
[22:42] 但是像台达电台光电
[22:43] 这些能够创高股票
[22:45] 都有他们厉害的地方
[22:46] 所以我觉得
[22:47] 这个时间点去讲产业
[22:49] 当然很多题材
[22:50] 但回归到核心的价值
[22:52] 我觉得这个时间点
[22:53] 我反而比较喜欢
[22:54] 傅旭哥的选股方法
[22:56] 价值投资
[22:57] 傅旭哥之前有讲过一家公司
[23:00] 后来涨蛮多的
[23:01] 因为他后来回去看一些
[23:03] 比较低本益比高值利率的驱动IC
[23:05] 那时候他有特别讲说
[23:07] 他觉得系创长得跟别人不一样
[23:09] 就股价相对有称
[23:11] 所以他那时候就推系创
[23:12] 系创涨很多
[23:14] 对啊
[23:15] 好猛哦
[23:16] 这还是有厉害
[23:17] 还有他喜欢的新产
[23:18] 也比就是如他所预期的
[23:20] 从100块讲
[23:21] 现在130 40块钱
[23:23] 我觉得也是蛮厉害的
[23:24] 对啊
[23:25] 就是都从价值出发的
[23:26] 对因为我觉得最近
[23:28] 比较常听到
[23:29] 就很多投资人
[23:30] 因为可能是
[23:30] 这一两年进来的
[23:32] 那去年就算遇到
[23:33] 所谓顿冷关税的空头
[23:35] 因为很快就过去了
[23:36] 所以大家很快就是
[23:37] 伤疤好了就忘了疼
[23:39] 所以就会觉得说
[23:40] 这个行情好像习惯就是大涨
[23:42] 那拉回就站在买方
[23:44] 但我觉得这时间点
[23:45] 就很容易会犯到
[23:46] 一个问题
[23:47] 就是很多股票
[23:48] 都已经拉到很高的本益比了
[23:50] 所以你有时候去低阶的股票
[23:51] 它可能是这个产业当中
[23:54] 也许是第二线第三线的股票
[23:56] 那他们因为拉得很高
[23:58] 所以他们一旦跌下来
[23:59] 其实很难回到之前的一个高点
[24:01] 所以我觉得这时候
[24:02] 你反而可以认真地去检视
[24:04] 既然很多股票变便宜了
[24:06] 你去找最具备核心竞争力的公司低阶
[24:09] 我觉得就是会是一个
[24:10] 接下来决定你接下来
[24:13] 这个投资绩效能不能
[24:14] 赢过大盘的一个关键
[24:16] 所以刚刚提到
[24:17] 一些关键的中年产业
[24:19] 我觉得PCB 细光子
[24:20] 或半导体的设备跟材料
[24:22] 这些都还是今年的主要趋势
[24:24] 那最近也都有拉回
[24:26] 所以大家也可以根据
[24:27] 这公司比方说
[24:29] 半导体设备跟材料
[24:30] 就跟台积电的关系的好坏
[24:32] 因为跟台积电是一个
[24:34] 核心的供应的地位的话
[24:35] 你就是优先低阶的一个标的
[24:37] 那细光子的部分也是一样
[24:39] 光盛其实最近还蛮惨的
[24:41] 但光盛跟Google
[24:42] 还有在光通讯里面获利
[24:44] 其实我今天看一下
[24:45] 光盛的本益比已经快要到六七十倍了
[24:47] 跟之前的一百倍比下
[24:49] 我觉得现在反而是一个
[24:51] 看起来还不错一个
[24:52] 算得出本益比到底是不是好事
[24:54] 我也不知道
[24:54] 因为之前光通涨很多是没有本益比
[24:57] 对那你跟博洛威上选这些的
[24:59] 也很难去估他们的一个好的位置点
[25:02] 但整体上来看
[25:03] 我觉得就是代表说
[25:04] 你在这个时间点上面
[25:05] 第一个
[25:06] 如果你真的拉回要站在低阶一方的话
[25:09] 我觉得尽量去找那种
[25:10] 可能是在产业当中
[25:12] 是龙头老大
[25:13] 或老二老三的地位
[25:15] 这种接起来
[25:15] 你会比较安心一点
[25:16] 你也可以比较规划好
[25:18] 我季线月线
[25:19] 这种半年线接一些
[25:21] 我都不会觉得特别害怕
[25:22] 但那种如果是那种
[25:23] 很腰的股票
[25:24] 又没有本益比的股票
[25:25] 有些时候你半年线接
[25:27] 它可能也会有那种
[25:28] 大幅度拉回的情况
[25:29] 所以我觉得这是第一块
[25:31] 第二个我们讲盘面上
[25:32] 可能还是在强势创高的族群
[25:34] 也有一些特殊的现象
[25:36] 比方说今天盘面上
[25:37] 机器人股票
[25:38] 很强
[25:38] 还是继续强
[25:39] 应该说继续强
[25:40] 上礼拜就抢了
[25:41] 对上礼拜五到今天还是续抢
[25:43] 对然后被动元件也是
[25:45] 对那他们都一样
[25:47] 有指标性的股票带动
[25:48] 那像机器人股票
[25:50] 上个礼拜不止台湾机器人抢
[25:52] 全球的机器人都非常的强
[25:54] 像日本的发纳科
[25:56] 我记得上礼拜是有
[25:57] 单周涨了十个百分点
[25:59] 续创率也新高
[26:00] 那在这个韩国的三星电机
[26:04] 不是三星电子
[26:05] 是等一下也讲一下
[26:06] 三星罢工的事情
[26:07] 对还有LG
[26:09] LG就相关的
[26:10] 他们跟机器人的零组件有关
[26:12] 那因为传出来跟所谓的辉达
[26:14] 有合作的消息
[26:15] 上个礼拜LG的电机是涨了55%
[26:18] 所以这些都代表说
[26:20] 其实机器人这个题材
[26:21] 我觉得现在在全球
[26:23] 又成为一个新一波的资金
[26:25] 追捧了一个焦点
[26:26] 那当然我觉得机器人股票
[26:28] 第一个我们之前大概在
[26:30] 去年的时候跟大家聊过
[26:32] 第二季因为对等关税的关系
[26:34] 所以很多工具界的股票
[26:36] 他们因为去年的低基期
[26:38] 所以今年光就这个营收的年增益
[26:41] 就会交出不错的成绩单
[26:42] 那第二件事情是因为
[26:44] 六月份预计这个马斯克的相关的
[26:47] 他的Atmos
[26:48] 可能在第三季会有量产的计划
[26:51] 所以拉货的动人
[26:53] 其实也可以看到
[26:54] 有部分的关键领主件已经传出来
[26:56] 可能已经开始有一些拉货的情况
[26:58] 那虽然说量不是很大
[27:00] 但最好开始出货
[27:01] 就是一个好的消息
[27:02] 那第三块在于说
[27:04] 现在你可以看到
[27:05] 我们讲六月份的电脑展
[27:07] 其实机器人有一个机器人专区
[27:09] 所以我觉得对机器人来讲
[27:11] 他们现在具备的就是
[27:12] 他们在今年的前四个月
[27:14] 基本上都没有涨到
[27:15] 所以到五月份之后
[27:17] 他们拉上来
[27:17] 我觉得筹码就干净很多
[27:19] 所以这我觉得变成
[27:20] 盘面上的一个显学之一
[27:22] 所以你今天可以看到
[27:24] 像在大英为虚创率新高
[27:26] 然后像在蒙利
[27:27] 股价也创造率新高
[27:29] 所以很多的机器人
[27:30] 甚至连比较上一批的
[27:33] 这种机器人是觉得
[27:34] 罗生 隐汉 索罗门
[27:36] 也拉上来了
[27:38] 那我觉得都代表说
[27:39] 其实机器人股票
[27:40] 可能在电脑展之前
[27:42] 都会有一些想象的空间
[27:44] 那也跟整个题材有关
[27:45] 因为大家如果有去看
[27:47] 美国的Figure AI的直播
[27:51] 它已经连续播了四天了
[27:53] 播了四天
[27:55] 就是它的机器人
[27:55] 在工厂里面做捡货
[27:57] 就是物流快递来
[27:59] 你这个只要把包裹翻成背面
[28:01] 它只要调码
[28:02] 所以看到机器人
[28:03] 一直一直在一直翻
[28:04] 翻了四天
[28:05] 然后线上大概六七千人在看
[28:08] 我觉得这样的应用
[28:09] 是大家比较喜欢的
[28:11] 就是我可以理解
[28:12] 大家看到机器人打拳
[28:13] 或跑马拉松是很有趣的
[28:15] 而且那个不是代表没有技术
[28:17] 能够达到那样的平衡
[28:18] 或什么那都是很有技术的
[28:20] 可是终究你是希望
[28:21] 它可以有落地运用
[28:22] 例如说帮忙工厂的无人化或最后居家服务的帮忙还是期待走到那一步对这个也代表说其实目前来看机器人最先能够切入到应用
[28:33] 目前大家很看好
[28:34] 是在物流市场
[28:35] 因为物流的工作
[28:36] 就很繁琐
[28:37] 但它单调
[28:38] 所以它基本上来讲的话
[28:39] 其实可以取代很多人力
[28:41] 那为什么会看到
[28:42] 这个所谓的
[28:43] Fake AI的一个影片
[28:45] 就是因为我平常
[28:46] 就在研究机器人
[28:47] 所以你有时候
[28:47] 看那个社群
[28:49] 就会被推播到
[28:50] 这样的一个内容
[28:51] 那同一个时间
[28:52] 你会发现到
[28:52] 如果你被推播的是
[28:54] 晴天刚的直播的话
[28:55] 真的大家
[28:57] 好了
[28:58] 算了
[28:59] 等一下再聊
[28:59] 就代表说
[29:01] 你可能平常对机械人
[29:03] 现在一堆人冲去那里
[29:04] 对也很有趣
[29:05] 我说真的
[29:06] 我也被推播到晴天刚的直播
[29:08] 大家大学的时候
[29:08] 难免什么夜游
[29:09] 或什么晚上约会
[29:10] 难免都去过晴天刚吧
[29:12] 我想
[29:12] 对
[29:12] 好啦好啦
[29:14] 拉回来
[29:14] 所以拉回来
[29:15] 就是说
[29:16] 我觉得机械人这一块
[29:17] 大概接下来
[29:18] 我们应该慢慢会看到
[29:19] 商用的场景越来越多
[29:21] 所以它已经开始有从原本的画梦题材
[29:25] 慢慢进入到所谓业绩的题材
[29:27] 所以相关个股我觉得都可以一并偏向多方来看待
[29:31] 比方说你看到上银
[29:32] 上银好久没有看到投信在大买
[29:34] 所以他们筹码面看起来
[29:36] 投信开始在锁定相关的机械人题材股票
[29:39] 我觉得可以比较偏向你追踪筹码
[29:42] 追踪投信联买追踪业绩的成长
[29:45] 我觉得都可以比较多方来看待
[29:47] 那当然现在比较流行的
[29:49] 还是在所谓的工具机相关的
[29:52] 那我觉得他们优势在于说
[29:53] 因为机械视觉这一块
[29:55] 其实有很多的竞争
[29:57] 那像台湾可能比较能力集团
[29:59] 是比较积极在切入的
[30:00] 所以最近的能力
[30:02] 能力亚洲
[30:03] 加能
[30:04] 也慢慢动起来了
[30:05] 但更强的应该还是在
[30:07] 所谓的工具机相关的
[30:08] 所以大银伪众
[30:09] 有切入到半导体设备的
[30:10] 那蒙利说有跟台积电的一个天车
[30:13] 有些一个相关的合作厂商
[30:16] 所以这些可能就是优先
[30:18] 他跟半导体有切入的
[30:19] 他会先动第一波
[30:20] 那第二波我觉得可以留意到
[30:22] 比较纯的
[30:23] 类似所谓的滚珠螺杆
[30:24] 然后这个行星减速器
[30:27] 斜坡减速器
[30:28] 这种关节零组件的
[30:30] 因为这些我觉得是比较高毛率的产品
[30:32] 又有一定的专利的门槛
[30:33] 那大家会说
[30:34] 那这个过去他们其实出货的量是有限的
[30:38] 但我觉得他最主要规划的是未来成长性
[30:41] 因为你比方讲上银好了
[30:43] 上银他过去的滚珠螺杆
[30:45] 可能出在一些重点的工厂的工具机
[30:48] 那一个工厂能够有几台工具机
[30:50] 其实量是有限的
[30:51] 但如果到了所谓土西
[30:53] 土一般消费者的市场
[30:55] 那个量就不是以工厂的量来计算的
[30:58] 所以虽然说你现在看到的是
[31:00] 好像业绩的成长性比较温的
[31:02] 但现在大家只是想说
[31:04] 如果接下来的消费场景
[31:06] 应用开始扩大的话
[31:08] 那个量的出来
[31:09] 对台湾厂商来讲就很补
[31:10] 虽然说你会面临到中国的竞争
[31:12] 日本的竞争
[31:13] 韩国的竞争
[31:14] 但是整体上来看
[31:15] 整个饼做大的话
[31:17] 我觉得台厂就有它的一个优势所在
[31:19] 所以你看到今天盘面上
[31:20] 像在即将这礼拜出关的2233的羽绒
[31:24] 它股价在涨停板
[31:26] 那可能就是在出关之前
[31:27] 有人先卡位这样的题材
[31:29] 那像这种军信KY啊
[31:30] 台湾金锐啊
[31:32] 我觉得这些都是大家可以留意到的
[31:34] 机器人标的
[31:35] 所以目前来看
[31:36] 我觉得盘面上
[31:37] 你也可以留意到机器人股票
[31:38] 但第一个啦
[31:39] 他们是业绩慢慢在成长
[31:41] 但这一波涨上来之后
[31:43] 本益比也开始拉高了
[31:44] 但动能现在很强
[31:45] 所以它大致上
[31:47] 我觉得操作节奏
[31:48] 是在电脑展之前
[31:50] 你看国际的一些
[31:52] 机器人的消息
[31:53] 它还有激励股价创高的话
[31:55] 我觉得都可以做一个
[31:56] 持续偏多操作
[31:57] 好 机器人我们有聊过
[31:59] 它最大的致命伤
[32:00] 我想机器人为什么那么慢呢
[32:02] 因为去年年中
[32:03] 这个所谓的对等关税之后
[32:05] 紧接而来是台币的暴利升值
[32:07] 这件事情重伤的第一枪
[32:09] 就在中部的工具机产业
[32:11] 当时就有人放无薪假
[32:12] 以及他们对非常严重的
[32:14] 汇兑损失和订单流失等等的
[32:16] 好
[32:17] 重灾区
[32:18] 难免要复苏的就比较慢一点
[32:20] 所以呢
[32:21] 当现在看到
[32:22] 其实那时候有讲啦
[32:23] 谁先起来
[32:24] 像什么新代啊
[32:25] 就是有一些
[32:26] 其实有业绩的机器人
[32:27] 是有率先表态的
[32:29] 因此就可以理解
[32:30] 这一个领域
[32:31] 他应该火种就是没有面
[32:32] 因为有领头羊
[32:33] 只要有领头羊就好了
[32:34] 那上瘾起来
[32:35] 我觉得是别具意义的
[32:37] 因为上瘾就有点是公认的大哥
[32:39] 对
[32:39] 好
[32:40] 公认大哥
[32:41] 那其实先创高谁
[32:42] 是他的子公司大银尾
[32:44] 这也不错
[32:45] 因为大英伟之前
[32:45] 本来就是那种亏转赢
[32:47] 然后比较活泼的代表
[32:49] 所以大英伟上赢这一组
[32:51] 起来之后
[32:51] 然后陆陆续续
[32:52] 大家也一起起来
[32:53] 以及之前跟大家分享说
[32:55] 黄仁勋六月除了来台湾之外
[32:57] 这次的Computex展里面
[32:58] 本来就有所谓专属机器人摊位
[33:00] 而且是黄仁勋的女儿
[33:02] 是专门负责这个计划的
[33:04] 所以这一些都会是
[33:05] 排面上让大家理解说
[33:07] 题材会点火
[33:08] 也有领头羊
[33:09] 也有人业绩是不错
[33:10] 像刚刚浩远哥提到的雨龙
[33:14] 真的是不错
[33:14] 新代业绩也不错
[33:16] 所以像这样子的族群
[33:18] 即使现在人行机器人
[33:19] 离我们还蛮遥远的
[33:20] 可是应用面在扩大
[33:22] 以及资金运营回来
[33:23] 把评价提高
[33:24] 那就有差
[33:25] 那这个就是去年中灾区
[33:27] 现在来接棒
[33:28] 因此这也是我觉得
[33:29] 台股的火种
[33:30] 一直在轮动的一个表态
[33:32] 那国际我觉得也很有趣
[33:34] 因为被动元件
[33:34] 我们也讲一阵子了
[33:35] 我一直觉得被动元件
[33:36] 就是会进行接棒
[33:38] 那当然也有人讲说
[33:39] 接棒到被动元件
[33:40] 台股就差不多了
[33:41] 我是没有那么悲观
[33:42] 因为我觉得台股
[33:43] 就是一磅接一磅
[33:44] 现在是这个态势
[33:45] 但估计我觉得
[33:46] 他比较有趣的是
[33:47] 你看到外资那一支
[33:49] 提高他的目标价
[33:50] 我看到最高好像是625吧
[33:52] 就是根本就
[33:54] 不想要提到很高
[33:56] 不像发哥一下就有5000
[33:57] 对
[33:58] 不像那时候
[33:59] 就很多都是那种
[34:00] 他在几百你就提到千
[34:02] 对
[34:02] 他在千你就提到2000这样子
[34:04] 他就是明明就已经400多
[34:06] 给他500
[34:07] 然后500给625
[34:10] 而且还是最高的
[34:11] 很多都只给500
[34:12] 对
[34:13] 不过还是接了
[34:14] 我觉得就至少
[34:15] 被动元件这个族群
[34:16] 还是在大哥领军下
[34:18] 小股票也非常厉害的情况下
[34:20] 这两个机器人被动元件
[34:23] 我觉得就代表
[34:24] 台股它还是一个
[34:25] 高低位界会持续轮动
[34:26] 因为我们看到之前贵的PCB
[34:29] 你刚刚有讲吗
[34:30] 台光电都破季线了
[34:31] 间点间打到跌停板
[34:33] 其实整体PCB
[34:34] 是走落一段时间的
[34:36] 应该有很多人想问
[34:37] 那到底怎么办
[34:39] 其实没有怎么办
[34:40] 如果你相信PCB
[34:41] 涨价升级的题材
[34:42] 今年只是第一年
[34:43] 而且现在还是第一年的上半年的话
[34:45] 那就是跌下来去找大家
[34:47] 比较愿意去承接的
[34:49] 不过这边提醒一件事
[34:50] 像载板这次起跌
[34:52] 跟之前PCB有些原料的起跌一样
[34:55] 就是他的母公司在卖
[34:57] 母公司在卖
[34:58] 通常筹码就要消化一阵子
[34:59] 这是没有办法的事情
[35:01] 对
[35:01] 所以我们跟大家讲
[35:02] 就是说刚刚提到
[35:03] 像PCB族群
[35:04] 我觉得他现在的缺点就是
[35:06] 台股一些强势股票太多了
[35:09] 对
[35:09] 所以PCB虽然说
[35:11] 还是大家看好他的一个远景
[35:13] 但是因为整理上筹码在转弱了
[35:15] 乱掉了
[35:16] 对
[35:16] 那你看到日本股市当中
[35:18] 跟PCB相关的
[35:19] 其实最近也比较偏弱
[35:20] 也弱
[35:21] 日本现在最强还是在被动原件组织
[35:24] 被动原件起来的
[35:25] 就日本跟我们一样
[35:26] 对
[35:26] 因为涨价寒嘛
[35:27] 那大家会预期说
[35:29] 会不会像上一波的
[35:30] 记忆体的故事会发生出来
[35:32] 目前看起来有这样的端倪
[35:34] 但为什么国际的这个目标价
[35:36] 上就比较慢
[35:37] 就是因为毕竟
[35:38] 他们涨价
[35:38] 似乎没有像记忆涨那么快
[35:40] 记忆是每天有现货价
[35:41] 报价在涨
[35:42] 那他们是透过涨价
[35:44] 还在调涨
[35:44] 那了不起
[35:45] 一个月调两次
[35:47] 就已经很过分了
[35:48] 你很难是
[35:49] 每天都在调涨价格
[35:50] 不可能啦
[35:51] 对
[35:51] 所以我觉得他就是
[35:52] 在这个
[35:53] 法人想要上去
[35:55] 他目标平等的时候
[35:56] 后面的基本面的
[35:57] 涨价速度不够快
[35:58] 所以他只能够
[35:59] 慢慢地往上调
[36:00] 根据一些
[36:01] 所谓持续进来的
[36:02] 一些涨价的消息
[36:03] 再去调整他目标平等
[36:05] 但这也是一个好事情
[36:06] 就是你不会一下子
[36:07] 一步到位涨得太快
[36:08] 所以目前被动元件
[36:10] 但我觉得最近是
[36:10] 有点涨得有点过分
[36:12] 所以很多被动元件
[36:13] 带来面到被关的命运
[36:15] 那被关你就要注意到
[36:17] 如果字节数字
[36:18] 没有那么漂亮的话
[36:19] 就会休息一阵子
[36:20] 所以我觉得被动元件
[36:21] 目前还是盘面上的主流租区
[36:22] 你可以顺势操作
[36:24] 但是如果遇到那种
[36:25] 异常注意股票
[36:27] 然后你去看它营收
[36:28] 是不是又没有很漂亮的话
[36:29] 你就可以先等等
[36:30] 你如果真的很想买
[36:32] 你就等它公布出来字节
[36:34] 也许拉回来跌比较深的时候
[36:35] 你再买
[36:36] 因为它的涨价是在后面
[36:37] 但业绩不会马上表现出来
[36:39] 我觉得可以用这样的一个
[36:40] 操作节奏来看
[36:41] 那另外一块
[36:42] 也是今天这个答案
[36:43] 就要跟大家分享
[36:44] 就是AI眼镜
[36:45] 就是我们也是
[36:46] 追踪AI眼镜很久了
[36:47] 好
[36:47] 你在讲AI眼镜之前
[36:49] 我们延续刚刚讲的三星
[36:50] 因为今天我们台股盘中
[36:52] 会拉起来
[36:53] 跟韩股拉起来
[36:54] 有很大的关系
[36:55] 就是到底三星的罢工
[36:56] 我们该怎么看
[36:57] 一开始有点期待
[36:58] 罢工了
[36:58] 那记忆体会继续涨
[36:59] 对不对
[37:00] 然后结果今天盘
[37:01] 又是传出南韩的法院
[37:03] 有接受了三星的
[37:04] 就是总公司提出的
[37:06] 就是这个罢工
[37:07] 不要让他罢工
[37:08] 其实就是法院
[37:09] 认同三星不要让员工罢工
[37:11] 虽然工会的态度很强硬
[37:13] 可是也因为大家觉得
[37:14] 可能不会罢工了
[37:15] 所以三星是盘中黑翻红大涨
[37:18] 那整个韩股也拉起来
[37:20] 我们到底怎么来看
[37:21] 三星罢工这件事情
[37:22] 对盘面的影响
[37:23] 罢不是说记忆体要涨吗
[37:25] 不罢好像大家又觉得很开心
[37:27] 到底要开心哪一条
[37:28] 我觉得其实对记忆来讲
[37:30] 就是有罢工是加分
[37:32] 没有罢工也没有到扣分
[37:33] 因为本来记忆体就缺
[37:34] 那少了三星的一个产能
[37:36] 但这个记忆报价
[37:37] 可能就有囤货上涨的一个空间
[37:39] 但大家如果去看现货报价
[37:41] 有涨
[37:41] 但涨的不是特别多
[37:43] 所以代表说
[37:44] 这些厂商其实也都在观望
[37:45] 因为毕竟这个三星罢工
[37:46] 是动摇果粉的事情
[37:48] 所以你看三星的一个法院
[37:50] 是做一个部分的限制罢工的范围
[37:53] 就提到说
[37:54] 你三星这些所谓晶片制造的
[37:57] 一些无成事的厂商
[37:58] 不能够让整个产能停下来
[38:00] 所以他们无成事
[38:01] 因为本来就是一些
[38:02] 比较自动化的
[38:03] 所以只要有一定的人力
[38:05] 维护它的运转
[38:06] 可能停产的情况不太多
[38:08] 但对于后段的
[38:10] 也就是所谓的封装
[38:11] 机体封装或晶片封装
[38:13] 因为需要比较多的人力需求的
[38:15] 他们可能就会受到影响
[38:17] 所以目前来看
[38:18] 我们还是跟大家讲
[38:19] 罢工没有完全的停止
[38:20] 是部分的停止
[38:22] 有些关键的一些零组件
[38:25] 它会正常的生产
[38:26] 但在后端
[38:27] 在未来的物流包装
[38:30] 还有一些相关的周边的部分
[38:32] 都会有罢工的问题
[38:34] 所以还是会影响到
[38:35] 整个记忆体
[38:36] 或者说晶片它的一个产能
[38:37] 但对三星的影响开始降低了
[38:40] 所以今天三星股价是强弹
[38:41] 那我们跟大家讲
[38:42] 这样的情况里面
[38:43] 对台湾记忆体厂商来讲
[38:45] 就是你虽然没有这个罢工
[38:47] 让我有这种转单的效应
[38:49] 但整体上因为
[38:50] 大家也讲了
[38:51] 到六月份
[38:52] 就是所谓记忆体的
[38:53] 溢价的一个重要的周期
[38:55] 那三星这件事情的罢工
[38:57] 也会让大家对于这个
[38:59] 三星未来的交货能力
[39:00] 有一定的疑虑
[39:01] 所以目前我觉得市场
[39:02] 还是解读说对于美光
[39:04] 对于这个海力士
[39:05] 甚至说对于台湾部分的华邦电纳克来讲
[39:08] 还是一个利多
[39:09] 所以我觉得这个当然对于基地体来讲
[39:11] 就是你所期待的利多没有发生
[39:14] 所以股价会震荡
[39:14] 但整个趋势产业没有改变
[39:17] 所以我觉得后续还是有一些想象空间
[39:19] 那今天你可以看到整个台湾的基地厂
[39:21] 纳克跌得很重
[39:22] 那跟美光上个礼拜五的重受有关
[39:26] 但华邦电反而是在盘中逆势翻红
[39:28] 那跟最近的主动型ETF大买有关
[39:32] 所以代表说现在基地厂
[39:34] 我觉得就回到
[39:35] 你如果要做的话
[39:37] 你优先做筹码好的
[39:38] 优先做现行好的
[39:40] 它可能短线比较有机会
[39:42] 那像纳尔科上礼拜创高之后
[39:44] 现在拉回到十字线有撑
[39:46] 所以你手上有的话
[39:47] 你可以观察十字线的支撑
[39:48] 那如果你想要翻多来做
[39:50] 我觉得最好是等到它筹码转强
[39:52] 或者说现行重新回到五日线
[39:54] 也让它再做多
[39:54] 因为我们跟大家讲
[39:55] 记忆体好归好
[39:57] 但是所有的利多消息
[39:59] 大概陆续都反映的差不多了
[40:00] 这时间点我觉得
[40:01] 就不像你四月份勇敢的DJ
[40:03] 这么好做
[40:04] 那排面上还是有强的
[40:06] 就像比方说像力晨
[40:07] 那他开始就开始在
[40:09] 逆势啦
[40:10] 因为之前他烂嘛
[40:11] 对逆势
[40:12] 所以他有点就是落后补账
[40:14] 那今天爱普
[40:15] 就是他还传出来跟海基店合作的消息
[40:18] 所以今天股价也是逆势往上冲高
[40:21] 那更强当然就是群联跟宜鼎
[40:23] 因为这两家公司就是自结获利非常可怕
[40:26] 获利太好了
[40:26] 对啊像群联就是
[40:28] 4月份自结34块
[40:30] 赚赢这个低级的一半
[40:32] 所以目前来看
[40:34] 今年如果说到年底
[40:35] 这样的情况下去的话
[40:36] 台股EPS王就是群联
[40:38] 那第二名就是宜定
[40:39] 所以这样的公司
[40:40] 就是有一点点那种
[40:42] 股价越涨
[40:43] 但本益比越低的感觉
[40:44] 因为这获利的速度
[40:45] 比股价成长速度来得更快
[40:47] 所以他今天在盘面上
[40:48] 记忆也是算是强势的表态
[40:50] 所以这也就代表说
[40:52] 如果大家去寻找
[40:53] 在盘面上震荡的过程里面
[40:55] 尽量去寻找这种业绩
[40:56] 有保底
[40:57] 有支撑
[40:58] 那还没有看到成长的
[41:00] 高峰期的个股
[41:01] 我觉得拉回来低阶可以
[41:02] 但是你还是要注意到
[41:03] 他们现在记忆体分类
[41:05] 分群的情况很严重
[41:07] 所以不是每一档记忆体
[41:09] 你都可以勇敢低阶
[41:10] 像今天你可以看到
[41:11] 三星这个停止罢工效率
[41:13] 暂时停止之后
[41:14] 智商啊
[41:15] 情牙啊
[41:16] 这种三星的通路商
[41:17] 股价就庆祝了
[41:19] 对
[41:19] 有东西买了
[41:21] 就是有东西卖了
[41:22] 有东西卖是很重要的
[41:23] 对
[41:24] 所以我觉得记忆体这一块
[41:25] 我觉得这个时间点
[41:26] 你就留意到
[41:27] 未结高的不要追
[41:28] 那有拉回的话
[41:30] 尽量去寻找
[41:30] 刚刚提到的
[41:31] 有业绩保底的
[41:32] 有法人筹码支撑的
[41:34] 我觉得是可以做一个持续观察
[41:37] 那还是要留意到
[41:38] 目前在国际的记忆大厂
[41:40] 他们财报都公布完毕了
[41:41] 所以后面还有什么
[41:43] 力度的消息推升上去
[41:44] 我觉得就要等到回答财报
[41:46] 有没有再帮记忆体战下一下
[41:49] 再推升他们股价的一个向上
[41:51] 好 这是记忆体的部分
[41:52] 因为要让汉语哥讲他的AI引进
[41:55] 可是还有一题还没有讲
[41:57] 就是台积电除份世界先进
[41:59] 一直卡在他的AI引进前面
[42:01] 会让他讲的
[42:01] 我们先把这些主题讲完
[42:03] 就是世界经验
[42:04] 真的就是一家所跌停
[42:05] 上礼拜五听到这事
[42:07] 已经觉得是不妙了
[42:08] 我们在下午的parket
[42:09] 跟晚上的答案秀都有提到
[42:11] 当然世界并不是什么坏公司
[42:13] 但是说实话也涨不少
[42:15] 那母公司
[42:17] 他们会去处分子公司
[42:19] 有很多种的考量
[42:20] 例如说后来在六日的时候
[42:23] 就半奥铁朋友也有透露说
[42:25] 这个可能是采集店
[42:26] 一个长期的计划
[42:27] 就是不见得只处分世界先进
[42:30] 可能包括像金财啦
[42:32] 财育啦
[42:33] 创意啦
[42:34] 都有可能会把这个投资的持股比重降到所谓的20个百分点以下那以后的话就是用权益法做认列之外其实某种程度也是会有点放大家
[42:46] 你们要自己努力哦
[42:49] 不能都是因为说
[42:50] 有妈妈在照顾的话
[42:52] 可能有时候获利没起来
[42:54] 然后大家就会幻想
[42:55] 他一定会灌单什么的
[42:56] 当然这些都目前停止于业界的臆测
[42:59] 而这些也都不代表
[43:01] 他认为公司不好
[43:03] 就是不是
[43:04] 每一家本来就每一家考量
[43:06] 我记得之前我跟大家分享
[43:08] 台积电它非常着重在
[43:09] 奈米技术里面的专业
[43:11] 就是等于是生化技术的这一块
[43:14] 而联电就非常注目于
[43:16] 开出旁支来
[43:17] 就是不断地转投资
[43:19] 转投资
[43:19] 联电本身可能弱
[43:21] 但旁边的小IC设计
[43:23] 变成大IC设计
[43:24] 它就赚钱了
[43:25] 谁赚钱
[43:25] 就是高层赚钱
[43:28] 开玩笑
[43:29] 都有它的好处
[43:31] 开支散业跟你生化技术
[43:33] 然后用你的技术去扶植了
[43:35] 一些相关企业
[43:37] 我觉得都是一些
[43:38] 很好的事情
[43:38] 所以你不能说
[43:39] 台电这样想很奇怪
[43:41] 因为他也许
[43:42] 他就不认为
[43:43] 自己是靠转投资的公司
[43:44] 因为他自己的规模极大
[43:46] 他要造福的是
[43:47] 整个半导体
[43:48] 可能会有这样的一个概念
[43:49] 可是大家就怕了
[43:50] 像这个世界先进一架跌停
[43:53] 那有很多手上
[43:54] 有世界先进的人
[43:54] 今天是走都走不掉的
[43:55] 所以这边想请教
[43:57] 浩远哥我们如何来
[43:58] 探讨这个话题
[43:59] 即使它不一定会发生
[44:00] 但如果有这样的传言出来
[44:03] 今天也蛮影响到
[44:04] 台电的集团股
[44:05] 我们怎么去判断个别的价值
[44:07] 我觉得当然如果
[44:08] 这是个不好回答的问题
[44:10] 对很难回答
[44:11] 因为我们不知道说
[44:12] 后面怎么样处理
[44:13] 其他的子公司的一个股权
[44:14] 但我们还很想
[44:16] 最少世界这个事情
[44:18] 就会引发大家的担心
[44:19] 所以你看到今天相关的集团股
[44:21] 这个金财之界是跌停板
[44:24] 然后财运重挫
[44:26] 创业出现拉回
[44:27] 创业因为已经跌一段了
[44:28] 所以就没有到跌停的地步
