[00:00] 歡迎收聽趙華與古惑仔第1024集
[22:24] 你就等到籌碼好轉
[22:25] 剛才凱哥講了
[22:26] 昨天看到投信已經有微幅的回來了
[22:28] 所以昨天股價表現好
[22:30] 那可是外資看來
[22:31] 還沒有要回頭
[22:32] 不妨等到
[22:33] 不管是外資不賣了
[22:34] 或是投信開始大買了
[22:36] 我覺得那個都會
[22:37] 對這家公司
[22:38] 是一個很明顯的訊號
[22:39] 所以這個市場上
[22:40] 充斥著題材面
[22:41] 基本面
[22:42] 還有現在最熱門的
[22:43] 流行的資金面
[22:45] 因為主動型的ETF
[22:47] 凱哥帶過投信很清楚
[22:48] 這個規模之大
[22:49] 以前募基金
[22:50] 這個基金有一百億
[22:52] 就是大基金了
[22:53] 現在主動型ETF
[22:54] 是千億規模
[22:55] 對這個影響市場很大
[22:57] 每天進進出出
[22:58] 現在我看到
[22:59] 網路上很多人在統計
[23:00] 今天981A進了什麼出了什麼
[23:03] 982A進了什麼出了什麼
[23:04] 你就會發現真的
[23:06] 但他們還蠻厲害的
[23:07] 像低軌衛星
[23:08] 他們最近就真的買蠻多的
[23:10] 所以他們會為了績效
[23:11] 一直幫你拼嘛
[23:13] 那既然是這樣子的話
[23:14] 那真的配置一點ETF
[23:16] 也沒有什麼不對啊
[23:17] 對因為其實
[23:19] 現在的主動式ETF
[23:21] 很像當年的封閉式基金
[23:22] 封閉式基金
[23:24] 最早的時候
[23:25] 很多人不知道有封閉式基金
[23:27] 我們的基金就是有掛牌的
[23:28] 就是所謂的封閉式基金
[23:30] 那時候的這個基金基本上就是畫最的跟檔
[23:34] 就是影響力非常大
[23:36] 所以現在有點在複製那樣的模式
[23:39] 但是那也是幾年的好光景之後
[23:42] 後來就迎來就是修正
[23:44] 所以一樣ETF跟個股是一樣的
[23:47] 就是你還是要Watch
[23:49] 你不能說我今天有一個很好的ETF
[23:51] 我就放著不管它
[23:53] 這是不行的
[23:54] 我們還是要Watch
[23:55] 所以我說基本上不管是個股ETF
[23:58] 你就算沒有辦法每天看
[24:00] 你每週也要看
[24:01] 每週要看它的大量低有沒有跌破
[24:04] 這很重要
[24:05] 它可以讓你可以少
[24:07] 怎麼樣
[24:08] 少
[24:09] 不是少賺是少賠
[24:12] 就是你可以把獲利滿滿的留下來
[24:15] 而不是說本來一大桶
[24:16] 然後又留到剩一點點
[24:18] 然後你才想到說要退場
[24:19] 那就有點可惜
[24:20] 對 然後這時候就算賣飛
[24:22] 我覺得真的不要壓力太大
[24:23] 原因是我想絕大多數的人
[24:25] 沒有辦法在這個股票市場
[24:26] 研究非常的透徹
[24:28] 所以在買個股的部分
[24:29] 大部分應該還是聽人家講覺得不錯
[24:32] 那如果聽人家講覺得不錯
[24:34] 例如說我們現在會盡量請達人
[24:38] 還是幫我們搜尋一些
[24:39] 股票就兩種剛剛講
[24:40] 一個強很強
[24:41] 趨勢面的我自然會跟大家分享
[24:43] 深達科是漲停板了沒有錯
[24:45] 可是你要我在1040去說
[24:46] 深達科還會漲到2000哦
[24:48] 這種話其實我不是很有辦法說得出來
[24:51] 除非真的很瞭解這家公司內幕的人
[24:53] 就像群聯那時候漲
[24:55] 你說七八百會不會到一千
[24:57] 這個我們比較敢說
[24:58] 因為說實話
[24:59] 各族群的領頭羊
[25:00] 到1000是正常
[25:01] 就像生達克
[25:02] 其實我們也講過
[25:02] 他蠻可能到1000的
[25:04] 可是到1000之後
[25:05] 例如我之前
[25:06] 喜歡的光聖
[25:07] 到1000之後
[25:07] 我難免就會比較謹慎
[25:09] 就會比較迴歸到
[25:10] 他的基本面
[25:11] 到底有沒有跟上的
[25:12] 這件事情
[25:12] 後來就賣飛了
[25:13] 很多東西都賣飛
[25:15] 例如華通
[25:15] 我那時候賣
[25:16] 我記得才120幾
[25:17] 可是我就覺得
[25:18] 90幾買
[25:19] 120幾賣
[25:20] 很厲害
[25:21] 90幾買170
[25:22] 那你不要猜心
[25:24] 不要猜心
[25:25] 因為你可能自己給他的價值
[25:28] 就是到那裡
[25:29] 你覺得差不多了
[25:30] 獲利三四十趴很棒了
[25:32] 那飛走就算了
[25:33] 但是如果現在你要去追華通的人
[25:36] 你也要理解
[25:36] 即使凱哥覺得有機會看到200字頭
[25:39] 200字以上
[25:40] 可是你要順勢
[25:41] 如果他今天在高檔了
[25:43] 他跌破一些趨勢線
[25:44] 你自己還是要留意
[25:46] 或是凱哥講的怎麼大量低了
[25:47] 還是要留意
[25:49] 因為他就是漲了一倍以上的股票
[25:51] 其實市場OS是喜歡新東西
[25:53] 其實低軌道衛星
[25:55] 它就是這幾個月以來的新東西
[25:57] 以前聽到不興奮
[25:59] 現在都很興奮
[25:59] 我舉個例子
[26:00] 散熱其實最近也修正蠻多
[26:02] 可是在散熱裡面
[26:03] 還有人在創新稿
[26:04] 之前有家新掛牌的公司
[26:06] 叫元泰科技
[26:07] 我不知道大家知不知道
[26:07] 我沒有注意到
[26:08] 之前是麥科
[26:10] 現在是元泰科技
[26:11] 元就是元大的元
[26:12] 泰就是金字旁的一個泰
[26:14] 這家公司早期是
[26:16] 廣運做散熱的一個team
[26:18] 後來這個team就離開廣運
[26:20] 是自己出來開
[26:22] 出來開之後
[26:23] 偽創就成為他的大股東
[26:25] 所以他現在就是背後有偽創的加持
[26:28] 那主要的客戶就是百紅跟偽創
[26:30] 那他做的就是Total Solution的散熱
[26:32] 他不是像我們在講雙紅啊
[26:35] 七紅
[26:35] 他只是晶片的散熱
[26:37] 或者是像麥科
[26:38] 他只是機構的散熱
[26:40] 或者是高麗
[26:41] 他可能是做沉浸式的散熱
[26:43] 不是哦
[26:43] 這家公司是從頭到尾
[26:45] 全部都做
[26:46] 所以這家是一家
[26:48] 讓人家很注意的公司
[26:50] 那今天就崩就漲上去了
[26:53] 我如果沒有講
[26:54] 可能大家不知道
[26:54] 其實它今天默默漲了兩成以上
[26:56] 基本上如果是掛牌的股票
[26:59] 它可能就已經是要被那個
[27:00] 處置了
[27:01] 壟斷
[27:02] 所以告訴你說
[27:04] 其實市場都是喜歡買新的
[27:06] 新的族群
[27:08] 新的故事
[27:09] 新的題材
[27:10] 對
[27:10] 大家不喜歡買舊的
[27:12] 為什麼舊的相對籌碼會怎樣
[27:14] 會比較要整理
[27:15] 要整理
[27:16] 所以你在這個行情裡面
[27:19] 你就多找一些新的股票出來
[27:22] 然後找他在創新高的
[27:24] 對
[27:25] 因為股票在創新高
[27:26] 表示什麼
[27:27] 他的壓力相對是小的
[27:29] 好
[27:29] 這個就是適合追強的
[27:31] 對
[27:31] 大家一定要理解
[27:32] 像以前我們都不太會去講
[27:34] 新掛牌的股票
[27:35] 因為新掛牌的股票
[27:36] 雖然有五日的
[27:37] 這個沒有漲跌幅限制
[27:39] 可是通常在第一天
[27:39] 可能就會反映完
[27:41] 他當初在新貴
[27:42] 或是之前刺激市場的一些價格
[27:44] 然後現在
[27:45] 而且很多法人
[27:46] 那時候新掛牌股票不會碰
[27:48] 現在不是
[27:48] 現在就跟凱哥講的一樣
[27:50] 新掛牌股票
[27:52] 每天漲
[27:53] 而且因為沒有漲跌幅限制
[27:55] 星天的話
[27:56] 我有看到另外一家新掛牌股票
[27:57] 也是單日就漲二三十趴
[27:59] 而且不是掛牌第一天就大漲
[28:01] 第二天第三天照樣大漲
[28:03] 而且法人也會買
[28:04] 從宏靖掛牌
[28:06] 我想大家就發現這個狀況了
[28:08] 萊德光店
[28:09] 宏靖
[28:10] 上次講的邁克
[28:11] 大家新掛牌瘋狂衝
[28:14] 這個新的子公司長廣
[28:17] 他今天大跌
[28:19] 但他剛剛掛牌的時候
[28:20] 是真的很猛
[28:20] 所以因為沒有漲跌幅限制
[28:23] 所以這還是要跟大家講
[28:24] 你還是有可能遇到它大跌
[28:26] 大跌甚至超過10個百分點的
[28:27] 都有可能
[28:28] 但是你要了解基本面
[28:29] 如果瞭解基本面
[28:30] 你搞不好覺得
[28:31] 跌下來搞不好是個好的買點
[28:33] 所以當今天凱哥來跟大家
[28:35] 分享產業的一些資訊的時候
[28:37] 我覺得給大家最重要的方向
[28:39] 不是追強而已
[28:41] 第一是趨勢在哪裡
[28:42] 第二如果這個趨勢還在
[28:44] 當他們跌下來的時候
[28:46] 是不是你可以比較買在好價位的時候
[28:49] 免得抱起來心驚膽跳
[28:51] 我覺得這個才是在投資市場
[28:54] 最重要的事情
[28:55] 對不對
[28:55] 像前兩天有一天
[28:57] 不是大跌500多點嗎
[28:58] 其實那一天我覺得就是
[28:59] 進去小買
[29:01] 小財買
[29:02] 很好的一天
[29:03] 那這兩天都大漲
[29:05] 我覺得沒追上
[29:06] 或不敢進場
[29:06] 也不用勉強自己
[29:07] 對
[29:08] 你就在等
[29:09] 因為還是會有出現
[29:11] 單日大跌擊敗點
[29:12] 因為現在很高了
[29:12] 擊敗點沒什麼的時候
[29:14] 你再用比較舒服的方式
[29:16] 去進場就好了
[29:17] 沒有大跌大買家怎麼進場
[29:19] 所以這種沒有大跌的時候
[29:21] 大買家就覺得很無聊
[29:22] 像我很多朋友就覺得好無聊
[29:24] 就是那些股票
[29:26] 他們也不知道怎麼出手
[29:28] 如果像這樣子的話
[29:30] 凱哥也幫我們在盤面上看一下
[29:33] 剛剛講到BBU BBU的一些問題
[29:35] 其實像重電凱哥點名之後
[29:38] 真的漲一大段
[29:38] 可是現在也
[29:39] 今天其實重電也是相對比較休息的
[29:42] 然後今天除了聯發科漲停
[29:44] 還有黨翔碩
[29:45] 也是久久沒看到他了
[29:48] 然後他今天也漲停
[29:50] 他其實前一陣子有漲
[29:51] 可是修正
[29:51] 那今天又上漲
[29:52] 還有哪一些你覺得
[29:54] 位階相對比較低
[29:56] 然後過去可能也是排名上的明星
[29:58] 但現在有可能回暖
[30:00] 像散熱期這兩天是回暖的
[30:02] 我覺得翔碩主要是跟著AMD走
[30:04] 其實AMD最近大漲
[30:06] 那翔碩身為這個
[30:08] AMD的南橋供應商
[30:10] 當然他就跟著漲了
[30:12] 那之前有人在講說
[30:13] 我大概是上禮拜吧
[30:14] 我就聽說有人在看威盛
[30:16] 但是我覺得可能
[30:18] 還是不太一樣
[30:19] 還是不太一樣
[30:20] 就是你不要忘記
[30:22] 我之前講過
[30:23] 就是NVIDIA是在AI的雲端的部分
[30:26] 那在Kleidon的部分
[30:28] 就是AMD高通聯發科
[30:31] 其實他們在Kleidon這塊
[30:33] 是比較積極的
[30:34] 就是AI的Kleidon
[30:35] 所以在想說AI的Kleidon
[30:37] 有沒有其他供應商
[30:38] 所以剛剛我們在講
[30:40] 詳細說跟著講
[30:41] 基本上我覺得
[30:41] 他跟這個比較有相關
[30:43] 那也許你也可以看一下
[30:44] 我覺得可能最近業績
[30:46] 還不錯的普瑞
[30:47] 可能也有機會
[30:48] 天啊凱特因怎麼說中了
[30:50] 好你說
[30:51] 可能也有機會上
[30:53] 因為就我的瞭解
[30:55] 他好像最近
[30:56] 就是投片的狀況不錯
[30:57] 嗨黨也不錯
[30:58] 好像CDKY
[31:00] CDKY已經活一陣子了
[31:01] CDKY感覺好像今年也會不錯
[31:03] 因為他今年的第一季的YY
[31:06] 就有兩成以上的增長
[31:07] 所以很多股票其實是在低檔
[31:10] 其實尤其像CDKY是投信的ETF
[31:14] 把它全部砍完之後
[31:15] 然後重新投信開始買
[31:17] 就重生了
[31:18] 所以我們剛才講
[31:19] 我說我們AS
[31:20] 主動衣服都砍完了
[31:22] 會不會投信又開始回來佈局了呢
[31:24] 那它有沒有可能又再度重生
[31:26] 其實股票市場就是這樣
[31:28] 就是你丟我撿的概念
[31:29] 不容易
[31:30] 因為CKY大部分的市場
[31:32] 在中國大陸
[31:33] 凱哥以前也分享過這家公司
[31:35] 如果今天中國大陸內需稍微回暖
[31:37] 或它有些新的產品能夠發酵的話
[31:39] 已經算是相當低點了
[31:41] 但是還是不斷緩緩地往右下走
[31:44] 最近算是有連續性的回暖
[31:47] 我覺得大家可以看一下
[31:48] 而且投信也在買
[31:49] 就覺得應該不至於
[31:51] 但是外資還在賣
[31:53] 所以一樣
[31:53] 就是投信在買
[31:55] 外資在賣的
[31:56] 你就買慢一點
[31:57] 我們比較喜歡買的是
[31:58] 投信在買
[31:59] 外資也買的
[31:59] 這樣只是雙強聯手
[32:02] 那我們就是勝券在握
[32:04] 那如果說一方在賣
[32:05] 那你就看他們兩個
[32:06] 還在角力的過程裡面
[32:08] 就不用太急
[32:08] 既然他們在角力
[32:10] 我們就在旁邊喝茶
[32:11] 再看路死誰手
[32:13] 對不對
[32:13] 好
[32:14] 像這個普瑞KY
[32:15] 我們剛才說
[32:16] 因為我昨天就在看普瑞KY
[32:18] 普瑞KY
[32:19] 其實幾次他都大概打到當然最低股災的時候記得打到400多塊但是如果不是股災的時候幾次他大概打到550塊附近就很低了因為他獲利算蠻好的公司
[32:31] 可是其實說實話
[32:33] 你問我
[32:34] 我也不知道為什麼
[32:35] 這個法人沒有那麼的
[32:36] 現在沒有那麼的青睞他
[32:38] 像昨天他雖然是
[32:40] 沒有怎樣
[32:41] 但投信還砍了200多張出來
[32:43] 不過今天就漲了
[32:44] 因為他沒有AI
[32:46] 其實
[32:46] 我覺得今年很多的廠商
[32:48] 沒有AI大家都不喜歡
[32:49] 其實今年
[32:50] 現在已經是接近尾牙的時間了
[32:53] 其實各大廠商都在吃尾牙
[32:56] 各大廠商老闆都出來講說
[32:59] 我們的AI有多好
[33:00] 就像開發說一樣
[33:01] 可是不要忘記
[33:01] 很多公司的高層都在檢討
[33:04] 為什麼自己沒有做到AI
[33:06] 對
[33:07] 好那你剛剛為什麼會想要講到普瑞KY呢
[33:09] 因為我剛剛講嘛
[33:11] 我說蘋果在要波千普的產能
[33:14] 蘋果在要ABF的產能
[33:17] 普瑞是蘋果很重要的供應商
[33:20] 難道他不會去跟普瑞講說
[33:22] 你今年好好把我產能僱好
[33:24] 我今年的量很大
[33:26] 對啊
[33:27] 這種非AI的辛苦就在這裡
[33:29] 因為普瑞呢
[33:30] 我也一直覺得
[33:32] 他是一個比較被低估的IC設計公司
[33:34] 那但是我有講
[33:36] 我就會這時候怎麼樣
[33:38] 市場永遠是對的
[33:40] 所以你就看市場到底到哪裡的時候
[33:42] 他就比較抵不下去
[33:43] 那我觀測前幾次就是550附近
[33:45] 所以昨天我記得是560
[33:47] 其實今天后來也只漲
[33:48] 零點幾趴而已
[33:49] 就這個地方
[33:50] 你說它就是相對低
[33:51] 但不見得是最低
[33:53] 因為我不知道它後面
[33:54] 到底市場會不會
[33:55] 對沒AI的公司多冷淡
[33:57] 可是對我來說是相對低
[33:59] 那可能我就會建立一些
[34:00] 一點點基本持股
[34:02] 來看看它有沒有翻身的機會
[34:04] 但如果你希望
[34:05] 它是一個市場
[34:05] 很容易就注意到它的
[34:07] 不好意思
[34:07] 那可能就是AI
[34:08] 低軌衛星
[34:09] 對就是你必須把你的目光
[34:11] 放在這型別的上面
[34:13] 比較熱門的股票
[34:13] 對比較熱門的
[34:14] 其實你就比較沒有蹲點的機會
[34:16] 只有等它大跌
[34:17] 你勇敢進場的機會而已
[34:19] 對
[34:19] 我覺得這個大家在投市場的
[34:21] 對
[34:22] 那如果今天你覺得你很保守
[34:24] 其實我會覺得
[34:25] 你買所謂的市值型的
[34:27] 甚至還是有人發現
[34:28] 今年其實高股息也不錯
[34:30] 是因為有一些高股息的公司
[34:32] 其實發哥也是高股息喜歡的公司
[34:33] 對
[34:34] 他們在漲的時候
[34:35] 對高股息整體來說也是有幫助的
[34:37] 就像我講的
[34:37] 說像聯強其實也不錯
[34:38] 聯強也漲了
[34:39] 然後像這個大聯大
[34:41] 其實我覺得今年會不錯
[34:42] 其實
[34:43] 文業
[34:43] 因為今年的通路商
[34:45] 你看這些半導體的材料
[34:47] 什麼都漲價
[34:48] 他過個水
[34:49] 一定也不可能賺太差
[34:51] 再加上他們過去來講
[34:53] 都配高股息
[34:54] 所以年初剛開始
[34:56] 我覺得高股息
[34:57] 也是一個不錯的選擇
[34:58] 而且不要忘記
[34:59] 去年的受險
[35:00] 賣掉很多股票
[35:01] 他們重點是什麼
[35:02] 重點是股息
[35:03] 所以這些我覺得
[35:05] 就有特定的受險
[35:07] 透過投信來買
[35:08] 那你如果不願意去追逐
[35:10] 這些風險相對比較大的AI族群
[35:12] 這些倒是不錯
[35:13] 也可以讓你賺到
[35:15] 一部不錯的價差的股票
[35:17] 如果你不喜歡股息
[35:19] 但是你要知道
[35:19] 市場上有資金喜歡股息
[35:21] 對
[35:22] 那人家賺股息
[35:23] 你有機會賺到價差
[35:24] 其實簡單來說
[35:25] 是這個邏輯
[35:26] 以我來說也是
[35:27] 因為我自己不喜歡股息
[35:29] 因為有稅務的問題
[35:31] 可是如果我知道說
[35:32] 現在市場的風
[35:33] 有可能是他有題材
[35:34] 又有股息
[35:34] 反而是大資金喜歡的
[35:37] 那就有可能重演
[35:38] 也許不會像當年那麼誇張
[35:40] 但是有可能重演
[35:41] 因為資金簇擁
[35:42] 所以它也會息差雙轉的行情
[35:44] 我覺得這個也確實是在今年元月
[35:47] 我們有發現到的現象
[35:48] 那半導體裝置什麼時候會回暖呢
[35:51] 我們有沒有什麼重點指標可以觀察呢
[35:53] 我覺得我們
[35:54] 我覺得6139的亞翔
[35:57] 我覺得應該還是可以市場
[35:58] 還是比較多注目
[36:00] 今天那亞科說他有跟亞翔買東西
[36:02] 對
[36:02] 然後再來就是
[36:03] 我覺得漢堂的股價在這個地方
[36:06] 是不是還有機會再往上一層樓
[36:08] 那它如果漲了
[36:10] 其實有可能把整個一個裝置族群
[36:12] 通通就帶動一次
[36:14] 需要領頭羊
[36:15] 對
[36:15] 否則他們可能短線
[36:17] 就在這個地方整理
[36:18] 是
[36:18] 就是臺積電法說會後
[36:20] 利益多真的非常多
[36:22] 對
[36:22] 可是
[36:23] 但是大家就覺得吃太飽了
[36:25] 消化
[36:26] 對
[36:26] 對對對
[36:27] 現在是消化時間
[36:29] 好那可可之會問一下
[36:30] 昨天Intel公佈彩報了
[36:32] 其實是不如預期
[36:33] 而且我看到有人
[36:34] 比較嚴謹應該的講了一句話
[36:35] 是說不是沒有訂單
[36:37] 是Intel有一點做不出來
[36:39] 是
[36:39] 就是簡單來講
[36:40] 有點這個問題
[36:41] 那美國政府如此的扶植他
[36:45] 所以可能也因此
[36:46] 有一些訂單找上他
[36:47] 結果卻做不出來
[36:48] 那現在這樣的情況
[36:50] 到底會整體的半導體市場的版圖
[36:52] 利弊得失在哪裡
[36:54] 我覺得他還是在
[36:55] 所謂比較成熟製程的部分
[36:57] 然後再就是你看他下的是
[36:59] 國防訂單給他
[37:00] 所以他也不是很高階的製程
[37:02] 所以我覺得他基本上
[37:03] 就在成熟製程裡面
[37:05] 尋找一個出路出來
[37:06] 對
[37:07] 所以我覺得他是在
[37:09] 我覺得他的股價漲
[37:10] 一方面是川普的
[37:12] 這個伸出元首
[37:13] 再來是NVIDIA的注資
[37:15] 其實我覺得
[37:16] 他是結合了
[37:17] 大家都希望他不要倒的情況之下
[37:19] 慢慢爬上來
[37:20] 所以說他怎麼樣很好
[37:22] 我覺得就不太容易
[37:23] 但是而且他股價
[37:24] 其實也反應一段
[37:25] 對
[37:26] 所以我覺得你再多關注他
[37:28] 我覺得可能相對來講
[37:30] 風險還是有的
[37:31] 對
[37:31] 而且你去觀察
[37:33] 如果他真的好
[37:34] 其實M31就要漲了
[37:35] 可是M31沒有漲
[37:36] 這就是我想問你
[37:37] 那就告訴你
[37:38] Intel真的好嗎
[37:39] 其實並沒有
[37:40] 是
[37:40] 那M3E怎麼辦
[37:42] 它在IP股裡面
[37:43] 因為它就是跟Intel綁很緊
[37:45] 對
[37:45] 但是它也有臺積電
[37:46] 臺積電的一部分的製程也有給它
[37:49] 所以我之前講過了
[37:50] 它一樣是訂單很多
[37:52] 但是它開不出來
[37:53] 對
[37:53] 開不出來其實那就要時間
[37:55] 就是要時間去等待
[37:57] 再來就是很多高階的IP的工程師
[38:01] 基本上他們都寧可去開發比特幣這些
[38:04] 他們不見得願意乖乖的蹲在公司
[38:07] 去弄這些IP
[38:08] 這就是他們目前看起來
[38:10] 有個人才荒的問題
[38:11] 然後你看他也不可能
[38:13] 去從世新穿越挖到人
[38:14] 因為這些公司
[38:16] 基本上他們的製程都比較先進
[38:17] 而且股價都很好
[38:18] 所以他們配給員工的福利
[38:21] 當然都是好的
[38:22] 那你福利又沒有人家好
[38:24] 那你的市場
[38:25] 現在看起來又不是很漂亮
[38:27] 所以他會比較辛苦
[38:28] 確實是
[38:29] 好 因為IP的話
[38:30] 我們還是比較喜歡IP雙雄
[38:32] 就是創意是新KY
[38:34] 創意漲到這邊
[38:36] 說實話低檔上來也超過一倍了
[38:39] 大家自己也留意一下
[38:41] 雖然是很好
[38:42] 可是漲的那麼多
[38:43] 會不會休息一下
[38:44] 下個禮拜五有法說
[38:45] 這個法說就很重要了
[38:47] 因為我們大概知道
[38:48] 今年的2026年的創意
[38:50] 應該在他們的經營階層上
[38:53] 會有些些的變動
[38:54] 但是法說當然還是
[38:55] 由原本的經營階層來說明
[38:58] 所以漲到這邊
[39:00] 大家就自己注意一下
[39:01] 有沒有漲多的狀況
[39:02] 但是世新KY前一陣子
[39:04] 可能因為還是在這個青黃不接
[39:06] 我常常提醒大家說
[39:07] 它最差就是第四季了
[39:08] 那第四季看得出來
[39:09] 營收真的衰退非常的多
[39:11] 但最差就這樣了
[39:12] 它現在開始會變好
[39:13] 因為之前有個rumor
[39:14] 說它在砍頭片量
[39:16] 我會覺得沒有什麼道理
[39:17] 就是說你現在客戶
[39:18] 其實大家都很積極在
[39:20] 往AI
[39:20] ASIC這塊再走
[39:23] 那其實創意它本身來講
[39:25] 它也是
[39:26] 它比較focus在4奈米
[39:28] 3奈米這一塊
[39:29] 其實它在更高階的部分
[39:30] 其實老實講
[39:32] 我也沒有看到創意真的
[39:33] 把手伸得很進去
[39:35] 所以理論上
[39:35] 世新在很高階這一塊
[39:37] 應該還是有一席之地
[39:39] 所以我自己個人會覺得
[39:41] 現在的世新
[39:42] 對我來說
[39:43] 他的位階還是相對
[39:44] 蠻有機會的
[39:46] 然後他最近就在這邊整理
[39:48] 而且你看他整理也不是往下
[39:50] 他就是整理
[39:51] 有點感覺在慢慢墊高的味道
[39:53] 我是這麼感覺
[39:54] 有因為上一次
[39:55] 我注意到他的時候
[39:56] 就是剛好跌破3000塊
[39:57] 我覺得這真的已經有點慘了
[39:59] 可是那時候會覺得
[40:00] 還是有一點點早
[40:02] 我想說如果等他
[40:03] 12月營收出來
[40:04] 不好
[40:05] 我覺得那就是最後利空
[40:06] 12月收年減
[40:07] 那等他跌到2500
[40:08] 沒有啦
[40:08] 不是不是不是
[40:09] 我覺得跌破3000的
[40:11] 世新已經很有吸引力
[40:12] 可是因為我知道
[40:13] 他還有12月的營收
[40:14] 所以後來等到
[40:15] 他12月營收出來
[40:16] 真的有夠爛
[40:17] 年減六幾趴
[40:18] 對大家可以看一下
[40:19] 他又繼續跌哦
[40:21] 然後跌跌跌
[40:21] 又跌到大概
[40:22] 3200塊附近
[40:24] 不跌了
[40:25] 所以我覺得就是這樣
[40:26] 我個人
[40:26] 這是我個人
[40:27] 但是還是要尊重市場
[40:29] 我們會預判
[40:30] 可是後來預判不對
[40:31] 那就是不好意思
[40:33] 真的就是預判錯了
[40:34] 我們自己也會承擔
[40:35] 自己預判的後果
[40:36] 對
[40:36] 可是我覺得世新在
[40:37] 12月營收徹底之後
[40:39] 接下來應該就不會
[40:40] 那麼的爛了
[40:41] 那當然可以看一下
[40:42] 法人的共識
[40:43] 有沒有回來回補
[40:44] 我覺得這也是蠻重要的
[40:46] 那其他的IP股
[40:48] 很多人說怎麼越離越遠
[40:49] 剛剛為什麼問M3E
[40:50] 很久很久很久以前
[40:52] 有一個投朋友
[40:53] 又有私訊問我M3E的問題
[40:55] 因為它最高有漲到
[40:56] 1000多塊吧
[40:57] 對不對
[40:58] 然後下來是腰斬再腰斬
[41:00] 問怎麼辦
[41:00] 那我也希望他上來
[41:03] 可是他現在就是
[41:04] 剛剛凱哥講的
[41:04] 跟intel綁緊之後
[41:06] 狀況就不理想
[41:07] 對
[41:08] 所以當大家手上
[41:10] 有某一檔股票很多
[41:11] 然後疊的讓你覺得
[41:12] 投影遠化的時候
[41:14] 說實話
[41:14] 第一時間真的就是減碼
[41:16] 你換一些資金出來到
[41:18] 你比較能夠確信
[41:20] 會獲利的東西上
[41:21] 先讓你補那個知智
[41:23] 如果一直抱著一直下去
[41:25] 到後來我們聽到說
[41:26] 因為賠那麼多
[41:27] 我們也不知道怎麼辦
[41:29] 所以這邊的話
[41:32] 整個IP股也幫大家做了一下說明
[41:34] 今天很謝謝凱哥
[41:35] 謝謝趙華
[41:36] 很謝謝凱哥
[41:37] 希望週末了
[41:39] 我們也不要那麼同壽
[41:40] 一直在看著盤
[41:42] 外面天氣不錯
[41:43] 天氣不錯
[41:45] 然後明天有這個世界很有名的
[41:48] 這種極限運動的攀爬家
[41:50] 要爬101
[41:51] 在Netflix可以看到
[41:53] Netflix有直播
[41:54] 東森新聞在YouTube也有做直播
[41:56] 然後因為他明天的攀爬
[41:58] 是沒有任何的防護措施
[42:00] 目前聽到是如此
[42:01] 真的是
[42:02] 有時候我很佩服
[42:05] 因為人會去佩服
[42:06] 你這輩子真的做不到的事
[42:09] 對
[42:10] 就像我們有很多
[42:11] 投資市場的武林高手
[42:12] 我們可能會覺得羨慕跟佩服
[42:14] 可是我們會覺得說
[42:15] 我知道
[42:15] 如果今天膽子大一點
[42:17] 我還是有機會去嘗試
[42:18] 但像什麼極限攀爬運動
[42:21] 不加任何防護措施
[42:23] 這種
[42:24] 我真的
[42:24] 我可以知道
[42:25] 我今年
[42:26] 不是今年
[42:27] 我這輩子不會
[42:28] 對
[42:28] 這群這麼有風險
[42:30] 意思就是幹這種事情
[42:31] 沒錯
[42:31] 我們在國家市場
[42:33] 都已經怕被抬出去了
[42:34] 很難這樣
[42:35] 我們愛惜
[42:36] 很愛惜生命
[42:37] 可是有人這麼做
[42:39] 肯定就是有他
[42:40] 覺得這件事情
[42:41] 在他生命裡的成就跟意義
[42:43] 而他也讓我們看見
[42:44] 人類挑戰極限
[42:46] 會到一個什麼樣的程度
[42:48] 我覺得這也是我們身為人
[42:50] 一件很有意思的事情
[42:52] 所以明天
[42:53] 如果沒有裝Netflix的話
[42:55] 東森新聞在YouTube
[42:56] 也是有直播的
[42:57] 大家就一起來觀賞這個極限挑戰
[43:02] 對 極限挑戰
[43:03] 好 今天謝謝凱哥
[43:04] 那就祝各位股貨仔週末快樂
[43:06] 拜拜
