[00:00] 欢迎收听赵华与古惑仔第1064集
[20:54] 陷入同样的思考
[20:55] 可是因为我的持股水位
[20:57] 就是我持股的成本
[20:58] 非常的低
[20:59] 所以就陷入思考之后
[21:01] 我就决定我先卖掉一半
[21:02] 因为我不知道
[21:03] 它会回到哪里
[21:03] 会不会回到原点
[21:04] 那现在又上去了
[21:05] 所以我剩下的一半
[21:07] 就随波逐流的上去
[21:08] 我觉得这也可以回答大家一个想法
[21:12] 就是很多人说
[21:13] 你到底要停利还是不要停利
[21:15] 像这个的话
[21:16] 我就是选择了先停利
[21:17] 因为我觉得趋势看起来怪怪的
[21:19] 怎么会回那么多
[21:19] 可是我有一半就留在手上
[21:21] 是因为我的持股成本比较低
[21:23] 我觉得还有耐心再看看它
[21:25] 例如说它到季限就没有再跌了
[21:27] 会不会再上去
[21:28] 对
[21:28] 那我觉得反过来呢
[21:30] 反过来如果大家对这家公司的
[21:32] 掌握度非常高
[21:33] 到季限确实应该是要买的
[21:35] 对
[21:36] 但是当时我听到的
[21:38] 就让我去买进他的
[21:39] 那一个事情并没有发酵
[21:40] 对
[21:41] 然后我也没有一直在他的
[21:42] 财报上明确看到这个事情
[21:44] 当然也许有
[21:45] 可是公司没有讲
[21:46] 因为毕竟这可能是机密
[21:47] 对
[21:47] 然后所以他现在又上去了
[21:49] 但是以形态来说
[21:50] 他现在上去是非常漂亮
[21:51] 因为他创了一个历史新高
[21:53] 对
[21:53] 所以为什么会特别拉出来讲
[21:55] 我先跟赵来讲一下
[21:56] 我们那天录Podcast
[21:57] 你在讲滑景天
[21:58] 就是跟我录的
[21:59] 对就跟你讲
[22:00] 12月12号
[22:01] 讲完隔天涨停板
[22:02] 害我觉得说
[22:03] 为什么我没有上车
[22:05] 错过了什么滑字贝的东西
[22:06] 所以12号是我看一下
[22:07] 是我是我
[22:08] 我记得那天是我
[22:09] 因为隔天涨停板
[22:10] 然后反正总而言之
[22:11] 我会觉得
[22:11] 你看像华尔街那间创新高
[22:13] 形态就很漂亮
[22:14] 所以可用之兵真的很多
[22:15] 不一定要去追那种创新高的
[22:17] 有些可能在突破的位置
[22:19] 像真的我不一一点名
[22:21] 有很多的股票
[22:22] 大家只要有在听股货仔
[22:24] 看理财大人秀的
[22:24] 应该都有口袋名单
[22:26] 稍微绕一下
[22:26] 我觉得这些设备
[22:27] 真的就是在接下来
[22:29] 要花更多心思琢磨的地方
[22:31] 设备当然也有第一位接的
[22:33] 但第一位接的
[22:34] 可能有时候真的就是
[22:35] 不知道怎么给他时间
[22:37] 例如说
[22:37] 我一直会看
[22:38] 鸿海集团里面的经历
[22:40] 可是他这一波就非常落后
[22:41] 对
[22:42] 他是美商硬财
[22:43] 是他大股东
[22:44] 然后他也有做
[22:45] 机体相关设备
[22:46] 那我觉得有点奇妙的是
[22:47] 之前机体在涨
[22:48] 他也没有什么跟涨
[22:50] 那现在机体又
[22:51] 变得比较震荡了
[22:52] 所以他就变得涨更少
[22:53] 但他今天还是有表态
[22:55] 因为今天设备股
[22:56] 真的太强了
[22:57] 所以资金可能
[22:57] 就会到处流窜
[22:58] 那到底大家是要去等
[23:00] 这种落后的
[23:01] 还是去追强势的
[23:02] 我个人建议
[23:03] 你最好
[23:04] 两个都要有
[23:05] 对都要
[23:06] 对因为如果你
[23:07] 一直在那边等金顶
[23:08] 你就会很吐血
[23:08] 对你会觉得
[23:09] 没有错他本益比很低啊
[23:11] 资率还不错啊
[23:12] 怎么搞都不会懂
[23:13] 啊为什么红树
[23:14] 已经创历史新高
[23:15] 为什么今天创历史新高的
[23:16] 一拖拉钩就是没有他
[23:17] 所以你会很换的换失
[23:19] 我觉得这个是
[23:20] 大家可以去
[23:21] 稍微做一点平衡配置的
[23:22] 你可能要有金顶
[23:23] 你可能要有一点花锦垫
[23:24] 对不对
[23:25] 我觉得这个才会是
[23:26] 在股票上涨的时候
[23:28] 你同一个族群啊
[23:30] 我觉得你强弱势
[23:31] 或是高低档
[23:32] 你可能都要试着配配看
[23:34] 我觉得会比较好一点
[23:35] 确实
[23:35] 反正就全部都要
[23:37] 不要选择
[23:37] 资金可以去做分配
[23:38] 你不一定要all in重压
[23:40] 所以既然看好一个族群
[23:41] 就是往里面去做配置
[23:43] 所以我觉得设备我们聊很多
[23:45] 那我刚才想说
[23:46] 那像是CPU或者是
[23:48] 我觉得其他还有
[23:49] CPU还有DVG
[23:50] 有啦
[23:51] 你刚才讲LED切进来的那些
[23:53] 对啦
[23:53] 宏起
[23:53] 宏起今天
[23:54] 他很喜
[23:55] 他很喜
[23:56] 但是他后来股价也有创新高
[23:57] 很喜
[23:58] 这现在
[23:59] 我也是个人心脏
[24:01] 耐受度沒那麼高
[24:03] 可是就是你會發現這種我叫做後起之秀因為我一直跟大家強調一個觀念你看到台廠很多在做光通的那老牌的已經上去了新的競爭者會不會加進來
[24:14] 一定會啊
[24:15] 所以台股會有很多的後期支繡
[24:17] 那你如果這些前面買不下手或沒買到
[24:20] 現在不敢買的
[24:21] 我們就會去看包含遺珠之憾也好
[24:24] 後期支繡也好
[24:25] 就是你可以去期待在後面跟著資金一起往上走
[24:28] 這都是可以期待
[24:30] 那我覺得今天你不做設備
[24:32] 不做CPU还是有很多嘛
[24:33] 你要做像什么
[24:34] 今天群创有反弹
[24:36] 然后低轨卫星有反弹
[24:37] PCB也不错
[24:39] 然后还有像是什么东西
[24:40] ABF我觉得今天也不错
[24:42] 所以很多的族群
[24:43] 其实都是我们可以去做关注
[24:45] 可以去聊的啦
[24:46] 好
[24:46] 你怎么去看
[24:48] 像载板每一次会档
[24:49] 像昨天刚好是小哥来看筹码
[24:52] 小哥很有趣
[24:52] 很多人可能会以为
[24:54] 小哥比较偏空
[24:55] 但是要了解小哥是短线
[24:57] 他喜欢做一些短线空
[24:59] 但他不代表他全部都在做空
[25:01] 像他昨天来就有点在拯救灾板
[25:03] 他就说其实星星的筹码一直都很好
[25:06] 当然20分钟分盘
[25:07] 又是一个让大家觉得比较麻烦的
[25:09] 那上次星星在前几波
[25:11] 有一次不是盘中中错2000点吗
[25:14] 他就从500跌到400
[25:15] 我不晓得大家记不记得
[25:17] 那这样一跌也是一个25%的跌幅
[25:19] 然后这一次他从将近600跌到450
[25:24] 又是一个将近25%跌幅
[25:26] 今天就反弹了
[25:26] 我觉得好有趣
[25:27] 那因为小哥来就提醒说
[25:29] 他是跌到了月线
[25:31] 然后但是大户不离场
[25:32] 所以这种就是一个好的买点
[25:34] 所以又被讲中了
[25:36] 又被讲中了
[25:37] 而且他这个股性才可怕
[25:39] 不是涨停就跌停
[25:40] 红绿灯嘛
[25:41] 那我怎么看
[25:42] 我自己反而
[25:43] 如果今天是小哥
[25:44] 我觉得他真的蛮厉害
[25:45] 因为我昨天其实也有
[25:46] 自己跟其他人聊过
[25:48] 我当时看的
[25:49] 我觉得新兴的股价
[25:50] 不会那么的
[25:51] 就是相对在宅版里面
[25:52] 不会那么强
[25:53] 理由是小哥可能觉得
[25:55] 大户没有离场
[25:56] 他是看筹码
[25:57] 对他看筹码
[25:57] 我看的是投信
[25:58] 因为他在分盘期间
[26:00] 其实投信的动向参考度就没那么高
[26:02] 可是如果你去看南电
[26:04] 因为南电已经出关了
[26:05] 你会发现南电在近期
[26:07] 投信还是有买单进来
[26:08] 所以我那个时候
[26:10] 为什么会觉得可能新兴的表现
[26:12] 他不会那么立即的反弹
[26:15] 我反而会觉得南电有机会
[26:17] 原因就是因为真的
[26:18] 我过去一直强调
[26:19] 我做ABF
[26:20] 我自己就是看投信
[26:21] 所以这是我的策略
[26:22] 这是我的策略
[26:23] 那既然投信还在场内
[26:25] 股价回到月线
[26:26] 这种多头的股票
[26:27] 你不趁它回当卖
[26:28] 难道要等它创新高才追吗
[26:30] 所以这个真的就是
[26:31] 你在下跌拉回的过程里面
[26:34] 人性一定会觉得恐惧
[26:36] 会觉得是不是真的涨完了
[26:38] 可是你如果没有办法去克服这样的情绪
[26:41] 没有办法去贯彻你的逻辑
[26:43] 没有办法去执行你的策略
[26:45] 那你最后会发现
[26:46] 你买的成本永远都会是在相对比较高的位置
[26:49] 那虽然你可能长期来看
[26:51] 你只是买贵你不会买错
[26:53] 那回档修正的过程里面
[26:55] 你就会变得很痛苦
[26:56] 所以我们才会强调说观点的重要性
[26:58] 因为你有观点
[26:59] 你才有策略
[27:00] 有策略你才有纪律
[27:01] 能够去做执行
[27:02] 避免你自己在股价的
[27:04] 涨涨跌跌里面迷失掉
[27:06] 回到月线的时候
[27:08] 这个时候到底是要买还是要卖
[27:10] 真的就是取决于
[27:11] 你到底是用什么样的策略
[27:13] 跟逻辑来做交易
[27:14] 但对我来讲
[27:15] 只要投信还在买ABF
[27:18] 我就会认为ABF
[27:19] 都还有动能可以继续点火
[27:21] 投信真的是ABF
[27:22] 连续两次大涨
[27:24] 第一次大涨是在2020到2021年
[27:27] 那一波
[27:28] 投信真的是买到
[27:30] 你所有的冠军基金
[27:31] 他的那时候ETF
[27:32] 还没现在那么流行
[27:33] 那时候所有的冠军基金
[27:35] 一年的绩效
[27:37] 就年头到年底
[27:38] 是八二几趴到九十趴
[27:40] 就等于一档基金
[27:41] 在一年中
[27:42] 如果你年头买它
[27:43] 是单笔的话
[27:44] 你可以赚快一倍
[27:45] 真的非常吓人
[27:46] 然后他们几乎所有的
[27:47] 第一大持股都是摘板
[27:49] 对
[27:49] 可是后来就崩盘了
[27:51] 为什么崩盘
[27:51] 因为那时候摘板实在太夯了
[27:53] 都告诉你
[27:53] 订单满四五年
[27:55] 什么就后来没有
[27:55] 因为后来那时候
[27:57] 囤货囤完之后
[27:58] 就是清库存
[27:58] 所以后来载板也一起下来
[28:00] 但这一波载板受惠于
[28:02] 就是AI的需求
[28:03] 甚至记忆体的需求都有
[28:05] 它都有搭上
[28:05] 然后它的材料又涨价
[28:07] 对
[28:08] 其实今天有一个新闻
[28:10] 它有牵涉到所有的产业
[28:12] 就是博通
[28:13] 它在光通讯展上面
[28:14] 讲了一些话
[28:15] 例如它有讲到
[28:16] 大家现在对台积电的
[28:18] 晶片需求
[28:19] 是非常非常大的
[28:21] 大到它觉得
[28:22] 目前台积电的产能
[28:23] 已经是满了
[28:25] 对
[28:25] 它说有上线了
[28:26] 它说以前会觉得
[28:27] 台积电是可以一直扩啊什么的
[28:29] 是可以有个无极限
[28:30] 他说现在已经是
[28:30] 大家投到他觉得台积电
[28:32] 就是已经满了这样子
[28:34] 然后另外他还讲到
[28:35] 这个所有的AI供应链
[28:37] 除了这个所谓的光通讯之外
[28:39] 他说PCB也因为这样的需求
[28:41] 变得非常缺
[28:42] 他们去买PCB也都非常非常的贵
[28:44] 那这牵涉到我们前一阵子
[28:47] 大家很担心的
[28:48] 就是中国巨石在扩产
[28:50] 或者是说像长江存储
[28:51] 长兴存储在扩产
[28:53] 这件事情打到台湾的记忆体
[28:55] 但是我个人
[28:57] 这个事情其实在前一集
[28:58] 我有评论过一下下
[28:59] 请让我就是谬论一下
[29:01] 因为台湾的PCB产业
[29:05] 在全世界的市占率
[29:08] 是数一数二的
[29:09] 我觉得这件事情是
[29:11] 大家要有一个概念
[29:12] 就是它是在全世界
[29:14] 竞争力强的一个产业
[29:16] 所以当今天AI的风起来的时候
[29:19] 有些新规格的时候
[29:20] 没有错日本也很厉害
[29:21] 日本的PCB厂
[29:23] 或是有些材料也非常厉害
[29:24] 但是我们在一些板材
[29:26] 或是一些规格升级上面
[29:28] 我们不是落后那么多
[29:29] 我们有量产的能力
[29:31] 有压低成本的能力
[29:32] 我们也有升级和涨价的能力
[29:34] 这个产业在台湾是很厉害的
[29:37] 对
[29:37] 然后还有我很喜欢一个产业是风策
[29:39] 风策台湾也很厉害
[29:41] 金元代工台湾也很厉害
[29:43] 但是记忆体台湾有没有很厉害
[29:45] 这点就比较小抱歉
[29:47] 对
[29:47] 就不好意思
[29:48] 记忆体在台湾没有办法算是很厉害
[29:51] 所以为什么长江存储
[29:53] 长津存储
[29:53] 他们在扩产的时候
[29:55] 我会觉得压力比较大
[29:56] 可是如果说是其他地方
[29:58] 当然中国大陆PCB
[29:59] 也是很厉害
[30:00] 不是说中国大陆PCB
[30:01] 就不厉害这样子
[30:02] 可是至少我们
[30:03] 比较有抗衡的能力
[30:04] 还有加上
[30:05] 毕竟现在如果我们
[30:06] 有一定的技术实力的时候
[30:08] 你在采购上
[30:08] 你要去考量台美中
[30:11] 三边的关系
[30:13] 是不是中国扩产
[30:14] 你就要一直跟他拿料
[30:15] 我倒是觉得这不一定
[30:17] 因为你需要的料
[30:18] 可能会更高级
[30:19] 对
[30:19] 所以这就是我个人也觉得
[30:22] 如果今天中国那边
[30:23] 有这个什么
[30:24] PTP相关的东西在扩散
[30:26] 没有那么立即性
[30:27] 让你觉得担心
[30:29] 可是记忆体
[30:29] 因为它可能会打到
[30:31] 现货市场的价格
[30:33] 它可能就会造成的波动
[30:34] 是比较让我担心的
[30:36] 对
[30:36] 这也是从产业的观察
[30:37] 不好意思
[30:38] 在产业专家前面
[30:39] 谬论了一番
[30:39] 怎么敢这样子讲呢
[30:41] 我会不好意思
[30:41] 没有
[30:42] 因为确实
[30:43] 为什么我当初
[30:44] 会一直觉得ABF载板
[30:45] 真的好可怜
[30:47] 那时候星星跌破百元
[30:48] 我想说发生什么事
[30:49] 因为那时候
[30:50] 我一定有跟大家聊过
[30:51] ABF载板这件事情
[30:53] 是中国切不进来的
[30:54] 所以你说其他PCB
[30:56] 或许中国可以切
[30:57] 而且真的做得不差
[30:58] 不然的话怎么NVIDIA
[30:59] 会跟护士店拿料
[31:00] 没错
[31:00] 所以那当然考虑到
[31:03] 现阶段供应链
[31:03] 现在不是在讲求成本
[31:05] 而是在讲求
[31:06] 怎么样我可以不锻炼
[31:07] 对不会有风险
[31:09] 去风险化
[31:10] 那这个对于台厂来讲
[31:11] 是非常大的利多
[31:13] 只是我以现阶段来讲
[31:14] PCB还有非常大的升级空间
[31:17] 不要觉得好像在做
[31:19] 所有的AI伺服器里面
[31:20] 都只有先进的晶片而已
[31:22] 你的PCB的板材
[31:24] 我跟大家讲
[31:25] 伺服器在未来的五年里面
[31:27] 对于台厂来讲的话
[31:28] 那些订单只会越来越多
[31:30] 那你说台积电的这个产能
[31:32] 会不会有上限
[31:32] 一定有上限
[31:33] 台积电的工程师就这么多
[31:35] 你总不可能
[31:36] 机台没有人雇
[31:37] 参数没有人去调
[31:38] 所以为什么博通会讲说
[31:40] 台积电有可能来到了
[31:41] 它产能一个
[31:42] 不要说上限
[31:43] 瓶颈
[31:43] 很大的瓶颈
[31:45] 真的是因为台湾
[31:46] 十万青年十万干
[31:47] GG轮班救台湾
[31:49] 那你要想
[31:50] 我们还有多少的工程师
[31:52] 可以到台积电去做工作
[31:53] 所以等于是
[31:54] 为什么他要去做海外扩张
[31:56] 我觉得某种程度上面
[31:57] 也是要去应对在接下来
[31:59] 未来一段时间的产能扩充
[32:01] 台湾这边我吃不下来的订单
[32:03] 我可以透过国外的产能
[32:04] 来去做支援
[32:05] 因此我才会讲说
[32:07] 以目前整个PCB的族群里面
[32:09] 他这个火种不会熄掉
[32:11] 即便是在回档修正的过程里面
[32:13] 这些只要有技术互成合
[32:15] 而且台湾是有明显优势的产业
[32:17] 都会是我的首选之一
[32:19] 好
[32:20] 过两天我就不会这么啰嗦了
[32:22] 因为婉婷要来
[32:23] 就让她讲
[32:26] 好
[32:28] 因为到现在
[32:28] 你说如果要分得很细
[32:29] 什么布
[32:30] 用什么材料
[32:32] 那么细的
[32:32] 我是真的还没有办法记得
[32:34] 非常非常非常全面
[32:35] 而且我觉得说实话
[32:36] 这个真的要去看公司
[32:37] 要去跟公司聊
[32:38] 比较有把握
[32:39] 例如说像之前
[32:41] 有一段时间
[32:42] 面板股
[32:43] 对不对
[32:43] 大家在发威的时候
[32:44] 有讲到群创先领先涨上来
[32:47] 那群创当时狭带的
[32:48] 当然一开始是FOPLP
[32:50] 对不对
[32:50] 然后后来就讲到低轨卫星
[32:52] 甚至细光子
[32:54] 但是一切一切都在开法说会后
[32:56] 大家好像有一点失望
[32:57] 对不对
[32:58] 不过那个时候有聊到
[32:59] 群创的转型啊
[33:00] 是一个漫长的过程
[33:01] 当然友达也有在转型
[33:03] 可是这两边
[33:04] 说实话我跟群创是比较密切
[33:07] 有在联系的
[33:08] 所以我大概会知道
[33:09] 他们转型的决心
[33:10] 那老板的想法
[33:11] 跟员工想法有时候也不一样
[33:13] 如果是群创员工
[33:14] 可能会觉得
[33:14] 我们公司
[33:15] 对
[33:15] 友达员工
[33:16] 可是群创的老板
[33:18] 当然是非常的正向
[33:20] 看这个事情
[33:20] 也努力地做这件事情
[33:22] 当时也有人留一个
[33:23] 很长的言给我
[33:24] 他觉得友达跟群创
[33:25] 没有什么不一样
[33:26] 他觉得两边发展轨迹是一样的
[33:28] 并不代表群创比较领先
[33:29] 可是我必须讲
[33:30] 我必须讲
[33:31] 就我的了解
[33:32] 群创确实在转型上
[33:33] 至少往半导体
[33:35] 这个方向去做
[33:37] 不是单纯我只卖场给人家
[33:39] 而是我卖完场后
[33:41] 我能不能跟原厂商
[33:42] 甚至像我们的护国神山
[33:44] 做到好的合作
[33:45] 他们是有非常缜密的规划
[33:47] 对
[33:48] 所以我觉得这件事情
[33:49] 是我在心里面
[33:50] 一直会记得这两家
[33:51] 对我来说
[33:52] 意义还是有一点不一样的
[33:54] 即使可能都不是很赚钱
[33:56] 但是
[33:57] 但是拉长线来看
[33:59] 至少我选择的是
[34:00] 我自己看的
[34:01] 比较清楚的
[34:02] 比较容易有资讯来源的
[34:04] 而且我看到
[34:04] 他们在做什么事情的
[34:06] 那今天当然群众长是
[34:07] 长他有一个
[34:08] 5.5代厂吧
[34:09] 对不对
[34:10] 卖掉了
[34:10] 这个厂
[34:11] 据说是全世界
[34:13] 唯一剩下的一座
[34:14] 5.5代厂
[34:15] 所以卖掉对他们来说
[34:16] 是一个比较轻松的事情
[34:18] 因为里面的维护
[34:20] 会变得非常的
[34:21] 需要点钱
[34:22] 如果东西你有量产
[34:24] 就是例如说
[34:24] 你有很多很多的
[34:25] 12寸晶圆厂
[34:25] 或是很多很多的什么的厂
[34:27] 那你买东西
[34:28] 你就可以量化嘛
[34:29] 可是如果你的规格
[34:30] 是像自由制作厂的时候
[34:31] 你可能你在规格上面
[34:33] 你就要为了这个厂量
[34:34] 生定做很多的东西
[34:36] 然后厂商开的价
[34:37] 你可能也比较没有一家能力
[34:38] 所以这个厂卖掉
[34:39] 我觉得对于它的瘦身
[34:40] 和它未来的规划
[34:42] 也是很有帮助
[34:43] 今天可能涨这个事情啦
[34:44] 但是你说那个金额
[34:45] 是不是对这家公司
[34:46] 就很有帮助到没有
[34:47] 我觉得是对他
[34:48] 持续在转型计划中的
[34:51] 瘦身
[34:51] 和他未来要做的事情
[34:53] 我觉得是有帮助的
[34:54] 这个就跟我在看
[34:55] 公司一样
[34:56] 因为我很在意的是
[34:58] 一间公司
[34:58] 他到底有没有想要去
[35:00] 成长进步
[35:01] 所以你说群创
[35:03] 有没有可能是后期之秀
[35:04] 有可能啊
[35:04] 因为他的方向是对的
[35:05] 但他还要
[35:06] 我是有跟他们说
[35:07] 你要再见
[35:08] 你们提醒太大了
[35:10] 股本太大了
[35:11] 然后他真的需要时间
[35:13] 航空母舰要转弯
[35:14] 不是那种一天两天的事情
[35:15] 所以确实群创
[35:17] 他在对的方向上
[35:18] 这点我也完全认同
[35:19] 所以这两间选一间群创跟友达
[35:22] 我也会选群创
[35:23] 因为他真的是
[35:24] 我有看到这间公司
[35:26] 有在做出努力
[35:27] 只是我们需要给他一点时间
[35:29] 那这个时间就是
[35:31] 你可以先去做其他的产业
[35:33] 先赚到了
[35:33] 等到后面这个族群
[35:35] 重新轮动回来的时候
[35:36] 你有具备足够的产业的认知
[35:39] 那到时候你进去做
[35:40] 不就如鱼得水吗
[35:41] 我的想法是这样
[35:42] 好那我要讲的是说
[35:44] 那钱真的群创大涨吗
[35:45] 其实群创在做这件事情
[35:46] 不会因为你大涨
[35:48] 或是他都没有涨
[35:49] 他就不做了或做
[35:50] 对
[35:51] 但所以我在讲说
[35:52] 当我了解一个公司的
[35:53] 产业的情况的时候
[35:54] 有时候要搭配就是市场的风
[35:56] 我觉得这个就是
[35:57] 我们要尊敬市场的原因
[35:58] 市场会决定
[35:59] 让他涨到30以上
[36:00] 可是他30以上
[36:02] 跟他再十几块
[36:03] 他在做的事情是一模一样的
[36:04] 对
[36:04] 他在努力的事情是一样的
[36:06] 可是市场资金就决定这么做了好那法说开成法会我觉得我也要帮他说句话很多人说你是不是跟金宝一样尾牙就吃了成食豆沙包开个法说就开成法会我必须讲大家问的问题
[36:19] 这家公司一定都有在做
[36:20] 可是因为现在还没有
[36:21] 真正的大量的钱或大订单
[36:24] 所以当今天下面的人问的问题是
[36:26] 他觉得现在就是没有这样的成绩的时候
[36:28] 他当然会告诉你
[36:29] 现在可能就还没有这样的成绩
[36:30] 可是公司有在关注
[36:31] 对不对
[36:32] 然后所以我觉得他们讲的
[36:35] 他有讲一句说媒体
[36:37] 纯属媒体臆测
[36:38] 对对对
[36:39] 可是这个臆测有没有道理
[36:41] 可能这个臆测是有点道理
[36:43] 我做梦梦到的
[36:44] 所以我觉得小明讲的没有错
[36:48] 这个我们都知道
[36:49] 可是市场的资金想发动
[36:51] 因为它是大股票
[36:51] 市场的资金想发动的时候
[36:53] 它才会发动
[36:53] 那大家散户很容易就盲目追
[36:56] 那下来你就
[36:57] 发作片把我骂到爆炸
[36:59] 这样骗人什么的
[37:00] 那我觉得节奏可能就会乱掉
[37:02] 这家公司其实蛮需要
[37:04] 在低档布局的
[37:05] 对
[37:06] 群创有它的股性
[37:07] 我觉得20块钱
[37:08] 你还是有节约上车
[37:09] 没有必要到30块钱才追
[37:11] 虽然这都事后论
[37:12] 反正产业的故事
[37:14] 我们交代清楚
[37:15] 那剩下来的
[37:16] 你要不要在低档的时候
[37:18] 给它时间空间
[37:19] 这个真的是投资朋友
[37:20] 你自己的策略去做决定
[37:22] 不是我们告诉你说
[37:23] 这里可以买
[37:24] 这里不能买
[37:24] 好所以讲个股都很开心
[37:26] 因为其实我们都会有一些
[37:28] 在个股上面的资讯
[37:29] 也很想跟大家交流
[37:30] 可是我必须讲
[37:31] 因为大家的条件
[37:32] 真的长得不一样
[37:33] 怎么说
[37:34] 我去问到这些
[37:35] 我可能还会配合什么
[37:36] 我会跟小明讨论
[37:37] 我会跟大家
[37:38] 就市场上的达人们讨论
[37:40] 就是资金有没有想要
[37:41] 来这家公司
[37:42] 对不对
[37:42] 我知道不代表它会涨
[37:44] 那它会涨不代表我知道
[37:46] 对它涨什么不代表我知道
[37:48] 所以很多的资讯要
[37:50] 刚好我们有天使第一人
[37:52] 和加总在一起
[37:53] 我觉得投资个股的胜率
[37:54] 才会比较高
[37:55] 那如果大家又不在
[37:56] 这样的一个领域里面
[37:58] 也缺乏讨论的对象
[37:59] 对我来说
[38:00] 第一是你可能要去买的是
[38:02] 跟你比较有缘分
[38:03] 或是你熟悉它股性
[38:04] 或是你看得懂的股票
[38:06] 这个是很重要的
[38:07] 如果对个股的把握度
[38:09] 没有那么高
[38:09] 那你至少用一个工具
[38:11] 来辅助你
[38:12] 作为进场或出场的
[38:14] 例如说
[38:14] 为什么一般人
[38:15] 最喜欢用技术形态
[38:16] 就是因为真的很难
[38:17] 了解产业跟财报
[38:18] 那这种形态
[38:19] 我低档转强
[38:20] 多头形态确立买
[38:22] 破了短均线卖
[38:23] 或是我成本很低
[38:24] 我破长均线卖
[38:25] 我觉得那是一个
[38:26] 很基本的事情
[38:28] 这也是一个
[38:29] 然后再来的话
[38:30] 筹码当然也有比较复杂的
[38:32] 那个真的要顶
[38:33] 然后再来的话
[38:34] 我觉得就是
[38:35] 不然就用所谓的ETF工具
[38:37] 我也常常讲
[38:37] 为什么昨天
[38:38] 我有跟大家特别提醒
[38:39] 988A破月线
[38:40] 然后前一天
[38:42] 988A破月线
[38:43] 然后这个985A破月线
[38:44] 我暂时都会
[38:46] 以景气上行修正来看
[38:48] 月线是第一个加码点
[38:49] 但不用加的太多
[38:51] 那这几次刚好
[38:52] 他们都有来回来触到月线
[38:54] 大概两次或三次
[38:55] 所以就有两次到三次的
[38:57] 进场点了
[38:58] 那如果您的资金比较少
[39:00] 可能你就已经够了
[39:01] 因为你会觉得
[39:02] 再加你会有点打不过来
[39:04] 你的资金比较多
[39:05] 搞不好才加了不到十分之一
[39:07] 那剩下钱要干嘛
[39:08] 当然如果很不幸的
[39:09] 这个美衣又谈崩了
[39:11] 谁知道呢
[39:13] 你又有再一次的加码
[39:14] 甚至到寄现去了
[39:15] 那你就再一次的加码吧
[39:17] 那除非有一件事情会拉长战线
[39:20] 就是出现景气可能会衰退
[39:23] 景气可能会衰退
[39:24] 第一刚刚讲的油价非常有关系
[39:27] 第二就是我们每一季都会有
[39:29] 或是每一个月
[39:30] 其实都会有一些财报陆续的公布
[39:31] 当你发现大家在财报的预测上面
[39:34] 或是公布的数据
[39:35] 开始出现有点怪怪的时候
[39:37] 我觉得那个也是一个很明确的指标
[39:39] 但是目前就算是
[39:41] 股价肌肉不振的回答好了
[39:43] 他讲下一季都还是讲的超级好
[39:45] 对他就有一点像是
[39:47] 之前涨的那么多
[39:49] 那现在资金比较不喜欢他
[39:50] 资金喜欢刘明光学
[39:51] 就资金的移转上面
[39:53] 或是像现在大家会觉得
[39:55] 没有新题材就比较没兴趣之类的
[39:57] 而资金在挪移中
[39:59] 那不可否认
[40:00] 科技七巨头
[40:01] 他们现在比较弱
[40:02] 美股在半年线跟年线
[40:04] 所以台股随时有可能
[40:06] 要跟美股再做一个再平衡
[40:07] 这个也是我们强调的
[40:09] 这些都是一个
[40:10] 在总体上面的风险
[40:11] 我觉得大家要理解
[40:12] 可是今天为什么
[40:14] 我们会告诉您说
[40:15] 这个我不能告诉你
[40:17] 什么景气坏掉了要崩盘
[40:19] 这个我说不出口
[40:20] 对除非有黑天鹅
[40:22] 要不然我觉得我说不出口
[40:24] 对因为现在
[40:25] 我觉得数据
[40:26] 我们本来看总经就是看数据
[40:28] 现阶段台湾今年经济成长率7%
[40:31] 我们要讲衰退
[40:32] 我讲不出口
[40:33] 对我真的讲不出口
[40:34] 但是就是股价涨多乖离大
[40:36] 这件事情是真的
[40:37] 确实
[40:38] 所以股价真的就是市场的资金共识
[40:40] 但我们看景气循环
[40:41] 不可能在这边告诉你说
[40:43] 台湾今年景气会衰退
[40:45] 至少现在我看不到
[40:46] 如果你说后面有任何的黑天鹅
[40:48] 导致我们的看法错了
[40:50] 台湾经济真的就衰退了
[40:51] 那也是我们事后看到了某些事件
[40:54] 我们会去调整我们的观点
[40:55] 然后甚至去做出我们策略上面的调整
[40:58] 而不是在事情还没有发生
[41:00] 甚至连影子都还没有
[41:02] 你就自己吓自己
[41:03] 我觉得很多投资人朋友是
[41:04] 自己把自己吓到赚不到钱
[41:06] 所以我反而会认为说
[41:08] 以现在来讲的话
[41:09] 当然位阶高我们也都知道
[41:11] 可是对于景气循环的掌握
[41:13] 对于产业的掌握
[41:14] 会让我认为
[41:16] 其实台股还是有很多的交易机会
[41:18] 特别是在这一波三月震荡完以后
[41:20] 或许可能三月底到四月
[41:22] 都还会有一波新的行情
[41:24] 难免说
[41:25] 难保说会不会台积电再创高
[41:28] 或者是加权指数再创高
[41:29] 如果这个剧本真的成真的话
[41:31] 那我们相对乐观的人呢
[41:33] 就有机会先享受
[41:34] 好
[41:35] 乐观的人先享受
[41:37] 但是也有提醒哦
[41:38] 如果今天真的反转呢
[41:40] 我们在2022年
[41:41] 不是也历经过一个空头市场吗
[41:43] 空头市场自然会有空头市场的做法
[41:45] 对
[41:46] 那就像对等关税
[41:47] 事实上对等关税
