[00:00] 欢迎收听赵华语古惑仔第1066集
[22:48] 大盘基本上他也是之前
[22:50] 有来回测过季线
[22:52] 然后他现在季线还在往上
[22:55] 所以我才讲说
[22:56] 也许他会再回测之前那个低点
[22:58] 但我觉得那个低点
[22:59] 就是一个好的买点
[23:01] 好的买点
[23:01] 因为上一次那一次
[23:02] 其实是长下影线
[23:04] 根本都还没有碰到季线
[23:06] 都还没有碰到季线
[23:07] 跟日韩的股市是不太一样
[23:09] 日韩是直接就碰到季线了
[23:11] 台湾基本上还是很强的
[23:13] 而且今天其实这个味道也有点浓
[23:16] 就是因为今天跟上一次的低点
[23:18] 都留了一个下影线
[23:19] 只是目前这个战事不明朗
[23:21] 所以我不会建议大家说
[23:23] 因为我们看到下影线
[23:24] 就赶快冲进去
[23:25] 我反而建议大家讲说
[23:26] 你可以再等待一下
[23:28] 因为毕竟从这时间点进入
[23:30] 假设是第二季的上半季
[23:32] 大概也就是一个多月的时间
[23:34] 其实这时候你可以静下心来
[23:36] 先做一点
[23:37] 我们做一点持股的筛选
[23:39] 就是个股要做一点态弱
[23:41] 你不要说这时候
[23:42] 还是要原始原封不动的放整
[23:45] 然后等到第二季的下半季
[23:47] 在持续的做多头
[23:48] 我觉得这样风险就大了
[23:50] 你应该是在这个时候
[23:51] 就开始去找
[23:52] 你之前觉得不错的股票
[23:53] 现在打回月线附近了
[23:55] 有没有可能在月线
[23:56] 开始留一个下影线
[23:57] 慢慢要浮上来的
[23:58] 这种会是我们第二季
[23:59] 开始要加码的股票
[24:01] 至于那种
[24:02] 确实均华跟庸芝这种
[24:04] 第一个它量太少了
[24:05] 也不适合大家去买
[24:06] 均华一路涨的过程
[24:08] 它涨太凶了
[24:09] 也不适合大家去买
[24:10] 所以凯克不会一直叫大家
[24:12] 去追那个很高很高的股票
[24:14] 所以我们上次说的这边
[24:15] 讲说你可以去看着
[24:17] 抬光店去买台药
[24:18] 对
[24:18] 看着金像店去买定营
[24:20] 其实我们都是看高买低
[24:22] 而且一样
[24:24] 是同样一个系列的菜色
[24:26] A吃不到
[24:27] 你可以吃B
[24:28] 反正总是有吃到
[24:30] 就是你不会错失
[24:31] 这个一个族群的上涨
[24:33] 对
[24:34] 还有一个最强势的
[24:35] 其实是我们也讲过很多次的低轨卫星
[24:38] 对
[24:38] 有讲过SpaceX今年的IPO
[24:40] 这个绝对会是
[24:42] 至少以上半年来说
[24:43] 会是一个非常重要的现学
[24:45] 所以低轨卫星的股票
[24:46] 今天当然非常强
[24:47] 也不是说今天才讲的
[24:49] 前阵他们也有修正
[24:50] 随着大盘在回撤的时候
[24:52] 柜买在回撤的时候
[24:53] 都有修正的
[24:54] 但是现在华通已经
[24:55] 创历史新高了
[24:57] 昨天还在跟大家讲
[24:58] 昨天盘中华通
[24:59] 快涨停打开的时候
[25:00] 我非常非常想买
[25:01] 但是觉得这样手好贱
[25:04] 要买就该上车了
[25:06] 然后当然耀华也不错了
[25:09] 但耀华的获利
[25:10] 当然跟华通就差异
[25:11] 非常的大
[25:11] 以及谁呢
[25:12] 之前跌到四成以上的生达科
[25:15] 这个被关之后
[25:16] 从一千将近一千九
[25:18] 一路杀下来
[25:20] 杀到一千二
[25:21] 那现在又默默回到快要一千七
[25:23] 对
[25:23] 所以低轨衛星是显学的时候
[25:25] 中间有没有机会让大家
[25:26] 不管你要买龙头
[25:28] 或是买已经修正过的
[25:29] 其实还蛮多的
[25:30] 对
[25:31] 那今天连太阳见汗都大涨
[25:33] 但太阳见汗这一种
[25:34] 我们就
[25:35] 就算了
[25:36] 对凯哥跟我想法一样
[25:38] 不要勉强
[25:38] 是啦
[25:39] 他们就比较
[25:41] 对
[25:41] 不要
[25:42] 真的投机性高一些
[25:44] 我觉得低轨衛星
[25:45] 基本上它是一个是
[25:47] 它有很多的概念
[25:48] 你看
[25:48] 第一个它有
[25:50] AI Data Center的概念
[25:51] 第二是
[25:52] 它也是军事运用的概念
[25:54] 所以当战士在过程里面
[25:57] 基本上大家想说
[25:58] 还有没有什么科技概念
[26:00] 是可以用在军事上面
[26:01] 所以帝国先俯出来
[26:02] 再加上它之前有经过修正
[26:04] 所以其实股票都是
[26:05] 修正完之后再上
[26:07] 只是说
[26:07] 它在修正过程里面
[26:09] 到底要不要去认真看
[26:10] 它到底是不是回到月线附近
[26:11] 然后开始转折向上
[26:13] 如果你认真看
[26:14] 基本上我觉得
[26:14] 你就可以抓到这些股票了
[26:16] 那一样嘛
[26:17] 我们在看高买低
[26:18] 一样你可以看着华东去买耀华
[26:20] 是
[26:20] 就是说当族群上来的时候
[26:22] 他也会跟着上
[26:23] 是
[26:23] 只是你就知道说
[26:24] 他其实不会比龙头来得更好
[26:26] 但是你至少有上车嘛
[26:28] 对不对
[26:28] 然后一样啊
[26:30] 你在看这个森达科
[26:31] 你买不下的时候
[26:32] 那你可以去买奇迹啊
[26:33] 嗯
[26:34] 奇迹间也蛮强
[26:35] 一样的概念啊
[26:35] 就是其实都有股票可以买啦
[26:38] 只是
[26:38] 第一个是这个时间点
[26:40] 你愿不愿意再投入心力去买股票
[26:42] 还是你就觉得说
[26:44] 我就直接等到4月下旬再布局
[26:47] 是
[26:47] 这就是一个心态的想法
[26:49] 但是我必须跟大家讲
[26:50] 因为下半年我们还是看得乐观
[26:52] 所以你总不能没有持股
[26:54] 要记住
[26:55] 你一旦这时候退出市场
[26:57] 你今年明年的多头都跟你没有关系了
[27:00] 所以你不能退出市场
[27:01] 你只能说我收敛持股
[27:03] 好吗
[27:04] 给大家一个良心的建议
[27:05] 好
[27:06] 那这边我也问凯哥好了
[27:08] 因为在我在看设备股的过程中
[27:09] 例如汉堂
[27:10] 汉堂这一波曾经涨到1200块
[27:13] 现在修正到800多块哦
[27:15] 他怎么了
[27:16] 可能很多人
[27:17] 其实我觉得很有趣
[27:18] 很多人真的是可能
[27:20] 没有办法理解的时候
[27:21] 都会直接丢出一个怎么了
[27:23] 涨也说怎么了
[27:24] 跌也说怎么了
[27:25] 当然跌的情况比较多
[27:27] 为什么会有这个感慨
[27:28] 我今天有po一篇文章
[27:30] 在我的Facebook
[27:30] 是因为最近有一档叫大车队
[27:32] 韦泰来的时候
[27:33] 不是有跟大家讲吗
[27:34] 我大概六七年前就买他
[27:35] 凯哥很清楚知道
[27:36] 我跟哪一位传奇心理人买的
[27:38] 凯哥认识那个人
[27:41] 然后重点在
[27:42] 最近不是飙成像飞天车吗
[27:44] 有人说是不是它可以通过
[27:45] 和姆斯海峡
[27:46] 可以去再游了
[27:47] 还是它是太空卫星概念股
[27:49] 因为它有卫星通讯嘛
[27:50] 对不对
[27:51] 我不知道
[27:52] 它去年获利变得很好
[27:53] 这个是真的
[27:54] 那为什么讲到这个
[27:55] 因为我就写说
[27:56] 大车队怎么了
[27:57] 结果有人没有看股价就说
[27:58] 跌了吗
[27:59] 不是是喷了
[28:01] 好我现在来考凯哥了
[28:03] 汉堂同样是这个
[28:04] 无尘室的工程设备
[28:05] 也曾经涨了那么高
[28:07] 那为什么这几天
[28:09] 它开始还有点毒憔悴的味道
[28:11] 漢堂之前是
[28:13] 我認為是高股息的概念股在買它
[28:16] 所以高股息的資金買完之後
[28:18] 基本上就沒有這麼多資金往這裡面來
[28:20] 再來就是我剛剛講
[28:21] 它比較偏廠物
[28:23] 現在大家在看的是設備不是廠物
[28:25] 所以廠物的股票相對它不會這麼的強
[28:28] 我記得好像最近亞翔好像也突然
[28:30] 亞翔是創高後壓軌
[28:32] 壓一根下來
[28:33] 還是比它強一些
[28:34] 對 但是它也壓一根回來
[28:35] 所以告訴你說基本上
[28:36] 你的重心是要放在設備的概念股
[28:38] 不是廠物的概念股
[28:40] 常务真的就没有办法再来一次吗
[28:42] 因为之前我们也有这样想过
[28:44] 可是常务后来又在绝地大反攻一次
[28:46] 对 我觉得那一波主要是汉唐带动
[28:48] 可是那一波汉唐主要是因为高股息的概念
[28:50] 高股息的基金在买它
[28:52] 还是比较有这个部分
[28:53] 那一样再讲台湾大社队
[28:55] 其实我这几年我很常
[28:57] 每次只要坐台湾大社队
[28:59] 我就问他们说最近生意怎么样
[29:01] 因为我有一个很好的我的同门
[29:04] 他就持有很多台湾大社队
[29:06] 所以我就特别关心台湾大社队
[29:08] 台湾大车队的司机
[29:10] 就会跟你挨背
[29:11] 就说因为台湾大车
[29:13] 其实他一直在并小的车队
[29:15] 并完之后
[29:16] 他的这个包括像跳表机啊什么
[29:18] 他都掐局一个很高的月租费
[29:20] 所以他基本上就是从
[29:22] 计程车的司机上面
[29:23] 剥一层皮下来
[29:25] 司机其实报约蛮多
[29:26] 剥一层皮是不是很像
[29:27] 那因为他规模扩大了嘛
[29:29] 所以他就会产生规模效益
[29:31] 再加上因为最近战争的关系
[29:33] 所以通常在战争的时候
[29:35] 高股息的股票就会开始睡醒
[29:38] 通常睡醒的时候
[29:39] 它就会一波涨上来
[29:41] 但是我说
[29:41] 其实你要注意
[29:42] 因为它近期已经开始在爆量
[29:44] 所以你就要稍微注意一下
[29:45] 它是不是爆量不涨
[29:47] 那如果它爆量还可以持续再上涨
[29:49] 基本上就还是可以操作
[29:50] 但如果它开始爆量不涨
[29:52] 流长上影线
[29:53] 你就要记得
[29:54] 可能准备要做一点解码的动作
[29:56] 好
[29:57] 他真的是忍门骨
[29:59] 因为我就是跟凯哥认识同一个人
[30:02] 那我跟凯哥就当然相见恨晚
[30:05] 我跟凯哥现在才比较熟
[30:07] 但跟那一位真的是非常非常要好
[30:09] 他大策略真的很多
[30:11] 那我之前在跟韦泰那一集
[30:12] 有跟大家聊到说
[30:13] 他有跟我讲一个目标价
[30:14] 现在还没到哦
[30:15] 当时就为那个目标价就买了
[30:17] 但我觉得运气比较好
[30:18] 是说大概至少七年了
[30:21] 那时候买的均价
[30:22] 有讲过
[30:23] 其实几到九几中间
[30:24] 所以其实成本
[30:25] 后来他就很少有跌破到这里
[30:27] 有接近过
[30:28] 但很少有跌破
[30:29] 加上过去他是稳定
[30:30] 有配方股息的
[30:32] 甚至是股票股利
[30:33] 很莫名的这一家公司
[30:35] 在我中间有历经过很多要停利啦或是换股啦我都没动他就是我就一直把他放在那边因为可能是那位先生他的目标价还没到请你转告他一下开玩笑的
[30:46] 我也有跟他稍微做联系
[30:47] 他退休了
[30:48] 有点退营了
[30:49] 有点那个
[30:50] 比较少出门走跳了
[30:51] 但是有跟凯哥见面
[30:53] 我还没约他
[30:54] 那最近当然长起来
[30:56] 第一我当然觉得
[30:57] 是一定有反映
[30:58] 去年的获利
[30:59] 有大幅的成长
[31:00] 那后来最有趣的是
[31:01] 那天跟韦泰讲
[31:02] 他就说
[31:03] 我跟你讲啊
[31:04] 这两个公司
[31:04] 一定有他的
[31:05] 赚钱的方法
[31:06] 我说怎么讲
[31:07] 他说因为我每次搭台湾搭车队
[31:09] 他的司机都一直抱怨公司
[31:10] 我就说
[31:12] 可是我每次听他们抱怨
[31:14] 我都觉得有点叫去
[31:15] 但我为什么会一直叫台湾搭车队的车
[31:18] 其实那时候有人跟我说
[31:19] 因为他的车越来越难叫
[31:20] 现在其实好像愿意开小黄的司机
[31:23] 越来越少
[31:24] 也变得好难叫
[31:25] 他们都说你有什么不叫Uber呢
[31:27] 你为什么不叫很多
[31:28] 什么LiteX好多
[31:29] 我说可是我做完觉得
[31:32] 虽然大家搭计程车
[31:33] 多多少少会有不开心的经验
[31:35] 台湾大车队也有
[31:37] 但它真的比较少
[31:38] 所以对我来说
[31:40] 我就觉得很重要
[31:41] 就是至少我要让这个
[31:42] 搭车不愉快的体验
[31:43] 跟安全感要拉高
[31:45] 所以我还是
[31:45] 每天都至少贡献两趟
[31:48] 台湾大车队的钱
[31:50] 那我想到了
[31:51] 为什么我之前不卖
[31:52] 我之前觉得
[31:52] 哦它有股息
[31:53] 那它股息进来
[31:54] 刚好可以cover
[31:55] 我每天搭计程车的钱
[31:56] 所以我就不卖
[31:57] 它也是一种
[31:58] 大家如果在生活上
[32:00] 选股可以考量的方向
[32:01] 但我万万没想到
[32:02] 因为现在是AI时代
[32:03] 我万万没有想到
[32:05] 竟然还有这种所谓的
[32:07] 以前拿来领股息的股票
[32:08] 内需概念的
[32:10] 可以拿来在这个时候讨论
[32:12] 我觉得非常有趣
[32:13] 对
[32:14] 因为其实它就是你生活的概念股
[32:16] 而且台湾大车队
[32:17] 已经变成是一个知名品牌
[32:19] 可是不流行
[32:20] 就是你在叫计程车的时候
[32:21] 你去想一件事情
[32:22] 找一下什么新生活车队
[32:24] 什么蓝天使车队
[32:26] 其实都消失了
[32:27] 其实很多都已经被台湾大车队买下来了
[32:30] 但现在车子
[32:31] 我觉得很多计程车大哥
[32:33] 他们就是一台车
[32:34] 有好几个身份
[32:35] 就是他既跑台湾大车队
[32:37] 他也跑Uber
[32:39] 所以基本上
[32:40] 你不知道他的身份到底是什么
[32:42] 但是你记得
[32:43] 你透过台湾大车队叫车
[32:45] 他就属于台湾大车队的营收
[32:48] 应该这样讲
[32:49] 不好叫
[32:50] 然后他们还有叫我一些撇步
[32:52] 例如说
[32:53] 因为他们现在好像是
[32:54] 他们的那个叫车的
[32:55] 那个收的那个仪器
[32:57] 是看不到叫的人
[32:58] 想要在哪里下车的
[32:59] 虽然你会觉得
[33:00] 在APP上面已经填地址了
[33:02] 所以我就会在备注栏写
[33:04] 例如说我家在大直
[33:05] 我就说我要回大直
[33:07] 然后这样就会很快叫到车
[33:09] 然后每一次
[33:10] 我用这个方法上车
[33:11] 那个司机都会跟我讲说
[33:12] 不管是大哥还大姐
[33:13] 都会跟我讲说
[33:14] 你很聪明
[33:15] 你在备注栏写
[33:16] 你要去哪里
[33:17] 这样我就可以马上决定
[33:18] 要接你的单子
[33:19] 要不然因为我看不到
[33:20] 我就会有点担心
[33:21] 当然你会说
[33:22] 司机怎么可以挑单
[33:24] 但难免
[33:24] 我以为这难免
[33:26] 所以我都会写一下
[33:27] 我的下车地在哪里
[33:28] 其实告诉一个秘密
[33:29] 因为台湾大车队在大直有个休息站
[33:32] 有啦有有有
[33:33] 所以我通常回大直容易叫
[33:35] 所以你回大直
[33:35] 他们可能说顺便回去休息一下
[33:37] 对因为你要知道
[33:38] 四季到明跑一整天很辛苦
[33:40] 真的很辛苦
[33:41] 那他们其实你随便路边乱停
[33:44] 可能会被开红单
[33:44] 所以通常你刚好要回休息站
[33:47] 那附近其实他们都很乐意跑这一趟
[33:49] 你看我们讲这个比讲什么PCB
[33:51] 细光子更容易理解
[33:54] 因为这生活化的东西
[33:56] 是
[33:57] 不过像细光子
[33:59] 我之前也有跟大家聊
[34:00] 这一波希望子
[34:01] 真的非常的厉害
[34:02] 但我还是秉持着
[34:04] 我觉得我现在只能用等的
[34:06] 或者是去找
[34:07] 刚才凯哥讲的
[34:09] 看高坐低还是有一些
[34:10] 还没有被关的
[34:12] 也是有获利
[34:13] 但是可能就是
[34:14] 涨幅没有那么多的
[34:15] 不过我个人还是觉得
[34:17] 虽然我这一波
[34:19] 我觉得比较扼腕的是
[34:20] 我想每天听的人都知道
[34:21] 我很想捡
[34:22] 但一直没有给我那个机会
[34:24] 捡到我心目中要的股票
[34:26] 所以我现在也是
[34:27] 对这个族群用等的
[34:29] 而且因为我一直相信说
[34:31] 股价涨那么多
[34:32] 可是获利真的
[34:33] 没有那么快跟上
[34:34] 这中间肯定
[34:35] 还是会有一个
[34:37] 要平衡的时候
[34:38] 那个时候我就会再
[34:39] 勇敢把他们接回来这样
[34:41] 其实在整个CPU的族群里面
[34:44] 其实前一波
[34:45] 这个光盛有经过一个修正
[34:46] 有就是光盛
[34:48] 那他因为刚好
[34:49] 有某一个销务基金的持股
[34:52] 就是出脱
[34:53] 所以他就下来
[34:55] 但是下来之后
[34:56] 其实好股票
[34:56] 其实是很多人等着要上车
[34:58] 所以他下车别人就上车了
[35:01] 所以又从头
[35:02] 又有人把这台车开走了
[35:04] 所以当你在看光盛网站涨的时候
[35:06] 你不要忘记
[35:07] 他有交换持股一家叫做IET
[35:09] IETKY
[35:10] 所以你看IET这天就涨上
[35:12] 全铁创新高了
[35:13] 其实我很早就讲说
[35:15] 光盛跟联亚是CPU里面
[35:17] 你一定要有的股票
[35:18] 因为这两家就是龙头
[35:20] 我有过
[35:21] 我都有龙头
[35:22] 所以其实很多人在持股上面
[35:24] 常常犯一个问题
[35:25] 就是你要怎么让你的收益变最大
[35:28] 其实就是P跟Q
[35:29] 没错
[35:30] 对就是数量还有价格
[35:32] 是的
[35:33] 大家因为价格都没有什么问题
[35:36] 价格就是想买跟不买问题
[35:38] 问题是数量比较难控制
[35:40] 没错
[35:40] 其实如果你只有一张
[35:42] 你解码就没有了
[35:43] 没错
[35:43] 可以卖500股
[35:44] 对不对
[35:45] 我有这样做过
[35:46] 对不对
[35:46] 你没有这一张
[35:47] 你一卖就没有了
[35:48] 我有这样做过
[35:48] 所以你当它下来之后不是卖
[35:50] 当它下来之后
[35:51] 如果它只是一个回答
[35:53] 你觉得它只是一个修正
[35:54] 那你就是下来的时候
[35:56] 你再加买个100股
[35:58] 就是让自己的手上
[35:59] 其实是持股在增加的
[36:00] 而不是减少的
[36:01] 提供大家一个思考的逻辑
[36:05] 跟操作的心法
[36:06] 讲一个真的像小散户会做的事情
[36:09] 因为像这些股票
[36:10] 真的都是千元股了
[36:12] 真的要买一张的时候
[36:13] 是100万
[36:14] 因为像我是比较不喜欢做融资的
[36:16] 如果我建造融资
[36:17] 我会宁愿说
[36:18] 看个股期有没有可以买
[36:19] 对
[36:20] 然后是做一个比较短线波动的
[36:22] 我比较不喜欢
[36:23] 一直有借钱在那里的感觉
[36:25] 当然这不一定是对的
[36:26] 这不一定对的
[36:27] 所以我几乎都买现股
[36:28] 因此这种千元股
[36:29] 如果我一次买一张的话
[36:30] 它可能就是一百万要下去
[36:32] 这难免还是会有压力的
[36:34] 虽然前几天都开玩笑说
[36:36] 我有钱啊
[36:37] 可是那是开玩笑的
[36:38] 那我就会把它拆成
[36:40] 真的像凯哥讲的
[36:41] 五十一百
[36:41] 买的时候有可能这样
[36:43] 卖的时候有可能
[36:44] 买的时候例如说今天
[36:46] 它可能稍微开高或什么
[36:48] 我会觉得有点压力
[36:49] 但是我想要坚持股了
[36:51] 先买两百股好了
[36:52] 盘中有刚好下去了
[36:54] 逢低再买200股
[36:56] 对不对
[36:56] 然后又怎么了
[36:57] 总之你就会在一整天
[36:59] 或是一两天内
[37:00] 你可能是买到一张
[37:01] 但是你是用一个
[37:02] 均价的方式买进来
[37:04] 你的压力没有那么大
[37:05] 如果你今天买一张
[37:06] 哇
[37:06] 突然跌下去2%
[37:08] 你就会陷窥
[37:09] 那种感觉很吐血
[37:10] 但是你可以说
[37:11] 跌下去2%
[37:12] 再买100股
[37:12] 再买50股
[37:13] 好用这种心情
[37:15] 克服一个
[37:16] 买股上面的压力
[37:17] 已经买到一个
[37:18] 你可能会觉得
[37:18] 比较合理的价钱
[37:20] 卖的时候呢
[37:20] 因为大家都知道
[37:21] 领股跟现股中间有价差
[37:23] 可是价差有时候是领股高
[37:25] 有时候是领股低
[37:26] 大部分时候
[37:27] 其实领股会偏略高
[37:29] 如果他有买气的时候
[37:30] 所以你要卖的时候
[37:32] 你反而用领股的价格去卖他
[37:34] 一百股的卖
[37:35] 你会卖的比现股还要多
[37:37] 而且因为现在有很多券商的APP
[37:39] 他在领股买卖上就是什么
[37:41] 不管你卖多少
[37:42] 就收你一块而已
[37:43] 手续费就很划算
[37:45] 所以我觉得这个是
[37:46] 很无聊的小散户买卖
[37:49] 小心得跟大家分享
[37:51] 很不错
[37:52] 其实大家就可以多多
[37:54] 从这个角度去思考
[37:55] 就是我常常讲
[37:56] 就是你当股票看好
[37:58] 千万你就要报老
[37:59] 其实很多人都是股票
[38:00] 就是看好可是卖飞
[38:02] 但如果你要去克服这个心魔
[38:05] 其实就是可以从这个逻辑
[38:06] 上面去操作
[38:06] 就是它只是修正
[38:08] 不要卖掉
[38:09] 你就是做一点点的小加码
[38:11] 为什么小加码
[38:12] 小加码可以提升
[38:13] 你的持股信心
[38:15] 对
[38:15] 尤其是很多个股
[38:17] 进入分盘的时候
[38:18] 其实很难买
[38:19] 或是很难动
[38:20] 但是你用零股没有这个问题
[38:22] 好
[38:23] 那当然我现在还有在看一个族群
[38:25] 是风策
[38:25] 下次有机会再跟大家做分享
[38:28] 因为之前也有跟大家聊说
[38:29] 自己在风策业的朋友
[38:30] 真的是看到非常好的一个龙井
[38:33] 对不对
[38:33] 那例如说细格这样的公司
[38:36] 甚至像金元店如果在做修正的话
[38:39] 我觉得他还是一个很值得参考的公司
[38:42] 我觉得大家可以往风策找找看
[38:44] 有没有好股票
[38:44] 因为他们也算是没有涨到特别多
[38:47] 本益比也合理的
[38:48] 那这边我念
[38:49] 最后来念一个网友的留言
[38:51] 我们就结束今天这一轮
[38:54] 这位他也中间常常会来传讯息
[38:56] 鼓励我
[38:57] 他说最近开始解码个股了
[38:59] 新鱼卖在420万润也是更早卖
[39:03] 卖飞很扼腕
[39:04] 但是能赚没有赔也是庆幸
[39:07] 可以回过头来研究
[39:08] 自己为什么不能继续爆
[39:10] 这边呼应一下凯哥刚刚讲的
[39:12] 为什么能够长爆的一些理由
[39:14] 记忆中他有讲到选股教练
[39:16] 他说曾经语重心长的
[39:19] 要大家为自己的买卖负责
[39:21] 那一次有很打动我
[39:22] 大家都是成年人了
[39:23] 买什么卖什么
[39:24] 是自己的选择
[39:25] 那身边同事也有人
[39:26] 是把身家都all in进去咯
[39:28] 旁人劝他
[39:29] 他还是坚持
[39:30] 那当然是祝福
[39:31] 他们有可能大赚啊
[39:32] 对不对
[39:33] 那投资是很重理性的思维
[39:35] 有了冲动跟情绪
[39:36] 容易做出后悔的决定
[39:37] 如果标的又是听来的
[39:39] 那这时候会怎么样
[39:41] 怪别人
[39:42] 害自己
[39:43] 却不思考
[39:44] 是不是自己害了自己
[39:45] 好认识您到现在
[39:46] 我至少净赚了60万
[39:48] 我忘了这位朋友
[39:49] 愿不愿意让我分享
[39:50] 应该可以啦
[39:50] 我没有把你的名字讲出来
[39:52] 抱歉
[39:52] 虽然才少少一点点
[39:54] 但是回头看
[39:55] 自己从开始工作
[39:56] 没什么乱花
[39:57] 先买房付房贷
[39:59] 资产这样
[40:00] 我觉得应该算有合格咯
[40:01] 很喜欢听您跟达人
[40:03] 分享在投资市场的经验
[40:04] 曾经讲过
[40:05] 您放空股票到睡不着
[40:07] 我跟你讲不是放空股票
[40:08] 是放空股票的奇货
[40:10] 当然睡不着
[40:12] 开七倍杠杆
[40:13] 小哥呢
[40:14] 放空神盾就
[40:15] 只能在飞机上赶快回补
[40:18] 被嘎了
[40:19] 隔耳被嘎了
[40:20] 好这些经验呢
[40:21] 都是点点滴滴
[40:22] 累积起来
[40:23] 警惕自己要小心再小心
[40:24] 再十年我就想退销啦
[40:25] 希望所有资产能够再放大
[40:27] 累积足够的退休老本体
[40:29] 非常感谢您每天的辛劳
[40:30] 也非常感谢凯哥
[40:32] 礼拜五我们的固定来宾
[40:33] 跟大家的尊尊教诲
[40:35] 哪里哪里
[40:36] 其实听来的股票
[40:37] 还是可以从筹码跟形态去判断的
[40:39] 没错没错
[40:39] 我也是这么想
[40:40] 对所以其实
[40:41] 多听我们达人秀
[40:42] 其实功力会持续的提升的
[40:44] 是
[40:44] 谢谢大家
[40:45] 谢谢
[40:45] 谢谢大家
[40:48] 掰掰
