[00:00] 欢迎收听赵华语古惑仔第1076集
[25:44] 今天我都要买手机
[25:45] 我都要花好几万了
[25:46] 那差那个一万
[25:47] 一万五
[25:48] 真的有差吗
[25:50] 还是就直接买
[25:51] 例如说大家说pro
[25:52] S7就是橘色
[25:54] 你一看到橘色
[25:55] 或是之前说什么三眼怪
[25:57] 你一看到三眼怪就知道是它
[25:59] 大家要的已经是那种
[26:00] 我知道是它
[26:01] 而且你拿的是一个高阶版本
[26:03] 好像变这样
[26:04] 我觉得现在的
[26:06] 可能K型的社会
[26:08] 或是消费也有K型化的问题
[26:09] 这个有存在
[26:11] 很多人都说
[26:12] 这个薪资都没有涨
[26:14] 东西一直涨
[26:15] 可是好像大家会偏偏
[26:16] 买单的那些一直涨的东西
[26:18] 这个确实是我也觉得
[26:20] 观察到一个很奇特的现象
[26:21] 所以为什么我会一直很
[26:23] 希望大家能做投资理财
[26:24] 就这原因
[26:25] 因为薪水没有涨这件事情
[26:27] 确实是还蛮现实的
[26:29] 是
[26:29] 所以在这样子的趋势之下
[26:32] 大家可以想想看
[26:33] 我们在讲说
[26:35] 被动元件涨价
[26:37] 在讲说记忆体涨价
[26:39] 可是这些涨价的背后的原因
[26:42] 那癥结点并没有改变
[26:44] 所以变成说它接下来
[26:47] 或许只是变得涨价涨得比较慢
[26:50] 但是它不会跌价
[26:52] 它如果不会跌价的情况之下
[26:55] 那么这些相关的产品
[26:57] 它也不太可能会去跌价
[26:59] 除非这个竞争者大量的一个出来
[27:02] 但是我个人目前的观察
[27:04] 是没有这种情况发生
[27:06] 因为在洗盘洗到后面
[27:08] 经营不下去了就出场了
[27:11] 现在剩下这些就是硕果仅存
[27:14] 然後有一點體質
[27:15] 然後競爭力也夠了這些廠商他大概也不太會再一次因為要去銷价竞争而去降价所以我个人觉得就是在不管是在手机相关零组件
[27:29] 或者是在这个NB相关零组件的部分
[27:33] 或者NB连组装厂商
[27:35] 我都觉得像是那个2357的华硕
[27:38] 他股价也没回来过
[27:40] 虽然说之前大家在讲说
[27:43] 这个记忆体什么的
[27:45] 可能对他有影响
[27:46] 他就说没关系
[27:48] 我就少出一点
[27:49] 我就出高阶
[27:51] 他其实就是觉得说
[27:53] 反正就是这样子
[27:54] 你要买不买
[27:55] 随便你
[27:56] 你有需要买你就会来买
[27:58] 那么手机一样往高阶跑
[28:00] 那高阶的镜头用谁
[28:03] 大立光
[28:04] 还有谁
[28:05] 你说玉金光是二公
[28:07] 但是玉金光我个人觉得
[28:09] 它的比重一定跟大立光
[28:10] 是不太能比的
[28:11] 所以如果大家都要往
[28:13] 高阶的规格去走
[28:16] 就只能够会优先选择大力光
[28:18] 你大概不会去拿
[28:20] 预警光的这个机会
[28:23] 我觉得机会比较小
[28:24] 不是不会
[28:24] 机会比较小
[28:25] 所以这次大力光
[28:28] 不管它是在本业的一个改变
[28:31] 改善
[28:32] 或者是它在这个
[28:34] 新的领域的一个跨组
[28:37] 我基本上都是抱持着
[28:39] 相对比较正面的态度
[28:41] 好 刚刚因为也讲到发哥
[28:43] 也讲到大力光
[28:44] 两家某种程度
[28:46] 有点像
[28:47] 怎么像呢
[28:48] 就是他们都是某个领域里的龙头大哥
[28:51] 然后当然古本差很多
[28:53] 大力光其实还是一个小古本的公司
[28:56] 虽然他名字有个大
[28:57] 感觉他很大
[28:58] 然后之前又当过股王
[29:00] 所以市值也曾经拉得很高
[29:01] 但他古本才13亿多
[29:04] 所以基本上你要拉动大力光
[29:06] 他没有那么难
[29:07] 要拉动联发科稍微就略难
[29:10] 可是发科的好处是他在半导体
[29:11] 所以他在半导体里面
[29:13] 他就会被非常多的ETF
[29:14] 外资法人
[29:15] 类似头性
[29:16] 其实有点像标配会去买联发科
[29:19] 因为它的获利很好
[29:20] 本益比很低
[29:21] 殖利率还不错
[29:22] 可能就是有点缺乏成长性
[29:25] 这个是必须讲的
[29:26] 因为发科大概去年
[29:27] 今年的EPs成长性是比较没有的
[29:30] 这边必须很坦白的说
[29:31] 所以才会讲说三月营收创新高
[29:33] 大家都有点觉得小惊讶
[29:36] 就是发科比较有点像是持平中
[29:38] 希望他的产品组合
[29:40] 往AIS做转换的一个状态
[29:43] 但他的本体上面
[29:45] 因为没有办法那么快的转过去
[29:47] 所以难免就是会受到
[29:49] 手机市场原本的影响
[29:50] 还有电视市场的影响
[29:52] 所以他就会一直在一个
[29:53] 努力的状态中
[29:54] 而是评价要不要让他提高
[29:56] 因为你获利没有提高
[29:57] 那就自然是评价提高
[29:59] 他的所谓的股价才会上升
[30:01] 大力光其实跟发哥
[30:03] 在这一个部分
[30:04] 扣除刚刚讲的股本来说
[30:06] 也会有点像
[30:07] 其实大力光从以前
[30:09] 他就想要从手机镜头
[30:10] 去做别的东西了
[30:12] 他也知道这个东西会遇到瓶颈
[30:14] 对跟联邦科一样
[30:15] 手机市场嘛
[30:16] 所以大家光做过什么事
[30:17] 隐形眼镜啊
[30:18] 对不对
[30:19] 做过什么事
[30:20] 医疗用的镜头
[30:21] 其实努力了好一段时间
[30:23] 可是显然这一块
[30:25] 没有那么容易有量大
[30:26] 或是开花结果
[30:27] 医疗用跟所谓的消费性市场
[30:30] 真的还是一个蛮大的差距
[30:31] 所以我在想什么
[30:32] 更深入跟AI有关的
[30:34] 就是什么CPU吗
[30:35] 所以他用这种
[30:36] 所谓的光学技术
[30:37] 如果今天你说LED有光学技术
[30:39] 那大力光有光学技术啊
[30:41] 对不对
[30:41] 大家只是从不同领域
[30:42] 去做你的光学技术
[30:44] 技术的部分
[30:46] 可能要请曲柏来
[30:47] 但大力光
[30:48] 他是转投资的CPU
[30:50] 所以大力光
[30:51] 他有努力的
[30:52] 在这种领域上面
[30:54] 去做
[30:54] 想办法
[30:55] 那他的股票比较小
[30:56] 好处是
[30:57] 假如
[30:58] 我现在只是说假如
[30:59] 他如果有一天
[31:00] 把这个事业体
[31:02] 是进入到大力光
[31:03] 自己本身呢
[31:04] 而不是子公司呢
[31:05] 假如而已
[31:06] 把子公司并进来
[31:07] 或什么
[31:08] 大力光本身
[31:08] 就会做CPU了呢
[31:09] 也许市场上
[31:11] 对他的想法
[31:11] 又不一样了
[31:13] 对不对
[31:13] 因为大量观众获利
[31:14] 还是EPS100多块的公司
[31:15] 不是什么不赚钱的公司
[31:17] 100多块
[31:19] 对不对
[31:20] 100多块
[31:21] 那baby一度给到十几倍而已
[31:25] 十倍十几倍
[31:26] 真的是蛮令人觉得委屈了吧
[31:29] 对不对
[31:30] 那如果今天一般的CPU
[31:32] 50倍100倍都有人有了
[31:33] 那30倍呢
[31:34] 40倍呢
[31:35] 如果他回到
[31:36] 让市场愿意给他这个评价呢
[31:38] 这两家公司都是一样
[31:40] 联发科大立光
[31:41] 我觉得都是很好很好的公司
[31:43] 就是看市场上对他们的转型
[31:46] 对他们的新题材
[31:47] 然后是否甚至未来
[31:49] 要真正挹注在成长这件事情上
[31:52] 我觉得这个还是蛮基本的
[31:53] 没有成长白谈
[31:54] 有成长的
[31:56] 你说刚刚提到联亚啊
[31:58] 光森啊
[31:58] 有成长就
[31:59] 成长50%
[32:02] 股价涨500%
[32:04] 有一天也许也是会的
[32:06] 那时候我们再去讲故事就慢了
[32:09] 所以我觉得大家还是可以这样关注
[32:11] 但是你说是不是现在就值得
[32:13] all in在这两家这样的公司呢
[32:15] 我个人当然也是觉得
[32:16] 那你就要抱持着等
[32:18] 有时候等就是马上
[32:20] 像刚刚看到联发购
[32:21] 1400又变成1700
[32:23] 忽然V起来
[32:24] 等会大一关跟涨停板
[32:25] 当然有可能是
[32:26] 短时间内会发生
[32:28] 但是还是要抱持着
[32:29] 长期抗战准备
[32:30] 其实大一关
[32:31] 我讲好久好久
[32:33] 他一直就是上去下来
[32:34] 上去下来
[32:34] 对
[32:35] 我觉得
[32:36] 但是我还是对他抱持着
[32:39] 他会有一天转到一个
[32:41] 市场上对光学很关注的领域去
[32:44] 我觉得
[32:45] 所以我对他还是蛮有信心的
[32:47] 对啊
[32:48] 连友达都涨停板
[32:49] 我今天也劝我同事
[32:52] 因为我同事一直死抱着群创
[32:54] 我觉得群创真的是
[32:55] 我知道公司的企图心
[32:57] 可是如果你用动能来看
[32:58] 现在在动的是友达
[33:00] 你要不要转去友达比较快
[33:01] 对
[33:02] 因为他还有副财
[33:03] 他还有定员
[33:04] 对啊
[33:05] 成像起风了
[33:06] 对啊
[33:06] 这个风向改变了
[33:08] 现在市场上面就是在讲友达
[33:10] 我记得在上个礼拜
[33:13] 我们在达安秀的时候
[33:13] 还特别跟大家分享到
[33:15] 我说群创当时
[33:17] 在整个股价建高
[33:18] 拉回了过的时候
[33:20] 当时它的股价净值比
[33:23] 大概在1.2倍到1.3倍
[33:25] 然后上个礼拜
[33:26] 我在节目当中跟大家分享
[33:28] 我说友达其实现在的股价
[33:29] 低于净值
[33:30] 那么距离它所谓的
[33:32] 股价净值比到1.2倍
[33:34] 可能还有一段空间
[33:36] 虽然说那一天有出现开高
[33:39] 然后震荡走低
[33:41] 但是可能是假摔
[33:43] 可能是假摔
[33:44] 果然隔天就收了一个红K棒
[33:47] 去做了一个技术现行上面的一个修正
[33:50] 所以我觉得像类似这一种
[33:53] 就是新的题材
[33:55] 新的应用
[33:57] 这一块的部分
[33:58] 如果它过去的一个股价
[34:00] 其实都没有什么在发动的话
[34:04] 可能接下来
[34:06] 接下来就有他们去表现的机会了
[34:09] 我发现这两天
[34:12] 虽然我们这样开开心心
[34:13] 但是证券业有些灾情
[34:15] 就台新症
[34:16] 病了这个原副症
[34:17] 灾情越扩越大
[34:19] 希望大家没事
[34:20] 因为前几天我有看到有人说
[34:23] 例如说明明就成交了
[34:24] 就库存退回两天前
[34:26] 成交好像不算数
[34:27] 也不知道有算数还没算数
[34:29] 今天说有爆出
[34:31] 史上最大的违约交割金额
[34:33] 是因为证券商这边的问题
[34:35] 发生什么事了
[34:37] 如果很多人说找业务
[34:39] 业务都不敢回讯息
[34:41] 希望大家听众们没事
[34:43] 这有点
[34:44] 我可以体会那个感受
[34:46] 应该很糟
[34:47] 要是我今天下了单
[34:48] 然后买了东西
[34:50] 结果这边
[34:51] 明明买到掌停板
[34:53] 对啊
[34:54] 库存没有了
[34:55] 反我大立光
[34:56] 这严重
[34:59] 然后他们说找营业员
[35:01] 找业务都找不到
[35:03] 集体失踪
[35:05] 对啊
[35:05] 希望大家没事
[35:07] 昨天卖起机
[35:08] 对不对
[35:09] 就今天跌停
[35:10] 就没卖到
[35:11] 他说还有人是说
[35:12] 莫名其妙买到了
[35:14] 对不起
[35:15] 大家可以分享一下
[35:16] 可以
[35:16] 对对对
[35:17] 我这边的话是看到说
[35:19] 莫名其妙买到300万
[35:22] 后天就要交割
[35:24] 我只好赶快把账上
[35:25] 有一些东西先卖掉
[35:26] 也不知道那个买到的是会
[35:28] 又退回去还怎么样
[35:30] 现在大家都不知道
[35:31] 这有点严重
[35:32] 这个很多金控券商银行是有合并过
[35:37] 我好像第一次看到有这么夸张的
[35:39] 是
[35:40] 所以这个
[35:42] 刚刚还有朋友跟我讲说
[35:44] 那今天那个传错账金额一亿
[35:46] 有有有
[35:48] 刚才也有看到这个讯息
[35:49] 对对对
[35:49] 所以我希望所有的这个听众朋友
[35:53] 都没有发生这样的事情
[35:55] 他都不给挂单什么的
[35:57] 好
[35:58] 赶快先开一个备用的户头吧
[36:01] 先不要用这个户头交易了
[36:03] 对啊
[36:03] 赶快截图
[36:05] 截图你的库存
[36:07] 就任何一笔错账
[36:09] 真的都超级麻烦
[36:11] 对我自己是有两个户头啦
[36:12] 我自己会有两个户头
[36:13] 原因有跟大家分享
[36:14] 一个做比较积极操作
[36:17] 一个就有点忘记它
[36:18] 对不对
[36:19] 就是逢低买一点ETF就放在那里
[36:21] 那你说久而久之
[36:22] 谁的报酬率比较好
[36:25] 都还可以啦
[36:27] 对
[36:28] 但是一个比较有乐趣嘛
[36:30] 就有一个你每天
[36:32] 就是我现在在想说
[36:33] 有一个事情
[36:33] 我现在在研究
[36:34] 因为我现在的
[36:36] 我是用国泰的
[36:37] 国泰的也会当机
[36:38] 所以我还有另外一个元大的
[36:39] 先跟大家讲
[36:42] 那我自己国泰的
[36:44] 这边有这个所谓的
[36:45] 证券库存这一栏
[36:46] 对不对
[36:47] 这一栏我现在发现
[36:48] 它应该是没有
[36:49] 怎么讲
[36:50] 它应该是没有档数的限制
[36:53] 还是我还没有买到
[36:54] 它有档数限制
[36:55] 但它其他个栏
[36:56] 它就有档数限制了
[36:58] 它总共有自选
[36:59] 可以选到五栏
[37:00] 那每一篮是60档
[37:02] 所以等于是自选300档就满了
[37:05] 那很不幸的是
[37:06] 我还是天天在那边
[37:07] 我要加自选
[37:08] 就他说不好意思
[37:09] 你五个篮位都已经满了
[37:10] 我就要删掉再加入
[37:11] 可是好像库存这个
[37:12] 可能还没买到60档
[37:14] 还没有满
[37:15] 好无聊的观察
[37:16] 但是因为大家都知道
[37:18] 股市多头的时候
[37:18] 你会越买越砸
[37:19] 越买越多
[37:20] 越买越零散
[37:22] 这个也是人之通病
[37:23] 我也有
[37:24] 我也有通病
[37:25] 对
[37:25] 所以我可能过两天再整理一下
[37:27] 就像前
[37:28] 昨天跟大家分享
[37:29] 麦菲的经验
[37:30] 我也说就是有一次一整理
[37:32] 我就想说
[37:33] 把它整理一下
[37:34] 弄到ETF去
[37:35] 不要那么多个股
[37:36] 我就把大量麦菲了
[37:37] 希望可以安慰到
[37:38] 各位麦菲的朋友
[37:40] 麦菲没关系
[37:41] 再找就好了
[37:43] 就像今天长的
[37:44] 刚刚讲到的
[37:45] 像上银也涨停了
[37:46] 今天机器人族群也有在动
[37:48] 那我始终是觉得
[37:49] 这个族群
[37:50] 它不可能永远寂寞
[37:52] 可是这个族群的缺点
[37:54] 也常常跟大家分享是
[37:56] 他们的获利
[37:56] 确实是比较受影响的
[37:58] 因为他们集中在中部
[38:00] 对不对
[38:00] 中部所谓的工具机
[38:02] 或是说机械零组件
[38:03] 跟这个
[38:04] 我们比较少做到
[38:05] 所谓真正人形机器人
[38:07] 我们通常都是
[38:08] 这个工业用的啦
[38:10] 扫地的啦
[38:10] 就是家庭或工厂里用的啦
[38:13] 送餐的啦
[38:14] POSE机呀
[38:16] 我们可能比较着重在这个地方
[38:18] 然后这个部分的话
[38:19] 它比较容易跟
[38:20] 像中国大陆比较内卷
[38:21] 或者是说像
[38:23] 甚至有些零件是跟欧洲日本
[38:24] 他们那边在做竞争
[38:26] 所以就会有一些压力
[38:28] 不过因为现在台币比较走弱的关系
[38:30] 所以照理来说
[38:31] 今年以来工具一族群
[38:33] 应该是有复苏的机会的
[38:35] 当然中国内需这一块
[38:37] 还是没有非常非常明显
[38:39] 而且因为中国自己
[38:40] 也做了很多机器人相关的零组件
[38:42] 也是会压缩到台厂
[38:44] 所以我们就也是且看
[38:45] 他们是有什么样的方法
[38:47] 像有的人
[38:48] 他可能就是全球布局的厂很完善
[38:51] 有的人可能就是东南亚
[38:53] 欧洲美国他都有放厂或什么的
[38:55] 那像上银当然不用说
[38:57] 上瘾就是一个比较龙头型的
[38:59] 而且它销往欧洲还蛮多的
[39:01] 像诸如此类的
[39:03] 我觉得机器人是有机会的
[39:06] 我觉得是
[39:06] 只要他们今年在汇率上面
[39:08] 获利上面有稍微复苏的话
[39:09] 这族群还是要拿回来看的
[39:11] 是的
[39:12] 我对于机器人的看法
[39:14] 相对比较正面
[39:15] 原因是因为
[39:17] 我们在看到产业的发展上
[39:20] 我们才讲说产官学
[39:22] 一个产业的一个发展
[39:26] 基本上我个人觉得
[39:27] 它背后其实要有一定程度的
[39:29] 一个学术的支持
[39:30] 那我们看到
[39:32] 包括我自己周围的朋友
[39:35] 还有刚刚看到了一个新闻
[39:37] 就是说郭台铭
[39:39] 郭台铭他的女儿去参加
[39:41] 美国的机器人奥运
[39:44] 得到最高荣誉
[39:45] 我们并不是说他多么厉害
[39:48] 我只是说
[39:50] 当这个所谓的产业的发展
[39:53] 它背后其实有一些
[39:54] 所谓学术的一个单位
[39:56] 在支持或者这些的竞赛
[39:57] 在支持的情况之下
[39:59] 我会认为他们的
[40:00] 未来的一个路途
[40:02] 会走得相对比较长远
[40:04] OK
[40:05] 所以我对机器人
[40:06] 他未来的发展
[40:07] 是相对的看好
[40:09] 那么现在基督徒刚刚
[40:11] 赵华所提到的
[40:13] 就是这个商业化的一个部分
[40:16] 那这部分呢
[40:17] 可能还需要再一点时间
[40:20] 但是呢
[40:21] 也应该就只是迟早的事情
[40:23] 那所以呢
[40:24] 未来在
[40:25] 例如说人力
[40:27] 越来越昂贵的情况之下
[40:29] 会不会大家对于
[40:31] 人为机器人的一个使用
[40:33] 会明显的增加
[40:35] 或者是未来假设
[40:36] 真的要在太空
[40:38] 打造一个什么
[40:39] 无人的这个生产基地
[40:41] 在月球什么的
[40:42] 那总不会派个人
[40:43] 过去生产吧
[40:45] 那还是就是要有这个机器人
[40:47] 那机器人在集合AI
[40:49] 那或许就是一个
[40:51] 我们梦想当中
[40:52] 未来的一个世界
[40:53] 所以题材都是在的
[40:56] 还是跟大家分享说
[40:58] 不管你喜欢非常积极的或者是你喜欢有题材在但刚好最近它比较像是黄金右下角有点温温的那都是可以的
[41:08] 都是可以的
[41:09] 只是要想好你的资金
[41:11] 有没有那么的有耐性
[41:12] 像今天我就看到说
[41:14] 大家看到最近十一元件
[41:16] 是不是很厉害
[41:16] 经济在涨
[41:17] 对不对
[41:17] 其实经济
[41:18] 我也是放了相当长的一段时间
[41:20] 因为经济自己也有同学在里面
[41:23] 也是有提到说
[41:24] 他们觉得自己很被低估
[41:25] 虽然他们跟AI不是像第一线
[41:27] 我们那时候看到像PCB
[41:29] 上游
[41:30] 或像半导体
[41:31] 可以马上就享受到
[41:33] 这个大涨价
[41:33] 然后材料大升级什么的
[41:35] 可是他们在AI里面
[41:37] 他们是一定要用到的
[41:39] 就产量一定要提升的
[41:40] 然后所以他们也积极在扩产
[41:42] 那也等到这个需求
[41:44] 越来越大的时候
[41:45] 自然也有一些溢价能力
[41:46] 其实有点像是被动元件
[41:48] 有一些被动元件
[41:49] 功率元件等等的
[41:50] 他们也有所谓的涨价
[41:52] 可是涨的没有那么多
[41:53] 对不对
[41:53] 然后可能供应的厂商
[41:55] 因为这个业界
[41:57] 他们这些公司
[41:58] 以前会比较低的本益比
[42:00] 肯定就是他们供需上
[42:01] 是一个比较平衡的状态
[42:02] 或者是厉害的厂商
[42:04] 在日本之类的
[42:05] 对不对
[42:05] 这一波有没有受惠
[42:07] 有
[42:07] 那他们不会像PCB或什么
[42:09] 真的就是五六七八倍
[42:11] 这样的一个受惠
[42:12] 可是有受惠
[42:13] 那他们就有点落后在涨
[42:15] 对
[42:15] 那经济的话
[42:16] 现在是已经涨到一百三十几块
[42:18] 我记得当初讲的时候
[42:19] 八九十块钱
[42:20] 那因为他们可以赚个
[42:21] 可能五块吧
[42:22] 大概是一个这样的一个EPS
[42:24] 所以觉得
[42:25] 不算是太贵的公司
[42:27] 那最近涨起来
[42:28] 那我就有看到
[42:29] 有人就跑到打安秀
[42:30] 去抱怨谁呢
[42:32] 抱怨小哥
[42:33] 因为小哥有一次看筹码
[42:35] 他就说经济的地缘分点
[42:37] 真的买不少
[42:38] 但是地缘分点
[42:39] 有一个重心
[42:40] 一定大家要知道
[42:42] 就是地缘分点
[42:42] 比我们有耐性太多了
[42:45] 他们可能是
[42:46] 像小哥以前讲过
[42:47] 一个地缘分点是金豪科
[42:49] 我印象就很深
[42:50] 结果那个分点
[42:51] 买很多金豪科
[42:51] 是在对等关税之前
[42:53] 结果还来不及发动
[42:55] 还没有那么长一倍
[42:57] 就遇到对等关税了
[42:59] 就啪下来
[43:00] 然后当时我就跟小哥说
[43:01] 那那个地缘分点有卖吗
[43:02] 他说没有
[43:03] 然后后来等到盘市比较稳的时候
[43:04] 他说地缘分点还在加吗
[43:06] 对就想说
[43:07] 哦更便宜了这样子
[43:08] 可是一般人会不会有这样的体悟
[43:10] 不会哦
[43:11] 一般人就会觉得
[43:12] 为什么要等那么久
[43:13] 对
[43:14] 好那
[43:15] 呃我要讲的是
[43:16] 刚刚讲到的很多好股票
[43:18] 我们不管机器人光学
[43:19] 或者像发哥这种的
[43:20] 呃如果你没有
[43:22] 愿意等他的那个觉悟
[43:24] 因为他
[43:24] 我们讲的都是
[43:25] 他们有EPS的好公司嘛
[43:27] 那你就不要把资金压太多太多
[43:30] 否则你会变成怎样
[43:31] 就是我刚才讲理财单
[43:31] 就有人来抱怨说
[43:32] 这个东西讲了半年
[43:35] 现在才涨
[43:35] 我都卖掉了
[43:36] 或者是说
[43:37] 我套好久耶
[43:39] 现在才终于发动解套
[43:41] 怎么可能是叫解套
[43:42] 就是我自己看库存
[43:44] 都知道是50%以上
[43:45] 50%以上的报酬
[43:47] 怎么可能是解套而已
[43:49] 这样讲是很不合理的
[43:50] 而且你也辜负了人家
[43:52] 明明就是告诉你
[43:53] 电源费也在收筹
[43:54] 这件事情发酵
[43:55] 什么时候发酵不知道
[43:57] 就发酵
[43:58] 现在总之就是发酵
[43:59] 跟着被动引擎一起发酵了
[44:01] 所以我觉得大家在买股票
[44:04] 个股上面
[44:05] 真的有蛮多方方面面的
[44:07] 功课跟观念
[44:08] 要去做一下齐备
[44:09] 但是真的很迷人
[44:11] 一发动
[44:12] 突然我库存就从
[44:14] 没有什么赚钱变成50%
[44:15] 当然是感觉很好
[44:16] 关于这件事情
[44:18] 我也想要跟大家分享一下
[44:20] 像我在帮同学们
[44:23] 在上筹码课的时候
[44:25] 我会跟同学讲
[44:27] 就是我们的股票市场
[44:30] 有七个角色
[44:31] 这七个角色
[44:33] 分别是三大法人
[44:35] 然后主力中时户
[44:38] 一般的散户朋友
[44:40] 再加上公司派跟关股捐赏
[44:43] 这样加起来大概有七位
[44:45] 大概七个角色
[44:46] 那么每一个角色
[44:48] 他们的操作的一个手法
[44:51] 或者是他们的逻辑
[44:54] 他们的需求是不一样的
[44:56] 在这角色里面
[44:59] 我个人认为
[45:00] 这可能每个人看法不同
[45:02] 我个人认为公司派是最大赢家
[45:05] 但是公司派的筹码
[45:08] 我跟各位讲很难跟
[45:10] 因为公司派他有的是时间
[45:12] 他跟投信不一样
[45:14] 投信就是在一季或两季
[45:17] 他就必须要见真章了
[45:19] 所以我对一般想要去赚价差的投资朋友
[45:26] 我想下巴都知道
[45:27] 我比较喜欢追投信
[45:29] 因为投信的筹码
[45:30] 他要的跟我们是一样的
[45:32] 比较有效率
[45:33] 对我要的是价差
[45:34] 他也是要价差
[45:35] 效率主
[45:36] 对所以我们就会有共同的目标
[45:39] 没错
[45:39] 所以在七大角色里面
[45:42] 我对一般投资朋友的建议
[45:44] 是跟投信
[45:46] 参考投信
[45:47] 那么公司派的部分
[45:49] 就是刚刚赵华已经讲了
[45:50] 就是公司派他可能这一局
[45:53] 他可能要布局个两年
[45:55] 那你要不要跟
[45:58] 你自己决定
[45:59] 你可能这笔钱丢下去
[46:00] 他可能两年不会动
[46:01] 或者是有些大股东
[46:04] 他是为了三年之后的
[46:05] 董金改选
[46:06] 他可以买完不动
[46:08] 而且他也不想要到他动
[46:11] 为什么
[46:11] 因为他动了之后
[46:12] 他可能买的成本变增加了
[46:14] 所以我觉得大家必须要
[46:16] 对这七个
[46:17] 我刚刚所说的
[46:19] 所谓的资本市场里面的
[46:21] 七个角色
[46:22] 他们的不同属性
[46:24] 要去做点了解
[46:25] 当然股价有没有发动
[46:27] 可以用什么来看
[46:28] 技术形态
[46:29] 所以虽然我之前
[46:31] 常常会提醒大家
[46:32] 你用什么门派进场之后
[46:34] 你就用什么门派来做出场
[46:35] 就是你买它的理由
[46:37] 那你卖它的理由
[46:38] 最好是遵循
[46:39] 同一个门派的原因
[46:41] 但是有时候综合运用也不错
[46:44] 就像我自己可能是
[46:46] 基本面拍啦
[46:47] 或左侧去剪剪剪剪
[46:48] 可是要停利的时候呢
[46:50] 第一个当然
[46:51] 我会常跟大家分享的是
[46:52] 固定%停利
[46:54] 虽然它不是一个
[46:55] 最正确的做法
[46:56] 可对于在茫茫谷海中
[46:58] 你没有一套
[46:58] 自己方法的人
[46:59] maybe
[47:00] 对不对
[47:00] 我的ETF
[47:01] 我就比较喜欢
[47:02] 用所谓的固定停利式
[47:04] 诶
[47:04] 涨了20%了
[47:05] 我把那个20%的部分
[47:07] 先数回来
[47:07] 等到下次有跌的时候
[47:08] 再把它加进去之类的
[47:09] 那这个固定的方式
[47:12] 如果你是用现行派的人
[47:13] 标股啊
[47:14] 今天买到这档
[47:15] 真的飙起来了
[47:16] 诶 学一下朱老师
[47:17] 破五日线了嘛
[47:18] 飙的角度很陡
[47:19] 那破五日线的就先出一趟好了
[47:21] 好像可能短线小小转落
[47:23] 那当然你们破五日线
[47:24] 马上就再上去了
[47:25] 有啊
[47:26] 那就自己认了
[47:27] 因为自己就显然
[47:28] 就掌握整得到这样子嘛
[47:30] 对不对
[47:31] 那如果刚好破五日线
[47:32] 接下来又破月线继续
[47:33] 你又觉得自己是股神了
[47:34] 耶 卖得好棒哦
[47:35] 千万就不用这样
[47:36] 就是你要知道
[47:37] 你自己遵循的想法是什么
[47:39] 对不对
[47:40] 那你出场要有一个
[47:41] 你也能够信得过的
[47:43] 那像刚刚讲的投信
[47:44] 其实投信
[47:45] 现在因为主动式基金的ETF的加入
[47:48] 真的变得蛮有趣的
[47:50] 每天每天都有人在统计
[47:51] 我也讲了
[47:52] 我自己请一个资讯业的好朋友
[47:54] 帮我写了一个网站
[47:55] 每天我也在看
[47:56] 台股的主动式ETF在买什么
[47:58] 那其实并不是很好跟
[48:00] 给我给我
[48:00] 可以啊我把链接给你
[48:02] 对啊
[48:02] 因为那个现在就是我们几个人在用而已
[48:04] 对
[48:04] 那看了之后会有一个
[48:06] 优点在哪里
[48:07] 优点当然就是发现
[48:08] 他们真的你不敢做的事情
[48:10] 他们都敢做
[48:10] 就什么意思呢
[48:12] 高的再去追高
[48:13] 你不敢做
[48:14] 买信华你不敢做
[48:15] 对不对
[48:16] 巴尼尼敢做
[48:17] 他赚钱了
[48:18] 所以不是永远都反指标
[48:20] 或是买影威
[48:22] 从8000跌到6000
[48:24] 你不敢买
[48:24] 6000又涨回8000
[48:26] 你也不敢买
[48:27] 对不对
[48:27] 诸如此类
[48:29] 你不敢做的他敢做
[48:30] 还有什么呢
[48:31] 其实这一档
[48:32] 平常好像没人发现他
[48:33] 突然为什么
[48:35] 今天涨银跟停板
[48:36] 某档大型的主动是去买他了
[48:38] 如果没人买他的时候
[48:40] 你就觉得
[48:40] 他躺在我库存
[48:41] 包躺了半年
[48:43] 一年他都没有动
[48:44] 突然怎么动起来了
[48:45] 所以他会去做
[48:47] 我们不敢做的事情
[48:48] 对
[48:49] 那看了那个
[48:50] 会有这个心情之外
[48:51] 我觉得比较灵活一点的人
[48:54] 例如说
[48:55] 假设那时候华通
[48:57] 其实华通不到一百块
[48:58] 我们就常讲了
[48:59] 那我也关注过华通
[49:01] 那后来华通被谁买
[49:02] 其实就主动司ETF
[49:04] 把他买了涨超过一倍
[49:05] 那如果你手上有华通
[49:06] 好久都没动
[49:08] 突然主动司ETF进来
[49:09] 拉了一根半根
[49:11] 你要不要跟
[49:12] 其实积极来说
[49:13] 是应该要跟的
[49:14] 因为照理来说
[49:16] 他们如果从低档发现
[49:17] 这家公司
[49:17] 也不会只拉那么一天
[49:19] 所以你可以跟着
[49:21] 投信的脚步
[49:22] 去稍微
[49:23] 你本来就有持股
[49:24] 是在比较低水位的
[49:26] 你再加码一些
[49:27] 你的压力没有那么大
[49:28] 那当然如果你是在
[49:29] 比较高档
[49:30] 然后华通已经250了
[49:31] 你才要去买的话
[49:33] 那你就要注意了
[49:33] 因为像最近这两天
[49:34] 华通就有一点点投信在到
