[00:00] 欢迎收听赵华宜古货载第1085集
[22:50] 因為你以前可能覺得
[22:51] 台股三萬點很貴
[22:52] 那如果說台積電這樣的一個
[22:54] 風潮繼續下去的話
[22:55] 也許三萬五
[22:56] 也許三萬八變成短期的底部
[22:58] 那不就代表你拉回的時候
[23:00] 有更好的一個低階買點
[23:02] 可以做一个参考
[23:03] 所以我觉得短期之内
[23:05] 但对于个股
[23:06] 对于配置上面造成一定影响
[23:08] 那中期我觉得分成两块
[23:10] 如果你是持有ETF的投资人
[23:12] 我觉得不用动
[23:13] 不用烦恼
[23:14] 你只要调整资产配置就好
[23:15] 不管台建全能怎么调整
[23:17] 它不会影响你整个ETF的绩效
[23:19] 它只是个别上面
[23:20] 可能有些可能
[23:21] 就是这个礼拜落后一点点
[23:24] 后面就跟上去了
[23:25] 我觉得不太会去影响到
[23:27] 你可能要原本什么配置
[23:28] 什么样的ETF要做一个调整
[23:30] 因为高股息
[23:31] 比较不受到这一次的台积电事件影响
[23:33] 会受到影响的是所谓的主动式ETF
[23:36] 跟所谓的主题式ETF
[23:38] 有规定是主动式ETF跟台股基金
[23:42] 被动式的没有在这一次的调整范围内
[23:45] 对那主题式ETF
[23:46] 因为他们过去有受到限制
[23:48] 他们如果本来台积电的一个持股上限
[23:51] 30%不用调
[23:52] 但有些如果是只限制到10%
[23:54] 因为有一些可能是
[23:55] 他是买全球的半导体的
[23:58] 那可能台积电
[23:59] 他可能就可以调高一些权重
[24:01] 如果ADR但不一定
[24:02] 那有买台股就可以调高
[24:03] 所以我觉得这些
[24:04] 就会代表说整个资金
[24:05] 没有大家想象中的
[24:07] 那么庞大的资金的挪转
[24:09] 但是整个所谓的ETF
[24:11] 它也会受到这样的影响
[24:12] 所以我觉得对中期来讲
[24:14] ETF投资人
[24:15] 是不用太过于烦恼
[24:16] 不要因为这样的关系
[24:17] 就是那我好像要
[24:19] 把一些ETF把它卖掉
[24:20] 但是对于个股的投资人来讲
[24:22] 我觉得影响就比较大
[24:24] 对因为刚刚讲到了
[24:25] 有些个股可能就会
[24:27] 因为台建吸金的关系
[24:29] 让它可能就是
[24:30] 因为资金退潮
[24:32] 然后本益比修正而跌得比较多
[24:33] 那有一些东西也会因为
[24:35] 跟这个台建相比较下来
[24:38] 它可能是受惠到台建的成长
[24:40] 或说因为台建创高之后
[24:41] 而带动整个股价的一个比价效应
[24:43] 而有上涨的空间
[24:45] 那你今天排名上最明显可以看到
[24:47] 就是高价股当中也出现这样的情况
[24:50] 高本益比的股票拉回
[24:52] 低本益比的股票转强
[24:53] 所以今天像刚刚提到的维影
[24:56] 它是在高价股里面
[24:57] 本益比算是一个相对比较委屈的
[24:59] 也涨一大段了
[25:00] 其实也离开了
[25:01] 就是去年的那个阴霾
[25:03] 对那今天看到川湖
[25:05] 就是在这个
[25:07] 伺服器滑轨的
[25:08] 那最近南京国际
[25:10] 涨到快要800块
[25:11] 川湖一直在3000多
[25:12] 我觉得川湖
[25:12] 也开始慢慢上来了
[25:14] 甚至我们讲大立光
[25:15] 你看希望
[25:16] 全面都中促的时候
[25:17] 大立光因为
[25:18] 它低本益比的优势
[25:19] 所以大家又觉得
[25:21] 大立光看起来
[25:22] 比较香比较甜
[25:23] 所以我会跟大家讲
[25:24] 就是说
[25:24] 虽然说台积电的影响
[25:27] 我认为是不可小觑
[25:28] 但是如果你选择的股票
[25:30] 是这种低档低位阶的
[25:32] 它本身价值很好的股票
[25:33] 我觉得反而你可以观察一下
[25:35] 这种低档上的股票
[25:36] 如果投信是把高位阶的股票卖掉
[25:39] 反而低位阶股票
[25:40] 反而也有机会受惠
[25:41] 所以我觉得接下来
[25:43] 大家追投信的筹码
[25:44] 应该是蛮重要一件事情
[25:45] 那整体上
[25:46] 我觉得族群轮动当中
[25:48] 目前来看
[25:49] 虽然说有看到中小型股比较大的一个拉回但是我觉得整个台股的多方族群轮动并没有太大的改变所以可能大家就持续关注一下台股现在整个一个资金挪移
[26:01] 所造就的风险跟机会的状况
[26:03] 真的叫做风险跟机会耶
[26:06] 刚刚讲的那一串是
[26:07] 浓缩了我整个加热在脑海里面
[26:10] 跑来跑去的一些想法
[26:11] 就是所谓的对策
[26:14] 刚刚讲了嘛
[26:15] 如果你真的觉得那市场只会买台积电
[26:17] 那你就应该100%持股
[26:18] 全部都改成台积电
[26:20] 但你又会担心
[26:21] 对不对
[26:22] 想说不是啊
[26:22] 前一阵子那些热门股
[26:23] 那么厉害
[26:24] 而且今天也不是说
[26:25] 没有热门股厉害
[26:26] 也是有热门股厉害
[26:27] 所以第一
[26:28] 我觉得还是一样
[26:29] 大家一定要记得这件事情
[26:31] 像我之前
[26:32] 我帮一些投信做讲座
[26:34] 去主持的时候
[26:34] 台下就会有人说
[26:35] 如果某某主动式
[26:38] 它是最强的
[26:38] 我就把我100%的钱
[26:39] 挪到某某主动式
[26:41] 比较好了
[26:41] 当然可以
[26:43] 可是你要承担的
[26:45] 当然就是
[26:45] 今天某某主动式
[26:47] 他就没有中央台积电说
[26:48] 今天绩效输
[26:49] 你会不会有什么感觉
[26:50] 我觉得长线以往
[26:52] 当然因为台湾的主动式ETF
[26:54] 从去年五月到现在
[26:55] 都还没有满一年
[26:56] 还没有满一周年
[26:58] 快满一周年了
[26:59] 陆陆续续也有在发
[27:00] 这个资金造成的狂潮效应
[27:02] 是值得来继续观察的
[27:04] 但是照理来说
[27:06] 我们以所谓表现比较好的
[27:07] 主动式的股票型基金
[27:10] 它赢大盘应该是要的
[27:12] 但是我们也统计过
[27:13] 以前有这么多档的基金
[27:15] 大概只有四分之一会赢大盘
[27:17] 四分之三可能就是贴近大盘
[27:19] 或是弱于大盘
[27:21] 那厉害表现的这些人
[27:24] 为什么大家在发这个主动ETF
[27:26] 会这么趋之若鹜
[27:27] 因为以前什么几家厉害的嘛
[27:29] 同一啊
[27:30] 这个野村啊
[27:31] 安联啊
[27:32] 当然群域富邦可能各有代表作
[27:34] 对
[27:35] 所以这几家可能大家就会发现
[27:37] 他们发主动式的ETF的时候
[27:38] 也展现出他比较飘汉的那一面
[27:40] 富华啊
[27:41] 对
[27:41] 所以也没有那么难
[27:44] 就是说你挑这些主动式的
[27:46] 跑在比较前面的ETF
[27:48] 你说它长久以往
[27:49] 能不能跑赢台积电或者是大盘
[27:51] 我觉得当然有机会
[27:53] 但是你买的保险
[27:55] 最好是你还是有一部分的市值
[27:57] 我觉得这个是千真万确
[27:59] 就是在配置上
[28:00] 你不容易患得患失
[28:02] 但你也不会赚到全满
[28:04] 对刚刚讲的赚到全满
[28:05] 你就必须找到跑到第一名的那个码
[28:07] 而且你把所有的钱都放在他身上
[28:09] 这个大家就不要想了
[28:11] 是不可能的
[28:12] 那如果您买个股的话
[28:14] 确实要留意
[28:14] 最近的资金排行效益
[28:16] 会比较痛
[28:16] 因为个股动不动
[28:17] 就忽然给你一根叠停板
[28:19] 甚至连叠三天
[28:20] 叠破月线
[28:21] 这个真的比较痛
[28:22] 尤其是在台股
[28:24] 现在4万点
[28:25] 没有人会想要在
[28:26] 指数的最高点
[28:27] 还在赔钱
[28:29] 所以会有一种
[28:30] FOMO的心
[28:31] 我相信在上个礼拜
[28:32] 跑进去压中小型股的人
[28:33] 也很多
[28:34] 那今天可能感受就很差
[28:35] 因为刚好就买在
[28:37] 相对比较高点
[28:38] 那就要看你的资金配置
[28:40] 跟信念了
[28:41] 例如说
[28:41] 我个人觉得
[28:42] 就是像我一直很喜欢CPU
[28:45] 可是CPU上去不说
[28:46] 我几乎都没有了吗
[28:47] 可是现在光是打到季线了
[28:49] 光是有光是他自己的问题
[28:51] 那还有其他的
[28:52] 可能回挡到月线
[28:53] 或是月季线中间
[28:54] 那也许对于我中间
[28:56] 一直没有办法
[28:57] 有办法建立持股的我来说
[28:59] 我可能就会建立一些持股
[29:01] 那是因为我现在
[29:01] 对他们来说非常低持股
[29:03] 对
[29:03] 所以这是个人的判断
[29:05] 那很多人觉得
[29:06] 就算跌到月季线
[29:07] 还是很贵
[29:08] 那不用啊
[29:09] 我有提到
[29:09] 有一些主动式的一些服务
[29:10] 他自己会帮你买
[29:11] 这个CPO嘛
[29:13] 虽然像992就买不少CPO
[29:15] 可是992今天表现就是黑的
[29:17] 因为今天CPO是黑的
[29:18] 所以这就是要承担的一个后果
[29:20] 可是你交给他买
[29:21] 或是交给这些
[29:22] 刚刚讲到跑到比较前面的人买
[29:24] 总是也会比较放心
[29:26] 那像记忆体今天大复活
[29:27] 我们也可以观察
[29:28] 因为之前像
[29:29] 我记得很多人说991啊
[29:31] 987吧
[29:32] 还是947被动的
[29:33] 他也买很多记忆体
[29:35] 那可能记忆体下来
[29:36] 他就比较闷
[29:37] 现在又上来了
[29:38] 会不会就又变好了
[29:40] 所以我觉得
[29:41] 都会有对策的
[29:43] 那有人说
[29:44] 记忆体今天这样
[29:45] 是不是真的转强
[29:46] 那因为我们的记忆体
[29:47] 大家人都分成两派
[29:48] 汉伟和这个幸福哥
[29:51] 算是比较觉得
[29:53] 记忆体叠到有价值或CP值
[29:56] 还是可以介入
[29:58] 那今天当然算是一个
[29:59] 全体族群性比较明显的
[30:02] 那你觉得是一个
[30:03] 可以介入的点吗
[30:04] 我觉得应该是可以介入
[30:06] 第一个我们想从
[30:07] 刚刚讲的高低位界的轮动
[30:10] 可以发现到
[30:10] 其实基地的股票真的有少数是比较强的
[30:14] 但大多数可能现在都是在季线以下
[30:16] 是说刚站到月线的关卡
[30:18] 那你看到台股整体上都到4万点了
[30:21] 所以我们讲光就位阶不论产业
[30:24] 他们都是算是相对比较低位阶委屈的股票
[30:26] 那如果说就基本面的角度来看
[30:28] 但大家都不用去怀疑
[30:30] 基地体在今年的上半年成绩已经非常好
[30:33] 那我们讲说如果对比到国际股市的状况
[30:35] 在上个礼拜五美股的基地体
[30:38] 甚至说韩国日本
[30:39] 全球记忆体只有台湾没有创新高
[30:42] 其他全世界的记忆体都在创新高
[30:45] 所以大家会说
[30:45] 那台湾的记忆体好像不是记忆体的股票
[30:48] 但我们跟大家讲
[30:49] 就是说台湾记忆体
[30:50] 因为大家会比较有怀疑的地方
[30:52] 就是说我们毕竟都做传统的记忆体
[30:54] 所以现在市场的主流在所谓的HBM
[30:57] 所谓带动的AI伺服器的高阶记忆体
[31:00] 那我觉得这件事情
[31:01] 为什么今天盘面上
[31:02] 我会认为有两个不同的点在转变
[31:04] 第一件事情就是在于说
[31:06] 因为今天传出来一个消息
[31:08] 就是媒体报载
[31:10] 那我们这个可能还要去
[31:11] 验证一下是真还是假
[31:13] 但是就传出来说
[31:15] 南亚科可能打入到
[31:16] 这个Vera Rubin的一个伺服器当中
[31:19] 会出货他的LPDDR4
[31:21] 相关的记忆体
[31:22] 所以大家就觉得说
[31:23] 可能这个南亚科
[31:24] 也未来会挤身到
[31:26] 跟所谓的三大巨头
[31:27] 并生到打入到AI伺服器的记忆体
[31:29] 所以今天他是最先往上
[31:31] 掌停板
[31:32] 做一个表态的动作
[31:34] 那第二件事情是上个礼拜
[31:36] 我们讲这个英特尔啊
[31:39] AMD啊
[31:39] 安谋啊
[31:40] 这些股价创下率
[31:41] 进到了带动
[31:42] 也就是说现在市场
[31:44] 对于AI推论
[31:45] 这件事情的一个
[31:46] 这个趋势
[31:48] 产业趋势越来越明确
[31:50] 那AI推论
[31:51] 很重要的一个晶片
[31:53] 就所谓CPU的晶片
[31:54] 那CPU晶片
[31:55] 当然负责未来
[31:56] 在推理部分
[31:57] 更大的一个所谓的
[31:59] 相关的容量的负载啊
[32:01] 工作的负载啊
[32:02] 那大家如果有
[32:03] 主过电脑一定知道
[32:04] 你去买电脑
[32:05] 一定是这个CPU晶片搭配多少的DRAM的记忆体
[32:10] 也代表说其实在CPU运算当中
[32:12] HBM反而不是它最重要的一个搭配的记忆体晶片
[32:16] 反而是回到所谓DRAM的部分
[32:18] 所以如果接下来这个市场的故事真的是有机会成真
[32:22] 就是说以这个所谓的相关的研究机构说的
[32:27] 未来我们现在的这个CPU配GPU应该是1比4配1比8
[32:31] 也就是说一颗CPU配4颗GPU
[32:34] 或一颗CPU配八颗GPU
[32:37] 未来这个所谓的配置比
[32:39] 可能变成1比2
[32:40] 甚至变成1比1
[32:41] 所以代表说低润的重要性
[32:43] 在未来的AI伺服器推理当中
[32:46] 它的这个重要性也会越来越重
[32:48] 所以这个我觉得
[32:49] 当然对整个机体的故事
[32:51] 有一点点的风向的转变
[32:53] 所以我觉得这个
[32:54] 当然是大家可以观察的
[32:56] 因为我们过去会觉得
[32:57] 台湾的纳克华邦电
[32:59] 立机电这么弱
[33:00] 就是因为他们是
[33:01] 所谓传统的周期型的股票
[33:02] 但如果说故事的循环
[33:04] 有一些不同的想法
[33:06] 先跟大家讲
[33:07] 就是说我们这个事情
[33:08] 真的要确定成真
[33:10] 可能要等到明后年才能确定
[33:12] 但现在问题就是说
[33:14] 故事改变导致本益比的改变
[33:16] 所以他们的一个获利摆在那边
[33:18] 本益比稍微有提升的话
[33:19] 我觉得股价就有些反弹的力道
[33:21] 所以刚刚跟大家讲了
[33:22] 如果你相信这个故事的话
[33:24] 那当然你这边可以去压住
[33:26] 他们的一个波段性的涨势
[33:28] 如果你不相信这个故事的话
[33:30] 你从技术面来看
[33:31] 目前这个旧技术现行来看
[33:34] 华邦电力纳尔科刚站到月线
[33:36] 离基金有一段距离
[33:37] 他们就有一个反弹的空间
[33:38] 那旺宏因为下午法所会
[33:40] 内容我们还没看
[33:41] 但是应该是说好了
[33:42] 应该会顺势啦
[33:44] 对
[33:44] 对因为我们讲
[33:45] 事实不说好何时才说好
[33:48] 吴董也是一个很会看风向的董事长
[33:51] 所以我相信应该也是会有一个
[33:53] 比较不错的说法
[33:55] 毕竟那么多法人报告都提高
[33:56] 提高到目标平等
[33:58] 那这时候如果真的把它开成法会的话
[34:00] 但明天的基底会重挫
[34:02] 但我相信应该不至于
[34:03] 因为毕竟所谓的产业的一个
[34:05] 缺货状况是真的还蛮明确的
[34:08] 所以我觉得旺宏
[34:09] 但如果明天有在法税会之后
[34:11] 有一个更正面的表态的话
[34:13] 对基底来讲
[34:14] 我觉得就会带动
[34:15] 华邦电纳科历今年的上涨
[34:17] 那这些大股本的基底涨上去之后
[34:19] 那些比较中小股本的
[34:21] 看就会更无法无天
[34:23] 所以你看到今天威刚涨停板
[34:25] 实权涨停板
[34:26] 那之前宇瞻涨太多被关
[34:27] 但是不管是群联
[34:30] 以鼎
[34:30] 我觉得这些记忆体的股票
[34:32] 他们最大优势在于说
[34:33] 现在所谓的模组场
[34:35] 有公布第一季季报的只有宇瞻
[34:38] 那宇瞻公布是赚14块
[34:40] 那代表赚更多的都在后面
[34:43] 所以我觉得这些
[34:43] 但对于这些所谓模组场来讲的话
[34:46] 他们可能因为股本比较小
[34:47] 所以他们整理时间
[34:48] 可能不需要像奈尔克华邦那边那么久
[34:51] 也许他们会有更快表态的空间
[34:53] 所以整个记忆体
[34:54] 我觉得现在来看
[34:55] 也是台股相对在这族群轮动里面
[34:58] 位階还算偏低
[35:00] 那也是一样很看个人
[35:01] 如果你觉得它是一个周期循环
[35:03] 那也就是说一个短线的区间
[35:05] 那如果你相信它比较长远的故事的话
[35:07] 那你就寻找一些未来它的一个
[35:09] 成长性比较好的公司去做个布局
[35:13] 像刚刚提到的
[35:14] 不管是南亚科
[35:15] 过去大家就觉得它是传统记忆体
[35:17] 但它现在也慢慢切入到LPDDR5
[35:20] 甚至它自己提到的3D的堆叠
[35:22] 类似HBN的晶片
[35:24] 也在明年会陆续出货
[35:25] 那华半电的Cube的记忆体
[35:27] 或者说利基电跟美光合作的未来HB的生产
[35:31] 那旺宏当然还是在传统的记忆体部分
[35:34] 但因为他缺货缺得很严重
[35:35] 我觉得这些都是所谓的记忆体相关的一些新的故事
[35:38] 所以对投资记忆体的投资人来讲
[35:42] 我觉得可能就看你要相信哪一种版本
[35:45] 那不管怎么样
[35:46] 他们现在位阶比较偏低
[35:47] 那后面股价的续航力道
[35:49] 就像刚刚跟赵华有聊到的
[35:51] 如果你现在看到的是主动型投信之前大卖
[35:55] 现在开始转买
[35:57] 那也许他们就会有一个
[35:58] 新一波资金的推升
[36:00] 那影响集体比较弱势的
[36:02] 筹码面的问题
[36:03] 就会得到一定的解决
[36:04] 不敢说会像今年1月那么飙
[36:07] 但最少它跟国际大厂的距离
[36:09] 我觉得就有慢慢拉近的空间
[36:11] 好
[36:11] 这个我常常跟大家分享
[36:13] 我觉得我个人看法就是
[36:16] 第一国际大厂是已经创高了
[36:18] 第二他们现在的业绩很好
[36:20] 然后应该也上礼拜
[36:21] 有跟大家分享说
[36:22] 资金是一个很有趣的东西
[36:24] 因为现在有非常多的中小型股
[36:26] 他们有办法用正常的价值来判断
[36:29] 到底怎么样
[36:30] 因为资金要决定怎么样
[36:32] 资金在不管记忆体的时候
[36:34] 就会说对了
[36:35] 到你你都很好
[36:36] 不就知道了
[36:36] 就看到你你都很好
[36:37] 然后我们
[36:39] 因为我们还没有做到高阶的
[36:40] AI用的HBM或等等的
[36:43] 那人家涨他们的
[36:44] 但是回过头来
[36:46] 现在觉得好便宜
[36:47] 第一季结出来
[36:48] 大家都赚十几二十块
[36:49] 有人可能赚四十块五十块都会有
[36:51] 这样全年这样赚下来
[36:53] 本一笔可能才三倍
[36:54] 当然我觉得记忆体
[36:55] 不要用本意比看
[36:56] 还是市场上的一个
[36:58] 难免的共识
[36:59] 而到了如今
[37:00] 也会有很多记忆体公司说
[37:01] 我们已经不是景气循环股
[37:02] 这也是有在观察
[37:03] 因为毕竟是这一次
[37:05] 从这一次之前
[37:06] 都还是景气循环股
[37:07] 那资金又这么有趣
[37:11] 等到大家这么说的时候
[37:12] 而形态又转强的时候
[37:15] 那你又看到
[37:16] 如果散户的筹码
[37:17] 又洗得比较干净
[37:18] 又上去了
[37:19] 对
[37:19] 这很有趣的一件事情
[37:21] 所以大家可以不妨
[37:22] 多观察一下这样的一个态势
[37:25] 对
[37:26] 那如果喜欢个股的朋友
[37:27] 你更要关心你手上的股票
[37:29] 对
[37:30] 因为我会常常收到
[37:31] 有一些讯息
[37:32] 就是意思是
[37:32] 我也不知道为什么我就买了
[37:34] 我上次听了谁讲我就买了
[37:37] 对
[37:37] 没有关系
[37:38] 听人家讲买了都没有关系
[37:40] 可是接下来你可能就要关心他
[37:42] 对
[37:43] 然后当你关心他的时候
[37:44] 你才会知道说
[37:45] 接下来是因为
[37:46] 投信筹码松动
[37:47] 接下来会是因为
[37:48] 有一个事件性的利空
[37:50] 到底是因为哪一件事情
[37:51] 那到底要不要报呢
[37:52] 当然我也尽可能的
[37:54] 就像上礼拜
[37:55] 大家都很担心华通
[37:56] 我也尽可能的
[37:57] 例如说找婉婷啊
[37:59] 什么大家来聊一下
[37:59] 华通到底有没有机会啊
[38:01] 那华通也是同样的道理啊
[38:02] 它当初涨上去
[38:03] 是因为低轨卫星题材
[38:05] 但是你说
[38:06] 哎呀因为低轨卫星
[38:07] 因为太空AI
[38:08] 华通今年的EPS就会翻倍
[38:10] 明年就会翻倍啦
[38:11] 不会
[38:12] 因为太空AI根本就没有实现嘛
[38:15] 但低轨卫星的量会增加
[38:17] 是真的
[38:17] 所以华通的业绩会不会成长
[38:19] 会
[38:19] 但它不会是因为
[38:21] 因为太空AI开始了啦
[38:23] 然后他就会实现他的获利
[38:24] 本来就没有
[38:25] 所以当今天SpaceX
[38:27] 在这个IPO的文件里面提到说
[38:29] 这个太空AI会有非常严峻
[38:31] 或是困难的地方
[38:32] 对华通来说
[38:33] 对他的获利预估
[38:35] 我想包括法人的预估
[38:37] 都不会因此
[38:38] 调降华通的获利预估
[38:40] 可是你会调降对华通的梦想预期
[38:43] 对
[38:44] 那调到什么地方
[38:45] 大家又回来捡
[38:46] 今天我觉得可以看一下到底是隔日充觉得华通很便宜了还是真的大家觉得他地位接又回来买我常常讲投信筹码对华通来说还是蛮重要的或者是有比较大型的外资
[38:56] 是连买
[38:57] 而不是做隔日充
[38:58] 我想这个都是可以观察的
[39:00] 你要说
[39:01] 什么样的钱
[39:02] 怎么样的PE
[39:03] 什么样的股价
[39:04] 现在这些中小型股
[39:05] 很合理
[39:06] 都说不出来
[39:07] 都说不出来
[39:08] 不过刚刚汉玮
[39:09] 讲了一件事情
[39:09] 如果台积电的评价
[39:11] 是因为这一次
[39:12] 资金有一点点
[39:13] 结构性的转向
[39:14] 把它拱上去
[39:15] 那当然对大家是好事啊
[39:17] 因为如果你今天一个国家的权王
[39:20] 就是所谓的权值最大的
[39:21] 他都20倍
[39:22] 22倍本益比
[39:24] 你就觉得
[39:24] 哦差不多了
[39:26] 那有什么意思
[39:27] 不合理嘛
[39:28] 他明明就告诉你
[39:29] 他未来的成长是年复合25%
[39:31] 你怎么样应该25倍到30倍
[39:34] 还比较好一点吧
[39:36] 那他提升之后
[39:37] 他对于其他热门股的本益比提升
[39:40] 就会有帮助啦
[39:41] 就整体的台股评价
[39:43] 就会有往上提升的帮助
[39:44] 对啊
[39:45] 就有点类似大麦克指数一样
[39:47] 它就是我们的这个麦克汉堡
[39:50] 台积电到了2330块
[39:52] 所以你一比较就发现到
[39:54] 台股真的还蛮多股票
[39:55] 蛮便宜的
[39:56] 所以我觉得当然台积电
[39:57] 我们不会认为说
[40:00] 它未来会因为
[40:02] 可能短暂涨多过热的一个现象
[40:04] 就导致股价的一个改变
[40:06] 因为我们还是要跟大家讲
[40:07] 台积电它本身
[40:08] 公司做的事情
[40:10] 对AI的发展
[40:11] 也没有因为
[40:12] 尽管会调高它的上限
[40:13] 而出现任何改变
[40:14] 所以分成两块来看
[40:16] 就是说只要公司
[40:17] 他们还是往正确的路去走
[40:19] 那这些所谓的筹码面的加分减分
[40:22] 我觉得都不会影响到
[40:24] 你长期投资的一个看法
[40:25] 但是整体上来看
[40:26] 只要台积电是维持这样创高格局
[40:29] 我们想说那你这边就不用太去看衰
[40:32] 台湾整体的一个产业
[40:34] 没错
[40:34] 对因为台积电是所有的
[40:36] 应该是AI之母
[40:37] 所有东西都会
[40:38] 他只要营收好
[40:40] 获利好
[40:40] 台湾相关的AI供应链
[40:42] 未来你都可以期待
[40:44] 他们业绩持续创高
[40:45] 所以我觉得在这样的环境当中
[40:48] 还是要跟大家讲
[40:49] 就是以现在台股的架构
[40:51] 当然大家短线上会觉得有点灰心
[40:53] 但我觉得以中长线的角度
[40:55] 你要关注的还是回归到
[40:57] AI的故事有没有改变
[40:59] 那这一点当然重点就在这个礼拜四
[41:02] 我认为是应该是四月份
[41:04] 然后也最后一天了啦
[41:05] 所以也就是说
[41:06] 台股四万点论站稳的最大转折点
[41:09] 应该在礼拜四
[41:10] 因为礼拜四四大科技巨头
[41:12] 都要公布财报
[41:13] 没错
[41:13] 同一个时间也是联准会
[41:15] 这个鲍尔的一个
[41:17] 应该算是退休前的一个会议了
[41:19] 5月份可能就换换滑曲了
[41:22] 但这个就代表说
[41:24] 其实我觉得4月30号这一天
[41:25] 应该是一个非常大的一个转折点
[41:27] 那整个台建评价能不能在往上
[41:30] 其实不是来自于金管会
[41:32] 而是来自于这些科技巨头
[41:34] 他们的资本支出在提升
[41:36] 台建评价自然就会在往上
[41:38] 挥打股价非常接近利率新高
[41:40] 我觉得他也会在这个礼拜
[41:41] 有机会创造履行高
[41:43] 那对大家的这个
[41:44] 比较看的这种
[41:45] 所谓的成绩很久的老AI股票
[41:48] 我觉得都会带动
[41:49] 所以你看最近的广达
[41:50] 鸿海
[41:51] 伟创
[41:51] 甚至是神达
[41:52] 今天晚上有达达
[41:53] 所以神达会不会也动起来
[41:55] 然后他也跟他配达达了
[41:57] 对
[41:57] 所以我觉得这个都是
[41:58] 盘面上应该都还是有很多的机会存在
[42:02] 重点都在于说
[42:04] 你要看美股
[42:04] 看台股
[42:05] 看相关的位阶
[42:06] 只要整个趋势上没有改变的话
[42:09] 我觉得大家可能就放宽心
[42:10] 如果你之前觉得
[42:12] 西瓜子涨很多
[42:13] 半导体设备材料
[42:14] 涨到天上去
[42:15] 无法无天
[42:15] 那你就趁着现在
[42:17] 拉回来的时候
[42:18] 可能投信在
[42:19] 大幅度调节的时候
[42:21] 有便宜减就减一些
[42:22] 不要每次等到
[42:24] 好像大家在讨论
[42:25] 什么股票最热
[42:26] 你又觉得我没有
[42:27] 好可惜
[42:27] 那拉回来的时候
[42:28] 你布局一些
[42:29] 你就不会觉得
[42:30] 到时候上去你没有
[42:31] 会觉得很可惜了
[42:32] 就像今天啊
[42:33] 我会觉得
[42:34] 那大家为什么不在
[42:35] 有1700多块台币店的时候
[42:37] all in呢
[42:38] 为什么不
[42:38] why
[42:39] 那天我们那时候连续讲
[42:42] 只要看到一七字头
[42:43] 就会不断地讲
[42:44] 两千的你不敢买
[42:45] 一九你不敢买
[42:46] 一八你不敢买
[42:47] 一七字头的店
[42:48] 你为什么不敢买
[42:48] 对不对
[42:49] 可是我当时觉得
[42:51] 它是便宜的
[42:52] 可是我也不会all in
[42:53] 因为我本来就不是all in派
[42:54] all in派的人
[42:55] 就去做all in派的事情
[42:56] 我的意思是
[42:57] 那天讲all in
[42:58] 还比较有点道理吧
[43:00] 对
[43:00] 你当他二三三年的时候
[43:02] 喊all in就有点
[43:03] 对我来说会有点违和
[43:04] 不是说后面就不会涨了
[43:05] 因为也有派是
[43:07] 例如说你是追涨的
[43:08] 就动能嘛
[43:09] 现在看势头大好
[43:11] 那搞不好这个高点
[43:12] 新高点只是起涨点
[43:14] 未来还会更高
[43:15] 我觉得当然是可以
[43:16] 可是对我来说
[43:16] 就会觉得像台电这种
[43:18] 它不会因为资金转向
[43:19] 它现在体质就大幅
[43:20] 有什么不一样的公司
[43:21] 当然是在跌下来的时候
[43:23] 对我来说才是最勇敢的时候
[43:25] 所以刚刚
[43:26] 汉语哥讲一个东西很重要
[43:27] 如果你那么喜欢CPU
[43:28] 那现在不就是机会来了吗
[43:31] 就像我也是在看
[43:32] 是不是我的机会来了
[43:33] 卖飞那么久了
[43:35] 到底有没有机会重新捡回来
[43:37] 那当然心里面也知道风险
[43:38] 你说破罗威在这个三百块
[43:41] 跟涨到一千三百块
[43:42] 有没有什么本质上很大差
[43:44] 当然没有
[43:45] 所以会不会回到
[43:47] 会不会这次回去破季线什么
[43:48] 我不知道
[43:49] 我只知道如果你喜欢这个族群
[43:52] 而且你觉得它还是一个资金浪潮上
[43:55] 未来会来的
[43:56] 那你就设好一个停损点
[43:58] 例如说如果它到季线
[44:00] 它没有破
[44:00] 它上去了
[44:01] 那我可能就会在这个地方做加码
[44:03] 但是如果我买了
[44:05] 它又一直往下破季线
[44:06] maybe我也会做停损
[44:08] 因为毕竟它不是一个存股喜欢的东西
[44:11] 它还是比较吃所谓的势头
[44:14] 所以我会觉得当大家在问的时候
[44:16] 一定要扪心自问
[44:17] 那如果之前你嫌贵
[44:20] 为什么现在跌下来了变便宜了
[44:22] 你不要了呢
[44:23] 我觉得这个是一个在今天很多中小型股
[44:26] 可以去思考的
[44:26] 那当然你说贵吗
[44:28] 有很多的千元股真的也不便宜
[44:30] 还是继续往上走
[44:31] 这就是资金
[44:32] 我觉得往不止台积电
[44:35] 而是一个高权值方向挪动
[44:37] 还蛮明显的讯号
[44:39] 以前有讲过
[44:40] 这个AI巨头在撒钱的时候
[44:42] 台湾都得利嘛
[44:43] 但是AI巨头
[44:44] 他们有没有可能重回资金的主流
[44:46] 就是他们有
[44:47] 要展现自己能回收的时候
[44:49] 可能资金又会回到他们身上
[44:51] 或者是资金觉得他们实在是很便宜
[44:53] 又会回到他们身上
[44:54] 我觉得这些都是大家可以参考的
[44:56] 好那最后念一个比较短的留言
[44:58] 最近有很多人都私讯我
[45:00] 那我这边的话留一个比较短的
[45:02] 他说呢他听古惑仔有五年了
[45:04] 不开台元老
[45:06] 我们2021年开台的
