[00:00] 欢迎收听赵华宇古货载第1052集
[25:19] 是
[25:19] OK
[25:20] 不过在OTC外资则是买超
[25:23] 外资是买超90.3亿
[25:26] 那OTC就表现得相对比较好
[25:29] 因为它是内外资同买
[25:32] 反倒是集中市场是外资卖超
[25:36] 然后投信买超
[25:37] 外资真的卖不停
[25:39] 台币也相对之下比较弱势
[25:41] 对这可能有一些就是被动式的基金
[25:45] 他们必须要去做的一些操作跟调节
[25:47] 对它未必是看坏
[25:49] 但是我觉得这部分
[25:50] 毕竟对我们的一个
[25:52] 这个行情来讲
[25:53] 就不会这么快上去
[25:55] 是
[25:55] 不过我这个人
[25:56] 一向都比较中性偏乐观
[25:58] 因为他没那么快上去
[26:00] 我反而会比较有机会
[26:02] 有时间
[26:03] 去慢慢的去挑一些
[26:04] 我觉得还不错的一个股票
[26:07] 在趁着他回档的时候
[26:08] 做刚刚这个
[26:10] 这个赵华所提到的事情
[26:11] 就是把自己的部位
[26:13] 把它慢慢的增加
[26:15] 慢慢加大的一个动作
[26:16] 我觉得
[26:18] 他给我一个灵感
[26:19] 我突然想到
[26:19] 其实我以前跟大家讲
[26:21] 两个户头的事情
[26:22] 对不对
[26:23] 我现在还是有两个户头
[26:24] 但是我比较着重在
[26:26] 就是国泰
[26:27] 国泰荡鸡
[26:28] 我有时候会po上去
[26:29] 大家都从界面说
[26:30] 国泰树精灵
[26:31] 好没有
[26:32] 反正明汉也不在国泰
[26:33] 没有
[26:33] 我主要在国泰这边
[26:37] 但是我另外一个户头是元大
[26:38] 那那个户头
[26:39] 我就是比较会放
[26:40] 所谓叫做长期存股的
[26:42] 那结果这一波
[26:44] 那个户头啊
[26:45] 我就忘记
[26:46] 不是忘记
[26:46] 就是我根本就没有去
[26:48] 在那个户头加码
[26:49] 因为那个户头
[26:50] 会让我想要去大幅加码
[26:51] 就跟韦泰讲的一样
[26:53] 可能真的就是
[26:54] 例如说对等关税
[26:55] 其实那时候
[26:56] 我有在那个户头加码
[26:57] 就是那种暴跌
[26:59] 就是对
[27:01] 我不太会说
[27:02] 最近的情况
[27:03] 还没有到那个感觉
[27:04] 最近的情况
[27:05] 其实我也知道
[27:07] 我有可能减得比较早
[27:08] 但是因为这一波上来的惯性
[27:11] 就是到月性
[27:12] 甚至刚到季限
[27:14] 它就是上去了
[27:15] 所以我说在这样的环境下
[27:17] 它就有一点是
[27:18] 强势多头里面回档我就减了
[27:20] 而不是说
[27:21] 哦 千载难逢的机会
[27:23] 大崩盘咯
[27:24] 可以大减咯
[27:25] 那我另外一个户头
[27:26] 比较会是在那种时候操作
[27:28] 其实那个户头里面的
[27:29] 长线报酬率真的是漂亮很多
[27:31] 比我现在国泰这个户头的成效好很多
[27:36] 可它的进出非常非常的缓慢
[27:38] 慢到有时候可能
[27:39] 它跟凭证要换了
[27:40] 我都还没有做什么买卖
[27:41] 对不对
[27:42] 所以我突然想到
[27:43] 韦泰刚刚讲的没错
[27:44] 那个户头就没有动作
[27:45] 没有任何的动作
[27:47] 可是如果说沙坡季线啊
[27:48] 半年线
[27:49] 那个户头可能就会有动作
[27:50] 目前没看到
[27:51] 而且那个户头买的时候
[27:53] 比较会是反而在
[27:55] 经济出现了有点疑虑
[27:57] 导致的大幅下杀
[27:58] 因为经济有疑虑的下杀
[28:00] 才是最恐怖的
[28:02] 对
[28:02] 所以完全理解维泰的想法
[28:05] 那所以我还是某种程度
[28:06] 还是蛮喜欢交易的
[28:08] 还是太着重在
[28:10] 不无聊这件事情了
[28:12] 好
[28:12] 自我检讨一下
[28:14] 不会啊
[28:15] 我觉得每种交易方法
[28:16] 都没有对与错
[28:17] 你只要找到
[28:19] 最适合自己的交易模式就OK
[28:22] 所以我觉得
[28:23] 今天的这个跌深反弹
[28:25] 我觉得大家可以当作一个
[28:27] 观察讯号
[28:28] 就像我刚刚说的
[28:30] 假设我们认定
[28:31] 它是倒转反转
[28:32] 那你就不要再跌破
[28:33] 昨天的低点
[28:34] 那当然
[28:35] 对我来讲
[28:37] 我们这种比较贴盘的
[28:39] 这种交易方法来看的话
[28:42] 明天很重要
[28:44] 我觉得明天比今天更重要
[28:47] 因为今天是大家几乎全部都反弹
[28:52] 但是明天就看谁能够上到二类
[28:57] 或是推进到三类
[28:59] 因为事情有一点点出乎小预料的是
[29:02] 本来觉得今天续叠的几率是高的
[29:05] 因为昨天在砍融资的过程中
[29:07] 有很多分盘交易的股票可能会砍不干净
[29:10] 然后所以就觉得那今天可能卖
[29:13] 如果川普没有说话的话
[29:15] 可能今天卖压会得要再宣泄一下
[29:18] 昨天没有卖掉达到跌停缩时的
[29:20] 因为后来昨天成交量也缩起来
[29:22] 就是因为有很多跌停缩时根本就卖不掉可是因为川普讲的话让昨天夜盘就大涨了所以今天气氛是开心的就几乎不会有人什么一开盘跌停去砍什么就没有这样子了但是就延续到明天了
[29:34] 因为今天留一个上影线
[29:35] 今天上影线484点
[29:37] 484
[29:38] 484还有后面的问题
[29:40] 所以
[29:42] 所以我可以理解
[29:44] 维泰讲的
[29:44] 今天没有发生
[29:45] 昨天讲的砍不掉的人继续砍
[29:47] 那明天呢
[29:48] 明天可能就在激情退去后
[29:51] 要留意一下
[29:52] 也许又是一个强弱会走出不一样路的状况
[29:56] 或者是像刚刚赵华坤在那分享的
[29:59] 有个朋友
[30:00] 他昨天买了一堆
[30:02] 今天出了一半
[30:03] 那另外一半呢
[30:04] 会不会是明天呢
[30:06] 就不知道
[30:06] 所以我们以前是怎么做的
[30:09] 所以我大概能够理解说
[30:10] 这些市场上面这些高手
[30:12] 大概在想什么事情
[30:14] 好那我自己低手
[30:16] 也跟大家讲我低手的做法
[30:19] 其实很多人有很多的想法
[30:21] 就是我每次
[30:23] 因为我的脸书不常更新
[30:24] 最近有稍微比较更新
[30:25] 大家发现我比较喜欢在大碟的时候更新
[30:27] 就是希望大家不要太害怕
[30:30] 所以我反而大碟会更新的比较轻
[30:32] 那就会看到有很多
[30:34] 也许他没有听我的节目
[30:35] 他是从网路上被推播到
[30:37] 然后跑来找我
[30:39] 然后就留下一些他的想法
[30:41] 都很好
[30:41] 例如说我看到有非常多的人
[30:43] 也是认为在下跌的过程中
[30:45] 大跌就勇敢捡
[30:46] 而且捡的方式是用他们觉得比较放心的ETF
[30:49] 但还是小小的中顾
[30:50] 就是刚刚讲到的
[30:52] 这一切是因为
[30:53] 现在是一个强势多头回荡
[30:54] 我们是这样做的
[30:56] 但是我并不排除
[30:57] 有一天景气你总是会循环
[30:59] 你总是有可能到头之后
[31:01] 会有一个比较大
[31:02] 例如说大家资本支出
[31:03] 就稍微松手了
[31:04] 你要等回收
[31:05] 等回收过程
[31:06] 可能企业的获利
[31:07] 就不像之前那么好
[31:08] 我觉得我们难免
[31:10] 难免不太可能
[31:11] 永远天天在过年
[31:12] 天天都是好日子
[31:14] 难免到这种情况下
[31:15] 可能会有比较重的回错
[31:17] 那大家因应的方式是什么呢
[31:20] 我觉得这个是在现阶段
[31:22] 你可能大跌大减
[31:23] 觉得蛮开心的过程中
[31:24] 要去思考的
[31:26] 那另外一方面也会有人说
[31:27] 不要一直叫人家左侧
[31:29] 越摊越平
[31:30] 没有错
[31:30] 左侧如果选到不对的标的
[31:33] 个股是非常有可能越摊越平的
[31:36] 所以我并不是诉求
[31:37] 大家在任何的股票上
[31:39] 都一定要做左侧
[31:41] 就像我讲的
[31:42] 我虽然觉得像很活泼的矽光子
[31:44] 也许回到快要到季线
[31:46] 我觉得很好
[31:47] 可是如果它一直在下去呢
[31:49] 不是很多人都可以承受得了
[31:50] 一直往那边捡
[31:51] 因为他们的本益比非常高
[31:53] 所以当你要去做左侧布局的时候
[31:56] 我觉得
[31:57] 例如说最稳健的是执行
[31:59] 或者是说
[32:00] 大家可能会觉得
[32:02] 虽然现在主动式的很夯
[32:03] 可是有一些被动式的产业型
[32:05] 它可以帮你长期报股票
[32:07] 因为它可能半年才换股一次
[32:09] 一季才换股一次
[32:10] 它反而可以帮你报股票
[32:11] 它也会是一个在配置上
[32:13] 我觉得左侧加码好的选择
[32:16] 对
[32:17] 我觉得
[32:17] 大家要去切记一件事情
[32:20] 左侧摊平
[32:22] 真的会越摊越平
[32:23] 可是如果你选到对的方式
[32:26] 或对的
[32:27] 例如说为什么我常常讲四直行
[32:29] 这个也讲烂掉了
[32:30] 长期以往
[32:31] 我们的四直是往右上角的
[32:33] 但中间有波折
[32:35] 所以在波折的时候
[32:36] 它变便宜的时候
[32:38] 你去捡一点四直行
[32:39] 你抱它是不用太害怕的
[32:42] 我必须这么说
[32:43] 那这个是过去50年
[32:45] 60年
[32:46] 我还没有进股市前
[32:48] 我还没有出生前
[32:49] 他就是长这个样子
[32:51] 所以他未来50年后会不会改变
[32:53] 我当然不能说死
[32:55] 有人在我的脸书留言说
[32:56] 台积电会到600块
[32:57] 我说没有什么不可能
[32:59] 真的叫做没有什么不可能
[33:01] 只是现在我看不到
[33:02] 可是我不能否定你说
[33:04] 永远这辈子台积电都不可能回600块了
[33:07] 我也不敢说出这种话
[33:09] 股票市场是很有意思的
[33:11] 但至少目前以台积电
[33:12] 精明两年的获利预估
[33:14] 以及他们很过去诚实的信用来看
[33:16] 现在我确实看不到
[33:18] 我确实看不到
[33:19] 我的意思是
[33:21] 在这样的过程中
[33:22] 大家还是要去思考
[33:23] 你如何能够长期在股市获利
[33:27] 而不是觉得
[33:29] 我今天右侧动能
[33:30] 我就疯狂地去追强势股
[33:32] 最后被抬出去
[33:32] 我今天左侧
[33:33] 我就不停地去摊平
[33:35] 其实根本获利不好
[33:36] 或是你没有把握的股票
[33:37] 越摊越平
[33:38] 所以长期能够在这个股市里面
[33:42] 稳定获利
[33:42] 我觉得是我跟韦泰
[33:44] 两个人在这边
[33:45] 可以有时候说说笑笑
[33:47] 有时候分享策略
[33:48] 而不会担心害到投资朋友们
[33:50] 一个很大的原因
[33:51] 对
[33:52] 所以顺便补充一下
[33:56] 就是刚刚在讲
[33:57] 就是这个左侧交易
[33:58] 跟右侧交易的问题
[34:00] 其实左侧交易
[34:02] 要过渡到右侧交易之间
[34:04] 有一个过渡期
[34:05] 那就是叫做底部
[34:07] 是
[34:07] 对
[34:08] 其实我并不是鼓励大家
[34:11] 一直要去谈品
[34:12] 其实我跟大家
[34:13] 尤其是我的学生
[34:15] 我们在讲说
[34:15] 你要进场低阶股票
[34:17] 或者是
[34:17] 讲的比较白话一点
[34:19] 你要摸底
[34:20] 可以啊
[34:21] 你摸底
[34:22] 你要有的条件是什么
[34:24] 是
[34:24] 不是说不能摸底
[34:26] 我也不是叫大家说
[34:27] 要越跌越买
[34:28] 没有
[34:29] 我们都是
[34:29] 至少在某些条件
[34:32] 是
[34:32] 判断下
[34:33] 他已经有很高的机会
[34:35] 已经在落底了
[34:37] 那这个时候呢
[34:38] 因为按照我们过去的经验嘛
[34:40] 你从这个下跌到上涨
[34:41] 中间会有一段时间
[34:43] 这段时间呢
[34:44] 也许比较长
[34:45] 也许比较短
[34:46] 不一定
[34:46] 那大家就依照自己的
[34:48] 一个资金的一个配置
[34:50] 去做你该做的一些布局
[34:53] 我觉得不管这个时间点
[34:55] 可能长可能短
[34:56] 如果说短一点
[34:57] 这个买进去之后
[35:00] 它可能一两个礼拜就涨上去
[35:02] 例如说之前跟大家分享过的企机
[35:04] 它的速度也比我想象中的快
[35:05] 对
[35:06] 那没办法
[35:07] 那这时候你就赶快拿出
[35:09] 右侧交易的那套资金
[35:11] 把它丢进去
[35:11] 对 我觉得就是这样子
[35:13] 没有说绝对的
[35:15] 一定要做左侧越摊越平
[35:18] 或者是全部都要做右侧
[35:19] 我倒觉得
[35:20] 做到后面来讲
[35:22] 就是你会有一部分之间会在
[35:24] 如果你真的技术够成熟的话
[35:26] 你判断够准确
[35:28] 或经验够的话
[35:28] 基本上依照我的经验
[35:30] 大部分的部位
[35:32] 还是有机会去买到就是底部区
[35:35] 只不过买到底部区之后
[35:36] 后面的等待时间
[35:38] 有时候就要看一下
[35:40] 当时的市场气氛
[35:41] 有些时候呢
[35:43] 题材刚刚好翻到你
[35:44] 那就上去的快
[35:45] 有些时候呢
[35:47] 可能稍微等一下
[35:48] 比如说
[35:49] 好吧
[35:50] 就是还是老讲一下
[35:51] 去年的台塑化
[35:53] 我讲很久
[35:54] 我回买的很久
[35:55] 就没想到最近超级标
[35:57] 变成大标股
[35:58] 我也没有料到这种事情发生
[36:00] OK
[36:01] 所以我觉得至少
[36:02] 你能够再买到一个
[36:03] 就是类似利于不败之地的价位的时候
[36:08] 你会比较能够抱得住
[36:09] 也抱了酒
[36:10] 因为讲到这个台书花
[36:12] 连续两天的涨停板
[36:14] 那今天直接又杀到跌停板
[36:16] 他当然不是因为
[36:17] 他真的因为油价受害跟受贿
[36:20] 他只有因为油价受害跟受贿
[36:22] 在筹码的来跟走而已
[36:24] 在他的营运上面
[36:26] 根本就还来不及知道
[36:27] 会发生什么事情
[36:28] 因为这事情是这样
[36:30] 没有错啦
[36:31] 他可能有炼油事业或什么的
[36:32] 可是他也要有很多的低价库存
[36:34] 他才能享受到
[36:35] 这个油价上涨之间的价差
[36:37] 才那么几天怎么享受
[36:39] 你都不知道它到底有多少库存
[36:40] 这是其一嘛
[36:41] 其实如果油价又下来了
[36:43] 东西都还没有卖掉
[36:44] 就已经下来了
[36:46] 所以这几天的塑化股
[36:48] 涨的是气氛仔
[36:49] 这边有跟大家讲
[36:50] 气氛仔不是不能做
[36:52] 气氛仔一样是短线操作
[36:54] 就是跟着油价上去
[36:55] 尤其是二线塑化
[36:56] 我记得韦泰也有讲
[36:57] 请不用太认真
[36:59] 它的获利到提升了没
[37:00] 气氛来了
[37:01] 大家一起
[37:02] 那很多
[37:03] 他们有很多不同的产品
[37:05] 我跟你讲
[37:05] 我以前也有很短暂的时间
[37:08] 接触过塑化
[37:08] 我都背不起来
[37:09] 只有谁背得起来
[37:10] 幸福更好背得起来
[37:11] 我都背不起来
[37:12] 那现在背得起来也没用啦
[37:14] 说实话
[37:14] 到底是长本
[37:16] 还是什么巨乙烯
[37:17] 还是什么东西
[37:18] 到底长什么
[37:20] 有人在意吗
[37:21] 其实它就是在长的时候的一个题材
[37:23] 并没有办法因为现在
[37:25] 油价的上涨或下跌
[37:27] 它真的在
[37:28] 它的终端产品
[37:29] 立刻产生了什么样的变化
[37:30] 真正要产生变化
[37:32] 需求就要上来
[37:34] 需求要上来
[37:35] 它可能牵涉到中国市场的内需
[37:38] 真的是讲烂掉了
[37:39] 二屋能不能停站以后
[37:41] 有真正的重建的需求
[37:43] 这些都还会是大的
[37:45] 能够让这一些塑化原料产品上涨
[37:48] 很扎实的力道
[37:49] 但是跌深了
[37:51] 景气有没有慢慢回暖
[37:52] 韦泰其实有帮我们讲过
[37:54] 景气是有慢慢回暖的
[37:56] 尤其像台塑化
[37:57] 它涨到两根之前
[37:58] 它有公布去年获利
[37:59] 它还超额配发股息
[38:01] 这些都是
[38:03] 他们卖了很多南亚科
[38:04] 这些都会是他们的一些
[38:07] 在获利上的底气
[38:09] 离开最差的时候
[38:10] 但是如果速化今天真的要大涨
[38:13] 那它就要有一个
[38:14] 可能相对稳定的油价
[38:16] 但是是好的需求
[38:17] 那速化的景气
[38:19] 就会真正的回温了
[38:20] 对
[38:21] 所以当这个气氛过去之后
[38:25] 这些因为市场上面的题材
[38:27] 而上涨这些的一个公司
[38:29] 就像刚刚赵华所说的
[38:31] 不是不能做
[38:31] 只不过你有上车
[38:34] 也要记得下车
[38:36] 好
[38:37] 或者是像韦泰
[38:38] 他当初是讲在非常便宜的时间点
[38:41] 那你要不要上下车的弹性
[38:43] 就会变得很大了
[38:44] 好那今天很谢谢韦泰
[38:46] 我再度的重申
[38:48] 希望我们今天这一集的上架是顺利的
[38:51] Apple
[38:52] 很多人说苹果的股价
[38:55] 难怪都会涨
[38:55] Apple
[38:56] 拜托啦
[38:58] 好那也希望大家
[39:00] 听到我们这个
[39:01] 常常讲说喜欢赵华四岁念
[39:03] 四岁念完之后
[39:04] 一样能够在古海
[39:05] 现在的心情
[39:06] 是穩定的
[39:07] 然後慢慢累積大家的資產
[39:09] 那大家拜拜
[39:10] 謝謝大家
[39:11] 拜拜
