[00:00] 欢迎收听赵华与古惑仔第1115集
[24:58] 最主要关键点就是
[25:00] 会有一个问题
[25:01] 就比如说现在有这些通膨数字要公布
[25:04] 是不是会有压力
[25:05] 老实讲我觉得不会
[25:06] 因为很简单的原因是因为
[25:08] 现在通膨数字不好
[25:10] 本来就该不好
[25:11] 因为最主要关键点是川普
[25:14] 因为他打了这个战火
[25:15] 所以通膨一定会很高
[25:17] 因为油价现在就还没下去
[25:19] 所以你看到的数字自然会不好
[25:21] 而且时间拖长
[25:22] 它会导致一个除了CPI之外
[25:25] 包含核心已经扣掉能源的
[25:27] 也开始加温
[25:28] 因为这个会互相传染
[25:30] 可是我之前最早有提到
[25:32] 半年之内其实影响的程度
[25:34] 都还在有限范围之内
[25:36] 所以简单应该说
[25:37] 你等到第三季底了
[25:40] 如果这个战火打不完
[25:41] 那是整個氛圍就會改變
[25:44] 但是為什麼說我覺得今年不太需要
[25:48] 我不覺得川普會把他搞成這副德性
[25:52] 因為我最早就提到
[25:53] 他這次拿到的不是錢
[25:54] 他拿到的是政治好處而已
[25:56] 他不會拿他的經濟去換人家的政治好處
[26:00] 因為理論上絕對不划算
[26:03] 所以他雖然嘴巴都講得好像很兇狠
[26:06] 實際上他不可能繼續做下去
[26:08] 所以我覺得不用擔心
[26:10] 而且我一直講
[26:11] 要记得一件事情
[26:12] 现在的美国的利率
[26:15] 3.5左右
[26:16] 是一个
[26:17] 我觉得
[26:18] 对股市是一个非常好的
[26:20] 一个环境
[26:22] 对
[26:23] 你说
[26:24] 你说再低一点好不好
[26:26] 结果联准会希望说
[26:28] 可以二以下
[26:29] 当然是好
[26:29] 可是我意思说
[26:30] 走长远一点
[26:32] 它有个好处
[26:33] 你稍微有一点点高
[26:35] 代表什么
[26:36] 你有子弹
[26:36] 对
[26:37] 就是说如果万一
[26:38] 真的未来经济出了什么状况
[26:40] 或就业
[26:41] 它马上降息又可以再刺激
[26:43] 你看疫情那时候就急速降息
[26:44] 这是一点
[26:45] 还有更重要的
[26:47] 当你没有降息
[26:48] 你就没有升息空间
[26:50] 所以我的意思说
[26:51] 其实升息
[26:52] 现在3.5左右
[26:54] 大家是习惯的
[26:55] 这么久了
[26:56] 而且常常讲
[26:58] 万一今年都不降息怎么办
[27:00] 我说今年以来是没有降息
[27:02] 都能长成这副德性
[27:03] 你真的认为降息对股市
[27:06] 到底有多大的帮助
[27:07] 没有
[27:08] 简单对我的观念就是
[27:10] 降息的刺激是非常浅
[27:13] 而且非常短的
[27:14] 但是升息故事不一样
[27:15] 升息对经济冲击是很大的
[27:18] 所以对我而言
[27:20] 降息短线刺激
[27:21] 换来未来可能升息的忧虑
[27:24] 我宁愿不降息
[27:26] 反正
[27:26] 但是会导致一个现象
[27:29] 会不会有负重
[27:30] 有
[27:30] 就是这个M型化会很严重
[27:32] 因为AI人家是有很强的基本面
[27:35] 所以他三点多
[27:36] 人家可以继续冲
[27:37] 可是你要知道
[27:39] 本来就不怎样的那些传产
[27:41] 他扛着三点多
[27:43] 人家是有压力的
[27:44] 所以会导致M型化
[27:46] 相对来讲会比较严重
[27:48] 但对股市而言
[27:49] 就是相对比较好的情境
[27:51] 所以一开始就告诉大家
[27:52] 其实这一块不用
[27:54] 就是如果讲到
[27:55] 联准会的动向什么
[27:57] 我真的觉得
[27:58] 甚至我直接讲白一点
[27:59] 今年真的不要把心思
[28:02] 放在联准会上面
[28:03] 多看一些
[28:05] 这些所谓的产业大佬讲的话
[28:08] 我觉得才是比较重要的关键点
[28:12] 那另外再讲到
[28:13] 比如说刚刚讲了几个重要点
[28:16] 比如说现在的市场的动向啊
[28:19] 或者是现在在公布的营收的架构
[28:22] 五月营收公布到目前你觉得如何
[28:25] 我觉得非常好啊
[28:26] 数字很好啊
[28:27] 而且台积电的营收
[28:30] 其实应该也都会表现得非常亮眼
[28:33] 因为推估一下
[28:35] 因为四月的营收不太好
[28:37] 所以代表着五六月是很好的
[28:40] 我上次就有讲
[28:41] 其实四月是不如预期的
[28:43] 四月有小福月减
[28:45] 小福月减
[28:47] 那很低三个比例
[28:48] 但是我就直接讲白一点
[28:50] 我虽然很喜欢
[28:51] 不如预期就是不如预期
[28:53] 不过好像以美元营收来看是OK
[28:55] 对
[28:56] 就是台币营收
[28:57] 因为台币那时候比较弱
[28:58] 是我那时候讲
[28:59] 结论就是不如预期
[29:01] 但是跟大家讲不用紧张
[29:02] 因为它不是单月
[29:03] 它是三个月包裹在一起
[29:05] 那回过头来一样问题
[29:07] 就是说五六月
[29:08] 他会再创历史新高
[29:10] 是不会有问题
[29:11] 那为什么有自信
[29:13] 上礼拜他讲的
[29:14] 就是魏哲嘉讲
[29:15] 他有讲到全年营收状况
[29:17] 第二季的营收状况
[29:18] 跟上次讲的一样
[29:19] 上次讲的
[29:20] 你把数字摊开
[29:21] 再把这个回去兜一下
[29:24] 你就知道
[29:24] 后面他不敢讲
[29:27] 但是他就是暗示你
[29:29] 五六月的营收
[29:30] 会再创历史新高
[29:32] 所以老实讲
[29:33] 其实不用太担心
[29:35] 那最后就是讲到说
[29:36] 除全息的时间点
[29:38] 那每年的这个
[29:41] 其实除全息比较吃的
[29:42] 就是市场的这个当时的氛围
[29:45] 那比较好的现场
[29:47] 因为大家重点
[29:48] 它除息之后吃的是
[29:50] 到底会不会填息
[29:52] 那到底会不会填息
[29:54] 就等于说除息之后
[29:55] 股价下来之后
[29:56] 谁要去买
[29:57] 所以市场的氛围就很重要
[30:00] 那现在我觉得
[30:01] 还是一个多头的一个氛围
[30:03] 那我每次都讲
[30:04] 一整年就以前我們在操作在法人的時間點在這種初選席尤其是七月跟八月這兩個月因為六月要等到很接近尾段才開始有比較多的初選席
[30:18] 七月幾乎都卡在七月
[30:20] 八月就相對來講沒那麼多
[30:22] 那七月這個初選席的時間點其實指數通常都是非常的正向
[30:29] 所以我常常講就是跟大家講說
[30:31] 就目前的角度
[30:33] 看起来都是正向的
[30:36] 看起来都是利多
[30:37] 唯一有没有风险
[30:39] 我只能说不太可能没有
[30:41] 现在能够看得到
[30:42] 我除了刚刚提到短线涨多
[30:44] 比如说乖离率高之外
[30:47] 其实我不断强调
[30:48] 有一个就是这个
[30:50] 辉达要转Valor Bean的
[30:54] 是不是顺利
[30:55] 因为每次世代在转变的时候
[30:58] 都通常比较
[31:00] 我觉得合理
[31:01] 因為它的規格大幅的變化
[31:03] 它不是小改款
[31:04] 真的是完全改變
[31:06] 所以它的零組件
[31:08] 它的配用套件
[31:10] PCB散熱什麼都得改變
[31:12] 中間只要任何一個環節卡住
[31:14] 就會導致它出貨卡住
[31:16] 所以這麼多的關節
[31:18] 裡面幾百個幾千個
[31:20] 只要是不是都能夠順利出貨
[31:22] 我覺得那個對台股是有壓力的
[31:25] 尤其是這麼高的位階
[31:27] 當然一開始就跟大家講
[31:29] 因为上次也发生过一次
[31:31] 没错
[31:32] 那这次
[31:33] 卡在GB200
[31:34] 对对对
[31:35] 卡在GB200
[31:35] 所以上次也发生过一次
[31:37] 我记得晚了半年
[31:39] 那中间股价确实也有一两
[31:42] 三个月一两个月
[31:43] 卡了蛮久的时间
[31:44] 每天都在讲说
[31:45] 到底什么时候才会变好之类的
[31:48] 但是它的特色就是还没有变好
[31:50] 股价就开始转强
[31:51] 后来就告诉你
[31:52] 原来已经顺利量产了
[31:54] 那我觉得这次会不会有
[31:56] 我也不知道
[31:56] 那我只能说
[31:57] 这是目前可以考量的一个变数
[32:01] 其他几乎都是维持真相
[32:03] 我就不断地跟投资人重申
[32:07] 就是说养成一个习惯
[32:09] 就是尽量把股价的走势看淡一点
[32:12] 因为结论就是
[32:14] 你结论到底是对或错
[32:17] 其实是有一把尺的
[32:18] 或者是跟大家讲
[32:20] 因为我常常讲这个问题
[32:21] 比如说博通或者是台积电
[32:24] 其实好或坏
[32:25] 其实是有一个标准的
[32:27] 我有时候跟投资人在聊
[32:29] 他会说
[32:30] 那个是因为你知道吗
[32:31] 那我们又没办法
[32:33] 那我跟大家讲
[32:34] 其实就以前确实是
[32:36] 但是现在时代不同了
[32:38] 现在你其实是有办法
[32:39] 简单而言
[32:40] 你就请AI帮你做这个事情
[32:42] 是 现在AI是厉害的
[32:43] 对 他真的是厉害的
[32:45] 你更好 更标准的做法
[32:48] 是你应该
[32:49] 我们举个例
[32:50] 就像台积电要法缩了
[32:52] 你应该是在法缩前
[32:54] 可能最后一两天
[32:56] 你就请AI问他说
[32:58] 你帮我把现在市场上
[33:00] 对于他的这个
[33:02] 整个把说会要出的数字给我看
[33:06] 然后你就把这个档案留下来
[33:08] 等到他开出来的时候
[33:10] 你就你心里就有一把尺
[33:12] 到底他的结果是比这把尺高还低
[33:15] 你就不会受到市场的影响
[33:18] 那你要记得
[33:20] 你一定要坚信那把尺
[33:21] 而不是坚信股价
[33:23] 因为股价短线会脱钩
[33:25] 但绝对不会长线
[33:26] 所以最后我就常常讲
[33:28] 以前我们法人确实有办法
[33:31] 这是跟一般投资人落差
[33:33] 但时代已经不一样
[33:34] 很多东西我刚刚讲
[33:36] 博通的到底是不是真的
[33:38] 当然这个东西
[33:40] 就是你可以请他
[33:42] 我觉得这是比较合理的方法
[33:44] 你应该在还没公布结果之前
[33:48] 就先有一个答案
[33:49] 然后再答案出来
[33:51] 你再去对答案卷到底对不对
[33:53] 然后最后就要坚信
[33:55] 自己要能够有那个信念
[33:57] 说他就是好
[33:58] 没关系他敢跌我就敢买
[34:00] 那两层几次习惯之后
[34:03] 脱离了那个两件事情
[34:06] 第一个就是股价的走法
[34:08] 第二是市场的那个氛围
[34:10] 你有办法脱离那个自然
[34:12] 你就有办法抓到市场的节奏
[34:14] 好因为我比较幸运
[34:16] 我有像明翰这样的朋友
[34:17] 如果说他今天是绝对善良
[34:21] 我就是中立善良
[34:22] 就是说对于多头的乐观程度
[34:24] 我是比较审慎乐观
[34:26] 它是我觉得是高度乐观
[34:27] 可是它的高度乐观
[34:28] 不是盲目乐观
[34:29] 是建立在对产业
[34:31] 跟基本面的架构想法上
[34:33] 而且明汉是非常早
[34:34] 开始用AI的
[34:35] 我还记得那时候达兰秀
[34:36] 开始做那些
[34:38] 所谓我们讲CG
[34:39] 就是所谓那些投影片的时候
[34:40] 一开始都很丑传统的
[34:42] 然后一开始用
[34:43] 就是明汉就开始大量的使用
[34:45] AI做自己的投影片
[34:47] 然后一开始会有错误
[34:48] 但错误就越来越少
[34:50] 图片也越来越漂亮
[34:51] 字体也越来越OK
[34:52] 我刚刚一直在
[34:54] 刚刚我们滑一下手机
[34:55] 我昨天看了一下
[34:56] 我的这个直播内容
[34:57] 我就发现
[34:58] 我一直拿着手机
[34:59] 我就发现它完全呈现出
[35:01] 我是一个资讯焦虑症者
[35:03] 为什么我一直在滑手机
[35:05] 是因为我不停地在看
[35:06] 涨跌服务
[35:07] 然后在看我的APP里面
[35:08] 到底等一下要讲哪个肋骨
[35:09] 然后到底刚刚下午
[35:11] 现在到底开盘
[35:11] 夜盘是多少
[35:12] 我一直在滑
[35:13] 我这样好对不起汉为
[35:15] 所以我今天没有对不起明汉
[35:16] 但我刚刚滑了一下
[35:18] 因为我刚刚讲错一个东西
[35:19] 4月其实是台币走强
[35:21] 所以才会导致台积电的美元营收
[35:24] 它是达标
[35:25] 但换成台币营收
[35:26] 就相对好像少了一点点
[35:28] 对我刚刚讲完就想说
[35:30] 不对不是台币走弱
[35:31] 是台币走强
[35:32] 这边来跟大家更正一下
[35:34] 但是回到台股的基本面上面
[35:36] 以目前五月营收结出来
[35:38] 我觉得也是一个没有败向的状态
[35:41] 还是非常多的公司在创历史新高
[35:43] 例如大家会最常想到像PCB
[35:45] 同博基板
[35:46] 台光电
[35:47] 还是在创历史新高
[35:48] 载板应该也会开始有人
[35:51] 就是业绩足迹走高
[35:53] 像尖点
[35:54] 虽然它的股价很震荡
[35:55] 但它的业绩也创历史新高
[35:57] 等于PCB这一挂
[35:58] 很多人都在创历史新高
[36:00] 大家拭目以待
[36:01] 台积电会不会拭目以待
[36:02] 只要是现在未接
[36:05] 经过整理的
[36:06] 我觉得它的营收创新高
[36:08] 就是如明翰讲的
[36:10] 几乎是个松分题
[36:11] 就在传统的淡月
[36:13] 大家还是陆续在创新高
[36:15] 就代表AI已经改变了
[36:17] 大家在四季上的一个节奏
[36:19] 那我只是觉得外资很烦
[36:21] 他今天真的出了非常多的报告
[36:22] 去调升了很多人的平等
[36:25] 还有昨天我观察到一个现象
[36:27] 我们一直在讲主动式的ETF
[36:29] 昨天主动式ETF是净流入
[36:31] 就等于在下杀的过程中
[36:34] 有非常多人可能跟我一样
[36:35] 觉得买个股跌停锁在那边捡
[36:38] 真的有把握吗
[36:39] 好啦还是去买个ETF
[36:40] 跌6%了嘛
[36:42] 有的甚至跌7%了
[36:43] 买一点主动ETF
[36:44] 结果所以大部分的主动ETF
[36:46] 有点知名度的
[36:47] 几乎都是进流路
[36:49] 钱跑进去了
[36:50] 那今天有没有给大家很好的回报
[36:52] 有
[36:52] 像我就观察
[36:53] 虽然这段时间
[36:54] 981也跑得比较慢
[36:56] 可是昨天大概有8亿元跑进去
[36:58] 他就买了两档
[36:59] 买了谁呢
[37:00] 联发科
[37:01] 买了谁呢
[37:02] 金像电
[37:02] 这两档今天怎样呢
[37:04] 涨定班
[37:05] 所以今天981
[37:06] 直接就反弹快要5个百分点
[37:08] 还是蛮强的
[37:09] 所以我觉得
[37:10] 在这样的多头气势下
[37:12] 明翰帮忙大家知道
[37:15] AI的基本面
[37:16] 完全是正向的时候
[37:18] 您不敢买个股
[37:19] 真的就让专业经理人帮你操盘
[37:21] 因为他们拿了你的钱
[37:22] 是一定要买的
[37:23] 对 应该这样讲
[37:25] 这个个股的部分风险
[37:27] 当然相对比较高一些些
[37:28] 但也不一定
[37:29] 如果你有办法
[37:30] 做有效的筛选
[37:32] 尤其是AI
[37:33] 加上全职股
[37:35] 你只要这两个交解
[37:37] 其实风险可控
[37:38] 而且它又具有一定的
[37:41] 这个AI比重
[37:42] 其实我觉得不会差太多
[37:43] 当然你还要
[37:45] 有点麻烦
[37:45] 你要持续follow
[37:46] 就是后续有没有什么变化
[37:48] 所以直接交给经理人
[37:50] 我觉得是一个很好的方向
[37:52] 再讲我觉得就以昨天那个架构
[37:56] 其实就我个人而言
[37:59] 我觉得我也不会去求
[38:00] 今天到底有多强
[38:02] 因为我的观念都会觉得
[38:04] 这种机会来的时候
[38:06] 要回过头来
[38:08] 就我们之前一直讲过
[38:09] 我要得到隔天比较大的报酬
[38:13] 其实我不见得一定要
[38:14] 你的隔天的反弹很强
[38:17] 我要的是
[38:18] 当你来的时候
[38:19] 你敢不敢
[38:21] 是不是把钱丢进去
[38:23] 我现在
[38:23] 在这种环境之下
[38:25] 大家都害怕
[38:26] 我常常讲
[38:26] 大家往外冲
[38:27] 这时候
[38:28] 你要也很孤单地往内走
[38:30] 就是所有人
[38:31] 是这样往这边跑的时候
[38:32] 你要这样一直进去
[38:33] 你就要很从容地
[38:34] 继续往内走
[38:35] 那你会不会害怕
[38:36] 而且你在这个时间点
[38:38] 你到底可以
[38:39] 你是不是敢压重
[38:40] 我觉得那是很重要
[38:41] 那当然刚刚提到
[38:43] 選個股相對來講
[38:45] 你可能在這麼短時間
[38:47] 尤其是就算設好了
[38:49] 可能開盤跟你想的也不一樣
[38:51] 沒有錯
[38:51] 你用這幾檔就一開
[38:54] 它跌的好像感覺沒有那麼多
[38:56] 你就會覺得買了這樣到底行不行
[38:59] 然後跌多的你又來不及研究
[39:02] 那很簡單就ETF就直接殺進去
[39:04] 我覺得我個人覺得
[39:06] 無論主動被動
[39:07] 其實都是很好的方向
[39:09] 當然主動的部分
[39:11] 它的特色就是
[39:12] 跌的时候它会跌比较重
[39:14] 涨的时候自然也涨比较多
[39:17] 所以相对上
[39:17] 当然是一个很好的选择标题
[39:20] 只要重申
[39:20] 我觉得这个方向都不会错
[39:22] 但是切记就是
[39:24] 这个折溢价的部分
[39:25] 稍微参考一下
[39:26] 就是在那个市场很激情的时候
[39:29] 折溢价我觉得
[39:30] 反而是要留意的关键点
[39:32] 我昨天有跟大家分享
[39:34] 我昨天有捡到几档ETF
[39:35] 我都有先去查
[39:36] 其实用这个台股ETF
[39:38] 折溢价的这个APP免费的
[39:39] 有时候看点广告
[39:40] 他就会告诉你目前的折溢价
[39:42] 比较头痛的是
[39:43] 像我昨天就没有捡到988
[39:45] 988一直有一个长期小溢价的问题
[39:48] 因为他投资在美股的一些
[39:50] 比较新兴科技股
[39:51] 就是波动比较大的
[39:52] 那当然也有可能晚上美股开盘
[39:55] 他就把那个溢价的部分吃掉
[39:57] 也有可能
[39:57] 可是就小麻烦
[39:58] 那今天有一档也是投资美股的ETF挂牌
[40:01] 主动式的402A
[40:03] 这是安联的
[40:04] 投资在美国以大型股为主
[40:06] 但是有搭配一些中小型股的
[40:08] 我也很有兴趣
[40:09] 因为今天挂牌嘛
[40:10] 我就想今天挂牌一定破发
[40:13] 安联的人应该没有听吧
[40:15] 可能会有听
[40:16] 但正常因为他们今天要挂牌
[40:18] 他们一定前两天买好股票
[40:19] 所以导致今天破发的几率是非常高的
[40:22] 但今天一看
[40:23] 是破发没错
[40:24] 9块多
[40:25] 可是溢价3.5%
[40:28] 没办法
[40:29] 我昨天还有跟安联稍微开个玩笑说
[40:31] 你不要明天一挂牌就溢价
[40:33] 他们就有点面露为难
[40:35] 因为他们投资在海外
[40:36] 一定要有这个概念
[40:37] 投资在海外很难在盘中把溢价给弥平
[40:40] 因为他们要等美股开盘
[40:42] 他们才有办法补货
[40:43] 所以在没有办法补货的情况下
[40:45] 他就没有获去市场上平衡那个价格
[40:48] 但台股的ETF就比较容易
[40:50] 他比较容易在市场上
[40:51] 马上做一些造势的行为
[40:53] 让他们的净值跟市价可以贴近
[40:56] 那不代表402A不好
[40:58] 只是他今天就让我觉得很可惜
[41:00] 虽然他破发后来拉起来
[41:01] 就回到10块以上
[41:02] 可是我就是没有办法
[41:04] 3.5%太多了
[41:05] 甚至有到3.8%太多了
[41:07] 所以我就告诉我自己说
[41:08] 以后大概这种海外型的ETF
[41:11] 我真的超有兴趣
[41:12] 我可以容忍的范围就是1%
[41:14] 它如果1%溢价
[41:15] 我可能愿意
[41:16] 超过1%我大概不行
[41:18] 我这样讲
[41:19] 我觉得确实六九
[41:20] 我听到三点多
[41:21] 而且它有个问题
[41:22] 因为它刚挂牌
[41:23] 它第一天
[41:24] 它刚挂牌
[41:25] 就会有一个问题
[41:26] 我常常讲
[41:26] 假设我举一个情境
[41:28] 说某一档ETF
[41:30] 其实它比如说
[41:31] 现在溢价1%多
[41:33] 可是你可以去观察一个问题
[41:35] 就是它会
[41:36] 你其实都查得到
[41:37] 它的过去平均的溢价状况
[41:39] 如果说过去来讲
[41:41] 它就是有一档
[41:41] 对对对
[41:42] 长期维持溢价
[41:43] 长期它就是维持稳定溢价
[41:45] 其实代表你也没有买贵
[41:47] 但是数字只要一大
[41:49] 像那什么3% 5%
[41:50] 那就不要讲
[41:51] 我也不相信长期能够3% 5%
[41:53] 如果说一个%长期
[41:54] 它就是溢价的
[41:55] 我觉得这个是我可以接受的
[41:57] 但是第一数字太夸张就不要讲
[41:59] 但是如果平常都是甚至还折价
[42:02] 现在突然开始转溢价了
[42:04] 那个我理论上也不会摸
[42:05] 所以这个等于说
[42:07] 你除了绝对值之外
[42:09] 还有跟平常的均值
[42:11] 也要稍微对应一下
[42:13] 还有一个问题刚才提到
[42:14] 海外你就要给他一点点的空间
[42:18] 他没办法马上调整
[42:19] 你要给他一点点的空间
[42:21] 但是我刚刚讲
[42:21] 这是例外
[42:22] 如果你看其他的
[42:24] 他已经挂牌一段时间
[42:26] 他长期本来就有点溢价
[42:28] 你就可以接受
[42:28] 但是当他又全新挂牌
[42:30] 又是数字比较大
[42:32] 相对来讲
[42:33] 就会稍微有一点点担忧
[42:35] 我觉得是合理的
[42:36] 所以我刚才为什么说一趴我可以接受
[42:39] 就是以前我买国泰非诚半导体
[42:41] 它也蛮常会出现将近一趴
[42:43] 后来我就接受了
[42:45] 它是一趴内我都愿意接受
[42:47] 现在9888在挑战我
[42:48] 是不是要调宽到1.5%呢
[42:51] 那我们回到个股上面
[42:53] 刚刚讲到的是ETF
[42:54] 但很多人例如昨天我就是减ETF
[42:57] 因为不敢减所有跌停板的
[42:59] 但今天其实我就开始减个股了
[43:02] 为什么呢
[43:03] 因为今天名牌到处飞
[43:04] 今天所有人都恢复信心了
[43:06] 而且很多图的形态叫做什么
[43:08] 回后买上涨
[43:10] 不是说一定要用技术形态看
[43:12] 但是如果今天市场信心恢复的时候
[43:14] 你就想
[43:14] 他从高档已经修正了
[43:16] 他从高档不但已经修正了
[43:18] 甚至他还经过了一个洗礼之后
[43:20] 还恢复往上了
[43:21] 看起来那个形态之漂亮的
[43:23] 例如说国具今天出关
[43:25] 其实国具今天集所有的力多于一身
[43:28] 他在被关的时候
[43:29] 因为有过一段的修正
[43:31] 所以他不太容易又直接再被关
[43:33] 所以他就被放出来了
[43:34] 放出来的第一天就遇到花旗
[43:37] 直接调高他的目标价到1500块钱
[43:40] 是目前坊间看起来最乐观的
[43:42] 以及统一投信有出一个报告
[43:46] 就是由我们姚慈金母
[43:48] 说他也认为国际具有潜力
[43:50] 哇塞这个加持不得了
[43:52] 所以今天国际一出关
[43:53] 其实没有立刻喷涨
[43:54] 因为就是跟敏翰刚刚讲的
[43:56] 其实今天开盘的时候
[43:57] 大家是有点犹豫的
[43:58] 会觉得昨天这样喜够吗
[44:00] 还在犹豫的时候
[44:01] 它其实有震荡一下
[44:02] 后来就跑去锁涨停
[44:04] 这个锁涨停不得了
[44:05] 所有的被动元件
[44:06] 华新科大义一排锁涨停
[44:09] 被动元件我觉得是一个很有趣的事情
[44:12] 是因为它在台股的AI股里面
[44:15] 是最落后开始起涨
[44:16] 但又非常整齐的
[44:18] 所以我们就一个一个来拆解
[44:20] 现在看到国具这样的态势
[44:22] 你会给被动元件不一样的评价跟想法吗
[44:24] 其实老实讲
[44:26] 被动元件它本来就是有基本面的
[44:29] 对对
[44:30] 其实它基本面是
[44:32] 对
[44:32] 基本面是强
[44:33] 而且是真的有在改善
[44:35] 那我觉得应该说
[44:37] 被动元件
[44:38] 两大缺点
[44:40] 第一个也是最大的缺点
[44:41] 就是真的是
[44:42] 它的血率太陡
[44:43] 目前太陡了
[44:45] 这一两个月来
[44:46] 对
[44:46] 这个血率太陡
[44:47] 是它最大的压力
[44:50] 第二个部分来讲
[44:51] 就是他们在AI的比重
[44:54] 相对来讲
[44:54] 还是比较低一些些
[44:56] 对比我们平常讲的
[44:58] 到了相关零组件来讲
[44:59] 所以它才是最慢的
[45:01] 对
[45:01] 所以相对来讲
[45:02] 它就是今年才热起来的
[45:04] 所以相对来讲
[45:05] 它就会
[45:06] 如果大家数字摊开
[45:09] 它的问题在哪里它的本益比老实讲不算低但是对比其他来讲我不觉得他高例如跟CPO比對我意思是說對比整個AI族群裡面
[45:19] 他的本益比不算高
[45:20] 那你要看
[45:21] 我說你要看你跟誰比
[45:22] 如果你今天跟他自己以前比那是真的貴
[45:26] 但是如果跟AI股比他不貴
[45:28] 但是他的
[45:29] 所以我不能說他貴
[45:30] 但我只能說他協力很懂
[45:33] 這個是壓力
[45:34] 第一壓力
[45:35] 第二就是他的這個比例
[45:37] 比例相對來講現在還比較低
[45:40] 但是他現在確實已經慢慢進入到軌道上
[45:43] 所以是不是一個
[45:45] 等於是長期投資的族群
[45:47] 答案是對的
[45:48] 但是現在的問題就是買一點
[45:51] 因為我剛剛提到
[45:52] 因為他最大的問題是
[45:53] 協率
[45:54] 協率要解決的問題就是買一點
[45:56] 所以拉回當然是一個投資的機會
[46:00] 可是
[46:01] 老實講啊協率很高的
[46:03] 族群就不好買因為
[46:05] 多的时候你买会怕
[46:07] 拉回的时候你会觉得
[46:09] 你永远会觉得拉回不够
[46:11] 不过昨天被动元件就很厉害了
[46:13] 昨天盘中被动元件
[46:14] 全部都从跌停
[46:15] 或是接近跌停拉上去
[46:16] 是 应该说
[46:17] 因为它已经有先修正
[46:19] 而且它修正完
[46:21] 应该修正完之后
[46:22] 它已经开始整理了
[46:23] 所以会导致它现在的压力
[46:26] 相对来讲比人家轻
[46:28] 因为等于说它在
[46:29] 它比大盘早建高
[46:31] 然后先压回 先整理
[46:33] 陆续被关
[46:34] 现在陆续被关出来
[46:36] 对
[46:36] 然后他本来就准备要冲了
[46:38] 结果刚好时间走对了
[46:41] 然后现在刚放出来
[46:43] 加上大家也说正向
[46:45] 正向的部分
[46:46] 我觉得这个是可以预期的
[46:48] 其实陆陆续续
[46:49] 本来就一直都有在出
[46:51] 那比较特别的就是
[46:53] 给一个很高的目标价
[46:55] 但是凭良心而言
[46:56] 目标价对我是没有意义的
[46:58] 就是对我来讲是没有意义的
[47:01] 不过对气势来说是有帮助的
[47:02] 对啦
[47:02] 我觉得是合理
[47:04] 但我对我而言
[47:05] 我会觉得这个还是回归基本面观
[47:08] 比较好的现象就是他们
[47:10] 尤其是国际的营收
[47:11] 确实还在持续走高
[47:13] 所以当然他营收是有他
[47:15] 因为合并之后拉高的
[47:18] 这是一点
[47:19] 但是你要记得
[47:20] 如果光靠合并而加成
[47:23] 他到一个程度他会上不去
[47:25] 可是他现在是逐月都还在创高
[47:27] 所以代表着他的趋势是对的
[47:30] 那我刚刚讲的
[47:31] 最后的问题就是
[47:32] 克服你的進場點
[47:34] 因為協力高
[47:35] 上去買也不是
[47:37] 下來買也不是
[47:38] 因為下來的時候
[47:39] 光它這麼高的協力
[47:41] 再下來你還是會覺得很高
[47:42] 所以再下來
[47:43] 你會希望再買便宜一點點
[47:45] 最後你沒買到
[47:47] 它就又往上衝了
[47:48] 所以我剛剛講了
[47:50] 如果要排除買點的問題
[47:53] 最後只能分批去做介入
[47:55] 國巨也有小國巨
[47:57] 就是個股企業部分
[47:58] 其實我今天有嘗試掛國巨
[48:01] 那我不敢一口气就买一张
[48:03] 因为就跟敏汉完全讲中我的心情
[48:05] 开盘在震荡
[48:06] 我觉得今天国剧的力多这么多
[48:08] 应该这个出关行情可以期待
[48:10] 然后我就先挂一个低
[48:12] 挂不到
[48:12] 我用零股挂
[48:13] 零股又很讨厌
[48:14] 9点10分之后才能挂
[48:17] 所以前10分钟
[48:18] 你就一直在思考怎么办
[48:19] 但前10分钟有所谓的个股期
[48:21] 而且有小个股期
[48:22] 小个股期一口表彰100股
[48:25] 所以我觉得那个就压力就没有那么大
[48:27] 而且你的成本资金也比较小
[48:29] 但那是开杠杆
[48:30] 所以我就只好忍耐到了
[48:32] 就是9点10分
[48:33] 我就开始两百股两百股的挂
[48:36] 挂不同的价格
[48:37] 挂出一个平均价
[48:39] 那当然很幸运的是
[48:40] 今天国际就跑去锁涨停板了
[48:42] 但我今天在挂的时候
[48:43] 就可以体会到一件事情
[48:44] 它从两三百块钱就分拆后
[48:47] 一路涨到八百多块钱
[48:49] 其实如果你看倍数非常可怕
[48:51] 但是我的心情却因为
[48:53] 它垫高到这边
[48:54] 也稍微经过休息的
[48:56] 出关以后又有这份报告的加持
[48:58] 然后就让我觉得
[49:00] 好像可以做一点点的介入
[49:02] 当然他的报酬率
[49:03] 可能就不会如我之前
[49:05] 有跟大家分享过的台青科
[49:06] 或信仓店
[49:07] 在早期就布的这么多
[49:09] 可是我觉得在最近
[49:10] 如果大家觉得AI的情绪
[49:12] 又回稳的话
[49:13] 这种已经回过的龙头
[49:15] 我觉得倒是可以参考
[49:16] 那今天刚好很多报告
[49:18] 都是龙头
[49:18] 像大力光
[49:19] 大力光今天也是一个涨停
[49:21] 开完股东会
[49:22] 不晓得为什么
[49:23] 以前大家觉得他都太保守
[49:24] 这次开完股东会
[49:25] 大家觉得很棒
[49:26] 超级棒
[49:27] 大力光涨停
