[00:00] 欢迎收听赵华宜古惑仔第1118集
[21:41] 是
[21:41] 对
[21:42] 那接下来的季线
[21:43] 是会快速上升的
[21:44] 对
[21:45] 我们本来季线会走得比较慢
[21:46] 但接下来季线快速上升
[21:48] 所以你的行情
[21:49] 如果横在这里的话
[21:50] 你这个乖离率会越修越小
[21:52] 那我觉得是蛮有利于
[21:53] 下一波多头重新启动
[21:55] 简单来讲
[21:55] 我还是看大盘会往五万点迈进
[21:58] 对
[21:58] 因为我觉得台积
[22:00] 台积电接下来
[22:01] 只要稍微这里大盘再往上走
[22:03] 我觉得大家的台积电
[22:04] 下一步的关卡
[22:05] 几乎不会在什么
[22:07] 两千三到三千了
[22:08] 几乎全部都会修到2800到3000的
[22:10] 那只要修到3000块以上的话
[22:12] 你光去用台积电的基本面
[22:14] 其实大盘就过5万点了
[22:15] 而且台积电在这一波
[22:17] 上涨到46500的时候
[22:19] 它几乎是缓涨而已
[22:20] 对它没有动
[22:21] 它虽然有创高
[22:22] 可是它的角度非常非常的缓
[22:24] 那这波跌它也算抗跌
[22:26] 所以台积电在这边
[22:27] 有个很重要的指标
[22:28] 就是如果接下来
[22:29] 还会再继续往上走的话
[22:31] 也许很多热门股先稍微休息
[22:33] 台积电拉一下
[22:34] 当然大家不喜欢拉基盘
[22:36] 可是台积电拉上去之后
[22:37] 市场有信心
[22:38] 接下来热门股又轮番表现
[22:40] 我觉得刚刚
[22:41] 雷老板讲的事情很重要
[22:42] 这个礼拜其实是很激烈的
[22:44] 多空交战
[22:45] 因为当杀第一根的时候
[22:47] 就会有那种极度空方跑出来
[22:49] 会告诉大家
[22:50] 完了这一波的多头
[22:51] 已经结束了
[22:52] AI要泡沫了
[22:53] 那当然4万
[22:54] 是一个很重要的关卡
[22:55] 现货没有到
[22:56] 可是为什么4万很重要
[22:57] 因为大盘的融资维持率
[22:59] 如果跌到4万以下的时候
[23:00] 它就会出现
[23:01] 融资维持率低于
[23:03] 所谓的平均
[23:04] 150以下
[23:05] 就开始会有所谓的断头潮
[23:07] 或陆陆续续人踩人
[23:09] 先断A再断B再断C
[23:10] 幸好目前没有发生
[23:13] 因为我们那时候
[23:14] 我也记得礼拜一
[23:15] 大家预期会跌很多
[23:17] 可是没有的时候
[23:18] 也有一派的人说
[23:19] 预期这一个礼拜至少要看到37000
[23:22] 都没有这样的事情发生
[23:24] 真的期货到4万点出头就已经停住了
[23:27] 上次35000那一波在修正的时候
[23:28] 大家还说要回到28000
[23:29] 对
[23:30] 所以每一次在多空交战的时候
[23:32] 就会发生这种极度言论
[23:34] 但是也有极度乐观的人说
[23:36] 我告诉你这个AI的底气
[23:38] 千载难蒙
[23:39] 回到月线以下就是买一点
[23:40] 也会有这样的人
[23:41] 我觉得大家的情绪都不适合在
[23:44] 就股民很奇怪
[23:45] 都会在两个极度之中
[23:48] 可是其实整个长久以来的
[23:51] 像我做投资十几年来
[23:52] 大概都是沿着中间的指望
[23:55] 其实就像公司一间在经营
[23:57] 你今天不管涨停跌停
[23:59] 其实这家公司你去他公司看
[24:00] 他全部的员工都还在做事情对啊他会自己说为什么公司自己涨跌停他有時候都還會問我們這些因為我以前都会拜访公司对像现在还是他就说我们家为什么今天涨停我们家为什么今天跌停而且公司
[24:12] 如果是一般员工
[24:13] 通常对公司的前景
[24:14] 是比老板悲观
[24:15] 对
[24:16] 悲观很多
[24:17] 所以你会发现
[24:18] 经过这么多循环
[24:19] 他们都还没退休
[24:20] 对
[24:21] 所以沿着中间的话
[24:23] 但是要有一个基本概念
[24:25] 像赵华基本概念就是
[24:26] 我们的基本面真的没问题
[24:28] 就是数据上真的没有出现问题
[24:30] 可是乖离率是问题
[24:31] 我跟雷老板想的
[24:32] 几乎是同方向
[24:33] 就是乖离率是要修正的
[24:35] 对不对
[24:35] 还有一些很可爱的观众
[24:37] 还问我说
[24:38] 这样不是每一次涨高都要修正
[24:40] 对啊
[24:40] 可是你均线会上去
[24:41] 不是均线在底上等
[24:43] 底下等
[24:44] 是均线会跟上去
[24:45] 所以你会这样这样
[24:46] N字形的上去上去上去
[24:48] 我觉得现在台股还是这样走
[24:50] 而且我个人也觉得
[24:51] 下礼拜的联准会会议
[24:53] 不太至于成为所谓的黑天鹅
[24:55] 因为全市场都在防备了
[24:57] 全市场都涂了那个疏酸病
[24:58] 都在防备了
[25:00] 所以他不太容易成为黑天鹅
[25:01] 要成为黑天鹅
[25:02] 一定是我们不知道的事情
[25:03] 对
[25:04] 所以下礼拜
[25:05] 如果再遇到有一些震荡
[25:06] 我跟老板的想法
[25:08] 应该是一样
[25:08] 站在买方
[25:09] 对
[25:10] 而且我们水位已经控制住了
[25:11] 你也不用太担心了
[25:12] 我再给大家一个信心好了
[25:14] 其实我觉得这里
[25:15] 很像什么时候你知道吗
[25:16] 很像去年12月18号那时候
[25:18] 那时候有一个低点
[25:19] 对那时候9月多
[25:21] 也是一路开始
[25:22] 什么金居开始涨
[25:23] 是
[25:23] 对吧
[25:23] 一路各个族群轮替
[25:26] 然后涨到了
[25:26] 大概11月底的时候
[25:28] 又开始
[25:29] 好像有点涨不动了
[25:30] 然后那时候大家也就说
[25:32] 这个台积电不行了
[25:33] 剩垃圾盘
[25:34] 然后我那时候就跟他讲了一句话
[25:36] 就说那时候台积电修正
[25:37] 回到那个越线附近
[25:39] 我说
[25:40] 那好像是记下越线
[25:42] 我可能要看一下
[25:43] 12月18号
[25:44] 大家可以帮我看一下
[25:45] 他帮你看一下
[25:47] 我现在就看
[25:47] 不用不用
[25:48] 你可以继续讲
[25:49] 我来帮你看
[25:50] 那时候我要讲的东西是很简单
[25:52] 就是说呢
[25:52] 当修正回到那里的时候
[25:54] 他是本
[25:54] 就是那一波大厂上来之后
[25:56] 第一次去碰到
[25:57] 对
[25:58] 所以我觉得非常像那时候
[25:59] 那时候我跟大家讲一个东西
[26:01] 叫做大家都很害怕拉基盘
[26:03] 那时候有打到基线
[26:04] 对
[26:04] 然后我说如果台积电在这里拉起来
[26:09] 基线反弹之后
[26:10] 台积电只要一过高
[26:11] 全部的高价全支股就赶在过高
[26:14] 所以你发现那一波的台积电
[26:16] 它拉完它之后
[26:17] 全部不管台打什么
[26:18] 就从900多开始的一路往上拉了
[26:20] 我认为这次也是一样
[26:22] 因为这一次也是在高峰期的时候
[26:24] 整个大盘在创高
[26:26] 台积电没什么动
[26:26] 那我认为接下来台积电一动了之后呢
[26:29] 为什么
[26:30] 因为台积电他只要一不动
[26:32] 其他个股一涨
[26:33] 台积电的本益比又被低估了
[26:34] 对
[26:35] 所以只要接下来台积电往上动
[26:37] 他的本益比被重新提升之后
[26:39] 我认为这一些修正过的高价股
[26:42] 全资股又有机会再迎来一波新的多头
[26:44] 所以我认为这里跟去年的12月
[26:46] 那时候的状况非常相似
[26:48] 大家可以参考一下
[26:49] 好那我要考虑老板
[26:50] 12月18号是什么日子
[26:52] 12月18号是什么日子
[26:54] 每次男生被问这个的表情都会很诡异
[26:56] 不是造华生日
[26:58] 12月18号是古惑仔第1000集的特别纪念日
[27:03] 这都可以
[27:05] 可能那天有个意义
[27:08] 因为那一天我就有逼
[27:09] 当时有来上理财单秀等等
[27:11] 就比较熟的一些打人
[27:12] 一定要讲一档股票
[27:14] 那时候的信心是不好的
[27:16] 因为那时候确实就刚刚讲
[27:17] 连台移电都跑去碰季线
[27:19] 回头来看千载难逢的好机会
[27:21] 对这一波多头的起涨点
[27:23] 但那时候情绪是没那么好
[27:25] 所以也剛好適逢一千幾
[27:27] 那大家就開始報股票
[27:28] 就一人還被我逼著要錄一檔股票這樣子
[27:31] 然後有什麼呢
[27:32] 有奇鴻
[27:33] 有金狙
[27:34] 有穩茂
[27:36] 我現在印象中是這個
[27:37] 然後像股魚來
[27:38] 因為他不太能講個股
[27:39] 他就說就隨便挑一檔積極的主動型ETF
[27:42] 其實就算是主動型的ETF都漲可能七八十%
[27:45] 有喔
[27:45] 對所以那個日子我記得很清楚
[27:48] 那一天你逼供別人
[27:50] 那一天我也是被逼供
[27:51] 你被逼供嗎
[27:52] 對我那天在那個外資
[27:53] 那你報什麼
[27:54] 我在摩根大通的年度论坛
[27:56] 然后他们就请我一个去
[27:58] 然后下面有他们200个VIP
[27:59] 然后我就说
[28:00] 你就买黄仁勋来台湾
[28:02] 找的三个辣台妹
[28:03] 对台积电台达电台光电
[28:06] 我说黄仁勋来台湾
[28:07] 就拜托三个台妹
[28:09] 黄仁勋帅哥嘛
[28:10] 拜托三个辣妹
[28:11] 然后都来台湾找辣台妹
[28:12] 然后呢
[28:13] 他还拜托一个人
[28:14] 就是月光
[28:14] 所以我说呢
[28:16] 大盘截回到季限的时候
[28:18] 你只要买最主流的
[28:19] 然后做有获利的AI
[28:20] 就一定不会有问题
[28:21] 但是我现在这个东西
[28:23] 我继续放到现在
[28:24] 我还是觉得一样
[28:25] 现在大家很喜欢问问说
[28:27] 其实是因为现在很高档了
[28:29] 所以你会觉得
[28:30] 大家民众听到
[28:31] 一千点两千点很多
[28:32] 其实现在你每一个高档去看
[28:34] 都应该以一万点为上限
[28:36] 我觉得才是比较合理的
[28:38] 对就是大盘如果上限
[28:40] 你看现在已经四万多点了
[28:42] 你的上限如果没有超过
[28:44] 15到20%
[28:45] 其实你这里要做个股
[28:46] 未来是不好赢的
[28:47] 没错
[28:48] 只会被挑到特别的股票
[28:50] 对啊
[28:50] 所以我还是刚刚那套理论
[28:52] 大家可以去想一下
[28:53] 我认为其实在明年
[28:54] 台股非常有机会成为全世界的第四大的市场
[28:59] 等一下第四大还是把谁干掉
[29:01] 香港
[29:01] 因为香港这一波是比较没有AI红利的
[29:04] 对你讲的没有错
[29:06] 我们台湾从2025年开始
[29:08] 2026年进入更多
[29:10] 就是超级的AI红利
[29:12] 对所以未来全世界的资金
[29:14] 他要买有市值的
[29:16] 有交易量的
[29:17] 然后又有AI的
[29:18] 一定跑来台湾
[29:19] 因为韩国太集中在记忆体了
[29:22] 对
[29:22] 然后呢
[29:23] 日本的话也还行
[29:24] 所以日本我没有说要超越它
[29:26] 日本有商社是蛮特别的一个现象
[29:28] 而且日本都做高阶的
[29:29] 对
[29:30] 特化什么的
[29:31] 被动啊什么
[29:32] 他们都先做走了
[29:33] 我们就是捡到枪嘛
[29:34] 然后或者是整个AI供应链
[29:36] 所以我认为
[29:38] 我可能看市场
[29:39] 大家还没有讲到这个
[29:40] 但我在这里我认为说
[29:42] 明年台湾应该是有机会取代香港
[29:44] 变第四大
[29:45] 所以这里有一个东西非常有趣
[29:48] 就是说外资到现在
[29:51] 台股4万多点
[29:52] 他是把台股今年以来的买超都卖光了
[29:54] 没有错
[29:55] 外资在这个礼拜是大卖
[29:57] 对
[29:58] 所以就一直让人家觉得很神奇的是
[30:00] 我们到46500点好了
[30:02] 不要说这礼拜
[30:03] 其实外资一直占卖方居多
[30:05] 没有真正回补台股
[30:06] 那我的逻辑其实更简单了
[30:08] 所以听众朋友你可以参考一下
[30:10] 好
[30:10] 既然我们要变成
[30:11] 未来有机会潜在的第四大股市
[30:13] 这不得了了
[30:15] 我们之前是第七大而已
[30:16] 对
[30:16] 那全世界
[30:17] 现在第五大了
[30:18] 现在第五大
[30:19] 我说更早之前是第七
[30:20] 一路爬上来
[30:22] 那我们台湾有这么多的AI股
[30:25] 那你要知道世界的资金
[30:27] 他就是去
[30:28] 他们这些来找的时候
[30:29] 就是找各大市场
[30:30] 那你现在已经进前五大市场之后
[30:33] 我不太相信外资
[30:34] 他在放钱的时候
[30:36] 他会说
[30:37] 因为前五大里面有一个台湾
[30:39] 他就把它剔除掉
[30:40] 然后我只买第四大
[30:41] 接下来我从第六第七大开始买
[30:43] 不合理
[30:44] 对
[30:44] 那他的资金迟早一定要平均分配
[30:47] 尤其是他们的这种什么主权基金
[30:49] 还是被动基金
[30:50] 他们是投全世界的
[30:51] 他们一定要再回来买台湾
[30:53] 所以到时候
[30:54] 为什么我觉得外资很多
[30:56] 对于台积电台来电
[30:57] 这种全职股的目标价会到
[30:58] 因为你看
[30:59] 现在内资都还把它撑在这里
[31:00] 然后加上我们台湾
[31:02] 很强的主动型ETF
[31:03] 大家狂买
[31:04] 有跌就买
[31:04] 我们把它撑在这里了
[31:06] 外资到时候
[31:06] 他发现他卖不下来之后
[31:08] 他又会像年初一样
[31:10] 只能再反过头来
[31:11] 再帮忙再催生一把
[31:13] 为什么
[31:13] 没有办法
[31:14] 因为我的投资策略里面
[31:15] 就写好了
[31:16] 我要投资全世界的大市场
[31:18] 那大市场里面
[31:19] 我去找的时候
[31:19] 就是全资股
[31:20] 那他们可能又加了一条条例
[31:22] 我要找电子业的AI活力产业
[31:25] 我不太相信
[31:26] 他们这时候会去想要
[31:27] 特别买钢铁业
[31:28] 或者是矿产业
[31:29] 或者是一些通路厂商
[31:31] 我觉得不会
[31:31] 所以大家如果用这个逻辑来看的话
[31:34] 我是认为说
[31:35] 外资一定要回来做买超
[31:37] 那这个时候你说
[31:38] 台股要去过前高
[31:39] 我觉得相当简单
[31:41] 好
[31:41] 投资部就是把香港市场
[31:43] 跟中国市场当作是同一个市场
[31:45] 我们就第四名了
[31:46] 对
[31:47] 投资部
[31:48] 但没有关系
[31:49] 我们一步一步来
[31:49] 我觉得老板的观察
[31:51] 也是我今年以来
[31:52] 看到的一个现象
[31:52] 就是明明我们的市值
[31:54] 不断在膨胀
[31:54] 我们AI红利应该是
[31:55] 全世界除了美国之外
[31:57] 吃最饱的
[31:58] 可是外资却没有完全恢复
[31:59] 我觉得它多多少少
[32:00] 还是跟汇率
[32:01] 有时候有点关系
[32:02] 因为最近像台币
[32:03] 也比较弱势
[32:04] 我觉得它也会有点影响到
[32:05] 外资进来的parking
[32:07] 可是我觉得将来
[32:08] 它就必须要面对
[32:10] 你要看的是企业的成长性
[32:11] 而不是汇率而已
[32:13] 只看汇率
[32:14] 对台湾是很不公平的
[32:15] 我觉得不太可能
[32:16] 然后台湾要从
[32:18] 所谓的浅叠市场
[32:19] 变成一个更开放的
[32:20] 世界流通市场
[32:21] 我觉得这个是在
[32:22] 台湾在除了AI升级之外
[32:25] 我们的股市投资也升级
[32:27] 还有最近的融资也升级
[32:29] 融资也变得非常聪明
[32:31] 我觉得有一些指标
[32:32] 它可能会随着
[32:33] 这一波的多头
[32:34] 慢慢地出现一些
[32:35] 微妙的变化
[32:37] 视网阵象变化的
[32:38] 我们已经讲到比较远了
[32:40] 可能已经不是下礼拜了
[32:41] 所以意思是说
[32:42] 在没有真正的黑天鹅
[32:43] 飞出来之前
[32:44] 我觉得我们都要抱持着
[32:46] 大跌其实是给大家买AI股的机会
[32:49] 不过如果分到自产业
[32:50] 我跟雷老板的想法似乎就又有点不一样
[32:53] 例如说像这一波都没有报记忆体
[32:55] 那我的听众都很清楚
[32:56] 为什么因为我抓不太到他的节奏
[32:59] 对然后我又会一直卡在说
[33:01] 我知道像南亚科什么
[33:02] 他们也有努力去往AI用的记忆体去布局
[33:05] 包括有国际大厂参与私募嘛
[33:07] 所以他们的品质技术应该要往上提升
[33:10] 但无论如何这一波起来
[33:11] 他还是取决于DDR4 DDR5的上涨
[33:15] 带动了台湾的集体的上涨
[33:17] 对
[33:17] 所以我就一直做不到
[33:18] 可是我没有看坏
[33:19] 因为叠下来就是相对本一笔
[33:21] 非常之便宜
[33:22] 那我就有做到被动元件
[33:23] 可是老板他就说
[33:24] 他没有那么看重被动元件
[33:26] 那我们这边再往下延伸
[33:28] 那接下来你会鼓励大家
[33:30] 如果盘式稳了
[33:31] 往多头路上走
[33:32] 你比较看好的产业
[33:34] 你会放在哪里
[33:34] 你要来看被动元件了吗
[33:36] 应该是说
[33:37] 这次被动元件差一点
[33:39] 因为呢
[33:39] 你会发现这一波
[33:41] 从去年开始涨之后
[33:42] 如果是涨
[33:44] 开始涨一两倍
[33:44] 今年如果涨一倍的产业都不算多
[33:47] 就是一次个股
[33:48] 那我们就从
[33:49] 比如说你涨了150%到200%
[33:51] 我认为你觉得这是一个产业族群性的话
[33:54] 它的大概回档20%左右的时候
[33:56] 都是你可以介入的
[33:57] 所以你去看被动运行这次就差不多
[34:00] 它的两次拉高回档
[34:02] 拉高回档都大概18到20
[34:04] 那如果你去要去介入
[34:07] 已经涨三到五倍的
[34:09] 比如说像金居
[34:11] 那时候很多通过基板
[34:13] 那你会发现三十几趴以上
[34:15] 三十五趴左右是比较适用的
[34:17] 因为它本身成长的倍时
[34:19] 已经太多倍了
[34:20] 对
[34:20] 那它过程中当然有可能
[34:22] 涨一倍多的时候回涨二十趴
[34:23] 涨一倍多的时候回涨二十趴
[34:24] 可是如果现在你又要在介入的时候
[34:27] 三十几趴会比较好
[34:28] 那因为我经历过
[34:30] 2017年那时候的国际的美好
[34:32] 也经历过2018年的国际之乱
[34:34] 对
[34:34] 那我给大家一个建议就是说
[34:36] 我认为被动元件
[34:38] 涨完全是有道理的
[34:40] 那你接下来
[34:42] 我觉得以他当年的套路再来一次的话
[34:44] 大概涨价函要开始连发了
[34:46] 现在涨价函还没有一直看到
[34:48] 但是太阳右电跟春田确实有发
[34:50] 涨价函有幅度不小
[34:52] 而且台湾接下来应该也要开始发
[34:54] 国区自己说有
[34:55] 只要这样子发一发发一发之后
[34:57] 一样跟记忆体一样
[34:59] 你看到那时候记忆体大家还记得吧
[35:01] 去年大家都在盯报价
[35:02] 其实现货报价并没有那么重要
[35:04] 但大家就一直盯
[35:05] 每天中午11点
[35:06] 吉邦科技的网站就当机
[35:09] 大家在看报价
[35:10] 那个只要通路上去
[35:11] 去左手换右手就可以了
[35:13] 那没有关系
[35:14] 你只要发现
[35:15] 这个涨价很廉发之后
[35:16] 发到它涨不动了
[35:17] 那你大概短线上就要进入
[35:20] 我刚刚讲的
[35:20] 可能是两倍之后的一个修正
[35:22] 所以这是我先给大家一个许
[35:24] 不是说它现在不会涨
[35:25] 我跟你讲
[35:26] 如果从现在开始到下礼拜
[35:27] 台股已经直五往上了
[35:29] 被动运进还是会涨
[35:29] 因为它就是这一波
[35:30] 在下跌过程中最抗跌的
[35:32] 而且它现在筹码还算干净
[35:34] 然后很多被关
[35:36] 陆陆续续要出关
[35:37] 下礼拜有好几档
[35:38] 也是要陆续出关
[35:39] 那如果回到机体的话
[35:41] 我上次来上
[35:41] 4月那时候来上
[35:42] 你才答案的时候
[35:43] 我就说我来送暖
[35:44] 那时候机体在很惨的时候
[35:45] 雷老板来送暖
[35:46] 那现在怎么看呢
[35:47] 今天机体还不错
[35:48] 对
[35:49] 我的看法还是很简单
[35:51] 就是呢
[35:51] 其实这一波
[35:52] 你反而会最近
[35:53] 你会发现
[35:53] 大家最喜欢的华邦店
[35:54] 对
[35:55] 因为他有
[35:56] 不只有做到中介的东西
[35:57] 他有另外一块
[35:58] 就直接可以
[35:59] 有一块新的产品
[36:01] 他直接直接贡献到五块钱
[36:02] 对
[36:03] 我觉得这个会跟南亚科
[36:04] 或者是
[36:04] 去年大家还是比较把它当成怎么说其實為什麼這麼弱2008年然後董事長也一天到晚跑行程对电脑展也很多人看到他的身影对然后他也这次也去参加那个薰的这个毕业典礼了
[36:16] 从一开始薰不知道他是谁
[36:18] 然后到现在
[36:19] 他说谁
[36:20] 到现在去参加他的毕业典礼了
[36:23] 我觉得去年比较麻烦的地方
[36:25] 一是他是控盘OTC的要角
[36:27] 对
[36:27] 他曾经一度是OTC的市值第一大
[36:30] 那第二个是呢
[36:32] 我觉得如果你没有再做出
[36:34] 新的故事
[36:35] 新的期待的话
[36:37] 那大家只会觉得说
[36:38] 还是把你当成
[36:39] 过往的那种
[36:40] 比较传统型的记忆体
[36:42] 所以是放送过猛的问题吗
[36:44] 频率过猛的问题
[36:46] 因为像华邦店
[36:46] 它可能就是股东会前
[36:48] 大家开始又酝酿那个买气
[36:50] 股东会讲个好消息
[36:51] 它就上去
[36:52] 对
[36:52] 其实我个人
[36:54] 是非常喜欢群联的
[36:56] 那你会发现说
[36:57] 群联它跟
[36:58] 有一档
[36:59] 记忆体里面
[37:00] 跟它比较像是遗顶
[37:00] 遗顶
[37:01] 遗体都已经回到
[37:02] 前两天还回到快2000
[37:04] 不过以领工控型的商品
[37:06] 我觉得还是真的有差
[37:08] 因为以前拜访过他们
[37:09] 他们有一万多个
[37:11] 为客户开发的模具
[37:12] 然后良率还很高
[37:14] 所以以前长期来讲
[37:15] 他们这块是很稳的
[37:16] 那你要讲两个比较近的
[37:18] 就他们
[37:18] 那我又觉得说
[37:20] 他也已经追上来了
[37:22] 对
[37:22] 那我觉得其余年
[37:24] 最终还是会上去的原因是因为
[37:25] 他毕竟他花了那么多的力气
[37:28] 去募了一个ECB
[37:29] 是
[37:30] 对
[37:30] 然后那个定价在3500块
[37:32] 三千五百块
[37:33] 对三千多
[37:33] 那大家想哦
[37:35] 未来只要他配一些席出来
[37:37] 那个转换价是会往下降的
[37:38] 对
[37:39] 那我是觉得说
[37:40] 比如说他的
[37:41] 未来一两年
[37:43] 他降到
[37:44] 转换价降到三千出头好了
[37:46] 那其实他只要拉到三千五三千六
[37:48] 这些人就赚钱了
[37:49] 他最终的目的是要让这些
[37:51] 肯支持他本业的人赚钱
[37:53] 那赚多赚少我们先
[37:54] 不要想太多
[37:56] 但是至少让人家赚个两成走吧
[37:58] 以前我们在认CB的时候
[37:59] 你不让我赚个两成
[38:00] 我干嘛要认
[38:01] 那我觉得
[38:01] 以这样的状态下呢
[38:03] 我觉得群联3000到3500这一块
[38:05] 应该是非常妥啦
[38:07] 对
[38:07] 我自己是这样子想
[38:09] 这鸡腿又来了
[38:10] 对
[38:10] 我自己是这样子想
[38:11] 所以呢
[38:12] 在这一次它上到2880
[38:15] 我那时候觉得它没有再上去
[38:16] 那时候借鉴什么也都开始回补
[38:18] 我是觉得蛮可惜的
[38:19] 因为刚好跟着大盘一起下来
[38:21] 对
[38:21] 它比大盘还早下来
[38:22] 但是
[38:23] 我觉得大家未来看
[38:24] 群联就把它当成一个
[38:26] 类似记忆体里面的ETF
[38:27] 它就是会慢慢涨上去
[38:29] 对
[38:29] 那其他的就是像南亚科
[38:31] 华邦电像最近大家都会看
[38:32] 如果你问我记忆题
[38:33] 因为太多你问我了
[38:34] 我觉得华邦电有可能
[38:35] 大家重新回来看
[38:36] 会看的比较多
[38:38] 会可能会看
[38:38] 他觉得有200到250块
[38:40] 以上的价值
[38:41] 对那大家可以参考看看
[38:42] 好那今天送暖的是CPU
[38:44] 对不对
[38:44] 对今天送暖的是CPU
[38:46] CPU到底要怎么送暖
[38:47] 这是有够商道金
[38:48] 因为之前在讲的时候
[38:49] 我们常常讲
[38:50] 这类型的股票
[38:51] 因为应用在2027
[38:52] 2028才会放大
[38:53] 所以它的势头很重要
[38:55] 所以一旦熄火
[38:56] 它有点呼应到你讲的
[38:57] 没有叠个30%
[38:59] 可能都不够
[38:59] 甚至有人叠的
[39:01] 現在蠻多跌三四十趴了耶
[39:04] 那夠了嗎
[39:05] 那最近有一些小作文嘛
[39:07] 在攻擊同樣的事情
[39:09] 保養率啦
[39:10] 地研啦
[39:11] 成本
[39:11] 知道啊
[39:12] 對啊
[39:13] 又不是不知道
[39:14] 他們那個善權
[39:14] 從他出來的時候
[39:15] 就什麼都沒有
[39:16] 也漲到一千塊
[39:17] 沒有賺錢
[39:18] 就一直說跟台積電有合作
[39:19] 跟台積電有合作
[39:20] 也就撐了兩年
[39:21] 你如果care地研的話
[39:23] 你從一開始就不應該買光通
[39:24] 沒錯
[39:24] 因為從我2014年進這一行的時候
[39:27] 聯亞就說要做西光子計畫
[39:29] 對不對
[39:29] 西光子計畫
[39:30] 这个不是2020年之后的台词
[39:32] 拜托
[39:33] 这个有点像我们看回Y2K时代
[39:35] 他在2014年15年
[39:36] 那时候就说他要做了
[39:37] 你知道我们一个来宾
[39:38] 叫曲建仲曲博
[39:39] 曲博说他大学
[39:41] 后来念到博士的研究室的报告
[39:43] 就是专门攻CPU
[39:45] 他说二十几年过去了
[39:47] 都还没有做出来
[39:48] 所以这一次真的是要靠
[39:50] 有一个AI这么样的
[39:52] 这个伺服器
[39:53] 这么庞大的商机
[39:54] 来把它承行
[39:55] 而且现在是灰达跟台积电
[39:57] 背书会做出来
[39:58] 至少会做出来
[40:00] 而且这两个是有钱烧的
[40:01] 烧也帮你烧出来
[40:03] 因为呢
[40:03] 不然他们不烧出来
[40:04] 他们也没办法
[40:05] 前进下一代的东西了
[40:06] 所以我是觉得说
[40:08] 为什么这时候送完
[40:09] 回到我刚刚
[40:09] 我觉得逻辑要一致
[40:10] 就是说
[40:11] 他们本来都是
[40:12] 涨四五倍
[40:13] 五六倍以上的公司
[40:14] 那这一波好不容易
[40:15] 咬到一次回档
[40:16] 你会发现前面没什么回档
[40:17] 从去年到现在没什么回档
[40:19] 那现在好不容易回档
[40:20] 一个35%到40%了
[40:21] 第一个是
[40:22] 我抓住一个主轴
[40:24] 如果AI这个获利要前行的话
[40:26] 第一个挥打跟
[40:27] AI伺服器
[40:28] 亚马逊这些公司要往前走
[40:29] 所以他们股价要往前走
[40:31] 对吧
[40:31] 那他们这些公司能生存下去的话
[40:34] 接下来就是看了台湾一大堆零组件
[40:37] 对那这些零组件
[40:38] 势必也要再继续跟着往里面走
[40:41] 所以AI457里面零组件
[40:43] 所以不可能
[40:43] 你三二好
[40:45] 你记忆体好
[40:45] 你被动主动这些都好
[40:47] 最后呢
[40:47] 你光通跟不上
[40:48] 我觉得是不合理的
[40:50] 就是钱在里面轮动而已
[40:52] 那现在的台湾的股市
[40:53] 目前少了外资的买超的钱
[40:56] 所以呢
[40:57] 有一些这个族群
[40:59] 他一定会短时间被冷落
[41:01] 因为他现在变成是主动市益贴付
[41:03] 是盘面主流
[41:04] 对不对
[41:04] 看上谁就大涨
[41:05] 看不起谁就连卖
[41:07] 投信连卖就通下去
[41:08] 因为光通就是投信连卖
[41:10] 对
[41:10] 那他卖完之后
[41:11] 你会发现说
[41:12] 他们就算卖了40%之后
[41:14] 好止跌之后
[41:15] 相对于过去来讲
[41:16] 还是涨三四倍
[41:17] 是
[41:18] 对那这时候代表什么
[41:19] 代表他一定有基本面提升
[41:21] 才会让他支撑到现在的股价
[41:23] 所以我觉得说
[41:24] 就像那时候的记忆体
[41:25] 我觉得记忆体
[41:26] 如果以当时的群联
[41:28] 我记得那时候来的时候
[41:29] 才一千多块
[41:30] 从两千多修正回一千多
[41:31] 我那时候就讲了一句话
[41:32] 我就说
[41:33] 每年可以赚三百块钱
[41:35] 以上的公司
[41:35] 未来赚三年
[41:36] 你说他从一千多
[41:37] 再叠回一千才合理
[41:39] 我分三年的鼓励
[41:41] 就把这间公司
[41:41] 重新再买下来了
[41:42] 我是老板
[41:43] 我都疯狂去贷款买了
[41:45] 所以不合理
[41:46] 对啊
[41:47] 群联老板很有
[41:48] 二十六张不算
[41:49] 所以我就觉得说
[41:51] 这个逻辑非常简单
[41:53] 那光通是
[41:54] 你要想光通在什么
[41:56] 它是代表说
[41:58] 整个AI伺服器里面
[41:59] 它要进到在下一个世代
[42:00] 下一个世代的通讯方式
[42:02] 它是最重要的
[42:03] 对
[42:03] 它是最重要的
[42:04] 你记忆体这些东西
[42:05] 我都可以不改良
[42:06] 继续用原本的硬称
[42:07] 你去扩敞
[42:09] 可是你如果要再进到下一代
[42:11] 你光通
[42:11] 你不从铜跳光通
[42:13] 那是很难的
[42:14] 所以我不太认为说
[42:15] 这个故事会断
[42:16] 我反而觉得
[42:17] 全部的产业的基本面里面
[42:20] 光通跟载板
[42:21] 可能是走最远的
[42:22] 这是我的想法
[42:23] 对
[42:24] 因为我们台湾现在红的记忆体
[42:26] 并不是走最前面的那一段
[42:27] 它是走中间的这个
[42:29] 中高阶的这个产品
[42:31] 可是光通跟载板
[42:34] 是走最新的产品
[42:35] 所以只要AI伺服器不断
[42:36] 这两个未来的远景就不能断
