[00:00] 欢迎收听赵华与古惑仔第1077集
[24:28] 好几部这个笔电或电脑
[24:31] 那个PCB的面积的增加
[24:33] 甚至呢
[24:34] 因为功能的更为复杂
[24:36] 层数呢
[24:38] 也会明显的增加
[24:40] 那其实这个就是
[24:41] 在double以上的概念
[24:43] 所以PCB来看的话呢
[24:45] 其实今天呢
[24:47] 除了上游的这个
[24:48] 包括像是CCL之外
[24:51] 其实大家也可以发现
[24:52] 最近稍微有点过高拉回了
[24:55] 今天其实这个
[24:56] 载板的部分
[24:57] 新興 景碩 南電
[25:00] 其實盤中也都還不錯
[25:02] 像這種股票其實它就是
[25:04] 漲一段之後
[25:05] 會稍微休息個一兩天
[25:07] 但是等到量縮到差不多
[25:10] 然後法人又開始積極回補的時候
[25:13] 其實它股價默默的
[25:15] 可能又盤中給你突然來個創新高
[25:17] 這個其實也很正常
[25:19] 甚至如果以最下游的應用來看的話
[25:22] 最近我看那個金像店
[25:23] 也是一直漲
[25:24] 漲到破千了
[25:25] 最近其實也有外資在
[25:27] 1200樓
[25:28] 對
[25:28] 也是有外資在調升他的目標價
[25:32] 所以今年看起來整個特別是下半年
[25:34] 其實業績狀況看起來還是不錯了
[25:36] 所以我覺得這可以持續的一個追蹤
[25:38] 那另外矽光子當然這更不用說了
[25:41] 這一波其實大盤在殺一度回測季線的時候
[25:44] 其實很多的矽光子的股票
[25:46] 他頂多就是回到季
[25:48] 回到月線
[25:49] 月線而已
[25:49] 因為我在等季線沒等到
[25:51] 對他頂多回到月線
[25:52] 然後呢
[25:53] 大盤這個一過高
[25:55] 他們也很多個股就跟著過高當然你去看這個美國的這些光通訊的股票其實不管像是Lumentum這個Coheren或者說像是這個Avaco這些等等其實你可以發現
[26:08] 他們在美股這一波回檔的過程裡面
[26:10] 也是表現相對比較強勢
[26:12] 那特別是在
[26:13] 最近還有一些所謂的擴散效應
[26:15] 就是本來漲的這個CPU之外
[26:18] 最近也很多的這個所謂的Micron
[26:20] 有一滴的股票
[26:21] 是的
[26:21] 也開始跟漲
[26:22] 因為現在有一個新的發展就是說
[26:25] CPU可以结合micron LED的方式
[26:29] 去做一个开发跟研究
[26:31] 所以目前也有陆续有些厂商
[26:33] 开始往这个方向去做
[26:35] 所以如果你可以
[26:36] 对于盘面比较敏感的这些听众朋友
[26:40] 你可以发现
[26:40] 过去这两年
[26:42] 大家觉得LED跟AI没什么关系
[26:45] 这个大盘一路创新高
[26:47] 可是很多LED的股票
[26:48] 都是黏在地板上
[26:49] 甚至稍微盘不好
[26:51] 它可能就破底了
[26:52] 可是最近突然很多个股
[26:53] 就充天炮式的往上充
[26:55] 然后刚好LED里面
[26:57] 因为已经很久没有人看了
[26:58] 所以筹码很干净
[26:59] 那很多又是中小型个股
[27:01] 所以只要市场上稍微有点说
[27:03] 我准备要来做CPU相关的开发
[27:07] 可能产品还没出来
[27:08] 营收还没出来
[27:09] 可是股价都已经先拉一波了
[27:11] 可能一拉就30%
[27:12] 30% 50%都有
[27:13] 那至于说这些个股呢
[27:15] 因为刚好很多股价都还相对偏低
[27:18] 不管是位阶或价位
[27:19] 它其实可能很多都还在100块
[27:22] 甚至50块以下
[27:23] 为什么
[27:23] 因为这两年真的没什么人在看LED
[27:25] 那突然之间说
[27:27] 这个也跟CPU有关
[27:28] 股价就很快就往上去做起
[27:30] 不过这个要提醒大家
[27:32] 就是说你要做这一类型
[27:34] 就是目前是以题材为主
[27:36] 营收和产品开发的进度
[27:38] 都还没有真的落实的话
[27:40] 其实我是建议
[27:42] 比较以短打操作为主
[27:43] 短打操作为主
[27:45] 毕竟这个开发的进度
[27:47] 或开发到底能不能够
[27:49] 在未来什么时间点
[27:50] 可以实质的贡献营收跟获利
[27:52] 这个都还有蛮大的一个问号在这里
[27:55] 所以如果要操作这种所谓的短线强势股
[27:58] 短线的题材股
[27:59] 那其实还是要
[28:00] 第一个以这个手脚要够快
[28:04] 然后你的这个停损停利
[28:06] 也要特别去做好你的这个规划
[28:09] 这个是一个
[28:10] 那另外还有一个区块是这个被动元件
[28:13] 那被动元件的话呢
[28:15] 最近呢也是传出来这个涨价的消息
[28:18] 不管是这个太阳右电
[28:19] 春田
[28:20] 春田甚至還有一些大陸的被動元件廠商
[28:23] 最近也都在漲價
[28:25] 因為其實被動元件
[28:26] 它的製作的材料裡面
[28:29] 蠻多也跟金屬有關的
[28:30] 像比如說銀 鎳 鋁
[28:33] 或者說像是蛋這些
[28:35] 其實最近因為前一段時間油價有漲
[28:39] 或者說某一些特定的原材料
[28:42] 它其實出產國
[28:44] 比如說在非洲好了
[28:45] 可能當地發生一些動亂等等
[28:48] 所以導致這些供給出現了一些比較短缺的情況
[28:53] 所以導致這些金屬價格也出現上漲
[28:56] 那目前來看的話
[28:57] 其實這個就區別在於說
[29:00] 它除了說供給短缺之外
[29:04] 是不是後面它的一個需求也有增長
[29:08] 這個延續性就比較強
[29:09] 這個又回到我開頭講的
[29:11] 為什麼這一波
[29:12] 這個美伊開戰之後油價突然狂噴
[29:15] 但是我們對於原物料
[29:17] 特别是跟油价相关的原物料
[29:21] 特别是一些塑化
[29:22] 我们看的没有这么的积极
[29:26] 或乐观的原因
[29:27] 就在于说我们是认为
[29:28] 它是短期的
[29:29] 因为供给出现落差
[29:32] 所导致的一个报价上涨
[29:34] 但是并不是一个
[29:35] 长线需求增加的情况
[29:37] 其实这个大家分清楚
[29:38] 其实这个如果大家在大学的时候
[29:41] 有修过经济学
[29:41] 就比较容易懂
[29:42] 或者说我用一个
[29:43] 更简约的说法
[29:46] 假設你今天開一家店
[29:48] 你今天開一家店
[29:49] 不管是賣飲料賣便當也好
[29:52] 那漲價原因有可能是
[29:54] 比如說雞肉豬肉突然供給不足
[29:56] 所以你要去漲價
[29:58] 但是等到雞肉或豬肉漲價回來之後
[30:01] 這個漲價結束之後
[30:03] 其實客戶不可能從吃一個便當
[30:07] 變吃兩個便當
[30:08] 就是說原料漲
[30:10] 然後剛好你又賣的便宜
[30:11] 所以大家就全部跑來這裡買
[30:13] 你可能雞肉漲價豬肉漲價
[30:15] 你一个便当本来卖100
[30:16] 那现在你只涨10块
[30:18] 110
[30:18] 其他都涨23
[30:19] 所以大家都跑来跟你买
[30:20] 可是等到这个原料价格降下来之后
[30:23] 你会发现
[30:23] 好像怎么生意突然变差了
[30:26] 为什么
[30:26] 因为今天大家一天
[30:28] 一个中午餐吃一个便当
[30:29] 不可能突然之间
[30:31] 午餐胃口大开变成吃两个
[30:33] 这个就是需求跟供给的差别
[30:35] 那真正有做到AI的话
[30:38] 是需求方面也会增加
[30:40] 就像被动元件
[30:41] 如果你有做到AI相关的
[30:43] 其實它的用量
[30:44] 使用量
[30:45] 會跟過去的這個消費型電子產品
[30:49] 或是過去一般的伺服器呢
[30:51] 它的用量其實是有10倍以上的差距
[30:54] 有10倍以上的差距
[30:55] 所以現階段很多
[30:56] 已經有開始往AI伺服器去做
[30:59] 做這個發展
[31:01] 或開始出貨的一些被動元件廠商
[31:03] 那你可以發現
[31:04] 它這一波的這個股價呢
[31:06] 相對來講
[31:06] 就表現的是比較積極一點
[31:09] 所以我們這邊也可以去持續的觀察
[31:12] 這些相關的個股
[31:14] 那當然像國際來說的話呢
[31:17] 今天下午會辦這個法說
[31:19] 我想預期應該狀況也還OK
[31:22] 也還OK
[31:23] 不過呢
[31:24] 這個股性
[31:25] 因為畢竟現在AI伺服器
[31:28] 占整個被動元件
[31:30] 高階的比重
[31:31] 其實是慢慢提升
[31:33] 不是說像有些公司
[31:34] 可能他的AI的東西
[31:36] 可能就占他營收五成
[31:37] 甚至七八成更高
[31:38] 那個營收跟獲利的
[31:41] 這個撐竿跳
[31:42] 就會一下增加非常多
[31:44] 但是被動元件這一塊
[31:45] 我們目前看到的狀況是
[31:46] 它是一個緩步增長
[31:48] 緩步增長
[31:48] 因為消費型電子產品
[31:50] 那一塊還是會抵銷掉
[31:51] 所以這個部分來說的話
[31:53] 我個人認為說
[31:54] 也不用急著說一定要去追
[31:56] 那可以等拉回再做佈局
[32:00] 那當然因為被動元件除了
[32:02] 國巨跟華新科兩檔
[32:05] 市值比較大之外
[32:06] 其實有蠻多是中小型股
[32:08] 所以稍微市場有一些利多消息
[32:10] 他股價也會反映的非常的一個大
[32:14] 像今天是太陽優電
[32:16] 這個要漲他的一個產品報價
[32:20] 所以台灣的代理商
[32:22] 我沒記錯應該是蜜旺石
[32:24] 今天股價就一開盤就直接開始激拉
[32:27] 所以這個就是利多消息
[32:30] 直接反映在盤面的一個股價上
[32:32] 那當然你要做這種極短線的
[32:34] 這個強勢題材
[32:35] 那你就要特別去盯一下
[32:38] 今天的工商時報
[32:39] 有什么新闻
[32:41] 然后今天的经济日报
[32:42] 或今天财经媒体
[32:45] 有什么新闻出来
[32:46] 然后呢
[32:46] 根据这个新闻再去分析
[32:48] 谁会受贿
[32:49] 或谁会受害
[32:51] 然后呢
[32:52] 在最快最短的时间之内呢
[32:54] 去找出你想要
[32:56] 今天呢
[32:57] 什么股票
[32:57] 有机会可以进场
[32:59] 那当然这个都需要一些经验
[33:00] 不然的话呢
[33:02] 有时候就像我们刚刚前面讲的
[33:05] 有人看到利多消息
[33:06] 就觉得这个是不是在出货
[33:07] 你可能犹豫半天
[33:09] 不敢下手就算了
[33:10] 可能有人一开高还去放空他
[33:12] 那可能尾盘就被尬到涨停板
[33:14] 这种事情也常发生
[33:15] 所以又回来讲到一点
[33:18] 就是刚刚我们赵阿梅女儿提到
[33:20] 很多人卖飞了会觉得心情很不准
[33:22] 其实我觉得换一个角度想
[33:25] 其实你这个时候还有股票可以卖
[33:27] 代表说什么
[33:28] 第一个你手上有库存
[33:29] 有库存
[33:30] 那有库存就是你卖
[33:32] 我相信80%以上的散户人
[33:35] 散户投资人都是赚钱才会卖股票
[33:38] 只有極少數
[33:40] 除非你撐不住
[33:41] 不然的話
[33:41] 八成以上的人
[33:42] 不太會在賠錢的時候賣股票
[33:45] 這是人性
[33:46] 這沒有辦法
[33:46] 所以原則上你賣非
[33:48] 就代表你是賺錢賣掉的
[33:50] 那賺錢賣掉
[33:51] 其實你應該開心嘛
[33:52] 那你賠錢已經很難過
[33:54] 賺錢也心情不好
[33:57] 那你做股票
[33:57] 就完全沒有樂趣可言嘛
[33:59] 賺錢還不開心
[33:59] 那你這樣子的話
[34:01] 那永遠沒有心情好的一天
[34:03] 賠錢也難過
[34:05] 賺錢也不開心
[34:06] 我是覺得沒必要這樣
[34:07] 因為其實
[34:08] 那個心情是比較出來的
[34:10] 那你一直往壞的方面想
[34:12] 其實你的心結就會解不開
[34:14] 像我自己有個經驗
[34:16] 我的經驗就是
[34:17] 總結一句話叫痛苦是比較出來的
[34:20] 你怎麼跟我前兩天講的一樣
[34:23] 痛苦的時候你跟人家比
[34:24] 痛苦跟人家比
[34:25] 你就發現有很多人比你更痛苦
[34:27] 當然我這個例子不是股票的例子
[34:29] 我舉個例子
[34:30] 就是前幾天我可能沒睡好
[34:32] 我有一天稍微有點偏頭痛
[34:34] 然後就覺得整個人都不舒服
[34:36] 然後剛好那天我要去看牙醫
[34:38] 就是去洗牙
[34:40] 然後你就躺在牙醫的診療台上
[34:44] 那你知道洗牙
[34:45] 他就拿那個磚子
[34:46] 用那個強力水柱
[34:49] 有的人牙齒不好
[34:50] 會洗得蠻口血
[34:51] 他其實如果說你剛好最近
[34:53] 像我剛好那幾天牙齦在流血
[34:56] 那我就跟我牙醫師說
[34:58] 他說那這個可能就是你
[35:00] 有一些牙結石
[35:02] 可能已經積的稍微有點厚
[35:05] 然后可能影响到
[35:06] 那他就说
[35:07] 那我这次帮你清得干净一点
[35:09] 那所谓清得干净一点
[35:10] 就是会往牙肉里面挖
[35:12] 然后呢
[35:13] 你就会发现说
[35:14] 怎么会那么痛
[35:15] 那当然人在痛的时候
[35:17] 你就会很紧张嘛
[35:18] 然后就说你不要紧张
[35:20] 那其实谁不紧张嘛
[35:21] 那就发现说
[35:22] 那个砖子好像在你的
[35:24] 那个牙龈
[35:25] 牙肉里面钻啊钻啊钻啊钻
[35:27] 那当然
[35:27] 整个结束之后呢
[35:29] 就觉得
[35:30] 终于松了一口气
[35:31] 然后后来我走出来
[35:32] 去药局领药发现
[35:33] 怎么头不痛了
[35:34] 对为什么
[35:35] 因为你刚压死太痛了
[35:37] 所以你根本忘记有头痛这一回事
[35:38] 所以其实有的时候就是这样子
[35:41] 你不要钻牛角尖去往坏的方向想
[35:44] 其实我前两天看了一个新闻
[35:46] 台股不是创高吗
[35:47] 好像昨天还是今天吧
[35:49] 有券商报联亚违约
[35:51] 而且金额不小
[35:52] 五六千万
[35:53] 所以这个应该也是某一个短线大户
[35:58] 去造成这个结果
[36:01] 为什么
[36:01] 因为通常一般的投资人
[36:02] 你要五六千萬違約
[36:05] 你至少衝來衝去
[36:06] 可能要衝好幾十億才有辦法
[36:08] 違約五六千萬
[36:10] 那這個或違約衝好幾億最少
[36:13] 那這代表什麼意思呢
[36:15] 就代表說你也不要去羨慕別人
[36:17] 每天在那邊衝來衝去
[36:19] 亦來亦去
[36:19] 我覺得常常會有人在那邊
[36:21] 塞那個什麼交易單
[36:22] 什麼對賬單
[36:23] 也不知道真的假的
[36:24] 對那真假先撇開不論
[36:26] 確實有蠻多那種高手
[36:28] 就是每天成交值都好幾千萬
[36:31] 是好幾億
[36:32] 一个月下来可能好几十亿
[36:34] 上百亿都可能
[36:34] 可是你要想想看
[36:35] 你不要看人家赚钱好像很容易
[36:37] 那一旦违约
[36:38] 像五六千万
[36:39] 他也是只能跑路啊
[36:42] 就报违约嘛
[36:45] 这个信用就坏掉
[36:46] 所以我常常讲
[36:47] 你不用去羡慕别人吃香喝辣
[36:50] 而是说在你能力范围之内呢
[36:53] 别人吃香喝辣
[36:54] 我好歹呢
[36:55] 也可以吃完卤肉饭
[36:56] 加一颗卤蛋嘛
[36:57] 对不对
[36:58] 不用每天牛排配这个三层海味嘛
[37:01] 那只要你的實質資產有增加
[37:05] 比如說你的月薪現在五萬塊
[37:07] 那你今天不管你買個股
[37:09] 買ETF
[37:10] 我今天呢
[37:11] 就多了兩千三千
[37:14] 其實你心情上應該開心
[37:16] 甚至你賣了之後
[37:17] 雖然說後面可能他又漲上去了
[37:20] 可是就像我剛剛前面講的
[37:21] 其實你的總資產是在增加的
[37:23] 你又多了幾千塊
[37:24] 可以好好的
[37:25] 不管是自己去吃個好料
[37:28] 或帶家人去吃個好料
[37:29] 我覺得其實這應該要開心
[37:31] 不然的话
[37:32] 其实赔钱的时候难过
[37:34] 赚钱也不开心
[37:35] 做股票就完全没有乐趣了
[37:37] 你完全是在一个
[37:38] 自我的一个负面情绪里面
[37:42] 不断的寻悔
[37:43] 我觉得做股票就真的太辛苦了
[37:46] 先总结一下
[37:48] 我自己对产业的观察
[37:49] 因为没想到今天幸福哥
[37:51] 如此地有感而发
[37:53] 跟我前两天讲的一样
[37:54] 痛苦的时候你去找一下
[37:56] 别人有很多人比你更痛苦
[37:57] 快乐的时候你稍微独享一下
[38:00] 因为你不要跟别人说
[38:01] 他赚的比你多啊什么的
[38:03] 每一个人的快乐
[38:04] 有自己独特的地方
[38:05] 我有提到说
[38:06] 搞不好你很喜欢
[38:07] 某个男偶像A对不对
[38:09] 可是那男偶像跟你说话
[38:11] 你就乐上天了嘛
[38:12] 可是那男偶像
[38:12] 可能我一点都不喜欢
[38:13] 跟我讲话我还先翻
[38:14] 所以每一个人的快乐不一样
[38:16] 那每一个人买的股票
[38:17] 台股1700、800档股票
[38:19] 大概也不一样
[38:20] 有人赚10%、20%
[38:21] 就觉得很满足了
[38:22] 因为可能真的只是听个名牌
[38:24] 有人可能研究很深
[38:25] 他要赚到一倍
[38:26] 所以每一个人可以得到的快乐
[38:28] 你就去珍惜你得到的快乐
[38:30] 这件事情
[38:30] 真的有痛苦的时候
[38:32] 就去看看那些
[38:33] 很惨的跑路的
[38:34] 根本没有赚到钱
[38:36] 甚至赔钱
[38:37] 对于产业
[38:38] 当然我们也讲了很多
[38:40] 最近比较崛起的是
[38:42] 所谓的被动元件
[38:43] 国际的话
[38:44] 上个礼拜其实外资买了非常多
[38:46] 这两天主动式ETF
[38:47] 也有在琢磨国际
[38:48] 当然是希望下午的法说
[38:50] 不好意思
[38:50] 我们在录音的同时
[38:51] 并没有非常具体的内容
[38:53] 可以跟大家做分享
[38:54] 大家晚上回家
[38:55] 可以稍微翻一下
[38:56] 新闻应该都出来了
[38:57] 應該會講比較正面的事情好 那被動員券我現在聽到的產業狀況確實是有涨价的春田跟太阳优电有涨价之外台湾的一些被动元件厂商确实也要涨价
[39:09] 以及有听到
[39:10] 因为被动元件
[39:11] 跟很多的电有关
[39:13] 电阻电容电感嘛
[39:15] 所以有电源类的大厂
[39:16] 已经要跟一些
[39:17] 被动元件厂商
[39:18] 在进行所谓的签约
[39:20] 为什么要签约
[39:21] 就是怕后面涨价嘛
[39:22] 所以先把一个
[39:23] 好的价钱签起来
[39:24] 这些其实都是一个
[39:26] 我觉得整体产业
[39:28] 确实有往涨价的部分
[39:31] 还有用量提升的部分
[39:32] 去走的一个证明
[39:33] 那当然过去他们的股性
[39:35] 也不能说全部都很温哦
[39:37] 有些也是很厉害的啊
[39:38] 蜜旺石嘛
[39:39] 最近的和生堂
[39:41] 都不好意思讲和生堂
[39:42] 因为和生堂曾经是
[39:44] 台股999的股王
[39:46] 就是很早期啦
[39:48] 大家都已经不记得了
[39:49] 所以他的前高非常非常的高
[39:51] 那最近变腰股
[39:52] 腰到被抓去关了
[39:54] 所以这个族群
[39:55] 有没有邀过
[39:56] 有的
[39:56] 但这一波AI来
[39:58] 他们真的都还没有
[39:59] 全体的一个失邀
[40:02] 都还没有一个全体的大涨
[40:03] 但是有基本获利
[40:05] 也有涨价题材
[40:06] 我觉得我这两天
[40:08] 我其实也比较关注这个族群
[40:09] 我知道以前大家都觉得说
[40:11] 那骗人的
[40:12] 大家都涨一下就不涨了
[40:13] 可是这族群
[40:14] 确实有领头羊跑出来
[40:16] 而且集体的形态
[40:17] 是往右上变好的
[40:18] 我觉得这个是
[40:19] 我现在比较关注的
[40:21] 那另外明天台移电法说会
[40:23] 还有大立光的法说会
[40:25] 但是大立光的法说会
[40:26] 我觉得啦
[40:27] 董事长林安平
[40:28] 应该还是非常含蓄啦
[40:30] 可能大家如果很希望
[40:31] 从他身上问到
[40:32] 什么CPO大幅进展
[40:33] 什么量产
[40:34] 大概问不太到
[40:35] 但是只要知道
[40:37] 他们有这件事情就好了
[40:38] 因为毕竟这个是他们承认的
[40:40] 有CPO
[40:41] 有跟台积电做接触了
[40:43] 所以这个部分是没有问题的
[40:45] 那就看市场怎么认定
[40:47] 因为投信并没有因为这个消息
[40:49] 这两天进来买大立光
[40:50] 今天盘后重码再看一下
[40:51] 前两天至少是没有
[40:53] 所以可能是其他的内置主力
[40:55] 有在琢磨大力光
[40:56] 这个可以观察一下
[40:58] 那整个光学
[40:59] 我还是比较看大力光
[41:01] 我比较没有办法
[41:02] 因为大家都说自己
[41:03] 也可以扯到CPU
[41:05] 我就非常的信任
[41:06] 但是就像刚刚
[41:08] 幸福哥讲的一样
[41:09] 就像LED
[41:10] Micro LED
[41:10] 我常常讲
[41:11] Micro LED
[41:12] 或者这些厂商
[41:14] 有没有可能跟CPU
[41:15] 真的做到所谓的技术
[41:17] 有所谓的可以在一起连接
[41:19] 我觉得有
[41:20] 国外一定也有厂商有
[41:21] 但他们能不能反映在
[41:23] 他们的获利上
[41:23] 我不知道
[41:24] 但是你说现在
[41:25] 内资主力
[41:25] 有没有在做
[41:26] 他们有
[41:26] 所以大家要认清楚
[41:28] 这件事情
[41:29] 为什么辛福哥说短打
[41:30] 因为我们都不是因为
[41:32] 他什么接单到2028年
[41:33] 他真的涨价升级
[41:35] 缺料缺到一个爆炸
[41:36] 像PCB一样
[41:36] 他就不是
[41:37] 他就不是
[41:38] 所以我们没有办法保证
[41:41] 他能够涨到哪里去
[41:42] 可是他也不会
[41:43] 因为这样就不涨
[41:44] 现在看下来市场
[41:45] 筹码这种低价的LED
[41:46] 就是跟你直接拉上听
[41:47] 所以喜欢的朋友
[41:48] 进去赚个几根
[41:49] 两根一根
[41:50] 也是一种做法
[41:52] 有把握
[41:53] 例如说你真的好知道
[41:54] 富财顶员
[41:55] 他们未来有多厉害
[41:56] 你真的好清楚
[41:57] 你想要长报
[41:58] 那当然就是用你的逻辑
[41:59] 去长报
[42:00] 我觉得这些就是
[42:01] 刚刚对整个产业
[42:02] 做的一个总结
[42:04] 每一个人一定有
[42:05] 自己信得过跟信不过的
[42:06] 就像
[42:07] 幸福哥一开始
[42:08] 就讲到的记忆体
[42:09] 我就必须承认
[42:10] 因为第一波没有大赚到
[42:12] 中间只有小做到
[42:13] 什么威刚
[42:14] 有些自己比较熟的
[42:15] 小做到之后
[42:16] 飞掉了嘛
[42:17] 那飞掉了之后
[42:18] 如果我今天有Guts
[42:19] 或是我很厉害
[42:20] 例如说
[42:21] 可能不到200块
[42:22] 我刚刚就飞了
[42:23] 那你就再把它买回来
[42:24] 再做到300
[42:25] 就是因为我没那么厉害啊
[42:27] 所以我做必上官嘛
[42:29] 我在旁边看就好了
[42:30] 我有别的我熟的嘛
[42:31] 或者是我真的就去买主动ETF
[42:33] 我有把握胜率100%嘛
[42:35] 所以这个真的
[42:37] 你没有办法能力做到
[42:39] 爆好爆满
[42:40] 赚足破端
[42:41] 就不用怨叹卖飞
[42:42] 因为真的我也没有能力
[42:44] 那如果你很幸运的卖在高点
[42:47] 也要知道那是幸运
[42:48] 像最近有人又问我真顶
[42:50] 我印象最深就是
[42:51] 上一次真鼎我卖在200之后
[42:53] 真鼎就一路滚到130 140
[42:56] 很多人就一直传讯
[42:57] 你说你好厉害
[42:58] 怎么真鼎会这样卖在那里
[42:59] 没有
[43:00] 我只是按照我对他的了解
[43:02] 我是110买的
[43:03] 那都快涨一倍了
[43:04] 我当然会觉得
[43:05] 以他目前的一个获利状况
[43:07] 其实去年真鼎的获利状况
[43:09] 就普通而已
[43:09] 我就觉得够了
[43:11] 卖掉
[43:11] 那只是刚好
[43:13] 他就掉下来
[43:14] 那掉下来因为晚停来
[43:16] 一直跟我们讲
[43:16] 真鼎在载板上面
[43:18] 会有大足的进展
[43:19] 他觉得200块有点高
[43:20] 可是跌到140
[43:21] 他觉得便宜
[43:22] 我又再买了
[43:23] 后来最近针顶不是又涨到250 260
[43:27] 就有人问我说赵华年的针顶吗
[43:28] 不好意思
[43:29] 因为到200的时候
[43:30] 我又同样的感觉
[43:31] 我觉得差不多了
[43:33] 我就又跟他say goodbye
[43:34] 可是我心里面
[43:35] 有没有觉得高兴或满意
[43:37] 其实我心里面很满意
[43:38] 就是我心里面会觉得说
[43:40] 我做到两趟针顶已经很好了
[43:43] 那后面给人家转
[43:44] 就算以后针顶500
[43:45] 我也不会一直骂自己说
[43:47] 你干嘛卖飞什么的
[43:48] 因为我的认知就是到这个地方
[43:50] 那像锦硕我一直抱着
[43:52] 是因为成本离太远了
[43:54] 就他今天跌停我都没感觉
[43:55] 那我就看他会飞到哪里去
[43:57] 所以你对每一档股票
[43:59] 你应该要有自己的一个想法
[44:01] 这个想法是让你做任何决定
[44:03] 就算是停损出场也不要遗憾的
[44:06] 遗憾是世界上我觉得最无谓的事情
[44:10] 因为做决定人是你自己
[44:12] 对不对
[44:13] 就是因为没有能力知道未来的事情
[44:16] 所以我们就做
[44:17] 自己能做到的状况就好了
[44:19] 好那这边
[44:20] 我有说刷一排
[44:21] 很多人又传讯息来
[44:23] 我挑一个
[44:24] 因为他有说
[44:24] 他也希望在节目上面
[44:26] 分享他的心情
[44:27] 希望给大家一点鼓励的
[44:29] 好这一位
[44:30] 因为一开始看
[44:31] 我不是很确定
[44:32] 这位朋友要不要分享
[44:33] 因为他有讲到一些
[44:34] 他的背景
[44:35] 那我还是把他的背景
[44:36] 稍微隐藏一下
[44:37] 他就是每天有固定看
[44:39] 理财答言秀
[44:40] 那下班的时候
[44:40] 就会把赵华于古货载
[44:42] 听完已经好几年了
[44:44] 他说还是要感谢我们
[44:45] 让想要投资的小白
[44:47] 可以得到正确的资讯
[44:48] 他说他是一个
[44:50] 在这个法律界工作的人
[44:53] 职位相当的高
[44:54] 他说但是七年前就
[44:56] 出来就单身了
[44:58] 应该是一个女生
[45:00] 就单身了
[45:00] 而且晋升出户
[45:01] 那背了一些贷款
[45:03] 那这个单身之后
[45:05] 就发现自己需要有房子
[45:07] 所以就把之前的薪水
[45:09] 存了一个头期款
[45:09] 就买了一个房子
[45:10] 可是呢
[45:11] 缴完头期款装潢
[45:12] 走出银行
[45:13] 就发现什么
[45:14] 现金剩下500块钱
[45:16] 即使职业非常的好哦
[45:18] 不过因为买了房子
[45:20] 还是有个安定的感觉嘛
[45:21] 就想说那他现在呢
[45:23] 因为他是用房贷的宽限期
[45:24] 那他就赶快
[45:25] 想说那我来学一下投资
[45:27] 看资产能不能快一点
[45:28] 好就在这个时候
[45:29] 他就接触到了各个达人
[45:31] 当然也有旁边的幸福哥
[45:33] 古瑜啦
[45:34] 永年老师啦
[45:35] 艾伦啊
[45:35] 他说太多了啦
[45:37] 太多了
[45:38] 然后呢
[45:39] 他说非常努力的吸收财经的资讯
[45:41] 那因为工作是真的无法盯盘的
[45:43] 所以就用高成长的ETF
[45:45] 配上高股息
[45:46] 加上护国神山
[45:48] 逢低就加码
[45:50] 大幅回档时就会担心
[45:52] 是不是要走到熊市呢
[45:53] 但是因为达仁老师
[45:55] 还有赵华的碎碎念
[45:57] 就会逢低加码的信心
[45:59] 会远远大于想要逃走的想法
[46:02] 所以从500元开始
[46:04] 到现在他传讯息给我
[46:06] 这个月他的资产是650万
[46:08] 当然不含他的房子
[46:10] 就是他从股票市场
[46:11] 从500块钱的钱
[46:13] 应该还有他的薪水什么滚入
[46:15] 有650万
[46:16] 虽然比起其他人
[46:17] 这个资产不算多
[46:18] 但报酬率目前累计超过150%
[46:22] 那他的高股息
[46:23] 虽然很多人不是说
[46:24] 高股息不会涨了啊什么的
[46:25] 但他没有
[46:26] 他说因为这些配息
[46:28] 还有他有一些产业型的ETF的配息
[46:30] 可以让他在付房贷
[46:32] 宽限期过后
[46:33] 觉得付房贷也没有那么吃力了
[46:36] 然后还有一些半导体的ETF
[46:38] 在资产上的成长
[46:39] 真的表现不俗
[46:41] 那这些成绩
[46:42] 就不过是短短四年的时间
[46:44] 当然我也很努力
[46:45] 薪水都尽量去投入
[46:47] 期间也有小小的停利
[46:48] 后来发现停利后
[46:50] 不太容易追回来
[46:52] 因为台股确实一直往右上
[46:54] 这也是我们跟大家分享说
[46:55] 其实如果你真的什么都不知道
[46:57] 你就买市值
[46:58] 因为市值经过过去几十年
[47:00] 就算有空头
[47:01] 它还是会回到右上角来
[47:04] 所以他有讲说
[47:05] 希望自己人生的下半场
[47:06] 可以愉悦快乐地为自己而活
[47:09] 看着资产稳定成长长大
[47:11] 而开心
[47:12] 其实并不会亚于
[47:14] 短期进出获利的兴奋
[47:16] 他说就如您节目说的
[47:18] 投资的配置没有对错
[47:19] 重点是自己的目标跟初心
[47:21] 那最近又听到
[47:22] 我们一直在分享
[47:23] 跟听众朋友的心得分享
[47:24] 他觉得很振奋人心
[47:26] 很正向
[47:26] 然后他的工作
[47:28] 他也讲每天都在面对犯罪
[47:30] 所以知道生活不容易
[47:32] 如果有机会
[47:33] 能在节目上拿来分享
[47:34] 他的心得
[47:35] 希望透过这个
[47:36] 鼓励投资路上这条朋友
[47:38] 不用很厉害才开始
[47:39] 我们必须开始了才厉害
[47:42] 哇好
[47:43] 蛮长的
[47:44] 我也是很简单的念一下
[47:45] 但是我觉得他的分享很特别
[47:47] 也希望各位股夫仔的听众
[47:49] 这个这段时间
[47:50] 有觉得自己哪里做不好的啦
