[00:00] 欢迎收听赵华宇古货载第1063集
[25:00] 可是历程叠很多嘛
[25:01] 因为他记忆体的比重
[25:02] 可能让他前一阵子
[25:03] 就没有那么受青睐
[25:04] 那这两天
[25:06] 投信倒是跑进去
[25:07] 减的历程
[25:08] 所以投信也会高高低低的
[25:10] 我觉得我自己的话
[25:11] 会看一下投信在买什么
[25:13] 不晓得维泰的观察是什么
[25:14] 以现在这个时间点
[25:16] 我也是看投信
[25:17] 因为现在非常接近到
[25:20] 三月底了
[25:21] 所以其实呢
[25:22] 投信的这个既定作战
[25:24] 其实随时都会展开
[25:26] 那所以呢
[25:27] 现在来观察投信
[25:28] 也是我目前来讲
[25:30] 会特别去观察的重点
[25:31] 那像历程我有在看
[25:35] 因为历程呢
[25:36] 是投信应该是连续两天
[25:39] 站在买方
[25:39] 原来我们没有对过稿
[25:41] 也是一样的看法呀
[25:43] 对连续两天站在这买方
[25:45] 然后呢
[25:46] 而且它的一个股价
[25:49] 已经修正到了半年线
[25:50] 对
[25:51] 它就相对真的最弱
[25:52] 对
[25:53] OK
[25:53] 但是对于一个
[25:55] 记忆体的一个测试的
[25:58] 一个厂商来讲
[25:59] 我觉得这个反而是一个
[26:02] 可以做布局的时间点
[26:03] 因为我们认为说
[26:05] 记忆体虽然说
[26:06] 它这一个近期的
[26:08] 一个股价表现相对弱势
[26:10] 但是如果说就基本面来看
[26:11] 我曾经跟大家分享过
[26:13] 我说在台湾的
[26:14] 记忆体产业里面
[26:16] 我说实话
[26:17] 我觉得台湾的记忆体产业
[26:19] 可能没有办法
[26:20] 第一個追得上南韓或者是美光
[26:23] 在技術上HBM跟不上
[26:26] 因為我們也沒有意願要去投入
[26:28] 大量的資本支出去做HBM
[26:31] 這是第一件事情
[26:32] 但是呢
[26:33] 這個後面又有追兵
[26:35] 這個長興存儲跟長江存儲
[26:38] 他們在DDR4 DDR5的部分
[26:41] 他們也沒有放棄
[26:42] 所以其實在這樣所謂的前後夾攻情況下
[26:45] 我對記憶體的族群
[26:47] 三個月之前
[26:49] 我是觉得它相对被低估
[26:51] 但现在我并不觉得
[26:52] 所以我觉得操作上
[26:54] 我会比较中性
[26:55] 但是不管是美国的记忆体厂商
[26:59] 或者韩国的记忆厂商
[27:00] 他们都是需要台湾的
[27:02] 封测的产能跟技术
[27:03] 所以我反倒觉得
[27:05] 在记忆体产业里面
[27:06] 我会特别去focus在
[27:07] 记忆体的封测
[27:09] 所以我才会看到历程
[27:11] 那历程之外还有像南茂
[27:13] 这些都是属于跟记忆体
[27:15] 比较相关的
[27:16] 那再来就是说
[27:18] 有一些长线的这种趋势的
[27:20] 但是短线上面股价是修正的
[27:23] 然后呢
[27:24] 投信呢
[27:25] 最近开始回头买超的
[27:26] 还有成熟制成里面的联电
[27:29] 联电呢
[27:31] 昨天是这个投信出现
[27:33] 由卖超转买超
[27:34] 那联电的股价修正
[27:36] 比刚刚的历程
[27:37] 还要更多一点点
[27:38] 它回射到了年线
[27:40] 所以呢
[27:41] 这些已经回到年线跟半年线
[27:43] 又是有投信回头进场
[27:45] 去做买进的这些的标的
[27:47] 第一个筹码我觉得相对OK
[27:50] 再来第二个就是
[27:51] 他们基本没有刚说的
[27:52] 成熟制成的部分
[27:54] 还有呢
[27:55] 记忆力丰盛的部分
[27:56] 基本上我觉得
[27:57] 他们的长线趋势
[27:58] 不会有太大的改变
[27:59] 在短时间之内
[28:01] 所以这部分我就会
[28:02] 比较就是认同
[28:04] 刚刚赵老所说的
[28:05] 现在在整个所谓的
[28:07] 投信买钞的部分来讲
[28:09] 可以先从
[28:10] 这些他们最近有在买钞
[28:13] 但是基本面相对好的个股看起
[28:15] 好
[28:16] 当然在茫茫大海之中
[28:18] 要捞进来
[28:20] 大家观测的个股
[28:21] 初期肯定有点难度
[28:23] 但是如果你在股市一段时间
[28:25] 我想大家都有自己偏爱的族群
[28:26] 以及不管是听赵华与古惑仔
[28:29] 或是晚上看了一下理财大人秀
[28:31] 或是你有好朋友或什么的
[28:33] 事实上你会慢慢的凝聚成一个
[28:35] 自己的选股池
[28:36] 也很多人会问说
[28:37] 很基本的
[28:38] 因为每一年都会有新的人加入股票市场
[28:41] 所以即使我们可能讲过再多次
[28:43] 他也是问说赵华
[28:44] 你要怎么样去
[28:45] 列入你的一个自选股
[28:46] 说实话
[28:47] 听起来简单
[28:48] 但做起来确实
[28:49] 也没有那么简单
[28:50] 第一个当然是你的经验
[28:51] 你在股海有一段经验之后
[28:54] 你会觉得有一些事情
[28:55] 跟你比较有缘分
[28:56] 就例如说我常常讲
[28:58] 就是因为我以前
[28:59] 是负责有跑半导体
[29:01] 但是我也跑钢铁
[29:01] 对不对
[29:02] 那后来为什么会跟半导体
[29:03] 比较有缘分
[29:03] 因为半导体才会涨
[29:05] 没有
[29:05] 好了
[29:06] 是不是越来越做自己了
[29:08] 糟糕
[29:09] 就是因为半导体
[29:11] 它发展的会让你觉得
[29:13] 应该这样讲啦
[29:14] 创新科技这件事情
[29:16] 它真的非常有魅力
[29:17] 对
[29:18] 那你说并不是说
[29:19] 什么钢铁塑化就不好
[29:21] 这两天塑化也涨很多
[29:22] 但是它毕竟叫做
[29:23] 传统的重资本支出
[29:25] 现在最新的重资本支出
[29:27] 就回到科技业了
[29:28] 不太会有人在大福德去加钱
[29:30] 投钢铁厂塑化厂了嘛
[29:32] 对不对
[29:32] 当然如果它是因为是
[29:34] 新的科技要用的一些矿产
[29:36] 可能还是会有人会去投
[29:37] 可是对我来说
[29:38] 你把资本支出放在AI上
[29:40] 是不是一个很迷人的事情
[29:41] 是吗
[29:42] 你放在台移电上
[29:43] 是不是一个迷人事情
[29:44] 是
[29:44] 因为它就是
[29:45] 尤其台湾
[29:46] 大家知道台湾
[29:47] 你还叫系岛
[29:48] 就是因为曾经在系
[29:49] 这个事情上面
[29:51] 对不对
[29:51] 这个就是跟半导体息息相关
[29:53] 让台湾
[29:54] 在我们整体的
[29:56] 呃
[29:56] 产业电上面
[29:56] 真的是非常的强悍
[29:58] 好
[29:58] 那所以对我来说
[30:00] 这样累积下来
[30:01] 我自然会对
[30:02] 半导体类股
[30:03] 科技类股
[30:04] IC相关的类股
[30:05] 特别的喜欢
[30:06] 我觉得这个大家就
[30:08] 你要看你自己
[30:09] 到底跟什么有缘
[30:10] 当然如果你有缘的
[30:11] 全部都是
[30:12] 现在的机油传产
[30:13] 那就会比较辛苦
[30:13] 不是说这些不好
[30:14] 已经两年
[30:15] 比较没有它的风了
[30:16] 那就会比较知道
[30:18] 你还是要跟随市场的风
[30:20] 换句话说
[30:21] 退一万步来说
[30:23] 要是现在盘面上的半导体
[30:25] IC相关的
[30:26] 科技相关的
[30:26] 全部都不涨
[30:27] 它完全只涨机油传产
[30:30] 我也会转向的
[30:32] 我还是会转向的
[30:36] 所以第一个
[30:36] 我觉得你要先归纳
[30:37] 什么事情是你喜欢的
[30:39] 而这个事情
[30:40] 到底在现在的盘面上
[30:41] 是不是也是法人喜欢的
[30:43] 然后是不是媒体常谈到的
[30:45] 其实我觉得蛮重要
[30:46] 虽然很多人说
[30:47] 你要有原则
[30:48] 不要什么看新闻做股票
[30:49] but你要了解一件事情
[30:51] 如果新闻都不讲
[30:53] 你自己真的能够研究的
[30:54] 像那些大户
[30:55] 或是自己在公司里的人
[30:56] 那么清楚吗
[30:57] 其实我觉得很难
[30:58] 所以媒体跟节目
[31:00] 一定有它的必要性
[31:01] 那你就从媒体跟节目
[31:02] 会拿到资讯
[31:04] 再自己做研究
[31:05] 那大家都在谈低轨卫星
[31:06] 你相对就可以拿到
[31:08] 很多低轨卫星的资料
[31:09] 你会听到很多低轨卫星的愿景
[31:11] 那大家都在聊散热
[31:12] 你就听到很多散热的技术
[31:14] 什么微通道盖板
[31:15] 什么一冷水冷
[31:16] 好
[31:16] 真的要大家热衷讨论的
[31:19] 你比较容易参与
[31:20] 所以我觉得初期
[31:21] 如果您真的是一个
[31:22] 刚进入到股票市场的
[31:24] 你建立你的基本部位
[31:26] 我觉得
[31:26] 至少你的基本观察部位
[31:29] 我觉得就要从这些开始
[31:30] 至少在个股上面
[31:32] 什么事情你听得进去
[31:33] 什么事情大家常常在讨论
[31:35] 应该会是你的第一优先
[31:36] 来做咨询的
[31:37] 然后再来的话
[31:38] 就跟刚刚韦泰讲的一样
[31:40] 你要看一下法人喜欢谁
[31:42] 目前盘面上
[31:43] 因为我们的ETF
[31:44] 真的非常的厉害
[31:46] 所以它的规模
[31:47] 长得极大无比
[31:48] 以前下杀的时候
[31:49] 以前基金时代
[31:50] 下杀的时候
[31:51] 基金规模就会缩小
[31:52] 为什么
[31:53] 大家害怕
[31:53] 我要赎回
[31:54] 现在不是
[31:55] 我好害怕
[31:56] 我要买ETF
[31:57] 现在已经变成是这样了
[31:59] 所以下杀的时候
[32:00] ETF规模就一直长大
[32:01] 你长大
[32:01] 疯狂长大
[32:02] 所以你也看一下
[32:04] 到底投信在买什么
[32:06] 投信现在已经俨然
[32:08] 是一个可以跟外资
[32:09] 稍作抗衡的势力
[32:11] 不再那么卑微了
[32:13] 所以我觉得至少这些事情加在一起
[32:16] 你可以建立一个
[32:17] 你自己的自选清单
[32:18] 从这个里面来观察
[32:20] 就不会茫茫大海中
[32:21] 1700 800档股票
[32:22] 你觉得一下涨这个一下涨那个
[32:24] 你觉得很慌张这样子
[32:25] 这个是我小小的建议
[32:27] 其实刚刚赵怀友提到一点
[32:31] 我想要跟大家分享
[32:32] 就是一些刚刚进股票市场的投资朋友
[32:38] 我大概可以理解
[32:40] 你们现在跟我们当时
[32:42] 所面临到的股票市场
[32:44] 是很大的不同
[32:45] 我们当时面临到的股票市场
[32:47] 就是很少消息
[32:48] 消息是非常珍贵的
[32:50] 对
[32:51] 对
[32:52] 然后所以去拜访公司是一个
[32:53] 我现在拿到独家第一手
[32:55] 对
[32:55] 可是现在消息是非常泛滥
[32:59] 我不需要这么讲
[33:00] 还有很多小作文
[33:01] 对
[33:01] 真真假假都不太确定
[33:03] 没错
[33:04] 对
[33:04] 所以我觉得现在
[33:05] 对于投资朋友来讲
[33:07] 在做這個在學習投資股票這件事情來講
[33:10] 跟我們以前越大差別就是訊息的太多
[33:13] 然後呢
[33:15] 但是我不管是過去的這個訊息少
[33:18] 或現在訊息多
[33:19] 我其實我發現到一個共同性
[33:22] 就是很多投資朋友在投資股票的時候
[33:25] 每個人都一定會難免會有輸錢的時候
[33:28] 可是有些時候是你不知道怎麼輸的
[33:31] 這個是我覺得一個很共同點
[33:35] 不管時空怎麼樣的改變
[33:36] 都没有改变
[33:38] 那我就问那些
[33:39] 输钱的这些的投资朋友
[33:42] 说你为什么输钱
[33:43] 他就跟我讲
[33:44] 哎呀就当作缴学费
[33:46] 很多人都拿这句话来回我
[33:49] 可是我就问他说
[33:50] 那我请问你
[33:51] 你学到什么
[33:52] 嗯
[33:52] 有没有很贱
[33:54] 你
[33:55] 为太长的一副很温和
[33:58] 就是那种很亲切的老师
[34:00] 改天我们不要再讲心灵鸡汤
[34:01] 我们讲麻辣鸡汤
[34:03] 这句话还蛮刀人的
[34:05] 对
[34:05] 因为我觉得
[34:06] 钱在输赢的东西
[34:09] 大家一定要很认真去看待它
[34:11] 其实我是觉得
[34:13] 我说实话
[34:15] 并不是因为我在教课
[34:16] 我在讲这个话
[34:17] 我会真的真心建议就是你
[34:20] 如果你真的是进入到
[34:21] 股票市场
[34:22] 刚刚进来的投资朋友
[34:23] 真的去找一个
[34:25] 你认为他不错的老师
[34:27] 然后去跟他学习
[34:28] 我宁愿你把钱花在缴学费上面
[34:32] 而不是把它输掉
[34:33] 我覺得是這樣子
[34:35] 我對我小朋友也是這樣
[34:37] 我寧願花錢讓你去學東西
[34:39] 因為你至少學到是一個技能
[34:42] 你的錢沒有丟到水裡面
[34:44] 只有聲音
[34:46] 我覺得以前你去塑料
[34:48] 還不如把這個錢拿來做學習
[34:52] 現在的課程很多
[34:54] 你可以找一個你覺得你聽得下去的
[34:57] 然後他過去的這些所謂的紀錄
[35:02] 还OK的
[35:04] 信用还不错的
[35:05] 这些老师
[35:06] 你可以跟他学
[35:06] 我相信赵华手上
[35:08] 应该很多口袋名单
[35:09] 我旁边就有一位
[35:11] 悬谷教练陈维泰
[35:12] 我不敢说我自己多好
[35:14] 但是我觉得就是
[35:15] 我也是这样子的一个心态
[35:17] 在教学生
[35:19] 因为我自己也在学
[35:19] 因为每年的行情都不一样
[35:22] 以前哪有CPU
[35:23] 以前哪有这个
[35:25] 所谓的这个
[35:26] 什么头部基板
[35:27] 长成这样
[35:28] 根本就没有发生这种事情
[35:29] 所以我觉得
[35:30] 回到刚刚我的重点是
[35:32] 如果你真的刚进股票市场
[35:35] 不要把钱拿去输掉
[35:36] 你应该把钱拿去做学习
[35:39] 学习一些你觉得
[35:40] 未来对你有用的一些专业知识
[35:42] 然后再来进场
[35:44] 好
[35:45] 我觉得学习这个事情很有趣
[35:47] 我觉得韦泰刚刚那个句话
[35:48] 真的很刀
[35:49] 不要说我有小学费
[35:51] 这是我在股票的经验
[35:52] 但是请问这个经验让你变成怎样不知道但也有人分享是很好的等一下如果还有机会的话因为最近也有很多人私讯我他可能听了免费的资讯他就能够因为自己有所体悟
[36:05] 改变了原本的做法
[36:06] 得到好的成效
[36:08] 然后很开心的跟我分享
[36:09] 所以如果大家好
[36:10] 以前学生有分吗
[36:12] 你在学校你可能上完课
[36:13] 你是很专心
[36:14] 然后你的天资也特别的聪颖
[36:15] 所以你可能就学起来了
[36:16] 可是有人可能要被拖到补习班
[36:18] 然后补习一下
[36:20] 对不对
[36:20] 也还不错
[36:21] 如果你认真一下
[36:22] 也还不错
[36:22] 但还是有人拖到补习班
[36:24] 还是学不起来的
[36:26] 或是你觉得你在课堂上
[36:27] 你随便听听就可以
[36:28] 但后来考得很糟
[36:29] 各种学生都有
[36:31] 那我要讲的是
[36:32] 很奇妙
[36:34] 你在学校上国文数学历史
[36:36] 当然比较叛逆的会说
[36:37] 这些对我生活没有帮助
[36:39] 可是基本学历对大家是有帮助的
[36:42] 还有学习态度对大家有帮助
[36:44] 我必须还是要讲一下
[36:45] 并不是说我们很刻板
[36:46] 觉得一定要背死背活背
[36:48] 这些你学的数学
[36:50] 数学不会就是不会
[36:51] 出社会也不会用到为积分
[36:52] 为什么要学
[36:54] 可是我觉得学习态度
[36:56] 逻辑推理
[36:56] 还有就是
[36:57] 有一些基本的常识
[36:59] 其实从上课里面
[37:00] 是可以学到的
[37:00] 还有就是你要拿到
[37:01] 基本的学历
[37:02] 我觉得在这个社会
[37:03] 还是一个
[37:03] 我觉得还是一个
[37:04] 90%的人会需要的
[37:06] 有点扯远了
[37:07] 拉回来
[37:07] 可是为什么很多人会说
[37:10] 哎呀他那么会赚
[37:11] 他就自己赚
[37:12] 他干嘛教你
[37:13] 为什么变成学理财
[37:15] 学投资
[37:17] 他就背上了一个
[37:18] 好像很奇怪的事情
[37:19] 现在我觉得风气有改变
[37:22] 因为我跟维泰都有遇过
[37:24] 愿意教我们的老师
[37:25] 不管他的教
[37:27] 是告诉你基本观念也好
[37:28] 或是帮你带进带出也好
[37:30] 而这些老师
[37:31] 他们确实也在投资市场上面
[37:32] 赚到钱
[37:33] 然后这些老师
[37:34] 他在投资市场上赚到钱的时候
[37:36] 他可能跟你有缘分也好
[37:37] 或他希望把正确的观念
[37:39] 传递出去也好
[37:39] 他会做一些教学
[37:41] 其实就是这样子
[37:42] 不要学就算了
[37:43] 你没有必要去觉得说
[37:45] 好像教人家理财的都很奇怪
[37:47] 这个我有听过
[37:49] 他自己会赚就好
[37:50] 最常听到是这样子
[37:51] 没有错
[37:52] 他可能自己真的还蛮会赚的
[37:54] 所以我觉得
[37:56] 韦泰刚刚讲那一番话很重要
[37:58] 就是如果你真的是想要学习的
[38:01] 其实现在有非常多种的课程
[38:03] 你要听免费的就可以了
[38:05] 我觉得也OK
[38:06] 那你要去学习
[38:07] 甚至花个几百块订阅
[38:09] 或者是说
[38:10] 真的是有几千块
[38:11] 上万块的课程
[38:13] 但是一系列的
[38:14] 我觉得都应该是蛮超值的
[38:16] 还有就是要树立一下
[38:17] 你的核心思想
[38:18] 例如说
[38:19] 你是希望可以用线图
[38:21] 你不要研究那么多的产业
[38:22] 那我觉得你就去学技术心态
[38:25] 那你觉得你想知道
[38:26] 大户在干嘛
[38:26] 你跟着大户走
[38:27] 然后再配合一点
[38:28] 线图的辅助
[38:30] 那你就去学筹码
[38:31] 那如果你真的很喜欢产业
[38:33] 或是基本面的
[38:34] 或者是投资的心态
[38:36] 或法人到底聚集在哪里
[38:38] 对不对
[38:38] 好 维泰这边
[38:39] 我想他讲的真的非常的多
[38:41] 我觉得大家可以去
[38:42] 思考一下自己的需求
[38:44] 那大家想说
[38:45] 那么戏剧性的变化
[38:46] 为什么我们今天讲的
[38:47] 好像比较多是心灵鸡汤啦
[38:48] 或是观念啦
[38:49] 就是因为我也不知道川普下一句话说什么
[38:53] 所以今天说实话
[38:56] 主要的内容就是告诉你
[38:57] 法人已经在这两天的政当局里面有做布局
[39:00] 这个是维太从产业里面
[39:03] 从他的直接熟识的大户里面得到的体会
[39:06] 那我个人在多头的格局
[39:09] 和多头的那个所谓的景气向上
[39:11] 这件事情没有被破坏之前
[39:13] 还是秉持着月信会是我一个第一个加码点
[39:16] 那我敢跟大家分享的比较会是ETF的部分
[39:19] 各股的部分
[39:20] 真的会很看
[39:22] 个人的资金控管跟信心
[39:24] 我也有喜欢的股票
[39:26] 刚刚讲了
[39:26] 我可能还是围绕在
[39:27] 整体的半导体
[39:28] 相关的里面去做布局
[39:31] 那细光子
[39:32] 依旧是盘面上非常强的
[39:34] 可是涨到这边
[39:35] 我已经有一点点
[39:36] 不太敢跟听众朋友
[39:37] 分享细光子了
[39:38] 对
[39:38] 因为我觉得他们的本益比
[39:39] 虽然未来的成长性非常好
[39:41] 大家甚至就是
[39:42] 都还在做大幅的
[39:44] 不管是资本支出的投入
[39:45] 各地的验证
[39:46] 那从营收上面
[39:48] 也有部分的细光子
[39:49] 确实已经开始往上走
[39:50] 但是不管是辉达或是博通
[39:52] 都毕竟还是提到了
[39:54] 它是一个应用
[39:55] 可是可能没有那么快落地
[39:56] 那这件事情它就会再来回
[39:59] 需要市场资金的大力支持
[40:02] 像昨天晚上流明光学
[40:04] 因为它有新订单的可能性
[40:06] 所以它是续涨的
[40:07] 那跟着流明光学
[40:08] 今天排名上的CPO
[40:10] 还是相对于今天震荡盘里面
[40:12] 比较强势的
[40:13] 可是它就很看个人
[40:14] 那至于是记忆体的朋友们
[40:17] 喜欢记忆体的
[40:18] 我们最近也分享很多
[40:19] 并不是说我这个频道
[40:20] 就是记忆体黑
[40:21] 因为我们最近讲的比较多
[40:23] 是记忆体的报价的松动
[40:25] 以及是这个供需上面
[40:27] 可能我们要注意的一些事情
[40:29] 但是回到这个产业本身
[40:31] 如果它跌下来
[40:33] 但是它会缴出
[40:34] 很好的获利成绩单的时候
[40:36] 它就会呈现一个
[40:37] 可能跌深了
[40:39] 赶快弹一下
[40:40] 弹上去了
[40:41] 你又觉得报价可能到顶了
[40:42] 它又下来
[40:43] 它会变成一个
[40:44] 这种要抓节奏的
[40:46] 所以我觉得
[40:46] 对一般的投资人来说
[40:48] 可能略有难度
[40:49] 那刚刚讲到历程
[40:50] 之前记忆体在封的时候
[40:52] 事实上历程并没有跟着大掌特掌
[40:54] 那现在记忆体在叠的时候
[40:56] 今天他不叠了
[40:56] 为什么呢
[40:57] 因为他毕竟还有三出行封装
[40:59] 他毕竟还有Course
[41:01] 他毕竟大家都在扩散记忆体
[41:03] 那你之后要来给谁封册呢
[41:05] 就是我啊
[41:06] 所以照理来说
[41:08] 他在叠下来之后
[41:09] 法人进驻
[41:09] 你就觉得比较有道理
[41:11] 我觉得大家可以练习
[41:12] 用这种方式去观察
[41:14] 为什么我们会看上一些个股
[41:16] 然后从旁边去了解它
[41:18] 但是刚刚韦泰也讲了
[41:19] 如果你真的觉得
[41:20] 你要先观察
[41:21] 那你要记得隔岸才能关火
[41:23] 不是人在火场中
[41:25] 你说我现在不晓得该怎么办
[41:26] 我先停一下好了
[41:28] 这个观念也是要改正的
[41:31] 我觉得投资的自主性
[41:33] 是我非常重视的一件事情
[41:35] 我们可以到处听消息
[41:37] OK啊
[41:38] 我非常的感谢
[41:40] 每一个给我报名牌的人
[41:42] 我非常感激
[41:43] 真的
[41:43] 因為他應該都是出自於內心
[41:46] 然後就直接跟我分享
[41:48] 那至於買不買
[41:48] 當然決定權在我
[41:50] 那好過於那些就是
[41:52] 有些朋友就是
[41:54] 我替人家買
[41:56] 然後我就買
[41:56] 然後呢
[41:57] 但是你要想想看
[41:58] 人家賣的時候會跟你講嗎
[42:00] 那如果說這件事情
[42:01] 它不會發生
[42:02] 那我們是不是要有自己的一套
[42:04] 所謂的進出邏輯
[42:05] 所以我才說
[42:06] 因為我有這樣子的一個想法
[42:08] 我才會鼓勵各位投資朋友
[42:10] 你如果可以的話
[42:11] 你就要去做点学习
[42:13] 不管你是自主学习也好
[42:15] 或者是去找老师上课也好
[42:17] 我觉得这个是一个
[42:18] 养成你的操作进出系统的一个方法
[42:23] 它是一个途径
[42:25] 那找自己学习
[42:27] 但就像刚刚赵老师所说的
[42:29] 你可能会有天资充盈
[42:30] 你可能看两招你就会了
[42:32] 那也OK
[42:33] 那找老师学习呢
[42:35] 可能就是比较有效率
[42:37] 如果他是一个
[42:38] 有办法给你所谓系统性的一个
[42:41] 学习的一个路径的话
[42:43] 我觉得这个对一般投资人朋友来讲
[42:44] 反而可以减少很多的冤枉路
[42:48] 好那最后花一点点时间
[42:50] 来分享这个Tommy先生
[42:52] 给我的讯息
[42:53] 他说每天下班会准时收听我们的频道
[42:56] 投资股票五年了
[42:58] 会开始的契机是因为二十年前
[43:00] 弟弟还没有成年
[43:02] 因为不能开户
[43:04] 所以弟弟借了这个Tommy的账户
[43:06] 去买了谁呢
[43:07] 去买了联电
[43:08] 十块
[43:10] 他说呢
[43:13] 后来买着就不记得了
[43:15] 就兄弟俩就忘了
[43:17] 他说因缘际会打开账户时
[43:19] 报酬率是1380
[43:22] 体会到大家讲的
[43:24] 要赚钱
[43:25] 就是删了APP不要看
[43:27] 我觉得很棒
[43:28] 我会像这样每天做节目
[43:30] 我们很难不看
[43:31] 但也许最好的方式就是这样
[43:33] 我跟大家偷偷透露
[43:34] 我刚才也跟韦泰讲
[43:36] 大家还记不记得
[43:37] 我有一档超级冷门的存股
[43:39] 超级冷门
[43:40] 每天成交量可能只有几张的
[43:41] 叫做大车队
[43:43] 因为我这两天啊
[43:44] 我的报酬率有点
[43:45] 就是我不是在炫耀哦
[43:47] 就是我没有仔细去看
[43:48] 我的那个里面的
[43:49] 就是库存到是怎么了
[43:51] 因为它有点不迭反增
[43:53] 我就想说
[43:54] 为什么不迭反增
[43:55] 可能是这个
[43:56] 我可能之前买的那个
[43:58] 被动ETF
[43:59] 或什么主动ETF
[44:00] 有表现
[44:00] 我是这样想
[44:01] 后来才注意到
[44:02] 大车队最近变成一个
[44:03] 隐形标股
[44:04] 我讲的是大车队
[44:06] 就是这家公司
[44:07] 超级冷门
[44:09] 然后我想为什么会飞飞鸟股
[44:11] 发现他去年EPS9块
[44:12] 而且这是几天前的事情
[44:14] 我都没有留意
[44:14] 因为他至少
[44:15] 我买了至少六七年了
[44:17] 就是丢在那里
[44:19] 然后当初是一个传奇经理人
[44:21] 已经退休了
[44:22] 叫我买的
[44:23] 我买了还不少
[44:25] 就是都没有进出他
[44:26] 就是放在那边
[44:27] 他还配过股票
[44:28] 所以他有长大
[44:29] 好略
[44:30] 就是我的心情跟这位朋友一样
[44:32] 就是六七年来
[44:34] 他突然涨那么多
[44:36] 我有点吓一跳
[44:37] 也是一千倍
[44:39] 没有啦
[44:40] 因为我买的时候
[44:41] 好像七十几到九十
[44:43] 我都有买
[44:43] 所以中间也有小倍短套
[44:46] 可是因为那位传奇经理人
[44:48] 打破了
[44:49] 那个经理人退休了
[44:50] 他当初在台股
[44:51] 就是周转率极低
[44:53] 他非常有耐心报股
[44:54] 有机会再跟大家分享他的故事
[44:56] 他也是我的贵人
[44:57] 然后呢
[44:58] 他就说被报处理吓到
[44:59] 其实买不多
[45:00] 可是呢
[45:01] 开始想要认真学习
[45:03] 这时候就无意间听到
[45:05] 我们的频道咯
[45:06] 买绿不买红
[45:07] 慢慢来比较快
[45:09] 定期定额买0050
[45:10] 费城半导体
[45:11] 五年来遵守这些原则
[45:14] 截至今年
[45:15] 本金已经投入500万
[45:16] 而整体报酬率是达到
[45:18] 100%的里程碑
[45:20] 鼓掌
[45:21] 回头看曾经也遇过
[45:25] 报酬率负40%
[45:26] 低潮时仍记住您给的一些方向
[45:29] 市场整体趋势是向上的
[45:31] 那分批长期布局
[45:32] 一直待在股市里才能长久
[45:35] 他说个股的部分
[45:36] 我也会加在清单里
[45:37] 在这个频道里
[45:38] 讲到的
[45:39] 但我胆子很小
[45:40] 就是买零股
[45:41] 那因为买不多啦
[45:43] 跌身也觉得还好
[45:44] 但后来默默的
[45:45] 例如上泉
[45:47] 华星光
[45:48] 所以你看
[45:49] 细光子真的是一个
[45:50] 很猛的族群
[45:51] 报酬率都超过100%
[45:53] 股数不多
[45:54] 可是报酬率满意
[45:55] 是我生活上的小确幸
[45:57] 也谢谢你每天的关心提醒
[45:59] 波动时
[45:59] 遇到也不会感受到
[46:01] 太大的压力
[46:02] 你的善意无私分享
[46:03] 是明灯会持续为您推广
[46:05] 感动啊
[46:06] 感动死了
[46:07] 这才是我们的心灵鸡汤吧
[46:09] 这才是我要看的
[46:10] 我每天滑手机
[46:11] 就是为了看到这个
[46:12] 好
[46:15] 所以维泰
[46:16] 对于人家十块买联店
[46:17] 不自觉就赚了十三倍
[46:20] 好厉害哦
[46:21] 是十三倍吗
[46:22] 一千三百八
[46:23] 是十三倍
[46:25] 十三倍
[46:25] 好
[46:25] 你看数学还是很重要
[46:27] 对
[46:28] 对
[46:28] 对
[46:28] 对
[46:28] 对
[46:29] 我觉得这个
[46:29] 不管怎么样
[46:30] 你说那个已经过去了
[46:32] 我觉得never too late
[46:33] 就是你现在开始
[46:35] 永远都有机会
[46:36] 然后你怎么知道
[46:37] 你现在买的
[46:37] 不会是下一个
[46:38] 让你的资产
[46:40] 翻倍的一个资产呢
[46:42] 好
[46:42] 但是你看他讲的很简单
[46:44] 他就定期定额0050
[46:45] 对不对
[46:46] 然后定期定额
[46:47] 废尘半导体
[46:48] 其实他也是喜欢
[46:49] 被我影响到
[46:50] 喜欢这些科技型标的
[46:52] 他就做了一个
[46:53] 可能定期定额
[46:54] maybe我讲的
[46:55] 逢地再加码
[46:56] 如果再做进来
[46:57] 他这样子五年也是翻倍
[46:59] 而且中间
[47:00] 因为你有持续
[47:01] 可能有在投入
[47:02] 对
[47:02] 所以我觉得持续投入
[47:03] 也是蛮重要的
[47:05] 对
[47:05] 所以我觉得
[47:06] 很多很多方法
[47:07] 那么投资朋友
[47:09] 一样回到我们常常说的
[47:10] 就是要找到自己最适合的方法
[47:12] 然后持续坚持下去
[47:14] 我相信股票市场天道酬勤
[47:18] 那么对于这些有用心
[47:20] 有用功的投资朋友
[47:21] 老天爷一定不会亏待你
[47:23] 好
[47:24] 你进展到老天爷的地步了
[47:27] 好
[47:28] 那我们今天的股货展
[47:29] 就先到这边
[47:30] 我们就近看一下这几天
[47:32] 到底川普投股
[47:34] 他想要做到什么样的状况
[47:36] 当然如果今天真的美衣
[47:38] 双方面都承认是和谈的话
[47:41] 我想景气恢复上行继续走
[47:44] 这件事情就没有太大的疑虑了
[47:46] 好
[47:47] 那我们今天节目就到这边了
[47:48] 也希望大家古海平安
[47:49] 拜拜
[47:50] 谢谢大家
[47:51] 拜拜
