[00:00] 欢迎收听赵华宜古货载第1135集
[23:35] 那现在再去布局军工
[23:37] 会不会太慢了
[23:37] 因为确实
[23:39] 因为军工这一次来讲
[23:41] 也是突然间就
[23:43] 大概就一两天的事情
[23:46] 对
[23:46] 那我觉得说
[23:47] 要找到这种股票呢
[23:49] 就是说
[23:50] 因为前面
[23:51] 你要忍受半年
[23:53] 我觉得是
[23:53] 对很多人来讲
[23:54] 老爸还不值哦
[23:55] 太折磨了
[23:57] 对
[23:57] 那不过呢
[23:58] 其实坦白讲
[23:59] 就是我觉得
[24:00] 你在第一次的发动点
[24:02] 是有机会的
[24:03] 也就是说
[24:04] 当这样的股票来讲
[24:06] 就是说
[24:06] 这种讯息
[24:07] 大概有发酵出来以后
[24:09] 第一支可能他会很强势的
[24:11] 可能去拉到这种将近涨停的位置点
[24:14] 那我倒觉得说第一支来讲
[24:16] 就要比较勇于去进场
[24:19] 机会点会比较大
[24:21] 但现在已经不知道第几支去了
[24:23] 很奇妙
[24:24] 因为潮融航太本来是云翔哥的爱股
[24:27] 但这一波就没有听到你在说
[24:29] 因为可能有一点错过前几支
[24:31] 就会有点放下放掉了
[24:34] 对因为这一波来讲
[24:35] 我大概做了很多股票
[24:38] 对
[24:39] 那这次来讲就是军工
[24:40] 当然还是有一些
[24:43] 当然有去买到
[24:44] 那不过来讲就是说
[24:47] 倒是长龙航太
[24:48] 这次关注了这么久的股票
[24:50] 我自己也是没买
[24:51] 没有去介入到
[24:52] 是
[24:52] 因为台股那么多家公司
[24:54] 我今天早上在看的时候
[24:56] 也有一个感想是
[24:57] 顾好自己熟的领域
[24:58] 或是最近在follow的领域
[25:00] 会比较好
[25:01] 我的感受是这样
[25:02] 会比较顾得住
[25:03] 因为可能我自己
[25:05] 也有在做节目
[25:06] 对
[25:06] 有做操作
[25:07] 也有做节目
[25:08] 也有这么多的达人好朋友
[25:09] 所以就会发现说
[25:10] 做节目真的是需要
[25:12] 知道很多事情
[25:13] 因为可能每一个观众
[25:15] 或是每一个达人擅长的事情
[25:17] 我都要有点了解
[25:18] 可是当你要顾
[25:19] 你自己手上的股票的时候
[25:21] 说实话
[25:21] 你真的要顾自己比较把握的
[25:23] 像今天比较给我大安慰
[25:25] 就是工业电脑
[25:27] 大家还记得在上一次
[25:28] 我在说减压
[25:29] 把这个国际信仰店卖掉的时候
[25:31] 那个同时间
[25:32] 我比较敢买的
[25:33] 就是工业电脑里面的龙头烟花
[25:35] 可是后面就吃瘪了
[25:37] 我怎么说之别
[25:38] 它就等于几乎没有什么表现的
[25:41] 在那里晃
[25:41] 可是它也没有大跌
[25:43] 因为它的位阶
[25:43] 相对其他的AI股比较低
[25:45] 因为今天结出来
[25:47] 它的营收六月创历史新高
[25:48] 而且年增和月增的幅度非常大
[25:52] 这也要小心一件事
[25:53] 因为工业电脑也有入账的状况
[25:56] 就可能六月是它固定
[25:57] 一年里面比较大的入账期
[25:59] 所以这么漂亮
[26:00] 可是它也证明了一件事情
[26:02] 是说刚刚云翔哥有提到
[26:03] 今天看起来六月营收好的公司
[26:06] 不一定会反应
[26:07] 可是如果它的位阶相对低
[26:10] 是回档过的低
[26:12] 或者它在低档都没有发动的
[26:14] 那我觉得反而配合六元营收
[26:16] 你在买的过程中
[26:18] 你会知道你在买
[26:19] 一个相对物美价廉的东西
[26:21] 会比较安心
[26:22] 我这边也念一下好了
[26:24] 目前例如说记忆体里面
[26:25] 记忆体是我不擅长
[26:27] 等一下问一下云翔哥
[26:28] 很多六元营收创高
[26:29] 大家也知道
[26:30] 南亚科旺宏华邦店
[26:32] 金考科预创
[26:32] 威刚宜鼎
[26:33] 最近预创是比较厉害的
[26:35] 台光电台要连帽
[26:37] 连帽云翔哥
[26:38] 哎
[26:39] 麦菲勒
[26:40] 我还有
[26:41] 继续
[26:42] 锦硕
[26:43] 我觉得这一次锦硕下来
[26:45] 我也是
[26:45] 我记得昨天是
[26:47] 明汉来嘛
[26:49] 为什么在那么
[26:50] 戚风苦雨的时候
[26:51] 他说对
[26:52] 载板还有
[26:53] 还有信心
[26:54] 是因为锦硕已经先
[26:55] 创出历史新高了
[26:57] 好
[26:57] 所以今天锦硕的反攻
[26:59] 我觉得抓到人不容易
[27:00] 可是
[27:01] 对于昨天想抱住锦硕的人来说
[27:03] 应该是一个强心针
[27:04] 好
[27:05] 大量尖点
[27:06] 然后还有像今天的重灾区
[27:08] 应该说都没表现了
[27:10] 帆轩化汗
[27:11] 然后金鼎
[27:12] 华锦店尹威金测中沙生涯半
[27:14] 就是设备股
[27:15] 其实六月入账的表现
[27:17] 看来是有的
[27:18] 可是今天却盘面上不好
[27:20] 我个人觉得要是我的话
[27:21] 我会去关注今天
[27:24] 或昨天到今天
[27:25] 都在大跌的设备类股
[27:27] 非农民建利龙店
[27:28] 秦凯台庆科
[27:29] 立敦光杰
[27:31] 然后志邦中磊联亚联军
[27:34] CPO复活了
[27:35] CBO
[27:36] 随着这个营收创高
[27:37] 因为位阶非常低
[27:38] 林亚今天就直接来一根涨停板
[27:40] 然后风策的超风新泉
[27:42] 杰敏KY
[27:42] 信化我们的股王
[27:44] 创意川湖建策链
[27:47] 茂联KY广达
[27:48] 川湖应该算是这一波营收出来
[27:50] 当天盘市超烂
[27:52] 它逆势涨停的
[27:53] 所以我觉得这些营收创高股
[27:55] 还是非常有参考的价值
[27:57] 这里面你刚念了那么多
[27:59] 有影响跟关注的族群吗
[28:01] 其实我觉得
[28:02] 那个被动元件
[28:04] 我还是会关注
[28:06] 是
[28:06] 对
[28:07] 只是说
[28:07] 在这里面来讲
[28:09] 就是说
[28:10] 关注点可能是
[28:11] 比如说
[28:11] 我当然有卖一点
[28:13] 是比如像国巨
[28:14] 那国巨没办法
[28:16] 我是大概一百八十几买的
[28:17] 对对
[28:18] 你卖掉了
[28:18] 不要吧
[28:19] 为什么那么低
[28:20] 不是让它飞吗
[28:22] 飞不起来
[28:23] 从一千二到八百多
[28:24] 所以大概就是落点
[28:26] 大概在跌破
[28:27] 你总会有一个
[28:29] 该出场的一个落点
[28:30] 是
[28:30] 那我认为说
[28:32] 如果1000守不住
[28:33] 也代表说
[28:33] 这一波可能是大家
[28:34] 对这个信心度
[28:36] 已经大概比较弱了
[28:37] 那我可能说
[28:39] 1000那站不住
[28:40] 我就先出场
[28:41] 可是先出场
[28:42] 你会发现
[28:43] 它虽然说
[28:44] 从1200跌到这1000
[28:46] 是跌了200多块
[28:47] 可是事实上
[28:48] 它只有稍微跌破
[28:51] 所谓的月线一点点
[28:52] 也就是说
[28:53] 它连季线
[28:54] 它的季线在什么位置
[28:55] 它季线在600多
[28:56] 是啊
[28:57] 它季线是很远
[28:58] 但是破线的国具
[29:00] 看起来真的长得超奇怪
[29:02] 因为它大概大半年来
[29:03] 没破这样的线
[29:04] 所以就这样的股票来讲
[29:06] 我就不会说特别去关注说
[29:07] 什么时候去切入
[29:09] 这个所谓买的一个落点
[29:11] 因为比较没有支撑的一个力度
[29:13] 比较没有支撑
[29:13] 对
[29:14] 那另外像如果是
[29:15] 一样是在被动元件相关里面
[29:18] 比如这个预帮
[29:20] 这6449
[29:22] 对不对
[29:22] 那你会发现
[29:24] 它刚好打到这个季线位置
[29:27] 那打到季线位置
[29:27] 对我来讲是
[29:28] 它已经偏离从400
[29:30] 比如说已经从400多块下来
[29:33] 已经拉回将近180块
[29:34] 他怎么长得那么丑
[29:36] 对
[29:36] 他很丑
[29:37] 可是他刚好落点落在季线上
[29:39] 这是一个重点
[29:41] 所以我说比如说在季线
[29:42] 我可能会
[29:43] 就会做一个所谓的切入
[29:45] 我们讲说一个反弹的一个点
[29:47] 随便你做一个所谓的反弹
[29:50] 我们知道反弹有一个
[29:51] 所谓的落势反弹
[29:53] 0.382
[29:54] 那你去推算
[29:55] 就大概有六七十块的空间
[29:57] 所以我认为说
[29:58] 如果以这样来讲
[29:59] 今天确实他尾盘就拉起来
[30:01] 是
[30:01] 对
[30:02] 那就是说类似这样
[30:03] 我们关注一下
[30:04] 那如果像这个
[30:06] D-RAN来讲
[30:07] 是
[30:07] 那我可能也稍微关注像
[30:10] 比如说这个
[30:10] 这个829的群联
[30:12] 对
[30:13] 是回来很多
[30:14] 对
[30:15] 不是
[30:15] 这潘董已经说到
[30:17] 不知道该怎么讲了
[30:18] 群联还在那里
[30:19] 对
[30:20] 已经
[30:20] 他有
[30:21] 潘董都套牢了
[30:22] 2800多
[30:23] 他有到2880
[30:25] 对2880
[30:25] 现在是2100多
[30:26] 2130
[30:27] 对
[30:28] 对啊
[30:28] 所以刚好你看
[30:29] 他落点也是落回基线
[30:31] 我跟你讲
[30:32] 我真的不会做记忆体
[30:33] 就是我知道
[30:34] 他们的业绩真的超级爆炸好
[30:36] 可是我真的抓不到这个节奏
[30:38] 我个人啊
[30:39] 如果一定要买记忆体的话
[30:41] 群联以鼎
[30:42] 大概是我真的是
[30:43] 比较买得下去的
[30:44] 可是我也是越看越怕
[30:46] 对不对
[30:47] 获利好到这种程度
[30:49] 然后股价一直往右下角走
[30:51] 到底发生什么事
[30:52] 我大概就群联以鼎
[30:53] 因为获利真的非常好
[30:54] 再来就上游的颗粒
[30:55] 对不对
[30:56] 华邦电南亚克嘛
[30:57] 可是因为我节奏一直抓不好
[30:59] 好我是不是该给群联一次机会
[31:01] 因为我在这过程中
[31:03] 我也觉得幸好
[31:04] 每次都想买
[31:05] 幸好没买
[31:06] 现在都到2000附近了
[31:08] 我是觉得也是一样
[31:10] 就是说如果他竟然点到季线
[31:12] 你可以进场
[31:14] 进场先看他一个
[31:15] 至少一个反弹点
[31:17] 对不对
[31:18] 那如果你这样子推算反弹点
[31:20] 也有两三百块的
[31:21] 交到坏朋友了
[31:23] 所以说如果真的要我去看
[31:26] 这两个族群
[31:27] 我倒是会用一个
[31:29] 如果现在你才进场
[31:31] 用一个反弹的角度来看事情
[31:34] 你知道为什么我说交到坏朋友
[31:36] 因为每天大家聊
[31:38] 有人很喜欢这个右上角的股票
[31:40] 因为说实话
[31:40] 在行情好的时候
[31:42] 真的动能强之后就会更强
[31:44] 我刚才还跟他讲说像合金好了
[31:46] 以前我真的不喜欢
[31:47] 梦这种获利不好的公司
[31:50] 但是他动能很强
[31:51] 然后市场消息真的多
[31:52] 所以那时候我曾经去追过
[31:54] 合金的涨停板
[31:55] 其实富鼎也是这样追来的
[31:57] 那追了之后
[31:58] 你的后果是好的
[31:59] 后果是好的
[32:00] 可是当你要下手的那一瞬间
[32:02] 因为太逆
[32:03] 就太违逆我原本的个性了
[32:06] 我就会说什么
[32:08] 弄得自己很痛苦
[32:09] 可是是有赚钱这样
[32:10] 好但反之
[32:11] 每次云翔哥跟我讲的时候
[32:12] 我就想说
[32:13] 最近盘是那么烂
[32:14] 或者是这个族群
[32:15] 我都做不好
[32:16] 可是一看那个位置
[32:17] 一看那个位置
[32:18] 哇真的是寄仙附近
[32:19] 突然好像直纹了
[32:21] 像刚刚讲群联
[32:21] 我那么不想要碰记忆体
[32:24] 我听了都觉得
[32:25] 是不是应该要从2800到最低有20多少
[32:29] 不是啦
[32:30] 就是说你只要把这个
[32:31] 你既然是用季限来看件事情
[32:33] 就要以季限为支撑
[32:34] 破了要走
[32:35] 破了就破了
[32:36] 因为破对你来讲
[32:37] 你可能损失搞不好只有5% 6%
[32:39] 对
[32:40] 那基本上还是可以忍受
[32:42] 好
[32:43] 所以刚刚我念了那些六月营收的创高股
[32:46] 大家也不难发现
[32:48] 里面蛮多就是所谓的热门族群
[32:50] 而且他就算现在市场避风道
[32:53] 不管是军工或是生技或是塑化好了
[32:56] 创高的还是在AI科技股上面
[32:58] 对
[32:59] 就是以业绩来看
[33:01] 其实这一块回档还是选他们是比较对的
[33:04] 但是要避风
[33:06] 要避风
[33:07] 刚刚讲到
[33:07] 我觉得军工这一波涨的是筹码真的
[33:09] 就是洗干净
[33:11] 一旦筹码洗干净
[33:12] 有利人士想要拉的时候
[33:14] 真的就会连续的拉出来
[33:15] 生技搞不好也有这样的机会
[33:17] 对
[33:18] 那我觉得传产也同样
[33:19] 传产最近不在炒
[33:21] 说这个传产的原料都电子化吗
[33:23] 这又不是新闻
[33:24] 这又不是新闻
[33:26] 那怎么最近开始夯起来
[33:27] 说实话就是大家棒子轮流传
[33:30] 就传到了传产身上
[33:32] 对你说他们的获利
[33:33] 你去看一下
[33:34] 就是说实话
[33:35] 获利没有什么成长
[33:36] 就是有转型
[33:38] 或是电子的成分比较高的传产
[33:41] 确实有在涨
[33:41] 可是你说获利
[33:42] 有没有明显的好转
[33:43] 其实根本就没有
[33:44] 可是也刚好
[33:45] 我觉得刚好
[33:46] 这个时间点刚好
[33:48] 比如说这个指数
[33:50] 在上面稍微顿化了一下
[33:51] 然后这样子缩下来
[33:53] 刚好这个电子回档
[33:55] 也比较多一点的情况下
[33:57] 刚好很多人就会想说
[33:58] 是不是该去买一些
[34:00] 其他的一个内股了
[34:02] 我觉得转换也是很合理
[34:04] 很正常的事情
[34:04] 可是等到
[34:05] 你刚刚讲一个重点
[34:06] 这个产业里面
[34:08] 重心当然还是在AI的产业
[34:11] 因为最近几年来讲
[34:13] 当然还是离不开台积电们
[34:15] 所以以这个情况下来看
[34:17] 就是说当这个落底之后
[34:21] 落底之后
[34:22] 再所谓的重新把这个股价能够推升
[34:25] 还是得要看这类的产业
[34:28] 才有办法再创一个所谓的高点
[34:30] 那最近的话
[34:31] 你的操作行为还是会比较短线
[34:33] 对不对
[34:34] 就对会比较稍微短一点
[34:37] 对
[34:37] 那不过我那个放长线的那个位置呢
[34:43] 我觉得还是有机会
[34:45] 我等於是如果再找到一些不錯的標的我可能就是丟在那邊我就當然先不管最近的狀況我觉得是大家要把耐心稍微拿出来就如果不是短线高手的话
[34:58] 短线高手当然可能每天
[35:00] 都会有他可以关注的标的
[35:02] 但我觉得这段时间
[35:03] 很容易会沦为一个
[35:04] 做白工的情况
[35:05] 所以我觉得最近要稍微
[35:08] 把耐心拿出来
[35:09] 例如说有人可能从头到尾
[35:12] 他都在等
[35:12] 他要等一个比较深的回答
[35:14] 不过也必须坦白跟大家说
[35:16] 以目前的情况
[35:17] 你说要很深的回荡
[35:19] 就抬鼓一口气
[35:20] 要打到什么破纪线
[35:22] 也说实话
[35:24] 看不太到这样的条件
[35:26] 比较不容易
[35:26] 但是你说
[35:28] 现在因为最近的盘
[35:30] 大家就是有一种
[35:31] 信心度比较不高的情况
[35:33] 所以量才会缩起来
[35:34] 你要他突然之间
[35:36] 一个族群全部大复活
[35:37] 每天喷涨停
[35:38] 恐怕也有点难度
[35:40] 所以说
[35:40] 有点耐心的意思是
[35:42] 不是不能布局
[35:43] 是要理解现在的布局
[35:45] 要布你就是很厉害
[35:47] 是隔日充大户
[35:48] 你隔天赚个两趴
[35:49] 你也高兴就跑走
[35:50] 要不
[35:51] 你就是要先累积部位
[35:53] 等待下一次的浪头打上来
[35:56] 短期的小套牢
[35:58] 是小套牢
[35:58] 不是说像云翔哥讲的
[36:00] 都破支撑来
[36:01] 在那边硬凹死凹的
[36:02] 就是短期的小套牢
[36:04] 只要你知道自己在干嘛
[36:06] 我觉得不用紧张
[36:08] 我觉得现在的盘
[36:09] 有点是这样
[36:10] 没有天天过年
[36:11] 因为其实叫个小撇步
[36:15] 好
[36:15] 终于把你逼出小撇步了
[36:17] 这个指数的强弱
[36:20] 再看一说
[36:21] 如果真的这个盘
[36:23] 已经大概是瓦解掉了
[36:24] 你会发现
[36:25] 它可能是会有连续的这种
[36:28] 我们讲说死黑可以棒
[36:29] 也就是说
[36:30] 它是基本上是
[36:32] 不回头
[36:33] 就是你可能是
[36:34] 完全没有感受它
[36:36] 明天有可能
[36:37] 还有机会的那种感觉
[36:38] 那你发现说
[36:39] 现在在高点
[36:40] 虽然说没有错
[36:41] 有跌破月线
[36:42] 不过你发现
[36:43] 几乎都是下影线
[36:44] 而且下沿线有时候都很长
[36:46] 所以在这种下沿线
[36:48] 长的这种状况
[36:49] 也代表说
[36:50] 一直都有在换手的情况下
[36:52] 其实不用太担心
[36:53] 我觉得就是说
[36:54] 第一个当然我们讲说
[36:55] 季线就是一个
[36:56] 最终的多空的界线
[36:59] 我说我自己来讲
[37:01] 看这条线
[37:01] 第二来讲说
[37:03] 虽然跌破月线
[37:04] 可是我看的是说
[37:05] 如果它还是有
[37:07] 很多的这种长下沿线
[37:09] 基本上我还是会比较
[37:11] 乐观看这个盘式
[37:12] 我觉得最近的话
[37:15] 没有耐心的人
[37:16] 或者比较急躁的人
[37:18] 说实话赔钱的几率是蛮高的
[37:20] 因为刚刚讲到说
[37:22] 来来回回这个热门股
[37:23] 就像好国巨好了
[37:25] 因为一口气涨到1220
[37:26] 真的应该很多人会觉得
[37:27] 他会像外资讲的一样
[37:29] 涨到1500对不对
[37:31] 所以一回到千元以下的国巨
[37:33] 就好多人说
[37:33] 一千元以下的国巨
[37:34] 是不是个礼物呢
[37:35] 他变成刀子
[37:37] 但是你说这个刀子
[37:38] 有没有砍得非常的深
[37:40] 其实也没有
[37:41] 他今天一样收缴
[37:42] 他今天一样收缴
[37:43] 可是就会在来回的过程中
[37:45] 你会觉得
[37:45] 他收缴了
[37:46] 所以要有点信心
[37:47] 你又再去加码
[37:48] 很快的就会面临到一个情况
[37:50] 不晓得大家有没有留意到
[37:51] 就是你的钱不够了
[37:53] 你会觉得
[37:54] 没有错他比昨天更便宜了
[37:56] 可是没有钱了
[37:57] 我觉得最近
[37:58] 因为大家太习惯一加码
[38:00] 就V转上去
[38:01] 前一阵子真的是节奏变短
[38:04] 破约线马上就站回去
[38:05] 马上就冲上去
[38:06] 集团或者是整个族群线很强
[38:09] 可是乱时间就会让你变成
[38:11] 又破了
[38:12] 下来又破好
[38:13] 你再减一点好了
[38:14] 没有钱了
[38:15] 没有钱就可能会做出
[38:17] 一些错误的决定
[38:18] 例如熬不住了
[38:19] 只好停损卖掉
[38:21] 不是说停损是错的
[38:22] 可是你可能会在
[38:23] 错的地方砍掉
[38:24] 然后没有钱了
[38:25] 就算你觉得它很便宜
[38:26] 你也没有能力加码了
[38:28] 诸如此类的
[38:29] 所以才会讲说
[38:30] 最近会需要一点点的耐性
[38:32] 然后琢磨你加码的次数
[38:34] 盘没有死掉
[38:36] 盘真的没有死掉
[38:38] 可是现在的族群性比较弱
[38:40] 所以今天操盘手来
[38:41] 也要跟大家提醒
[38:42] 例如说他也有改变策略
[38:44] 本来很积极的做选择全空方
[38:46] 没有关系
[38:47] 一样把节奏拉比较长
[38:49] 反应可以放在那边
[38:51] 当做防御部位
[38:52] 我觉得这些都会是我们在这个盘
[38:54] 盘整的时期
[38:56] 比较不舒服的时期
[38:58] 可以做的方式
[38:59] 好那最后
[39:01] 那今天需要点耐心的话
[39:03] 我们来看一下别人成功的经验好了
[39:05] 有一个很长很长的私讯
[39:07] 是透过Instagram传给我的
[39:10] 我有看到
[39:11] 那因为很长
[39:12] 我就很简单的念
[39:13] 希望给大家
[39:14] 也在这段时间
[39:15] 一点点鼓励
[39:15] 他说上个月底
[39:17] 这位朋友
[39:18] 他说我终于达成
[39:19] 过去没有想过的梦想
[39:21] 就是已经达到
[39:23] 人生第一个100万
[39:24] 和100%的
[39:25] 以实现损益
[39:26] 就是他有停利
[39:27] 他也把它领出来
[39:28] 他说虽然现在
[39:30] 所谓的第一桶金
[39:31] 这个市场
[39:32] 早就不是这个数目了
[39:33] 也许不是什么大数目
[39:34] 但是对现阶段的我来说
[39:37] 是一个重要的里程碑
[39:38] 所以希望可以鼓励
[39:40] 和我一样曾经对未来
[39:41] 感到非常绝望的观众和听众们
[39:44] 他说去年的自己
[39:46] 整天抱怨政府抱怨环境
[39:48] 领着高于中位数一点点的薪水
[39:51] 我是个愤青
[39:51] 他说直到去年十月
[39:54] 朋友推荐下
[39:54] 成为您的忠实观众跟听众
[39:56] 当时甚至连朱老师
[39:57] 讲什么底底高头头高
[39:59] 我都听不懂
[40:00] 他说看着技术分析的时候
[40:02] 好像是一片干硬的面包
[40:05] 可是
[40:05] 这句话就让人家有点嫉妒了
[40:08] 为了心爱的女友
[40:09] 想让自己变可靠
[40:11] 也想要有自己的房子
[40:13] 所以就开始听古惑仔
[40:15] 听达人秀
[40:16] 那很幸运
[40:17] 因为是AI蓬勃发展的年代
[40:19] 参与了股市成长
[40:20] 也透过AI来帮忙加速吸收
[40:23] 然后呢
[40:24] 达人秀频道有很多免费教学
[40:26] 不晓得大家知不知道
[40:27] 大家可以去查一下
[40:28] 我们有做了小哥的歌友筹币报
[40:31] 做了朱老师的标股在线等
[40:32] 做了古鱼的春股debug
[40:34] 每一个都几十集
[40:35] 几十集的免费的内容
[40:38] 我很谢谢这些达人
[40:40] 愿意做这些免费公开的内容
[40:42] 几十集哦
[40:43] 甚至搞不好朱老师的系列
[40:44] 有到八十集都有
[40:46] 然后他们当然
[40:47] 如果大家愿意的话
[40:48] 理财达人秀有这个会员赞助
[40:49] 一个月三百块钱
[40:51] 赞助的话也有一些隐藏版
[40:52] 虽然现在更新的速度很少了
[40:54] 可是那些东西都一直在那边
[40:56] 可以学习
[40:57] 说实话这个全部都
[40:58] 把我们开始自我宣传起来
[41:00] 好
[41:00] 但是很多人都告诉我
[41:01] 因为这个公开的免费
[41:03] 至少免费的版本
[41:04] 就学到很多东西
[41:05] 好
[41:06] 他说慢慢的好像吃了翻译
[41:08] 举弱一样
[41:09] 可以听懂了
[41:10] 他说那后来在操作上
[41:12] 开始获得一些收获了
[41:13] 就变成强心针了
[41:14] 而且还学会停损
[41:16] 因为形象没有买好
[41:18] 这个赔了蛮多的
[41:20] 就换到当时是很强势的奇鸿
[41:22] 所以把钱又赚回来了
[41:24] 因此就更有信心
[41:25] 我清楚知道
[41:26] 我不是云翔哥
[41:27] 因为尖杠云翔哥来
[41:29] 没有办法靠30万元
[41:32] 就可以翻转现况
[41:33] 我有必须讲
[41:34] 云翔哥的30万的时代
[41:35] 跟现在也不一样了
[41:36] 所以云翔哥说
[41:37] 现在30万真的蛮难翻转的
[41:39] 他说呢
[41:40] 所以他就去信贷哦
[41:41] 哇这个有点大胆哦
[41:42] 信贷百万
[41:43] 拿到那么大笔的金额
[41:45] 真有点担心哦
[41:46] 然后但是就挑了当时
[41:48] 南雅科
[41:49] 他说虽然有点疯猛
[41:51] 不敢all in
[41:53] 所以认清楚
[41:54] 人是赚风险能力
[41:55] 自己能力范围内的钱
[41:57] 如果超出认知
[41:59] 搞不好也守不住啊
[42:00] 诶这计划很好哦
[42:02] 他虽然没有all in
[42:03] 可是他有赚到南雅科的钱
[42:04] 如果all in
[42:04] 搞不好还赚不到南雅科的钱哦
[42:06] 我觉得这个大家可以思考
[42:08] 所以他也鼓励他的妈妈
[42:10] 他说因为家庭状况也不是很有钱
[42:12] 没有办法赞助自己买房投期款
[42:14] 然后呢
[42:15] 与其说我要自己存钱
[42:17] 我还要担心家人退休
[42:18] 不如叫他们钓鱼
[42:20] 所以也叫妈妈
[42:21] 然后叫妈妈讲ETF给他听
[42:24] 后来妈妈也听话了
[42:26] 所以现在妈妈买了台积电跟ETF
[42:29] 也有40%的获利
[42:30] 那妈妈胆子也大了
[42:32] 所以妈妈也跟他讲
[42:33] 要买联发科
[42:34] 国际南海科
[42:35] 好 她说但重点是
[42:37] 现在母子俩有了共同的话题
[42:39] 不再只是柴米油盐
[42:41] 她说她现在是27
[42:44] 迈向28
[42:45] 她说为什么要强调年龄
[42:47] 因为相信她有不少
[42:48] 跟我一样年纪的朋友
[42:49] 觉得自己买不起房子
[42:51] 对于社会有抱怨
[42:52] 也想要拉家人一起投入股市
[42:55] 可是家人的保守
[42:56] 可能会让这些朋友们
[42:57] 觉得心灰意冷
[42:58] 所以隔空打气
[42:59] 我的起步也很晚
[43:00] 不晚啦 二几岁不晚
[43:02] 甚至连买房都不敢想
[43:04] 但是消极的等待或犹豫
[43:06] 有一天AI红利会来到九局下半
[43:09] 也许那时候还有新的题材
[43:11] 串出
[43:12] 可是这样大家就浪费了
[43:14] 整整六局的时间
[43:15] 我的妈妈也很曾经害怕个股
[43:18] 可是你要想着
[43:19] 帮助家人帮助他们
[43:21] 等于帮助未来的我自己
[43:23] 所以请你多用一点耐心
[43:25] 和他们的理解能力
[43:27] 解释给他们听
[43:28] 真的他的分享很棒
[43:31] 他的分享真的很棒
[43:33] 让我有点快要没有办法删掉了
[43:35] 他说谢谢朱老师无私教学
[43:38] 当然王博也有去讲
[43:39] 这个当初的破洛威
[43:40] 以及麦菲
[43:41] 云翔哥之前讲的光宝科
[43:43] PCB女王的星星
[43:44] 维泰右下角悬鼓
[43:46] 凯哥来安定人心
[43:47] 汉伟哥对记忆体不离不弃
[43:49] 小明同学的各种题材
[43:51] 包括像之前的盖太旷
[43:52] 他说无法一一列完
[43:54] 他要真心的说一声谢谢
[43:56] 好我觉得很棒
[43:58] 可以给所有的人做分享
[44:00] 不是只说在这边
[44:02] 对我一个很大的鼓励
[44:04] 我觉得他的分享很值得所有
[44:05] 不管你是二七八岁
[44:07] 三十七八岁
[44:08] 甚至四十七八岁都值得参考
[44:10] 对 真的
[44:12] 二十几岁不晚
[44:13] 我第一次破产已经三十几岁了
[44:16] 可不可以不要破产
[44:20] 你跟小哥都破产超过两次
[44:22] 那后来你也是因为这样
[44:25] 你才能大破大立
[44:26] 对 也是
[44:27] 给这个二十七岁的年轻人一点
[44:31] 这个吧
[44:32] 不然我觉得很好
[44:33] 我觉得说照着
[44:34] 照着自己的这个tempo
[44:37] 因为每个人的这个tempo
[44:38] 不会是一样的
[44:39] 所以我觉得你找到一个方法
[44:42] 然后也去实践这样的事情
[44:43] 我觉得顺顺的来就好
[44:45] 是
[44:45] 我觉得27岁
[44:46] 真的你已经活出了一个
[44:48] 蛮老的灵魂
[44:49] 不是老
[44:50] 是成熟的灵魂
[44:52] 我觉得很多事情是对的
[44:53] 当然我觉得也要切记一件事情
[44:55] 有风险意识是对的
[44:57] 因为虽然这个AI
[44:58] 很多人说现在才三局而已
[44:59] 后面还有六局
[45:01] 可是中间的波动大
[45:02] 就像最近这几天
[45:03] 如果大家一追高
[45:04] 感受一定不好
[45:05] 所以刚刚提到一个事情很重要
[45:07] 就是赚自己认知内的钱
[45:10] 已经借钱了
[45:11] 你的压力就会变得比较大
[45:13] 所以你买的是记忆体
[45:14] 可能赚到前面
[45:16] 也许不是OE
[45:16] 你把三成拿去买记忆体也好
[45:19] 因为你就抱得住
[45:20] 你就熬得过
[45:21] 我觉得这些都会是这位年轻朋友
[45:23] 给我们很好的一些分享
[45:25] 那也厉害的话
[45:28] 像云翔哥你说什么
[45:29] 从三十万翻到几亿
[45:30] 那个是有破产过
[45:32] 我身边这样翻的朋友
[45:34] 真的都好像有破产过
[45:36] 对啊
[45:38] 因为刚讲确实
[45:39] 30万是7年前
[45:42] 所以现在是换算
[45:44] 你就要乘以4倍以上
[45:45] 所以这还有120万
[45:47] 对比那时候的30万
[45:49] 所以时空背景不一样
[45:51] 当然现在的
[45:52] 这个交易量的行为来讲
[45:54] 当然还是
[45:55] 我觉得说还是比较有利
[45:57] 只是说这个现金部位
[45:59] 可能就是变成说
[46:00] 不像那时候可以用比较低的
[46:02] 因为以前可能三五十块的股票很多
[46:04] 现在三五十块就是很低的水潮股了
[46:07] 是
[46:07] 好所以这位朋友的妈妈
[46:10] 买ETF我觉得也很好
[46:11] 因为现在我们的商品
[46:13] 其实也比多年前多了非常多的选择
[46:16] 好那我们今天的股货仔就先到这边了
[46:19] 用一个温暖的留言
[46:21] 以及我觉得很有启发性的留言
[46:22] 做一个结尾
[46:23] 跟大家说拜拜咯
[46:24] 拜拜
[46:30] by bwd6
