[00:00] 欢迎收听赵华与古惑仔第1082集
[22:23] 还会持续增加
[22:24] 所以就当然就是形成
[22:26] 这个永动机的燃料啦
[22:27] 当大家呢
[22:28] 不断的想要定期定额扣款
[22:30] 然后有时候呢
[22:31] 这个突然股灾大跌
[22:32] 就想要单笔加码
[22:33] 买市值型买主动型
[22:35] 其实经理人呢
[22:36] 他们因为基金规模毕竟变大了
[22:39] 所以资金进来
[22:40] 有的时候他就是一定要去买股票
[22:42] 那当然他就会针对手中的
[22:45] 可能既有的一些成分股
[22:46] 他会开始去斟酌
[22:47] 要加码谁多一点
[22:49] 那加码谁也许少一点
[22:50] 所以就会发现
[22:51] 有些个股或许
[22:52] 他也不一定是说
[22:54] 现在他还觉得
[22:55] 一定还会有什么
[22:56] 很大很大的上涨空间
[22:57] 可是搞不好
[22:58] 就是今天大家申购
[22:59] 突然来个百亿
[23:00] 他就继续要往
[23:02] 把这些资金去化
[23:03] 往原来成分股
[23:04] 去做一个配置这样
[23:05] 而且公开持股吗
[23:07] 每天不是都有人在统计吗
[23:09] 对不对
[23:09] 大家也就开始
[23:11] 很难耳语我炸了
[23:12] 因为每天我都知道
[23:13] 你买什么我买什么
[23:14] 像我刚刚打开金元店
[23:16] 很多人在问金元店
[23:17] 我也在看金元店
[23:18] 为什么大家都知道
[23:19] 我常常讲金元店
[23:19] 300块卖掉之后
[23:20] 又继续涨
[23:21] 卖飞了回来了
[23:22] 那为什么不赶快介入呢
[23:25] 因为投信真的是
[23:27] 连续卖了非常的多天
[23:29] 都还没有恢复到买
[23:31] 但是如果一旦
[23:32] 只要有投信开始
[23:33] 我刚刚讲的
[23:34] 一千张两千张的买
[23:35] 我就赶快回来注意它了
[23:36] 因为他们买盘
[23:37] 现在看起来
[23:38] 有时候都蛮连续的
[23:39] 尤其是已经涨过
[23:41] 又回荡的股票
[23:42] 所以现在台股
[23:43] 就像一个波浪舞一样
[23:44] 就算大家觉得
[23:45] 现在低轨卫星
[23:46] 怎么休息那么多天
[23:47] 也不要小看
[23:48] 就是等到投信又回来的时候
[23:50] 你又错愕的说
[23:51] 怎么会这样
[23:52] 森达科之前在被处置中间
[23:54] 关的时候叠了四成
[23:57] 从高点下来叠了四成
[23:58] 后来出关后又涨上去
[24:00] 所以现在台股有一种这样的波浪舞
[24:03] 当然并不是说
[24:04] 大家就要把所有的资金
[24:06] 就是通通压在这种
[24:08] 所谓的热门题材上面
[24:09] 自己也可以做一些配置的
[24:11] 全部压在热门题材上
[24:13] 你会很害怕
[24:14] 那你可以有一小部分是
[24:16] 你觉得就像我刚刚念的
[24:17] 我自己有压一点点在驱动IC
[24:19] 可能比例不会高
[24:21] 你可以放一些在你觉得比较安心的股票上
[24:24] 但是我也必须坦白说
[24:26] 大家不要把所有的钱都放在不会动的股票上
[24:30] 因为把所有的钱放在不会动的股票上
[24:33] 这几天你就会感受到更加的心情糟糕
[24:36] 更加的心情糟糕
[24:39] 我刚刚念的那些
[24:40] 不管是华通力程
[24:42] 既然店
[24:43] 这个总之anyway
[24:45] 我没有念到的
[24:46] 但你知道他曾经是热门集材
[24:48] 可是这几天可能刚好在休息的
[24:50] 撇除记忆体
[24:51] 我就记忆体
[24:52] 等一下单独谈
[24:52] 对
[24:53] 那你可以配机械
[24:55] 在上面等它
[24:56] 我觉得它们会回来
[24:57] 对
[24:57] 但是现在在热的
[24:59] 你也不要都没有
[24:59] 那你就不会
[25:01] FOMO感会这么的重
[25:02] 或者是你也可以
[25:03] 像我一样
[25:04] 我既然昨天有FOMO
[25:05] 我就换掉一些
[25:06] 像我讲的债券
[25:07] 真的是
[25:08] 债券真的不会动
[25:09] 因为现在没有要降息
[25:10] 那你就要放弃
[25:11] 有一些领袭的机会
[25:12] 去换
[25:13] 可能在加差上
[25:14] 有可能有表现的
[25:16] 在一个
[25:17] 你能够承受的
[25:18] 风险跟认知范围内
[25:19] 去做这个调整
[25:21] 那为什么说
[25:21] 记忆体要另外看呢
[25:23] 因为记忆体它比较
[25:24] 是一个纠结的产业
[25:25] 这个三星已经宣布
[25:27] DDR4是真的不做了
[25:28] 不接新的单子了
[25:29] 然后我们也看到
[25:31] 当然昨天美股的记忆体还好啦
[25:33] 但是Sandisk
[25:34] 我记得它也要被
[25:35] 纳入标普500了
[25:37] 所以它也要公布财报等等的
[25:39] 都有一些利多
[25:40] 三星也要罢工了等等的
[25:41] 那记忆体这两天
[25:42] 是有反弹上来的
[25:44] 可是因为他们之前的
[25:45] 筹码相形之下
[25:46] 可能也比较凌乱
[25:47] 所以怎么去评估这个产业
[25:49] 可能是另外拿出来看
[25:50] 我个人习惯通常是认为
[25:53] 就是记忆体既然是一个国际化的产业
[25:57] 国际指标股跟台股它会产生联动
[26:00] 所以通常我都会先是习惯去看一下
[26:03] 包括像美光 海力士 Santis 凯夏
[26:06] 这几两个股的走势
[26:08] 如果说他们都在弯头往下
[26:11] 我觉得台股要逆势走高
[26:13] 这几乎是不太可能
[26:14] 但反过来现在的情况是什么
[26:17] 除了美光是接近历史高之外
[26:19] 那另外刚刚提到的三档个股
[26:21] 在近期都先后已经先改写历史新高价了
[26:25] 所以其实反过来看呢
[26:27] 我们台湾相关的记忆体个股
[26:29] 其实往往很容易变成是
[26:32] 涨的时候或许会超涨
[26:33] 但跌的时候一下子又跌得比人家深
[26:35] 跌过头了
[26:36] 所以现在呢
[26:37] 我们的记忆体已经从原本的高位阶
[26:39] 变成叫做低位阶了
[26:40] 因为跟国际股起来
[26:42] 我们就是相对是低位阶
[26:43] 那我觉得其实接下来推升记忆体
[26:47] 能不能往上反攻
[26:48] 应该关键就会是在第一季财报
[26:51] 因为第一季财报
[26:52] 现在看起来呢
[26:53] 有一个蛮好的示范效应
[26:55] 就是827宇瞻
[26:56] 这个是模组厂当中
[26:58] 而且还不算是
[26:59] 存货股本比特别大的
[27:01] 一个龙头公司
[27:03] 但是他因为公告了第一季
[27:05] 是赚了14.5元
[27:06] 股价呢
[27:07] 最近就是连续的跳空喷涨停
[27:09] 那其实现在市场就开始想了
[27:12] 那如果宇瞻一季三个月
[27:14] 能够赚14.5元
[27:16] 其实实权或威刚
[27:18] 可能都有一个月赚
[27:19] 十块钱以上的实力
[27:21] 所以今天一起股价
[27:22] 也都蛮有正向的一个表态
[27:25] 那当然所以其实看起来呢
[27:26] 模组厂我觉得
[27:27] 有没有办法延续到
[27:29] 下半年的一个行情走势
[27:31] 这个可能确实是比较难说
[27:33] 因为还是要看
[27:34] 每家公司对这个
[27:35] 库存管理的策略跟智慧
[27:37] 但是至少应该
[27:39] 第一季财报这一关
[27:40] 不但能过关
[27:41] 而且应该是蛮加分的
[27:43] 所以我觉得短线上面
[27:45] 魔主厂应该至少
[27:45] 还会再有一个反弹波
[27:47] 包括以鼎
[27:48] 包括威刚实权
[27:50] 这些还有像创建
[27:51] 我觉得都可以留意
[27:52] 那至于说呢
[27:53] 刚才提到
[27:54] 其实创新高的像凯霞
[27:56] 还有像Sandy
[27:57] 我觉得代表就是说
[27:59] 市场现在比较认同的是
[28:01] 确实接下来
[28:02] 可能会缺或缺更久
[28:04] 然后涨价在下半年
[28:06] 涨幅会比DDR更多的
[28:09] 那应该就是在Flash相关
[28:10] 所以像8999群联
[28:13] 或者说像这个2337旺宏
[28:16] 我觉得应该也都有机会
[28:17] 在目前这个位阶进一步的去做反攻
[28:21] 那至于说呢
[28:22] 第一任部分当然就是南亚科了
[28:24] 我觉得确实可能压力会比较大
[28:26] 那南亚科的市场长远也比较多
[28:28] 除了看到就是说DDR5 DDR4在先前
[28:32] 当然消费应用部分已经涨价有点放缓
[28:35] 甚至有点微幅跌价
[28:37] 那再来就是因为毕竟无论如何
[28:39] 可能下半年整个DDR的一个涨价
[28:41] 应该就会比较明显看到进一步的放缓
[28:44] 所以南亚科的套牢情况又特别严重
[28:48] 所以我觉得如果是像南亚科这种
[28:50] 在先前可能300元以上的大学长
[28:54] 就是套牢比较高档的话
[28:55] 那确实可能就要搭配一下来回操作的策略
[28:59] 好 这个是在记忆体的部分
[29:02] 也跟大家分享过
[29:03] 其实记忆体的业内是知道到2026年的年底
[29:07] 都可以看到合约价是持续的上涨
[29:10] 就算累积的库存
[29:12] 也可能会越买越贵
[29:13] 因为库存后面补的都比较贵
[29:15] 可是因为合约价上涨
[29:16] 所以他们有信心
[29:17] 一季比一季好
[29:18] 就是一季赚的比一季多
[29:20] 因为你库存高
[29:22] 可是合约价更高
[29:23] 未来卖出去的价钱更高
[29:24] 那颗粒厂就更那个了
[29:26] 成本是固定的
[29:27] 所以利润只会越来越高
[29:28] 这些都会是
[29:30] 业界在所谓的基本面上面
[29:32] 绝对会给你
[29:33] 非常非常好的一个成绩出来
[29:35] 但是就是要看市场的共识
[29:37] 到底有时候
[29:38] 刚刚讲现在这个资金
[29:40] 你说到底载板这样子合不合理
[29:42] 同博基板这样子合不合理
[29:44] 已经没有办法用
[29:45] 基本面完全的做评估了
[29:48] 所以他还加上了一个势
[29:50] 这个势头
[29:51] 如果他让记忆体能够反转
[29:53] 甚至去过了前高
[29:55] 那可能整个势头
[29:55] 就长得又通通不一样了
[29:57] 大家对记忆体
[29:57] 可能又歌功颂德了
[29:59] 甚至最常讲的一句话就是
[30:00] 我们已经不是产业循环股了
[30:02] 这句话就会跑出来了
[30:04] 每一次这个产业景气循环股
[30:06] 在涨的时候都会有这句话
[30:08] 我们已经离开这个结构了
[30:09] 航运的时候也讲过
[30:11] 对不对
[30:12] 可是我觉得
[30:13] 我必须坦白讲
[30:14] 例如说航运的话
[30:15] 像长荣
[30:16] 我觉得他是有一点点摆脱
[30:19] 当时他们讲的
[30:20] 就是所谓的景气循环
[30:22] 从很大赔会到大赚
[30:24] 我觉得其实他们在那一波里面
[30:26] 拿到钱
[30:27] 例如说买了一些新船
[30:28] 改善了一些体质
[30:29] 账上薪金很多
[30:30] 也做了减资
[30:31] 我觉得做了这些事情之后
[30:33] 确实对这些所谓的景气循环股
[30:35] 有改善了大赚大赔这个问题
[30:38] 那当然机体这一波赚了很多钱
[30:40] 那大家现在看起来也开始
[30:42] 也在想要
[30:43] 要不要往新技术发展啊
[30:45] 要不要扩敞啊
[30:46] 要不要找到一些可以联盟的大伙伴啊
[30:48] 也希望经过这一次之后
[30:50] 可以摆脱像以前这么纯的景气循环
[30:53] 亏到烂赚到爆又亏到烂
[30:56] 希望是顶多赚少一点
[30:58] 但是呢景气好又变成大赚
[31:00] 如果是这样子的话
[31:01] 我觉得它确实有摆脱
[31:03] 所谓传统景气循环股的可能
[31:05] 我有一次搭电梯
[31:07] 遇到一个老板
[31:08] 然后他劈头就问我说
[31:10] 老师那个威刚现在怎么看
[31:12] 我问他说怎么了
[31:14] 你有买威刚是不是
[31:15] 他说有啊
[31:17] 威刚的董事长叫他买的
[31:19] 然后我开玩笑说
[31:21] 你怎么那么幸福啊
[31:22] 我开玩笑说
[31:23] 那你应该去问陈董怎么看
[31:25] 包括如果问我的话我说这个基本上因为威刚的存货非常非常多而且存货管理很厉害那等财报公布前后我觉得应该会有机会空一波啦
[31:36] 然后那位老板就说
[31:38] 因为他买在500啦
[31:39] 500以上
[31:40] 那相当高
[31:41] 因为威刚的高点是520几吧
[31:43] 对就几乎在最高点附近
[31:45] 因为那个当时就是
[31:47] 毕竟人家有那一条很粗的线嘛
[31:50] 所以这样看起来呢
[31:51] 我不知道威刚有没有机会
[31:53] 这个近期就能够攻回520
[31:56] 不过这一条线就提供给大家听听看
[31:59] 这个博君一笑
[32:00] 不过我想我们还是要回归到就是
[32:03] 财报如果真的有不错的成绩单
[32:05] 加上这一次记忆体
[32:07] 因为很多个股
[32:08] 我觉得当初比例都已经降低了
[32:10] 降温了
[32:11] 那就表示说
[32:12] 现在其实他们有机会重新再出发
[32:16] 因为筹码沉淀完毕之后
[32:17] 放眼整个台股族群
[32:19] 其实要讲这个成交量跟市值
[32:22] 未纳量够大
[32:23] 然后吸引法人的
[32:24] 我觉得记忆体还是有这个本钱
[32:26] 那像现在讲到
[32:28] 就很多主动式ETF
[32:30] 前一段时间
[32:31] 其实他们也都对记忆体
[32:32] 有减码生活初心
[32:34] 对
[32:34] 但是我相信绝对不是因为看坏
[32:37] 而是就是他们操作
[32:38] 有一个灵活的节奏性
[32:39] 钱有限
[32:40] 那随着台股的盘面
[32:42] 轮动节奏去做调整
[32:43] 所以如果一样有看到
[32:45] 最近如果几档的记忆体
[32:47] 指标性的个股
[32:48] 不管是说像刚才讲的威刚
[32:50] 或者说旺红
[32:51] 甚或像南亚科
[32:53] 利基店
[32:53] 华邦店
[32:54] 如果有看到投信
[32:55] 又开始买的话
[32:56] 我觉得这整个族群
[32:57] 应该就会
[32:58] 有一波更好的能见度
[33:00] 因为宇瞻创历史新高
[33:02] 我觉得他就是
[33:03] 一个莫租厂的代表
[33:05] 颗粒厂还没有
[33:06] 但是如果只要
[33:08] 这个族群里面
[33:09] 有人创历史新高
[33:10] 就代表火种是没有灭的
[33:11] 刚刚有提到
[33:12] 有人会讲
[33:14] 对啊
[33:15] 到年底都很好
[33:16] 就是因为都知道
[33:17] 都知道了
[33:18] 就是他被压抑的原因
[33:19] 可是有一天市场又告诉你
[33:20] 到你你都很好
[33:21] 为什么不买
[33:22] 那时候又会上去了
[33:23] 我觉得这就是
[33:24] 现在在资金潮下面
[33:25] 比较有趣的一个现象
[33:27] 那当然讲到刚刚
[33:28] 各个产业
[33:29] 你说琳琅满目
[33:31] 就每一个人会有自己的喜好
[33:33] 那回归到
[33:34] 是不是那就买ETF
[33:35] 当然我个人是觉得OK的
[33:37] 所以它就会产生一个
[33:38] ETF的永动机
[33:39] 那我今天在最后
[33:41] 照例来分享一下
[33:43] 这个有投资朋友
[33:44] 会传讯息给我来
[33:45] 私讯到我的脸书
[33:46] 或者我的IG
[33:48] 我的Instagram
[33:48] 好 这边的话
[33:49] 他的心得
[33:51] 我觉得蛮适合跟大家分享的
[33:52] 因为他本来几乎100%
[33:54] 放在所谓的价值股上面
[33:56] 价值股的朋友
[33:58] 在这两年
[33:58] 肯定会被AI的风吹得乱七八糟
[34:00] 可是也必须讲
[34:01] 有时候就是要做
[34:02] 一点点适度的调整
[34:04] 您还是可以报价值股
[34:05] 刚刚有特别说
[34:06] 你还是可以
[34:07] 因为你就是信得过
[34:08] 这些价值股
[34:08] 但如果你全部放在上面
[34:10] 而你心安理得
[34:11] 不会有FOMO感觉也可以
[34:12] 可惜大部分人其实会FOMO
[34:15] 那这位朋友他有讲说
[34:16] 以前因为他买过什么
[34:18] 宏达电啊
[34:19] 电子股受过伤啦
[34:21] 所以后来呢
[34:22] 他就在2025年的10月之前哦
[34:24] 几乎全部都放在什么
[34:26] 殖地率5%啊
[34:27] 中华电啊
[34:28] 元大金啊
[34:29] 联华石啊
[34:30] 道统一啊
[34:31] 这些民生相关金融啊
[34:33] 不用碰电子股啦
[34:35] 稳稳的有价值股就好了
[34:36] 那也没有投资过ETF哦
[34:39] 不过当时他会观察ETF啊
[34:41] 还有各大受险公司
[34:42] 有没有符合自己价值逻辑的股票
[34:45] 如果他们也买
[34:46] 就好像更放心
[34:47] 但是去年八月某天
[34:49] 他就看到了理财大人秀
[34:51] 他说看到之后就发现
[34:53] 来宾不是只有报名牌
[34:55] 会重视这档股票的逻辑和理念
[34:58] 主持人赵华
[34:59] 我也会用含蓄的方式
[35:01] 表达不同观点
[35:02] 讨厌为什么被发现
[35:04] 我是一个有一点点
[35:05] 自己想法的人
[35:06] 但我也非常尊重来宾
[35:08] 因为来宾很优质
[35:09] 也比我厉害
[35:10] 他说跟过往看到的财经节目
[35:12] 很不一样
[35:12] 就变成固定收看了
[35:14] 追剧变成追节目了
[35:16] 然后也接触到我们的Podcast
[35:18] 股货宅变成每天必听的内容
[35:20] 因为这两个节目
[35:21] 就开始思考自己的资产配置了
[35:24] 他也发现台股的新气象
[35:25] 好 他说了
[35:26] 我产生了FOMO的情绪
[35:29] 所以就开始追市场一些热点
[35:31] 但是295买国巨284停损
[35:34] 华邦电成交会当天就翻黑
[35:37] 然后很害怕
[35:38] 不清楚自己为什么要买它
[35:40] 立刻停损又损失
[35:41] 又开始想
[35:43] 自己到底是不是真的
[35:44] 跟电子股是无缘呢
[35:46] 就持续看节目
[35:47] 结果后来他就觉得
[35:48] 例如说像明翰
[35:49] 这个婉婷来
[35:51] 非理工背景的我也开始研究
[35:54] 什么是CPU
[35:55] 什么CPU
[35:56] 什么是Core
[35:56] 渐渐的有理解之后
[35:59] 就会发现
[35:59] 知道自己买的是什么东西了
[36:01] 所以有台积电
[36:02] 有台达电
[36:03] 也有载板的新兴蓝电
[36:05] 好厉害
[36:05] 然后不敢追光通讯
[36:07] 他就研究一下
[36:08] 有哪一些的ETF有光通讯
[36:09] 所以他就用ETF主动式的
[36:12] 来参与CPU
[36:13] 很聪明了
[36:15] 一下子变成一个大进化了
[36:17] 因为做了功课
[36:19] 所以遇到中东战火冲击
[36:20] 一度有出现十几万元的未实现亏损
[36:23] 就没有什么特别的感受
[36:25] 他讲的是在宅版的股票上面
[36:27] 因为我知道
[36:28] 我持有的是产业的趋势
[36:30] 我觉得你蛮厉害
[36:31] 因为那个时候
[36:32] 我就常常讲
[36:33] 长到我不认识了
[36:35] 所以搞不好连我都会有点没信心
[36:37] 不过我的是因为我成本拉开很多
[36:39] 所以我也还好
[36:40] 好 目前他的资金
[36:41] 价值股降到两成
[36:43] 然后呢
[36:44] 所以他就用价值型个股
[36:45] 跟市值型的ETF
[36:46] 当作他的防御
[36:47] 攻击型的
[36:48] 主动式ETF
[36:49] 加AI相关的电子股
[36:51] 他说最重要的是
[36:52] 因为找到自己的
[36:53] 投资属性跟节奏
[36:54] 资产不但成长有效率
[36:57] 也能抱得安心
[36:58] 睡得安稳哦
[37:00] 然后PS最近在讨论
[37:01] 麦菲的心态
[37:02] 我会认为
[37:03] 麦菲了就让接手的人
[37:05] 也能赚钱啊
[37:06] 不是接手的人都去住套房
[37:08] 这样不是很好吗
[37:09] 他说赚自己认知的钱
[37:11] 我不会贪图路上掉下来的财富
[37:13] 祝福台湾所有的人
[37:15] 能够好好享受这波AI带来的美好
[37:18] 太棒了
[37:19] 好感人
[37:19] 我觉得除了赚到了财富
[37:21] 那也赚到了生活品质
[37:24] 也赚到了好心情
[37:26] 因为其实蛮多人在这种大多头浪潮当中
[37:29] 一旦遇到麦菲会自己很纠结
[37:32] 其实谁没遇过麦菲
[37:33] 大多头现在长那么疯狂
[37:36] 有到底哪一党个股
[37:37] 能够从底部一直抱到最高点
[37:40] 因为高还有更高
[37:41] 其实就是尽量的处之淡然
[37:43] 平常心看待
[37:44] 那另外我也觉得很佩服
[37:46] 就是听起来
[37:48] 它原本像是操作成长股的新手
[37:51] 小白
[37:51] 但是在很短的时间的
[37:53] 一个吸收壮大之后
[37:54] 找到自己的能力圈边界
[37:56] 然后用最舒服
[37:58] 而且合宜的方法
[37:59] 因为包括就像
[38:00] 他觉得像台达电台积电
[38:03] 或载板
[38:04] 因为这个可能EPS本一笔
[38:06] 可以算的掌握的比较清楚
[38:07] 他敢买
[38:08] 那CPU呢
[38:09] 感觉很像有很好的未来
[38:11] 有憧憬
[38:12] 可是呢
[38:12] 每次只要看到EPS跟本益比
[38:15] 可能很多人也一样
[38:16] 就会手抖脚软
[38:18] 但是呢
[38:19] 如果我们自己了解的不够深
[38:22] 那就交给比我们更懂的
[38:24] 专业经理人
[38:25] 而且既然经理人
[38:26] 他们的持股持是有配置的
[38:29] 他也不会是说
[38:30] 也没有CPU ETF嘛
[38:31] 他也不是专门压光通讯
[38:33] 他可能也分配一些个股
[38:34] 所以用这个方法
[38:35] 他间接参与到这个商机
[38:37] 那万一这个商机
[38:38] 真的有一些不如预期
[38:40] 其实对它整体的影响也有限
[38:41] 那最后我想讲就是说
[38:43] 其实投资就很像是
[38:45] 每一个标的
[38:46] 每一个资产组合
[38:47] 它就像是一块一块的积木
[38:49] 其实我们就是在
[38:50] 堆叠成我们的财富积木
[38:53] 那打造成最后你要的
[38:55] 那一个财富的城堡
[38:57] 对所以其实每一块积木
[38:59] 代表可能每一档个股
[39:00] 有它各自的功能
[39:02] 或者它的目的
[39:03] 那有时候你可能价值型
[39:06] 觉得说配置太多
[39:07] 那顺应时事
[39:08] 来做调整
[39:09] 我觉得这并没有什么错
[39:11] 对那以免
[39:12] 就让自己只是为了
[39:14] 想要坚持就是
[39:15] 我要成为巴菲特传人
[39:17] 然后每天就是价值价值
[39:18] 导致到最后
[39:19] 自己可能每天
[39:20] 真的过得不开心
[39:21] 看到市场都涨到
[39:23] 三万八千点
[39:23] 还在落寞
[39:24] 那我觉得这大可不必
[39:26] 所以其实做出一个
[39:27] 又能够学到东西
[39:29] 然后又能够让财富
[39:30] 增长的投资计划
[39:31] 我觉得超棒
[39:32] 好
[39:33] 这几天念了很多的留言
[39:36] 那里面我印象
[39:37] 也有很深刻的是
[39:38] 有一位对于形容
[39:39] 卖飞了
[39:40] 或者是说
[39:41] 我现在的配置
[39:42] 就不是一个可以赚到
[39:43] 最多钱的配置
[39:44] 他就讲了一句话说
[39:45] 大家不要一直用后照镜
[39:47] 去看你做的事情
[39:48] 对不对
[39:49] 因为你用后照镜
[39:50] 你永远都会知道
[39:50] 你不是赚最多的那一个
[39:52] 可是本来我们就不可能
[39:53] 是赚最多的那一个
[39:55] 你会觉得
[39:56] 我为什么不all in
[39:57] 在最厉害的电子股
[39:58] AI股上面
[39:59] 那就是不可能
[40:00] 就算是现在最厉害的主动
[40:02] 是ETF的经理人
[40:03] 他也不可能
[40:04] 我必须讲
[40:04] 他一定中间也会踩到几档
[40:06] 是比较那个的
[40:07] 可是因为他现在拿到大家的钱
[40:08] 他钱比较多
[40:09] 所以他可以很分散的布局
[40:10] 那我们本来就不可能说
[40:12] 早知道我就把所有的钱
[40:14] 放在联亚上面
[40:15] 就不可能
[40:16] 所以不要用后照镜
[40:18] 然后他也讲了
[40:19] 如果说你今天刚好遇到的是大跌
[40:21] 你是不是又用后照镜想
[40:22] 幸好那时候没有乱买AI股
[40:25] 我都是买防御型的
[40:26] 幸好满手都是债券
[40:27] 幸好
[40:28] 所以这就是
[40:29] 你用后照镜看的想法
[40:31] 而不是忽略
[40:32] 而忽略了你现在到底配了什么
[40:34] 让你在涨跟跌的时候
[40:36] 你都能心安理得
[40:37] 这个是一个我很有印象的留言
[40:39] 还有另外一个留言也是说
[40:41] 他也知道他的组合不会是最赚钱的
[40:43] 因为他里面有一些防御性的东西
[40:45] 可是他觉得那些防御性的东西
[40:46] 就像买保险
[40:47] 对
[40:48] 就是你没有用到
[40:49] 当然很好啊
[40:51] 对
[40:51] 你用到他就发挥了功能
[40:52] 他赔钱给你嘛
[40:53] 买保险不就这样吗
[40:54] 没有用到
[40:55] 你就在那边怨叹说
[40:56] 早知道我就不要花这个意外险的保费了
[40:59] 我没发生意外
[41:00] 没有必要嘛
[41:01] 对不对
[41:02] 他就是保障着你
[41:04] 让你在冲冲冲的时候
[41:05] 比较没有后顾之忧
[41:06] 对不对
[41:07] 没错
[41:07] 真的摔一跤了
[41:09] 有理赔也好啦
[41:10] 就是这样的心情
[41:12] 所以我觉得这些人在分享
[41:13] 如何平衡在投资市场的心情
[41:15] 我觉得都非常的棒
[41:16] 对是众人的智慧
[41:18] 也希望可以分享给
[41:19] 古惑仔的朋友
[41:20] 也很谢谢大家
[41:21] 对我们节目的肯定
[41:22] 因为就如
[41:23] 刚刚念的那个留言一样
[41:24] 不会让来宾来就瞎讲
[41:27] 报名牌
[41:28] 喊盘什么的
[41:29] 绝对不可能
[41:30] 我也常常说
[41:31] 我们佩服威良
[41:31] 因为威良是一个大老师
[41:33] 就是在投顾界
[41:34] 是一个大老师
[41:35] 赫赫有名
[41:36] 但是他也是很乐于
[41:38] 跟大家分享
[41:39] 所谓的ETF的一些知识
[41:41] know how
[41:42] 也不担心这个抢了他生意
[41:44] 没有啦
[41:45] 各自有各自的市场
[41:46] 所以我们要传达正确的知识
[41:49] 这个事情是很重要的
[41:51] 那也希望各位股货赛们
[41:52] 股海平安咯
[41:53] 大家拜拜
[41:54] 拜拜
