[00:00] 歡迎收聽趙華與古惑仔第1018集
[24:33] 因為前兩天
[24:34] 我知道他會講很好
[24:35] 然後我就開玩笑說
[24:36] 可能就會從這個講成長20%
[24:39] 25%變成成長30%
[24:41] 但是我就有點開玩笑
[24:42] 就是心裡面跟明翰協理
[24:43] 講的一模模一樣一樣
[24:44] 我覺得25%已經很離譜了
[24:45] 然後結果他真的講出這句話了
[24:48] 真的叫火力全開
[24:49] 那這邊我們從臺積電的內容去延伸
[24:51] 因為大家去問
[24:52] 現在知道臺積電本人很好了嘛
[24:54] 本人很好了
[24:55] 就會從他去再延伸一些其他的問題
[24:57] 例如說他想要知道
[24:58] 在美國廠投資的進度
[25:00] 現在是不是要更加速
[25:02] 那臺積電現在為者家的回答是說
[25:04] 亞利桑那州的蓋廠
[25:06] 現在糧率是真的跟臺灣差不多
[25:08] 這也是他毛利率那麼高
[25:09] 糧率又差不多
[25:11] 就是讓大家很surprise
[25:12] 很驚訝的
[25:13] 然後也很佩服的地方
[25:15] 然後他說
[25:16] 但是我們是在臺灣增加最多產能
[25:18] 所以等於是美國的廠
[25:20] 有去參與建廠的廠商會受惠
[25:23] 在臺灣收臺幣的廠商裝置廠
[25:25] 也是會受惠的兩邊並沒有說因為我在美國設廠我臺灣就不設廠了我想這個是在相關的裝置類應該也是會很振奮的一件事情但是還有提到一件事情是
[25:36] 我很擔心電力的問題
[25:38] 如果電力的問題
[25:40] 它會限制到產能的問題
[25:42] 因為很想要再多蓋
[25:44] 很想要再多產能
[25:45] 可是現在電力是問題
[25:46] 哇 電力是問題這件事情
[25:48] 不是隻有臺積電
[25:49] 灰打講 微軟講 川普講
[25:51] 大家都覺得AI缺電
[25:53] 可能會是接下來
[25:54] 在發展上的一個瓶頸
[25:55] 這個是不真事實
[25:57] 我們剛剛前段就提到
[25:59] 我還是覺得臺積電
[26:00] 他抓他該有的本分
[26:02] 就是海外會擴敞沒錯
[26:06] 但臺灣該有的部分幾乎都不見
[26:08] 那我覺得也蠻合理的
[26:10] 原因是為什麼
[26:10] 因為他現在不管他怎麼擴敞
[26:13] 其實都沒辦法滿足需求
[26:15] 所以理論上他可以
[26:16] 在他的能力之中持續的擴敞
[26:19] 那我們剛剛也提到
[26:20] 為什麼必須要到海外擴敞
[26:23] 其實很重點的問題
[26:25] 這三個
[26:26] 一個是土地
[26:27] 一個是水
[26:27] 一個是電
[26:28] 這三個其實它以前在
[26:30] 設廠的時候一直會面臨的問題
[26:32] 那回過頭來
[26:34] 土地跟水
[26:35] 全球也許都還會辦法解決
[26:37] 但電的部分
[26:38] 其實目前的角度
[26:40] 確實在全球都有相對的壓力
[26:43] 目前的角度
[26:44] 憑良心講
[26:45] 只有中國的部分
[26:46] 電力還算是比較有空間
[26:48] 其他臺灣美國的部分
[26:49] 其實都很明顯的
[26:51] 就是還蠻吃緊的
[26:52] 但是因為
[26:53] 目前的整個AI的主導者是美國
[26:56] 他不斷的怕中國追上來
[26:59] 所以目前中國那一套
[27:01] 是不太可能去往那邊去移動
[27:04] 所以理論上現在就是
[27:05] 臺灣跟美國的部分
[27:07] 我剛剛提到電力是吃緊的
[27:09] 這是必然的
[27:10] 可是我要重申
[27:12] 我們講一句
[27:13] 我覺得他的官方說法是正確的
[27:17] 但我在講現實生活會長什麼樣子
[27:20] 就是最後當然假設不斷的擴廠
[27:22] 尤其大家也知道
[27:23] 這不是在製造過程
[27:25] 其實真正吃電的是
[27:27] 在後續這個AI伺服器
[27:28] 在跑的過程當中
[27:30] 是極度極度耗電
[27:31] 那你大量的這些伺服器的情況下
[27:34] 等於是它變成一個吃電怪獸
[27:36] 那大致上先有這樣的概念
[27:38] 那本來臺灣跟美國
[27:40] 這個多餘的電力就不是很多的
[27:42] 所以可以確定
[27:43] 未來電力一定是很大的問題
[27:45] 那就講
[27:46] 那這樣會不會代表發展會停滯
[27:48] 我個人覺得答案是不會
[27:49] 或者是我們的電力電源相關概念
[27:52] 會不會又因為這句話而帶動
[27:54] 這個是一定會的
[27:55] 可是他們有一個比較大的缺點
[27:57] 他們走的都是合約加上進度建設
[28:00] 他是沒辦法像那個就是缺了之後
[28:02] 就大量建設
[28:04] 他們是長期會持續發展
[28:06] 因為最近重電也變得很強
[28:07] 對 結果他們長期趨勢是對的
[28:10] 但是他們不可能因為現在突然很缺之後
[28:13] 他的營收就出現暴增
[28:15] 這也是不可能的
[28:16] 所以你說這種族群可不可以投資
[28:18] 當然是可以投資
[28:19] 但是就我剛剛提到
[28:21] 一樣的問題
[28:22] 第一你要有耐心
[28:23] 第二呢
[28:24] 就是儘量選擇
[28:25] 就是市場不是那麼熱的時候
[28:27] 去做介入
[28:28] 那最後我剛剛提到了
[28:30] 如果最後這些
[28:31] 所謂伺服器啊
[28:32] 或半導體
[28:33] 臺積電要設廠
[28:34] 說電力不夠怎麼辦
[28:35] 我老實講
[28:36] 你不用太擔心
[28:37] 因為這個
[28:38] 再講白一點
[28:39] 社會是現實的
[28:40] 誰出得起錢
[28:42] 對不對
[28:43] 所以我老要出錢啊
[28:44] 買自己的電啊
[28:45] 我就說嘛
[28:46] 六十幾趴的毛利
[28:47] 所以今天要買電的時候
[28:49] 跟原物料族群
[28:51] 用大量的電去
[28:52] 去所謂的製造的時候
[28:54] 他們的毛利率
[28:56] 跟臺積電的毛利率
[28:57] 誰能夠花這個錢
[28:58] 而且他們現在走的
[28:59] 大部分都是為了
[29:01] 這個符合ESG
[29:02] 所以主要大部分都走綠電
[29:03] 所以他們的成本
[29:04] 是非常非常非常高的
[29:06] 可是就他的角度沒關係
[29:07] 第一呢
[29:08] 我可以減少被人家詬病說
[29:11] 我們花錢去搶其他的電
[29:14] 他們負責去買很貴的綠電
[29:17] 但對他來講而言
[29:18] 因為他高毛利
[29:19] 所以加上這個
[29:20] 講難聽點
[29:22] 他可以轉嫁給輝達
[29:23] 輝達可以轉嫁給客戶
[29:25] 客戶都可以持續轉嫁
[29:26] 所以對他們來講
[29:28] 其實電力是都還好
[29:29] 所以我覺得
[29:30] 大家記得一件事情
[29:32] 就終端會不會有電力的壓力
[29:34] 答案是肯定的
[29:35] 可是問題在壓力不在他們
[29:37] 最後回過頭來
[29:38] 我常常講
[29:39] 這個世界啊
[29:40] 無論是產業或
[29:42] 或者是包含投資的一樣
[29:44] 就是M型化會越來越嚴重
[29:47] 我覺得這個就是很好的借鏡
[29:48] 好
[29:49] 那因為最近重電有在動
[29:51] 當然今天的話
[29:52] 這個股性最差的中信電又下去了
[29:54] 還是華晨在漲
[29:55] 可是也必須講
[29:56] 據瞭解
[29:57] 這些重電公司
[29:58] 有人也有是臺積電的訂單
[30:01] 這邊提醒一下
[30:02] 就是說電力相關的
[30:04] 我想這個話題
[30:05] 在臺灣真的燒得比較慢
[30:07] 在美國有很多電力概念股
[30:08] 不管是哪一種電力
[30:10] 不管是乾淨的電力
[30:11] 傳統的電力都在大漲
[30:13] 所以臺灣這一塊
[30:14] 還是我覺得在今年話題一來
[30:16] 還是會非常的
[30:17] 會有熱點
[30:19] 而如果他們的位階
[30:20] 又不是那種過信高的位階
[30:21] 我覺得是可以留意的
[30:23] 那再來還有延伸到什麼呢
[30:24] 當然就是非AI的部分了
[30:26] 消費性電子
[30:27] 這個題對消費性電子來說
[30:30] 就還是一個很艱難的開局
[30:32] 就2026年
[30:34] 因為記憶體的大漲
[30:35] 是一個很艱難的開局
[30:37] 那這邊也有問
[30:38] 他說PC跟手機
[30:40] 他說因為真的
[30:41] 因為記憶體成長的因素
[30:43] 導致整體的視況不會太好
[30:46] 就是CC位嘴巴里面講出來的
[30:48] 當然是對臺積電的影響不大
[30:51] 因為他們有獨家的供應大廠商
[30:53] 他不怕記憶體的價格
[30:55] 但是他必須說
[30:56] 記憶體的需求還是很強
[30:58] 哇塞會不會明天
[30:59] 又把記憶體全體帶起來
[31:01] 對應該這樣講
[31:03] 就是回過頭來
[31:04] 這個記憶體的需求
[31:06] 目前的角度確實供需吃緊
[31:08] 這是不真的事實
[31:09] 從去年9月到現在
[31:12] 也已經超過一季的時間
[31:14] 對所以手機PC
[31:15] 怎麼那麼一關一關過不去
[31:17] 對
[31:18] 但是我還是回過頭來
[31:20] 剛剛提到
[31:20] 這就是M型化的問題
[31:22] 這就是相互排擠
[31:23] 如果今天消費性電子
[31:26] NB手機需求是好到爆
[31:28] 那就不會有這個問題
[31:29] 現在結論就是
[31:30] 你的商品需求本來就普普
[31:32] 所以導致一個問題
[31:33] 他沒辦法轉嫁
[31:34] 因為他沒辦法跟消費者說
[31:36] 因為我今天成本多1000
[31:38] 所以你一臺NB我多1000
[31:39] 他說可以啊
[31:40] 你多1000我不買
[31:41] 所以這些尷尬的情境
[31:43] 就是這樣子
[31:44] 那我剛剛提到
[31:45] 人家AI就沒有這個問題
[31:46] 因為無論如何
[31:48] 你就算這個所謂的
[31:50] 川普說課25%
[31:51] 25%就25%
[31:52] 要買的人付
[31:53] 大家今天都沒在討論這事
[31:54] 不在乎
[31:55] 對啊
[31:55] 你就要買的就付
[31:57] 因為其實你現在都搶不到了
[31:59] 你多25%
[32:00] 你不願意付
[32:01] 那就算了
[32:01] 你讓後面的人先買
[32:02] 所以我覺得
[32:03] 最後的關鍵點
[32:05] 會導致一個現象
[32:05] 就是又一個問題
[32:07] 就是你關卡不斷的設高
[32:09] 到最後就變成是
[32:11] 強者輕鬆
[32:12] 輕鬆一腳就跨過去
[32:14] 後面就全部被攔截在後面
[32:17] 那所以重申我剛剛提到
[32:19] 就是投資好不好
[32:20] 就自己的這個所謂的庫存開啟
[32:23] 你到底你的AI股的純度到哪裡
[32:26] 就是很重要關鍵
[32:27] 你要避開這些有的沒有的這個邏輯
[32:30] 很簡單找AI
[32:31] 第二就是我常常講的
[32:33] 你也可以佈局一些
[32:34] 可能未來有遠景的AI
[32:37] 但是我還是重申盡量選擇
[32:39] 現在進行式的就是
[32:41] 他的財報他的營收已經很好
[32:43] 其實你不用去猜未來的黑馬是怎樣
[32:45] 因為當然未來黑馬
[32:47] 如果你壓中了他可能有很大很大的空間
[32:51] 但是風險是相對高的
[32:53] 那你回過頭來光這些
[32:55] 基優的
[32:57] 那他每年的這個獲利面其實就是極度可觀的
[33:01] 所以我覺得在目前的角度應該是
[33:03] 整體架構趨勢還在
[33:05] 風險還不是那麼高的時候
[33:08] 我覺得以這個小資金去賭風險高的族群
[33:13] 我比較傾向於拿大資金去壓比較沒有風險的族群
[33:18] 我覺得這樣是比較好的操作策略
[33:20] 好
[33:20] 然後再延續下來
[33:21] 大家還是會問
[33:22] 因為最近intel漲不少
[33:24] intel說他們的cpu有要漲價
[33:27] 再加上本來惠達就有入股他
[33:29] 現在還要求蘋果也要合作
[33:31] 所以感覺上川普要美國再度偉大之外
[33:35] Intel當然也會是
[33:36] 它的晶圓版圖裡面
[33:38] 很重要的一塊
[33:39] 那時候有人問說
[33:40] 臺積電怎麼看會不會擔憂
[33:41] 然後他很沙利的說
[33:43] 這很簡單的問題
[33:44] 不會沒有不擔心
[33:46] 不是錢多就能競爭
[33:48] 他們如果來投資臺積電
[33:50] 也很歡迎
[33:51] 他說製程這麼難
[33:53] 這麼複雜
[33:54] 我們當然有競爭者
[33:55] 沒話講
[33:56] 但是我們有信心
[33:57] 可以保持領先
[33:58] 我想這個
[33:59] 我們自己也講爛了
[34:01] 真的不要太擔心後進者
[34:02] 目前Intel跟三星
[34:03] 應該是真的
[34:04] 在先進製程追不上臺積電的
[34:06] 對 應該這樣講
[34:07] 先給大家一個概念
[34:08] 你不要去管這個所謂的那些數字
[34:12] 因為那個數字有時候
[34:13] 老實講會有點灌水
[34:14] 因為臺積電是3奈米
[34:17] 現在跨2奈米
[34:18] 那這個Intel現在出來是1.8
[34:22] 其實看那個數字是比2奈米更小
[34:25] 但是呢
[34:26] 實際上就邏輯密度
[34:28] 其實它了不起是靠近
[34:30] 所謂的臺積電的3奈米而已
[34:33] 那甚至人家拿晶片跑分
[34:35] 他跑出來的分數
[34:36] 還比臺積的三奈米
[34:37] 甚至還差了一些些
[34:39] 那這個出來呢
[34:40] 還有一個很重要的關鍵點
[34:42] 就是他到底良率是多少
[34:43] 他自己也不敢講
[34:44] 那大家也不知道
[34:45] 反正他又會回到
[34:47] 他以前那種
[34:48] 三星跟英特爾的做法
[34:51] 就是在這個時間點
[34:53] 他也不管做晶片會不會賺錢
[34:55] 就是可能良率只有三成
[34:57] 沒關係啊
[34:57] 我就是做十片交三片
[34:59] 那我剛才講你是虧錢
[35:01] 這個時候已經虧錢對他來講不重要
[35:04] 因為他要的是要能夠產出
[35:06] 因為其實他們先進製程已經卡了非常久
[35:09] 那這個什麼概念呢
[35:10] 就是說剛剛提到
[35:11] 他雖然叫做E8比2奈米還小
[35:14] 但是實際上他大概就是3奈米
[35:16] 臺積電的3奈米
[35:18] 其實是在2023年
[35:20] 兩年前的年初就已經做出來了
[35:23] 所以代表的就是說
[35:25] 他還是有落後超過兩年以上的時間差
[35:28] 所以我常常提到
[35:30] 投資這種大型全資股
[35:33] 尤其是我們講寡佔
[35:36] 寡佔的定義就像是臺積電或輝達
[35:40] 其實市佔率都九成
[35:42] 我覺得這種
[35:43] 投資這種個股其實非常容易
[35:46] 有個好處是什麼
[35:47] 你不用看技術面
[35:48] 你不用看籌碼面
[35:49] 甚至它法說會你也可以愛理不理
[35:51] 因為它這個趨勢就是不斷地往上走
[35:54] 所以中間偶爾有雜音你也不用管它
[35:57] 你只要關注一個重點
[35:58] 你記得你今天買的是一個
[36:00] 所謂的市場的龍頭的王者
[36:02] 你只要關注一個焦點
[36:03] 就是第二名到底追到了沒
[36:05] 那如果第二名追到
[36:07] 那故事就不一樣了
[36:08] 你這個整個就要翻盤
[36:09] 你就必須要考量
[36:10] 我是不是要退場
[36:11] 因為我投資龍頭個股的優勢
[36:14] 就是我就是看第二名追不上
[36:17] 那也許產業會有上上下下
[36:19] 但無論如何它就是龍頭
[36:21] 所以只要這個產業波動之後
[36:23] 能夠創高
[36:24] 代表著它獲利會創高
[36:25] 股價會創高
[36:26] 中間的雜音我根本理都不想理
[36:29] 可是也有個問題
[36:30] 如果第二名追上
[36:31] 那整個故事就不一樣
[36:32] 我就必須要退場
[36:33] 這才合理
[36:34] 可是剛剛提到
[36:35] 偶爾會傳出三星
[36:36] 偶爾傳出Intel
[36:38] 那Intel老實講
[36:40] 終於有點振作
[36:41] 它之前是比三星
[36:42] 更有點更明顯的落後
[36:44] 那經過了數年之後
[36:46] 終於產出比較像樣的
[36:48] 這個先進製程
[36:50] 但兩個重點
[36:51] 第一個就是
[36:51] 其實它追上是臺積電
[36:53] 兩三年前的商品
[36:54] 第二就是
[36:55] 他現在到底良率是多少
[36:57] 他自己也不敢講
[36:58] 所以我再重申
[36:59] 剛剛這個魏哲嘉也提到
[37:02] 不要說臺灣
[37:03] 連美國的良率都跟臺灣差不多
[37:05] 所以就是你都知道
[37:07] 這中間的落差有多少
[37:08] 所以還是重申
[37:10] 現在靠著Intel產的
[37:14] 這個先進製程跟良率
[37:15] 理論上應該說
[37:17] 就算加進來
[37:18] 現在市場上
[37:19] 還是沒辦法補足現在的需求
[37:21] 所以對臺積電來講
[37:22] 根本就不會受到任何影響
[37:25] 好 這個圍繞在臺積電
[37:27] 因為這個很多的產業延伸出來
[37:30] 我們都一致幫大家做一下解說
[37:32] 那液盤其實一開盤
[37:34] 是先衝到一個新高點
[37:36] 但現在有一點點
[37:37] 激情稍微冷卻一下下
[37:39] 就完全符合明漢協理講的
[37:41] 大家就想想
[37:42] 到底還有沒有什麼bug
[37:43] 或者是會不會有之前
[37:45] 已經先佈局的人之類的
[37:46] 但是我覺得如果您是買臺積電本人
[37:49] 或者臺積電相關裝置股的
[37:51] 一定要切記我們剛剛講的那個節奏
[37:52] 我覺得這一波
[37:53] 我們真的講的是非常的清楚
[37:55] 包括裝置股在11 12月的時候
[37:57] 有一段時間是掉下來的
[37:59] 又跟大家提醒說
[38:00] 一定要留意他們12月是入賬高峰期
[38:02] 那這個時候掉下來是一個好的買點
[38:04] 諸如此類
[38:05] 應該不是11 12月才講
[38:06] 應該是10月那時候沒有
[38:07] 風還沒吹到裝置股的時候
[38:09] 好 那我們回到盤面上別的族群好了那請明翰協理簡單幫我們講一下第一個當然是現在又開始熱起來的PCB上游那第二個是其實很多人也有透過私訊想要問明漢協理就是手上有散熱的朋友
[38:22] 其實心情並不是很好
[38:23] 前兩天雖然高利貸漲
[38:24] 但是那個是因為有
[38:25] 這個美國大客戶的一些題材
[38:27] 手上有齊紅的
[38:29] 手上有建策的
[38:30] 就覺得怎麼那麼辛苦
[38:31] 然後還包括像臺光店
[38:33] 今天又被打下來
[38:34] 因為在這個CES展的時候
[38:37] 華人星講了一些事情
[38:38] 講到機櫃外的散熱
[38:40] 以後不需要用一冷
[38:41] 講到這個有人懷疑
[38:43] 就是他的那個Rubin系統
[38:45] 會有降規的問題
[38:46] 諸如此類的
[38:47] 就因為他講了一句
[38:48] 效能更好但成本更低
[38:50] 大家都很怕聽到這種事情
[38:51] 效能更好成本更低
[38:53] 我們希望你效能很好
[38:55] 然後成本高
[38:56] 然後跟我們買漲價升級的東西
[38:58] 所以今天雖然臺積電告訴你
[39:01] AI是絕對沒有泡沫化
[39:02] 他自己是賺到毛利率可以到65%
[39:05] 可是其他相關的產業呢
[39:07] 不管是PCB或是散熱
[39:09] 或是說像銅箔機板
[39:10] 那到底怎麼來看
[39:11] 好
[39:12] 先講這個重點
[39:14] 結論而言
[39:15] 其實我常常提到
[39:17] 這個整個趨勢
[39:18] AI在往上的過程當中
[39:20] 他買了鏡片
[39:21] 他就必須買PCB
[39:22] 他就必須買機櫃
[39:23] 他就必須要買散熱
[39:25] 最後再交由
[39:26] 這些組裝廠組出來
[39:28] 所以這整個趨勢
[39:29] 是不會改變
[39:30] 剛好昨天有一個投資人
[39:32] 問我一個問題
[39:33] 他也是有這個散熱的個股
[39:35] 他就告訴我說
[39:36] 他有哪一檔
[39:37] 然後問我說
[39:38] 哪一檔是不是比較好
[39:39] 然後我就跟他講
[39:40] 現在散熱
[39:41] 他們因為規格正在變化
[39:44] 那到底
[39:45] 我常常講
[39:45] 到底誰會勝出
[39:47] 現在誰都說不準
[39:48] 到底規格怎麼樣
[39:50] 但是我常常講
[39:51] 這個已經吃到散熱的
[39:54] 這些個股
[39:55] 不論是雙紅齊紅
[39:57] 或者是這個建策的部分
[39:58] 看起來這個趨勢都是確立的
[40:01] 所以大家倒不用擔心
[40:02] 那我剛剛講的
[40:03] 就是有時候他
[40:04] 這個派對的這個
[40:06] 這個市佔可能有點點變化
[40:09] 但記得一件事情
[40:10] 就是它這塊成長的速度真的很快
[40:13] 會導致一個現象
[40:15] 我簡單舉個例子
[40:16] 也許它今年的市佔率是兩成
[40:19] 然後明年變15%
[40:21] 但是最後它的營收還是增長
[40:23] 原因就是因為
[40:24] 整個散熱的增加速度
[40:27] 其實遠比想象的快
[40:29] 回過頭來
[40:30] 就在講CS展
[40:32] 他講到的這幾個問題
[40:34] 這有黃文勳講到
[40:38] 我個人覺得
[40:39] 這個現在回過頭來結論
[40:41] 就是我覺得
[40:42] 以目前角度有耐心的投資人
[40:44] 散熱真的是一個很好佈局機會
[40:46] 因為剛剛提到
[40:47] 大家都是一起往上走
[40:49] 所以散熱不可能自己落隊
[40:51] 留在那個地方
[40:52] 最後大家還是得
[40:53] 必須往前走
[40:54] 那他講到重點就講到說
[40:56] 這個未來呢
[40:58] 這個所謂的散熱
[40:59] 他用熱水就可以做迴圈
[41:01] 他不需要去做這個冷卻的動作
[41:03] 那他概念就是說
[41:05] 下一代45度的熱水就可以
[41:07] 因為現在來講水溫過高之後
[41:09] 它要經過一個所謂的散熱器
[41:11] 把水溫從45%降到10%左右
[41:14] 那再重新迴圈
[41:16] 讓它的這個機臺能夠
[41:18] 這個溫度降低
[41:19] 那記得兩大重點
[41:21] 第一個那個散熱機臺
[41:23] 不是臺灣做的
[41:24] 它那個是一個很大型的
[41:26] 有點類似空調主機
[41:28] 那個不是臺灣現在散熱廠在做的東西
[41:30] 臺灣散熱廠的東西是去
[41:32] 應該是這樣講
[41:33] 就是去先有概念
[41:35] 那些散熱廠的東西
[41:36] 是貼著晶片的
[41:38] 他是負責那些所謂的水
[41:40] 管路那些街頭的東西
[41:41] 他講到的是
[41:42] 未來水的部分
[41:44] 我不需要那麼低溫
[41:45] 我高溫水迴圈
[41:47] 我一樣可以做
[41:48] 第一個問題就是
[41:49] 降溫那個機器
[41:50] 不是臺灣做的
[41:52] 那這個是第一點
[41:53] 第二點
[41:54] 他講
[41:54] 你要記得一件事情
[41:55] 這個概念
[41:57] 之前外資有報告
[41:58] 也有畫出來
[41:59] 他把每個溫度
[42:00] 什麼溫度到了
[42:01] 要用所謂的氣冷
[42:03] 什麼溫度到了
[42:04] 要用水冷
[42:05] 而且他告訴你
[42:06] 什麼溫度到你的電源的效率會長怎樣
[42:09] 先有個概念
[42:10] 就是你只要溫度越高
[42:11] 你的電能效率一定是往下走
[42:13] 然後他剛剛他提到那個重點
[42:15] 就是45度就可以迴圈
[42:17] 但是要記得一件事情
[42:19] 就是10度進去迴圈
[42:21] 跟45度進去迴圈
[42:22] 一定還是有不一樣
[42:24] 其實他的那個概念
[42:25] 有點類似說
[42:26] 以前有
[42:28] 比如說我們那個汽車輪胎
[42:30] 有一個那種
[42:31] 所謂的抗爆的
[42:32] 就是簡單那樣戳破了
[42:34] 它一樣繼續能行駛
[42:35] 但是不代表永遠都不用關氣
[42:38] 就是那個概念只是一個特殊情境
[42:40] 就告訴你說
[42:41] 今天假設溫度比較高的情況下
[42:43] 它持續可以執行
[42:45] 但是記得一件事
[42:46] 如果今天我是使用者
[42:48] 我還是一樣會花一個去
[42:50] 讓它溫度降低
[42:51] 代表著它效率只會更好
[42:53] 所以它只是要講到說
[42:55] 其實他們現在的能力
[42:57] 應該是說萬一未來的
[42:59] 溫度有升高
[43:01] 它不會停機或整個燒掉
[43:03] 但不代表就告訴你
[43:05] 未來不需要散熱
[43:06] 就讓它持續燒吧
[43:07] 那概念是不一樣的
[43:08] 就算它可以執行
[43:10] 它會導致它的效能變差
[43:12] 電力耗損更大
[43:14] 所以要重申就是兩個觀點
[43:16] 第一個
[43:16] 它講的不是臺廠的東西
[43:18] 第二
[43:18] 就算我個人覺得
[43:20] 因為它殺的當時是殺美股的
[43:22] 那些所謂的散熱主義
[43:23] 那些我還是
[43:24] 我覺得那些人挫殺
[43:26] 因為就算那個機器
[43:27] 最後真正的使用者
[43:29] 還是會乖乖的去買
[43:30] 所以重申
[43:31] 就是照理講
[43:33] 我常常講的就是
[43:34] 這整個AI族群
[43:35] 其實大家都在坐在同一艘快車上
[43:38] 不斷地往前走
[43:39] 那你要買的
[43:40] 就儘量買那個
[43:41] 大家不談
[43:42] 然後股價很弱
[43:43] 甚至方方利空
[43:45] 然後那時候拉回的時候
[43:46] 你買的
[43:47] 但是重申
[43:48] 你也不要說
[43:48] 我今天跟你講買了之後
[43:50] 你下禮拜就跟我講
[43:51] 沒漲
[43:51] 就是你要有點耐心
[43:53] 這種下去
[43:54] 它就是需要一點時間整理
[43:56] 那你要重申
[43:57] 你去看一下
[43:58] 這些散熱的
[44:00] 這個公佈的營收
[44:01] 或者是展望數字
[44:02] 都還是很好
[44:03] 所以理論上我覺得這個都不用太過緊張
[44:06] 回過頭來
[44:07] 現在拉回反而是很好的佈局點位
[44:10] 好
[44:10] 那PCB的上游呢
[44:12] PCB上游的部分
[44:14] 我個人覺得有點類似這個記憶體
[44:17] 就是現在供不應求的架構
[44:19] 是短時間是沒辦法解決的
[44:22] 所以它會導致一個現象
[44:23] 就是這個股價整理過後
[44:26] 它自然就會有再轉強的機會
[44:29] 但是老實說
[44:31] 我覺得這兩個族群都有一個共通點
[44:34] 就是他現在的
[44:36] 我比較好的觀念
[44:38] 我們用臺積電對比就知道
[44:39] 臺積電你今天要營收
[44:41] 你就是P乘Q出來的
[44:43] 那如果在P跟Q
[44:45] 如果今天我是老闆
[44:46] 我希望我的公司健康
[44:48] 我希望的是Q增加
[44:49] 就是賣的越多
[44:50] 不是說我今天10塊東西賣100
[44:53] 我是希望多賣10顆
[44:55] 所以臺積電的角度就是靠量
[44:57] 他每年調漲就是5到10%只有一次
[45:00] 後面靠的是我不斷擴敞
[45:02] 增加產量市場需求
[45:05] 所以它能夠不斷創高
[45:06] 回過頭來
[45:07] 記憶體或者現在PCB上游
[45:09] 它並不是大量的需求
[45:11] 它是因為供給不足所導致的
[45:14] 導致它的所謂P快速往上
[45:17] 會導致看起來營收是大量增加沒錯
[45:20] 但是我還是要重申
[45:22] 這個對比而言
[45:23] 是絕對是相對比較不健康的
[45:26] 所以我會覺得這種族群可不可以操作
[45:28] 這看價格會說話
[45:30] 因為報價確實就在上揚
[45:31] 所以代表著它營收會高
[45:33] 代表著它股價還有高點是沒錯
[45:35] 可是在裡面的人警覺心
[45:37] 不能像雷龍臺積電一樣
[45:40] 就覺得萬裡無言
[45:41] 這故事是不一樣
[45:42] 因為這種報價快速噴出
[45:44] 尤其是很多
[45:45] 你說因為這個PCP上游
[45:48] 它報價比較不透明
[45:49] 所以比較難對比
[45:50] 我常常講記憶體的報價
[45:52] 給個觀念
[45:53] 就是從去年年中到現在
[45:55] 經過半年的時間
[45:57] 這個DDR4的報價
[45:59] 已經漲了接近20倍
[46:01] 所以我也覺得這個非常不可思議
[46:04] 以前在NB組裝廠
[46:06] 會覺得那根本就是個垃圾
[46:07] 我根本不需要花那個錢
[46:08] 現在已經貴到
[46:09] 我今天賣一臺虧一臺
[46:11] 所以就知道
[46:12] 那個對他的壓力有多大
[46:13] 那我還是覺得這個老實講
[46:15] 是有點不太健康
[46:16] 但是我還是重申
[46:17] 因為報價會說話
[46:18] 只要他們能夠持續往上漲
[46:20] 股價就有高點可以期待
[46:22] 但在裡面的
[46:23] 要瞭解到這個PQ的架構
[46:26] 他今天是因為報價大幅上漲
[46:28] 它不是出貨量大幅增加
[46:30] 所以這樣的情況下
[46:31] 在裡面的人
[46:32] 在操作上警覺性還是一定要有
[46:35] 那像這個最近PTP
[46:37] 有很多的這個材料的在大漲
[46:40] 要切記民漢協理講的
[46:41] 還有像記憶體
[46:42] 對這些他們都有可能
[46:44] 會面臨到一個拐點
[46:46] 但現在還沒有
[46:47] 只能講現在還沒有
[46:49] 像最近在噴的這個榮科
[46:51] 也跟大家分享過
[46:52] 因為它一開始它的題材是
[46:54] 它有點遲到這個金居
[46:55] 不要做的市場
[46:56] 金居是有發公告的
[46:57] 那很多人都在講說
[46:59] 他這個HPL4的同博
[47:01] 是不是送過認證
[47:02] 必須跟大家分享的是
[47:03] 他們都有在送認證
[47:05] 是真的
[47:05] 但市場說已經透過這件事情
[47:08] 恐怕以公司來說
[47:10] 是沒有辦法證實
[47:11] 但主力很積極
[47:13] 只能這樣講
[47:14] 只能這樣講
[47:15] 不過2026年
[47:16] 榮科確實是要拼轉虧為贏的
[47:18] 所以大家自己去評估
[47:20] 因為現在我知道很多人都會覺得
[47:22] 沒有關係去追漲停德
[47:23] 這個我也不反對
[47:24] 其實有時候勢頭就是如此
[47:26] 對
[47:27] 低價股一漲上來
[47:28] 管你有沒有賺錢
[47:29] 先漲了三根
[47:30] 中間大家去賺個一根
[47:32] 其實也沒有什麼
[47:33] 不要像今天可寧慰
[47:34] 這樣就好了
[47:35] 可寧慰的問題
[47:36] 有跟大家分享過
[47:37] 就是不要漲那麼多根才去
[47:39] 你中間渾水摸魚
[47:40] 有買到漲一根
[47:41] 你跑掉
[47:42] 然後後面噴了
[47:43] 不用在意
[47:44] 我覺得這個
[47:44] 現在有一些散戶朋友
[47:45] 告訴我他是這樣做
[47:46] 我覺得非常非常的正常
[47:47] 我覺得沒有什麼
[47:48] 散戶朋友問題
