[00:00] 欢迎收听赵华宜古惑仔第1069集
[23:32] 不青来的时候
[23:33] 那你的想法是什么
[23:34] 死抱活抱吗
[23:35] 我觉得应该不是吧
[23:36] 既然当初是因为趋势进场的
[23:38] 你就应该用趋势出场啦
[23:40] 对不对
[23:40] 我也常讲
[23:41] 我们其实在
[23:42] 不管是我们的podcast
[23:44] 晚上的理财答案秀好了
[23:45] 大家都会推出很多
[23:47] 现在趋势上热的股票
[23:48] 甚至也提供操作的方法
[23:50] 守形态的也好
[23:51] 守筹码的也好
[23:52] 守这个热门的基本面
[23:54] 往上的也好
[23:54] 但是一旦那个理由
[23:56] 在短线上它不见了
[23:57] 你是不是也要考量一下
[23:58] 你的大资金部位
[23:59] 要稍微做一点转移或停利
[24:01] 对
[24:02] 要不然的话
[24:03] 你说追在高档的人
[24:05] 为什么要一直去相信
[24:06] 例如说300哪来的
[24:08] 就是有一天
[24:09] 郭董被拍到一张照片
[24:10] 比一个OK
[24:11] 比一个OK
[24:12] 他说那就是300
[24:13] 300
[24:13] 这很荒唐好吗
[24:16] 当然也有外资出报告
[24:17] 可能就好一点
[24:18] 外资我记得有出到400的报告
[24:20] 有最高
[24:20] 那如果出到400的报告
[24:22] 可能就看一下
[24:23] 可是外资也不能尽兴
[24:25] 有时候势头上来
[24:27] 你看台光店被调高几次目标价
[24:28] 从1000 2000 3000到现在3500
[24:31] 就随着不断上升
[24:33] 它就只好一直上调
[24:34] 那鸿海当时上调也是同样的道理
[24:36] 如果它能够在现在再出一份
[24:39] 我力挺鸿海还是400
[24:40] 那我觉得可能就有戏
[24:42] 这时候再去做动能
[24:44] 我觉得会比较适合
[24:45] 那还是不免俗
[24:46] 要问一下
[24:47] 刚点名那么多
[24:48] 热门的产业
[24:49] 对不对
[24:49] 那你会觉得
[24:50] 哪一些比较适合介入
[24:51] 包括你讲到鸿海
[24:53] 其实还是很多人会觉得
[24:54] 现在鸿海就很便宜
[24:56] 就留很快一下
[24:57] 广达什么的
[24:58] 难道什么
[24:59] 这个接下来
[25:00] 回答要做的一系列
[25:01] 难道也是
[25:02] 跟他们很有高度相关
[25:03] 我到底应该资金只有一份
[25:05] 除了刚刚讲ETF之外
[25:07] 你个人在产业面上面
[25:08] 会比较喜欢哪类型的
[25:11] 其实我还是会把整个AI
[25:14] 视为就是投资最重要的重心主菜
[25:17] 那因为AI升级
[25:18] 所延伸出来的各次产业
[25:20] 举凡他如果能够涨价
[25:22] 或者说相关公司
[25:23] 也确实吃到红利之后
[25:24] 他的毛利率很明显
[25:26] 去年第四季比第三季大幅度提升
[25:29] 那今年预估展望
[25:30] 又是网上的这些公司
[25:31] 我还是会认为是首选
[25:33] 那当然三月份
[25:34] 受到地缘政治风险的影响
[25:36] 很明显盘面的资金
[25:37] 似乎就是变翘翘板
[25:38] 举凡跟AI有关的
[25:40] 因为高位阶
[25:40] 都变当成体管机了
[25:42] 像记忆体
[25:43] 像CPU
[25:43] 都叠蛮深的
[25:45] 那反而是资金可能跑到
[25:46] 就是刚才有聊到
[25:47] 一些传产原物料
[25:48] 像邮轮
[25:49] 或者说像这个
[25:50] 塑化股
[25:52] 尤其二线的小塑化股
[25:53] 那当然我觉得这些
[25:55] 是可以操作
[25:55] 但是这个有点
[25:57] 比较难以掌握就是
[25:59] 因为我们真的没有人会知道
[26:01] 今天晚上的油价
[26:02] 是要往上喷
[26:03] 还是往下喷
[26:04] 确实
[26:05] 那可能一觉醒来
[26:06] 风云变色
[26:07] 油价又喷了
[26:08] 可能明天塑化股又动了
[26:09] 但是油价突然往下
[26:10] 大幅度拉回速化股
[26:11] 好像突然又熄火了
[26:13] 我觉得这个是我个人掌握不住
[26:15] 我觉得所有的投资朋友
[26:17] 也要想清楚
[26:18] 如果你也掌握不住
[26:19] 而且过去一旦碰到
[26:22] 账面有损失的时候
[26:23] 会很迟疑
[26:24] 我要不要换
[26:24] 要不要卖
[26:25] 要不要停损
[26:26] 我觉得这种极短线的战争受惠股
[26:29] 可能就不是很适合自己
[26:31] 不是它不对
[26:33] 不是它不能做
[26:33] 而是没有很适合自己
[26:34] AI所延伸出来是
[26:36] 我比较有信心是认为说
[26:38] 就算现在我买高了
[26:40] 被短套了
[26:41] 但是未来这个大方向还在
[26:43] 就像我们看到
[26:43] 因为最近
[26:44] 其实从美股的记忆体的
[26:47] 美光Sendix
[26:48] 或者说在光通部分
[26:49] 像这个AXT
[26:51] 或者说像Lumenton
[26:52] Coheren
[26:53] 那这些个股呢
[26:55] 他们因为位阶比较高
[26:56] 所以有时候突然一天
[26:57] 就给你暴跌十几趴
[26:59] 但是像昨晚一反弹的时候
[27:00] 动不动也是可以拉出
[27:02] 二位数的涨幅
[27:03] 那时间拉长来看
[27:05] 其实他们的一个
[27:06] 技术面的线型跟位阶
[27:07] 会说话
[27:08] 他们还是在那个
[27:09] 相对的右上角
[27:11] 只是涨多之后
[27:11] 可能大家去做
[27:12] 月线的回撤
[27:13] 或季线的回撤
[27:14] 但是他们还是呢
[27:15] 是属于一个
[27:16] 这个中长期往上的格局
[27:19] 那长线的上升趋势轨道
[27:21] 也没有被跌破
[27:22] 所以这就代表其实
[27:23] AI的发展还在持续当中
[27:25] 那买这些公司
[27:26] 因为至少看得到
[27:27] 它的业绩是越来越好
[27:29] 那我会比较有信心
[27:30] 那回到台股盘面
[27:32] 我觉得比较有意思是
[27:33] 前一段时间
[27:34] 我们很多的族群
[27:35] 是相对比较抗跌
[27:36] 但是最近记忆体反而
[27:37] 我发现台湾的记忆体个股
[27:39] 现在跌的可以说比美股还要深了
[27:41] 对
[27:42] 这就是赵好一直提到说
[27:44] 我抓不太到记忆体
[27:45] 但是我也必须帮记忆体说
[27:46] 他们目前跌的有一点点
[27:48] 叫做超跌随时会反弹
[27:50] 真的反而是变跌过头了
[27:52] 所以我觉得如果终究呢
[27:54] 我们的个股跟国际的指标股
[27:56] 会有联动关系
[27:58] 那位阶如果要靠拢的话
[28:00] 其实这一波确实应该至少
[28:02] 可以先用跌升反弹来看的
[28:04] 像目前国际的指标股
[28:06] 机体当中姿态最高的
[28:07] 就是在日本的凯霞
[28:09] 那他在今天来讲的话
[28:11] 是大涨
[28:11] 那已经呢
[28:12] 站在越军线之上
[28:13] 而且其实已经收复
[28:15] 所有短中长期军线
[28:16] 那这代表就是说
[28:18] 目前其实机体
[28:18] 应该第二季行情最热的
[28:20] 还是以这个NetFlash为主的
[28:22] 所以像旺宏
[28:23] 也是成为这一波机体里面
[28:25] 少数大概内外之一之暗战
[28:28] 那因为就是在这个EMSC的部分呢
[28:31] 也成为一个关键的战略产品
[28:33] 那旺宏今天的股价涨停板
[28:35] 也站回了月线
[28:36] 所以其实我觉得
[28:38] 可以先把它视为是
[28:39] 接下来反攻的指标股
[28:41] 那另外呢
[28:42] 5289以鼎
[28:43] 其实才刚开完法说会
[28:45] 那其实就是一片乐观
[28:46] 老板还是说好
[28:46] 对非常好
[28:47] 那其实它本来就是
[28:49] 一直是深耕在
[28:50] 企业跟公控领域
[28:52] 跟一般消费性产品
[28:54] 本来就应该去做区隔
[28:55] 那我想这一次呢
[28:57] 老板有再一次的强调
[28:59] 跟对市场做了这个对话
[29:01] 厘清之后
[29:02] 那市场信心一旦修复之后
[29:04] 我觉得以鼎是下一个可以观察
[29:06] 能不能收复回月线
[29:08] 像他今天就不客气了
[29:09] 直接开盘就涨停
[29:11] 那只是说今天因为涨停板
[29:12] 还没有回到月线
[29:13] 那就看看明天或廉价过后
[29:16] 他能不能成为第二个
[29:17] 站回去月线的
[29:18] 那包括跌很深的族群的龙头是群联
[29:21] 那群联这一次是已经下探到半年线附近
[29:24] 那我就觉得他应该也是有点冤了
[29:26] 那还有像华邦电
[29:27] 所以这些个股
[29:28] 我觉得可以作为记忆体的观察
[29:30] 好
[29:31] 因为刚刚点名的像旺宏群联以鼎
[29:33] 他们都不是典型
[29:35] 在所谓DDR5跟DDR4
[29:37] 因为我觉得
[29:38] 这次的风暴中心
[29:39] 大家还是要稍微留意
[29:40] 这个报价趋势往下的事情
[29:42] 但是在跟业界朋友聊的时候
[29:43] 他们也说
[29:44] 其实这件事情
[29:45] 跟旺红关系不大
[29:47] 跟怡鼎去年
[29:48] 可能关系也不大
[29:49] 那怡鼎我觉得
[29:50] 是因为前一波
[29:51] 公布字节的时候
[29:52] 真的太猛了
[29:53] 从900多以下
[29:54] 涨到1400
[29:54] 有一点点把那一个
[29:56] 市场的那种气氛
[29:58] 想要下车人
[29:59] 一定会变多
[29:59] 对
[30:00] 所以他难免被扫到
[30:01] 这个短线涨幅过剧烈这件事情
[30:05] 但是你回到本质来说
[30:07] DDR4或DDR5的报价下跌
[30:09] 会不会立即对一定造成什么样的影响
[30:11] 个人觉得确实比较小
[30:13] 它公控型商品
[30:14] 客制化商品
[30:15] 客人都接受它的东西要涨价
[30:16] 还是要跟它要
[30:17] 它对机体的库存管理
[30:19] 它也很厉害
[30:20] 因为它长期就是做这一个部分的
[30:22] 所以我觉得这个不用为它担心
[30:24] 但是市场气氛会影响到它
[30:26] 那旺宏呢
[30:27] 它就很牵涉到
[30:28] 个人就可能大家对于旺宏
[30:30] 以前的經營的那些態勢或者是你現在就是別人全部都退出這個市場只剩下你一家這東西不是我們多厉害可就算只有你了嘛就好像吃卤肉饭如果今天全部的人只有你在卖卤肉饭了别人都因为卤肉饭
[30:42] 利润不好
[30:42] 都已经退出市场了
[30:43] 那你卤肉饭爱卖多少钱
[30:45] 就卖多少钱
[30:45] 大概有点这样的概念
[30:47] 不是什么多了不起的事情
[30:48] 可是就是这样的概念
[30:50] 但确实它跟这一波
[30:52] DDR4跟DDR5的价格松动
[30:54] 也没有什么关系
[30:55] 群联也类似
[30:57] 它做Fresh相关的嘛
[30:58] 也类似
[30:59] 所以刚刚我也很认同魏朗点的
[31:02] 如果你真的喜欢记忆体
[31:04] 觉得明明就很委屈
[31:05] 赚这么多的钱
[31:07] 那也许这一些
[31:08] 是大家可以优先做参考的
[31:10] 那当然颗粒厂的说法
[31:12] 就会比较两极了
[31:13] 不过颗粒嘛
[31:14] 再怎么样你们要颗粒
[31:16] 就是要从我这里拿
[31:17] 那南亚科这个私募
[31:19] 大家也说
[31:20] 哇现在都跌破私募价什么的
[31:23] 也有人说
[31:24] 因为他们绑三年
[31:25] 绑三年中间价格跌到哪
[31:27] 这些大咖根本不在意
[31:28] 不是哦
[31:29] 我觉得这个想法也很奇怪
[31:31] 你去向人家私募
[31:32] 当然你去向人家私募
[31:33] 是可能你自己不做
[31:34] DDR4商品需要人家
[31:36] 可是你也不会说
[31:37] 希望三年后你的股价
[31:39] 只剩下原本头的
[31:40] 五分之一或三分之一吧
[31:42] 应该也不至于会到这种程度
[31:44] 那现在就不用这个价钱买了啦
[31:46] 对不对
[31:46] 所以我觉得这些都是
[31:48] 我们可以在排面上继续观察的
[31:50] 喜欢记忆体的朋友
[31:52] 就要记得这些逻辑
[31:53] 那个人我
[31:54] 我比较怕怕
[31:55] 那不妨
[31:56] 刚刚有讲到嘛
[31:57] 买个什么991A
[31:59] 还有一个台新
[32:00] 我记得有一个
[32:00] 00947
[32:01] 对
[32:02] 947
[32:03] IC设计
[32:04] 很多机体
[32:05] 你就利用它
[32:06] 你就把钱交给经理人
[32:09] 让他去烦恼就好了
[32:10] 还有一个
[32:11] 上次有聊到
[32:12] 00735
[32:13] 00735
[32:14] 犹太台韩科技
[32:15] 台韩科技就有
[32:17] 因为它有海力士跟三星
[32:18] 对
[32:19] 还有台积电
[32:20] 是不是
[32:20] 所以等于是
[32:21] 台韩的半导体龙头大厂
[32:23] 就是它的重点持股
[32:25] 是
[32:25] 今天反弹力道也蛮凶猛的
[32:27] 好
[32:28] 那大家如果有发现一些ETF
[32:30] 是有含什么特高的
[32:31] 你想跟我分享也可以
[32:32] 不管你私讯给我
[32:34] 或是我今天有po文留言给我都可以
[32:36] 像我会注意到988A
[32:38] 所以988A当初的第一大持股是流明光学
[32:41] 对
[32:42] 所以如果喜欢细光子
[32:44] 而且它第四大持股好像就是美光
[32:45] 对
[32:46] 如果你喜欢细光子的话
[32:48] 我记得它不但有流明光学
[32:49] 是不是好像还有科西伦
[32:51] 我不太确定
[32:52] 但是我那时候选到它
[32:53] 就是因为它第一大持股是流明光学
[32:54] 我就想我不敢买六命光绪
[32:56] 我敢买988
[32:58] 像这样的想法
[33:00] 大家去市场上找
[33:01] 哇这个产品非常多元
[33:03] 好最后的最后
[33:04] 我现在收到的要求
[33:06] 越来越奇妙了
[33:07] 我现在收到越来越多说
[33:09] 你可不可以念我
[33:10] 我找威良一起念
[33:13] 就是为什么需要念呢
[33:15] 这位朋友也非常可爱
[33:16] 他说他每天上下班
[33:18] 都有听我的这个podcast
[33:20] 然后还有听理财大人秀
[33:21] 也没有时间盯盘
[33:23] 然后呢
[33:24] 人也保守
[33:25] 没有什么勇气下手
[33:26] 可是呢
[33:27] 就会有个人性上
[33:28] 很奇妙对不对
[33:29] 跌的时候不敢嘛
[33:30] 涨了就会觉得
[33:31] 我是不是应该赶快来一下
[33:32] 不然好像会涨上去了
[33:34] 很正常
[33:35] 这个就是一般来进到股市
[33:37] 我也会
[33:37] 我也会昨天没减
[33:39] 今天看到他上去
[33:40] 觉得
[33:40] 怎么涨2%
[33:41] 等一下会不会涨8%
[33:42] 我就赶快想要买
[33:43] 人性很容易这样
[33:44] 他说呢
[33:45] 常常买在高点当韭菜
[33:46] 所以呢
[33:47] 就定期订额扣0050
[33:48] 那恭喜你
[33:49] 刚刚威良已经讲了
[33:50] 0050的必胜秘技
[33:52] 还有零股买台积电
[33:53] 那去年4月几
[33:54] 开始就减台积电了
[33:56] 中间就陆续也减了
[33:57] 1400也减
[33:57] 1500也减了
[33:58] 然后2000以下走跌时也一路买
[34:02] 可是呢
[34:02] 他会觉得2000以下
[34:04] 现在每一次买
[34:04] 都是买在大跌完的隔天
[34:07] 所以就买的不漂亮了
[34:08] 因为反弹了
[34:09] 然后他现在懊恼什么呢
[34:12] 因为3月30号
[34:13] 还没有跌破季线
[34:15] 就先买了十股
[34:16] 就昨天跌破季线
[34:17] 就什么都没买到了
[34:19] 因为先买了
[34:20] 钱花下去了
[34:21] 更便宜了
[34:22] 反而心凉凉的觉得
[34:23] 我还要再买吗
[34:24] 就错过了
[34:25] 昨天就有今天大涨
[34:26] 今天这个心情不好
[34:28] 昨天没捡到的朋友
[34:29] 今天可能心情不好
[34:30] 所以照理来说
[34:32] 今天上涨要开心
[34:33] 我却是在懊恼
[34:34] 为什么昨天跌到基线
[34:35] 我不买
[34:36] 为什么我都是在
[34:37] 该买的时候
[34:38] 无法下手买台积电
[34:39] 买在不对的时机点
[34:41] 然后虽然说以后还有机会
[34:43] 但是这种心情
[34:45] 觉得很欲足
[34:46] 希望听我碎碎念
[34:49] 不会啊
[34:50] 市场会教训你
[34:51] 没有啦
[34:51] 开玩笑的
[34:53] 我们都是在经验里面学习啊
[34:55] 对不对
[34:56] 你没有捡到
[34:57] 昨天一期
[34:58] 我记得昨天
[34:58] 其实我刮到1765的台积电
[35:00] sorry
[35:00] 1765
[35:02] 虽然没有好了
[35:03] 真的
[35:04] 我觉得
[35:04] 就是像你自己也提到了嘛
[35:06] 搞不好
[35:07] 下礼拜谈崩了
[35:08] 或明天早上
[35:09] 川普发表言论之后
[35:10] 伊朗真的出来说
[35:11] 没有
[35:12] 又是你在讲
[35:13] 又是你想炒股
[35:14] 台积电又出现了
[35:15] 17xx的好价位
[35:16] 那就再买
[35:17] 确实不需要懊恼啊
[35:19] 我是个人觉得不需要懊恼
[35:20] 但是你出手的时间点
[35:22] 或者是你要说服你自己的事
[35:24] 你已经遇到它跌的时候
[35:26] 再买了嘛
[35:27] 对不对
[35:28] 你就算不是
[35:29] 你是隔天反弹买
[35:30] 没有错
[35:30] 你没有买在跌最多的那一天
[35:32] 可是你可能也会遇到
[35:33] 跌完一天
[35:34] 又跌第二天
[35:35] 或是你在跌第一天的时候买
[35:37] 或者是反弹那天买
[35:38] 隔天又弹了
[35:39] 你就赚了嘛
[35:40] 我的意思是
[35:41] 你不可能买在最好的价位
[35:43] 这是昨天我讲的一件事情
[35:44] 昨天讲说
[35:45] 为什么昨天没有买
[35:47] 也不要太难过
[35:48] 如果你的资金
[35:49] 其实已经不太够的时候
[35:51] 因为你不可能当永远赢在最
[35:54] 就是买在最低
[35:55] 卖在最高
[35:56] 最低all in
[35:57] 最高全部卖出去
[35:58] 都不会卖飞
[35:59] 你就不可能是那个人
[36:01] 因为我们都认识
[36:02] 这个市场上非常多厉害的大神
[36:04] 他们都不可能这样了
[36:06] 何况是我们已经算有资讯收集者
[36:08] 那各位听众可能又是在听我们
[36:10] 资讯收集完
[36:11] 再跟大家分享的
[36:13] 已经好几首了
[36:14] 所以能够做到
[36:15] 有变得比较便宜
[36:17] 去买你心目中理想的0050
[36:18] 跟台积电已经很棒了
[36:21] 你至少不是赔钱的那一个
[36:23] 你至少不是买了一档股票
[36:24] 它一直下跌的时候
[36:26] 你很慌乱的想
[36:27] 我怎么了
[36:27] 我常常遇到人家跟我说
[36:29] 我已经负50%了怎么办
[36:30] 那你要想想
[36:31] 你怎么会让你的东西
[36:32] 变成负50%
[36:33] 却不知道怎么处理
[36:35] 这才是最严重的
[36:36] 所以这位朋友
[36:37] 你已经赢了70%的人了
[36:39] 我觉得
[36:39] 你是买了你最安心的市值
[36:41] 你也买了台积电
[36:44] 而且你还1400也有买
[36:45] 1500也有买
[36:46] 你就是赢家了
[36:47] 所以不用那么的
[36:49] 不用这么的懊恼
[36:50] 不用这么懊恼
[36:51] 因为你不可能当作是
[36:53] 买在最低点的人
[36:54] 就像我昨天说到
[36:56] 跌400点成交叮咚
[36:57] 跌700点又成交叮咚
[36:58] 你说我当时有没有点担心
[37:00] 还是会有点
[37:01] 哎呀怎么成交了
[37:02] 会明天又崩盘
[37:04] 但是今天我就不要有那种说
[37:06] 幸好我昨天又买
[37:07] 这样的心情就不对了
[37:09] 我只能说
[37:10] 幸好我有在
[37:11] 我自己做的决策上面
[37:12] 坚持这样做
[37:13] 就算今天再跌
[37:15] 那因为我如果还有资金
[37:16] 我今天就应该再加一些些
[37:18] 要用这样的心情去做
[37:20] 因为我们永远会预测
[37:22] 可是预测永远不一定会成真
[37:24] 而你的对策才是最重要的
[37:26] 其实长期往上的标的
[37:28] 买进的价位高低不太重要
[37:31] 买进的时机也不太重要
[37:33] 那重点是你累积的部位
[37:35] 到底够不够多
[37:35] 没错 累积的部位
[37:36] 其实我前一阵子有跟
[37:39] 中山大学财管系教授请教
[37:41] 王昭文教授
[37:42] 因为他擅长就是大数据分析
[37:44] 我可以简单把结论跟大家讲
[37:46] 他如果以0050的研究的
[37:49] 这个结果来跟我们分享
[37:51] 就是说
[37:51] 其实如果你定期定额
[37:53] 能够持续扣款六年不中断
[37:56] 不论你是在他挂牌上市以来的
[37:58] 哪一天决定开始启动这个计划
[38:00] 只要你持续六年以上
[38:02] 其实挣报酬
[38:03] 也就是获利的几率
[38:04] 是高达百分之百
[38:05] 就确定都会赚钱
[38:06] 所以大家只要呢
[38:08] 开始扣款了0050
[38:09] 记得你一定要坚持
[38:11] 至少六年
[38:11] 六年内千万不要停下来
[38:14] 那另外呢
[38:14] 扣款的日期
[38:15] 启动的时间
[38:16] 我到底在高档扣
[38:17] 低档扣
[38:18] 股灾前股灾后
[38:19] 还是呢
[38:20] 每个月有1号到31号
[38:21] 选哪一天
[38:22] 其实不用翻农民历啦
[38:24] 也不用去合八字
[38:25] 事实上你从1号到31号
[38:27] 哪一天来扣
[38:28] 时间拉长
[38:28] 几乎无差异
[38:30] 对
[38:30] 所以想到了就开始做
[38:32] 但是呢
[38:32] 就是记得
[38:33] 在这条路上
[38:34] 你一定要坚持下去
[38:35] 那有时候一个人
[38:36] 可能会放弃
[38:37] 那记得
[38:38] 你就天天听股货仔
[38:39] 就不会放弃
[38:40] 谢谢你来帮我推荐
[38:42] 心灵鸡汤
[38:43] 当然刚刚威良讲的
[38:45] 累积部位是重要的
[38:46] 虽然我刚刚有提到
[38:47] 最近如果你有获利
[38:49] 短线的
[38:50] 波动大的东西
[38:51] 你有获利先出场一下
[38:52] 没有关系
[38:53] 但是我非常认同
[38:54] 就是最单纯的方式
[38:57] 你买了一些市值
[38:58] 或是你非常喜欢神山
[38:59] 或者是你有一些存股的标的
[39:01] 稳稳的
[39:02] 事实上你存股的标的
[39:04] 就算没有涨
[39:04] 可是有稳定的股息
[39:05] 而你看它的获利
[39:06] 其实都没有下降
[39:07] 只是风没在它身上
[39:08] 我觉得那都实在是
[39:10] 没有什么关系
[39:11] 重点是在
[39:11] 你有没有办法
[39:12] 安心地抱着它累积一定的部位
[39:15] 我觉得这个才是大获利的来源
[39:18] 就像整个三月
[39:20] 如果你这样加加加
[39:21] 我有讲一个结论
[39:22] 就是如果你是在大跌2%以上
[39:24] 然后而且是破月线
[39:25] 甚至月线下的时候做加码
[39:27] 加码的是我刚刚讲那些商品的话
[39:29] 那你三月会呈现一个什么情形
[39:32] 你会累积了你的资产部位是上涨的
[39:35] 因为你在加码
[39:36] 对不对
[39:36] 但是你的总报酬率
[39:39] 可能不见得是上升的
[39:41] 对不对
[39:41] 你可能从原本小部位
[39:43] 可能是赚了10%好了
[39:45] 那可能这段时间
[39:46] 总报酬率变成8%了7%了
[39:48] 假设是这样
[39:49] 假设的
[39:50] 可是因为你的总部位提升了
[39:52] 所以拿到的总获利部位
[39:54] 也是提升的
[39:55] 这是一个在三月
[39:56] 我自己做实验
[39:57] 一个正常的现象才对
[39:59] 应该说不能说做实验
[40:00] 实际参与正常的现象
[40:03] 当然还跟你每一次
[40:04] 下跌加码的张数
[40:05] 到投入多少钱
[40:06] 可能有时候你比较害怕
[40:07] 只买了一两张
[40:08] 有时候你很大胆
[40:09] 你买了十几二十张
[40:10] 也会有差异
[40:11] 但总体来说
[40:12] 累积到一定的部位
[40:14] 你才会有好的总报酬
[40:16] 不是报酬率而已
[40:17] 是总报酬
[40:19] 这个才是最重要的一件事情
[40:21] 用两句话勉励大家
[40:22] 上涨的时候赚价差
[40:24] 下跌的时候赚单位数
[40:26] 拍手
[40:27] 加油
[40:29] 加油加油
[40:30] 那今天愚人节
[40:32] 就不跟大家说什么愚人节
[40:34] 我在想说今天能玩弄什么法系
[40:35] 算了
[40:36] 希望各位古惑仔
[40:38] 都能够找到自己最适合的方式
[40:40] 那大家拜拜囉
[40:41] 拜拜
