[00:00] 欢迎收听赵华与古惑仔第1090集
[25:40] 我甚至讲白一点
[25:42] 就是第二名第三名的人
[25:43] 泡沫都不会影响指数
[25:45] 因为台积电的权值太大了
[25:47] 我随便举个例子
[25:49] 你今天就算是什么
[25:50] 广达红海之类的
[25:53] 喷涨到50倍的本益比崩盘
[25:55] 也不会导致股市崩盘
[25:57] 因为台积电不跌
[25:59] 你能跌到哪里去
[26:00] 这个概念这是第一点
[26:01] 第二点再讲到
[26:03] 大家会讲到插协同理论
[26:05] 所有举的最好例子
[26:07] 就是70年代
[26:08] 台股从2000点涨到12000
[26:11] 后来又跌回到2000点
[26:13] 那时候就是在讲
[26:15] 全民这个风股市
[26:17] 然后所有菜篮族
[26:19] 每天这个早上不去菜市场
[26:21] 都去这个house
[26:22] 那我就讲
[26:24] 这个跟现在差别
[26:25] 你不要再拿当年的事件
[26:28] 来套用现在
[26:29] 我常常讲
[26:30] 二三年有AI之后
[26:31] 不要再拿
[26:32] 没有AI以前的事件
[26:34] 来讨论现在的光景
[26:37] 因为当年老实讲
[26:39] 那个时间点
[26:40] 其实台股在外资的比例是很低的
[26:44] 那所有的筹码都在台湾人的手上
[26:48] 那大家都疯狂的情况下
[26:51] 等到来到最高点
[26:52] 突然开始卖
[26:54] 所有人又很紧张
[26:55] 全部往外跑
[26:56] 没有一个有理智的法人去做买卖
[26:59] 所以自然就会出现
[27:01] 这个所谓的暴涨暴跌
[27:03] 簡單講超漲超跌的現象
[27:05] 現在台股有一半的籌碼都在外資手上
[27:09] 就算我們自己
[27:11] 等於說我們在台灣的人民緊張突然崩盤到了
[27:15] 問題是外資不到你也跌不到哪裡去
[27:18] 所以簡單來講就是籌碼面啊
[27:20] 或者是整個現在的這股價水位
[27:24] 其實距離真正的泡沫其實並沒有太顯著的這個所謂跡象
[27:30] 而且我之前在節目一直提到
[27:32] 大家想一個問題就是三月的上市櫃營收跟出口數字都在創歷史新高
[27:39] 代表你後面四月五月甚至第三季第四季
[27:43] 尤其台積電的營收這幾年的角度就是一路走高到第四季
[27:49] 代表台積電後面會聽到的就是不斷的創歷史新高
[27:53] 所以現在的股市能夠那麼強勁
[27:58] 完全就是因為基本面不斷推升
[28:01] 本益比其实并没有真正的大幅的走高
[28:05] 所以我刚刚回过头来
[28:07] 结论就是台湾人是幸福的
[28:08] 好处是什么
[28:09] 在这个资产快速扩增的情况下
[28:12] 要两个条件
[28:13] 第一你要看得懂
[28:14] 而且你要有信心
[28:15] 第二当然你要有资产
[28:17] 不然也是白话
[28:19] 所以简单而言
[28:20] 如果你有资产
[28:21] 加上你看得懂
[28:22] 你投入在里面
[28:24] 你的资产就不断往上攀升
[28:26] 好处就是
[28:27] 未来当你要走出国门去国外旅游的时候
[28:31] 你会发现国外的东西变便宜
[28:33] 因为你变有钱了
[28:34] 这是一个相对应的关系
[28:37] 甚至你在国内
[28:38] 我常常讲的
[28:39] 就是你跟你邻居
[28:41] 大家都有一百万
[28:42] 但是你一百万存在定存
[28:44] 你邻居的拿去做股市投资
[28:48] 那这几年不断的往上走高
[28:50] 到最后导致一个现象
[28:52] 你会说没关系
[28:53] 我比较保守
[28:54] 我不赚这笔钱
[28:56] 可是有一个很大的问题
[28:57] 现在不是去压一个
[28:59] 风险很高的标股
[29:01] 现在我常常讲
[29:02] 如果保守投资人
[29:04] 真的不用想要去买标股
[29:05] 你只要买指数就好
[29:07] 因为你现在要跟上台湾的脚步
[29:09] 我不是要叫你去
[29:10] 把资产压在一个风险很高的地方去搏一把不是你只要去买台湾的指数因为买指数简单来讲指数你是跟上全台湾的脚步所以也不见得要多积极
[29:23] 你只要跟上指数
[29:24] 这几年指数快速增长的情况下
[29:27] 它伴随会有一个很大的副作用
[29:30] 就是哪怕你看到官方的数字
[29:33] 看起来台湾的CPI好像都还好
[29:36] 但是你会非常有感
[29:37] 自从2020年就是疫情过后
[29:40] 所有你买到的东西都在快速的变贵
[29:44] 就是通膨变得很严重
[29:46] 其实看起来数字好像没有严重
[29:49] 但实际上你是有感的
[29:51] 那为什么
[29:51] 因为很简单就是
[29:53] 有投资的人真的赚很多钱
[29:55] 所以当他在花费的时候
[29:57] 他相对来讲
[29:58] 他不会很关注这个便当
[30:00] 到底是80还是100还是130
[30:02] 所以他理论上
[30:04] 他自然消费的力道比较大之后
[30:07] 就会导致物价开始全面性的慢慢扩散
[30:10] 我觉得这几年
[30:11] 台湾就会有持续维持这样的状况
[30:14] 就是大家资产会快速扩增
[30:17] 我常常重申
[30:18] 现在真的不需要一直很贪心的
[30:21] 想要去找到很强劲的标股
[30:23] 要赢所有的人
[30:25] 你现在重点是不要脱盾
[30:28] 就是现在的指数
[30:29] 台湾是不断的快速走高
[30:31] 你必须要跟上这部队
[30:33] 否则你最后不是说
[30:34] 没关系我不赚钱就算
[30:36] 问题是当你不赚钱
[30:38] 大家都赚钱的时候
[30:39] 变成所有东西变贵
[30:41] 变成是你在退步
[30:42] 我觉得这才是
[30:43] 大家可能要留意的状况
[30:46] 因为像我做达人秀
[30:47] 或是古惑仔
[30:48] 或是我以前到现在
[30:49] 我们都很喜欢投资这一行
[30:52] 我觉得这是我很幸运的地方
[30:53] 但是也会遇到很多人会觉得
[30:55] 早期没有像现在那么热的时候好了
[30:58] 大家也会觉得那很投机
[30:59] 我老老实实的工作
[31:01] 当然老老实实工作很重要
[31:02] 因为今天我看到很多人说
[31:04] 有员工就因为股市赚很多
[31:06] 就要离职
[31:07] 有中小企业主
[31:08] 觉得很痛苦
[31:09] 因为现在找人家
[31:10] 已经不容易了
[31:11] 说实话
[31:12] 大企业还好一点点
[31:13] 但有可能像中小企业
[31:15] 或者说薪水
[31:15] 没有拉起来的话
[31:17] 现在找人本来就不容易
[31:18] 因为少子化
[31:19] 这是其一
[31:21] 然后其二是
[31:21] 很多人赚的钱就落跑
[31:22] 但是以前
[31:23] 我确实遇过
[31:24] 身边很多人会觉得
[31:25] 股市就是投机
[31:27] 或者是一进来
[31:28] 遇到跌
[31:28] 不会觉得是机会
[31:30] 会觉得你看吧
[31:31] 我一买就跌
[31:32] 但现在的情况
[31:33] 真的不是如此
[31:34] 我觉得用这么多年来
[31:36] 证实一件事情
[31:37] 我们本业要很努力
[31:38] 没有错
[31:38] 可是一定要在
[31:40] 这个不均衡的产业结构里面
[31:43] 因为现在如果您是在传产
[31:44] 或是在一些
[31:45] 比较没有吃到AI红利的机构
[31:47] 可能就真的会对这个景气
[31:49] 没有感觉
[31:50] 会觉得哪有
[31:50] 我们的订单也没有增加
[31:52] 甚至我们的盈利
[31:53] 什么都在下滑什么的
[31:54] 所以这边就要去投资
[31:56] 有AI的企业
[31:58] 来帮你把这一块来补起来
[32:00] 我觉得明汉哥讲得很好
[32:01] 就是如果当你的收入
[32:03] 在投资跟本业
[32:05] 都对你来说是一个比较
[32:07] 丰裕的情况的下
[32:09] 你可能不会对同朋友太多的抱怨
[32:11] 对就没有感觉到
[32:13] 便当涨个五块十块如何
[32:15] 不会有那种吃不起的感觉
[32:17] 对那所以当有一群人
[32:19] 在股市或是他的事业上面
[32:21] 得到了这样的红利
[32:22] 然后他开始消费的时候
[32:23] 没有得到红利的人
[32:25] 就会越排挤越边缘
[32:26] 越觉得愤恨不平
[32:27] 对可是我必须讲
[32:29] 因为我自己在媒体
[32:30] 我每天在看
[32:31] 例如说同事
[32:32] 我自己节目的收视率好了
[32:34] 我也不会演
[32:35] 有一些节目是专门
[32:37] 就是痛骂这个世界上的不公不义
[32:40] 然后帮这个弱势深渊
[32:42] 不是说帮弱势深渊不对
[32:43] 他可能就是
[32:44] 都是站在所有负面的角度
[32:46] 骂骂骂
[32:47] 会骂出收视率来
[32:49] 可是我觉得最近的氛围已经不是了
[32:52] 最近氛围是
[32:52] 不要再骂了
[32:54] 你跟我讲
[32:54] 我要怎样可以跟得上大家
[32:56] 就是刚刚跟明翰哥讲的一样
[32:58] 我不能落对
[32:59] 我永远在社会的角落里面
[33:02] 我落对了
[33:03] 然后我看了骂
[33:04] 觉得很爽很开心
[33:05] 可是其实对人生一点帮助都没有
[33:07] 那这波是有基本面的行情
[33:10] 不是那一种很腐烂的
[33:12] 我昨天有点语重心长的讲说
[33:14] 这个是台湾几十年来累积的科技能量
[33:17] 在现在高度的发光发热
[33:21] 这个不是这一两年来很投机的事情
[33:23] 我觉得这是要的
[33:24] 但是风险意识当然要有
[33:26] 因为现在确实资金的杠杆越开越大
[33:29] 融资越往上跑
[33:30] 然后各这个券商的所谓不限用途的
[33:33] 贷款已经越来越不愿意放贷
[33:35] 或者是调高利率了
[33:36] 这些其实也会是个警讯
[33:38] 但如果接下来有一些去杠杆的
[33:41] 状况发生的时候
[33:42] 我觉得大家就是要把握这一波的机会
[33:45] 因为AI红利还没有吃完
[33:46] 那个就我的角度啊
[33:49] 我个人就提到
[33:50] 这个所谓的容景在
[33:53] 我刚才提到一个观念
[33:55] 真的现在AI正在创造台湾的历史
[33:59] 可能我有时候人家会觉得讲得很夸张
[34:02] 但是我个人真的觉得台湾
[34:04] 现在正在靠着AI在创造历史
[34:07] 这很简单
[34:08] 就不用讲其他
[34:09] 我刚刚提到三月的出口数字
[34:12] 创历史新高
[34:13] 我常常给大家概念就是
[34:15] 真正每一次
[34:16] 就台湾出口每一次最高点
[34:18] 都落在九月左右
[34:19] 就第三季最尾段吧
[34:21] 赶紧圣诞节的
[34:23] 这个所有东西出出去
[34:24] 所以每一次以前
[34:25] 最高点都在九月
[34:27] 三月才过完年
[34:28] 所以通常才在开始
[34:30] 有点逐步加温
[34:31] 结果现在AI的这个淡季就已经赢过
[34:35] iPhone以前最热情的时候
[34:38] 而且现在三月可以打赢以前iPhone最热的九月
[34:42] 所以你就知道说现在的AI的
[34:44] 这个是在完全在创造历史
[34:46] 所以我常常讲
[34:47] 不要用二三年以前的思维
[34:50] 去反过来看现在的状况
[34:52] 那另外这个投资的主轴
[34:55] 我常常跟投资人讲就是
[34:56] 记得就是本业真的要认真
[34:59] 但是你必须要抓紧投资的方向
[35:03] 因为今天不管你在哪个产业
[35:06] 其实因为现在台湾
[35:08] 确实是M型化非常非常严重
[35:11] 简单来讲
[35:12] 从我刚刚提到的出口数字也一样
[35:14] 就是这个组技术统计的
[35:16] 它会有个总额出口数字是创高
[35:19] 可你看各产业其实都不怎样
[35:22] 它只有
[35:23] 就只有电子零组件跟资通讯产品
[35:26] 两个是喷出
[35:27] 其他都趴在地上
[35:28] 所以你会
[35:29] 我常常讲很简单就是
[35:31] 你在竹科
[35:32] 他们那里是热闹的不行
[35:34] 但是如果你到其他工业区
[35:36] 是以传产为主的
[35:37] 桃园或者是台中
[35:39] 其实看起来好像都平平
[35:41] 一点那种荣景的感觉都没有
[35:44] 但是确实是如此
[35:46] 如果你就营收的角度
[35:47] 或者是我们简单而言
[35:49] 从股价的角度
[35:51] 大家现在在创历史新高
[35:53] 大家都很high
[35:54] 可是我昨天自己统计
[35:56] 1900多档的股票
[35:58] 现在还有超过1000档是在年限下
[36:00] 就是每一档的股票
[36:03] 或买了还在赔钱的股票
[36:04] 其实是超过一半以上
[36:06] 所以简单而言
[36:08] 现在是M型化非常严重
[36:10] 那当然会有个问题就是说
[36:12] 因为如果你今天是就业的情况下
[36:15] 你今天本身就是在科技
[36:17] 或你本身就在台积电
[36:19] 因为他们这几年赚很多钱
[36:20] 所以你即使不投资
[36:22] 他们的分的奖金也是盆满钵满
[36:25] 所以这些工程师是赚了非常非常多的钱
[36:30] 可是你今天说
[36:31] 我不在科技业
[36:33] 我是在传产
[36:33] 甚至我是服务业
[36:35] 那你就自然就没有这个光景
[36:38] 那也其实很简单
[36:39] 你只要花一点点钱
[36:41] 投资在这些公司上
[36:44] 你就是股东
[36:45] 你就可以去分到其中的红利
[36:47] 当然能分多少
[36:49] 就是看你投资的比例
[36:50] 我自己会觉得
[36:52] 真的就是前五股人
[36:54] 这以前也没有这么
[36:55] 对台湾来讲
[36:57] 这么大的一个红利
[36:58] 到底能走多久
[37:00] 老实讲我也不知道
[37:01] 因为只能说边走边看
[37:03] 但好处呢
[37:04] 这个不是醒来
[37:05] 或者是这个月有
[37:07] 下个月就不见了
[37:08] 这是不可能的事情
[37:09] 这个开始
[37:11] 你要记得一件事情
[37:12] 我们讲开始的过程
[37:14] 其实是二三年
[37:15] 挥达讲有这个Trade GDP开始
[37:19] 大概也经过半年之后
[37:21] 才看到数字慢慢出来
[37:23] 到现在已经超过两年的光景
[37:26] 我讲的是有数字
[37:27] 未来真正见顶
[37:29] 你一定是用可能是用半年的时间
[37:31] 才会看到
[37:32] 这个动能好像开始不太对劲
[37:35] 绝对不会说醒来之后
[37:37] 突然一个讯息出来
[37:39] 就告诉你这个趋势已经翻转
[37:41] 这是不可能
[37:42] 所以中间如果有杂音拉回
[37:44] 反而是很好的投资机会
[37:47] 因为我个人觉得
[37:48] 就是说就我自己
[37:50] 在这个职场上
[37:51] 接近20年的时间
[37:53] 这个真的是第一次见到
[37:54] 而且我觉得
[37:55] 我常常讲
[37:56] 以我自己的感受
[37:58] 我觉得我这人生
[37:59] 这辈子
[38:00] 也理论上碰不到第二次
[38:02] 因为这一次我也不知道多长
[38:04] 后面理论上
[38:05] 要再压过这个历史
[38:06] 我个人觉得
[38:07] 真的是有点困难
[38:08] 那我真的
[38:09] 我自己感受
[38:10] 就是这个是天时地利人和
[38:13] 很多凑起来所造成的
[38:16] 那应该说
[38:17] 这个环境
[38:18] 我觉得未来要面对的
[38:20] 不是我常讲
[38:22] 不是遇到说
[38:23] 这个需求到底什么时候结束
[38:25] 我还常讲就是
[38:26] 现在为什么会这么强
[38:28] 是因为台湾
[38:29] 几乎是独吃了这个AI的硬体
[38:33] 那这个荣景
[38:35] 我个人觉得不可能是持久的
[38:37] 未来一定会
[38:39] 因为我刚刚讲就是
[38:40] 大家在旁边
[38:42] 这个虎视眈眈
[38:44] 一直想要吃这块饼
[38:45] 当然我们前段讲
[38:47] 台积电它有它的优势
[38:48] 所以即使各國的國家
[38:50] 所有人團隊都打不贏
[38:52] 我個人覺得是有信心的
[38:54] 但是除此之外
[38:56] 其他供應鏈
[38:57] 我覺得就沒有這麼的穩健了
[39:00] 你進到所有的PCB
[39:03] 散熱組裝機
[39:05] 可各式各樣的條件
[39:06] 未來其實很有可能
[39:08] 會有其他國家的這個團隊進來
[39:11] 慢慢的可能就會稀釋這樣的紅利
[39:13] 回過頭來就有點類似
[39:15] 當年的平蓋股的榮景
[39:17] 前段也是几乎都台湾吃
[39:19] 后续来讲
[39:20] 慢慢的从韩国日本
[39:22] 尤其中国
[39:23] 这个红色供应链一进来之后
[39:26] 整个台湾的获利大幅降低
[39:28] 从此平概股就一蹶不振
[39:30] 好处就是
[39:31] 我常常讲
[39:32] 就是因为现在川普守在这里
[39:34] 好处是因为现在美中的关系
[39:36] 跟当年是不一样的
[39:38] 所以也等于帮我们做了一个屏障
[39:40] 对对对
[39:40] 我觉得现在就是一个
[39:42] 最好的一个荣景
[39:43] 至于能走多久
[39:44] 常常边走边看
[39:46] 但我讲边走边看
[39:47] 大家也不要听到说
[39:48] 很紧张
[39:49] 是不是明天就会有转变
[39:51] 我个人觉得
[39:52] 就是说你用季的
[39:53] 如果就算比较快
[39:55] 你用季的角度下去看
[39:57] 就是说最起码这一季
[39:59] 现在没事
[40:00] 代表这一季就不会有
[40:01] 太显著的风险
[40:02] 后续而言
[40:03] 每一季再重新检视
[40:05] 是不是风险有明显提升
[40:06] 我觉得这样来讲
[40:08] 就不用投资
[40:08] 每天这样提心吊胆
[40:10] 好 那关于热门产业
[40:12] 其实看法不会跟前几天
[40:14] 或上个礼拜
[40:14] 明汉来有什么特别的不一样
[40:17] 所以就还是照旧
[40:19] 像风策股
[40:20] 是不是昨天有讲到非常好
[40:22] 那今天其实
[40:23] 当然有些开高走低
[40:23] 但状况整体表现也是好的
[40:25] 半导体设备类的
[40:27] 其实这个订单也是在手上的
[40:28] 有时候就是一个
[40:29] 投资节奏的问题而已
[40:31] 那今天稍微花一点点时间
[40:33] 去讲的是记忆体
[40:34] 因为华邦电刚开完法说会
[40:36] 这个第一季缴出来
[40:37] 是2.25元的EPS
[40:39] 年增有将近200%
[40:41] 那三绿三生
[40:42] 动能是没有南亚科那么强
[40:45] 但是我有问了一下
[40:46] 市场上的同业朋友们
[40:49] 大家觉得这个成绩
[40:50] 以记忆体来说
[40:50] 他们是觉得可以
[40:51] 华邦电这个成绩可以
[40:53] 那这个礼拜五
[40:54] 一定群联也有法说会
[40:56] 我们看到美光
[40:57] 昨天也是大涨
[40:58] 海力士根不用说了
[40:59] 大家都奔到天上去了
[41:01] 那这件事情
[41:02] 其实明汉哥之前
[41:03] 有帮我们讲过记忆体
[41:04] 这一波台股的记忆体
[41:05] 确实是比较明显
[41:07] 落后于国际的
[41:08] 有它的一些条件
[41:10] 因为例如说
[41:10] 我们并没有真的做到
[41:12] 高阶AI用的等等的
[41:13] 可是成绩真的不错
[41:14] 那接下来呢
[41:16] 根据我跟颗粒厂了解
[41:17] 某厂了解
[41:18] 他们都觉得获利
[41:19] 一定是一季优于一季的
[41:20] 我们该怎么样拿捏
[41:21] 这一波的记忆体
[41:22] 因为今天看起来
[41:23] 大家有点是真的被带动
[41:25] 尤其是南亚科
[41:26] 最弱势的南亚科
[41:27] 连续大涨两天了
[41:29] 有没有不一样的看法了
[41:31] 我看法还是维持不变
[41:33] 对应该这样讲
[41:34] 为什么维持不变
[41:36] 其实我跟大家讲
[41:38] 你网站打开
[41:39] 看一下Trendforce
[41:40] 它每天有报价
[41:41] 每天有报价
[41:42] 之前还挤到当机
[41:43] 对简单来讲
[41:44] 它现在报价就还在持续下跌
[41:46] 应该说
[41:47] 现货啦现货价
[41:48] 对现货价的部分持续下跌
[41:50] 这给应该这样
[41:51] 我形容一下
[41:52] 给大家一个概念就知道
[41:54] 现货价从去年9月到
[41:56] 到今年1月的高点
[41:58] 涨了10倍
[41:59] 那为什么现在会有一个感受
[42:02] 就是你听到的讯息都是正向
[42:05] 但是我会说现货价在跌
[42:07] 其实大家还是要有一定的警觉性
[42:10] 我举一个比较简单的例子
[42:12] 可能投资人就可以理解
[42:13] 假设原本去年它的报价是10块钱
[42:16] 一路涨了10倍涨到100块
[42:18] 中间的过程会发现什么
[42:20] 现货价一定是走在最前端
[42:22] 所以他们你听得到公司的
[42:25] 他们都是合约价
[42:26] 合约价是看着现货在报价
[42:29] 但是永远跟不上现货价
[42:30] 所以它有个概念就是
[42:32] 我刚刚提到从10块涨到100块
[42:34] 所以他们原本合约价也是从10块
[42:36] 开始慢慢往上拉
[42:37] 假设现在可能只拉到50
[42:39] 所以他们看到100还很远
[42:41] 甚至现在100已经开始滑落
[42:44] 已经滑到80块了
[42:45] 那问题是他们合约价还是50啊
[42:48] 所以代表着他们现在继续签
[42:50] 只会签60签70
[42:52] 所以因为他的还是比现货价要来的低
[42:55] 所以你会听到的就是他的营收
[42:58] 获利出货量或合约价都还在往上走
[43:02] 这是不真的事实
[43:03] 但是有一个问题
[43:04] 现货价从1月的高点
[43:06] 每天几乎都是在往下走的
[43:09] 所以我要不斷提醒大家
[43:11] 如果就價格來講
[43:12] 當時最高是79
[43:14] 走到這幾天60
[43:16] 已經來到60了
[43:18] 這幾天如果再繼續跌
[43:20] 連60可能都會撐不住
[43:21] 就會跌破
[43:22] 就看到五字頭
[43:23] 確實不斷地在往下走的當中
[43:26] 所以我常常講
[43:27] 就是記憶體的一個部分
[43:28] 應該這樣講報價會說話
[43:31] 他們只要相對而言沒有錯
[43:33] 我常常講就持有者
[43:35] 或者是想要短脆的人
[43:38] 你就要去抓两个时间点
[43:40] 第一个
[43:40] 要让它股价整理比较久
[43:42] 第二就是
[43:43] 他们在所谓的报息的时间
[43:46] 所谓的报息是什么
[43:47] 就是营收获利公布
[43:48] 一定都是利多
[43:49] 而且不是这一季就是说以前过往的经验真正的这个报价的高点們的獲利高點會差半年會差兩季的時間所以這兩季你看到的營收跟獲利
[44:02] 一定都會持續走高
[44:04] 報價相對而言
[44:05] 現貨價會不斷走低
[44:07] 它會有落差半年的時間
[44:09] 所以這段時間
[44:10] 如果股價真的整理很久了
[44:12] 報價應該說獲利要出來
[44:14] 營收要公布之前
[44:16] 你可以去卡位
[44:17] 賺點中間的價差
[44:18] 我覺得合理
[44:19] 但是把握原则
[44:21] 这种股票如果现在
[44:23] 比如说这几天刚好在转强
[44:25] 你可以赚点价差
[44:26] 我觉得没有问题
[44:27] 但是后续如果转弱的情况下
[44:30] 相对而言
[44:32] 我还是建议大家还是要退出
[44:34] 无论是考量风险
[44:36] 或者考量投资效率
[44:38] 我觉得低润族群相对来讲
[44:40] 还是相对比较弱一点点
[44:42] 另外一个部分
[44:44] 顺便跟大家澄清一下
[44:45] 记忆体的部分除了低润
[44:47] 还有就是Netflash的部分
[44:49] 那如果Netflash的部分
[44:51] 它的特色是什么
[44:53] 就是它起涨的时间点比D-RAN晚
[44:56] 所以代表着它的高点的时间点也比较晚
[45:00] 所以我们刚刚提到
[45:01] 其实1月底D-RAN的价格
[45:04] 就看到高点开始回落
[45:05] 但是Netflash的价格现在还在往上冲
[45:08] 所以你会看到有一个问题
[45:10] 就是国际间的这个地域
[45:13] 这些记忆体的股价好像表现还不差
[45:16] 比如说我们讲的
[45:18] 这个美股的部分
[45:19] Sandisk的部分
[45:20] 它简单而言
[45:22] 其实他们是以Netflash为主
[45:24] 其实跟台湾的部分
[45:25] 其实是有明显落差
[45:27] 所以不要用这样直接去对比
[45:29] 回过头来台湾的部分
[45:31] 比如说旺宏群联
[45:33] 他们的Netflash相对来讲
[45:35] 就是比较具有指标性
[45:38] 所以相对而言
[45:39] 他们目前基本面会比纯低润
[45:42] 就是刚刚提到
[45:44] 这个南雅科华邦店相对好很多
[45:46] 因为毕竟人家价格就是在那里
[45:49] 就是持续走高
[45:50] 但是我还是要补充一个
[45:52] 过去记录我们回到
[45:54] 21年22年的光景都可以知道
[45:57] 就是说过往经验就是D-RAN先涨
[45:59] Netflash在后面
[46:01] 但高点也会D-RAN先看到
[46:03] Netflash比较后面
[46:05] 但最后其实长期而言
[46:07] 他们会有一定的很直接的关联性
[46:10] 所以代表现在D-RAN慢慢往下走
[46:12] 还是会压抑到Netflash相关的个股
[46:16] 只是说如果选股而言
[46:18] Netflash的个股会比D-RAN的个股
[46:20] 要稍微好一些些
[46:22] 好 所以还是看现货价
[46:25] 虽然现货价有一些讲法
[46:27] 例如有人讲说
[46:29] 有一些比较小的通路商
[46:32] 他们可能觉得
[46:33] 没有办法压太多的库存
[46:35] 所以会有市场上洒出来
[46:37] 但洒出来可能就有更大的盘商
[46:39] 去把它收走之类这样的说法
[46:41] 但是我觉得
[46:42] 记忆体这个事情
[46:43] 很吃每一个人
[46:44] 自己的中心的思想
[46:46] 我常常跟大家讲说
[46:47] 我不太会操作记忆体
[46:48] 可是我又很喜欢
[46:50] 在几乎每一集的
[46:51] 古厚仔帮大家讲记忆体
[46:52] 就会发现
[46:53] 它还蛮有趣的
[46:54] 像它
[46:55] 因为它叠下来了
[46:56] 获利又很好
[46:57] 我对这种反差
[46:58] 我就会特别的留意
[46:59] 因为我一直始终觉得
[47:00] 当它在高高涨的时候
[47:02] 既然没有做到第一波
[47:03] 后面就算了
[47:04] 因为说实话
[47:04] 后面就是那个势头很强
[47:05] 当它叠下来了
[47:07] 这个华邦店都接近什么
[47:08] 半年线了
[47:09] 对不对
[47:09] 那如果有缴缩好成绩
[47:11] 他会不会有一个平衡点
[47:12] 我今天喜欢观察这个事情
[47:13] 但是你也可以看到
[47:14] 我们的达人
[47:15] 大概八二分吧
[47:16] 就是八成的人
[47:18] 还是会觉得
[47:18] 他比较就是区间操作
[47:20] 也没有办法再重演
[47:22] 就是去年五六月
[47:23] 开始长到像
[47:24] 今年二月那样的一个荣景了
[47:26] 但是还是有两成的人
[47:28] 也是还蛮喜欢他的
[47:29] 就是因为获利非常的好
[47:30] 会觉得跌到这样
[47:31] 如果接下来法说会连续报喜
[47:33] 至少有一个小波段可以做
[47:35] 我觉得大家可以参考一下
[47:37] 您自己的想法
[47:38] 因为如果说是要抢短
[47:39] 我觉得大部分人是觉得可以的
[47:41] 因为随着每一季
[47:43] 大家的季报开出来
[47:44] 一定都是好消息
[47:45] 法说都是讲好消息
[47:46] 绝对是讲好消息
[47:47] 那如果市场气氛又好
[47:48] 那肯定是会动的
[47:50] 加上有一些模组上
[47:51] 事实上是有创历史新高的
[47:52] 就代表说还是有一些动能的
[47:54] 所以这一块还是帮大家分享
[47:57] 最后的最后
[47:58] 来回答一个小小的问题
[48:00] 也传给我一段时间了
[48:02] 刚好趁明翰来
[48:03] 我们就快速的回答一下
[48:05] 因为他就是我讲的
[48:06] 他有点FOMO
[48:07] FOMO在哪里呢
[48:08] 他其实从疫情期间
[48:09] 就一直看我们的节目
[48:11] 也会听我的podcast
[48:12] 但是我发现听归听
[48:14] 听是一种习惯
[48:16] 可是有没有把我们讲的
[48:18] 例如说现在趋势在AI上面
[48:20] 风吹得很强
[48:21] 这个观念
[48:22] 或者是说
[48:22] 有一些股票为什么不会涨
[48:24] 有一些为什么会涨
[48:25] 要多少配一点
[48:26] 我觉得听听听
[48:27] 不一定能真的改变
[48:29] 像这位朋友就有讲到说
[48:30] 他花了很多钱
[48:31] 在一些股票上
[48:33] 例如伪创
[48:34] 01
[48:34] 麦达特的软体通路商
[48:36] 他说
[48:37] 其实他们的获利都很好
[48:39] 也有履创新高
[48:40] 可是就是不会涨
[48:42] 压了很久
[48:43] 那损益就是这种
[48:44] 负2%
[48:46] 负8%
[48:46] 所以可能买的店
[48:48] 也会比较高
[48:48] 因为照理来说
[48:50] 应该不至于是
[48:51] 这个报酬率
[48:52] 如果报的久
[48:53] 目前剩下零股息的作用
[48:55] 看到身边的朋友
[48:56] 看到网路上讨论
[48:57] 随便买股票
[48:58] 随便有赚钱
[48:59] 觉得非常的羡慕
[49:01] 会有FOMO
[49:02] 甚至想停损的念头
[49:03] 但他另外也有定期定额
[49:05] 买0050
[49:05] VTI QQQ
[49:07] 每档各5000
[49:09] 然后大叠加码
[49:10] 他就说
[49:10] 我是不是应该跳脱
[49:12] 看营收买股票的思维
[49:14] 是不是不要
[49:15] 重压在这几档个股上面
[49:16] 其实这些问题
[49:18] 几乎每天都要回答
[49:19] 我就常常跟大家分享的做法
[49:21] 就是你一定会想要有
[49:23] 真的标股的
[49:24] 你不可能完全都不想要碰
[49:26] 就是如果你手上没有载板
[49:28] 你没有买过同波机板
[49:29] 甚至你没有参与到
[49:30] 潜移波的GET
[49:31] 你没有买过PCB
[49:33] 你没有买过台电设备
[49:35] 你没有买到风策股
[49:36] 你没有买到低轨卫星
[49:38] 就是我这一波一年多以来
[49:40] 你都没有
[49:41] 那显然你听我们这样分享
[49:44] 没有意义哦
[49:44] 没有意义哦
[49:46] 对不是说你买的这些股票不好哦
[49:48] 而是你听了我们讲
[49:50] 你都没有喜欢嘛
[49:51] 你也不相信
[49:52] 你说如果看营收的话
[49:53] 人家营收年增
[49:54] 还有细光子
[49:56] 但细光子营收真的是比较
[49:58] 只有少数
[49:58] 人家都年增一百多趴
[50:00] 两百多趴在跑
[50:01] 他们是有营收的
[50:03] 那为什么像这个01
[50:06] 或是麦达特
[50:07] 伪创比较不涨
[50:08] 他们也不是没涨过
[50:10] 他们有一波高股息
[50:11] 转成AI风的时候
[50:13] 其实他们都有表现过
[50:15] 但林一伟也常常跟他
[50:16] 在这个频道比较少讲
[50:18] 跟阿格力的频道比较常讲
[50:20] 他就是有一点点
[50:22] 在高股息做
[50:23] 就是风头上的时候
[50:25] 涨太多了
[50:26] 他有点偏离本益比之外
[50:27] 软体股还面临到
[50:29] 前一阵子
[50:29] 大家觉得AI工具
[50:30] 越来越兴盛
