[00:00] 歡迎收聽趙華與古惑仔第1012集
[22:16] 因為有的是跌到被關
[22:17] 是有的
[22:17] 因為跌到
[22:18] 一直無量下跌
[22:20] 或是很奇怪的下跌
[22:21] 也會被視為
[22:22] 是一種波動
[22:23] 對
[22:23] 沒有漲也會被關
[22:25] 是真的
[22:25] 因為他的評價太高
[22:27] 他反應太早了
[22:28] 但是上傳這種東西
[22:29] 就是CPU他就很有夢
[22:31] 不過最近又有在小作文在講
[22:33] 今天
[22:33] 對我也貼給你
[22:35] 對對對
[22:36] 就是講說
[22:37] AVIDIA未來在那個
[22:38] scale up
[22:39] 就是在GPU這一段
[22:41] 不做CPU了
[22:42] 那如果是這樣的話
[22:43] CPU就
[22:44] 應該會全面的崩潰可是從股價行為上看起來又好像沒有那麼重他出這一篇應該是在講帽聯KY還有他還有在講Romantan跟Coheren就是國際的這個國際的CPO大廠
[22:58] 對
[22:58] 對
[22:58] 但是
[22:59] 我會覺得
[23:01] 如果真的不用
[23:03] 假設他真的不用
[23:04] 那Romantan
[23:05] Coheren
[23:05] 可能壓力會蠻大
[23:07] 對
[23:07] 然後其實Joyne Dieff
[23:08] 其實我覺得有限
[23:09] 所以我
[23:10] 然後再來就是
[23:11] 因為CPO其實
[23:12] 實際上
[23:13] 他有難度
[23:14] 因為他要封裝
[23:15] 把光模式封進去
[23:16] 然後變成說如果你壞掉
[23:18] 你整個連GPU全部都要報廢
[23:20] 所以成本會非常高
[23:21] 你要確定它良率很高
[23:22] 對但是
[23:23] 我會認為Amedia delay
[23:25] 量產比較合理
[23:27] 因為這個技術確實是有它好的地方
[23:30] GPU200也delay過啊
[23:32] 還delay了三季
[23:33] 對
[23:33] 所以整體我們今天后來討論的結果
[23:36] 這些小作文全部都是
[23:38] 可能是因為Rubin有微微要delay
[23:40] 是
[23:41] 然後我們會發現
[23:42] 每次delay的時候就有很多小作文
[23:44] 因為你還沒出
[23:45] 然後delay又是一種小利空
[23:47] 是
[23:48] 對
[23:48] 然後所以他就趁這個議題
[23:50] 然後打壓你
[23:51] 然後放假的利空
[23:53] 然後剛好因為
[23:54] 大家的位階都相對高
[23:55] 對
[23:56] 那為什麼Rubin會delay
[23:58] 可能跟機體
[23:58] 好像聽起來是有點關係
[24:00] 對
[24:00] 所以說機體現在全面的
[24:02] 就是打擊
[24:04] 各個打擊
[24:05] 因為之前說
[24:06] NoBook廠是最倒黴的
[24:07] 對
[24:07] 因為最近不是漲面板嗎
[24:09] 他們就說
[24:10] 先漲大尺寸面板
[24:11] 但誰知道
[24:12] 接下來會不會漲中小尺寸
[24:13] 然後我說不行啦
[24:14] 這個nobook會崩潰
[24:15] 面板這種
[24:16] 至少是可以便宜取得的
[24:18] 對
[24:18] 然後記憶體又那麼貴
[24:20] 那他們要怎麼買
[24:21] 漲價消費者不見得買單
[24:23] 對
[24:24] 所以
[24:25] 看起來Rubin會delay
[24:28] 但是不久
[24:28] 所以我覺得
[24:29] 對於整個供應鏈的業績
[24:31] 獲利數字要下修
[24:32] 應該不會太多
[24:33] 所以
[24:34] 這種殺法
[24:36] 可能是創造
[24:38] 大家另外一個好買點
[24:39] 然後散熱也有一些
[24:40] 那個
[24:41] 就是小助文在murmur
[24:43] 說散熱的需求如何如何
[24:44] 但我已經逐帆不及備載了
[24:47] 對
[24:47] 但今天我覺得有一個原因
[24:49] 可能是啟宏的營收太爛
[24:51] 是
[24:51] 他12月營收公告掉了
[24:53] 掉不少
[24:54] 因為之前一直都是火力全開的衝
[24:57] 對
[24:57] 那有時候短線業績不好的時候
[24:59] 股價也確實會影響
[25:01] 是
[25:01] 對
[25:02] 但是對你來說
[25:03] 像啟宏今天
[25:04] 一口氣就跌到1375了
[25:06] 對不對
[25:07] 建策也跌很多
[25:07] 大家有點擔心
[25:09] 啟宏是已經來到季限了
[25:10] 如果他們的產業趨勢不變
[25:13] 我們怎麼去評估
[25:14] 他單月營收
[25:14] 突然發生這個問題
[25:15] 這個可能跟拉貨
[25:17] 就像你剛剛講的
[25:19] 就是之前拉太多
[25:20] 然後做一些庫存調整
[25:21] 他只是月減
[25:22] 大家也這樣
[25:22] 等一下
[25:24] 我剛才想說多爛
[25:25] 我看一下
[25:25] 他年增110%
[25:27] 對
[25:27] 因為之前是在拉太多
[25:28] 你們這些殘忍的法人
[25:31] 還有之前一直在講說
[25:32] 因為水冷管沒變
[25:34] 他只用量變多
[25:35] 所以供應商變多
[25:36] 然後價格就會砍價
[25:38] 投信一天賣一兩千張
[25:39] 這樣賣賣賣
[25:40] 是誰啊
[25:41] 肯定也有主動CTF在調整
[25:44] 對
[25:44] 因為可能它
[25:46] 這個產業現在看起來有
[25:48] 大家都在漲價
[25:49] 可是水冷管因為量變多
[25:51] 工藝商變多
[25:51] 所以它有價格壓力
[25:52] 是少數成長型的公司裡面
[25:56] 在降價的產品
[25:57] 所以可能會被拿出來殺
[25:59] 縱使EPS還是在成長
[26:01] 可是我覺得法人
[26:02] 比較不喜歡降價的產品
[26:03] 對
[26:04] 好 所以它在漲價升級題材裡
[26:07] 遇到了降價的問題
[26:08] 臺光店今天遇到
[26:09] 被人家講降規的問題
[26:11] 今天現在盤面上打這些
[26:13] 漲了相當多的高價股
[26:15] 都是用類似的想法在打
[26:17] 但是其紅你會覺得
[26:18] 真的有這個狀況就是了
[26:20] 因為其實
[26:21] 降價的壓力
[26:22] 確實有在可能在座談會上
[26:25] 是類似有聊到這個方向的
[26:27] 對
[26:28] 但是像臺光的話
[26:29] 聊起來聽起來比較像是
[26:32] 就是NVIDIA還沒有final
[26:34] 它一直在try
[26:35] 那當然NVIDIA也會考慮到
[26:38] 呃
[26:39] 良率跟效能
[26:40] 還有成本
[26:41] 但是如果效能
[26:42] 就是沒有辦法的時候
[26:44] M9就還是得跳出來
[26:45] 好
[26:46] 那但是
[26:46] 這兩個評價
[26:47] 可能對婉婷來說不一樣
[26:49] 像我們之前有講到
[26:50] 那個滑軌啊
[26:51] 嗯
[26:51] 滑軌就有一點點
[26:52] 大家進來搶市場之後
[26:54] 可能毛利率會下滑的問題
[26:55] 這就是剛剛講到
[26:56] 法人市場比較不喜歡的
[26:58] 對
[26:58] 就算你還是很賺錢
[26:59] 對
[27:00] 可是因為現在有競爭的人
[27:01] 一起混進來了
[27:02] 嗯
[27:03] 對
[27:03] 就像那時候大力光做蘋果
[27:05] 後來因為蘋果
[27:06] 就一直強調一定要有
[27:07] second tier
[27:07] 對
[27:07] 對它就有傷力
[27:09] 這個事情實在是
[27:11] 在科技業裡面很難避免
[27:13] 對
[27:15] 就是一段時間
[27:16] 好像跑了幾年
[27:17] 就會遇到一次
[27:17] 是
[27:18] 好
[27:18] 那我們回到板材的部分
[27:20] 最近的伺服器板材類
[27:22] 也相對之下
[27:23] 是比較休息的狀況
[27:24] 對
[27:25] 但是低軌衛星相關的
[27:27] 像今天華通跟耀華
[27:29] 就續搶
[27:30] 華通是創新高
[27:31] 對
[27:32] 我覺得應該是
[27:35] 我自己看
[27:36] 我覺得華通
[27:37] 有一點評價過低
[27:38] 因為當AI的
[27:40] 長期的評價過低
[27:40] 對
[27:41] 當AI的板子PE
[27:42] 都已經吹到25倍以上了
[27:45] 然後華通還在15倍的時候
[27:47] 你就會覺得
[27:48] 誒
[27:48] 他是不是應該要反應一下
[27:51] 然後再來就是
[27:52] 華通2026年
[27:53] 到2027年有幾個議題
[27:54] 第一個就是衛星
[27:56] 大家都知道
[27:57] 可是現在衛星
[27:58] 馬斯克不是隻講衛星
[28:00] 不只講衛星傳輸
[28:02] 他講AI送上衛星
[28:04] 雖然這件事情
[28:05] 可能還是很早
[28:06] 可是當他這樣講的時候
[28:07] 就會讓大家更關注說
[28:08] 有沒有可能未來衛星的需求
[28:10] 或者是衛星的產品東西
[28:13] 會變得更多
[28:14] 那板子臺光電好像就會受惠
[28:16] 然後再來就是
[28:17] 今年SpaceX IPO
[28:20] 所以它的聲量一直很大的時候
[28:22] 衛星這個議題就會被關注
[28:23] 那大家就會來找
[28:24] 臺灣有什麼衛星概念股
[28:26] 所以衛星這個議題是
[28:27] 我認為華通第一個
[28:29] 在2026年會被關注的點
[28:31] 然後第二個的話
[28:32] 就是光模組這塊需求還蠻強的
[28:34] 因為大家都在講細光子
[28:35] 矽光紙嘛
[28:36] 那矽光紙的用量增加
[28:38] 你下面的板子
[28:39] 就是所謂的光模組的
[28:40] Transceiver的板子
[28:41] 那這個板子
[28:42] 其實它是HDI
[28:43] MSAP的製程
[28:44] 那可以做的其實不多
[28:46] 雖然它很小塊
[28:47] 但是畢竟它量倍增的情況下
[28:50] 可以做的人的
[28:51] 那一塊的營收比重
[28:53] 也會倍增
[28:54] 對所以明年
[28:55] 2026年到2027年
[28:56] 華通認為他們在
[28:57] 網通的板子
[28:58] 應該營收都會倍增再倍增
[29:00] 是
[29:00] 然後第三個的話
[29:02] 就是Apple今年有摺疊機
[29:04] 對那
[29:05] 當然消費性不見得好
[29:07] 可是摺疊機還是行東西
[29:08] 市場還是稍微會喜歡一點
[29:10] 好我們不用追求
[29:11] 他的PE跟AI一樣
[29:13] 跑到25倍
[29:14] 但他從15倍到18倍
[29:15] 是原則上就要漲三成
[29:17] 對所以
[29:18] 然後今天有一個議題
[29:20] 今天有人在討論說
[29:22] 華通好像有拿到
[29:23] Broadcom的板子
[29:24] 對然後大家搞不清楚
[29:26] 是什麼板子
[29:27] 但是有Broadcom
[29:28] 那也是算小作
[29:30] 因為今天華通一開盤沒有漲
[29:31] 因為昨天大漲了
[29:33] 漲停
[29:34] 所以今天休息一下
[29:35] 或者是有一些隔日充感冒
[29:36] 之後就出掉了
[29:37] 可是後來盤中就開始拉拉拉
[29:38] 你就覺得說
[29:39] 到底是因為要滑在大掌
[29:40] 還是有什麼新的news
[29:43] 竟然我們不曉得
[29:44] 我覺得後來拉起來
[29:45] 應該是這個Broadcom的小作文
[29:47] 對 但是這個Broadcom的貢獻
[29:49] 可能會在2027
[29:51] 不過可以確定的就是
[29:53] 華通2027
[29:53] 他們希望在AI的板子上
[29:55] 掌握更多東西
[29:56] 所以如果我們2026
[29:58] 不要用AI的角度去評價它
[30:00] 我們就是用消費性加衛星
[30:02] 我覺得往18倍
[30:04] re-rating是有機會的
[30:06] 因為畢竟臺股都
[30:08] 20幾倍了
[30:10] 然後華通今年的
[30:12] 獲利的YY也是
[30:13] 有兩三成
[30:15] 對所以其實蠻穩健的
[30:16] 我是覺得有一些空間
[30:17] 那耀華的部分的話
[30:19] 就真的只是題材
[30:20] 因為他獲利總是
[30:21] 不太容易出得來
[30:22] 不過他們有估
[30:23] 今年的獲利目標
[30:24] 好像2塊6
[30:26] 對
[30:27] 那你會覺得
[30:28] 太高了
[30:30] 我覺得單季
[30:30] 單季就是2.6除以4
[30:33] 然後單季看到0.5
[30:34] 0.6 0.7
[30:35] 我相信會有
[30:36] 對但是他
[30:37] 我比較難看到他整年
[30:40] 就是每個季度
[30:40] 獲利都符合預期
[30:41] OK
[30:42] 所以可能他比較適合是
[30:44] 有題材來的時候
[30:45] 再衝一波的時候
[30:46] 順勢而為
[30:47] 因為最近低價股真的很夯
[30:49] 我們剛剛看了一下
[30:50] 今天漲停板的上市公司
[30:51] 上櫃還比較多那種幾百塊的
[30:53] 哇上市的
[30:54] 全部都漲一百塊以下的
[30:56] 就一百塊以上的很少
[30:57] 上市公司哦
[30:59] 對所以大家也可以開啟
[31:00] 你們的APP看一下
[31:01] 那個今天漲停的排行榜
[31:03] 對
[31:03] 所以市場這種
[31:04] 很奇妙的
[31:05] 量那麼大
[31:06] 就漲這種
[31:07] 二三十塊
[31:08] 三四十塊的公司
[31:09] 對
[31:09] 不是一個
[31:11] 說實話
[31:12] 不是一個很正常的盤式
[31:13] 今天比較不健康
[31:15] 昨天比較好
[31:15] 你說啦
[31:16] 臺積電當然大家也不喜歡
[31:18] 對不對
[31:18] 那一天說實話
[31:19] 臺積電一個人就
[31:20] 吃掉大家的漲點了
[31:21] 對
[31:22] 那昨天比較正常
[31:23] 昨天上市上櫃
[31:24] 是一個平起平坐的狀態
[31:26] 對
[31:26] 那今天又回到說
[31:27] 全部都是這種
[31:28] 很小型的
[31:29] 包括我們剛剛也在討論說
[31:30] 今天速化又在大漲嘛
[31:31] 但是這一波的速化
[31:32] 大家可以發現
[31:33] 有啦
[31:34] 有曾經集體轉強過
[31:35] 就臺數四寶
[31:36] 有集體轉強過
[31:37] 可是等到開營收
[31:38] 跟獲利的時候
[31:39] 你就會發現
[31:40] 真的沒有開出來
[31:42] 對 見光時
[31:43] 對 那你說油價高
[31:44] 他們也沒有
[31:45] 因為這樣
[31:46] 好像產品售價跳漲
[31:47] 油價低
[31:48] 是毛利空間有拉出來
[31:49] 目前也還看不出來
[31:50] 他們好像就是
[31:51] 疊疊疊疊
[31:52] 現在電子有點波動了
[31:54] 就通通轉去他們那邊
[31:55] 做避險
[31:56] 比較有這樣的味道
[31:57] 然後再來的話
[31:59] 鋼鐵
[31:59] 對
[32:00] 今天也很多十幾塊的鋼鐵股
[32:01] 對
[32:01] 海光啊
[32:03] 這種的
[32:04] 中宏啊
[32:04] 中宏啊
[32:05] 在大漲
[32:05] 可是你說現在
[32:06] 有沒有什麼報價上很明確
[32:08] 其實今天中國大陸的
[32:10] 鋼鐵股是有漲的
[32:11] 那可能會跟
[32:12] 可是你說是不是就此
[32:14] 恢復到正迴圈
[32:15] 這真的需要
[32:16] 有點時間的觀察
[32:17] 所以今天都有點
[32:18] 漲到這一種
[32:19] 好久沒有動了
[32:21] 對
[32:21] 漲一下的低價股
[32:22] 但延續性
[32:23] 我們真的不是那麼確定
[32:24] 沒錯
[32:25] 沒錯
[32:26] 可能這幾天
[32:27] 也許大盤休息一下
[32:29] 然後亮了比較健康
[32:30] 會比較健康
[32:31] 那下禮拜有臺建法說
[32:33] 對
[32:33] 我相信臺建法說
[32:34] 還是會有一些
[32:36] 比較正面的議題啦
[32:38] 是
[32:39] 對
[32:39] 跟基本面是正面的
[32:41] 對
[32:41] 所以拉回早買點
[32:43] 其實講了那麼多
[32:45] 我們寧願是拉回早買點
[32:47] 對
[32:47] 我們也很不喜歡
[32:48] 在三萬多點的時候
[32:50] 就是繼續強推
[32:51] 對
[32:52] 有一些東西
[32:52] 現在看起來很便宜什麼的
[32:54] 對
[32:54] 這個比較不是我們的style
[32:56] 沒錯
[32:57] 但是像今天台光這件事情
[32:58] 我們的結論也是
[32:59] 那這樣回撤的時候
[33:00] 它就會出現比較好買一點
[33:02] 可能只要有業績的PCB
[33:04] 大家都可以參考看看
[33:05] 不過散戶朋友
[33:06] 我想最喜歡的是那個富橋
[33:08] 小夥伴我們超級喜歡富橋
[33:10] 那富橋自從那個
[33:12] 現增風波過去以後
[33:14] 也說都繳款啦
[33:15] 應該可以不用再用
[33:16] 這個現增的價格
[33:17] 或是套利的事情來講了
[33:19] 但它的表現
[33:20] 還是有過高之後
[33:22] 還是蠻壓抑的
[33:23] 它增值股出來到現在
[33:25] 好像每天都不太好
[33:27] 對
[33:27] 對
[33:28] 可能
[33:29] 可能增值股還沒賣完吧
[33:30] 然後再來就是
[33:32] 它也回到月線了
[33:34] 對
[33:35] 我覺得也許
[33:36] 這邊可以觀察一下
[33:37] 只要營收
[33:39] 因為畢竟
[33:40] 接下來就包括
[33:40] 我們剛剛講AWS
[33:41] 等等
[33:42] 就是2026年
[33:43] AI的新平臺
[33:44] 要開始拉貨
[33:45] 這個K跟K2的步
[33:47] 的出貨量原則上
[33:49] 應該要增加
[33:49] 營收應該要上去
[33:50] 那我相信
[33:51] 如果營收出得來
[33:53] 那就有
[33:54] 股價就會反應
[33:55] 對
[33:56] 好
[33:57] 那今天地位接的我想還有很多人關心聯電
[33:59] 聯電
[34:00] 因為之前聯電很長一段時間
[34:03] 是這個外資空單借券放空的標的
[34:06] 那個量之大的
[34:07] 而且之連續的好幾年
[34:10] 但是去年的時候就有跟大家應該有分享吧不過說實話蠻久了我真的不記得就是有一些蘋果的感測元件類相關的經驗應該會從韓國轉到聯電來
[34:24] 是層層相關的
[34:25] 那時候其實我記得媒體有說
[34:28] 而且那一天
[34:29] 其實有蠻多大單去敲聯電的
[34:31] 可是後面他就溫溫吞吞
[34:32] 那時候好像40到42塊之間
[34:35] 後來搞超久的
[34:37] 但後來也慢慢慢慢
[34:38] 他就慢慢墊上來
[34:39] 但今天漲停板確實是很急
[34:41] 開盤沒有太久就漲停
[34:43] 所以大家就說
[34:43] 是不是看到中芯國際
[34:45] 因為大概四五天前
[34:47] 中國政府有宣佈
[34:49] 是大幅的增持中芯國際
[34:52] 然後也傳出中芯國際
[34:53] 因為都是成熟製成
[34:54] 要漲價
[34:55] 所以大家就會覺得
[34:56] 那你今天要漲價
[34:57] 你第一優先
[34:58] 應該會想到的就是聯電
[35:00] 然後我不確定是因為這樣
[35:02] 然後還說到臺積電
[35:03] 有一些成熟製成不做了
[35:05] 要轉給聯電
[35:06] 對
[35:07] 那這個
[35:08] 不好意思
[35:10] 真的沒有
[35:11] 不好意思
[35:12] 就2026年聯電
[35:14] 目前好不好
[35:15] 真說實話
[35:16] 可靠訊息
[35:17] 是真的沒有要漲價
[35:19] 沒有要漲價
[35:20] 但是去年講的
[35:22] 這個蘋果的一些零元件的單子的
[35:24] 經驗轉到聯電是有的
[35:26] 是有的
[35:27] 所以而且佔它今年是
[35:29] 他們認為是一個不錯的量能
[35:31] 這樣子
[35:31] 所以要看大家看的是哪一塊
[35:33] 被低估了
[35:34] 直立率很漂亮
[35:35] 被動式的ETF可能會大買
[35:38] 但是如果你是琢磨在
[35:40] 他就是今年成頭之城
[35:41] 就會漲價
[35:42] 他一定單都轉給他
[35:43] 那就真的是市場的
[35:45] 幻想
[35:45] 小作文
[35:46] 對對對
[35:46] 小作文
[35:47] 對
[35:48] 好這個是連店的部分
[35:50] 跟大家update一下
[35:51] 就是今天也是
[35:52] 算盤面上
[35:53] 大家覺得很亮眼
[35:54] 而且漲到一半
[35:55] 世界先進就跟著拉
[35:56] 對通常都會這樣
[35:57] 就是因為大家也幻想說
[35:59] 大家就一起漲吧
[36:00] 好
[36:01] 那當然像華欣
[36:02] 這個1605
[36:03] 今天這個不鏽鋼
[36:05] 其實華欣漲
[36:06] 張源啦
[36:06] 什麼都有漲
[36:07] 那當然
[36:08] 鎳價可能也會是大家關注的
[36:10] 銅價跟鎳價
[36:11] 會是大家一起關注的
[36:13] 華欣本身在銅跟鎳上面的掌握
[36:16] 也是蠻強的
[36:17] 加上他今年
[36:18] 應該說2025年
[36:19] 整年我覺得
[36:20] 如果以集團做賬第一名
[36:22] 應該是華欣集團
[36:23] 對
[36:24] 就是做股票的節目那麼久
[36:27] 每一年都會說集團做賬
[36:28] 但是不是每一年集團做賬
[36:30] 都很厲害的還好
[36:31] 但是如果你2025年
[36:32] 最心熱騰騰的
[36:34] 我覺得華欣集團第一名
[36:36] 對啊
[36:37] 對
[36:37] 而且他每一年都會選一兩隻助走
[36:42] 今年沒有
[36:43] 2025年他有PCB
[36:45] 他有記憶體
[36:46] 對
[36:47] 然後他自己本人最近也很強
[36:49] 對
[36:50] 他PCB漢語博跟那個精神科
[36:53] 在年中中間的時候非常強
[36:55] 他現在是比較休息的狀態
[36:58] 對
[36:58] 好像沒有講到他們這兩檔
[37:00] 對
[37:00] 對啊
[37:01] 因為最近沒有什麼東西
[37:03] 但不過Google
[37:04] 就是精神科
[37:05] 他還是Google的供應商
[37:06] 對
[37:06] 對但是因為
[37:07] 我覺得公司可能
[37:09] 之前收購了那Listag之後
[37:10] 再做一些組織的調整
[37:12] 對所以2026年
[37:14] 如果Google第二季末
[37:16] 第三季開始出貨的時間點
[37:18] 我覺得maybe那時候
[37:19] 可以看一下金城克
[37:20] 是
[37:20] 對但是這個時間點
[37:21] 有點清黃不接在調整期
[37:23] 是
[37:24] 對數字出不來
[37:25] 那聯電的話
[37:25] 也是有聯電集團
[37:27] 對
[37:27] 但是你說聯電集團
[37:28] 會不會在今年
[37:29] 有大幅的成長
[37:30] 聯電集團有什麼呢
[37:31] 可能星星可以啦
[37:33] 對對對
[37:33] 宅版裡的星星
[37:34] 看來是
[37:35] 婉婷的守備範圍
[37:37] 對對對
[37:37] 星星應該是有機會的
[37:38] 有機會
[37:39] 不過小提醒一下
[37:40] 就是
[37:41] 這個月的話
[37:42] 星星跟錦碩的
[37:43] 增值股也會出來
[37:44] 對所以增值股
[37:45] 有時候會影響到
[37:46] 盤面上的籌碼
[37:47] 今天錦碩還一度
[37:48] 漲停板
[37:49] 對
[37:49] 壞鎖不住
[37:50] 我就想要不要賣
[37:51] 結果他又下來
[37:53] 我想算算算
[37:53] 對
[37:55] 但如果不看
[37:56] 這個增值股籌碼的話
[37:57] 其實2026年的
[37:59] 這個星星跟錦碩
[38:00] 其實都蠻有故事的
[38:02] 蠻有題材
[38:03] 你知道為什麼
[38:03] 會一直算算
[38:04] 因為錦碩中間
[38:05] 很常會想說賣了好
[38:07] 因為實在持有是算蠻久的
[38:09] 對而且還熬過了股災
[38:10] 股災還跌到70塊嘛
[38:12] 我記得我持有成本是100零幾
[38:14] 這樣子
[38:14] 所以本來是賺錢
[38:15] 然後股災變70幾
[38:16] 然後沒有加
[38:17] 因為那時候我是選擇加
[38:18] 比較是ETF式的
[38:20] 我不太敢在個股上面琢磨
[38:22] 說什麼那個時候
[38:22] 什麼東西都會怕這樣子
[38:24] 對
[38:24] 後來又上來了
[38:25] 那有一天呢
[38:26] 它就漲到150幾
[38:27] 我想說150幾了
[38:28] 是不是可以了
[38:29] 然後啊
[38:30] 可是我就記得婉婷講
[38:32] 今年載板真的就是復甦的第一年
[38:35] 那明年又是復甦的第二年
[38:37] 會更好
[38:38] 那他既然是在復甦的第一年
[38:40] 我為什麼要
[38:41] 這樣子輕易的放手呢
[38:43] 然後他就開始
[38:43] 又修正修正修正
[38:44] 修正好130幾
[38:45] 我說看你看那天
[38:46] 120幾應該要賣掉
[38:48] 然後他先有嘟嘟嘟
[38:50] 今天漲停
[38:50] 我說漲停要不要買
[38:51] 算了
[38:52] 今天是復甦的第一年的
[38:54] 第一個月
[38:54] 其實僅說有小作文
[38:56] 只是應該說是小傳聞
[38:59] 是漲價的還是沒有需求的
[39:01] 漲價是好的
[39:02] 是好的
[39:03] 對是漲價
[39:04] 漲價是有啦
[39:05] 是本來就有
[39:06] 對那有傳聞
[39:07] 就是說他有被包場
[39:09] 對但是沒有辦法證實
[39:11] 對
[39:11] 就跟利基店
[39:13] 到誰來搶他的產能
[39:14] 沒有辦法證實
[39:15] 對
[39:16] 但是總之
[39:17] 你就會知道是缺的
[39:18] 所以大家要搶
[39:20] 要搶就要包
[39:20] 好
[39:21] 那整個聯電集團還有
[39:23] 像我會比較關注聯勇
[39:24] 對3034
[39:26] 因為他做這個面板驅動IC
[39:27] 說實話啦
[39:28] 產業狀況沒有很好
[39:30] 那最近會有點
[39:31] 谷底反彈
[39:32] 是因為面板股都在漲
[39:33] 對
[39:34] 那中大型尺寸的面板
[39:36] 確實是聯勇的強項
[39:37] 可是因為面板的報價漲
[39:39] 大家知道漲多少嗎
[39:40] 好像漲零點幾趴
[39:41] 零點幾趴
[39:43] 但是昨天是韋泰來
[39:45] 韋泰說至少是一個漲價的開始
[39:48] 對啊
[39:49] 因為他評價
[39:50] 其實他股價淨值比太低
[39:51] 他在零點四幾倍
[39:53] 是
[39:53] 那聯勇其實去年如果
[39:55] 因為現在第四季不知道
[39:57] 前三季是賺兩個股本以上
[39:59] 那你說兩個股本的公司
[40:01] 跌到360吧
[40:02] 前一陣子
[40:03] 對
[40:04] 那第四季還沒有加計哦
[40:05] 假設25塊好了
[40:06] 那真的也
[40:08] 不貴啦
[40:09] 對
[40:09] 因為以前驅動IC
[40:10] 說實話本益比很低
[40:11] 對
[40:11] 但是現在都已經
[40:13] 就是評價大部分
[40:14] 都有提升了嘛
[40:15] 對
[40:15] 所以就
[40:16] 可是我也有稍微問一下
[40:18] 就聯勇今年
[40:18] 可能還是一個持平的狀態
[40:20] 你說要比
[40:21] 2025年成長很多
[40:23] 是目前比較沒有
[40:24] 但它有一些想象空間
[40:25] 對
[40:26] 就例如說
[40:26] 也是跟著聯電
[40:27] 可能把這個
[40:28] 中國手機的
[40:30] 比較低價在競爭的部分
[40:32] 可以轉到比較好的單子
[40:33] 像蘋果之類的
[40:35] 或者是說
[40:35] 大家也在傳嘛
[40:37] 說ESIC相關的
[40:38] 林勇之前
[40:39] 本來跟瑞玉都有提到
[40:41] 有研發的能力啊
[40:43] 那這一塊應該是一個伏筆
[40:45] 就是一個想象空間
[40:46] 其實剛剛趙華在講的時候
[40:48] 我就想到一件事情
[40:49] 因為今年就是
[40:50] IFAS有一些調整嘛
[40:52] 所以受險這個獲利的
[40:53] 認立的方式有些改變
[40:55] 然後所以就大家就有在討論說
[40:57] 今年其實高股息
[40:59] 可能會重新受青來
[41:00] 然後像DriverIC
[41:01] 我印象中
[41:02] 他們都是獲利穩定
[41:03] 不成長
[41:04] 但是股息配得很好的
[41:06] 連用Rating
[41:07] 對
[41:07] 都是有機會的
[41:08] 所以如果
[41:09] 我們現在看不到
[41:11] 2026年他們獲利改善
[41:12] 但是如果我們走到年終
[41:14] 快要配息的時候
[41:15] 我們可以看得到
[41:16] 2027一點點端倪
[41:18] 開始有故事的時候
[41:19] 說不定這些公司
[41:20] 就會很像2023年的廣達
[41:23] 因為那時候廣達
[41:24] 也沒有很好
[41:25] 可是AI突然興起
[41:27] 我們看到
[41:28] 接下來有夢
[41:29] 然後又有高股息
[41:30] 然後所以資金簇擁之下
[41:32] 也許它就是一個機會
[41:33] 所以這個時間點
[41:35] 如果大家可以做資產配置
[41:37] 也許可以有
[41:38] 挪部分的資金去這種
[41:40] 很穩健還不夠題材
[41:41] 但是公司體質很好的
[41:43] 我覺得放在那邊
[41:45] 也是一個很好的投資
[41:47] 是
[41:47] 高股息最近的買盤
[41:50] 像我有注意到
[41:51] 有一檔叫肯寧位
[41:52] 自從919買之後
[41:53] 它根本就是變成標股
[41:55] 這種情況
[41:56] 這個在2024年
[41:59] 2023年比較多
[42:00] 到了2025年
[42:01] 高谷席就是很吃別
[42:02] 買什麼什麼就跌
[42:04] 對
[42:04] 那現在看起來
[42:05] 有一點點這樣的味道
[42:06] 是因為很多的高谷席公司
[42:08] 它也真的是跌蠻多了
[42:10] 所以不是在那種高檔
[42:12] 去把它追到更高檔
[42:13] 而是在第一位階的時候
[42:14] 可能龐大的資金潮進來
[42:16] 而籌碼又洗得相對乾淨的時候
[42:18] 整體的評價就有機會
[42:20] 再進一步提升
[42:21] 而不見得反映在
[42:22] EPS大幅成長上面
[42:24] 我覺得這個也是我在關注的
[42:26] 雖然看到就是理解說
[42:28] 聯永在2026年
[42:29] 可能還不見得有大表現
[42:31] 可是因為股價
[42:31] 大家可以去開啟看一下
[42:32] 就是極度跌到極度右下了嘛
[42:34] 那如果是2027有表現
[42:36] 那可能相對現在並不算是貴
[42:39] 大家可以用這樣的想法
[42:40] 當然它會需要的是時間
[42:42] 因為它不是高速成長的
[42:44] 你可能會抱一下
[42:46] 覺得資金沒效率
[42:47] 但很難說它什麼時候會反應
[42:50] 對沒錯
[42:51] 只要題材來了就會很快
[42:53] 是
[42:53] 那當然去年還有像
[42:54] 鴻海集團的作戰
[42:55] 我覺得也是相對比較不乾脆的
[42:57] 談話一線
[43:00] 談話一線
[43:01] 那他現在的話
[43:02] 挾帶著整個年營收八兆
[43:04] 至少還是一個穩健的選擇
[43:07] 對
[43:07] 而且這幾天也是有
[43:08] 另外一個小作文
[43:09] 一直在講說我們OpenAI
[43:10] 有一個神秘的device
[43:12] 神秘的產品
[43:13] 是
[43:14] 然後從力訊流到鴻海
[43:16] 有
[43:16] 然後力訊不是有澄清說沒有嗎
[43:18] 對但是
