[00:00] 欢迎收听赵华宇古货载第1113集
[23:19] 你刚才讲那个降规
[23:20] 可能是这样的概念
[23:21] 就是因为
[23:22] 反正我现在效能
[23:23] 也不是要开到最大
[23:25] 反正我就是要先
[23:26] match现在市场的商品
[23:28] 我就是要先出
[23:29] 因为老实讲
[23:30] Rubin的效能
[23:31] 其实是比AMD ML的效能还要差
[23:34] 对
[23:35] 是要差
[23:36] 但是如果他不赶快把Rubin推出去
[23:38] 那他就会差更多
[23:39] 不过辉达的特性是如此
[23:42] 他一直在推新世代
[23:43] 但是你不要忘记
[23:44] 他年底还有一个产品叫Altra
[23:46] 对
[23:46] Altra可能就是一个
[23:48] 崭新世代的产品
[23:50] 就是一个认真的正规军
[23:52] 所以我觉得今年的下半年
[23:54] 我觉得
[23:55] 所有的
[23:56] 这个
[23:57] 辉达的协力厂
[23:59] 都会很头痛
[23:59] 为什么
[24:00] 因为
[24:00] 其实NV是一直在
[24:02] 不断的进步的公司
[24:04] 没有错
[24:04] 他一直在改他
[24:05] 所有的原件跟规格
[24:07] 所以你今天
[24:08] 有一个原件
[24:08] 突然被他拿掉
[24:10] 我觉得你也不用太意外
[24:11] 就是说因为他
[24:12] 不断的一直在改善
[24:13] 他的效能
[24:14] 他想办法
[24:15] 要精简他的零组件
[24:16] 所以我觉得
[24:18] 短线来看
[24:19] 可能记忆体的价格
[24:20] 确实有可能会
[24:21] 不太上去
[24:22] 因为我们如果讲说
[24:23] 现在Lubin
[24:24] 这是一个降规的
[24:25] 那也许他的记忆体
[24:26] 就不用给到高规
[24:27] 但是你对过来讲说
[24:29] 你刚刚买的那个记忆体
[24:31] 我觉得那个就不是HBM的问题
[24:33] 那个是纯粹是DDR3 DDR4
[24:35] 大家都把货囤在那里
[24:38] 不愿意拿出来
[24:39] 其实我记得我之前
[24:40] 我去学台笔店
[24:41] 我就跟那个厂商讲说
[24:43] 我可以直接换记忆体
[24:44] 他说你千万不要在这时候换
[24:47] 你千万不要在这时候换
[24:48] 没有错
[24:49] 对他说你不要在这时候换
[24:50] 也就是说他告诉你说
[24:52] 你不要急
[24:53] 可能过一阵子又会慢慢降下来
[24:54] 对
[24:55] 因为他是跟你讲说
[24:56] 不要急着在这时候换
[24:59] 就告诉你说
[25:00] 这个时候价格
[25:01] 其实是一个偏离正常市场的价格
[25:04] 他们自己也认为
[25:06] 长线应该还是会再下来
[25:07] 那我们回过来看
[25:08] 就是说
[25:09] 阿卓的这个东西
[25:10] 我刚刚讲了
[25:11] 他所有的厂商都要做变动
[25:13] 同样的我们刚刚讲了
[25:15] 这个散热片的一片
[25:16] 两片变回一片这件事情
[25:18] 可能在年底
[25:19] 他就会重新再度的推上市场
[25:22] 再度推上市场
[25:23] 所以它也会是
[25:25] 未来它的效能
[25:26] 持续提升的一个主要原因
[25:28] 因为效能提升
[25:30] 它的热能就会很高
[25:32] 对
[25:32] 那你现在用一片
[25:33] 基本上是很勉强的
[25:35] 去撑住现在的热能
[25:36] 但基本上就已经是
[25:38] 已经是over
[25:39] 就是overload了
[25:40] 应该讲是overload
[25:41] 对
[25:42] 那所以它一定要
[25:43] 在下个世代
[25:44] 一定要再想办法
[25:45] 把这个均热片
[25:46] 从一片改回两片
[25:48] 那才有办法
[25:49] 符合它未来更高热能
[25:52] 更高效能的产品线
[25:53] 而且在这个AMD的ML的
[25:56] 这个四五规格
[25:57] 目前看起来就确定
[25:58] 是要用两片的
[25:59] 所以不可能说
[26:00] AMD已经用了两片了
[26:02] 然后NVIDIA还在用一片
[26:04] 或者是就看着对方离我而去
[26:08] 他怎么可能忍受得了
[26:09] 不可能
[26:10] 因为这也他会视为败将
[26:12] 视为已经是昨日的败将
[26:14] 怎么可能让他再爬起来
[26:15] 不可能
[26:16] 一定是狠狠踩他的头上
[26:17] 所以你就知道说
[26:18] 其实产业竞争
[26:19] 其实是很激烈的
[26:20] 所以为什么苏妈要赶在他来之前
[26:23] 先来台湾先来呛一下
[26:24] 然后说要先来拉拢这些供应商
[26:26] 就是因为其实大家都在抢
[26:28] 所以他来抢谁
[26:29] 却来抢台湾的这些供应商
[26:31] 所以我觉得台湾的供应商
[26:32] 基本上不会因为这样一个震荡就结束
[26:35] 我说明年应该还是一个很好的年
[26:37] 因为全世界能够符合他们的供应厂
[26:40] 就只有在台湾
[26:41] 你并没有看到其他的国家
[26:43] 有这样的供应商
[26:45] 我从凯哥在聊
[26:46] 我就会深深的感受到
[26:48] 投资它是一个点线面
[26:50] 什么意思
[26:51] 点就是单一的公司的状况
[26:53] 线可能就是一个次产业的状况
[26:55] 那面大人就整体的
[26:57] 像例如AI大产业的一个状况
[26:59] 我们常常在强调
[27:00] 就是面大人不要出问题
[27:02] 就整个大产业先不要出问题
[27:04] 再去里面看次产业谁比较厉害
[27:07] 那机体自然是一个次产业
[27:09] 那次产业里面就会有个别公司
[27:10] 像为什么刚刚一直讲说
[27:12] 这么多的公司
[27:13] 他希望南亚科能够努力一点
[27:15] 往DDR5进军
[27:17] 因为我们希望
[27:18] 当大家都能在这一波赚到钱的时候
[27:20] 是做技术的提升
[27:22] 建策前一阵子很惨被腰斩
[27:24] 所谓两片变一片好了
[27:25] 可是如果建策
[27:26] 它就是具备
[27:27] 可以做到两片的能力的时候
[27:29] 那规格再上去的时候
[27:31] 它就不会缺席
[27:32] 我觉得这个是台湾厂商
[27:34] 很重要的一件事情
[27:35] 千万不要在规格提升的时候
[27:37] 你缺席了
[27:38] 现在规格被降
[27:39] 规格被砍
[27:40] 都没有关系
[27:42] 因为未来规格一定得再上去
[27:44] 这就是一个AI发展的宿命
[27:47] 短期内如果是过渡型的商品
[27:49] 也许灰达会愿意降规来实行
[27:52] 这个是
[27:52] 其实在各产业都有
[27:53] 我记得以前
[27:54] 我有拜访一些公司很有趣
[27:56] 他也像网通公司最明显
[27:58] 因为网通公司
[27:58] 每一年那个规格
[27:59] 从这个WiFi1
[28:00] WiFi5
[28:01] 6 7 8 9
[28:02] 还有一些奇奇怪怪的规格
[28:04] 甚至各区域有区域的规格
[28:05] 以前那种规格战的时候
[28:06] 就有一家厂商
[28:08] 他就跟我说
[28:09] 他就专门做过渡型商品
[28:10] 因为很多的大厂会觉得
[28:12] 它是过渡型商品
[28:13] 我不想花人力和team
[28:15] 去帮他设计
[28:16] 我等下一个世代
[28:17] 正规产品出来
[28:18] 然后就有比较小的厂商
[28:19] 没关系
[28:20] 那过渡引擎商品
[28:21] 我帮你做
[28:22] 对 我就吃这个
[28:23] 吃这个也可以
[28:24] 大厂赚十块
[28:26] 我赚五块
[28:27] 所以这是很有趣的现象
[28:29] 我觉得凯哥也点出来了
[28:30] 在整体的面上面
[28:32] 没有问题
[28:33] AI持续发展
[28:34] 当然以产业来说
[28:35] 记忆体到底会有点阻碍
[28:37] 那现在看来
[28:37] 在过渡引擎商品上
[28:38] 大家可以让一让
[28:39] 那记忆体厂商
[28:40] 趁这个时间
[28:41] 搞定切入更高阶的商品
[28:42] 让自己的竞争力变好
[28:44] 我觉得这些
[28:45] 是大家可以去发展的
[28:46] 那我个人也觉得
[28:47] 可能在这中间
[28:48] 因为这些的利空因子
[28:50] 一跑出来市场震荡
[28:51] 震荡的话要把握时机
[28:53] 要把握时机进去
[28:54] 而且凯哥之前就预言了
[28:56] 凯哥在四五月来就讲说
[28:58] 他觉得震荡会出现在六月中
[28:59] 那现在刚好就要进入到六月中了
[29:02] 所以我这边也要不免俗
[29:04] 问一下凯哥
[29:05] 那现在两天一千多点
[29:07] 还好啊
[29:08] 你所谓的震荡
[29:09] 四万多点
[29:10] 你所谓的震荡不可能就这样
[29:12] 那因为接下来
[29:13] 还有联准会的会议等等的
[29:15] 你觉得接下来有哪些事件
[29:16] 大家要稍微留意
[29:17] 可能还会是排面上
[29:19] 继续造成震荡的原因
[29:20] 我觉得多头不会改变
[29:23] 但是第三季的横向整理
[29:25] 势必就会让大家觉得
[29:26] 因为你多头力道不强
[29:28] 稍微一个空头就打下来
[29:30] 你像这几天这样就打下来了
[29:32] 你觉得川普真的对伊朗在干嘛
[29:34] 你就不会打下来
[29:35] 一定还会再打下来
[29:36] 对
[29:37] 然后再来就是六月的费的利率回余
[29:40] 万一他真的升息了呢
[29:41] 他不是这样
[29:42] 万一真的升了呢
[29:43] 不是升息修大师了各位啊
[29:45] 对不对
[29:46] 真的生了呢
[29:47] 你不要这样讲
[29:47] 可怕呀
[29:48] 但是在这个会议之前
[29:49] 是不是很多人就想说
[29:50] 哎呀这次有可能
[29:52] 对
[29:53] 可能要稍微做一点升息
[29:55] 对不对
[29:56] 因为目前的美伊战争
[29:58] 其实都还没有明确
[29:59] 要停火的味道
[30:01] 所以他也没有办法
[30:03] 不做预防性的升息
[30:05] 其实我常在FED的
[30:06] 这个严准会议里面
[30:08] 我常会提到一个东西
[30:09] 就是预防性的动作
[30:11] 对
[30:11] 就是
[30:11] 这东西其实常会
[30:13] 超乎大家预期
[30:14] 就是
[30:14] 他怎么本来只降一码
[30:16] 为什么突然降两码
[30:17] 可是我跟大家讲说
[30:18] 我说我很早就跟大家讲
[30:20] 会有可能会降两码
[30:22] 我常常讲说
[30:23] 他预防性的降息
[30:24] 或是预防性的
[30:25] 万一是升息呢
[30:27] 就是他可能先提前
[30:28] 做一点小的加码
[30:30] 可是就是为了让你后面
[30:31] 没事之后他再降回来
[30:33] 这也不是不可能
[30:34] 因为废的其实
[30:35] 现在已经没有太多利率工具
[30:36] 他能够用的其实并不多
[30:38] 对
[30:38] 并不多
[30:39] 所以你要为这个思考
[30:41] 但是我说就算他升好了
[30:43] 就算美国通膨好了
[30:45] 它也不会影响到AI的成长性
[30:48] AI成长性还是远远高过这个
[30:50] 反正是因为那个事件打下来
[30:52] 其实你要勇敢的去做加码的动作
[30:54] 我常常讲大盘跟OTC
[30:56] 只要月线不下弯
[30:57] 基本上它都还是一个多头的一个架构
[31:00] 那当然最近一定有非常多的人
[31:03] 在询问投资的方式
[31:05] 我这几天就被问了很多
[31:07] 那就分成几组
[31:09] 我觉得有一组是昨天晚上来问我
[31:11] 当然昨天晚上你看还是一个未除高点
[31:13] 但他就讲得很明白
[31:14] 他就说他最近想要配置一些
[31:17] 配息型的商品来付他未来的房贷
[31:19] 应该说他现在房贷可能就
[31:21] 就已经是固定在这里了
[31:24] 所以呢
[31:24] 他也知道高息型的商品
[31:27] 他的优缺点嘛
[31:29] 缺点自然是像去年
[31:30] 大家都把高息型商品骂得一文不值
[31:32] 觉得我把钱
[31:33] 一定要放在最积极的上面
[31:35] 但最近我们说高息型因为压保到一些高价值的全职而大涨那他也知道这是短期现象这个心里面第一要有谱那第二是我有跟他讲
[31:45] 你除了配高息
[31:46] 因为他还很有概念
[31:47] 他说二代健保
[31:49] 单笔的股利两万块
[31:51] 要扣二代健保
[31:52] 所以他就买了非常多支
[31:53] 每一支领下来
[31:55] 每个月不会超过两万块钱
[31:56] 就不会被克到二代健保了
[31:59] 很聪明
[31:59] 就等于每一笔
[32:01] 不一定是每个月
[32:02] 因为有的可能是计配息
[32:03] 总之他有把它精算
[32:04] 后来我就跟他再讲另外一个概念
[32:06] 其实最近有蛮多的ETF
[32:08] 他给你的息
[32:09] 看起来殖利率也非常的高
[32:11] 可能也是10%
[32:12] 可是他配的是资本利得
[32:14] 很多半导体收益型的
[32:17] 半导体的市值型的
[32:19] 都在做这件事情
[32:20] 因为我们的半导体股很厉害
[32:22] 不管是设备股
[32:23] A设计股
[32:23] 他们有很多都是属于
[32:25] 有成长又配息的
[32:26] 所以我就推荐他说
[32:28] 像这种你就没有二代健保
[32:30] 甚至你还不用并入
[32:31] 你的所得税课税
[32:32] 他就非常开心
[32:34] 他就有一箩筐的选择去配置了一支
[32:36] 他要每个月领袭
[32:38] 而且不会被课到二代健保
[32:39] 也不会被课到所得税的部队
[32:41] 我觉得这就很棒
[32:43] 但有另外的来询问我的
[32:45] 就会是个别最近的标股
[32:47] 然后就会请教我说
[32:48] 那到底像现在被动元件也涨上来了
[32:51] CPU也涨上来了
[32:52] 你觉得下一个会是什么
[32:53] 然后我刚刚跟凯哥讲的一样
[32:55] 我说我觉得CPU还有
[32:57] 但是你胆子要够大
[32:59] 因为它的洗刷会很大
[33:00] 我觉得封测也还有
[33:02] 因为风策照理来说
[33:03] 底子是好的
[33:04] 然后我说被动
[33:05] 其实也没死掉
[33:06] 可是一定要记得
[33:08] 被动你要找停利点
[33:09] 对
[33:10] 因为被动有很多
[33:11] 已经涨到
[33:12] 我觉得真的是完全偏离到
[33:14] 可能明年都已经涨完的程度
[33:16] 那凯哥觉得
[33:17] 如果要你选说
[33:18] 请问凯哥
[33:19] 现在接下来
[33:19] 我要锁定什么产业
[33:20] 你会回答他什么
[33:22] 就你看嘛
[33:23] 我们的这个CC位也讲说
[33:25] 其实他们产业上
[33:27] 其实不看淡
[33:28] 但是其实
[33:28] 你会发觉到
[33:29] 其实在AI伺服器
[33:31] 其实没有特别多讲很多
[33:32] 因为他觉得
[33:33] 大家都知道了
[33:35] 其实我没有什么好讲的
[33:36] 就是这么好
[33:36] 所以他讲了什么
[33:37] 他讲两个东西
[33:38] 一个是自驾车
[33:40] 一个是机器人
[33:41] 对
[33:42] 但是我要特别提醒
[33:43] 就是
[33:43] 机器人
[33:45] 其实大家不要把
[33:46] 家用机器人想得太早
[33:48] 我也不会觉得太早
[33:49] 家用机器人应该还很难
[33:51] 还很难
[33:52] 希望我机器人可以吗
[33:53] 但是我觉得
[33:54] 产业型的机器人
[33:55] 可能会比较快
[33:55] 当然
[33:56] 所以我觉得
[33:58] 大家还是要多关注一下
[33:59] 有一些相对
[34:00] 已经落很久
[34:01] 就是说像
[34:02] 其中型的机器人
[34:03] 像达明这些
[34:04] 他们都已经落很久
[34:05] 其实是可以开始被关注
[34:07] 好
[34:08] 因为家用型的话
[34:09] 你要落实到
[34:10] 每个人买得起
[34:10] 而且功能没问题
[34:11] 而且它可能还有很多很多的
[34:13] 安全上的想法
[34:14] 你看
[34:15] 我看到有时候
[34:16] 他们在demo机器人
[34:18] 假设是接近人群的
[34:19] 真的就忽然一个挥犬
[34:20] 挥个摔倒
[34:21] 把人给弄伤了
[34:22] 这个还是有
[34:23] 但工厂型的
[34:24] 就相对之下就还好
[34:26] 最近不是
[34:26] 应该是特斯拉
[34:27] 还是哪一个
[34:28] 有实施在工厂里面工作
[34:30] 好像12小时后下班
[34:31] 对
[34:32] 我觉得像这种的
[34:33] 就非常实际
[34:34] 而且这本来早就在发展了
[34:35] 鸿海早就在做无人工厂了
[34:37] 是
[34:37] 对
[34:38] 所以我觉得机器人
[34:40] 反而不一定要focus
[34:41] 在人行这件事情上
[34:44] 工业用的
[34:45] 台湾也蛮容易可以做切入的
[34:46] 而且我们之前聊过机器人
[34:48] 机器人在凯歌讲过的
[34:50] 一档公司叫星代
[34:51] 是
[34:51] 上面已经体现了
[34:53] 不得了
[34:53] 这个公司是有领头羊的
[34:55] 所以这个公司
[34:57] 虽然在这次电脑展
[34:58] 我觉得大家觉得有点小失望
[35:00] 因为开展第一天机器人是大跌
[35:02] 就很多人觉得说
[35:03] 主力布局到这个开展
[35:05] 就把它通通到货了
[35:06] 但我觉得用一个中上线的思考
[35:08] 这个足球还是值得看的
[35:09] 是
[35:09] 它没有涨是好事啊
[35:12] 我说它是第三季要涨的股票
[35:13] 是
[35:14] 所以刚才凯哥讲了第三季CPU
[35:17] 机器人
[35:18] 凯哥我们简单的讲一下
[35:19] 今天的电力股就跌得很惨
[35:21] 是
[35:21] 又让我觉得再一次的重电股
[35:24] 被电击中
[35:26] 不是真的很讨厌
[35:27] 他每次在讲的时候
[35:28] 我都会跟听众分享
[35:29] 我不是不喜欢重电股
[35:31] 而是觉得重电股的股性
[35:32] 真的好糟
[35:33] 结果他又让我失望了
[35:35] 因为他昨天涨停的时候
[35:36] 我会觉得好哦
[35:37] 这次看来有点不一样
[35:39] 我花点篇幅来讲他
[35:40] 结果我全面跌停
[35:42] 可是我觉得电源类的
[35:44] 我还是相当看好
[35:45] 重电股我觉得
[35:47] 他真的是卡在
[35:48] 他可能属于15 16
[35:49] 目前就是市场资金
[35:51] 比较不集中
[35:52] 我觉得重电股有个问题
[35:53] 就是说因为他们可能
[35:55] 没有什么太大想象空间
[35:56] 对啦也是
[35:57] 就是店嘛
[35:58] 还能怎么样
[35:59] 对不对
[35:59] 然后订单
[36:00] 十年的强韧电网
[36:02] 也就是那样
[36:02] 你看昨天最强的华晨
[36:04] 都开高走低
[36:05] 对
[36:05] 我就觉得
[36:06] 有点难过
[36:08] 因为昨天
[36:08] 大涨是四店
[36:10] 四店跟亚历
[36:11] 对
[36:11] 但是真正的龙头
[36:13] 是华晨
[36:14] 华晨二哥
[36:16] 基本上
[36:16] 没有
[36:17] 华晨是一哥
[36:17] 中心店是二哥
[36:18] 他们两个都开高走低
[36:20] 所以
[36:21] 我记得有一次
[36:22] 他们好不容易
[36:24] 终于有点样子了
[36:25] 我就觉得
[36:25] 这个应该有机会退一下
[36:26] 他很久還創新高
[36:29] 就覺得好像就沒有那麼的熱
[36:34] 熱情度不夠
[36:36] 但是你看店員基本上就不太一樣
[36:39] 其實我覺得這段時間下來
[36:41] 其實你可以看到台達已經漲上去了
[36:43] 連那個什麼二線的
[36:45] 什麼全漢什麼也都在漲
[36:47] 所以我覺得搞不好接下來光寶
[36:49] 你還是可以留一下
[36:50] 搞不好光寶也還會繼續漲
[36:52] 毕竟他也是这个NV飙飙准准的被板股
[36:58] 是
[36:58] 光宝
[36:59] 不知道我们凯哥跟我就是所见
[37:03] 一致
[37:04] 想法一致
[37:05] 股性真的烂
[37:06] 我只能讲
[37:07] 可是你说他后面有没有大厂的单跟新的认证
[37:10] 有
[37:11] 就据了解有
[37:12] 那这个题材什么时候市场上才会真正的把它买单
[37:16] 愿意调升本一笔
[37:17] 我不知道
[37:17] 可是就跟我之前可能比较乐于跟大家分享的一些股票
[37:22] 我比较少讲个股嘛
[37:23] 但是我讲的一定有其之依据
[37:25] 就像之前讲群创也是一样
[37:27] 金居也是一样
[37:28] 金居被关
[37:29] 被杀下来
[37:30] 就今天还是逆势
[37:31] 就想办法从快要打到
[37:33] 跌停板拉上去了
[37:35] 我觉得他背后都是因为
[37:36] 我看到他有一些所谓的潜力
[37:38] 但是也必须讲
[37:39] 因为股息很差
[37:40] 所以不知道什么时候会发酵
[37:41] 可是完全认同凯哥讲的
[37:43] 这场戏不会没有二哥的份
[37:45] 只是要如何克服法人对他的想法
[37:49] 因为我看到前一阵子
[37:50] 法人还是狂卖光宝
[37:51] 对没有反映他背后的这个
[37:53] 这些消息的力度啦
[37:55] 对好那这边的话
[37:56] 也跟大家分享说
[37:58] 最近可能大家的心情也难免会比较浮动
[38:01] 不过我还是接到非常多感谢的来信
[38:04] 但也有看到一些
[38:05] 有点偏激的言论出来了
[38:08] 我觉得这边有点语重心长
[38:10] 想跟大家聊
[38:10] 不说这偏激的言论怎么样
[38:12] 可是我觉得这些的言论会让我知道
[38:14] 还是很多人在这一波台股上到46000
[38:16] 这么多了
[38:17] 从去年17000到46000
[38:19] 快要30000点
[38:20] 很多人是被边缘化的
[38:22] 这件事情
[38:23] 其实我看有点难过
[38:24] 感谢的信我就不念了
[38:26] 因为真的多
[38:27] 包括说有人说
[38:27] 他觉得很认同一件事
[38:29] 是要你的总资产稳定长大
[38:31] 不是一两档小个股
[38:33] 然后高报酬率
[38:34] 你觉得很开心
[38:35] 那是意义不大的
[38:36] 总资产一定要稳定长大
[38:38] 那我看到这些留言
[38:39] 像有人就跟我说
[38:41] 也不是跟我
[38:42] 他只是跑来留言
[38:43] 就提到说
[38:44] 赚钱就不要说话
[38:45] 赚钱是不道德的
[38:47] 因为当你赚钱
[38:48] 就是有人赔钱
[38:49] 这不对哦
[38:50] 股票不是零和游戏
[38:52] 股票不是说凯哥赚钱
[38:54] 赵华就赔钱
[38:56] 或是凯哥在150卖了光宝科
[38:58] 赵华在150买了光宝科
[39:00] 我就是盘子
[39:01] 凯哥就是获利了解
[39:02] 股票市场不是这样子的
[39:04] 股票市场当今天一档股票创新高的时候
[39:07] 照理论来说
[39:08] 应该全部人都赚钱
[39:09] 可是一定为什么还是有人赔钱
[39:12] 有人赚钱
[39:12] 因为你的操作策略
[39:13] 你进场的时间
[39:14] 你买卖的时间
[39:15] 即使你可能再报一下
[39:17] 你就会赚钱
[39:17] 你也不知道你也卖掉
[39:18] 所以股票市场不叫做零和游戏
[39:21] 赚钱更没有什么道不到德
[39:23] 这一波没有教大家正确的理财观念才是不到德
[39:27] 因为现在的产业确实就是一个K型化的发展
[39:31] 股市也是
[39:32] 你沾到AI的
[39:33] 就算你是传产的塑化钢铁
[39:35] 你可能也会飞
[39:36] 那你真的沾不到的
[39:38] 你可能就是获利一直在萎缩
[39:39] 我也明白在职场上面
[39:41] 不是每一个人都可以找到沾到AI的工作
[39:44] 所以我也可以体会
[39:45] 有些行业真的觉得好痛苦
[39:47] 为什么别人可以暴赚
[39:49] 别人股票涨上天
[39:50] 可是我们做这个频道的理念
[39:53] 和使命是什么
[39:54] 就是希望当您的本业
[39:56] 您的职业
[39:56] 不管你所处的状况是如何
[39:58] 你至少能够在这一波
[40:00] 台湾的AI红利吃好吃满的同时
[40:02] 透过好的正确理财观念
[40:04] 让您的资产也可以同步的放大
[40:07] 也许我们都不像股神一样
[40:09] 可以赚个好几十倍
[40:10] 可是如果你的好好投资
[40:12] 你一年赚个两三成
[40:13] 这绝对是可以的
[40:14] 绝对是可以
[40:15] 而且风险是很低的
[40:17] 所以我才会很难过说
[40:19] 来留言说
[40:20] 你不要告诉人家你赚钱
[40:21] 这是不道德的
[40:22] 你再赚钱别人就赔钱
[40:23] 还有人说
[40:24] 赵华你不要再讲景气好这件事了
[40:26] 景气根本就不好
[40:27] 你一天到晚讲景气好
[40:28] 我看了很不舒服
[40:29] 我就想说对
[40:30] 我可以理解有很多的产业景气一定不好
[40:33] 但是这就是我们理解之后
[40:35] 才会耳提面命的
[40:37] 不断的教大家
[40:38] 不要错过理财的这一波好时机
[40:41] 我是真的看到这样留言
[40:44] 沉重不是在
[40:45] 有没有攻击
[40:45] 或是是不是酸民
[40:46] 不是哦
[40:47] 是真的有人在这一波
[40:48] 是完全没有得到红利的
[40:50] 太可惜了
[40:51] 对
[40:51] 因为你都听我们的节目了
[40:53] 你还不上车
[40:54] 这样就有点可惜了
[40:55] 如果你都完全不听我们节目
[40:57] 你完全跟股市是绝缘的
[40:58] 那我觉得那也无所谓
[40:59] 因为每个人都有自己
[41:01] 没有错啊
[41:01] 各求所好
[41:02] 不是每个人都一定要投资哦
[41:03] 对
[41:03] 但是如果你听了我们节目
[41:05] 其实我们就希望说
[41:06] 我们能够分享的
[41:08] 是对你有帮助的
[41:09] 好
[41:10] 那很多的鼓励都有收到
[41:12] 我只是说这些留言
[41:13] 会让我有一点点的小感触是
[41:15] 对
[41:17] 我们也许不是赚最保的那个
[41:19] 可是也许我们的行业
[41:21] 让我们觉得很辛苦
[41:22] 可是我们确实能够在台股这里面
[41:25] 找到非常多好的投资标的
[41:27] 挤出一点点钱也可以
[41:29] 可能你会觉得买股票
[41:31] 千元股真的好贵
[41:32] 可是如果是买一般的基金
[41:34] 其实2000块钱去扣就可以开始了
[41:37] 真的希望大家的日子都能过得好
[41:39] 并不希望是一个
[41:40] K型越来越严重的一个状况
[41:42] 好 谢谢凯哥
[41:44] 怎么最后讲到这个上面去了
[41:46] 但是真的是
[41:47] 也看到很多人因为赚钱有捐钱
[41:51] 我觉得这些善的举动都非常的棒
[41:53] 礼拜五了
[41:54] 希望下个礼拜
[41:55] 如果再遇到有一些比较大的回荡
[41:57] 记得今天凯哥讲的话
[41:58] 多头没有结束
[42:00] 可是六月中确实我们可能会迎来一个比较大的震荡
[42:02] 好那我们今天国会仔就到这边了
[42:05] 下周再会了
[42:06] 拜拜
