[00:00] 欢迎收听赵华语古惑仔第1100集
[23:39] 或慢慢的一个盘低
[23:40] 那当然这个就会是属于呢
[23:43] 像这个价值型存股的猎人
[23:46] 他们比较喜欢锁定的区域
[23:47] 那如果你是喜欢呢
[23:49] 就是跟着多头
[23:50] 然后参与这个AI热门派对的话
[23:52] 那这些多头的股票
[23:54] 像CPO
[23:55] 像今天记忆体非常弱
[23:57] 那包括像最近低轨卫星
[23:59] 被动元件
[24:00] 其实这些股票说穿了
[24:01] 因为钱在这里
[24:02] 所以呢来的时候
[24:04] 它涨很凶
[24:05] 我们刚才提到有可能呢
[24:06] 一波到顶或者是超涨
[24:08] 但是呢
[24:09] 钱一旦撤退或换标的的时候
[24:11] 那一旦呢
[24:12] 这个主力或法人见风转舵的时候
[24:15] 这些股票一跌的时候
[24:17] 也没再客气了
[24:17] 好像今天比如说群联
[24:19] 直接就跳水跌停板了
[24:20] 那一杠子今天记忆体
[24:21] 其实呢也都因为
[24:23] 有一些新的杂音出现
[24:24] 所以呢今天股价又明显的回档修正
[24:27] 好既然讲到这个记忆体跳水
[24:29] 那我们来讲一下
[24:30] 先来因为我想说我们大环境
[24:32] 跟大方向和操作的逻辑
[24:34] 有跟大家分享了
[24:35] 因为每一个人刚刚讲
[24:37] 您手上的持股
[24:38] 怎么分配的
[24:39] 例如说您现在配置配得很好
[24:41] 也许根本就一点都不担心
[24:42] 因为刚刚我两个人问我
[24:44] 我怎么想
[24:44] 我说如果我是那种做
[24:46] 我自己知道比较波动
[24:47] 或短线一点点的个股
[24:48] 波动比较大的
[24:49] 我当然有可能会卖掉
[24:50] 我今年也有做过
[24:52] 一两次这样的事情
[24:53] 也跟大家分享过
[24:53] 我觉得个股可能一旦回挡
[24:56] 我的承受度没有那么高
[24:58] 我就把它卖掉
[24:59] 变现也好
[25:00] 或转去ETF也好
[25:02] 因为在下跌嘛
[25:03] 那ETF变便宜了
[25:04] 我反而觉得我比较敢买
[25:05] 可是个股在下跌
[25:06] 我反而可能觉得
[25:07] 有一些我是要获利了结
[25:08] 去调节
[25:09] 我不想承担
[25:10] 那这中间有没有卖飞股票
[25:11] 有
[25:11] 我常举例
[25:12] 我卖最飞的一档股票叫大量
[25:14] 它就是在我做这个换股的时候
[25:17] 卖飞了
[25:18] 好像不到
[25:19] 就200多块
[25:20] 后来涨到800多块
[25:21] 所以大家如果要讨论卖飞的经验
[25:23] 我是绝对有
[25:24] 可是你说会不会后悔
[25:25] 做这个决定
[25:26] 不会
[25:26] 因为当时我就是觉得
[25:27] 我好担心我手上的个股型
[25:29] 会大幅回荡
[25:30] 我没有办法承担
[25:31] 所以我就做了这个决定
[25:33] 做了这个决定
[25:34] 那你就要承担有可能卖飞
[25:36] 但更好的就是
[25:37] 后来我就觉得
[25:38] 我可以更安心的
[25:39] 持有我的核心部位
[25:40] 所以我觉得在进入到
[25:42] 我们家康产业之前
[25:43] 还是在叮咛一下大家
[25:44] 就是我们今天在投资的路上
[25:46] 为什么讲手上要有小麦
[25:48] 不管上涨或下跌
[25:50] 但是建议这个小麦
[25:51] 你要分清楚
[25:52] 是你会抱不住的小麦
[25:54] 那你可能要做适度的获利了结
[25:56] 来避免洗刷
[25:57] 但你是抱得住的小麦
[25:58] 你就应该让你的小麦田
[26:00] 长得更大
[26:01] 因为未来它就会给你
[26:02] 更多的小麦
[26:03] 核心部位的概念
[26:05] 我觉得我们要有
[26:06] 那我们进入到记忆体
[26:07] 我知道记忆体
[26:08] 它其实业绩非常好
[26:10] 可是我们造法
[26:11] 不太敢买记忆体的股票
[26:12] 就是因为我觉得
[26:13] 我没有办法承受它
[26:14] 上冲下洗的一个问题
[26:16] 因此那时候也有讲
[26:17] 像什么991A
[26:19] 有很多记忆体
[26:19] 或是有哪一档
[26:20] 被动式的ETF
[26:21] 有很多的记忆体
[26:22] 大家如果不敢买记忆体
[26:23] 可以考虑用它们来操作
[26:25] 那记忆体最近有什么新闻呢
[26:27] 例如Sandisk
[26:28] 说这个高层卖股
[26:30] 不过我觉得
[26:30] 它高层卖股的比例不高
[26:32] 我觉得还好啦
[26:33] 情有可原
[26:34] 长那么多了
[26:34] 我想要掏一点线出来
[26:36] 不是很奇怪的事情
[26:37] 然后还有昨天西杰的CEO说
[26:39] 他们的扩产其实是有点来不及了
[26:42] 所以可能后面的业绩
[26:43] 没有办法成长那么大
[26:44] 那再来三星的罢工
[26:45] 到底要不要罢
[26:46] 现在看起来韩国是希望不要罢
[26:49] 那罢了的话
[26:50] 不是应该记忆体会涨价吗
[26:52] 所以这个利多利空怎么看
[26:54] 以及今天还有新的
[26:56] 就是中国长兴存储
[26:58] 其实第一季
[26:59] 他们的获利非常亮眼
[27:01] 然后他们也宣布就继续要投产
[27:04] 那他们的投产
[27:05] 我觉得台厂是比较怕的
[27:07] 所以今天记忆体这么多的利空
[27:08] 环视一下
[27:09] 不晓得威良怎么看这个族群
[27:11] 确实
[27:12] 那这么多的一个消息来讲的话
[27:15] 我觉得有一点像是呢
[27:16] 就是各自解读
[27:17] 像刚才讲那个细节部分
[27:19] 其实呢
[27:20] 原本上大家应该看到是说
[27:22] 他拼命在扩散
[27:23] 因为他担心就是赶不上需求
[27:24] 照理来说应该代表就是说
[27:26] 记忆体的存储的需求真的很强
[27:29] 对啊
[27:29] 但是反而会大家担心说
[27:31] 那你因为你的产能跟不上来
[27:33] 那你的业绩是不是没办法呢
[27:34] 超过我预期的高标
[27:36] 就会是其实你说
[27:38] 哪个解读是对的
[27:39] 我觉得都各自有理
[27:40] 对啊你扩敞不及
[27:41] 不是对人家是好的吗
[27:43] 那就还是缺啊
[27:44] 然后产业的这个
[27:45] 对供不应求的秩序
[27:47] 可以维持更久
[27:48] 对所以我觉得这个
[27:49] 总归来看应该还是跟呢
[27:52] 就是市场的基期有高
[27:54] 有比较偏高的关系
[27:55] 所以呢如果这时候是在低档
[27:57] 可能市场就会把它
[27:59] 当成是一个利多来看
[28:00] 太好了
[28:01] 供应量开不出来
[28:02] 对
[28:03] 那另外来看的话
[28:04] 就是延续刚才讲到
[28:05] 长江存储
[28:06] 他们中国扩产这个问题
[28:08] 这个当然还是跟供给面有关
[28:10] 是
[28:10] 这个可以扩产
[28:11] 大家就害怕了
[28:12] 我有注意到一条
[28:13] 来自于三星的前总裁的看法
[28:18] 是
[28:18] 那因为毕竟是算是业内
[28:21] 业内的看法我觉得就会比较紧张了一点因为他提到就是说来自于中中国这种大幅度的扩散可能会让呢基底的报价在2027到2028年就会反转了
[28:33] 对
[28:34] 那这个看起来就是呢
[28:36] 有一点为现在市场的激情
[28:38] 马上呢就泼了一大桶冷水
[28:40] 当然我觉得就是说
[28:42] 这个在之前
[28:43] 这过去的
[28:45] 大概半年到一年的时间里面
[28:47] 其实类似像这样的一些
[28:49] 杂讯杂音
[28:50] 其实三不五时还是会传出来
[28:52] 大家一下讲扩产
[28:53] 一下又担心就是说
[28:55] 会不会工序反转
[28:56] 不过我觉得终究来看的话就是
[28:58] 其实市场还是在一个轮动的架构里面
[29:02] 那记忆体呢
[29:03] 因为其实国际的指标股
[29:05] 像美光海力士
[29:07] 或者说像三星SANDEX
[29:09] 最近刚好也都是呢
[29:10] 从创高之后
[29:11] 有一点技术面的一个小幅拉回
[29:13] 大概呢可能回挡
[29:14] 大概就是差不多在十日线
[29:16] 或者是月线附近
[29:17] 所以我看起来
[29:18] 我觉得国内的台厂
[29:19] 差不多目前也还是跟着这样的一个步调
[29:22] 技术面的未接
[29:23] 现阶段算是还算是差不多同步的
[29:26] 不过值得一提的是
[29:28] 因为刚刚有讲到说
[29:29] 今天我觉得说
[29:30] 怎么我的体感
[29:31] 这个蛮惨的
[29:32] 原来是因为
[29:33] 就是因为手上有这个群联
[29:35] 群联就直接上到点停
[29:37] 对
[29:37] 狭带者前四月赚了100块APS
[29:40] 群联跌停板
[29:41] 那想说
[29:42] 这个就有点受到创伤了
[29:45] 那群联明明才刚创高
[29:47] 不过我跟大家这个解读一下
[29:48] 因为它在昨天刚完成ECB
[29:51] 海外科技转载的定价
[29:53] 它这次发行
[29:55] 有分成所谓的A券跟B券
[29:57] 那都是溢价
[29:58] 分别是溢价25%跟30%
[30:01] 那转换价格
[30:02] 如果我们折合台币来看的话
[30:03] A券的转换价格是3418
[30:06] B券的转换价格是3555
[30:09] 所以这个都明显高过于
[30:10] 就是现阶段台股的历史的最高价
[30:13] 比去年的最高价还高
[30:15] 所以通常隐含的意思就是说
[30:16] 对于未来的股价的一个表现
[30:19] 跟产业前景
[30:20] 其实还是有信心
[30:21] 那我觉得这个族群
[30:22] 当然如果要转强的话
[30:24] 我觉得群联的一个表现
[30:26] 还是攸关重要
[30:27] 好
[30:28] 这个族群里面
[30:30] 至少像威廉哥选的
[30:32] 就是EPS真的非常高
[30:34] 而且他是做Fresh相关的
[30:37] 那这个潘董
[30:38] 我们有常常讲
[30:39] 他最近就是场上媒体
[30:40] 然后去告诉大家
[30:41] 他真的很厉害
[30:42] 确实成绩是非常厉害
[30:44] 所以他今天有点气氛仔
[30:45] 就这个气氛
[30:46] 让他是直接上要跌停
[30:48] 涨多了
[30:49] 我觉得难免他在涨的过程中
[30:51] 法人筹码也好
[30:52] 或是散户筹码也好
[30:53] 他会变得比较凌乱
[30:54] 法人筹码有什么凌乱
[30:55] 其实也是主动式ETF
[30:56] 主动式ETF现在的问题就是
[30:58] 被动式的还会帮你报股
[30:59] 报个一季
[31:00] 对不对
[31:00] 才能换股
[31:01] 但主动式可能报个五天
[31:03] 他就换股了
[31:03] 我觉得这个也是盘面上
[31:05] 他波动会比较大的原因
[31:07] 所以但是
[31:08] 如果今天的信念
[31:09] 就是今天拿出来你的
[31:10] 不管是佛珠或圣经
[31:12] 就是他前四月就可以赚100块钱
[31:14] 那回档视为是一个好的
[31:17] 可以低阶的方向
[31:19] 我觉得有这种信念的话
[31:20] 就可以考量
[31:21] 因为这个是货真价实的基本面
[31:23] 对而且从他的供应端跟需求端
[31:25] 他也没有出现失序的问题
[31:26] 我觉得这个是可以去思考的
[31:29] 那像最近的话
[31:30] 我有个感触
[31:32] 就是发哥这一波不是冲上来吗
[31:34] 那发哥在冲上来的时候
[31:35] 我记得他在入关前
[31:37] 有一天是大幅震荡
[31:38] 就是快要涨停
[31:39] 然后后来打下来
[31:41] 然后又锁回去这样子
[31:42] 就留了一个很长的下影线
[31:44] 隔天就被关了
[31:45] 我记得那时候朱老师
[31:47] 对就是做技术形态
[31:48] 他就提到说
[31:49] 其实如果发生这样的形态
[31:51] 他就会先获利了解一些
[31:52] 甚至就走了
[31:53] 对因为那天还报一个大量
[31:56] 对可是后来讲完之后
[31:57] 就连长两天
[31:58] 就继续被关之后
[32:00] 头信还在继续买
[32:01] 那时候我心里就有点担心朱老师
[32:03] 我就想说会不会朱老师讲完之后
[32:06] 又喷人家会怪说
[32:07] 他怎么这时候叫人家要获利了解
[32:10] 或说他是他自己要获利了解
[32:11] 可是你看最近
[32:12] 它又跌回来了
[32:14] 对
[32:14] 所以这边的话
[32:15] 就是按照纪律操作
[32:17] 至少它赚到它要的那一段
[32:19] 我觉得这个是在个股上面
[32:21] 我自己觉得印象很深刻的一个例子
[32:24] 然后就像大家
[32:25] 之前不是对大力光开完法说会后
[32:27] 很诚实的说
[32:28] 矽光只要2028才有
[32:30] 就把它上到跌停
[32:31] 可是这几天因为投信买
[32:32] 它又飙起来
[32:33] 但是我也必须讲
[32:34] 我觉得大力光很棒
[32:36] 就大力光那时候
[32:37] 我一直力喊说
[32:39] 它就是告诉你它有做
[32:41] 只是他没有办法马上量产
[32:42] 请问谁不是
[32:43] 搞不好没有做了
[32:44] 有人根本连做都做不进去
[32:46] 好吗
[32:46] 但他现在这样忽然涨上来
[32:49] 大家要留意
[32:49] 投信会不会有获利了解的卖压
[32:51] 他是不是有点呼应了他现在的价值
[32:54] 还是要去思考
[32:55] 他今天涨停锁不住的这个问题
[32:58] 大家有没有想要做一个短期获利了解
[33:01] 或是你的成本很低
[33:02] 搞不好有人买在一千多块钱
[33:04] 两千块的大力光
[33:05] 那就没差
[33:05] 我觉得就是刚刚特别提到
[33:07] 现在波动盘
[33:08] 要让大家不要受伤的话
[33:10] 一定要去检视你的目的
[33:12] 跟你进出场的逻辑是什么
[33:14] 前几天有人就私讯
[33:15] 问我一个问题
[33:16] 说我是小白啦
[33:17] 我最近才进来
[33:18] 那我最近才进来
[33:19] 你可不可以告诉我
[33:19] 我现在才进来买个股
[33:21] 我是不是会遇到回档受伤
[33:23] 请问怎么回答
[33:24] 我觉得是不是过高了
[33:26] 是不是这些股票都太贵了
[33:27] 我就跟他说
[33:28] 我没有办法告诉你
[33:29] 台股1800档的股票
[33:31] 谁是太贵了
[33:32] 谁会回档
[33:33] 我只能告诉你
[33:34] 当你要进场的时候
[33:36] 你要想清楚
[33:36] 那你出场的想法是什么
[33:38] 你听名牌也好
[33:40] 听我们节目也好
[33:41] 就是你随便路上邻居跟你讲也好
[33:44] 也许他们讲的会准
[33:45] 可是那你到底什么时候要卖
[33:47] 对
[33:48] 这个事情先想清楚
[33:50] 我觉得才是最重要的
[33:51] 卖股票呢
[33:53] 不仅是科学更是艺术
[33:54] 而且我觉得
[33:55] 如果大家觉得说
[33:58] 好像卖费了一些个股
[33:59] 觉得很万喜很傲老
[34:01] 真的放宽心
[34:02] 因为我觉得
[34:03] 如果是在起账点的时候
[34:05] 就卖费
[34:06] 那真的是呢
[34:07] 我也要垂胸顿主了
[34:10] 但是呢
[34:12] 现在毕竟呢
[34:12] 经过四月份的一轮猛攻大涨之后
[34:15] 其实现在在相对高基期
[34:16] 这个时候我觉得卖飞没有什么
[34:19] 没有什么
[34:19] 因为你反过来想
[34:21] 这个除非你每一档股票
[34:23] 你都能够呢
[34:24] 神准的卖在最高点
[34:25] 否则哪一档股票不是卖飞
[34:27] 最后呢
[34:28] 其实就是留下一些余尾巴
[34:30] 风险留给市场
[34:32] 那利润留给别人
[34:33] 没有关系
[34:34] 那我觉得有时候呢
[34:35] 卖飞并不可惜
[34:37] 那可惜的是呢
[34:39] 你有没有呢
[34:39] 再一次进场的勇气跟弹性
[34:41] 对有时候有一档个股
[34:43] 有时候我们就是呢
[34:44] 感觉它有一个大波段
[34:46] 可是我们其实也可以呢
[34:47] 中间一小段一小段一小段
[34:49] 这个区间来做一个操作
[34:51] 其实保持住一个呢
[34:52] 能够进也能够退的一个弹性
[34:54] 我觉得会更灵活
[34:55] 适用在现在4万点以上的位置
[34:57] 对
[34:58] 我知道可能有一些朋友
[35:00] 会觉得好不容易选到一档标股
[35:03] 卖飞了就真的是痛心相当的久
[35:05] 可是我也必须说
[35:06] 如果你是问到有经验的达人们
[35:08] 每一个人都会告诉你
[35:09] 卖飞会不舒服
[35:10] 会有点不舒服
[35:11] 但然后呢
[35:12] 没有啊去找下一档
[35:13] 找用自己
[35:14] 因为达人们都有自己的方法
[35:16] 像魏亮也有他自己的
[35:17] 定海神针的一些想法
[35:19] 那卖飞了
[35:20] 就去找下一档符合的
[35:22] 而还在起涨
[35:23] 或是自己买得下去的
[35:24] 其实对我们来说
[35:26] 就是这样
[35:27] 是一个很简单的道理
[35:28] 因为我记得前几天
[35:29] 有这个请云翔哥来专访
[35:31] 然后里面就
[35:32] 不知道为什么就有人说
[35:34] 想要知道云翔哥
[35:35] 卖飞股票的心境
[35:36] 那我也可以在这边回答
[35:37] 他的心境就是这样
[35:38] 那就算了
[35:39] 不然怎么办
[35:40] 对啊
[35:41] 就去找另外一档
[35:42] 例如说爆量第一根
[35:44] 看高做低
[35:45] 刚起涨
[35:45] 同样题材
[35:46] 就是大家有自己一套
[35:48] 奉行的法则
[35:49] 那刚刚看到盘面上
[35:51] 像今天所谓的功率元件
[35:52] 被动元件还是很厉害
[35:54] 这一些都是在AI里面
[35:55] 算是比较落后起涨的
[35:57] 当然也会有人讲说
[35:59] 他在AI里面受惠的程度
[36:00] 并没有像之前长得那么高
[36:02] 长到他们会不会是最后一棒
[36:04] 那我还是认为
[36:06] 其实现在台股需要的是一磅接一磅
[36:09] 先长他们让盘休息一下
[36:11] 我觉得没有什么
[36:11] 我自己比较期待的是
[36:13] 原本那一些有点压力的老AI
[36:15] 能不能再重长兵符
[36:17] 就跟刚刚魏良讲的
[36:19] 美股的七巨头
[36:20] 其实在去年一整年是吃瘪的
[36:22] 完全跟不上那些很厉害的中小型股
[36:24] 但是如果又轮回到他们身上呢
[36:26] 如果又轮回到他们身上
[36:28] 我刚刚讲至少你大盘会有成
[36:30] 然后次族群可能就看他们轮番表演
[36:33] 只是老挨挨有点不争气的是
[36:34] 像广大第一季的三绿三将
[36:36] 我觉得现在出现三绿三将
[36:39] 确实是一个比较大的问题
[36:41] 对
[36:41] 所以如果今天我会看的就是
[36:44] 美股陆续财报出炉之后
[36:46] 还有我们自己在第二季的表现
[36:48] 假如大家在第二季
[36:50] 没有办法跟上毛利率持续的成长
[36:52] 或是产品的结构改善
[36:53] 我觉得会是比较大的问题
[36:55] 还是这句话
[36:56] 如果发生这样的状况的话
[36:57] 我会把我的投资战线给拉长
[37:00] 对
[37:01] 所以其实以最近的一个拉回来看
[37:05] 我觉得整体上来说
[37:06] 虽然有一些利空需要慢慢让市场跟随着时间去做沉淀消化
[37:12] 不过我觉得大趋势方向是没有反转
[37:15] 这点大家先不用太担心
[37:16] 好那今天很谢谢
[37:18] 威良在这两天又出现了跌幅比较大的情况下
[37:23] 来帮我们做解析
[37:24] 我们也不是第一次遇到
[37:26] 所以可以去思考说
[37:28] 如果这两天就哀鸿遍野的话
[37:30] 那就是配置上
[37:31] 出了一点点的状况
[37:32] 也可以去重新
[37:33] 审视自己的想法
[37:35] 前几天有很多人都说
[37:36] 同事都想离职了什么的
[37:38] 可能这两天
[37:39] 如果离职
[37:40] 大家还没有送出去的
[37:41] 拿回来睡觉
[37:42] 就会拿回来咯
[37:43] 对
[37:44] 大家又有同事咯
[37:45] 好
[37:47] 那我们就跟各位
[37:47] 古惑仔们说拜拜咯
[37:49] 谢谢拜拜
[37:49] 拜拜
