[00:00] 欢迎收听赵华宜古惑仔第1114集
[21:56] 其实我想卖掉谁
[21:57] 其实我点想卖掉锦硕
[21:59] 因为我觉得锦硕被关嘛
[22:01] 然后又是高本一笔的
[22:03] 可是后来就发现
[22:04] 哇塞这个很强
[22:06] 结果载板好像还是接下来的主流
[22:08] 所以后来资金就很快把锦硕给打开了
[22:10] 打开了我反而就没兴趣卖了
[22:12] 这个大家自己参逐
[22:13] 因为大家如果有听Parket就知道
[22:15] 我锦硕实在是买的太低太低了
[22:16] 所以有点在做实验班的
[22:18] 看他要去哪里
[22:19] 然后但是我觉得很值得观察的是
[22:21] 不要看到叠成这样
[22:22] 就去看叠到叠停板的有谁
[22:25] 刚刚汉玮跟我讲
[22:26] 如果他的融资服务比较高的
[22:28] 然后他可能本益比也比较高的
[22:30] 甚至还没有本益比
[22:31] 是亏钱的公司
[22:32] 也许会锁到第三天
[22:33] 这个不确定
[22:33] 可是一定要看一下
[22:35] 今天涨停板
[22:35] 或是从盘中拉起来的
[22:37] 就是高手盘在做什么事情
[22:40] 川湖是很明白的
[22:41] 我早上跟他有一个一样的想法
[22:43] 开盘三分钟就涨停的川湖
[22:45] 代表AI的零组件
[22:47] 有业绩的不会死掉
[22:49] 这个事情是一个很重要的基调
[22:51] 就是为什么这段时间
[22:53] 其实我昨天有开玩笑说
[22:55] 要去发纸箱
[22:56] 其实那个影片不是昨天拍的
[22:58] 那影片是今年的三月拍的
[23:00] 就每一开战的时候
[23:02] 也曾经叠下来
[23:04] 然后我也是开玩笑
[23:05] 就是拿着纸箱
[23:06] 后来就被打打拍下来
[23:07] 这样子
[23:08] 所以大家都知道
[23:09] 随时会有这种大叠
[23:11] 发纸箱的时候
[23:12] 可是在发纸箱的时候
[23:14] 为什么会觉得
[23:15] 这次只是回档
[23:16] 而不是崩盘
[23:17] 或是正式的多头结束
[23:19] 就是要看AI的底气
[23:20] 所以川湖今天的涨点板
[23:22] 是很有意义的
[23:23] 还有再来就是
[23:24] 蜜忘时的涨停板
[23:25] 让我们知道被动元件
[23:27] 绝对这个族群就是没死掉
[23:29] 我手上的被动元件
[23:31] 有很多也是观景币
[23:32] 可是他们今天也是盘中就打开
[23:34] 观景币还能够
[23:36] 就是盘中就打开
[23:37] 就代表确实有高手
[23:38] 想要把这个族群扶起来
[23:40] 当然今天也涨了很多
[23:42] 根本就不认识的公司
[23:43] 就那种二十几块十几块
[23:45] 那个可能就是个别的主力在点火
[23:46] 那个要内行人才知道
[23:48] 我们就不列入讨论
[23:49] 那今天还有什么涨停
[23:51] 新胜利
[23:51] 所以电力这件事情
[23:53] 虽然在礼拜四五觉得有点
[23:55] 礼拜五其实很多电力打下来
[23:57] 但是看到新胜利今天涨停
[23:59] 就知道电力这个事情
[24:00] 绝对还是主力会继续锁定的
[24:02] 所以我今天其实有去DJ一档股票
[24:04] 叫光宝科
[24:05] 可是我没接到
[24:06] 因为我挂叠亭
[24:07] 结果没有接到
[24:08] 今天挂叠亭的
[24:09] 如果是盘面上就是主流的
[24:12] 其实不太容易接到
[24:13] 所以就怪自己太贪心
[24:15] 这个贪心是往下挂太贪心
[24:17] 但光宝科的股性很差
[24:19] 没有关系
[24:20] 我觉得还是可以等得到
[24:22] 今天盘中我还有去捡一档股票叫盐华
[24:25] IPC的龙头
[24:26] 因为我觉得最近工业电脑
[24:28] 它也是落实在边缘AI
[24:29] 但是它其实是比较没有涨到的
[24:31] 所以我觉得今天我看一下盐华
[24:33] 盐华根本就没有挡到跌停
[24:35] 那我在盘中就稍微再去捡了一点盐华
[24:37] 我觉得这是可以跟大家分享的
[24:39] 所以今天在上涨的加速里面
[24:42] 大家看一下
[24:43] 其实他们有各族群的代表
[24:44] 有各族群的代表
[24:46] 还包括像自通讯软体
[24:47] 其实也有继续
[24:48] 买盐华又延续到自通讯软体再涨
[24:52] 就是边缘AI这件事情
[24:53] 没有死掉的火花在这边
[24:55] 所以我就看
[24:56] 高力建设就是所谓的散热
[24:59] 显然散热一定也是
[25:01] AI里面很重要的
[25:02] 而且位阶相对没那么高
[25:03] 因为之前经过修正
[25:05] 所以我觉得这些都是给大家
[25:06] 一些指引的方向
[25:08] 如果是大胆一点的
[25:10] 或者是说你本来就对
[25:11] 个股有高度兴趣的
[25:13] 我觉得就要观察这些事
[25:14] 那如果经过这两天的洗礼
[25:16] 或者六日的时候
[25:17] 你检讨自己说
[25:18] 你发现会非常的紧张
[25:20] 会非常的觉得吃不下饭了
[25:23] 即使有非常多的征兆
[25:25] 包括比特币也可以看
[25:26] 比特币其实在礼拜六是跌破六万大关
[25:29] 可是礼拜天就涨回去了
[25:30] 所以就代表事情会有一些些的转换
[25:33] 那如果觉得个股让你吃不下饭的
[25:35] 那今天就应该去选择的
[25:37] 就是把你的个股换部分到ETF去持有
[25:41] 会对你的配置上来说比较健康
[25:43] 其实我觉得还是一件事
[25:45] 我昨天非常深刻的体会到
[25:47] 不管是大涨或大跌
[25:49] 其实只有配置是无敌的
[25:51] 我想这件事情在Parker
[25:52] 真的讲到烂掉
[25:53] 但还是再跟大家重复一次
[25:55] 配置是无敌的
[25:56] 配置就不会让你在
[25:57] 即使今天是叠了三四千点的状况下
[26:01] 你也不会太过紧张
[26:02] 对啊
[26:03] 我觉得配置当然很重要
[26:04] 因为你会发现到
[26:05] 真的很多盘面上的股票
[26:07] 它发动的时候会让你措手不及
[26:09] 你拉起来跟我来不及去买
[26:11] 所以我觉得你都要趁着
[26:12] 你可能要先在每一个月规划
[26:15] 假设这个月真的遇到行情不好
[26:17] 下跌的时候
[26:18] 你优先想要捡的股票是哪一些
[26:20] 就每天去锁定它
[26:22] 我觉得比较不会有那种
[26:23] 好像前一阵子大家都在FOMO嘛
[26:26] 股价那种就是每天不是涨停板的
[26:28] 不然就是创新高的
[26:30] 然后你就觉得你手上都没有
[26:31] 那今天跌下来之后
[26:32] 你反而都没有去进场
[26:34] 这代表说你其实你的心态上面
[26:35] 我觉得是稍微有一点不太正确
[26:38] 股票喜欢看强的
[26:39] 不喜欢看弱的
[26:40] 但反而今天我觉得很多弱的股票
[26:42] 反而是你容易上车的机会
[26:44] 那跟大家讲另外一个看盘的重点
[26:46] 也就是说理论上来讲
[26:49] 今天如果市场非常恐慌的话
[26:50] 资金会跑到哪里
[26:51] 会跑到一些防御避险的概念的股票
[26:54] 但你看到今天第一个
[26:55] 生技股在盘面上并没有大幅度发动
[26:57] 虽然有这个保瑞非常低的位阶转强
[27:00] 但上礼拜有一些强势的生技股
[27:03] 像耀华耀啊
[27:03] 像什么全服生技这些的
[27:05] 其实今天都是反而是往下走跌
[27:07] 也代表我觉得今天市场
[27:09] 第一个资金锁定的还是跌升的AI股票
[27:11] 那第二件事情如果大家还有印象
[27:14] 去年的所謂的四月份對等關稅
[27:17] 第一天跌停板的時候
[27:19] 台股哪些股票抗跌
[27:20] 就是電信股
[27:21] 然後台灣高鐵
[27:22] 那你看到今天的中華電信
[27:24] 遠傳 台科大
[27:25] 其實並沒有漲
[27:26] 就代表說其實今天有資金進來但不選擇避險的標的反而選擇跌升的标的我觉得这是一些比较偏向看盘的技巧所以你从这样的情况里面我们也会在讲说
[27:37] 其实网络上在讨论
[27:38] 就是说上个礼拜
[27:39] 台股护国山是谁
[27:40] 就是建福山
[27:41] 所以今天建福山
[27:44] 真的有人找盘去买它
[27:45] 建福山我们还讨论一下
[27:47] 应该是跟韦泰哥讨论了一下
[27:48] 说到底在涨什么
[27:49] 然后就想说
[27:51] 是因为有股东会赠品吗
[27:52] 还是怎么样
[27:53] 不知道
[27:53] 可能暑假吧
[27:55] 有暑假概念
[27:56] 但暑假好像
[27:57] 剑湖山好像
[27:58] 我觉得游客也没有特别的多
[28:00] 所以他我觉得
[28:01] 就是因为价格真的太低了
[28:03] 五块钱以下的价格
[28:04] 所以有些特定资金卡会
[28:06] 所以就拉得非常快
[28:07] 就跟今天有很多十几二十块的
[28:09] 其实不太认识的股票
[28:10] 那个其实我觉得不一定要参与
[28:12] 真的就是特定资金趁乱在玩
[28:14] 对 所以我觉得还是回归到
[28:16] 就是跟AI核心相关的标的
[28:18] 绝对是你这几天
[28:20] 拉回的时候
[28:21] 可以优先布局的首选
[28:22] 那刚刚提到新胜利
[28:25] 其实今天盘面上
[28:25] 我觉得电力相关算是蛮整齐的
[28:28] 因为除了新胜利以外
[28:30] 在盘面上还有一些
[28:31] 跟重电相关股票特别强
[28:33] 虽然比较冷门
[28:34] 但我觉得大家可以参考
[28:35] 像有一个代码叫7788的
[28:38] 我知道啊
[28:39] 松川金密
[28:39] 对不起松川金密
[28:40] 我知道他很强
[28:42] 他今天也涨停板
[28:43] 上礼拜我应该也涨停板
[28:44] 对因为他业绩真的非常好
[28:46] 他其实就是出
[28:47] 他的代码就叫7788
[28:48] 7788
[28:49] 没有错
[28:50] 对但今天很强
[28:51] 他上礼拜我就很强
[28:52] 对
[28:53] 他主要就是出所谓电源供应器
[28:55] 那他的大厂商就是所谓的台达电
[28:58] 所以就跟着AI的一个成长
[29:00] 而往上发动上来
[29:01] 那另外一档也很有趣的
[29:03] 叫5381的光谱
[29:05] 那这样可能大家很冷门
[29:06] 为什么很冷门
[29:07] 就是他以前叫做合振
[29:09] 对
[29:10] 然后因为被这个
[29:11] 对不起
[29:11] 我表情被泄露出来
[29:13] 我想到今天有直播
[29:14] 会有奇怪的表情
[29:15] 好
[29:16] 对
[29:16] 就是反正大宇兹集团
[29:18] 收购之后就改名了
[29:20] 所以他们那一整个集团
[29:22] 就变成跟光相关的
[29:24] 跟电相关的
[29:25] 那五三班合赠比较特别
[29:27] 是因为它除了
[29:28] 所谓的重电题材外
[29:29] 还有所谓PCB的板材
[29:31] 是
[29:31] 所以这家公司
[29:32] 当然很有趣啦
[29:33] 所以今天看到盘面上
[29:35] 这两档所谓重电相关
[29:36] 搭配新胜利的转强
[29:38] 也代表我觉得资金
[29:39] 对于AI的这个电源
[29:41] 这一块应该是有
[29:43] 比较积极的琢磨
[29:44] 那我觉得也跟
[29:45] 接下来的气候有关
[29:47] 虽然说这几天是下大雨
[29:49] 但我觉得天气越来越热
[29:50] 所以用电的安全
[29:52] 甚至说在美国
[29:53] 其实在最近在讨论的
[29:54] 大家会有点担心
[29:55] AI泡沫的疑虑
[29:56] 我听到蛮多人在讲
[29:57] 就是基础建设的电力的限制
[30:00] 所以你买了再多晶片
[30:02] 但没办法建厂
[30:03] 可能未来会影响到
[30:04] 整个出货的情况
[30:06] 那我觉得这当然
[30:06] 要值得特别的注意
[30:08] 但也反过来代表说
[30:09] 你现在卡住AI瓶颈的
[30:11] 相关的产业
[30:13] 就会是你接下来
[30:14] 优先首选布局的产业
[30:16] 所以不管是在电力
[30:17] 不管在记忆体
[30:18] 不管在相关的AI的零组件
[30:20] 我觉得都会是接下来
[30:22] 其实在盘面上震荡的时候
[30:24] 你就可以相信
[30:24] 这些科技巨头
[30:26] 他们砸了七千多亿
[30:28] 明年一兆的资本支出
[30:29] 任何阻碍他们建厂的问题
[30:32] 都有可能会被解决
[30:33] 所以如果你是越在核心
[30:36] 被卡脖子的相关瓶颈的
[30:38] 一个股票的话
[30:39] 或产业
[30:40] 我觉得机会就越大
[30:41] 所以刚刚为什么台积电那么强
[30:43] 我觉得就是因为
[30:44] 它是卡住了整个AI的瓶颈
[30:46] 那为什么今天电力股往上走高
[30:48] 我觉得也跟这样的情况有关
[30:49] 所以我们也可以看到
[30:50] 我们台湾的相关的关键
[30:52] 不然川湖也是这个伺服器滑轨的龙头嘛
[30:55] 然后到建策这种散热的
[30:57] 所以这些我觉得都代表说
[31:00] 其实你在这种盘面上震荡的时候
[31:02] 你就要回归到我们家
[31:03] 在迭时种植的时候
[31:05] 产业趋势对大家在低档勇敢布局
[31:08] 会有很大的帮助
[31:09] 好 不过当然
[31:10] 我觉得我跟汉玮哥都会有
[31:12] 跟大家提醒风险之所在啦
[31:14] 因为刚刚讲到像记忆体对不对
[31:16] 记忆体就是我一直很关注的一个产业
[31:19] 我后来有点意识到说
[31:20] 虽然我自己不太擅长做记忆体的股票
[31:23] 可是为什么我那么关注它
[31:24] 是因为我认识的各行各业
[31:26] 都会被记忆体影响
[31:28] 就是在AI里面
[31:29] 对
[31:29] 因为它太贵了
[31:31] 它太贵了
[31:32] 好
[31:32] 那当然上礼拜是有一个讯息
[31:34] 就是这个
[31:35] 辉达的Vera的机柜
[31:38] 对不对
[31:38] 本来用55TB的记忆体容量
[31:40] 后来因为怕这样子
[31:41] 没有办法顺利出货
[31:42] 所以它就下降了
[31:44] 记忆体的规格到28TB
[31:46] 就感觉上是用量减半
[31:48] 但事实上是因为
[31:48] 它拿不到那么多的记忆体
[31:50] 或者是记忆体太贵
[31:51] 对
[31:52] 所以这件事情
[31:53] 我一直有一点点
[31:54] 为什么会有一点隐隐在意
[31:55] 就是说
[31:56] 就跟很多人说
[31:57] 拿载板很贵
[31:59] 然后载板现在一直涨价
[32:00] 对载板厂商是好的
[32:02] 或者说对记忆体厂商是好的
[32:03] 可是对AI整体的发展
[32:05] 它可能就会是一个小压力
[32:07] 对
[32:07] 这个小压力在目前需求非常强劲
[32:10] 而大家愿意撒钱的情况下
[32:12] 它可能就会持续
[32:13] 所以像阿伟哥是
[32:14] 蛮挺记忆体这一个族群的
[32:17] 可是我看到是一个比较全面的
[32:19] 就是会觉得总有一天会发生
[32:21] 有一些厂商觉得
[32:22] 他真的没有办法负担那么贵的记忆体
[32:25] 那要不就是记忆体降价
[32:27] 那要不就是真的没办法用了
[32:30] 所以大家会稍微停滞一段时间
[32:32] 我有在观察这件事情
[32:33] 因为我觉得台股和美股涨到这边
[32:35] 第二季的财报变得非常重要
[32:37] 以及看第三四季的展望变得非常重要
[32:40] 已经不是看明年
[32:41] 因为现在就面临这样的事情
[32:43] 所以为什么博通的财报出来
[32:45] 他对未来有一点点的
[32:47] 没有那么的乐观
[32:48] 市场就会开始紧张
[32:50] 不是博通的财报不好
[32:51] 是现在市场的预期
[32:53] 就是要跟股价是一样的高
[32:55] 所以我觉得第二季
[32:56] 我会非常非常密切观察
[32:58] 是陆续开出来的财报
[33:00] 到底有没有一点点乌云
[33:01] 因为现在只要有一点点乌云
[33:03] 就会产生像今天这种状况
[33:06] 可能一下就给你杀个两三千点
[33:08] 是很有可能会发生的
[33:09] 所以目前没有人可以回答我这个问题
[33:12] 就是记忆体会不会影响AI的发展
[33:14] 只能说就事论事事
[33:16] 目前大厂还是愿意去接受
[33:18] 机体这样的价格
[33:19] 而努力的去生产更高规格的东西
[33:22] 对那我觉得其实分两块来看
[33:24] 第一个机体贵会不会影响到
[33:26] 整个电子产业
[33:27] 当然会
[33:28] 那会不会影响到
[33:29] 未来AI伺服器相关的需求跟出货
[33:31] 我认为也会
[33:32] 那不然为什么这个所谓的VR Rubin
[33:35] 对这个韩国的媒体记者
[33:36] 是真的有问黄仁勋
[33:38] 对
[33:38] 有没有这件事情
[33:39] 那黄仁勋并没有正面的回答
[33:42] 他只是说我们会精准的
[33:44] 去控制记忆体的用量
[33:46] 所以代表真的有这件事情在发生
[33:48] 但这件事情发生
[33:49] 有没有对记忆体造成非常大的影响
[33:51] 其实后面你可以看到
[33:52] 那一份所谓的
[33:54] 国外的半导体的报告里面有提到
[33:56] 就是说机柜的用量减半
[33:58] 但整体出货量还是会成长
[34:00] 所以我觉得整个记忆体
[34:01] 可能在所谓的LP DDR5
[34:03] 它的一个用量
[34:06] 或者说整个产量是明显在下滑
[34:08] 就是没有办法满足
[34:09] 整个AI的伺服器的需求
[34:10] 但是如果降规之后
[34:12] 能够出更多
[34:13] 对零组件来讲
[34:14] 对机体的用量来讲
[34:15] 我觉得是正面来看待的
[34:17] 所以目前来看
[34:18] 我觉得这个消息
[34:19] 就有点类似
[34:20] 今年三月
[34:22] Google那一个所谓的
[34:23] 相关的这个Quant
[34:26] 它的一个相关的
[34:27] 那个机体技术
[34:28] 一样是机体
[34:29] 从原本的这个一颗变成
[34:31] 就变成六分之一
[34:33] 对 它的意思是
[34:34] 以后用量只要六分之一
[34:35] 当这个技术
[34:36] 如果开发出来的话
[34:37] 那时候机体也大杀一波
[34:38] 对 那我觉得这两件事情
[34:39] 其实是同样来看待
[34:41] 就是说这个机体用量
[34:42] 变少之后
[34:43] 出货更旺畅
[34:44] 那相关的AI需求
[34:46] 会变得更加的
[34:47] 这个产出的一个
[34:48] 机体的容量
[34:49] 未来需求会更加的明显
[34:50] 那只是说你可以看到
[34:52] 一样的消息
[34:53] 但是碰到所谓的
[34:55] 市场的卖压
[34:56] 搭配上说
[34:57] 国际的气体大厂
[34:58] 从美光
[34:59] 从Sandisk
[34:59] 从三星
[35:00] 还是大碟之后
[35:01] 大家就会觉得
[35:02] 这件事情听起来
[35:02] 有点恐怖
[35:03] 但我觉得就回归到
[35:05] 如果AI的发展
[35:07] 不管是在
[35:07] 所谓AI助理时代
[35:09] 或说现在
[35:09] AI在所谓推论
[35:11] 或相关的深层式
[35:12] 对记忆体的用量
[35:13] 我觉得只会指针不见
[35:15] 那这个我觉得
[35:16] 其实代表产业需求
[35:17] 并没有改变
[35:18] 那只是说改变的是
[35:19] 在高档未接的时候
[35:21] 一些故事的一个
[35:22] 相关的比较利空消息出来
[35:25] 会让大家持股心
[35:26] 遭到比较大的动摇
[35:27] 所以我觉得这个时间点
[35:29] 当然第一个
[35:29] 你在低档区
[35:30] 像我们在三月份
[35:32] 四月份跟大家讲记忆体
[35:33] 那时候在低档区的话
[35:34] 我觉得你可以
[35:35] 从基本面来看
[35:36] 那现在记忆体
[35:37] 真的已经比较低档了
[35:38] 在高档区的话
[35:39] 我觉得你就要
[35:40] 严守技术面的一个纪律
[35:42] 不管是你低檔有买的破月线
[35:44] 要不要做一个减码
[35:46] 或者说你之前高檔最比较高的
[35:48] 破五线要不要停损
[35:49] 我觉得其实我们讲说
[35:51] 跌时重时
[35:51] 就在低檔区的话
[35:52] 你要重视基本面
[35:54] 用信仰来去度过
[35:55] 那个底部的盘整期
[35:57] 但股价已经涨上去的时候
[35:58] 你就不能够单纯用信仰
[36:00] 来说服你自己股票都不卖
[36:01] 所以如果说在高檔区的话
[36:03] 尤其这一波
[36:04] 如果修正下来再上去
[36:06] 我觉得大家在高檔区
[36:07] 还是要严守基础面的几率
[36:09] 不管你再怎么样看多记忆体
[36:11] 但高档只要破线了
[36:12] 你该停损的
[36:14] 该停利的
[36:15] 或者该做一些所谓减码的
[36:16] 我觉得都照纪律来执行
[36:18] 但如果说股价
[36:19] 这一波下来
[36:20] 大家觉得很可怕
[36:21] 是要低档
[36:22] 那你就回到
[36:23] 你相不相信
[36:24] 机体未来需求会持续成长
[36:25] 你看到这些台湾的公司
[36:27] 或美国的记忆大厂股价
[36:29] 再回到高档去的话
[36:30] 代表你就不用再低档杀低了
[36:32] 我觉得同样的逻辑
[36:33] 你都可以运用在
[36:35] 各个AI相关的产业
[36:36] 所以不管是PCB的产业
[36:38] 甚至说细光子的族群
[36:39] 我觉得就观察
[36:41] 第二个国际大厂股价
[36:43] 有没有因为这一波
[36:44] 杀下去之后再也爬不上来
[36:46] 如果都没有的话
[36:47] 其实我还是建议大家
[36:48] 就是你在这种所谓的下跌的时候
[36:51] 是真的有时候需要一些
[36:53] 产业的趋势
[36:54] 基本面的信仰
[36:55] 让大家在这种低档区
[36:56] 能够度过这种
[36:57] 比较难过的时间点
[36:58] 好我们今天都不敢挖鼻子
[37:01] 开玩笑的
[37:03] 我刚好不想抓痒
[37:04] 好我刚刚呢
[37:06] 就一直在思考一件事情
[37:07] 因为今天如果看得出来
[37:09] 是我们的老粉
[37:10] 就是长期在听的人
[37:11] 可能就是第一
[37:12] 今天有捡东西
[37:13] 就觉得
[37:14] 因为我常常提醒大家
[37:16] 我个人觉得在多头趋势下
[37:18] 破月线就是一个第一个买点
[37:20] 多头趋势下
[37:22] 当然它有可能会破到
[37:24] 像三月有破过季线
[37:25] 那就是再捡一批
[37:26] 这就是分批的好处
[37:28] 我看到今天很多人是有捡东西
[37:31] 我觉得是OK的
[37:32] 可是要做好资金控管
[37:33] 因为也会有人说
[37:34] 我今天就已经快要没有钱了
[37:36] 或者我很想买
[37:37] 但已经没有钱了
[37:38] 已经买到满没有钱了
[37:40] 就很容易在
[37:41] 因为今天很幸运
[37:43] 我们是拉一个很长的下影线
[37:45] 要是今天真的开低走低呢
[37:47] 如果今天真的是如预期
[37:49] 所有东西都跌停板
[37:50] 可能大家就不会说
[37:51] 我就是期待一个大场面跌停板
[37:53] 众人其实很少
[37:55] 因为如果发生这个事情
[37:56] 就代表市场的气氛是极度恐慌
[37:58] 今天跌停板
[37:58] 明天可能会继续跌
[37:59] 那就不会是很开心了
[38:01] 而买满的人
[38:02] 这个时候就会有一种
[38:03] 想要卖股票的冲动
[38:05] 因为觉得太恐怖
[38:06] 所以尽量不要让自己的水位
[38:08] 在这段时间就压到满
[38:10] 因为在上个礼拜
[38:11] 我们才创了历史新高
[38:12] 在历史新高要想的是
[38:14] 你的停利的策略到底是什么
[38:16] 很多人很怕是会卖就卖飞了
[38:18] 甚至卖了就很懊恼
[38:19] 早知道不要卖就卖飞了
[38:21] 那在这个六日是否就检视一下
[38:23] 其实卖飞了或是有停利
[38:26] 这是两件事情
[38:27] 有停利代表你有策略在做这件事情
[38:30] 卖飞了只是一个运气
[38:31] 就是我想卖嘛
[38:33] 对我现在想卖
[38:34] 卖飞了就很懊恼
[38:35] 那就是其实这不在你的策略里
[38:37] 那只是一个感觉
[38:38] 所以你才会觉得
[38:39] 那个叫做卖飞了
[38:40] 那如果今天你会觉得
[38:41] 幸好上礼拜我有卖
[38:43] 而不是上礼拜我的停利策略
[38:45] 果然是用得上
[38:46] 这两个也是有差别的
[38:48] 幸好我有卖
[38:49] 那只是因为今天跌了
[38:51] 那如果明天又暴涨
[38:52] 你可能又要觉得自己卖飞了
[38:54] 我的意思是
[38:55] 不要一直让自己
[38:56] 沉溺在一种感觉里面
[38:58] 做任何事情
[38:59] 它一定是有一个策略性的
[39:01] 又开始碎念起来了
[39:03] 对
[39:04] 所以今天买东西的朋友
[39:06] 希望大家是真的是
[39:07] 因为你的策略是像我讲的
[39:09] 只好我自己是这么做的
[39:10] 汉伟哥也是吗
[39:12] 有一个理由
[39:13] 所以在今天买东西
[39:14] 而且在买的时候
[39:14] 我们其实预期
[39:15] 明后天可能还会跌
[39:16] 甚至会到极限
[39:18] 是有抱着这样的想法的
[39:20] 而在今天
[39:21] 如果很慌乱卖东西的
[39:23] 或者是你只是意识到
[39:25] 你的杠杆过高
[39:26] 所以又压太慢卖东西的
[39:28] 我觉得至少你有学到一件事情
[39:31] 就是你要保持你的资金
[39:33] 水位跟加码的一些逻辑
[39:34] 然后第三个
[39:36] 今天说
[39:37] 没有什么史诗级大场面的
[39:39] 我觉得也不用这样想
[39:40] 因为你会这么想
[39:42] 就代表在六日的时候
[39:43] 你没有做好
[39:44] 今天其实本来就不容易
[39:46] 有史诗级大场面的准备
[39:49] 就是说
[39:50] 我今天讲这么多
[39:51] 只是我想今天台湾
[39:53] 是一个很幸运的状况
[39:54] 是拉一个脚
[39:55] 所以我觉得应该不至于
[39:56] 有受伤极度惨重的状况
[39:58] 可是刚好藉由这一次
[40:00] 大家应该去思考一下
[40:01] 到底你整体的布局策略是什么
[40:04] 你在叠的时候
[40:05] 你真的相信AI的趋势向上吗
[40:07] 还有就是当今天创新高的时候
[40:09] 你是否觉得万里无云
[40:10] 而忽略了我们刚刚讲到的
[40:12] 其实还有联准会的问题
[40:13] 其实还有企业财报
[40:15] 我们要持续观察的问题
[40:16] 我觉得这最后是给大家
[40:17] 一点点的碎念
[40:18] 因为我觉得今天
[40:19] 可能觉得侥幸的人是比较多的
[40:22] 对
[40:22] 所以我觉得
[40:23] 当然第一个
[40:24] 大家记得今天一定要来看这个直播
[40:27] 因为你要知道
[40:28] 你平常只能够听到赵华碎念
[40:30] 他现在是对着你碎念
[40:31] 哇这个是不一样的感觉
[40:33] 因为我们其实看多了
[40:34] 就觉得好像没有
[40:35] 但如果是大家第一次看
[40:37] 你就记得
[40:37] 赵华碎念的人
[40:38] 其实我觉得还蛮温柔的
[40:40] 蛮温柔的吗
[40:41] 对啊
[40:42] 没有听起来还是很舒服
[40:43] 那刚刚其实
[40:44] 我刚刚也在注意到
[40:46] 没有认真听赵华讲什么
[40:48] 但其实我觉得总结来讲
[40:49] 就是说其实现在
[40:50] 有没有我的美貌
[40:51] 让你忽略了我在讲什么吗
[40:53] 没有我刚刚想说
[40:53] 我要怎么样表达
[40:54] 让大家一定要看这个直播
[40:56] 对
[40:57] 但我觉得其实就是
[40:58] 在这样的行情当中
[40:59] 你就要记得
[41:00] 4月5月你多么formal
[41:02] 那现在拉回来的时候
[41:04] 你就要改变你的心态
[41:05] 因为如果你在每一次的
[41:07] 涨的时候比别人更兴奋
[41:09] 跌的时候比别人更害怕
[41:10] 那说真的
[41:11] 你就浪费这行情好的时间点因为像去年的状况为什么有些人心态比较稳健就是因为他经过去年大场面发现到不管你是相信川普他会让美股更好或说你相信AI的成长性
[41:24] 你看黄文君在韩国
[41:25] 讲了那么多东西
[41:26] 如果你相信的话
[41:27] 你今天对于这个机体
[41:29] 对相关的边缘运算
[41:30] 不会特别害怕
[41:31] 因为他提到
[41:32] 他跟海力士的长期合作
[41:33] 他还提到
[41:34] 他跟所谓现代汽车
[41:36] LG集团
[41:37] 相关在边缘的机器人
[41:40] 相关的AI
[41:41] 边缘AI的一个运算上面
[41:42] 它都有更多的一个合作空间
[41:46] 也代表说
[41:46] 我觉得整个产业
[41:47] 并不会因为废办指数大跌
[41:50] 挥打跌了6%
[41:51] Mirror跌了16%
[41:53] 就造成整个产业的改变
[41:55] 这些公司还是持续在获利当中
[41:57] 整个AI的研究发展
[42:00] 进步还持续在成长当中
[42:01] 我相信上个礼拜
[42:02] 有很多人都去看电脑展
[42:04] 所以你看完电脑展
[42:05] 你今天还乱砍股票的话
[42:07] 那我就觉得你浪费了
[42:08] 你在台湾这么好的一个地方
[42:10] 因为我如果去看电脑的心得
[42:12] 我会觉得
[42:12] 还好我是住在台湾
[42:14] 因为很多的
[42:15] 你看韩国人日本人来
[42:17] 要住很贵的饭店
[42:18] 然后花很高的机票
[42:20] 然后来台湾又还有人挤人
[42:22] 那我们不用
[42:22] 我们其实看电脑展
[42:24] 还不用花钱
[42:24] 然后去里面
[42:26] 可以听到很多产业的消息
[42:27] 那你听完那么多产业消息
[42:29] 你其实今天不应该砍股票
[42:30] 你反而应该要对这个AI
[42:32] 更有信心
[42:33] 所以就是黄仁勋
[42:34] 他现在所带来的旋风
[42:36] 但今天我觉得就
[42:37] 股价表现上面没有特别的好
[42:39] 但是他对于AI的一个
[42:41] 相关的产业的看法
[42:43] 我觉得还是值得
[42:44] 大家特别的关注
[42:46] 你不要因为
[42:47] 上礼拜在台湾
[42:48] 黄金讲的股票都会涨
[42:49] 那现在讲股票不会涨
[42:51] 你就觉得AI不会
[42:51] 是一个未来的趋势所在
[42:53] 我觉得都回归到
[42:54] 如果你相信AI的需求
[42:56] 现在才是刚开始
[42:58] 像我最近听到说
[43:00] 有一些研究的一个
[43:02] 华尔街的大佬
[43:03] 他们说什么
[43:03] 他们说什么时候
[43:04] 要把AI股票卖掉
[43:05] 就是当你家里面
[43:07] 买第一台机器的时候
[43:08] 就是AI股要卖掉的时候
[43:10] 代表那时候AI已经渗透
[43:12] 每个人的生活方面了嘛
[43:14] 那你这时候在买AI
[43:15] 就像你现在买平台股一样
[43:17] 不会有太大的感觉
[43:18] 什么时候要卖掉
[43:19] 记忆体的股票呢
[43:20] 因为我最近要买东西
[43:23] 大家都会一直劝我说
[43:24] 消费性商品
[43:25] 好例如Notebook好了
[43:26] 就是如果最近要买新的
[43:28] 可能他的记忆体价格都太贵了
