[00:00] 欢迎收听赵华语古惑仔第1107集
[25:06] 对
[25:06] 选择权还是去一步
[25:08] 因为我们有一个乡野传奇
[25:10] 不成文的规定
[25:12] 就是这段时间
[25:13] 云翔哥只要买选择权的空方put
[25:16] 做避险
[25:17] 几乎都是吃龟苓糕
[25:19] 可是好处当然就是代表台股非常强
[25:21] 一买就喷
[25:22] 选择权吃龟苓糕没有关系
[25:25] 因为它的现货部位成长非常大
[25:28] 刚刚云翔哥有跟我分享
[25:29] 因为大家知道为什么云翔哥叫冠军操盘手吗
[25:33] 因为我认识他的时候
[25:34] 是小哥引荐我们俩认识的
[25:36] 就有提到说你跟小哥一起去参加坊间的一些投资竞赛
[25:40] 然后因为都有拿到这个投资竞赛的冠军
[25:43] 而且那个投资竞赛很猛
[25:45] 他是户头开了之后
[25:46] 是真金白银十单比赛
[25:50] 所以很厉害
[25:51] 你要有十单的绩效
[25:53] 你才能拿到第一名
[25:54] 那现在呢
[25:55] 云小哥刚刚透露跟我说
[25:56] 他现在也有在某比赛
[25:58] 但他发现一个很可怕的事
[26:00] 就自己的绩效已经算蛮满意了
[26:03] 但前面几名像妖怪一样
[26:06] 对
[26:06] 因为我这个月
[26:08] 它是五月开始
[26:10] 对
[26:10] 等于是还不到一个月
[26:12] 对不对
[26:12] 我的收益已经到2700万左右
[26:15] 直接讲出来
[26:16] 是不到一个月
[26:17] 2700万在比赛的户头里
[26:19] 可能户头大概只放了大概4000
[26:21] 所以这样收益也快七成了
[26:24] 可是问题它不是算收益率
[26:27] 它是算绝对收益
[26:29] 那你多放点钱
[26:30] 放点钱也放第一名
[26:33] 对不对
[26:33] 第一名到现在已经交易四五十亿了
[26:36] 所以他可能至少资金部位
[26:39] 我觉得大概有五亿十亿吧
[26:40] 你也可以啊
[26:41] 大下去
[26:42] 我们的冠军超帮手
[26:44] 因为那个户头我是
[26:45] 你记得吗
[26:46] 三十万起来到现在
[26:47] 所以我一直没有去把这个户头
[26:50] 就是另外再砸钱去
[26:51] 我等于是赚一千万
[26:54] 就继续留三百
[26:55] 就是留三分之一的资金
[26:58] 放在里面
[27:00] 所以目前来讲说
[27:01] 他的资金之前
[27:02] 可是已经赚两千七
[27:04] 这样前三名进不去
[27:06] 第一名已经破七千了
[27:09] 第一名的
[27:10] 就是纯收益部位是七千万
[27:12] 你们不比报酬率吗
[27:13] 第三名
[27:15] 我记得是
[27:16] 也将近大概四千万
[27:17] 我觉得唯一的解放就补钱
[27:21] 不然怎么办
[27:23] 人家部位比你大
[27:25] 会啦
[27:26] 这个比赛
[27:26] 我不要一定要这样子
[27:28] 一直投钱
[27:29] 我觉得照这个
[27:31] 所谓的自己的这方面
[27:33] 因为其实就是大盘大喷的时候
[27:35] 是对我是比较不利的
[27:36] 这件事情啊
[27:38] 我跟你好巧
[27:38] 因为昨天永远老师来
[27:40] 然后我们也有讲这个事
[27:42] 他也是这个意思
[27:43] 今天很多党涨停的时候
[27:44] 我们的重要性跟特别性
[27:46] 是无法凸显
[27:47] 绩效也无法凸显
[27:48] 对对
[27:49] 比较标明
[27:49] 因为你只要这个资金够大
[27:51] 那压到这个
[27:52] 压到这些相对一些全职
[27:55] 对那基本上当然是互利
[27:57] 基本上一天搞不好
[27:58] 人家一天就一两千了
[28:00] 是
[28:00] 对
[28:01] 所以我倒许说
[28:03] 反正比赛大概是
[28:04] 我记得是四个月了
[28:06] 对
[28:06] 所以
[28:07] 等着瞧
[28:09] 等着瞧
[28:12] 云香哥会搬五亿回来
[28:13] 最后还是决定补钱
[28:16] 券商很坏
[28:17] 券商就是这样子
[28:18] 让他们自相残杀以后
[28:19] 就做收手续费
[28:21] 因为金额越搬越多
[28:23] 但是我觉得
[28:24] 刚刚讲到这个比赛
[28:25] 就显示一个事情
[28:27] 为什么会去追溯
[28:28] 上个礼拜三
[28:29] 520那一天
[28:30] 云翔哥先卖掉
[28:31] 用按照纪律
[28:32] 后来又赶快追回来
[28:34] 怕的是首要没有股票
[28:35] 这边考验了一件事情
[28:37] 对不对
[28:37] 云翔哥在整个股票市场
[28:40] 这么久的资历
[28:41] 多空看过
[28:42] 判断现在的资金行情
[28:43] 严守纪律
[28:45] 对不对
[28:46] 然后呢
[28:46] 刚刚讲了一句
[28:47] 这个比赛四个月
[28:48] 四个月后我们见真章
[28:49] 也代表有信心
[28:51] 在一个长时间里面
[28:53] 他可以取得最后的胜利
[28:55] 为什么讲这一段
[28:56] 其实我觉得这一段
[28:57] 就是现在的投资朋友们
[28:59] 假设只是在这一两年
[29:01] 获利非常厉害
[29:02] 都先不要急着觉得
[29:04] 以后就是靠自营为生了
[29:06] 对
[29:07] 因为讲到这个话题
[29:08] 是因为有一个很可爱的同学
[29:10] 他有传一个常常的私讯给我
[29:12] 我觉得这个私讯很棒
[29:13] 这个私讯刚好在今天
[29:15] 我们跟所有
[29:17] 也许不见得是大学的应届毕业生
[29:19] 也许是现在在职场做到一半
[29:20] 你也觉得这两年的行情很好
[29:22] 你不想干了
[29:23] 因为你的工作让你觉得很
[29:24] 很烦
[29:25] 没前途
[29:26] 大家可以一起来讨论
[29:28] 因为云翔哥当年就是考上公务员之后
[29:32] 抱着铁饭碗好几年
[29:33] 最后决定离开
[29:35] 有创业也有做自己股票
[29:37] 好我先来讲这个同学的提问
[29:40] 我简单的说
[29:41] 他说是今年大学的应届毕业生
[29:43] 对未来很困惑
[29:44] 那听了我们频道三四年了
[29:46] 除了我们讲解的个股
[29:48] 还有自己操作的纪律
[29:50] 所以呢去年台股疯狂上涨到现在
[29:53] 也有同学是股市里赔钱的
[29:55] 但是他要感谢我们这几年带来的观念
[29:57] 让他受益良多
[29:58] 所以呢
[29:59] 他也可以得到很多
[30:00] 这个有趣的小故事啦
[30:02] 资讯等等的
[30:03] 好
[30:04] 他也自己花了时间
[30:05] 研究公司筹码等等
[30:06] 所以有把握到
[30:07] 这一波的行情
[30:08] 也用了一些杠杆
[30:09] 所以打工存的钱
[30:11] 已经翻倍到翻倍
[30:12] 来到了一个
[30:13] 无法相信
[30:14] 我在这个年纪
[30:15] 可以赚到的数字
[30:16] 他说
[30:17] 虽然我知道
[30:17] 我的这样风险有点高啦
[30:19] 但是现在
[30:20] 还是可以来试错一下嘛
[30:22] 对不对
[30:22] 因为还年轻
[30:23] 好
[30:24] 但现在有一个问题来了
[30:25] 好
[30:26] 他中间有讲
[30:27] 现在花钱大方了
[30:28] 就是什么吃三张巧克力
[30:31] 也没有问题了
[30:33] 可是呢
[30:34] 因为他自己不是念理工科系
[30:36] 我有问他他念什么
[30:37] 他说他念的是
[30:39] 这个体育与健康休闲学系
[30:42] 他说毕业后呢
[30:44] 就不太可能从事
[30:45] 像我们讲的K型经济里面
[30:47] 理工科啦
[30:48] 半导体啦
[30:49] AI
[30:49] 他觉得这个离他真的蛮远的
[30:51] 所以想要考消防员
[30:53] 但是他又觉得
[30:54] 考公职这件事情
[30:55] 觉得
[30:56] 可是这辈子是不是就这样了
[30:58] 前途茫茫啊
[31:00] 这东西升迁或是加薪
[31:02] 我要靠这个吗
[31:03] 我在家里面按一按
[31:04] 可能收入就远超过
[31:06] 好几个月的薪水了
[31:08] 那他想请教我们的意见
[31:11] 他说以前他有听过
[31:12] 我说本业还是非常的重要
[31:14] 可是最近萌生了
[31:15] 这些不一样的想法
[31:17] 然后我就先跟他说
[31:19] 我有看出他的问题了
[31:20] 因为他不是不想工作
[31:22] 可是他有点逃避
[31:24] 现在这些的工作里面
[31:26] 不是大家觉得最看好的科技
[31:28] 新AI
[31:29] 而是可能公职
[31:30] 消防员
[31:32] 或者是
[31:32] 不是说看不起这个职业
[31:33] 只是说这些职业
[31:35] 会让大家觉得
[31:35] 已经没有那么大的
[31:37] 大跳跃的成长性
[31:39] 就难免觉得茫茫然
[31:40] 然后股票市场又容易赚钱
[31:42] 所以潮币产生了
[31:43] 一点点逃避的心情
[31:45] 可是矛盾的是
[31:47] 自己也知道
[31:48] 不可能成为少年股神
[31:49] 不是说完全不可能
[31:51] 可是那个毕竟是少数人
[31:52] 那有一天行情不再了
[31:54] 怎么办呢
[31:55] 好
[31:56] 先听云翔哥的答案好不好
[31:58] 因为云翔哥过去的资历
[31:59] 非常的精彩
[32:00] 对
[32:01] 我先讲一个这个故事
[32:03] 这真实的
[32:04] 就是说在
[32:05] 这个到南京
[32:08] 我有一个朋友
[32:09] 他是类似这种经理人
[32:11] 私募经理人
[32:12] 然后他有个司机
[32:13] 对
[32:14] 然后刚好在2015年
[32:16] 股市大喷的时候
[32:18] 很像现在这种行情
[32:19] 对
[32:20] 然后那时候又可以配资
[32:21] 大概十万块你可以借到九十万这样配置
[32:24] 所以他可能在很短时间
[32:26] 刚好又听老板讲这个股票
[32:28] 很短短时间就赚了不少钱
[32:31] 然后他开不了多久
[32:33] 他跟我朋友说
[32:34] 就他老板说
[32:35] 他不开车
[32:37] 为什么
[32:37] 他说他要回家专心炒股
[32:40] 然后回家以后刚好
[32:42] 没到一个礼拜就崩盘
[32:44] 一个礼拜
[32:45] 对崩盘
[32:46] 那你想配置是一比九
[32:48] 是
[32:49] 所以大概他所有的钱
[32:50] 大概在不到两根碟底板
[32:52] 就全部赔光了
[32:53] 对
[32:53] 所以他又打电话回来说
[32:55] 老板我能回来开车吗
[32:57] 对
[32:57] 也就两个礼拜的时间
[32:59] 是
[32:59] 就是说
[33:00] 你没有遇过这种
[33:01] 就是所谓的
[33:02] 这个大碟的行情里面
[33:04] 大概你也
[33:05] 很难理解
[33:06] 这样的是一个事情
[33:07] 那另外来讲
[33:08] 就是我就我自己
[33:10] 其实
[33:10] 我跟赵豪有讲
[33:12] 对
[33:12] 我刚刚有特别问一下云翔哥
[33:14] 在求学时代
[33:15] 到找工作的一段精彩历程
[33:18] 对
[33:19] 那就是说
[33:20] 因为我之前当然对这个股市非常有兴趣
[33:23] 可是我刚要进去考了营业职照
[33:26] 要进去的时候
[33:27] 刚好遇到这个大崩盘
[33:29] 可是你要先讲你当初求学
[33:31] 因为刚刚云翔哥说他很刺激
[33:33] 他国中学坏了
[33:34] 国小成绩很好
[33:35] 国中学坏了
[33:37] 所以我专就考到一间
[33:39] 国小是一直班上第二名
[33:41] 国中在很好的学校学坏
[33:43] 所以呢
[33:44] 这个等于是就考不上高中
[33:48] 考一个很烂的专科学校
[33:49] 我也比较能讲
[33:50] 好就不讲了
[33:51] 就是一个可能排名
[33:52] 很后面的专科学校
[33:53] 可是问题呢
[33:54] 很妙就是
[33:55] 当时我的女朋友
[33:57] 是家里都是公务员
[33:59] 好女朋友家都是公务员
[34:00] 对交通部
[34:01] 她就拿一张交通部的报名表
[34:03] 叫我去考这个公务员
[34:04] 是
[34:05] 我想说
[34:05] 靠
[34:06] 太看得起我了
[34:07] 交通部的公务员
[34:10] 很难考
[34:11] 结果我就考上
[34:12] 聪明
[34:13] 非常聪明
[34:14] 对
[34:15] 考上以后呢
[34:16] 那时候薪资蛮高
[34:17] 那时候大概是
[34:19] 你说30年前
[34:20] 那时候就已经
[34:21] 月的薪资
[34:23] 加一些加起
[34:24] 月薪资就已经快溜完了
[34:26] 这算金饭完了
[34:28] 对
[34:29] 可是基本上
[34:30] 你会发现说
[34:31] 在那时候
[34:32] 因为我是等于是
[34:33] 跟这个电子资讯有关
[34:35] 你面的东西跟电子资讯有关
[34:37] 我是做Mainframe机器
[34:38] 就是大型
[34:39] IBM机器
[34:40] 去做这个所谓的
[34:42] Maintain
[34:43] 你考进去以后负责这个
[34:45] 对
[34:46] 在那个Console室
[34:47] 一间Console室里面
[34:48] 看着这个console
[34:50] 那个monitor
[34:51] 然后来看
[34:52] 问题是每天只要做什么
[34:54] 五六个人轮班
[34:55] 只要早上去开机
[34:57] 五点后关机
[34:58] 然后会上tap这样子备员
[35:00] 所以在里面都做的事情
[35:02] 就都在看股票
[35:04] 等一下
[35:06] 你在用我们纳税人的钱
[35:07] 完蛋了
[35:09] 然后看股票
[35:10] 所以我就跟嘉莉想说
[35:13] 其实我在
[35:14] 这个江户九年最大的贡献
[35:16] 是教会的18个人
[35:18] 大概有18個人做股票
[35:20] 請問這18個人現在散落何方
[35:24] 要不要來上理財大任秀
[35:25] 所以我覺得說基本上就是說
[35:30] 當然我的興趣還是在這一塊
[35:32] 就發現這段時間有累積了操作心得對 然後在那邊我覺得說我有一點在浪費生命就一直做这样的事情因为对我来讲对我的未来没有精进可是基本上
[35:44] 还是有赚到一些钱的
[35:45] 银翔哥做了九年
[35:47] 九年不算短
[35:49] 对
[35:49] 所以我就
[35:50] 那时候就直接
[35:51] 地的磁城就离开
[35:53] 很多人说
[35:54] 这个傻子
[35:55] 为什么大家都考不进来
[35:56] 那时候两三趴的录取率而已
[35:58] 为了抢这个铁弯板
[35:59] 基本上我就认为说
[36:01] 我基本上志就不在这里
[36:03] 对
[36:04] 可是已经有大概赚一些钱
[36:06] 所以我就转向
[36:08] 就是去找这个
[36:10] 跟这个股票相关
[36:13] 是
[36:13] 所以我后来是找这个
[36:14] 所谓的开发这个
[36:16] 这个分析软体
[36:17] 这一块
[36:18] 你不是说你还要去考营业员
[36:20] 这个营业员是在什么
[36:21] 营业员很早
[36:22] 营业员很早
[36:23] 对
[36:23] 就是大概20岁
[36:25] 21岁就考上营业员
[36:27] 对
[36:27] 只是后来为了女朋友
[36:28] 去考这个公家机关
[36:30] 对对对
[36:31] 公家机关
[36:31] 那最后九年还是离开
[36:34] 对
[36:35] 后来等于到私人机关去
[36:37] 后来有参与这个开发
[36:41] 然后最终基本上也做了四年
[36:44] 就自己跳出来
[36:45] 自己做
[36:46] 等于是独立开公司
[36:48] 开公司等于是到北京去找
[36:52] 这个所谓的一些
[36:54] 可以做城市交易的软体
[36:57] 然后去代理进来以后
[36:59] 在上面开发自己的逻辑
[37:01] 我有听过后面这一段
[37:03] 我知道吃瓜群众现在说
[37:05] 那女朋友呢
[37:06] 不要问
[37:07] 就是后来因为离开公职
[37:11] 就去了一家软体开发公司
[37:13] 然后在里面去开发了一些
[37:15] 投资方面的软体
[37:17] 也是领薪水
[37:18] 对不对
[37:18] 我记得云翔哥那时候有跟我说
[37:20] 薪水也越领越好
[37:21] 后来想要创业的时候
[37:22] 难免挣扎
[37:23] 会觉得说薪水也挺好的
[37:25] 创业会不会两头空
[37:27] 可是后来还是毅然决然
[37:29] 觉得要去创业
[37:30] 对对对
[37:30] 那时候当然是基本上至少你有一点
[37:34] 底气了
[37:35] 有一点底气了
[37:37] 那后来发现这个路也走对
[37:39] 为什么
[37:40] 因为这个就是你的兴趣所在
[37:42] 就是说你跟生活已经融在一体
[37:45] 你不会觉得累
[37:46] 对
[37:46] 不会觉得茫茫然不是我喜欢做的事了
[37:49] 所以这家公司也大概运作了20年
[37:51] 然后最后就是还是专职一点交易
[37:57] 因为我觉得说养员工干嘛去
[38:00] 这个有点辛苦
[38:01] 等于是你有时候
[38:02] 还是得要处理一点公司的事情
[38:04] 因为云翔哥那时候
[38:05] 刚刚有说到去北京
[38:06] 不过说实话
[38:08] 在中国的环境
[38:09] 要发展这类型的商品
[38:10] 是有点困难的
[38:12] 到后来
[38:13] 我是引进来
[38:14] 变成是台湾的这个繁体的版本
[38:16] 我倒觉得说
[38:19] 确实就是说
[38:21] 如果刚开始就是刚毕业
[38:23] 我觉得还是得要先
[38:25] 以这个本业
[38:27] 找到一个本业
[38:28] 找到一个工作呢
[38:29] 它的这个
[38:31] 你至少现金流入是一个正常的
[38:34] 对
[38:34] 不要说这个
[38:35] 认为说股市
[38:37] 一直会让你有这个收入
[38:40] 是可观的
[38:41] 其实就是说
[38:42] 确实啦
[38:43] 在这样的一个行情里面
[38:45] 是
[38:45] 会让很多人
[38:47] 就是稍微有一点迷失啦
[38:48] 对
[38:49] 因为我不能说
[38:50] 基本上可能说
[38:52] 我自己做得好
[38:53] 所以为什么要讲这个话
[38:55] 基本上我也是有跌倒过
[38:58] 我也是破产过
[38:59] 有破产过
[39:00] 其实我身边的达人厉害的猛的
[39:02] 都是破产过
[39:03] 我2000年
[39:04] 像我这种没有破产过就是逊的
[39:06] 在破产的情况下
[39:07] 你会发现说
[39:08] 其实你很容易比较大的觉悟
[39:12] 可是我觉得千万不要尝试
[39:14] 尝试破产
[39:16] 因为破产要重新站起来
[39:17] 基本上那个难度事实上又比较高
[39:20] 而且真的不是每一个人破产都能站起来
[39:23] 你可能会问我说破产怎么办
[39:25] 也只能靠家里来讲
[39:27] 妈妈有借了一点钱给我
[39:29] 所以这个时候基本上我觉得说
[39:32] 确实如果你没有这个能力
[39:34] 就是说愿意资助你这样的事情
[39:36] 那有可能那时候会不会站不起来
[39:39] 有可能
[39:40] 所以我倒觉得说
[39:42] 先安排到自己是有一个比较固定的收入
[39:45] 另外也经历一个
[39:47] 因为还年轻
[39:48] 你再经历一个五年十年
[39:50] 你发现市场不是
[39:51] 现在你认定的这样的一个行情
[39:53] 它可能是一种怎么样的波动行情
[39:56] 你历经了五年十年
[39:58] 对不对
[39:58] 那你势必就了解说
[40:00] 原来市场它有这样的波动性
[40:02] 你还是觉得很有兴趣
[40:03] 你可以朝这个方向去发展
[40:05] 找类似这样的一个工作也可以
[40:07] 对不对
[40:08] 或者是那时候你有够的底气
[40:10] 要稍微做一点专职的动作
[40:12] 那我觉得也OK
[40:14] 好
[40:15] 云翔哥把他的人生
[40:17] 稍微浓缩一下来讲
[40:19] 那我觉得有一个东西
[40:21] 跟我是有点雷同的
[40:23] 当然我没有印象
[40:24] 现在那么厉害的赚钱能力
[40:25] 就是所谓的选择
[40:27] 第一份工作的时候
[40:28] 我想其实大部分人
[40:29] 或者甚至现在
[40:30] 已经在工作的人
[40:31] 都可能会觉得
[40:32] 我的这个工作薪水并不多
[40:34] 或是我这个工作
[40:35] 你要以后变成大名大放
[40:37] 是那种什么张忠谋
[40:39] 曹新成
[40:40] 这可能性很低
[40:41] 举他们的例子有点诡异
[40:43] 或者台积电的高阶工程师好了
[40:45] 就是比起刚刚讲到的
[40:47] 是什么AI理工科
[40:48] 可以幻想我以后
[40:49] 很快年薪可以千万
[40:50] 恐怕都是很困难的
[40:51] 但是99%的人都是这样子
[40:54] 那我自己是念新闻相关科系
[40:57] 我的故事可能
[40:58] 古破仔朋友听了比较多次
[40:59] 那也很简单的说
[41:01] 我当时的想法也很简单
[41:03] 因为我念新闻相关科系
[41:04] 出来大概就这些
[41:05] 可是那个时候呢
[41:07] 我很确定一件事是
[41:08] 我不会去公关公司
[41:09] 因为我对做公关这件事情
[41:12] 是正常的公关
[41:13] 比较没有兴趣
[41:15] 但是我会想往记者的方向走
[41:18] 那后来记者的方向
[41:19] 我是选择财经类的记者
[41:21] 等于是我有点选择性
[41:23] 就是我可能直接去投生活线
[41:25] 娱乐线都比较容易上
[41:27] 可是至少我选的是一个
[41:28] 比较硬的就是财经类的
[41:30] 所以我就跟股票是非常早就做连接
[41:33] 可是这个过程中
[41:34] 我大概工作第一年还第二年
[41:37] 我赚的股票钱
[41:39] 从很小的本金开始
[41:41] 就远远超过我的年薪
[41:43] 就是我半年可能赚两年的年薪
[41:46] 大概是这样的一个情形
[41:47] 所以可是那时候你会说
[41:49] 我想要辞职吗
[41:51] 完全不会
[41:52] 因为刚刚好
[41:52] 我的工作就是我的消息来源
[41:54] 就是我在这边
[41:55] 领滴滴的薪水没关系
[41:57] 可是我会听到很多
[41:58] 哥哥姐姐前辈
[41:59] 出去采访的时候
[42:00] 这些业界大佬
[42:02] 跟我分享的资讯
[42:03] 哇
[42:04] 我觉得这个事情
[42:05] 对我宝贵到不行
[42:06] 对
[42:06] 所以即使我一直到
[42:08] 刚刚跟云翔哥讲
[42:09] 我一直到东森
[42:11] 都已经当到总监的位置了
[42:13] 我还在领
[42:14] 就是那种行政职的薪水
[42:16] 大家听到会觉得
[42:16] 真的有一点低
[42:17] 可是后来我又选择了
[42:19] 在职场上的转换
[42:20] 就是出来做主持
[42:21] 抛头露面
[42:22] 抛头露面赚比较多
[42:24] 然后也有做一些
[42:25] 比较像自媒体的部分
[42:26] 所以我的本业收入
[42:28] 就真的也因此而放大
[42:30] 而也接触到
[42:31] 更多的股票资讯
[42:32] 接触到云翔哥
[42:33] 更多的厉害的达人
[42:35] 所以就变成一个正向循环
[42:37] 那我必须说
[42:38] 这样的一个漫长的
[42:39] 直来生涯里面
[42:40] 这是幸运的
[42:41] 不见得每个人
[42:42] 都可以看得到说
[42:43] 我十年二十年后
[42:45] 我也可以这个样子
[42:46] 可是我今天
[42:47] 也有帮忙问了一下
[42:48] 我们有一个很可爱
[42:49] 新来的妹妹
[42:50] 也是研究所刚毕业
[42:52] 她从去年就想投履历
[42:54] 到理财达人秀
[42:55] 结果很不幸的是
[42:56] 去年我们在十月份的时候
[42:58] 公司就决定
[42:59] 接见年底咯
[43:00] 职缺全部关起来
[43:01] 然后当时我觉得
[43:02] 这个妹妹是清华大学
[43:04] 她是念生命科学技医学院
[43:08] 是高材生
[43:10] 我就想
[43:11] 这妹妹那么优秀愿意来
[43:12] 所以我就说
[43:13] 那你愿意等我们到今年吗
[43:15] 结果妹妹就等了
[43:16] 等到今年的四月
[43:19] 他才顺利的进入到理财大人秀
[43:21] 做一个最基础的编辑
[43:23] 所以我刚刚也问了他
[43:24] 我说你念这个科系
[43:26] 又是国立大学
[43:27] 生医
[43:28] 听起来就前景亮丽
[43:30] 那你为什么要来
[43:31] 理财大人秀当编辑呢
[43:33] 他就回我说
[43:34] 因为他在这个念书的过程
[43:37] 他就发现
[43:37] 生技医疗也有个事情
[43:38] 非常的重要
[43:39] 他说就是你今天
[43:41] 设计一个专案的时候
[43:42] 你到底要怎样
[43:43] 从这个专案
[43:44] 能够得到赚钱
[43:46] 然后能够管理这个专案
[43:48] 到他损贫
[43:49] 然后赚钱
[43:49] 这小朋友非常有想法
[43:52] 所以后来他又看了理财达人秀
[43:55] 他就决定说
[43:56] 好 他如果来这边的话
[43:57] 可以学到股票操作的方式
[43:59] 可以听到达人们
[44:00] 可能很多这种分享的经验
[44:02] 甚至我们现在有考虑
[44:03] 让他参与一个小的专案
[44:05] 一起来执行
[44:06] 他就有得到管理的学习
[44:08] 我们知道我们
[44:09] 可能是他的一个跳板
[44:11] 可是你看
[44:11] 他可以去找到
[44:13] 远比我们这个薪水
[44:14] 可能多两倍三倍的工作
[44:15] 可是他认为
[44:16] 这样的学习
[44:17] 对他非常有帮助
[44:18] 他也可以顺便做股票
[44:20] 这样子其实不就是一个
[44:23] 蛮容易平衡掉
[44:24] 你在职场上的想法
[44:25] 对
[44:25] 所以这位同学
[44:27] 我觉得或者是
[44:27] 所有现在在职场上迷茫的朋友
[44:29] 你都可以去思考
[44:30] 也许你没有那么喜欢
[44:32] 你现在的工作
[44:33] 可是我觉得第一
[44:33] 真的不要因为这两年的行情
[44:35] 你就觉得工作不重要
[44:37] 第二是
[44:38] 每一个人都不一定有那么幸运
[44:40] 找到自己喜欢的工作
[44:41] 可是你从这个工作中
[44:43] 能不能累积到有用的经验值
[44:46] 然后再辅佐于
[44:48] 你还是可以持续的做股票
[44:50] 做到有底气的那一天
[44:51] 你再去思考
[44:53] 你要转职
[44:53] 你要创业
[44:54] 你要换工作
[44:55] 甚至你要投履历
[44:57] 到理财大人秀
[44:58] 开玩笑的
[44:59] 或是投履历到云翔哥那里
[45:01] 对不对
[45:02] 我觉得有很多很多的转换方式
[45:05] 例如说像现在有很多的投顾
[45:07] 他们有应征一些研究员
[45:09] 说实话
[45:09] 他们有时候有些条件
[45:11] 并不一定是一定要什么
[45:12] 正金融科系毕业
[45:14] 而是说他可能
[45:15] 已经有研究股票
[45:16] 相当长的时间了
[45:18] 然后愿意来跟着一起做研究
[45:20] 他们也会录取啊
[45:21] 所以职场有非常多广泛的方向
[45:24] 大家不要就觉得
[45:25] 我现在这份工作
[45:26] 可能没有什么机会
[45:28] 我要不要留在家里做股票
[45:29] 我觉得应该是平衡一下
[45:31] 想想你要先累积底气
[45:33] 然后多空循环都过了之后
[45:36] 你才会更加的知道
[45:37] 你这辈子会因为投资累积财富
[45:40] 没错
[45:41] 你不要
[45:43] 没错
[45:43] 没错
[45:44] 对
[45:45] 这是我自己小心得
[45:46] 然后刚好今天就问了那一位
[45:48] 来理财大学
[45:49] 他等了我们半年才来
[45:51] 对啊
[45:52] 我觉得真的很不错
[45:53] 就是也符合刚我讲的
[45:57] 这个方式
[45:58] 就是至少接近一个
[46:00] 贴近你的工作
[46:02] 然后你在这边
[46:03] 也可以学到一些经验
[46:04] 那当然也要收入
[46:06] 这是重点
[46:08] 好
[46:08] 希望这位同学
[46:10] 听完我们的话
[46:11] 可以得到一些鼓舞
[46:13] 对不对
[46:14] 我跟云翔哥都有幸运的地方
[46:16] 云翔哥你看
[46:17] 凭借着聪明的头脑
[46:19] 女朋友的鼓励
[46:20] 就跑去考
[46:21] 那么难考的公务员考上
[46:23] 一边考一边还教会了
[46:24] 18个人学投资
[46:26] 这实在造福大家太多
[46:28] 而我呢
[46:29] 我的起薪我还记得
[46:30] 就是三万块钱
[46:31] 这样的一个起薪
[46:32] 那可以到现在
[46:34] 我中间本来觉得
[46:36] 我完全不想要做荧光幕前
[46:37] 可是反正就是有很多的机缘
[46:39] 把我推出来
[46:40] 那后来做了荧光幕前
[46:41] 也会觉得
[46:42] 这样收入多多少少会增加吗
[46:44] 就有名你难免就会有钱
[46:46] 虽然有名也会有很多的是非
[46:48] 让我有时候觉得也是挺厌烦的
[46:50] 可是总之
[46:52] 我觉得我很开心是
[46:54] 我真的都一直走在股票投资的路上
[46:58] 而我的底气并没有让我
[47:00] 遭遇到破产啊
[47:01] 或者是很挣扎
[47:03] 说我要不要放弃这条路
[47:04] 我真的做不下去
[47:05] 我其实幸好
[47:07] 我中间都没有这样的经验
[47:08] 也希望给这位同学
[47:10] 或是所有在迷茫的朋友们
[47:12] 一点点指引的方向
[47:13] 好
[47:14] 那我们今天
[47:15] 古货仔
[47:16] 我们这个古货仔的货
[47:17] 就是迷货的货
[47:18] 希望大家有得到一点收获跟帮助
[47:22] 那我们就下次再会了
[47:24] 好
[47:24] 拜拜
[47:24] 拜拜
