[00:00] 欢迎收听赵华宇古货载第1095集
[25:53] 每天就看到
[25:53] 谁谁谁
[25:54] 隔壁的邻居
[25:55] 隔壁的同事
[25:56] 人家一直赚钱
[25:57] 我都没赚钱
[25:58] 你压力大不大
[25:59] 大
[25:59] 那你又说
[26:00] 好 我准备进场
[26:01] 你又看到
[26:02] 连巴克都要被分盘
[26:04] 你又会不会觉得
[26:05] 会不会过热
[26:06] 我現在是不是最後一隻老鼠
[26:07] 所以你光被雙面夾殺這個壓力之大但是我個人覺得我只想表達一個重點這個就是我常常提到要永遠在台股投資
[26:22] 都要記得一個最重要的中心思想
[26:25] 就是台股不要從台灣的角度出發
[26:29] 就是我常常講的
[26:31] 台股現在沒有這個崩盤的條件
[26:35] 因為你要崩盤
[26:37] 常常講就是過熱
[26:38] 常常講就是差協同理論
[26:41] 其實它必須要兩個條件
[26:43] 要同時成立
[26:44] 一個就是市場過度瘋狂
[26:47] 導致本益比來到一個不合理的價位
[26:51] 所以最後就是
[26:52] 這個泡沫一破就下來了
[26:55] 這是一個點
[26:56] 還有一個點就是籌碼要亂
[27:00] 對不對
[27:01] 那大家這個會感受到
[27:05] 我剛剛提到
[27:06] 就是一個是
[27:07] 這個本益比過高
[27:08] 另外一个就是筹码太乱
[27:10] 这两个同时成立
[27:11] 就会出现这种插鞋同效应的崩盘
[27:15] 那大家认为其实这个本益比的部分
[27:19] 你会看到很多的本益比不断创高
[27:22] 对吧
[27:23] 另外一个呢就是这个
[27:25] 这个我刚刚提到筹码很乱
[27:27] 你会发现现在到哪里都在讨论股票
[27:31] 任何人都买股票
[27:32] 这个筹码乱不乱
[27:34] 感觉很乱
[27:35] 这个是大家的感受
[27:38] 我们回过头来
[27:39] 我来讲现实的状况
[27:41] 给大家了解一下
[27:42] 第一个问题
[27:43] 本益比很高
[27:44] 第一个台股的本益比
[27:46] 有没有持续创高
[27:47] 答案有
[27:48] 里面有没有很多
[27:49] 妖魔鬼怪
[27:50] 长到不可思议
[27:51] 答案有
[27:52] 很多的人
[27:53] 我老实说就是
[27:54] 很多的个股的本益比
[27:56] 都持续创高
[27:57] 我讲的还不是中小型的
[27:58] 大型的也是
[27:59] 大型的也是
[28:00] 那这就是了
[28:01] 对
[28:02] 就是我们讲的很多的0050
[28:05] 而且是电子全资股
[28:06] 全部都已经涨到
[28:08] 本益比都是创历史新高了
[28:11] 所以有没有符合
[28:12] 这个所谓崩盘的第一条件
[28:15] 答案是有
[28:16] 台达电都六几倍
[28:17] 对
[28:17] 我们就刚刚讲
[28:18] 联发科台达电日月光
[28:20] 其实他们的本益比都是创高的
[28:22] 所以光这些指标
[28:24] 看起来够不够恐怖
[28:26] 答案是肯定
[28:27] 但是我要反过头来讲
[28:28] 就算这三个
[28:30] 因为本益比过高崩盘了
[28:32] 台股也不会崩
[28:33] 因为有个问题
[28:34] 台积电不崩
[28:35] 你就没办法崩
[28:37] 台积电是合理的
[28:37] 對 因為台積電是合理的
[28:39] 因為它本益比現在連25倍都不到
[28:41] 所以它沒有崩盤的可能性
[28:44] 當它的本益比沒有崩盤的可能性
[28:47] 理論上大家就
[28:48] 就算我是剛剛講三檔
[28:50] 包含台達電 日月光跟聯發科同時崩盤
[28:55] 指數下跌的空間也有限
[28:57] 因為台積電撐住就不會動
[29:00] 如果你看一下所謂的市值比重就知道
[29:04] 它一檔可以抵的一二十檔以上
[29:06] 所以其實老實講
[29:08] 其他人跌其實沒有太大的風險
[29:10] 所以結論來講
[29:11] 就剛剛提到第一個問題就是
[29:13] 這個本益比已經來到瘋狂地步了
[29:16] 其實台股現在風險並不存在
[29:19] 第二個更簡
[29:20] 其實真正最重要的是第二個
[29:22] 就是大家講
[29:23] 每個人都買股票
[29:25] 這個籌碼亂成這副德性
[29:27] 融資不斷創高
[29:29] 每天都跟我講
[29:31] 他又聽到誰誰誰有多嚴重的
[29:34] 刚刚看那个新闻
[29:36] 连夜市都在抽台积电的股票
[29:39] 夜市我记得之前
[29:40] 一个套圈圈的是
[29:41] 一百股台积电
[29:42] 如果套到的话
[29:43] 对啊
[29:43] 就类似那种概念
[29:44] 去到哪都用
[29:46] 大家都有台积电
[29:48] 所以就知道这个筹码多乱
[29:50] 万一哪一天突然出事
[29:52] 大家全数往外冲的时候
[29:54] 门就这么大
[29:55] 这个人踩人
[29:56] 最后这一定是崩盘
[29:58] 答案是错了
[29:59] 你想太多了
[30:00] 我还摁
[30:01] 我还摁耶
[30:02] 怎么想说
[30:02] 讲那么多警示的事情
[30:04] 你笑好了
[30:05] 这很大的问题就是
[30:07] 你又从台湾的角度出发
[30:09] 记得一件事情
[30:10] 就是台股就是加权指数整体
[30:13] 其实最大的这个主力还是外资
[30:16] 因为它外资持有五成的台股
[30:18] 我觉得这还不是重点
[30:20] 因为我常常讲台股最后能不能涨跌
[30:23] 还是要回归台积电
[30:25] 台积电的外资持有七成
[30:27] 我们这些散户加一加
[30:29] 就算投信也才不到四个percent
[30:32] 所以加一加
[30:33] 绝对不超过一成
[30:35] 你一成的人
[30:36] 你怎么去对抗
[30:37] 持有七成的人
[30:39] 而且持有七成那些人
[30:41] 他是法人
[30:42] 法人只看台积电的营收
[30:45] 看他的财报
[30:46] 看他的展望
[30:47] 还有系统性风险
[30:48] 就是每一次可能有战争
[30:51] 有关税
[30:52] 大家崩盘的时候
[30:53] 他就卖
[30:54] 结束他就买回来
[30:55] 他只会
[30:56] 等于是长线短线分开操作
[30:59] 法人逻辑
[31:00] 他絕對不會因為籌碼亂了
[31:03] 就要賣這檔股票
[31:05] 他不會了解
[31:06] 遠在天邊的美國人英國人
[31:09] 他不會知道現在台灣很瘋
[31:11] 這個台積電
[31:12] 所以理論上我覺得
[31:14] 跟這些都沒有太直接的關係
[31:17] 所以我剛剛提到
[31:18] 其實目前的角度
[31:20] 你如果從這個所謂的本益比的角度
[31:23] 跟籌碼的角度
[31:25] 其實台灣現在最大的問題
[31:27] 還不斷重申
[31:28] 就是過熱會震盪
[31:30] 会有可能修正
[31:31] 但绝对不会转空
[31:32] 这个结论铿锵有力
[31:35] 我也觉得目前没有转空的条件
[31:38] 但是我们也常常强调
[31:40] 最近的震荡洗刷可能会变大
[31:42] 就是日涨1000点跟日跌1000点
[31:45] 不是什么了不起的大事
[31:47] 可是如果它是发生在中小型股身上的时候
[31:50] 大家的感受就会很不一样
[31:52] 因为我也相信有很多的朋友
[31:54] 是一开始半信半疑
[31:55] 然后在这个三月或者是说去年12月
[31:59] 那时候有比较低点的时候
[32:00] 你说那时候要建立大部位
[32:01] 可能大部分人也没那么厉害
[32:03] 反而是涨上来之后
[32:05] 大家陆陆续续
[32:06] 再不买不行了
[32:08] 进场人可能比较多
[32:09] 所以持股成本往往决定了很多事情
[32:12] 我今天看我的库存
[32:13] 我有一个心得
[32:13] 因为我前阵子不是有跟大家聊群创吗
[32:16] 是因为我很知道群创跟台电之间
[32:19] 一定会有一些进展的
[32:20] 但是前两天被记者就很厉害
[32:23] 从群创年报写出来
[32:24] 我就看了一下群创
[32:26] 那报酬率就还不错
[32:28] 然后我就看了一下
[32:29] 我的持股库存
[32:29] 我就发现一个事情
[32:30] 就是我如果是
[32:32] 获利的总数大的
[32:34] 那报酬率就还好
[32:35] 为什么
[32:36] 因为后面我追进了很多
[32:38] 例如说ETF
[32:38] 或者是我的债券卖掉了
[32:40] 没有卖到全部
[32:41] 这边还是要强调
[32:42] 债券型的ETF
[32:43] 我那时候有跟大家分享
[32:44] 因为我也有FOMO的心情
[32:46] 我觉得我报太多的债券了
[32:48] 那可能也是一个
[32:49] 不会动的风险
[32:50] 因为今年看来
[32:50] 降息的几率很渺茫
[32:51] 我就除份了部分
[32:53] 平转到了主动式的ETF
[32:55] 那因为那个量比较大
[32:57] 现在看起来总利润
[32:59] 就是所谓的总体的报酬的数字
[33:01] 绝对数字是高的
[33:02] 可是报酬率还好
[33:03] 那我有报酬率极高的
[33:05] 就那种200%的
[33:07] 可是那个所谓的总利润没有很高
[33:09] 为什么
[33:10] 因为中间不敢加码
[33:11] 就是等于是我可能去年对等关注完
[33:13] 有买了一些股票
[33:14] 没有什么特别卖好
[33:15] 大家最耳熟能详就紧缩
[33:17] 紧缩500%了
[33:18] 可是就代表我从头到尾都没有加码
[33:21] 才会有500%
[33:22] 要是我后面很敢
[33:23] 买了很多载板
[33:24] 我可能报酬率
[33:25] 好假设60%
[33:26] 可是总张数可能非常多
[33:29] 所以我的意思是说
[33:30] 长到这边如果有风吹草动
[33:33] 后面才进来的朋友
[33:34] 就可能压力会比较大
[33:36] 我觉得这个是
[33:37] 为什么我还是会抱有部分的债券ETF
[33:40] 因为最近有人就问我了
[33:42] 他说赵华
[33:42] 我们到底是不是应该要做一些避险了
[33:45] 例如我要不要去做期货的放空
[33:47] 例如说我是不是该买一些反一
[33:49] 例如说我是不是该去买美国公债
[33:51] 但是我不去讲
[33:52] 配置这件事情
[33:54] 或是避险这件事情
[33:55] 你一定要想清楚你的原因
[33:57] 例如说你有非常多的现货
[33:59] 像杨云翔云翔哥
[34:01] 他不是每个礼拜都买两次的
[34:03] 那个选择权的放空
[34:04] 然后他选择权每一个礼拜
[34:05] 现在都20万打水漂
[34:06] 但没有关系
[34:07] 他的现货是几位数啊
[34:09] 9位数10位数
[34:10] 他现货太多了嘛
[34:12] 所以这叫避险
[34:13] 可是假如只是我看不爽这个大盘
[34:16] 然后他涨太多了
[34:17] 我现在去买期货做空
[34:19] 我现在做反移
[34:20] 我觉得都不是明智之举
[34:21] 配置是平常就要做
[34:23] 不是说我现在觉得
[34:24] 好像要反转了
[34:26] 长太多了吧
[34:28] 持股又很少
[34:29] 来做空
[34:30] 我觉得是比较不明智
[34:32] 这样讲
[34:33] 我觉得刚刚两个比较重要的观念
[34:35] 第一个就是
[34:36] 我觉得赵华顺便讲
[34:38] 讲到一个观念
[34:39] 就我很认同
[34:40] 就是
[34:41] 我觉得做点区分
[34:44] 我们先讲
[34:45] 第一稍微有点资产
[34:47] 加上有点投资的
[34:49] 这个经验的投资
[34:50] 我常常讲
[34:51] 你必须把你的这个投资
[34:54] 部分甚至大部分
[34:56] 慢慢去做比较长线趋势
[34:59] 那你的特色
[35:00] 要记得我见过这么多的投资人
[35:04] 其实最后能赚钱的
[35:06] 绝对不是报酬率很高的
[35:08] 一定是报酬率稳健
[35:11] 但是因为你压重
[35:13] 才能够赚大钱
[35:14] 对对对
[35:15] 就不会打
[35:16] 这几年非常非常的明显
[35:18] 你重点
[35:19] 你只要压这个比例高
[35:22] 其实这几年要赚到的
[35:25] 你投资人要记得一件事
[35:27] 你最后要追求的
[35:29] 我刚刚提到
[35:30] 是你的资本去乘上你的报酬率
[35:33] 得到的你一个获利数字
[35:35] 你最后获利数字
[35:37] 才是真正对你有意义
[35:39] 当你常常会讲一个
[35:40] 我买到哪一档哪一档
[35:42] 它连续涨五根涨停
[35:44] 我报酬率500
[35:45] 我说你买多少
[35:46] 买一张
[35:47] 两张一张
[35:47] 那我说那然后呢
[35:49] 有他说可以
[35:50] 今天晚上我们可以庆祝一下
[35:51] 吃一餐吃完就没了
[35:53] 对所以我就说
[35:54] 那你的这个意义
[35:55] 对你的真正实质的
[35:58] 这个所谓的
[35:58] 你的资产
[35:59] 其实没有太大帮助
[36:01] 那所以我刚刚提到
[36:02] 如果第一
[36:03] 就是资产已经慢慢
[36:05] 有点这个规模
[36:06] 第二就是你的投资时间走
[36:08] 已经相对来讲
[36:09] 有一点经验了
[36:11] 你有办法选股
[36:12] 知道市场趋势
[36:13] 一定要拨资金
[36:15] 慢慢的往这个
[36:16] 长期投资下去移动
[36:18] 另外一块
[36:19] 如果你今天真正
[36:20] 就是一开始相对来讲资产真的比较低
[36:24] 你可能很难
[36:26] 简单而言可能就是
[36:27] 你一整年可能哪怕赚个两成三成
[36:31] 其实都没有对你来讲都没有太明显的帮助
[36:35] 那你当然只好就是现在市场哪里热
[36:38] 就往哪里去走
[36:40] 我觉得这是合理
[36:41] 所以一开始就要做区分
[36:42] 可是我常常讲
[36:43] 如果你投资了两三年
[36:45] 我觉得如果真的投资时间走
[36:48] 已经超过两三年
[36:50] 无论如何一定要有一些资金下去
[36:53] 往这个长期投资移动
[36:55] 有些人会说
[36:56] 可是我已经两三年了
[36:57] 可是我一直都没累积到财富
[37:00] 那也代表
[37:01] 其实你就是不适合短线
[37:03] 你还是得慢慢的往这个长期下去移动
[37:07] 因为老实讲
[37:08] 我以前我觉得就我自己的投资之后
[37:13] 应该说我来这个
[37:15] 进入这场快20年
[37:16] 所以我投资大概就是接近20年的经历
[37:19] 我自己给我自己的看法
[37:21] 只有一点就是我后来
[37:22] 我觉得我可以改进的
[37:24] 就是我觉得我有点太晚
[37:26] 把这个资金移到长线投资
[37:29] 因为我们法人以前的特色
[37:31] 就是我每天有这么多资讯
[37:33] 我为什么需要长期投资
[37:35] 我每天有这么多资讯
[37:37] 重来重去就好了
[37:38] 对啊 重来重去
[37:39] 我有这么多比别人多的资讯
[37:42] 但是后来以前也不觉得
[37:44] 但是当后来拨一点
[37:46] 拨一部分去长期投资之后
[37:49] 会发现长期投资
[37:51] 虽然没办法拿来说嘴
[37:52] 但是非常有效益
[37:55] 慢慢久了
[37:56] 当你这个长期投资赚的钱
[37:59] 越来越多之后
[38:00] 你会对短线投资的兴趣
[38:02] 会越来越低
[38:03] 你会觉得老实讲
[38:05] 短线投资是赚不到钱的
[38:08] 所以我觉得这个是一个
[38:10] 长期的一个角度
[38:12] 所以我刚刚提到
[38:13] 就投资人角度
[38:14] 记得一件事情
[38:15] 就是某一档
[38:17] 这个多少的报酬率
[38:19] 其实是没有很实质的效益
[38:22] 你必须要你的投资金额
[38:24] 去乘上你报酬率
[38:25] 重点是你得到那个金额才是真的
[38:29] 所以你要记得
[38:31] 就像赵华刚刚提到
[38:32] 你的资产投资打开
[38:34] 你会看到有一些报酬率很高
[38:36] 但是可能赚的钱没那么多
[38:38] 对不对
[38:39] 然后呢有一些就是报酬率还好
[38:41] 但是乘出来那个数字
[38:42] 可能就几百张的
[38:43] 很可观
[38:44] 所以我就说这个就是
[38:46] 这个才是长期的
[38:48] 这个投资的方向
[38:49] 没错
[38:49] 所以之前有跟大家聊说
[38:51] 大家看主动式那么强
[38:52] 有没有
[38:52] 就说那我不要买市值型
[38:53] 我就全部重压主动式
[38:55] 如果非常的
[38:56] 信任主动式
[38:58] 我觉得可以
[38:59] 可是主动式毕竟到目前为止
[39:00] 它的历史是一年嘛
[39:01] 可是市值型的
[39:03] 你有经过几十年
[39:04] 上百年的一个验证
[39:05] 就是往右上角
[39:06] 所以我常常讲说
[39:07] 我的大部队
[39:08] 可能还是会放在
[39:10] 像市值型这样的上面
[39:11] 这就是刚刚我们讲的
[39:13] 我们跟随大盘
[39:14] 我们没有输
[39:15] 但是我买的够多
[39:16] 因為我不會怕
[39:16] 大盤今天在暴跌的時候我買四指我知道他終究會回來的這個相信讓他可以變成一个很大的部位它的报酬率一定不是最漂亮的对然后那我觉得台湾的主动式
[39:27] 还是蛮厉害的
[39:28] 我必须讲
[39:29] 今天有一档新的主动式挂牌
[39:31] 叫00403A
[39:32] 因为它在募集的时候
[39:33] 就七八百亿的规模
[39:34] 因为它是981A的师出同门
[39:36] 今天大溢价
[39:38] 今天溢价五个百分点
[39:41] 我今天早上九点二十四分
[39:43] 我有看我刚刚在群组里面
[39:44] 跟我的团队
[39:45] 在讲早上的题目
[39:46] 早上会丢一些互相的讯息
[39:48] 为什么呢
[39:49] 因为我早上就开始看
[39:50] 我的选股池里面的股票
[39:52] 看着看着我就突然想
[39:53] 好像今天403A挂牌
[39:55] 我来看一下
[39:55] 它今天我一看就涨5%多
[39:57] 我想不对啊
[39:58] 再怎么样
[39:59] 今天它也不可能涨5%多
[40:01] 立刻去查台股的ETF折溢价APP
[40:04] 就看到它那时候是溢价4.5%
[40:06] 收盘更离谱
[40:07] 收盘是溢价5%以上
[40:08] 我就立刻在群组传信语说
[40:10] 今天403A大溢价
[40:12] 这代表什么
[40:13] 代表台湾人的FOMO
[40:14] 代表台湾人
[40:16] 就是觉得是981A的系出同门嘛
[40:19] 一价一两趴的台股ETF
[40:21] 我都觉得已经实在太多了
[40:23] 还一价四五趴
[40:24] 就是怕抢不到
[40:25] 但我这边也安慰一下
[40:26] 今天去抢的朋友
[40:27] 我觉得以他们平衡的能力来说
[40:29] 可能一两天短套
[40:30] 但是终究如果台股上去
[40:32] 还是会回来的啦
[40:33] 对
[40:33] 这个一样问题
[40:35] 我看到你已经满脸想要表达
[40:36] 对
[40:37] 因为说我刚刚进来之前
[40:39] 才接到记者电话
[40:41] 问这个问题
[40:42] 问这个问题
[40:42] 我今天9点20分
[40:44] 我就发现这个问题了
[40:45] 太熱了
[40:46] 然後應該好處就是因為
[40:48] 我們盤後看到他的折一家狀況
[40:51] 反正我只能結論是什麼
[40:53] 就是兩個問題
[40:55] 第一個呢
[40:56] 確實就是市場風
[40:57] 第二有一個
[40:58] 這個是台灣投資人
[41:00] 有一個很大弊病
[41:01] 其實就是個股跟ETF分不清楚
[41:03] 就是你要記得一件事情
[41:06] 我舉個例就是台積電
[41:08] 今年100塊的EPS
[41:10] 他股價到底多少
[41:11] 就是23倍對不對
[41:13] 2300對不對
[41:13] 25倍
[41:14] 30倍3000倍
[41:16] 都有合理
[41:17] 都有可能
[41:18] 你不能说
[41:19] 涨到2500就一定错
[41:20] 或2300一定错
[41:22] 因为它本来就是有一个范围
[41:24] 但是ETF没有
[41:25] ETF它就有一个很明确的价值
[41:28] 100块就是100块
[41:29] 它就是它那一包股票的价值
[41:31] 对
[41:31] 它那个有一定该有的价值的
[41:34] 所以它每天都有一个
[41:36] 它真正的价值
[41:37] 叫做净值
[41:38] 对就是净值
[41:39] 对叫做净值
[41:39] 那这个什么概念
[41:41] 就是它今天发生什么事
[41:43] 我簡單解釋一下
[41:44] 就是說他本來掛牌第一天
[41:46] 假設就是應該是100塊
[41:48] 可是為什麼第一天大漲
[41:49] 他有兩個因素
[41:50] 因為投信在掛牌
[41:53] 他不可能把
[41:54] 他當時就有收到錢
[41:56] 所以他正常在掛牌前幾天
[41:58] 就先買了
[41:59] 那因為這幾天的股市
[42:01] 很好是在往上走
[42:03] 所以他前兩天買好之後
[42:05] 他會發現在今天開盤前
[42:07] 其實他本來是100塊去買
[42:09] 就現在已經來到105了
[42:11] 所以它今天其实是价值105的
[42:14] 所以一开盘开在105
[42:15] 其实还算合理
[42:16] 可是问题了
[42:17] 大家发现这么强
[42:19] 就一路买买买
[42:19] 就涨到109
[42:21] 一加4块多
[42:22] 会有个问题
[42:23] 其实它这档就是值105
[42:25] 可是你今天是买109的这档ETF
[42:29] 老实讲就已经不太对
[42:31] 或者是换个角度讲
[42:32] 我最后打开
[42:33] 那个我不知道是今天还是昨天
[42:35] 就是这个981A
[42:37] 其实到昨天
[42:39] 它的折价还是小幅的
[42:41] 我說以今天的角度
[42:42] 你去買403
[42:43] 你不能買981
[42:44] 因為兩個東西是
[42:46] 幾乎是一樣
[42:47] 他們同個
[42:48] 規模不同而已
[42:49] 對 規模不同
[42:50] 同個公司
[42:52] 他們的選股邏輯
[42:53] 也不會差太多
[42:54] 你去買一個大幅溢價的
[42:56] 跟一個小幅折價
[42:58] 我今天我無論如何
[42:59] 我當然是選擇折價的那一個
[43:01] 那我一樣問題
[43:03] 剛剛趙華講
[43:04] 今天追到也
[43:05] 也沒關係啦
[43:06] 對啦 也沒有
[43:07] 但是有個問題啊
[43:08] 你就是短線買太貴
[43:10] 所以你变成解决的方法
[43:13] 就是等
[43:14] 就是我刚刚提到
[43:15] 就算台积电追高点
[43:18] 你就是心里
[43:19] 我常常跟大家讲
[43:20] 不要追不要追
[43:21] 不是说追了你就是错
[43:22] 应该是追了你会短错
[43:24] 你会短线不舒服
[43:26] 那你最怕最怕什么
[43:28] 就是一个情境
[43:29] 就是追了之后
[43:30] 发现压回来
[43:32] 然后你就发现
[43:33] 不好意思我追错
[43:34] 就又把它砍了
[43:36] 那那个才是真的不对
[43:37] 好
[43:38] 那我们既然来这个话题
[43:40] 就稍微讲一下
[43:41] 也会有人就问说
[43:43] 981A会不会就是帮403A抬轿之类的
[43:48] 因为403A还没有买满
[43:50] 那981A跟他的股票有点重叠
[43:53] 有人统计说好像28档还是27档重叠
[43:56] 这两档的选股逻辑有一点点的不一样
[43:59] 981A其实当时并没有硬性的规定
[44:02] 要买什么样的股票
[44:03] 我记得
[44:03] 但是因为他的市值已经3000亿了
[44:06] 规模
[44:07] 它的规模已经三千亿
[44:09] 就是我拿了这么多的钱
[44:11] 我到最后我要买的
[44:12] 一定还是要大市值的
[44:14] 所谓大市值
[44:15] 它可能是高价
[44:15] 可能是大股本
[44:16] 可能是大股本加高价
[44:17] 反正现在很多这种东西
[44:19] 但是你说再怎么多
[44:20] 可能也就是顶多五六十档
[44:22] 这样的东西好了
[44:23] 好
[44:23] 那4031在募集的时候
[44:25] 就七八百亿的规模了
[44:26] 这也不小哦
[44:27] 但它有规定
[44:29] 因为它有一个什么什么五十
[44:30] 它的名字有个五十嘛
[44:31] 所以它是一个五十档的组合
[44:33] 那这个五十档的话
[44:34] 它原则上会以台湾钱
[44:36] 200大市值去选
[44:37] 所以他会跟981A
[44:39] 高度重叠
[44:40] 这是一定的
[44:41] 因为他们都只能选
[44:43] 大市值的潜力股
[44:45] 所以我觉得
[44:45] 不要太计较这个事情
[44:47] 因为虽然是系出同门
[44:48] 但是你总不可能说
[44:50] 我今天
[44:51] 因为这个981A的经理人
[44:52] 是女生
[44:53] 我不知道是姐姐
[44:54] 还是妹妹
[44:54] 女生就要让
[44:55] 后出来的弟弟吗
[44:57] 如果以出生的顺序来说
[44:59] 那403A是弟弟吗
[45:00] 我就要让你吗
[45:01] 我就要帮你抬轿吗
[45:02] 不会啦
[45:03] 一定会有一些
[45:05] 共同参考的模型
[45:07] 因为他们一定有
[45:07] 类似的研究部门
[45:08] 可是操盘
[45:09] 有他自己的功力
[45:10] 所以我会觉得
[45:11] 那叫同事登山
[45:12] 会各自努力
[45:13] 但是你说他们的股票
[45:14] 高度重点是肯定的
[45:16] 因为两个的规模
[45:17] 都真的不小
[45:18] 那后来也有人讲说
[45:20] 会不会变成
[45:21] 台湾所有的主动ETF
[45:22] 在长大之后
[45:23] 就会长得都很像0050
[45:25] 我觉得我也不能
[45:26] 否认这个事情
[45:27] 但他们一定会是
[45:28] 优化版的
[45:29] 就是说他们内心会觉得
[45:31] 我就特别喜欢
[45:32] 同博基板
[45:33] 所以我台光店
[45:33] 可能压好压满
[45:34] 我特别喜欢记忆体
[45:36] 所以我拿雅克压好要买
[45:37] 他们一定会有自己
[45:38] 很喜欢的那一套逻辑
[45:40] 去选择他们自己的股票
[45:42] 还是会长成自己的个性
[45:43] 我是没有那么悲观的觉得
[45:45] 到之后所有的主动式ETF
[45:47] 都会变成0050
[45:48] 我也觉得
[45:50] 他会应该说神话会慢慢的淡化
[45:54] 但是不可能变0050
[45:56] 如果0050
[45:57] 那这个经理人真的就是干脆不要来了
[45:59] 就这么简单的道理
[46:01] 我给大家几个观念
[46:03] 第一个问题
[46:03] 我自己的观念
[46:06] 我会觉得
[46:07] 所谓的主动型
[46:10] 应该说主动型
[46:11] 尤其是这些市值的主动型的ETF
[46:14] 其实架构都不会差很多
[46:16] 今天不是说因为统一两档
[46:18] 摊开很像
[46:19] 你把主动型的摊开
[46:20] 其实都很像
[46:21] 还蛮多多像的
[46:22] 什么三台一定都有
[46:23] 三台一定都有
[46:24] 奇鸿
[46:25] 什么资邦
[46:26] 这个问题就是
[46:28] 我之前一直跟大家讲
[46:29] 其实还没有主动型ETF
[46:31] 我就说你投资其实很简单
[46:33] 你只要买AI买什么
[46:36] 你就是晶片买一档
[46:38] 散热买一档
[46:39] PCB买一档
[46:41] 机壳买一档
[46:42] 其实
[46:43] 民汉ETF
[46:44] 对我就说最后
[46:45] 其实你就跟经理人买的这个架构
[46:48] 其实逻辑是差不多的
[46:49] 那所以大家其实都一样
[46:52] 他会讲
[46:53] 他每个人都会说
[46:55] 他有什么特殊性
[46:56] 但我老实讲
[46:57] 跑不出特殊性
[46:58] 因为现在大家不管睁眼看闭眼看
[47:02] AI就是主轴
[47:04] 所以你把它的所有摊开全部都是AI
[47:07] 因为没有人敢买
[47:09] 被AI传产
[47:10] 所以其实大家的持股都差不多
[47:13] 我有看到有些还是有点勇敢
[47:14] 但挡数很少
[47:15] 而且比例很低
[47:19] 所以那个几乎不影响结果
[47:21] 他为了符合他某一些条件而去买
[47:25] 但是大家的主轴
[47:27] 因为最后都是绩效挂帅
[47:29] 所以大家其实都心知肚明
[47:31] 最后一定会往这个地方靠拢
[47:33] 我刚刚提到
[47:34] 如果你今天有能力
[47:36] 你就直接自己配一配就好
[47:38] 这个问题就像
[47:39] 我自己也觉得
[47:42] 就是说我觉得长期而言
[47:44] 主动型跟市值型
[47:45] 不代表谁对谁错
[47:47] 我只能说
[47:48] 在这个时代下
[47:49] 三个选择
[47:50] 你可以买市值
[47:51] 你可以买主动
[47:52] 或自己配股
[47:53] 这三个架构都不会差很多
[47:55] 这是问题就像
[47:56] 以前没有四直型
[47:57] 我就最推崇
[47:58] 最简单就是0050
[48:00] 因为它台积电的比例高
[48:02] 那问我说
[48:03] 我有没有买
[48:03] 我说老实讲我没有
[48:05] 因为为什么
[48:06] 因为明翰喜欢买台积电本人
[48:08] 对啊
[48:08] 第一个就是我觉得
[48:10] 你一直在找含积量高
[48:12] 我就直接买台积电
[48:13] 贵啊
[48:14] 对
[48:14] 没有你可以零股买
[48:16] 我不要
[48:17] 我跟你讲我买过台积电零股
[48:18] 我后来都宁愿买台积电起货
[48:20] 我都不想买台积电零股
[48:22] 永远跟现股有价差
[48:24] 对
[48:24] 这是永远价差
[48:25] 对啊永远比较贵
[48:25] 但是也不会
[48:26] 因為你買的時候比較高
[48:28] 你賣掉的時候也比較高
[48:29] 所以其實還好
[48:30] 你說的沒錯
[48:31] 另外一個問題呢
[48:33] 我沒有想賣掉它
[48:35] 有啦有啦期貨有
[48:36] 所以我在講說
[48:38] 其實在這一塊
[48:39] 最後自己分一分之後
[48:42] 其實你也可以複製一套
[48:44] 這樣的邏輯
[48:45] 其實就可以跟上部隊
[48:47] 然後我剛剛提到
[48:48] 你最後為什麼不買
[48:50] 就是我最基本
[48:52] 我自己覺得0050就是50檔
[48:54] 以我的
[48:55] 应该说稍微有点研究的人
[48:58] 从50档叫我排个序
[49:00] 你就说不要排序也可以
[49:02] 最基本来讲
[49:04] 我从50档里面挑个20档
[49:06] 相对比较好的
[49:07] 正常人是有办法挑出来的
[49:10] 所以无论如何
[49:11] 经理人最后挑出来的
[49:13] 其实是不可能比这个0050差
[49:16] 当然最后因为规模大
[49:18] 所以会相对来讲
[49:20] 会慢慢逼近
[49:21] 但是长期而言
[49:23] 如果还是多头
[49:24] 它就是会比0050好
[49:27] 但是记得一件事情就是
[49:28] 当在指数在压回的时候
[49:32] 那故事就不一样了
[49:33] 因为它在涨的时候相对比较强
[49:35] 代表着它下跌的时候
[49:37] 压力一定会比较大
[49:39] 那你可能会举
[49:40] 上一次三月的时候看起来还好
[49:43] 是因为我觉得上月其实修正的不多
[49:45] 才十几趴而已
[49:46] 真的不多
[49:47] 对如果我个人觉得
[49:48] 如果像那是因为去年对等关税的时候
[49:51] 是没有主动行的
[49:52] 如果主动型套用在去年对等关税
[49:56] 他那个时候我相信
[49:57] 我个人会觉得一定比台积电
[50:00] 一定比0050压力更沉重
[50:03] 我觉得才合理
[50:04] 这个世界没有那个上去比人家强
[50:07] 下来还抗跌
[50:08] 然后永远又可以高配息
[50:10] 不可能有这种东西
[50:12] 曾经713有创造库
[50:15] 短期一两年有这样的状况
[50:17] 叫水涨抗跌又高息
