[00:00] 歡迎收聽趙華與古惑仔第1027集
[23:50] 亞洲現在補貨的狀況
[23:51] 或者是說
[23:52] 之前有所謂戰爭之後的
[23:54] 重建題材
[23:55] 或者是說像散裝之前
[23:57] 因為他們的新船
[23:58] 沒有那麼多的增量
[23:59] 所以一旦忙碌起來
[24:01] 旺季來了
[24:01] 報價也會上漲
[24:02] 我覺得這些都是一些
[24:03] 很合理的狀況
[24:04] 所以像報價天王
[24:06] 看產業基本面
[24:07] 我也很喜歡看產業基本面
[24:09] 但我們兩個一個共識是
[24:10] 現在的盤
[24:11] 不是隻有基本面
[24:13] 現在的盤
[24:14] 絕對有非常豐沛的資金面
[24:15] 就像剛剛幸福哥
[24:17] 他在掃這些族群
[24:19] 請問這些族群
[24:20] 我們講了沒有超過一年
[24:21] 一定有吧
[24:22] 不管是剛剛講到的PCB的上游
[24:24] 或者PCB的本身
[24:26] 像金像電
[24:26] 它今天也創歷史新高
[24:28] 臺光電也創歷史新高
[24:29] 這些就不是隻有說
[24:31] 這個上游而已
[24:32] 全體的PCB跟AI有相關的
[24:34] 今天全部都在一個創新高的路上
[24:37] 那CPU也講了很久了
[24:39] 然後剛剛講到
[24:40] 甚至連這個第一位階的臺塑集團
[24:42] 散裝都起來
[24:44] 這些都已經
[24:44] 怎麼講
[24:45] 除了這個
[24:46] 我覺得原物料是比較新的
[24:47] 其他你說跟著AI相關的產業們
[24:51] 都是老生常談
[24:52] 我必須這麼講
[24:53] 記憶體
[24:54] 不是說我們講的話就是廢話了
[24:57] 而是說
[24:58] 他們現在被賦予了更高的評價
[25:01] 是因為資金的簇擁
[25:03] 我們之前講聯發科臺積電
[25:05] 本來就不應該20倍本益比
[25:06] 我們覺得不應該
[25:08] 可是市場覺得如何
[25:09] 有一段時間就是20倍
[25:11] 聯發科就是20倍
[25:12] 甚至被打入低於20倍
[25:14] 15倍都看過
[25:15] 那你也不能說
[25:16] 這個市場不對
[25:17] 你只能期待說
[25:18] 一旦今天整體的資金
[25:20] 和市場往上走的時候
[25:21] 這些公司就委屈了
[25:23] 委屈了我對他有信心
[25:24] 我就抱著
[25:25] 所以發哥
[25:26] 可以現在目標價
[25:27] 被人家調到2500
[25:28] 那臺積電不用講了
[25:29] 今天已經創新高
[25:30] 超過1800塊錢了
[25:32] 都被還公道之外
[25:34] 他們的PE
[25:35] 本益比評價
[25:36] 也都被上調了
[25:37] 所以現在我們知道
[25:39] 這些產業考驗的
[25:40] 就是大家的信心
[25:41] 所以現在不是要
[25:42] 著急手上有沒有
[25:43] 而是你到底覺得
[25:45] 哪一個產業是你相信的
[25:46] 因為現在叫資金盤
[25:48] 資金搭上題材就會漲
[25:51] 所以剛剛幸福哥講的
[25:53] 也許有一些像
[25:54] 有報價類的
[25:56] 可能得看一下
[25:57] 它的報價有沒有回暖
[25:58] 甚至很多是跟中國內需有關的
[26:00] 真的要觀察一下
[26:01] 中國內需有沒有回暖
[26:02] 但中國股市也很熱
[26:03] 現在整個雅谷都爆炸熱
[26:05] 所以在熱的狀況下
[26:07] 你如何去抉擇到
[26:08] 你有信心的商品
[26:10] 我覺得這個是非常重要的
[26:11] 黃金白銀也很熱
[26:12] 可以選的商品太多了
[26:15] 那另外一塊
[26:15] 我覺得不免俗
[26:17] 像昨天那個大佛來上節目
[26:20] 因為佛哥是比較保守的
[26:21] 大家看總經
[26:22] 他昨天是講的比較正面
[26:24] 那我有幫忙提醒一下風險
[26:26] 他就剛剛還賴我說
[26:27] 昨天我講的很正面
[26:28] 結果你還幫忙提醒風險
[26:30] 我說當然還是要
[26:31] 我覺得真的叫當然還是要
[26:32] 因為黑天鵝什麼時候來
[26:34] 我們真的不知道
[26:35] 所以呢
[26:36] 我還是個人很崇尚是說
[26:37] 如果你手上本來就是
[26:39] 有一些拿來避險的東西
[26:40] 不要在這個時候
[26:41] 大規模的說
[26:43] 我全部避險的商品穩定領襲
[26:45] 我全部都不要了
[26:46] 我全部都應該要投入臺股
[26:48] 才能賺得最多
[26:49] 這往往就是最危險的開始
[26:51] 剛剛幸福哥講得很好
[26:54] 有時候是一個長線的
[26:55] 例如運動選手賺很多錢
[26:57] 為什麼守不住
[26:58] 因為他在長線的規劃裡面
[27:00] 沒有辦法規劃好
[27:01] 那我們也一樣
[27:02] 我們要的是在股市
[27:03] 長久的能夠賺錢
[27:05] 然後掌握到機會
[27:07] 但不是說這一次沒賺到
[27:08] 就沒下一次
[27:09] 所以就像很慌張
[27:10] 就反而全部賠在最高點之類的
[27:13] 不要讓這個事情發生在自己身上
[27:14] 對沒錯
[27:16] 所以我是認為說
[27:17] 行情很熱了
[27:18] 但是因為接下來
[27:20] 大概在兩個禮拜多就要過年了
[27:22] 所以呢
[27:23] 回到現實
[27:24] 對如果說有一些資金規劃的
[27:26] 我是覺得也不一定說
[27:28] 在這個現階段
[27:29] 這個資金壓到滿
[27:31] 或者說槓桿開到最大
[27:32] 每個人還是要是這個
[27:34] 量力而為
[27:35] 看自己對於這個
[27:37] 休市十幾天
[27:38] 國際股市如果
[27:39] 出現什麼風吹草動
[27:41] 你有沒有應變的能力
[27:42] 或者說有沒有應變的資金可以去做
[27:44] 所以我是認為說呢
[27:46] 先把你的部位維持在
[27:49] 你可以安安心心
[27:51] 快快樂樂過這個年的
[27:53] 這個水位為主
[27:54] 當然這個標準人人不一
[27:57] 有的人保守一點的
[27:58] 可能我就覺得
[27:59] 五成我就覺得差不多了
[28:01] 那稍微更積極一點的人
[28:03] 今年進來是大多頭
[28:05] 那我就不管他怎麼震盪
[28:06] 我就保持個可能八成之類的
[28:08] 這個持股
[28:10] 但是呢
[28:11] 還是要提醒大家
[28:12] 就是說呢
[28:12] 在追蹤這些個股的同時呢
[28:15] 第一個
[28:15] 你要知道你在買的是什麼東西
[28:18] 而不是說
[28:19] 每次說給我四個號碼就好
[28:21] 有的人甚至可能
[28:22] 股票四個程式碼之外
[28:26] 完全不知道他在做什麼
[28:28] 像之前
[28:28] 我每次跟朋友在聊到
[28:30] 就說那個金城科不錯
[28:32] 然後後來我聽了
[28:34] 我把那個
[28:35] 這個同音的股票很多
[28:36] 我就把它寫下來
[28:37] 後來我回去看我那個記錄
[28:39] 我才知道說
[28:40] 他講的金城科
[28:42] 跟我筆記的金城科
[28:43] 其實不是同一支股票
[28:45] 因為聽起來很像
[28:46] 對
[28:47] 但是呢
[28:48] 那他是講誰呢
[28:49] 一個是PCB的
[28:50] 6191
[28:51] 然後另外一個是
[28:52] 算軟體概念
[28:54] 那個叫什麼
[28:55] 就是做跟風策相關的
[28:57] 不是金城科技
[29:00] 不是那個做軟體的金城
[29:02] 621不是
[29:03] 對對不是
[29:04] 所以常常就是有點
[29:06] 就是你一定要再去反覆check說
[29:09] 你到底買的是什麼
[29:11] 當然這個其實
[29:12] 你不能只光聽一個
[29:15] 代號有可能講錯
[29:16] 像現在股票上千支
[29:18] 除非是那種大家耳熟能詳的
[29:20] 其實很多新股票
[29:21] 我們代號也不太熟
[29:23] 有時候可能會講錯
[29:24] 或者說現在
[29:25] 那個音聽起來很類似的股票也很多
[29:29] 所以大家在
[29:30] 這個不管是看理財節目
[29:33] 或者說在網路上看一些資訊
[29:36] 其實大家還是要再去做一個double check
[29:39] 因為像我們自己在這個
[29:40] 在這個市場上就常發現說
[29:43] 很多人都會覺得說
[29:44] 你講的股票我買了為什麼沒漲
[29:47] 或是說為什麼你講的股票
[29:49] 或你分析的股票我買了之後跌
[29:51] 這種其實我們常遇到
[29:53] 那我們就覺得說其實你要廣泛的去參考因為我們講幾個豬群裡面或許這個對了可以漲五成一倍我想記憶體就非常明顯有時候可能講的時機點不好
[30:05] 或許他跌了5% 10%
[30:07] 這個就是我們要必須去面對
[30:10] 在投資股票上的風險
[30:11] 但是如果你50%到一倍
[30:14] 你有賺到
[30:15] 當然這個跌5%到10%的風險
[30:18] 你就可以完全cover過來
[30:19] 所以大家在操作或選股的同時
[30:22] 第一個我還是建議大家
[30:24] 要有在做double check的一個精神
[30:28] 或者說在自己做一點研究的時間
[30:30] 再來的話
[30:31] 就是你還是要在資產配置上
[30:34] 稍微有點風險意識
[30:35] 不是說我今天看這一檔
[30:37] 我就全部all in去買了
[30:39] 那當然有時候
[30:40] 如果這一隻股票真的不好
[30:41] 不對的話
[30:42] 這個可能就會造成你非常大的損失
[30:44] 就像很多人
[30:46] 假設你去年沒有買到AI
[30:48] 一直在撈一些
[30:51] 一些比較破底的股票的話
[30:53] 其實即便臺股創新高
[30:54] 我相信如果你
[30:56] 像我最近也有遇到一個朋友
[30:58] 他是屬於那種叫什麼
[30:59] 叫做也不能說價值型投資
[31:03] 就是說他
[31:04] 因為他本身稍微有點年紀比
[31:06] 他對科技股
[31:07] 他就覺得他不熟
[31:08] 他不碰
[31:09] 跟八爺爺有點像那樣的想法
[31:11] 類似對
[31:12] 然後他的核心宗旨就是
[31:14] 比較喜歡去買那種
[31:16] 就是位階低
[31:18] 然後呢
[31:19] 長期在低檔的
[31:21] 然後看起來本利比不貴
[31:24] 但是這個產業又不會消失
[31:25] 本利比不貴
[31:26] 然後殖利率又高
[31:27] 後來呢
[31:28] 他自己就說
[31:29] 其實去年臺股多頭一整年
[31:32] 其實他的績效呢
[31:33] 還落後給大盤
[31:35] 為什麼
[31:35] 因為這些股票去年
[31:37] 可能就不是熱門股票
[31:38] 那再加上呢
[31:39] 可能去年這個關稅的問題
[31:42] 傳產業又比較低迷
[31:43] 雖然這個產業不會消失
[31:44] 但是你就說
[31:45] 那種一種比較的心理就會出來
[31:48] 因為去年臺股漲那麼多
[31:50] 那如果你都是
[31:50] 你的股票都還在蹲點
[31:52] 那你就會覺得說
[31:53] 好像沒什麼賺到錢
[31:54] 所以就每個人要去除錯你的心態
[31:57] 如果你是這種長期配股配息的
[32:01] 那如果說你的股票
[32:03] 剛好不是這一兩年流行
[32:04] 那你就要去思考說
[32:06] 你願不願意改變你的投資風格
[32:08] 還是說呢
[32:09] 反正我就是知道這個產業
[32:12] 就是穩穩的
[32:13] 即便不會大好
[32:14] 但是也不會大壞
[32:15] 也不會莫名其妙
[32:15] 今年大賺明年大賠
[32:17] 它就是穩穩的
[32:18] 然後呢
[32:18] 又可以配給我
[32:20] 高於這個銀行定存
[32:22] 而且符合我預期的殖利率
[32:23] 那如果你的心態能夠保持說
[32:27] 你希望你維持一個
[32:28] 什麼樣子的投資組合的話
[32:30] 那即便這個股票
[32:31] 沒有跟上去年AI的行情
[32:33] 其實很多人呢
[32:35] 他也會覺得說
[32:35] 反正我賺到我該賺的錢就好
[32:37] 所以呢
[32:37] 每個人要去理解你的投資心態
[32:40] 你的投資風格
[32:41] 這樣子的話呢
[32:42] 你才不會說
[32:43] 看到別人的股票大漲
[32:44] 容易出現患得患失的情況
[32:46] 好那像今天的話
[32:48] 盤前會有像艾斯摩爾
[32:50] 我說美股盤前
[32:51] 通用動力這是一個國防股
[32:53] 他們會公佈財報
[32:55] 那盤後像微軟
[32:56] Meta
[32:56] 特斯拉
[32:57] IBM這些的也要公佈了
[32:59] 很奇妙
[33:00] 以前這個Meta
[33:01] 微軟
[33:01] 甚至像谷歌
[33:02] 可能是大家最關注的
[33:04] 看一下你們的資本支出
[33:06] 看一下有沒有變現
[33:07] 可是現在可能大家更關注的就是
[33:09] 接下來會有所謂的
[33:11] 剛剛講到的三星
[33:13] 海力士
[33:14] 然後Sandisk
[33:15] 現在記憶體變成一個大顯學
[33:17] 就跟當年
[33:18] 我們再看貨櫃行業有類似的情況
[33:20] 可是當然產業結構不一樣
[33:23] 產業結構是不一樣的
[33:25] 只是說那個瘋狂的盛況
[33:26] 很像當年的樣子
[33:28] 但是沒有任何一個產業
[33:30] 它會無止境無止境的漲
[33:32] 就像我手上
[33:33] 你說趙懷那麼喜歡西光子
[33:35] 或者說大家知道像載板的錦碩
[33:37] 我可能就也不知道他要飛去哪裡
[33:39] 可是我不會以此為傲
[33:41] 我的不會以此為傲
[33:42] 就是說剛剛提到的
[33:44] 他們現在不見得是反映在
[33:46] 現金的基本面上了
[33:48] 而完全是反映在資金非常熱
[33:51] 而把他們的評價
[33:52] 和未來的展望不斷的提升
[33:55] 那這個事情有一天
[33:56] 他會主人跟狗一樣的消風的
[33:59] 不是說他就不值這個價
[34:01] 可能他可能把未來八個月一年
[34:03] 該的價已經漲了
[34:05] 這個我們自己內心要知道
[34:07] 你一方面高興
[34:08] 你有選到這樣的股票
[34:09] 而他也不會是我的全部
[34:10] 他不可能是我的全部
[34:12] 因為我是個配置者
[34:13] 可是你會一方面
[34:15] 你想說他
[34:15] 你還是有買到標股的快樂
[34:17] 可是另外一方面
[34:19] 內心非常的清楚
[34:20] 有一天你還是要選擇
[34:21] 在一個價位把它賣掉的
[34:23] 不管你今天是守所謂的短均線
[34:25] 希望可以賣在相對高點
[34:27] 還是你是守一個長均線
[34:28] 你覺得它真的不行了
[34:30] 免得說你一賣
[34:31] 又後來漲上去又賣飛了
[34:32] 都可以
[34:33] 就是你要有一個選擇性的賣出
[34:35] 包括有人是說
[34:36] 它就是賺了100%
[34:37] 我覺得可以了
[34:38] 那也行啊
[34:39] 對不對
[34:40] 總之它都是要面臨有一天
[34:42] 因為它不是純股的標的
[34:44] 說真的
[34:44] 你都是要面臨有一天
[34:45] 你可能要跟他say goodbye
[34:47] 這個心情大家要有的
[34:49] 要不然等到
[34:50] 又發生比較大的黑天鵝事件
[34:51] 大家抱上抱下
[34:52] 又變成一場空了
[34:53] 就沒有意思了
[34:54] 所以現在有些人會覺得
[34:56] 我股票賣早了賣飛了
[34:57] 那也沒有關係
[34:58] 因為你等於
[34:59] 你開始計算你2026年
[35:00] 整個獲利的KPI了
[35:02] 如果2025年
[35:03] 你的KPI讓你覺得滿意就好了
[35:05] 你不用管你是賺300萬
[35:06] 結果別人賺了3000萬
[35:08] 你賺輸人家
[35:08] 其實我在網路上
[35:10] 有時候看到有些人會講說
[35:11] 我部門一個年輕的同事
[35:13] 他剛剛請我們吃飯
[35:15] 因為他今年就已經賺了幾千幾千萬
[35:18] 甚至上億
[35:19] 我覺得其實
[35:20] 當然寫這個是有趣的事情
[35:22] 可是對於散戶朋友是沒有幫助的
[35:24] 因為他那些人可能真的就是在金融業打滾
[35:27] 或者是在投資領域非常琢磨的
[35:30] 對
[35:30] 那這裡面都會有他的背景
[35:32] 以及當然有運氣的成分
[35:34] 那對於一般散戶來看
[35:35] 可能你會很羨慕
[35:36] 天哪
[35:38] 這個兩三千萬甚至上億
[35:39] 這個我一輩子可能都賺不到
[35:41] 而他就是開槓杆
[35:42] 開起來做到的
[35:43] 這些都是其實蠻危險的
[35:45] 還是要回到幸福哥講的
[35:47] 自己有多少的能力
[35:48] 賺多少的錢
[35:49] 這波是多頭
[35:50] 毋庸置疑
[35:51] 現在也沒有回檔的訊號
[35:52] 所以我們就順順的做就好了
[35:54] 因為我們常常講
[35:57] 大家都比較容易看到成功的案例
[36:00] 因為成功的案例
[36:01] 大家才會被報道出來
[36:02] 像我不是我直接認識的
[36:06] 我舉個例子
[36:06] 像去年不是突然跌了25%
[36:09] 去年4月的股災
[36:10] 那我也側面有打聽到
[36:13] 也有那種就是
[36:14] 也應該蠻年輕的
[36:15] 大概30或30歲上下吧
[36:17] 本來也是這個弄來弄去
[36:19] 短線衝來衝去
[36:21] 這個交易起來虎虎生風
[36:22] 那就因為那個4月那一次
[36:24] 他就稍微猶豫了那麼一下
[36:26] 沒有及時停損
[36:27] 後來呢就跑去送外賣了
[36:31] 所以這種情況
[36:32] 後來就跑去送外賣
[36:33] 就是你願不願意賭上
[36:35] 要麼一夜致富
[36:37] 要麼可能就是遇到突發狀況
[36:40] 可能就一夕之間呢
[36:42] 這個這個
[36:43] 孫光身家
[36:44] 因為當然了
[36:46] 我相信每個人在交易過程裡面
[36:48] 不管是賺錢或賠錢
[36:50] 重點是你有沒有學到東西
[36:52] 當然賺錢的經驗
[36:53] 我們銘記在心
[36:54] 特別是賠錢的經驗
[36:56] 我們要更要刻骨銘心
[36:57] 不要就覺得說
[36:59] 羨慕別人賺錢
[37:00] 或許呢
[37:01] 三更半夜他還在研究
[37:03] 像去年私有
[37:04] 我就印象很深刻
[37:05] 我們有個群組
[37:05] 我早上那天
[37:08] 這個這個川普
[37:09] 那個那個牌子一拿出來說
[37:10] 要克32% 30幾%關稅
[37:13] 那一天一開盤就全部股票跌停
[37:15] 那我那時候去看群組
[37:17] 裡面居然有好幾個人
[37:19] 是半夜三四點
[37:21] 等在那邊看川普要講什麼
[37:23] 然後等到牌子拿出來的一瞬間
[37:25] 突然之間美股開始急挫
[37:27] 他們就馬上閃電下空單
[37:30] 人們是凌晨三四點
[37:32] 在盯川普在講什麼話
[37:34] 然後第一時間馬上就空下去了
[37:36] 然後隔天現貨
[37:38] 不管他手上有多少現貨
[37:40] 至少他避險避到了
[37:41] 或者說他股票之前部位不高
[37:44] 他靠這一波空單也賺了不少錢
[37:46] 人家是凌晨三四點在盯盤
[37:49] 當然人家賺多
[37:50] 我覺得是理所當然
[37:52] 我也強調過
[37:53] 即便短期之內
[37:55] 你可能靠著運氣賺了一大把
[37:57] 但是不可能長期靠運氣賺錢
[37:59] 就像樂透
[38:00] 我常常舉例
[38:00] 樂透的投產沒有人中
[38:02] 有
[38:02] 但是你去看國外很多那種
[38:04] 拿著支票高高興興的拍照
[38:06] 其實很多人到最後也是破產
[38:09] 為什麼
[38:09] 因為他也沒有理財規劃
[38:11] 所以運氣好
[38:13] 是一件值得開心的事情
[38:15] 但是你如果要運氣一直好
[38:18] 也是跟你在對於
[38:20] 不管是投資
[38:22] 金錢的一個掌控度
[38:25] 或者說你對於投資的熟悉度
[38:27] 有一定的關係
[38:28] 所以我還是希望說
[38:29] 大家在做投資的同時
[38:31] 除了不斷的去學習新的
[38:34] 或者說更好的一個投資的觀念
[38:37] 或技巧之外
[38:38] 在心理上的素質呢
[38:40] 也要隨之成長
[38:41] 不然的話呢
[38:42] 就我們常常講的
[38:43] 輕則容易患得患失
[38:44] 重的話呢
[38:45] 就我常常講
[38:46] 可能會影響到你的日常生活啦
[38:48] 甚至你的這個
[38:49] 這個睡覺啦
[38:51] 或者你的財務狀況
[38:52] 這個都有可能啦
[38:53] 所以這些其實也算是老生常談啦
[38:56] 但是呢
[38:57] 畢竟我們在這市場也很久了
[38:58] 看的也多啦
[39:00] 好的時候很好的人非常多
[39:01] 那重點是
[39:03] 不好的時候你還能存活下來
[39:05] 這個才是你日後呢
[39:06] 能不能夠在投資這個領域上
[39:09] 順順利利
[39:10] 長長久久的一個最重要的原因
[39:12] 我們今天雖然也有講到產業的部分
[39:16] 不過因為剛剛趙華又提醒
[39:17] 因為現在產業就是這樣
[39:19] 熱門的看好的
[39:21] 沒有任何的改變
[39:22] 而是評價的改變
[39:23] 所以就沒有贅述太多
[39:24] 反而就因為我跟辛夫哥
[39:26] 最近都很常被詢問的關係
[39:28] 分享了比較多心態面上面的想法
[39:31] 希望大家不要覺得
[39:32] 我們兩個又這個
[39:33] 洛麗娃都講觀念
[39:34] 講了一整節
[39:35] 其實這是最受用的
[39:37] 是
[39:37] 對
[39:37] 好
[39:38] 標的現在設飛鏢
[39:39] 在熱門族群裡面
[39:40] 你買了
[39:41] 你過兩天都會長的
[39:43] 感覺上是這個樣子
[39:44] 對
[39:44] 沒錯
[39:44] 但疊的時候
[39:45] 你是不是可以離場
[39:46] 或是你沒有受傷呢
[39:47] 這個可能反而是更難的
[39:48] 好
[39:49] 那就跟各位
[39:50] 古厚仔的聽眾朋友們
[39:51] 說拜拜咯
[39:52] 好
[39:52] 下次見
[39:53] 拜拜
[39:53] 拜拜
