[00:00] 欢迎收听赵华谊古惑仔第1083集
[22:18] 好然后所以T布涨价呢
[22:20] 那宅版厂也就会反映
[22:21] 这个T布的涨价跟着涨价
[22:23] 好然后可是之前我在聊宅版的时候
[22:26] 我都一直跟大家说
[22:27] 封张结构的改变
[22:28] 会让宅版自己的需求突然暴增
[22:30] 这件事情要到
[22:31] Rubin的时候才会发生
[22:33] 所以
[22:33] 宅版今年会涨
[22:35] 两个不同议题的涨价
[22:37] 第一个是缺步的涨价
[22:38] 会涨在
[22:39] 今年上半年
[22:40] 然后一直到下半年
[22:42] 然后下半年开始那个宅版自己的供需会改变然后宅版又会再涨价然后自己供需的涨价才是超额利润的涨价对所以我之前说所谓的主身段
[22:55] 就是来自于供需结构改变
[22:57] 这个属于他自己产业的主身段
[22:59] 可是坦白讲股价最近涨很多啦
[23:02] 那他当然已经反映了一部分这个
[23:05] 所以你会一直到处跟大家讲说
[23:09] 晚婷说主身段还没来
[23:10] 所以就是闭着眼睛去买
[23:13] 那是产业的主生蛋
[23:15] 但是我们偶尔也会了解一件事情
[23:18] 当然这次是不是这样
[23:19] 我不能百分之百确定
[23:20] 因为资金狂潮真的太热了
[23:22] 就是他们可能会提早反应
[23:24] 为什么记忆体
[23:25] 其实现在拿到的获利
[23:26] 都是非常好的
[23:27] 但还是很多人会讲说
[23:28] 对啊他就好到2026年年底
[23:30] 我们知道了
[23:31] 这个都已经知道
[23:32] 就算他一季比季好
[23:33] 我们也不是很青睐
[23:34] 也会有这样的说法
[23:35] 但是这都是由市场资金的结构来决定
[23:39] 哪一天呢
[23:40] maybe这些主动式的经理人
[23:42] maybe有什么市场大户
[23:44] 真的有共识
[23:44] 觉得说
[23:45] 机体叼到这边
[23:46] 委屈咯
[23:46] 一起来买
[23:48] 长着长着
[23:49] 像宇瞻之前就过钱高
[23:50] 有人过钱高了
[23:52] 陆续过钱高了
[23:52] 大家的story
[23:53] 又会换一个方式讲
[23:54] 又把世新KY那套讲法
[23:56] 拿出来了
[23:56] 至少到2026年底之前
[23:58] 他都非常好
[23:59] 现在超级便宜
[24:00] 所以他完全有一点点是
[24:03] 产业的结构很棒很好
[24:05] 其实这件事情
[24:06] 婉婷早就知道了
[24:07] 可是市场资金
[24:08] 要怎么给评价这件事情
[24:09] 就有一点点超乎
[24:11] 我们当初的理解
[24:13] 对
[24:13] 就是资金狂潮这件事情
[24:15] 确实强到很夸张
[24:17] 那坦白讲
[24:18] 宅版我们目前这一两周
[24:21] 去访公司
[24:22] 回来的讯息都是更正面
[24:25] 所以如果是照
[24:26] 我第三个喜欢的
[24:28] 就是一直有上修
[24:29] 股价就会一直往上
[24:31] 的这件事情的话
[24:32] 宅版现在是有
[24:33] touch到我第三个会关注的点
[24:36] 就是每一次研究员回来
[24:38] 或者是再抠一次公司的时候
[24:40] 就是再上修这件事情
[24:42] 所以我总结一下
[24:43] 就是三个
[24:44] 第一个就是
[24:44] 接下来开始有订单要出货的
[24:46] 增价的
[24:47] 然后第二个就是工序结构
[24:48] 转正向涨价的
[24:50] 然后第三个就是
[24:51] 抠完公司回来
[24:52] 都会一直上修的
[24:54] 是 载板是第三种
[24:55] 那载板其实档数也不多
[24:58] 就是刚刚讲到的
[24:59] 新兴 南电 锦硕
[25:01] 像这一些
[25:03] 然后真顶KY
[25:04] 有人问我说真顶KY还有吗
[25:06] 婉婷不是也说了
[25:07] 不好意思
[25:08] 这你可不可以
[25:08] 在第二趟
[25:09] 我又200出头
[25:10] 就把它卖掉了
[25:12] 所以前一阵子
[25:13] 我们你没来
[25:14] 我们都在讨论
[25:15] 卖飞怎么办
[25:16] 没有关系
[25:17] 因为你抬头看天
[25:18] 满天都是卖飞的东西
[25:20] 你不孤单
[25:21] 你不是一条龙
[25:22] 又要Another Long
[25:23] 好冷笑话
[25:25] 那现在看起来
[25:27] 载板里面
[25:28] 如果它的加速不多
[25:30] 那你会怎么排序
[25:33] 好
[25:34] 这问题其实有点难
[25:36] 我也先讲一个题外话
[25:38] 就是前一天聚餐的时候
[25:39] 有这个机体里面的
[25:41] 反正蛮资深的人
[25:43] 就聊到说
[25:43] 就像当年你去看那个PCB站
[25:46] 然后所有的PCB厂商都告诉你
[25:48] 会缺专针
[25:49] 因为大家都要那个专针
[25:51] 然后他们他也是说
[25:52] 机体他知道很好
[25:53] 可是持进不清来
[25:54] 他说载板真的超缺
[25:56] 对
[25:57] 然后大家都在抢载板
[25:58] 然后载板真的超好
[25:59] 然后我们在那边
[26:00] 也是像你一样想法是
[26:01] 那怎么办
[26:02] 那载板长成这样
[26:04] 那选谁
[26:04] 如果是
[26:06] 我觉得如果我们看短线
[26:07] 因为今年的主轴是缺布
[26:10] 那你怎么样可以买得到更多布
[26:13] 跟你怎么样可以完全转嫁布
[26:16] 这件事情
[26:16] 我觉得就会是获利数字表现
[26:19] 短期跑得比较快比较好的
[26:21] 那像
[26:22] 像南点
[26:24] 他的客户可能比较分散
[26:26] 然后或者是他
[26:27] 至少不是NVIDIA
[26:29] 你NVIDIA这个大客户
[26:30] 他帮你买了布
[26:31] 然后他又是你的大客户
[26:33] 你转嫁能力可能没有那么好
[26:35] 那相反的像南电
[26:37] 可能就会比较容易
[26:38] 转嫁能力比较好
[26:39] 或者是换个角度讲
[26:40] 就是有点像现货市场价格的概念
[26:43] 对
[26:43] 所以如果在这种涨价架构之下
[26:46] 南电的获利爆发性
[26:47] 短线上会比较强
[26:49] 但是如果是就
[26:50] 这个封装结构改变这件事情
[26:52] 就要去思考说
[26:53] 你绑到大客户
[26:55] 然后这些大客户
[26:56] 他要用到最新的这种
[26:58] 什么3DSOIC的封装技术等等
[27:00] 所以你的载板面积变大
[27:02] 版权数变多
[27:03] 这一种就是新兴
[27:04] 对
[27:05] 所以如果今年
[27:06] 或者是未来一两个季度
[27:08] 比较短的
[27:08] 我觉得南电的获利爆发性
[27:10] 可能会稍微强一点
[27:11] 对
[27:12] 但是如果就是比较长线来看的话
[27:14] 就是技术的转型跟客户结构
[27:17] 在先进封装趋势之下
[27:20] 会受惠的
[27:21] 可能就会是以新兴
[27:22] 然后再来是锦树
[27:23] 对
[27:23] 好
[27:24] 那当然因为新兴就一直被关
[27:26] 也是同样的一个问题
[27:27] 不过我自己心里没有在思考
[27:29] 如果这版真的那么好
[27:30] 那反正我有锦硕了嘛
[27:33] 对不对
[27:33] 那锦硕常常也不是
[27:34] 婉婷点名的第一要件
[27:36] 对我可能就
[27:38] 我可能就
[27:39] 再去布一点点南电
[27:40] 或新兴看会怎样
[27:42] 但是我已经做好心理准备
[27:43] 我就会分享我的心情给大家
[27:45] 我记得三天前吧
[27:46] 对不对
[27:46] 我跟大家聊说
[27:47] 看到台股这样一直涨
[27:49] 我做了一件事情
[27:50] 就是我卖了部分的
[27:51] 债券型的ETF
[27:52] 因为现在降息
[27:53] 看来会非常的久
[27:54] 那当然当初
[27:55] 也不是为了赚价差
[27:56] 当初也是为了赚
[27:57] 就是所谓的息为主
[27:59] 然后要稳定到我的房子交屋
[28:01] 那时候这样想
[28:02] 那台股这波行情
[28:03] 我们也知道AI红利吃得那么满
[28:04] 谁不FOMO
[28:06] 其实我看到网络上
[28:07] 非常多人在讨论
[28:08] 所有的可能财经达人
[28:10] 都有点FOMO的感觉
[28:11] 那我自己心里面想
[28:12] 那我要怎么克服这感觉
[28:14] 因为那时候已经是在创历史新高了
[28:16] 所以卖债券型ETF
[28:17] 我就去买了主动型的ETF
[28:19] 那三天前做这件事情
[28:21] 到了昨天
[28:22] 哇这做对了耶
[28:23] 哇塞
[28:24] 就是完全资产上
[28:25] 又开始往上又跑了一小阶
[28:27] 这样子
[28:28] 那今天呢
[28:29] 今天早上看到涨
[28:31] 七百八百九百一千的时候
[28:33] 我真的有一个冲动
[28:34] 就真的会有一个冲动
[28:36] 就再买啊
[28:37] 因为其实我有现金嘛
[28:39] 再买啊
[28:40] 我就
[28:40] 这个再不过去
[28:42] 可能要四万了
[28:43] 那个心情真的跑出来
[28:44] 但是我心里面
[28:46] 想出这个声音的时候
[28:46] 我另外一个声音
[28:47] 会告诉我自己
[28:48] 可是你要知道哦
[28:49] 你现在再买
[28:50] 就有可能是插旗子
[28:52] 在最高点了
[28:53] 那如果你愿意
[28:54] 你要知道
[28:55] 你就不要怪自己哦
[28:57] 这是你自己决定
[28:58] 但如果真的明天就四万了
[29:00] 你又会觉得自己做对吗
[29:01] 对
[29:01] 但是你要不要承担呢
[29:03] 其实我的心里面
[29:03] 就有这个小小声音跑出来
[29:05] 我讲这句话是因为
[29:06] 刚刚讲到
[29:07] 不管新兴南店
[29:08] 因为我一直都只有锦硕
[29:09] 可是因为毕竟我锦硕
[29:10] 赚了很多的%数了
[29:12] 所以如果我今天
[29:14] 我去买一点新兴南店
[29:15] 我觉得是一个不遗憾
[29:16] 就是婉婷讲那么久了
[29:18] 对不对
[29:18] 那但是我一定有个心理准备
[29:20] 会不会套在七百多块
[29:21] 八百多块的南店呢
[29:22] 会不会套在
[29:23] 这个六七百块的新兴呢
[29:25] 有没有可能
[29:25] 是有可能的
[29:27] 就自己想想看
[29:28] 这样的一个把握和承担
[29:31] 那我也跟大家承认
[29:33] 今天我有没有进场买
[29:34] 其实我是有进场买的
[29:36] 而且呢
[29:37] 我的第一笔还买在比较贵
[29:39] 是没有到1000点
[29:40] 大概七八百年的时候
[29:41] 我觉得哦
[29:42] 好丰盟
[29:43] 我又跑去买了主动ETF
[29:45] 可是我有没有再买呢
[29:47] 我觉得我也蛮猛的
[29:48] 它杀下来到五六百点的时候
[29:50] 我就看到主动式ETF
[29:51] 都跌了大概四个百分点
[29:53] 它四个百分点什么意思呢
[29:55] 其实它几乎就跌回三天前
[29:57] 我布局的那个时间
[30:00] 甚至还比那一天还低
[30:01] 我觉得都比那天还低了
[30:03] 就当作我回到那一天
[30:04] 你可以说这是个阿Q精神吗
[30:07] 或者是他是一个判断
[30:08] 我觉得都回到我三四天前
[30:10] 我决定要换的那一天了
[30:12] 那有什么好犹豫的
[30:13] 于是我就挂了一个
[30:14] 甚至比当天还要低的价格
[30:16] 再买了几张进来
[30:17] 对
[30:18] 然后那当然这个都是事后论
[30:19] 后来尾盘拉起来
[30:20] 就觉得好像买对了
[30:21] 但是买的当下一定要记得一件事
[30:24] 他可能还会再跌
[30:25] 他还会再跌
[30:26] 那怎么样
[30:27] 我有讲过
[30:28] 我有保留资金的
[30:29] 因为我是卖掉债券ETF来换
[30:31] 那如果要再投入的话
[30:33] 我还有现金在的
[30:35] 情况下我才做这个决定
[30:37] 所以我觉得市场很风很热
[30:39] 那大家想参与一定是正常的
[30:42] 可是一定要想好
[30:43] 你可以承担到哪里
[30:44] 假设你已经很紧了
[30:46] 你已经买的都满仓了
[30:47] 那当然就不要在这个时候
[30:49] 轻举妄动
[30:50] 对
[30:50] 可是要挺立吗
[30:52] 对
[30:52] 挺立哦
[30:53] 我觉得
[30:55] 就回到我刚刚讲
[30:56] 我觉得多多还没结束
[30:58] 对
[30:58] 我也这么觉得
[30:59] 但是今天我真的一直被
[31:01] 赖疯狂的攻击
[31:03] 要买吗
[31:03] 然后你又好忙
[31:04] 对要卖吗
[31:05] 然后涨完了吗
[31:07] 对然后怎么买
[31:09] 要在哪里买
[31:10] 我不知道不要再问我了
[31:12] 好所以我就提供大家
[31:15] 我的心路历程
[31:16] 跟大家分享
[31:16] 我就是一个普通的
[31:18] 但是我觉得在股票市场里面
[31:19] 我还算是蛮长久
[31:21] 保持一个胜率的人
[31:22] 那现在在这样的位阶
[31:24] 又想买的时候
[31:24] 我怎么去调试我自己
[31:26] 对就是跟大家做个分享
[31:28] 那当然猛人
[31:29] 也许在今天跌五六百点的时候
[31:31] 是又冲进去大买
[31:33] 其实有的
[31:34] 我今天也有朋友跟我说
[31:35] 叫我买某某那个公司
[31:37] 我就说等一下啦
[31:38] 现在都这种状况了
[31:40] 他说你就试试看嘛这样
[31:41] 结果尾盘拉涨停
[31:43] 就是他是涨停打开杀下来
[31:45] 然后他是杀下来的时候跟我讲的
[31:47] 然后尾盘拉涨停
[31:49] 那当然maybe大户
[31:50] 有他们自己的操作方式
[31:51] 就像我今天也有跟同事聊说
[31:53] 你看今天988也成交100万张
[31:56] 那这个100万张的钱
[31:58] 他拿到了
[31:59] 你有没有发现
[31:59] 他的持股有一些就在拉
[32:01] 包括昨天大家在讨论说
[32:02] 他们买鸿海
[32:03] 鸿海今天是不是很强
[32:05] 所以这个永动机
[32:06] 是不是真的有点道理
[32:07] 其实是有点道理的
[32:08] 对
[32:09] 那经理人各自有本事
[32:10] 像我们昨天也有联络
[32:12] 这个992A
[32:13] 因为其实今年以来的
[32:14] 绩效第一名还不是981
[32:16] 但981的size大
[32:17] 所以很厉害
[32:17] 那992A是今年以来的第一名
[32:19] 因为他非常focus在纯科技
[32:21] 他的主动ETF的名字里面
[32:23] 就有科技两个字
[32:24] 对
[32:24] 那他们也有讲说
[32:25] 反正今年就是冲
[32:27] 然后拿到钱
[32:28] 就是集中在自己
[32:29] 很擅长的CPU
[32:31] 没有关系
[32:32] 零压2000也买
[32:33] 2500也买
[32:33] 3000一兆买
[32:34] 只要势头在就买
[32:36] 对
[32:36] 哇
[32:37] 这个就是
[32:37] 所以我那时候就跟大家讲说
[32:39] 如果你们很喜欢PCB
[32:41] 买统一的嘛
[32:41] 因为婉婷在
[32:42] 对
[32:43] 那如果你们很喜欢CPU
[32:45] 像那个992买了
[32:46] 大概15到20%的CPU
[32:47] 那你们就可以考虑
[32:49] 就大家可以看一下
[32:50] 其实大家各有本事
[32:51] 像之前记忆体好的时候
[32:52] 991
[32:52] 很多记忆体
[32:53] 对
[32:54] 所以大家在这个市场上
[32:56] 这些股票会厉害
[32:57] 都是有特定人锁定
[32:58] 然后散户又加持
[33:01] 对
[33:01] 自己加持自己的股票
[33:02] 所以我跟婉婷都觉得
[33:04] 这样的态势
[33:05] 不会瞬间逆转
[33:06] 除非国际上
[33:07] 有非常严重的黑天鹅事件
[33:09] 没错
[33:10] 没错
[33:10] 对
[33:11] 总经跟基本面
[33:12] 都是正向的
[33:13] 对
[33:13] 然后美股
[33:14] 其实也有点在补账
[33:16] 对
[33:16] 所以就
[33:17] 就大家洗盘的时候
[33:19] 就
[33:19] 我觉得是注意一下
[33:21] 自己的心理压力到哪里
[33:22] 心理压力大
[33:23] 当然自然解码
[33:24] 反正一定有
[33:24] 我说实话啦
[33:26] 如果不是这两天才进来的
[33:27] 不可能都没有赚钱
[33:29] 对
[33:29] 那心理压力大
[33:30] 就稍微解码
[33:31] 解码的同时
[33:32] 也要提醒自己哦
[33:33] 过两天如果上去了
[33:35] 你就不要垂胸顿足
[33:36] 说我被洗掉
[33:38] 我又卖飞
[33:38] 不要一直再来回
[33:40] 后悔自己的决定
[33:41] 而是要知道说
[33:42] 当下我们做这个决定的时候
[33:44] 一定都是有承担了某种压力
[33:46] 或是兴奋
[33:46] 或期待
[33:47] 或是担心
[33:48] 才做这样的决定
[33:50] 那稳稳的赚
[33:51] 有赚到就好了
[33:52] 我是
[33:53] 很希望跟大家分享
[33:55] 但是我们还没有讲到
[33:56] 低轨卫星的部分
[33:57] 对我刚刚
[33:58] 有个脑袋在想
[33:59] 我还没讲滑通
[34:00] 对我就一直看着婉婷
[34:01] 想说滑通
[34:02] 要滑
[34:03] 好
[34:04] 我觉得SpaceX
[34:05] 因为今天新闻写了就是马斯克说这叫做AI伺服器是有点难上我们太空对有点难上太空我们也知道对啊当初不是也知道吗其实他讲了大家都吓到
[34:18] 对
[34:18] 当然有时候我们会把事情
[34:21] 分成是真正的基本面
[34:22] 所谓的基本面
[34:23] 就是他会对获利数字
[34:25] 有影响性的
[34:26] 然后跟题材面
[34:27] 对题材面的话
[34:29] 就是可能
[34:29] 不见得会有数字的影响性
[34:31] 可是市场看到这个
[34:32] 会有一点心痒痒的
[34:34] 或者是会关注的
[34:35] 然后资金也会关注的
[34:36] 这叫体材面
[34:37] 好那就基本面的部分来看的话
[34:40] SpaceX因为它一直在发射卫星
[34:43] 所以它跟发射卫星有关的
[34:45] 不论是像生养科的这个
[34:48] 就是收方
[34:49] 生达科的这个
[34:50] 就是射频元件
[34:52] 然后或者是像滑通的这个PCB板
[34:54] 等等这种其实是会随着它发射卫星的订单
[34:58] 稳定的成长
[35:00] 那当然地面接收站的东西也会有
[35:03] 像启机啦
[35:05] 或者是一样划通或要划
[35:06] 这个地面的PCB板
[35:08] 你会学的地面
[35:09] 地面卫星接收器的需求量增加
[35:11] 而有一些业绩贡献
[35:13] 好这个是实打实的数字
[35:15] 好可是像大家在讲说
[35:17] SpaceX要IPO
[35:18] 然后市场资金会关注
[35:20] 可是这个单纯就是他IPO
[35:22] 他其实对业绩没有贡献
[35:24] 他就是一个题材性
[35:25] 好然后或者是马斯克上
[35:27] 不久前讲说
[35:28] 我认为未来AI可以上太空
[35:29] 我们要发展这件事情
[35:31] 他也是一个题材性
[35:32] 因为他讲的这个肯定
[35:34] 还要N年后
[35:35] 因为这个技术难度
[35:37] 跟散热的问题
[35:38] 就是无法克服
[35:38] 所以你不可能
[35:40] 因为看到这个
[35:40] 他就会幻想说
[35:41] 华通的EPS
[35:42] 可以从7块上去到10块
[35:44] 因为AI要上太空
[35:45] 对所以对我们来讲
[35:47] 我们当初在
[35:48] 在聊这个
[35:49] 这种公司的时候
[35:50] 我们一定会告诉你说
[35:51] 基本面其实它就是涨
[35:52] Apple
[35:54] 今年下半年有折叠机
[35:55] 然后再来就是光模块这一块
[35:58] 对光模块
[35:58] 对不是CPU
[35:59] 是光模块
[36:00] 就是光收发模组这里
[36:01] 因为从400G变到800G
[36:03] 然后变到1.6T
[36:04] 然后制程难度变高
[36:06] 然后所以少数的公司可以做
[36:08] 那它单价也比较好
[36:09] 那华通是一个公益上之一
[36:11] 所以在今年下半年到明年
[36:13] 这个光模块的业绩会开始贡献
[36:15] 这件事情也是有数字会有贡献的
[36:18] 对但是在关于就是SpaceX的其他IPO
[36:22] SpaceX有
[36:23] 就是我刚刚讲天上卫星发射跟地面接收板
[36:26] 可是这个的可能成长性就是两三成
[36:28] 这个就是稳稳的
[36:29] 好可是除此之外
[36:30] AI那些东西就很远
[36:33] 对
[36:33] 它只是在有题材性的时候
[36:36] 会帮助PE的提升
[36:37] 可是
[36:38] 那你就要知道说
[36:40] 当马斯克又讲了这句话的时候
[36:41] 那个PE就会被delay
[36:43] 这个是没有办法的
[36:44] 对
[36:44] 但是获利的数字
[36:46] 倒没有因为
[36:47] 不论是IPO
[36:48] 或者是AI不会上太空
[36:49] 完全不会影响到EPS的数字
[36:52] 也是正反两面
[36:53] 对
[36:53] 它没有因为这件事情大增数字
[36:55] 跟这个台光电货载板的story
[36:58] 是不一样的
[36:59] 对
[36:59] 但就是题材加持
[37:01] 但反向题材没了的时候
[37:02] 他也不会因为这样掉数字
[37:04] 对
[37:04] 但是因为说实话
[37:07] 这段时间华通
[37:08] 可能在题材上的加分
[37:09] 真的比较多
[37:10] 对
[37:10] 所以导致说
[37:11] 如果他今天营收获利
[37:12] 不会大爆发
[37:13] 他确实就会受到一些影响
[37:15] 对
[37:16] 那他
[37:16] 因为下半年还是会有啦
[37:18] 因为iPhone毕竟要拉货了
[37:19] 然后光模块开始出货
[37:21] 基本上到大概七八月份
[37:23] 他的营收还是会上去
[37:24] 那就是
[37:24] 就我们刚刚分析的嘛
[37:25] 现在是四月
[37:26] 你就要想说
[37:27] 七八月还有几个月
[37:28] 你要跌下来了
[37:30] 你要买着等
[37:30] 还是说
[37:31] 你要等靠近一点的时候
[37:32] 再重新布局
[37:33] 这个就是看你们自己
[37:34] 就是每个人操作习惯不同
[37:36] 好
[37:37] 不过我很认同一件事情
[37:38] 就是这句话
[37:39] 从马斯克的嘴巴里面说出来
[37:41] 是有蛮大的杀伤力
[37:42] 可是呢
[37:43] 一样回到市场资金
[37:44] 因为我还记得CPU
[37:45] 有一次在博通
[37:46] 开这个法说之后
[37:48] 对不对
[37:48] 电话会议
[37:49] 他就讲到了
[37:50] 这个CPU的应用
[37:51] 可能到2028年
[37:52] 都不一定能够完全量产
[37:54] 完全落实
[37:55] 这个光筒一定要并进
[37:57] 其实那一天的隔天
[37:58] CPU也是先杀
[37:59] 但没有全部杀跌停
[38:01] 但也是杀
[38:02] 而且那时候我自己都觉得
[38:03] CPU已经位阶相当高了
[38:04] 可是从那一天之后
[38:06] 大部分的CPU都涨了一倍以上
[38:09] 对 都再创一倍
[38:10] 对 因为那一天
[38:12] 我也是一直跟大家murmur说
[38:13] 因为博通在发展光通讯上面
[38:15] 也算是一个领先者
[38:16] 那他在讲
[38:17] 那当然市场上后来就有很多说
[38:19] 可是NVIDIA也要用啊
[38:20] 那所以他们可能会分庭抗礼
[38:22] 或是这市场还是很大
[38:23] 反正有很多很多的说法
[38:24] 那后来什么东西决定
[38:26] 其实不是大家的获利
[38:28] 什么大爆发决定
[38:29] 而是市场的资金用钱投票
[38:31] 就是还是想做这一块
[38:33] 还是很认同这一块
[38:34] 所以就莫名的
[38:36] 普通自己讲完
[38:37] 其实好像自己骨架
[38:38] 也不好了几天
[38:39] 然后就通通又上去了
[38:40] 对
[38:41] 所以我们现在在讲低轨卫星
[38:43] 我也认为马斯克讲的话
[38:45] 只是国王的心意被脱掉了
[38:47] 就是说大家一开始都会觉得
[38:49] 啊没关系啊
[38:50] 马斯克本来会画饼嘛
[38:51] 他本来就画很多饼啊
[38:53] 你看他说他会做那个什么
[38:54] 自制晶片
[38:55] 他说会要做什么世界上最多的
[38:57] 他也不讲几颗
[38:58] 世界上最多的
[38:59] 他会讲这种形容词
[39:01] 对
[39:02] 可是我们之前也探讨过
[39:03] 上太空你的散热啊
[39:05] 你ASPC怎么运作啊
[39:06] 都会是问题
[39:06] 只是没有人
[39:07] 他不说
[39:08] 我们就觉得没关系
[39:09] 有一个会要上火星的男人
[39:11] 说了这句话
[39:12] 那应该有梦嘛
[39:14] 对
[39:14] 他说了可能真的就会冷却
[39:16] 冷却这件事情
[39:17] 会不会又哪一天市场资金
[39:19] 说管他的IPO了
[39:21] 那个SpaceX IPO了
[39:22] 马斯克变首富了
[39:23] 然后赶快再去投入
[39:24] 有可能哦
[39:25] 但我和婉婷会
[39:27] 先比较中肯的告诉大家
[39:29] 目前这件事情是有点杀伤力
[39:31] 那我们可能回归到
[39:32] 华通本身的基本面
[39:34] 就是下半年的苹果拉货
[39:35] 还有光模块会出货
[39:37] 那它还是一个
[39:38] 稳健成长型的公司
[39:39] 那如果叠下来
[39:40] 有止叠的讯号
[39:41] 甚至我常常会讲说
[39:43] 你就看投信有没有在回来买
[39:44] 投信现在就是很厉害啊
[39:46] 我们前一阵子说
[39:47] 晶圆店跟立成被投信卖
[39:49] 但哪一天
[39:49] 它如果又回来买个
[39:51] 一两千张两三千张
[39:52] 你就要注意
[39:52] 可能它会有连续性的买盘
[39:54] 那故事又重新展开了
[39:56] 好那最后
[39:58] 因为等一下婉婷
[39:59] 我们也会录晚上的理财达人秀
[40:02] 今天晚上的理财达人秀
[40:03] 有婉婷和敏翰
[40:04] 就是我说我打开YouTube
[40:05] 就他们两个人
[40:06] 我希望他们两个
[40:08] 还是比较常来上
[40:09] 理财达人秀跟古破战
[40:10] 因为我们有革命情感
[40:11] 我们有讲过这件事情
[40:13] 我跟婉婷有个小故事
[40:15] 但这个知道的就知道
[40:16] 不知道的就不知道
[40:18] 所以我很谢谢
[40:19] 她后来可以继续
[40:21] 在媒体曝光的时候
[40:22] 就第一个来上了理财达人秀
[40:24] 就回归了
[40:25] 因为在这个之前
[40:27] 有两年没有上节目
[40:29] 对
[40:29] 两年前最后上的
[40:30] 应该也是理财大人秀
[40:32] 对
[40:32] 好
[40:32] 所以这边有个小故事
[40:33] 所以我们有一个革命情感
[40:35] 对
[40:36] 那现在大家都知道
[40:37] 财经太热了
[40:38] 没错
[40:38] 所以两位就是
[40:39] 明翰跟婉婷
[40:40] 常常被到处邀约
[40:42] 对
[40:42] 那如果真的太忙了
[40:44] 希望还是以
[40:45] 达人秀和古破仔
[40:46] 好
[40:47] 为主
[40:48] 好
[40:48] 我这边的话
[40:49] 最后念两个留言
[40:51] 我不全念
[40:52] 但是我觉得有感动到
[40:53] 就是因为最近
[40:54] 大家有很多
[40:55] 在操作上的疑问嘛
[40:56] 那我也很庆幸
[40:58] 自己开了这个频道之后
[40:59] 讲完之后
[41:00] 我觉得大家还真的
[41:02] 其实我觉得蛮佩服
[41:03] 因为有时候你在股票市场
[41:05] 累积了一些
[41:05] 我很怕卖飞
[41:06] 我很焦虑
[41:07] 我都没有办法做长线
[41:08] 我短线就很怕会受伤
[41:10] 这些情绪能够在
[41:11] 我讲一讲
[41:12] 你就觉得大幅改善
[41:13] 这是非常不容易的
[41:14] 因为我自己在股票市场
[41:16] 我觉得很多事情
[41:17] 没有隔三年五年
[41:18] 搞不好都改不过来
[41:19] 所以讲一两次
[41:21] 大家就能够领会
[41:22] 然后觉得有很大的体悟
[41:24] 我觉得很棒
[41:25] 就是太厉害了啦
[41:27] 其实
[41:28] 要不是因为私讯的人
[41:30] 比较多一点
[41:31] 我当然也希望可以
[41:31] 多花一些力气跟时间
[41:33] 好好的深聊
[41:35] 那这位朋友呢
[41:36] 他之前有写一个很长的信
[41:38] 那我后来是
[41:39] 一方面文字回您
[41:41] 一方面我是在
[41:42] 照好与阿格力
[41:43] 我有另外一个
[41:44] Punkhead频道的时候
[41:45] 因为我想说阿格力
[41:45] 比较会骂人
[41:46] 有时候大家会很奇怪
[41:47] 我用念的还不行
[41:49] 可能还会凶两句
[41:50] 让阿格力去凶
[41:52] 就这位朋友
[41:52] 就回了一个超长的信给我
[41:54] 但是他跟我讲到的事情是
[41:57] 他讲了很多的心得
[41:58] 我这边真的就不太赘述
[42:00] 可是他觉得他有很大的体悟
[42:02] 跟想要改变
[42:03] 他有讲过他曾经蛮羡慕同事的
[42:06] 他也有解释说
[42:07] 不是嫉妒同事
[42:08] 是真的羡慕同事
[42:09] 因为赚到股票钱
[42:11] 就可以早早的退休
[42:13] 但是他就想说
[42:14] 他有发现最近这段时间
[42:16] 如果是很认真在工作上
[42:18] 本来能力很强就有表现的人
[42:19] 反而股票是没有赚到什么大钱的
[42:21] 但他听到的那一些赚很多钱的都是
[42:24] 我就赌一把啦
[42:25] 我今天借钱投进去
[42:26] 真的对了
[42:27] 赚大钱
[42:28] 你看我可以提早离职了
[42:30] 其实那个真的叫
[42:31] 幸存者偏差
[42:32] 那我们最重要的
[42:34] 还是在本业的工作上面
[42:35] 有很好的回馈跟收入
[42:37] 因为这一波当然很急
[42:39] 刚刚我跟婉婷都说
[42:40] 真的是很少看到
[42:41] 这样的资金热潮
[42:42] 但你说是不是
[42:43] 就没有空头了
[42:44] 不是哦
[42:44] 它还是会有景气循环
[42:47] 它还是会有一天
[42:48] 就像前一阵子
[42:49] 有六千点的修正
[42:50] 甚至一万点的修正
[42:52] 不知道它还是会来
[42:54] 所以你有一份稳定
[42:55] 而你在工作的表现杰出
[42:56] 绝对是一个最大的底气
[42:58] 对不对
[42:59] 所以当看到别人是
[43:00] 可能平常好像你觉得
[43:02] 他能力什么都还好
[43:03] 却因为敢赌就赢了这一次
[43:05] 那真的也没有什么好羡慕的呀
[43:07] 他有说他听完我们讲之后
[43:09] 觉得有释怀了这个感受
[43:11] 他说如果人人都靠股票赚大钱
[43:13] 谁要工作呢
[43:15] 谁要付出劳力
[43:16] 用时间来换钱呢
[43:18] 投资跟投机是一线之隔
[43:20] 那大家靠股票赚钱
[43:22] 除了通膨严重
[43:23] 那社会也会退步
[43:25] 当然我们都希望大家懂投资
[43:27] 可是确实不能所有的人
[43:28] 都觉得只靠投资就可以了
[43:31] 对不对
[43:31] 好
[43:32] 然后所以他说
[43:33] 听完以后
