[00:00] 歡迎收聽趙華與古惑仔第1010集
[22:23] 或者是盤整了
[22:25] 跌到盤整了
[22:26] 跌到盤整之後
[22:27] 還反攻了
[22:28] 我覺得這些可能就是
[22:29] 輔佐於大家在投資上
[22:31] 比較有效率的一個想法
[22:32] 因為單純用左側用價值
[22:34] 有時候你會覺得一直在接刀啊
[22:36] 或者是說你還沒有效率啊
[22:38] 沒錯啊只跌了啊
[22:40] 可是沒效率啊
[22:40] 它只跌半年的都沒漲啊
[22:42] 也不是沒有這樣的股票
[22:43] 像之前生涯半年讓人覺得很煩嘛
[22:45] 為什麼叫漲那個什麼
[22:47] 剩一半
[22:48] 對啊剩一半就是有這樣
[22:49] 來來回回洗刷盤整的問題嘛
[22:52] 好所以這個跟大家分享
[22:54] 這個產業就是很看好
[22:56] 可是會不會集中在一月中之前
[22:58] 把賬做了
[23:00] 這個可能也是我們要留意的
[23:01] 那當然因為剛剛也提到
[23:03] CES展要開展了
[23:04] 不會只有半導體對不對
[23:06] 像這個黃仁勳要出來講話
[23:09] 那肯定在他發展的
[23:11] 除了這個AI模型
[23:12] 或者是他的晶片的製程往前之外
[23:15] 他還會講一些產品面的東西
[23:17] 對那因為這次系列大展
[23:19] 大家知道就是國際的消費電子大展嘛
[23:22] 所以重頭戲應該不在AI模型
[23:25] 跟AI伺服器
[23:26] 那當然黃仁勳跟這個蘇慈峰演講
[23:28] 一定會提到AI的未來發展
[23:30] 但他們更重要的是說
[23:31] 他們今年的產品
[23:32] 在鞋子蛋上面
[23:33] 能不能有更多的買家
[23:35] 所以我覺得這一次
[23:36] 華文君的談話重點
[23:37] 目前蠻多的法人報告是說
[23:39] 應該是放在所謂巨聲智慧
[23:42] 也就是所謂的機器人這一塊
[23:44] 機器人真的已經辛苦很久了
[23:46] 對
[23:47] 那我覺得機器人股票
[23:48] 就是一樣
[23:49] 沒有一個領頭羊的帶動
[23:51] 雖然說國際上
[23:52] 不管是美股
[23:53] 然後日股
[23:55] 或說歐股
[23:55] 甚至說中國股市的機器人股票
[23:57] 都很強
[23:58] 但臺股我覺得就缺了一個
[24:00] 領著大軍往上衝高
[24:03] 一些指標性的個股
[24:04] 那就變成說
[24:04] 他們變成個股典放
[24:06] 那典放又面到現在
[24:07] 整個資金集中在強勢股裡面
[24:09] 所以機器人我覺得
[24:10] 現在看起來是比較辛苦
[24:11] 但同樣
[24:12] 因為以今年的機器人發展時程
[24:15] 大概到下半年
[24:16] 所謂的Atmos的機器人
[24:18] 就會開始正式有量產板出來
[24:20] 那大家也說
[24:21] 可能一臺大概賣三萬五千塊的美元
[24:24] 所以理論上來講
[24:25] 只要產能夠出來
[24:27] 應該我覺得銷量是沒有問題的
[24:28] 只是說那個量能夠放多大
[24:30] 就會變成說下半年的題材
[24:31] 所以你現在要買機器人股票
[24:33] 但第一個你就是去押寶
[24:35] 這一次黃仁勳到這次的CS戰場上面
[24:37] 應該有很多機器人會陸續展出
[24:40] 那這些所謂的利多訊息
[24:41] 那邊基於臺股的機器人
[24:43] 在這邊做一個落後補賬
[24:44] 我覺得可以去押寶試看看
[24:46] 但同樣就是反正低位階
[24:48] 你就只能夠小資金去做一個押寶
[24:50] 你可能不能夠做一個大舉的資金的進場
[24:53] 那另外一個當然這次展場
[24:55] 大家可能也會看所謂的AI眼鏡
[24:57] 也是這一次我們看到很多的參展廠商裡面
[25:01] 非常大的一塊
[25:02] 那另外一個所謂的一個
[25:04] 原本就是以前的西勢大展
[25:06] 大概就是車廠的一個大展
[25:08] 那因為最近的車市比較低迷一點
[25:11] 所以我覺得自家車就是經營的看點
[25:13] 那還有所謂的面板
[25:14] 所以我覺得這個西勢大展上面
[25:16] 今天其實面板股是非常整齊的走高
[25:19] 那但大部分還是因為群創太強
[25:22] 所以群創已經來到19塊多
[25:24] 對
[25:24] 對 我覺得最近這個群創真的是
[25:27] 股本這麼大的公司可以這樣的飆升
[25:29] 我們也是真的非常少見
[25:30] 而且他籌碼並沒有看到法人大局的進場
[25:32] 對 他籌碼其實還沒有好
[25:35] 所以這就代表說
[25:36] 應該是有一些所謂的特定的主力去鎖定他
[25:39] 你不要覺得臺灣主力
[25:40] 其實我覺得這幾年臺股的主力非常強對 他們資金的量體很大所以像這種大股本的公司可以這樣連拉你就會發現到它很像過去的華邦電跟納克一樣其實一開始他們在講的時候也都不是法人進來拉的
[25:54] 所以我覺得這個當然代表說
[25:55] 群創也許未來有一些更好的訊息
[25:58] 我們所不知道
[25:58] 目前難看到的
[26:00] 還是所謂的一個面板三速型封裝
[26:02] 可能打入到所謂的特斯拉供應鏈
[26:04] 然後接下來可能再揮打
[26:06] 也許未來下下一代
[26:08] 會用到這樣的一個三速型封裝
[26:11] 但不管怎麼樣
[26:12] 就是最早他們法書院上面有提到
[26:14] 他覺得三十名封裝目前的產能是滿載
[26:16] 那當然產能很小所以才滿載
[26:19] 對他的一個業績貢獻是有限的
[26:21] 那我覺得最早是一個想像題材
[26:22] 那搭配上說因為這次C-HERD蛋上面
[26:25] 其實這些主要的面板廠
[26:27] 從所謂的海力
[26:28] 呃所謂的三星啊LG啊
[26:31] 到所謂的群創友達
[26:33] 甚至說對岸的京東方TCL這些的
[26:37] 都展出一些新一代的面板的技術
[26:39] 不管是mini LED micro LED
[26:41] 或是說原本的一個OLED的一個面板
[26:44] 那當然有一些新技術新題材新亮點
[26:47] 搭配大家也期待說今年看起來面板的價格應該已經
[26:50] 殺到那種所謂的一個建股了
[26:53] 所以再跌也是有限
[26:55] 所以我覺得是有一點點這種產業轉機性
[26:57] 搭配群創的領頭羊的效應
[26:59] 所以今天連那個大家比較不看好的友達啊
[27:02] 彩晶啊
[27:02] 我覺得股價也同步在往上走高
[27:04] 那如果說這個面板代表的是消費電子
[27:07] 這些所謂的消費電子很弱勢的股票能夠反彈
[27:11] 那我覺得其實代表說
[27:12] 現在臺股還是有很多可用之兵
[27:14] 所以面板也許是在鞋子蛋上面
[27:16] 大家可能比較少講到
[27:18] 因為大家對這個產業不抱任何期望
[27:20] 但也許是一個市場的一個伏兵
[27:23] 那當然指標我覺得群創不能轉弱
[27:25] 它沒有轉弱
[27:26] 那友達跟所謂的財經
[27:28] 我們都先以這個落後補賬的市值
[27:30] 那再就可以看到AI眼鏡這個題材
[27:33] 那AI眼鏡我覺得目前來看
[27:34] 跟剛剛的機器人一樣
[27:36] 就是缺乏領頭羊的帶動
[27:38] 因為他們的獲利
[27:39] 我覺得還是著重在
[27:41] 機器人跟AI眼鏡
[27:41] 同樣的問題
[27:42] 獲利比較沒有明顯的起來
[27:44] 如果他們像裝置股
[27:45] 獲利那麼多
[27:46] 那就可以覺得是委屈
[27:47] 但是因為他們很需要這種
[27:49] 資金關注之後
[27:51] 不管獲利
[27:52] 就像前一陣子
[27:52] 你說什麼太陽能
[27:54] 低軌衛星
[27:54] 不管獲利
[27:55] 我先給你大漲再說
[27:56] 他們好需要這樣的風
[27:58] 對因為我覺得
[27:59] 因為AI眼鏡的供應鏈
[28:01] 大部分都跟消費型手機重疊
[28:03] 所以大部分都是
[28:04] 手機的供應鏈
[28:05] 轉到做AI眼鏡
[28:07] 那特殊的一些材料
[28:09] 特殊的規格
[28:10] 或說特殊的技術
[28:11] 目前來看因為用的量少
[28:13] 所以你發現到臺灣
[28:14] 雖然說有一些跟AI眼鏡
[28:15] 指標性代表的公司
[28:16] 但是因為這個成交量
[28:19] 跟它的業績沒有爆發性
[28:21] 所以好像AI眼鏡股票裡面
[28:22] 比較找不到所謂代表性的股票
[28:24] 都是那種題材來動一下
[28:26] 比方說今天像英記
[28:28] 像哲米
[28:28] 這個動一下
[28:30] 但是就沒有辦法帶動
[28:31] 整個族群的往上
[28:32] 那我覺得這個當然也可以觀察一下
[28:34] 目前AI眼鏡在系列單上面
[28:36] 應該是產品的亮點
[28:38] 但是因為大部分的新品
[28:39] 都已經提前發表過了
[28:41] 所以會比較偏向
[28:42] 可能是一些中國廠商
[28:44] 或說一些新創的企業
[28:45] 發表他們各自的一些產品
[28:47] 但是沒有辦法帶動整個量的成長
[28:50] 但我覺得今年AI眼鏡
[28:51] 你如果看一些所謂IDC
[28:52] 一些所謂的Transforce的報告
[28:55] 都會提到說
[28:56] 今年他們基本上來講
[28:58] 都有機會賣到千萬副以上
[29:00] 所以這個量都會在今年
[29:02] 大概放量出來
[29:03] 那你指標股還是看
[29:04] Google的一個AI眼鏡
[29:05] 或Meta的AI眼鏡
[29:07] 所以說中國的一個
[29:08] 類似阿里跨克眼鏡
[29:10] 我今天才剛拿到貨
[29:11] 都還沒來
[29:11] 還沒去開箱
[29:12] 那你有拿來嗎
[29:13] 有啊我有帶來
[29:14] 但我還沒有
[29:15] 那等一下來秀一下
[29:16] 等一下來開箱一下
[29:17] 我還沒有開啟啦
[29:18] 那這個我覺得就是
[29:20] 今年新你可以看的亮點產業
[29:22] 但同樣就是
[29:23] 你可能需要時間去等待
[29:25] 就是說做夢行情
[29:26] 也許就輪到他們
[29:27] 但是續航力道
[29:28] 可能就是像之前一樣
[29:29] 長個兩三天
[29:30] 熱度沒了
[29:31] 新聞沒了
[29:31] 他就出現休息
[29:33] 所以我覺得
[29:33] 你要做這種題材性股票
[29:34] 就要看一下
[29:35] 系列大展畢竟只有短短
[29:37] 到1月9號為止
[29:38] 所以這個亮點的延續題材
[29:40] 可能不太夠
[29:41] 要看後面有沒有一些
[29:42] 新的力多訊息去推動
[29:44] 所以我覺得這些可能就是
[29:45] 你可以做點綴的操作就可以了
[29:48] 那當然大家很關心的就是記憶體
[29:50] 因為今年原本大家期待黃仁勳
[29:53] 在這個他的演講當中
[29:55] 會有很大一塊是講他的
[29:56] 所謂的這個遊戲的顯示卡
[29:59] 5090系列
[30:01] 甚至對下一代的一個產品的路徑
[30:03] 那聽說這個被閹割掉了
[30:05] 背景歌跳的原因是因為
[30:06] 記憶體太貴
[30:07] 所以本來對於顯示卡的一些
[30:10] 演講的內容跟篇幅
[30:11] 就明顯的縮減到一個特殊規格
[30:14] 顯示卡真的是超級受害
[30:16] Notebook啊
[30:17] 顯示卡超級受害
[30:19] 對
[30:19] 手機接下來也要受害
[30:21] 對
[30:21] 所以這個我覺得就對於
[30:22] 今年消費電子
[30:23] 為什麼大家就看得很淡
[30:24] 就是覺得記憶體真的貴了太多
[30:27] 不過今年的CES展
[30:28] 他們的那個slogan
[30:29] 就是用AI了
[30:30] 對啊
[30:31] 已經不是消費性電子展了
[30:33] 他們現在什麼都要佔到AI了
[30:35] 對
[30:35] 但是因為他那個展場上面
[30:37] 還是有很多買家
[30:38] 對啦
[30:39] 所以我覺得會還是
[30:40] 就跟我們臺灣電腦展一樣
[30:42] 雖然都到AI
[30:43] 但是其實還是很多一般的
[30:44] 個人買家
[30:45] 或是一些企業買家
[30:47] 會去那邊做一些大量的採購
[30:48] 所以我覺得這個當然就是
[30:50] 大家會說什麼科技圈的春晚
[30:52] 那我覺得就是這種
[30:53] 大拜拜的一個感覺
[30:55] 所以我覺得這個當然
[30:56] 記憶體會變成說
[30:57] 今年整個消費電子
[30:59] 重點的一個
[31:00] 掛在頭上的一把刀
[31:02] 那也是今天為什麼盤面上基地股票
[31:05] 能夠在這個臺堅供應鏈外
[31:07] 再佔整個臺股一席之地
[31:09] 就是因為你可以看到
[31:10] 最近從上個禮拜開始
[31:12] 金豪科啊
[31:13] 群聯啊
[31:14] 到實權啊
[31:15] 到威剛啊
[31:16] 都因為漲太多被位元組
[31:18] 要公告所謂11月份獲利
[31:19] 那獲利數字都是那種年增
[31:21] 非常可怕的那種1000%以上的成長
[31:24] 群聯是600多%的成長
[31:26] 對
[31:26] 然後這個威剛好像1400多%的EPS成長
[31:30] 對不對
[31:30] 實權是1000多%
[31:31] 對
[31:32] 所以我覺得就是會變成說
[31:34] 我們現在上次有跟大家提過
[31:36] 就是說到農曆春節之前
[31:38] 我覺得你還是要找這種
[31:40] 就是可能產業會有不斷利多的訊息
[31:42] 像剛剛提到臺建供應鏈
[31:43] 就是到法稅之前
[31:45] 我認為利多訊息都會很多
[31:46] 那這個所謂的一個記憶體
[31:49] 第一個就是
[31:50] 因為現在已經蠻多股票被注意了
[31:53] 所以被注意的股票
[31:54] 就會被要求公佈自己的獲利
[31:58] 那自己的獲利公佈都不得了
[31:59] 非常的好
[32:00] 所以就變成說
[32:01] 公佈完的獲利股價又續漲
[32:03] 那第二個就是說
[32:04] 既然11月營收已經很好了
[32:06] 像這個金豪科公佈出來
[32:08] 11月份營收
[32:09] 年增也是100多%
[32:10] 所以代表整個漲價的一個迴圈
[32:13] 開始真的在明顯在擴散
[32:15] 都反映到他們業績上面
[32:16] 所以接下來你大概也可以看到
[32:18] 12月營收整個記憶族群整塊
[32:20] 應該都會非常好
[32:22] 那可能比較弱
[32:23] 還是在利基電跟旺宏
[32:24] 但是他們也都受惠到
[32:26] 所謂漲價的題材
[32:27] 那今天旺宏漲停板
[32:28] 是因為大家說
[32:29] Northflash要漲50%
[32:31] 對
[32:31] 這個我們在達安秀有分享
[32:34] 看今天晚上
[32:35] 漢爾哥應該也會再幫我們分享
[32:36] 就是現在已經漲到說
[32:37] 所謂的邊緣用記憶體了嘛
[32:39] 不是雲端或AI用記憶體而已了
[32:42] 所以Node也要漲
[32:43] 對
[32:43] 所以我覺得這個當然就代表說
[32:45] 明明大家看到
[32:46] Node的大的使用者
[32:48] 應該是任天堂
[32:49] 任天堂跟大家提到
[32:50] 記憶體漲價
[32:51] 可能這個遊戲機要暫停出貨
[32:53] 我看任天堂股價也跌不少
[32:55] 對跌不少
[32:55] 所以這個我覺得
[32:57] 但訊息面應該是說
[32:58] Node for Edge會怎麼漲
[32:59] 是因為大家覺得
[33:00] 它會有一些新的應用空間
[33:02] 就是說原本做消費電子
[33:04] 只要拉到所謂AI伺服器當中
[33:06] 就變成鍍金的一樣
[33:08] 股價就能夠往上大漲
[33:09] 所以目前來看
[33:11] 當然Northwage大概考慮到
[33:12] 也許在相關的一些
[33:14] AI伺服器的推理運用當中
[33:16] 它也會佔有一席之地
[33:18] 所以為什麼最近華邦電的股價
[33:20] 走得比南亞克更強
[33:21] 我覺得有兩個原因
[33:22] 第一個就是因為
[33:23] 華邦電它是全球最大的
[33:25] Northwage的製造廠
[33:26] 比D-RAN的一個市佔率更高
[33:28] 所以Northwage漲價
[33:30] 它就變成另外一個加分的專案
[33:32] 那第二部分在於說華邦電
[33:34] 我們有跟大家提過
[33:35] 它的主力控盤非常厲害
[33:37] 我大概有到1月2號
[33:39] 有去看那個證交所公告
[33:40] 所謂注意股票
[33:41] 那證交有公告
[33:42] 1月2號注意股票
[33:43] 南雅科華邦電都被列為注意股票
[33:45] 那90天當中
[33:47] 華邦電的漲幅是398%
[33:50] 然後南雅科漲幅就是360幾%
[33:53] 這代表這三個月的時間
[33:55] 其實華邦電漲了比南雅科更多
[33:57] 但南雅科被關了兩次
[33:59] 華邦電子被關一次
[34:00] 對
[34:00] 就是政交所這個規則
[34:03] 有點小複雜
[34:04] 就是他會把
[34:06] 例如說當衝的
[34:07] 那個收轉率算進來
[34:08] 獲利的狀況
[34:09] 對比起他股價漲幅
[34:11] 什麼都會算進來
[34:12] 然後才會給予一個警告
[34:14] 警告連續幾次
[34:15] 和中間有沒有控
[34:16] 沒有警告
[34:17] 又會有一些差別
[34:18] 總體來說
[34:19] 華邦電的控盤手
[34:21] 這一次表現的
[34:22] 真的是讓市場
[34:23] 眼睛為之一亮的厲害
[34:25] 對 非常厲害
[34:26] 因為你知道
[34:26] 華邦電11月份
[34:28] 幾乎被關了一整個月
[34:29] 所以大家如果去交易所查注意公告
[34:31] 會發現到
[34:32] 華邦電11月份的注意公告是空白的
[34:35] 那我們講處置交易的一個規定
[34:37] 我有特別去查一下
[34:38] 它有一項叫做30天之內
[34:40] 有12個交易如果被列為注意股
[34:43] 那注意股要是這個
[34:45] 它的注意的處罰專案當中的第四條
[34:48] 第一項到第八項的一個規定
[34:50] 那這一到八項的規定都跟漲幅有關
[34:53] 那如果說你是因為成交量過大
[34:55] 週轉率過高的話
[34:56] 那不會被列入到注意股的一個警示條件
[34:58] 所以我特別去查一下
[35:00] 因為華邦店被關了一整個月
[35:02] 所以他整個所謂的
[35:04] 因為漲幅過大的注意條件
[35:05] 大概從12月中開始算
[35:08] 那所以12月中到現在
[35:10] 代表他這30天之內
[35:12] 我算一下
[35:13] 他大概有5次的扣打
[35:14] 加今天可能還有4次的扣打
[35:16] 所以接下來我覺得華邦店
[35:18] 就感覺上上面的壓力比較少
[35:20] 但南亞科的問題是在於說
[35:22] 他這一波我的主力就是不管他
[35:24] 反正我就硬給他拉到被關也不管
[35:26] 所以他其實在1月2號那一天
[35:29] 已經在30天之內
[35:30] 已經達到12次的
[35:32] 所謂的達到第八項的
[35:34] 注意的一個條件
[35:35] 所以理論上來講
[35:36] 應該明天可能就會被關
[35:38] 那當然我
[35:39] 這個還是要以交易所的
[35:40] 公告為主
[35:41] 所以我覺得這個可能
[35:42] 大家就會注意到
[35:43] 為什麼今天納科比較溫
[35:44] 就是因為有可能
[35:45] 大家算一算
[35:46] 覺得明天要被關
[35:47] 而且他是在30天之內
[35:49] 被關第二次
[35:50] 可能就變成20分鐘一盤
[35:51] 那就會變得更難進出
[35:53] 所以今天看起來
[35:54] 有一些阻力就是
[35:54] 趁著記憶體大好的時候
[35:56] 它可能先行或了結
[35:58] 那可能等到被關
[35:59] 或被關完之後再重新進場
[36:01] 所以我覺得目前來看
[36:02] 應該是說
[36:03] 記憶體的大哥二哥
[36:05] 二哥看起來是佔了天時地利人和之變
[36:08] 所以我覺得變成當中的指標股
[36:10] 但是因為華邦電股價
[36:11] 非常接近100塊的關卡
[36:12] 那我覺得這邊可能就會
[36:14] 比較不適合大家去做一個追價的動作
[36:16] 但我覺得股價如果有拉回
[36:19] 也許大家還是可以做一個參考
[36:20] 因為現在來看
[36:22] 他們的利多
[36:22] 我覺得還沒有完全發酵完畢
[36:24] 因為大家都提到說
[36:25] 他的Cube的一個應用技術
[36:27] 在今年應該是有機會
[36:30] 打入到AI伺服器當中
[36:31] 所以我覺得他是在這個新技術上面
[36:33] 獲得一個成長的動能
[36:35] 那報價部分
[36:36] 我們還是要跟大家講
[36:37] DDR3 DDR4
[36:39] 他們的報價應該到
[36:40] 今年也許第二季之後
[36:42] 就會開始放緩
[36:43] 所以如果你是看報價
[36:44] 去做這些機器製造廠的話
[36:46] 可能要小心這個報價放緩
[36:48] 之後股價的一個反轉
[36:49] 但如果說你看他們未來
[36:51] 在所謂的AI的應用當中
[36:52] 而去看他們新技術的成長
[36:54] 那我覺得可以持續做一個
[36:56] 偏多來看待
[36:58] 那剛剛提到華邦電
[36:59] 因為Cube的技術
[37:00] 我覺得目前是法人
[37:01] 蠻看好的一個新的
[37:02] 可能可以取代部分HBM的
[37:04] 一個應用技術
[37:05] 那南亞科當然他直接就做HBM
[37:08] 比較上一代的產品
[37:09] 所以這些都是他們未來成長動能
[37:11] 那你後續應該可以看到
[37:13] 他們的一個業績
[37:14] 在2020年有非常好的一個表現
[37:16] 但我覺得股價漲多
[37:17] 就是一個比較大的利空
[37:18] 所以目前來看
[37:20] 我覺得儲值交易這個限制
[37:22] 就會影響到很多記憶體場的表現
[37:24] 大家也可以看到群聯
[37:26] 比方群聯上禮拜很強
[37:27] 很威猛
[37:28] 但是因為他就是在六天當中
[37:31] 就十天當中
[37:32] 如果六次被列為注意的話
[37:34] 他也會被關
[37:35] 就目前風險蠻高
[37:36] 對他還蠻高的
[37:37] 大家如果有下載一些儲值的APP
[37:39] 像儲值網這種的
[37:40] 他都會跟你講
[37:41] 當然他不會百分之一百應驗
[37:43] 可是大概我看有百分之八十會中
[37:45] 對所以我覺得大家可能有辦法
[37:47] 就看APP比較簡單
[37:48] 如果沒有辦法
[37:48] 就是大家去看一下法規
[37:50] 可以大家去簡單算一下
[37:52] 那我們去算一下群聯
[37:53] 就是這兩天的一個股價
[37:54] 都在躲儲值
[37:55] 所以股性就比較溫
[37:57] 但一樣群聯
[37:58] 我覺得你可以等待
[37:59] 12月份的一個營收
[38:00] 應該又是一個非常亮眼的數字
[38:02] 所以群聯我覺得躲過儲值之後
[38:04] 那它股價再重新轉強
[38:06] 對整個記憶體族群來講
[38:07] 我覺得有一些多方的比價的效益
[38:09] 所以整體上來看
[38:11] 記憶體就可以看到
[38:11] 從所謂的晶圓製造
[38:14] 到所謂的模組廠
[38:15] 到接下來你看到今天的
[38:17] 立成漲停板
[38:18] 華東漲停板
[38:20] 封測股票也開始動起來
[38:22] 那甚至說所謂IC設計
[38:23] 金豪科
[38:24] 但我覺得最近股價還是很強
[38:25] 那比較落後補掌上來
[38:28] 是愛普跟所謂的預創
[38:29] 那這兩家公司都傳出來
[38:31] 有S-RAN的題材
[38:33] 好
[38:33] 不過大家記得這個預創
[38:35] 是什麼都會沾的
[38:36] 對
[38:37] 那喜歡活潑型股性的可以考慮對那我覺得它通常也是那種一波流啦我記得什麼機器人他也說有啊然後AI眼鏡他也有啊反正不管怎樣
[38:47] 他都說有啊
[38:48] 對
[38:49] 很有趣
[38:49] 就是因為盧董也是一個
[38:50] 就是對科技的一些
[38:53] 新產品進入
[38:54] 都有涉獵跟琢磨的人
[38:56] 他是另外一種題材獵人
[38:58] 對
[38:59] 那但是我覺得
[39:01] 如果大家去看
[39:02] 預創的營收
[39:03] 是真的有上來啦
[39:04] 他最近十月
[39:05] 十月營收年增成長
[39:06] 都有拉出來
[39:07] 因為預創的本體啦
[39:08] 你回到最原始啦
[39:10] 記憶體
[39:10] 對
[39:11] 必須講喔
[39:12] 對
[39:12] 就是必須回到最原始
[39:13] 就像最近漲這個利基電
[39:15] 你再怎麼覺得
[39:16] 黃董叉叉叉
[39:18] 點點點
[39:18] 圈圈圈
[39:19] 但是畢竟他就真的是有記憶體
[39:21] 對
[39:22] 那APP也是
[39:22] 對
[39:23] 記憶體IP
[39:24] 對
[39:24] 所以我覺得這些當然都是
[39:26] 跟基因這樣編啊
[39:27] 然後真的其實業績都慢慢有上來
[39:29] 所以
[39:30] 沒有啦
[39:31] 那個利基電11月還虧錢
[39:32] 對
[39:33] 但是他確實有記憶體
[39:35] 對
[39:35] 所以我覺得就是
[39:36] 旺宏我覺得應該也不會太好
[39:38] 但是我覺得這些都是
[39:39] 反正現在就是到做夢的題材嘛
[39:42] 那你跟記憶這樣編的
[39:43] 你就算現在沒有
[39:44] 大家也會想說你未來一定會有
[39:46] 所以我覺得這就是
[39:47] 在整個記憶體目前看起來
[39:49] 還是整個族群性
[39:50] 非常明顯的一個重點的產業
[39:52] 所以今天記憶體好
[39:53] 你會發現到
[39:54] 那PCB又被排擠到了
[39:56] 所以京區啊
[39:57] 富橋啊
[39:58] 尖點啊
[39:59] 整個所謂PCB的上游
[40:01] 其實今天
[40:01] 日東坊跟住友金屬的股票
[40:04] 表現不差
[40:05] 但因為他們其實在上禮拜
[40:07] 這些所謂的PCB上游就先漲過了
[40:09] 所以今天看起來
[40:10] 雖然臺股爆大量
[40:11] 但他們反而是這種爆大量的下跌
[40:13] 那稍微要去注意一下
[40:15] 就是說因為到了12月份
[40:17] 我記得我們上次來有跟大家講過
[40:19] 12月份蠻多AI伺服器的營收
[40:21] 因為淡季的效應
[40:23] 所以營收可能會往下掉
[40:24] 不是臺灣淡季
[40:25] 是這個美國聖誕節的淡季
[40:27] 對
[40:28] 所以你可以看到
[40:29] 最近的一些AI伺服器的股票
[40:31] 從川湖
[40:32] 當然有掉單的一些疑慮
[40:33] 但奇鴻啊
[40:35] 然後什麼秦城啊
[40:37] 這些的股價
[40:37] 我覺得高檔都一點
[40:38] 長不太動
[40:39] 就覺得這個可能
[40:40] 對AI伺服器來講
[40:41] 你可能要等的是什麼
[40:42] 等營收的一個表現
[40:44] 如果真的營收
[40:45] 稍微掉下來
[40:46] 那可能就是
[40:47] 你長期看好的
[40:49] 也許可以趁它掉下來的時候
[40:50] 去低階
[40:50] 但是因為後面
[40:52] 所謂的1月2月營收
[40:53] 我覺得可能也不會太好
[40:55] 所以可能就是大家
[40:56] 用這種所謂的
[40:58] 長期抗戰的準備
[40:59] 去接這種好的股票
[41:00] 那可能不要馬上
[41:02] 期待它能夠馬上動起來
[41:03] 那當然你說這種大資的
[41:05] 所謂的鴻海啊
[41:07] 廣達啊
[41:08] 然後偽創偽影這些的
[41:09] 因為外資的買盤迴補
[41:11] 也許短時間上來看
[41:12] 它機會會比較好一些
[41:13] 好
[41:14] 就是全職股
[41:15] 因為它畢竟面臨到
[41:16] 所謂的淡月啦
[41:17] 這個是無庸置疑的
[41:19] 但是也有人在12月的狀況
[41:21] 好像剛剛講到裝置股
[41:22] 可能大部分會有好的結果
[41:24] 像剛剛我看到IP股的創意
[41:26] 12月營收結出來
[41:27] 也是歷史新高哦
[41:29] 這個事情
[41:29] 有一直跟股貨載的朋友們分享
[41:31] 他會創新高
[41:33] 然後他2026到2027年的狀況
[41:36] 都是好的
[41:37] 這個是好的IP組
[41:39] 那誰是會是這個落後補漲的IP股
[41:41] 應該就是世新KY
[41:42] 但他可能12月的營收
[41:44] 還不會看到加溫
[41:45] 所以如果他12月的營收
[41:47] 並不是很好
[41:48] 而市場又有點失望的時候
[41:50] 切記切記
[41:51] 他第一季就會出所謂亞馬遜的單
[41:54] 第二季會有明顯的增溫
[41:56] 所以這樣才能掌握投資的節奏
[41:59] 就像創意前一陣子
[42:00] 因為這個大家都在看記憶體啊
[42:03] 對不對
[42:03] 都在看一些熱門題材股
[42:05] 那IP股比較沒有族群性的時候
[42:06] 他也休息到大概回檔到2000塊的附近
[42:09] 那今天大漲我想有人早知道
[42:11] 就是下午公佈的營收會是歷史新高啦
[42:13] 我覺得就是這樣一個節奏
[42:15] 大家可以參考看看
[42:16] 你喜歡營收很好的
[42:17] 那當然可能就得追強
[42:20] 追強你就要有點把握
[42:22] 是他接下來的營收都狀況不錯
[42:24] 那當然創意又是臺移電子公司
[42:26] 我想這個部分在2026年
[42:28] 一定會有相輔相成的一些成果
[42:30] 但世新KY它的好處就是
[42:32] 位階真的低啊
[42:33] 最近有補賬了
[42:34] 那如果12月的狀況不好
[42:36] 它又被打下去的時候
[42:38] 大家就要記得這件事了
[42:39] 今年一二季會逐季加溫
[42:41] 這個是它的狀況
[42:43] 那還有另外一個新聞
[42:44] 不曉得大家有沒有注意到
[42:45] 我們上次也跟浩勇哥在聊
[42:46] 大立光實施庫藏股
[42:48] 是史上第二次
[42:49] 那當時是認為說
[42:50] 就是覺得自己很委屈嘛
[42:52] 但今天有新的訊息出現了
[42:54] 為什麼
[42:54] 大立光旗下子公司叫來臨
[42:56] 對不對
[42:57] 來臨要切入CPU
[42:59] 而且已經宣佈
[43:00] 這個大力光跟臺積電
[43:02] 是取得了合作關係
[43:04] 哇
[43:04] 這個事情其實蠻大條的
[43:06] 這事情其實蠻大條的
[43:09] 我覺得他們在做庫場股的時候
[43:11] 一定就是知道這個事情了
[43:13] 真的
[43:13] 來臨是什麼樣的公司
[43:15] 來臨的來是一個草字頭的來
[43:16] 他就是萊德光電
[43:18] 以前的子公司
[43:20] 現在萊德光電是十幾趴的股份
[43:23] 然後八十七十幾趴
[43:25] 都在大力光的手上
[43:27] 會用來臨光電
[43:28] 然後來切入到
[43:29] 這個跟臺積電合作的CPU
[43:31] 我覺得這是值得留意的
[43:32] 因為今天CPU
[43:33] 雖然有所謂的
[43:34] 錢都被這個記憶體
[43:36] 半導體吸走
[43:37] 可能相較之下
[43:38] 它就會跌
[43:39] 但是它也算是機油油
[43:41] 它明明也算是臺積電好朋友
[43:43] 那它在跌什麼呢
[43:45] 我覺得當然第一
[43:45] CPU前一陣子
[43:46] 也是屬於漲多的族群
[43:48] 這個不能否認
[43:49] 第二個就是要留意
[43:51] 那傳出跟臺積電有合作
