[00:00] 欢迎收听赵华与古惑仔第1080集
[23:00] 是不是一样的内容
[23:01] 当然不一样
[23:02] 如果大家听就知道不一样
[23:03] 但我觉得它是一个很好搭配服用的东西
[23:06] 因为达人秀它毕竟是为了电视观众
[23:08] 所以大家一上来
[23:09] 通常都是扎扎实实的就开始讲股票了
[23:12] 讲产业了
[23:12] 那可以搭配到图
[23:14] 也会讲一下操作的逻辑
[23:16] 我们的来宾都蛮有良心的
[23:18] 都会去讲说
[23:19] 例如说可能你涨到这边
[23:20] 前方可能会遇个压
[23:22] 如果突破会更好
[23:23] 那如果没有
[23:24] 下来我们该做什么操作
[23:25] 其实我觉得都尽量来跟大家讲清楚
[23:28] 如果只是用说
[23:29] 他抱那个牌就应该只会涨
[23:31] 那这样的心态就不行
[23:32] 因为我们不是那么不负责任的
[23:34] 在做节目
[23:35] 但是回到古货仔有什么
[23:37] 回到古货仔就有我们这种
[23:38] 啰里吧嗦
[23:39] 会跟大家耳提面命
[23:40] 如果你这个不行
[23:42] 你就去买主动式
[23:43] 如果你主动式觉得不好
[23:44] 你要买个股
[23:44] 你要怎么样怎么样
[23:45] 然后会念一些观众的留言
[23:48] 来跟大家做彼此的经验分享
[23:50] 其实我觉得
[23:51] 我其实还蛮喜欢观众留言的
[23:54] 但我在这边也跟大家讲
[23:55] 大家如果有要分享心得
[23:58] 确实透过脸书的私讯
[24:01] 或是IG私讯
[24:02] 我的个人账户都是可以的
[24:04] 我基本上都会看到
[24:06] 基本上会看到
[24:07] 但不一定能够用文字
[24:09] 马上回复大家
[24:10] 因为最近的量比较大
[24:11] 有人跟我说
[24:12] 他可能留在Spotify
[24:14] 如果是赵华与古惑仔
[24:16] 你是要分享心情的
[24:17] 就尽量不要留在Spotify
[24:19] 或者是苹果Apple Podcast的评论区
[24:21] 因为这两个区我比较
[24:23] 几乎没有在看
[24:24] 因为这两个区有个小缺点
[24:26] Spotify的还好
[24:28] 像Apple Podcast的留言区
[24:30] 是完全无法管理的
[24:32] 其实这是一个很麻烦的事情
[24:33] 因为我自己有跟整个
[24:34] 苹果大中华区的窗口
[24:36] 有对过这个事情
[24:37] 我说评论区不能管理
[24:39] 我觉得说你批评我没有关系
[24:41] 可是有时候会有人造谣乱写
[24:44] 或是讲脏话
[24:45] 讲一些难听的
[24:46] 都可能会出现
[24:47] 但是你是完全无法管理的
[24:50] 就是你没有办法去回应他
[24:51] 或说这是假的
[24:52] 我没有说过这句话
[24:53] 你不要乱讲
[24:54] 都完全无法
[24:56] 所以后来我就放弃了
[24:57] 这个Apple Podcast的评论区了
[24:59] 那大家真的想分享
[25:01] 我刚刚我前面
[25:02] 这一两个月来
[25:03] 常常念的都是私讯给我的
[25:05] 那也很谢谢这些朋友
[25:06] 不管你分享的是你的快乐
[25:08] 或是分享你觉得懊恼的地方
[25:10] 基本上我应该都会看到
[25:12] 只是有没有拿出来念
[25:14] 或是有没有拿出来跟你回应
[25:16] 因为分量比较多一点
[25:18] 可是还是鼓励大家
[25:19] 想要跟大家分享的话
[25:20] 就尽量用私讯的方式好了
[25:22] 我自己会觉得
[25:23] 私讯有点麻烦
[25:26] 但后来发现
[25:26] 这是真的比较容易
[25:27] 看到大家心情的一个方式
[25:29] 所以我要讲的是
[25:30] 古惑仔跟达人秀
[25:32] 我觉得是可以搭配服用的
[25:34] 我觉得效果是一个加成的
[25:36] 对不对
[25:37] 对啊
[25:38] 所以我觉得
[25:38] 但现在因为是一个
[25:40] 我觉得有点这种多了气氛
[25:42] 非常浓厚的
[25:42] 所以大家真的是可以多花一点时间
[25:45] 把每个达人所说的一些族群
[25:47] 各股
[25:48] 做一个清单
[25:49] 去做一个列表
[25:50] 那辅助类似朱老师的一个操作方法
[25:53] 等到真的转强之后
[25:54] 再做一个顺势接入
[25:55] 我觉得都是一个比较好的选择
[25:57] 那我觉得现在
[25:58] 但对一些所谓价值型的投资人来讲
[26:01] 就会觉得有点痛苦
[26:02] 因为真的比较不会轮到
[26:04] 你真的认同的价值的股票在发动
[26:07] 对
[26:08] 所以你看到像那种老AI
[26:09] 就是长一天
[26:11] 然后后面就休息个两三天
[26:12] 那很多比方说像机械股票也是这样的情况
[26:15] 明明就已经跌出它的价值
[26:16] 但股价一直涨不太动
[26:18] 所以我觉得就回归到
[26:19] 你真的要去做一些分散
[26:20] 如果现在不适合这些选手上场比赛的话
[26:24] 你可以将一些资金的比重
[26:26] 把资金放到有效率的地方
[26:28] 那自然就不会有这样的一个感觉
[26:30] 怎么好像别人股票在涨零板
[26:32] 我股票反而在落势在破底
[26:33] 那也稍微提一下机械股票
[26:35] 其实机械股票我觉得目前来看
[26:37] 第一个你就注意几个时间点的变化
[26:39] 4月23号是这个海力士的一个财报
[26:44] 那4月23号听说也是三星的罢工的机会
[26:48] 所以他们就会有一个时间点的一个选择
[26:51] 如果以记忆体大部分股票
[26:52] 他们现在月线都往下扣底
[26:54] 所以我觉得如果对投资人来讲
[26:56] 你真的觉得效率很差
[26:57] 你不妨就可能等到到月底
[26:59] 他们月线大概扣底到前波的最低点
[27:01] 如果到这个月月底相关的这个美股的财报
[27:05] 韩国股市的财报
[27:06] 日本股市的财报出来
[27:07] 那基底的股票都还是
[27:09] 每日含的基底創高
[27:11] 台湾股票都不涨
[27:12] 那代表他们的沉淀时间
[27:13] 会拉得比较长
[27:14] 那这时候我觉得
[27:15] 其实你做一个解码换股
[27:17] 也许是一个不错的一个选择
[27:18] 但整体上基底股票
[27:20] 最近也有一些发动
[27:21] 比方说像
[27:21] 最近上礼拜公布财报的
[27:24] 827的雨瞻吧
[27:25] 雨瞻就喷了
[27:26] 对
[27:27] 他就公布他的一个
[27:28] 第一季赚了十四块多
[27:30] 那时候股价大概是一百七一百八
[27:33] 所以就连拉两根涨停板
[27:34] 现在股价也非常接近到高点
[27:36] 那甚至你看到最弱的群聯
[27:38] 今天股價也有反彈上來那最近比較強的可能跟IC設計有關像愛普那爱普的股价已经不知不觉来到700多块离前颇率的新高900多我觉得非常接近
[27:49] 最近IP也是一个发动的族群
[27:51] 有跟大家分享
[27:52] 那时候不是
[27:53] 我记得有朋友在问世新KY
[27:55] 我讲到一些原因
[27:56] 当时风是没有吹到IP的
[27:58] 然后当时有建议说
[27:59] 其实如果IP要反攻
[28:01] 我会首选创意
[28:02] 就是非常确定业绩在的那样的公司
[28:05] 现在也历史新高
[28:06] 其实还蛮可怕的
[28:07] 整个IP股的大反攻是说来就来
[28:09] 对因为今天蛮整齐IP这个族群忙发动
[28:12] 比方说像智源大家也就
[28:14] 连智源都来
[28:15] M31
[28:17] 对也开始就一个发动的情况
[28:20] 今天是高低都来
[28:21] 对所以我觉得这个当然也跟整个产业有关
[28:24] 因为现在AI伺服器的缺货状况
[28:26] 其实都在扩散
[28:27] 所以像安谋啊
[28:29] 像所谓的MyWare
[28:30] 其实股价都开始转强
[28:31] 就是因为大家发现到
[28:33] 整个AI伺服器缺货状况太严重
[28:35] 所以如果透过一些细致财
[28:37] IP设计的方式
[28:38] 去设计你自己
[28:40] 可能有办法拿到货源的专案
[28:42] 那反而成为最近
[28:43] 大家比较关注的一个重点
[28:45] 尤其是最近
[28:45] 大家对于CPU的缺货
[28:47] 所以X86架构相关的
[28:50] 一个细致财股票
[28:50] 也开始发动上来
[28:51] 所以你会发现到
[28:53] 甚至连所谓的
[28:54] 大家觉得这个
[28:55] 比较投机的神盾集团
[28:57] 跟这个威盛集团
[29:00] 这就是汉委来的
[29:01] 最大的原因了
[29:02] 对
[29:02] 就是要来讲这种
[29:03] 我实在是
[29:04] 我刚刚
[29:06] 讲到达恩秀的话
[29:07] 一小段没有讲
[29:08] 就是有时候
[29:09] 就算达恩讲的
[29:10] 是我个性上面
[29:12] 觉得他是有点投机的
[29:14] 我们也会明讲
[29:14] 就是我们也会很明白的
[29:16] 在达恩秀说
[29:17] 不过他过去的古性
[29:18] 或是什么
[29:19] 对
[29:20] 或是他的获利
[29:21] 是比较不好
[29:21] 但现在风是这样
[29:22] 我们会讲得蛮清楚
[29:23] 我觉得这点也是
[29:24] 我觉得我们很负责任的地方
[29:27] 因为你已经讲到
[29:27] 神盾跟威慎
[29:28] 好哦
[29:29] 对那既然讲到
[29:30] 他们两个集团
[29:31] 但就是很多人
[29:32] 但恨的人
[29:33] 应该比爱的人
[29:34] 但我覺得他們的優點就是
[29:36] 其實優點是記憶體一樣
[29:38] 就他們一旦飆起來的時候
[29:39] 你就覺得他們是那種短跑選手
[29:40] 哇一直衝衝很快
[29:42] 但一休息一休息就休息很久
[29:44] 所以有些可能受傷就回不來了
[29:46] 但我覺得其實以現在他們的位階
[29:49] 大家可能去看一下
[29:50] 神盾啊
[29:51] 安國啊
[29:52] 甚至說像這個聯電集團的
[29:54] 西制裁系統等等
[29:56] 對然後威盛集團
[29:58] 就是威盛跟威鋒
[30:00] 這些大家可能很久沒有去看他們
[30:01] 但股價都在相對非常低的位階
[30:03] 那我们讲低位阶就是他们最大的优势
[30:06] 不管他们未来的业绩
[30:07] 或说真的有没有达到你的预期
[30:10] 但你就把它当作是一个
[30:11] 短线有机会的股票去操作就可以了
[30:14] 那当然近期
[30:14] 我觉得大家就可能可以留意到
[30:16] 比方说可能在最近的中国的一些厂商
[30:20] 其实都可以发现到
[30:22] 细致财的相关X86的架构
[30:24] 或说Risk-Fi
[30:25] 都会是接下来可能在中国厂商
[30:27] 大力发展的一个重点
[30:29] 所以可能大家可以从这方向去找
[30:31] 有一些台湾相关的
[30:33] 像可能CKY这些的
[30:34] 我觉得也都一些慢慢发动的情况
[30:36] 所以我觉得整体上来看的话
[30:38] 其实台股当然主流族群还是在那些
[30:41] 但有一些次族群的扩散
[30:43] 也是大家现在可以留下的机会
[30:45] 那比方说我们也很看好的机器人股票
[30:47] 那最近也开始有这种比较积极的发动
[30:50] 其实不知不觉机器人股票
[30:53] 也有越来越多的千元股慢慢诞生出来
[30:55] 像这个股王的新代
[30:57] 那新代已经到了1900
[30:59] 是啊
[31:00] 我也是麦菲了嘛
[31:02] 丹麦菲我已经忘记他了
[31:03] 还有别人吗
[31:04] 还有雅德克
[31:05] 对所以大家
[31:06] 雅德克我还没有注意
[31:07] 他最近怎么了
[31:08] 因为我也蛮现实
[31:09] 就是机器人一直没有在动的时候
[31:11] 那新代我又卖掉了
[31:13] 所以就觉得心满意足
[31:15] 就离开他了
[31:16] 但最近机器人真的有在动
[31:17] 我们这几天也有跟大家分享
[31:19] 上礼拜开始就跟大家分享
[31:20] 不过我对机器人
[31:21] 确实半信半疑的程度会比较多
[31:23] 而且因为这一次机器人动
[31:25] 他们还是狭带着多题材
[31:27] 就是也狭带着该公司有半导体
[31:29] 该公司有做西光子
[31:31] 但是我觉得没有关系
[31:33] 因为这样很好
[31:35] 因为大家如果吃半导体
[31:36] 愿意买单
[31:37] 这个不管是COROS
[31:38] 或者是买单
[31:39] 它有细光相关的
[31:40] 我觉得在
[31:41] 它是机器人
[31:42] 夹带这两个热门题材
[31:44] 那很好
[31:45] 它的路反而会走得比较远
[31:47] 对
[31:47] 那我觉得当然多题材
[31:49] 有多题材的好处
[31:50] 那专注在所谓产业里面的龙头
[31:52] 有它的一个强势的一个地方
[31:55] 最近发现到新一代
[31:56] 它就很专注在
[31:57] 所谓的相关的
[31:58] 自动化的一些设备
[31:59] 跟一些所谓的系统
[32:00] 一个研发
[32:01] 所以股价其实它
[32:03] 不是说那种
[32:04] 连续性的大涨的股票
[32:05] 但它真的涨
[32:06] 是涨了非常的久
[32:07] 所以说机器人
[32:08] 在休息的时候
[32:09] 它也慢慢能够垫高
[32:10] 对
[32:10] 那雅德克当然
[32:12] 大家也知道
[32:12] 是气动元件的龙头
[32:14] 那我们之前有说过
[32:15] 因为现在整个机器人
[32:16] 气动元件
[32:17] 不是它主流的一个题材
[32:19] 但它也是挟着业绩
[32:20] 跟你讲
[32:21] 我其实业绩
[32:22] 真的是非常好
[32:23] 所以股价也慢慢
[32:24] 垫高上来
[32:24] 但你可以发现到
[32:26] 最近其实比较热门的
[32:27] 比较活泼的
[32:28] 应该都是具备多题材的
[32:30] 比方今天有一檔掌心板是蒙利
[32:32] 那蒙利當然就是
[32:33] 他很對機器人這個題材
[32:36] 歸超久
[32:36] 對 一直都有
[32:37] 什麼六軸手臂
[32:39] 然後最近又跟一些廠商合作
[32:41] 那跟和大集團也開始聯手
[32:44] 要打入到特斯拉供應鏈
[32:45] 那同時又有蓋太礦題材
[32:47] 又有面板
[32:48] 這個散出型封裝題材
[32:50] 就會發現到他多題材的好處就是
[32:52] 好像什麼都在那邊
[32:53] 但他的缺點是在於說
[32:54] 股價續航力就會比較不夠
[32:56] 因為可能就是大家可能
[32:57] 現在機器人就覺得蒙利好
[32:59] 但是之后机器人开始在发动的时候
[33:01] 他就变成这个
[33:02] 可能股息就变得比较落后一些
[33:04] 所以大家可能在操作机器人股票的部分的话
[33:07] 尽量就是选择
[33:08] 可能低档刚转强上来
[33:10] 像蒙利刚突破
[33:11] 也许还有些后续的空间
[33:12] 那另外一档可能类似羽绒
[33:14] 那羽绒其实我们之前也跟大家讲过蛮久的
[33:17] 那这家公司他的问题在于说
[33:19] 他去年的业绩表现真的比较不好
[33:21] 那也代表他今年最少在基息低这一块
[33:24] 有占据一定的优势
[33:26] 那他题材一样也是所谓的
[33:28] 行星减速器
[33:29] 搭配AI散热的题材
[33:31] 之前还有一个减肥针
[33:32] 但是减肥针
[33:33] 他们已经说
[33:34] 这个占他们业务比重
[33:36] 已经相对比较低一些了
[33:37] 是不是要拉高一点比较好
[33:39] 但是现在他们
[33:41] 因为那个关键的
[33:42] 一个零组件
[33:43] 看起来是不太要用到了
[33:45] 但我觉得就是代表说
[33:47] 你会发现到台湾
[33:48] 真的有蛮多公司
[33:49] 是还蛮有趣的
[33:50] 有他们各自发展的利基点
[33:53] 那都会搭配着
[33:55] 这种股价重新转强的时候
[33:56] 它也许会发生上来
[33:57] 所以像刚刚提到的
[33:58] 不管是机器人当中的上银
[34:00] 大银围
[34:01] 蒙利
[34:02] 新代
[34:03] 甚至说台湾金锐等等
[34:04] 鱼龙
[34:05] 上尾投控
[34:06] 那我觉得这些股票
[34:07] 他们如果花一点时间
[34:08] 研究他们基本面会发现到
[34:10] 他们都有一些题材
[34:11] 酝酿在那里
[34:12] 但就等待市场的风资金
[34:14] 回来之后
[34:15] 我觉得就有发动的空间
[34:16] 那同样就像刚刚讲的
[34:18] 他们就比较适合
[34:19] 大家用一部分的资金去蹲点他
[34:21] 因为你要知道说
[34:23] 这种热门题材在发动的时候
[34:24] 其实你不一定要压得很多
[34:26] 但他们可能都可以贡献你
[34:27] 非常大一段的一个报酬
[34:29] 所以像矽光子啊
[34:30] 你如果有去压一些
[34:31] 其实你不一定说
[34:33] 你要压到很多很多的资金在上面
[34:35] 但是你可能有十分之一的资金压在矽光子
[34:38] 它的绩效可能就已经打败
[34:40] 你可能有一半的股票的一个绩效
[34:42] 所以其实你要去压一些
[34:43] 所谓比较可能冷门
[34:45] 但未来想象空间大的题材
[34:46] 我觉得透过这样的方法
[34:48] 就是把你的种子可能撒得再宽一点
[34:51] 然后撒宽之后
[34:52] 等到这资金慢慢太弱又强
[34:55] 集中出来真的有强势的股票
[34:57] 再把它收敛回来
[34:58] 我觉得这个绩效上
[34:59] 或说在整个资金配置比重上面
[35:01] 是一个比较好的方法
[35:02] 好 这边也提醒大家
[35:04] 我刚刚有讲到了
[35:05] 讲到这边
[35:06] 假如您在前面
[35:07] 是已经有做好配置
[35:09] 或是买股票或ETF的朋友
[35:11] 可能就会有一点点觉得说
[35:13] 我要不要把部分做停利
[35:14] 那这边的话
[35:15] 我个人的观念是这样
[35:16] 虽然刚刚给汉伟偷看了一下
[35:18] 我的库存
[35:19] 我的股票包山包海
[35:21] 还蛮多的
[35:23] 但是我必须讲
[35:24] 有一个核心的东西
[35:26] 我不太会做大幅停利
[35:28] 就是在ETF的部分
[35:30] 尤其是如果它是
[35:31] 比较偏向市值型的
[35:33] 大家不妨想一下
[35:35] 你又怕卖飞
[35:36] 你又怕这个没有落袋为安
[35:38] 那有一个东西
[35:39] 你要记得
[35:41] 你是要让你的资产
[35:42] 能够长期成长的
[35:44] 如果你不断地在做
[35:45] 买进卖出
[35:46] 就不一定咯
[35:47] 很多的高手当然会
[35:49] 我这一批全部卖掉
[35:50] 会了解
[35:51] 下次我再找一个好时机
[35:52] 或是一档好的标股进去
[35:53] 我又在做第二趟
[35:55] 我资产就会涨大
[35:56] 可是对于我觉得一般人来说
[35:58] 有一块是不要随便乱进出
[36:00] 应该说你在叠的时候有进
[36:02] 可是涨的时候是不是一定要出
[36:04] 不一定
[36:04] 你应该让那一块变成资产
[36:06] 是一直可以涨大的
[36:08] 对那这种东西最适合的
[36:10] 可能就会是像刚刚讲的
[36:11] 是直行的ETF
[36:12] 比较稳健型的
[36:14] 当然如果您要用主动式的
[36:16] 也没有不行
[36:16] 可是主动式说实话
[36:18] 现在大多头大家都觉得超级赞
[36:20] 可是一旦有点波动的时候
[36:21] 我也看过主动式
[36:23] 一天叠八个百分点的
[36:24] 那像正二
[36:25] 好我们也分享过正二
[36:27] 正二虽然他的背景是一个
[36:29] 内建在期货上面
[36:31] 可能有扣血问题
[36:32] 可是在台股这个市场很有意思
[36:34] 正二活了十多年
[36:35] 他没有被扣血
[36:36] 他长得挺大的
[36:38] 而且因为复利效果
[36:39] 那他的缺点也是在下跌的时候
[36:41] 你就要忍受比较大的破洞
[36:43] 不过无论如何
[36:44] 我觉得这一块在ETF这个部分
[36:46] 就不一定要非常积极做停利
[36:49] 而是应该让他的资产长大
[36:51] 就是跌得比较深的时候
[36:52] 应该多加一点部位
[36:53] 长得比较多的时候
[36:54] 像赵华辉说
[36:55] 不然你就20%稍微停利出来
[36:57] 一死一死
[36:58] 也是可以的
[36:59] 我的20%是指
[37:01] 赚了20%的时候
[37:02] 把那个20%的部分
[37:04] 稍作停利
[37:05] 也是可以的
[37:06] 但停利出来你要干嘛
[37:07] 第一是你是不是要拿去买别的东西
[37:10] 第二是你是不是有其他的用途
[37:11] 我觉得你也是要想
[37:12] 如果这20%领出来之后
[37:14] 放定存
[37:14] 或是放活存
[37:16] 那好像就没有什么太大的意义
[37:18] 好
[37:19] 这个是这个部分
[37:20] 那个股的话
[37:21] 虽然我杂七杂八
[37:22] 那为什么麦菲
[37:23] 不会觉得太那个
[37:24] 因为个股部分
[37:25] 对我来说就是
[37:26] 有赚就好啊
[37:27] 因为你说不准
[37:28] 他的天花板到哪里
[37:29] 那跌下去的时候
[37:30] 我也是觉得
[37:31] 为什么请大家
[37:31] 在跌的时候配置ETF
[37:32] 因为我把它跌下去
[37:33] 他的地域
[37:34] 他的地下室在哪里嘛
[37:36] 这个东西很难评估
[37:38] 所以个股的部分
[37:39] 我会确实
[37:40] 到了一个我觉得
[37:41] 真的像刚刚
[37:42] 我一直在讲经济
[37:43] 可是大家不要被我影响哦
[37:44] 搞不好经济涨到300 500
[37:45] 你们就骂死我了
[37:46] 可是像刚刚讲到新代好了
[37:48] 我记得我新代
[37:49] 是卖在1000左右
[37:50] 那飞了
[37:51] 现在都2000了
[37:52] 不是少赚一千吗
[37:54] 整整一千
[37:54] 那就算了
[37:55] 不然呢
[37:55] 因为我认知就是
[37:56] 觉得够了嘛
[37:58] 对不对
[37:58] 所以那
[37:59] 根本就忘记它了
[38:01] 所以在各股部分
[38:04] 你就是拿它来做一些
[38:05] 可能比较灵活的操作
[38:07] 除非你已经买成
[38:08] 是一个像股东一样的心态
[38:10] 我觉得那又不一样了
[38:12] 总之一定要记得一件事情
[38:13] 我们在股票市场里面
[38:14] 是要让资产一直在长大的
[38:16] 所以你有一块是
[38:18] 最好你不用那么频繁的
[38:19] 去操作它
[38:20] 让它可以长大的
[38:21] 那另外一边你平凡的就是你多赚的啦
[38:24] 我是针对就是各个
[38:27] 比较是普罗大众在讲这句话
[38:29] 那真的也不用说比人家的获利什么
[38:32] 快乐自己享受就好了
[38:33] 痛苦去跟别人比
[38:34] 人家赔的比你多
[38:35] 你觉得你会舒服一点
[38:36] 这样可以
[38:37] 因为我常常在很多的聚会
[38:39] 听到像我不是跟大家分享说
[38:41] 大概两三个礼拜前吧
[38:43] 我参加一个聚会
[38:44] 可能大约两三个礼拜前
[38:45] 然后有人已经买到某一档标股的
[38:47] 算是前十大股东
[38:49] 那档标股到今天还在标
[38:50] 所以等于是我从那场聚会到现在
[38:53] 那个人的资产
[38:54] 已经又增加了可能60%
[38:56] 就在这一档股票上面
[38:57] 那你说要不要羡慕
[38:59] 我才羡慕呢对不对
[39:00] 我常常听到这种事情就觉得
[39:01] 别人随随便便就很多个亿就进来了
[39:03] 我在这边做节目
[39:05] 可是我觉得我就是选择了一个
[39:08] 自己可以的方式
[39:09] 因为他会去承担那个风险
[39:11] 如果今天这个是往下飙的飙股
[39:13] 那他也是损失
[39:14] 可能一个礼拜就好几个亿
[39:15] 那就也不见得是我觉得我可以的
[39:18] 所以每一个人有自己的一个
[39:19] 命啊运啊节奏啊
[39:22] 个性加总在一起
[39:23] 能够稳定的安心获利
[39:25] 就是最好的结果了
[39:27] 对所以分享一个市场传闻嘛
[39:29] 因为大家也知道说
[39:31] 我们之前台股
[39:32] 有一个非常有名的投资人
[39:33] 叫航海王
[39:34] 对啊对啊
[39:34] 对他其实在去年
[39:36] 就布局波罗威
[39:37] 大家可以追他的分点
[39:38] 发现到
[39:39] 甚至说股东名单
[39:40] 前十大都是他
[39:41] 波罗威那时候从他进场
[39:43] 很多人也要想要跟他牌
[39:44] 结果从波罗威
[39:45] 好像我记得从200多块
[39:47] 掉到100多块
[39:48] 对大家觉得
[39:49] 这个航海王好像就有点大奖
[39:51] 怎么会这样
[39:52] 怎么会他买股票不会飙
[39:53] 但你发现到
[39:54] 现在波瑞是1300多块
[39:56] 他也还没有走
[39:57] 所以我觉得你其实要去跟一些
[39:59] 所谓的大股东的牌
[40:00] 或者说跟一些市场很知名的
[40:02] 分联大户的牌
[40:03] 你还是要有耐心
[40:05] 因为他们有些时候
[40:06] 对于这种所谓股票的
[40:07] 风险的承受度
[40:09] 跟时间的忍耐度
[40:10] 可能跟你不太一样
[40:11] 那我还是要跟大家讲
[40:12] 就是因为我们有在带这个会员
[40:15] 在操作
[40:16] 所以这段时间其实蛮多
[40:18] 可能有一些投资朋友
[40:19] 他们就有一些持股方面
[40:21] 要我们做一些所谓的检视
[40:22] 那跟大家讲
[40:23] 我其实到现在为止
[40:25] 我遇到最多的状况是
[40:26] 很多人都很喜欢ETF
[40:28] 所以他们ETF
[40:29] 其实现在在台股的
[40:31] 历史新高位置点
[40:32] 一个很大的共同问题是
[40:33] 很分散
[40:34] 对
[40:35] 就是什么
[40:35] 008780099
[40:37] 可是每个人都实际党ETF以上
[40:39] 我也常遇到这种的
[40:40] 然后所以都没有在
[40:42] 所谓的一个行情在好的时候
[40:44] 去做一些所谓的集中的效果
[40:46] 那我还是觉得就是
[40:47] 大家应该是去简单配置一些
[40:50] 你的风险比重
[40:51] 比方说你就是比较积极型的
[40:53] 那你就主动形式型配多一点
[40:55] 那你喜欢稳健型的
[40:56] 你用债券型啊
[40:57] 高普及配多一点
[40:58] 但不是叫你配
[41:00] 是配二三十档ETF
[41:01] 那个我觉得分散效果
[41:03] 分散的太分散
[41:04] 就会没有它的好的一个地方
[41:06] 所以我觉得反而是
[41:07] 大家可能趁着现在台股在创新高
[41:09] 然后贵买在创新高的时候
[41:11] 你可以从这个时间点
[41:12] 去检视你手中的ETF
[41:14] 不是检视个股
[41:15] 你一天我觉得你可以集中一下
[41:16] 把資金放在更有效的地方
[41:19] 我覺得反而是在這種行情裡面比較不會錯過
[41:21] 因為我常遇到
[41:22] 明明就是這個台股在好
[41:24] 然後他也看好他也買ETF
[41:26] 但他手上大部分高股息都動都不動
[41:28] 最近有動了啦最近高股息也有動對就是他資金大部分放在高股息上面因為他們都不太会知道说我就买就放着但你不知道说每一个高股息他其实有个股的选择
[41:40] 跟时间点的不同
[41:41] 所以我觉得还是在
[41:42] 在台股创新高的时候
[41:44] 大家趁有空的时间点
[41:46] 去检视一下
[41:47] 你可能看
[41:47] 这一年他的报酬
[41:49] 是不是真的落后大盘太多了
[41:50] 那配的息
[41:51] 有没有符合你的需求
[41:52] 如果没有的话
[41:53] 你趁着大盘在涨的时候
[41:55] 去做一些换股的动作
[41:56] 其实也能够降低你的损失
[41:58] 甚至说把你的资产
[41:59] 配置到一个好的
[42:00] 比较适合现在行情的样子
[42:03] 那我觉得可能在绩效上面
[42:04] 你就不会有太大的落实感
[42:06] 好那这边的话
[42:08] 有一个Jimmy先生
[42:09] 因为你有说
[42:10] 可以愿意分享你的案例
[42:12] 所以我也来简单的念一下
[42:14] 哇现在的私讯都非常的长哦
[42:16] 那也是顾及个人隐私的关系
[42:18] 我就把你的背景
[42:20] 也没有说太多啦
[42:21] 但是我把一些你的历程
[42:23] 也简化一下
[42:24] 我觉得后面你得到的
[42:25] 一个结论跟配置
[42:26] 是蛮值得跟投资朋友
[42:28] 做分享的
[42:29] 台南的Jimmy先生
[42:30] 下班开车时都会听古破仔
[42:32] 他说我跟达人给他很多线头
[42:35] 听起来好像我们是什么线人
[42:37] 那前面的话我就先略过
[42:41] 因为你是蛮早
[42:42] 就是2008年就开始进入投资市场了
[42:46] 那时候08年
[42:48] 他的环境
[42:49] 他就注意到ETF了
[42:51] 其实知名的就是0050跟0056
[42:53] 确实
[42:54] ETF真的是大概这五年
[42:57] 然后而且一开始卷起风潮的
[43:00] 可能还不见得是0050
[43:02] 是高股息
[43:03] 是高股息那时候
[43:04] 息差双赚的关系
[43:05] 然后因为他们搭上了这些老AI
[43:07] 翻身从这个定存股
[43:10] 变成了标股
[43:11] 所以从高股息开始
[43:12] 大家才会那么的注意
[43:13] 那主动市益阶层又掀起了
[43:15] 又一波的浪潮
[43:16] 所以现在才会刚刚讲到
[43:18] 以前是只有这两档
[43:19] 大家都懒得理雷
[43:20] 买个股才对啊
[43:21] 那现在的话就真的是
[43:22] 上百档在这边让大家选
[43:24] 当时没有那么多嘛
[43:26] 但是现在呢
[43:28] 资讯费也非常的多
[43:30] 有事执行高谷西啦
[43:31] 主动行啦
[43:32] 会容易焦虑哦
[43:34] 杂音
[43:34] 会不知道有什么才能信任
[43:36] 当然这边他就把我们的
[43:38] 达人们都谢过一轮
[43:40] 这边我就先略
[43:41] 谢谢我们都有看到了
[43:42] 然后他说
[43:44] 这些达人都提醒听众
[43:46] 要留意什么样的事情
[43:47] 当然师父引进门修行
[43:48] 在个人
[43:49] 这句话可能有点刺耳
[43:51] 因为大家都希望带进带出吧
[43:54] 是不是这个意思
[43:55] 觉得说他好像买不好
[43:56] 都是我自己的修行
[43:58] 不是你们教不好
[43:58] 他说然而
[44:00] 面对同样的资讯
[44:02] 有人能够消化内化获利
[44:03] 有人不吸收
[44:05] 依旧是吃亏损
[44:07] 所以呢
[44:07] 投资市场很吃心性
[44:09] 完全对
[44:11] 个性决定命运
[44:13] 个性也决定获利
[44:14] 他说因为资产达到一定的规模
[44:17] 要配置来做个股防御型的零股息
[44:22] 那有2330台积电
[44:24] 2317鸿海
[44:25] 34136274
[44:26] 6274是台药
[44:27] 这很猛
[44:28] 24043017是齐鸿
[44:30] 他说这些都是优质好公司
[44:32] 是长期持有的
[44:33] 当然如果吃到暴击
[44:35] 那就是说忽然大涨了
[44:37] 就会觉得很开心
[44:38] 那没有就零股息
[44:40] 那零股息也不会有风沫感
[44:42] 我觉得这才是一个最重要的事情
[44:44] 他说那结果6274就让他
[44:48] 他建仓在100块以下
[44:50] 所以2317就没有接棒
[44:54] 他股性牛啊
[44:55] 好没关系
[44:56] 那就领股息八
[44:57] 对不对
[44:57] 好那今年有幸就是因为
[44:59] 同博基板暴击
