[00:00] 欢迎收听赵华宇古货载第1129集
[25:52] 投信今天买超7.5
[25:54] 反而变小了
[25:55] 昨天大买啊
[25:56] 昨天买100多亿
[25:57] 然后今天合计买超148亿里面呢
[26:00] 自营商买超145
[26:02] 自营商是一个比较灵活的
[26:05] 对
[26:05] 我觉得这个
[26:06] 我觉得某些程度上来讲
[26:10] 也就是反映
[26:11] 就是说在市场上面
[26:12] 在今天这么大的
[26:14] 稍微比较大一点的成交量情况之下
[26:17] 反而是比较灵活的
[26:20] 这个自营商
[26:21] 今天的反应是比较积极的
[26:23] 所以我预期
[26:24] 今天晚上的融资源应该也是增加
[26:27] 对应该会了
[26:29] 我觉得应该也是有增加
[26:29] 昨天都增加了
[26:30] 今天更肯定了
[26:31] 对
[26:32] 但是外资的空单还是在8.3万口
[26:35] 今天外置大家空单
[26:37] 所以这部分我觉得
[26:39] 就像我们刚刚说的
[26:41] 就是在目前的台北股市的一个
[26:43] 这个假设下面来讲
[26:46] 比较还是属于这个区间增长
[26:48] 不过讲长线一点
[26:50] 我觉得大家现在
[26:52] 以我个人来讲
[26:54] 我其实现在不太会去大幅度加码
[26:58] 这些的持股
[26:59] 只有一些真的拉回了
[27:01] 在低档的本益比低
[27:02] 我稍微去减一点
[27:03] 我觉得有很大的一个原因
[27:06] 是因为我看到各个央行的一个动作
[27:09] 没错啊
[27:10] 是
[27:10] 紧缩的动作
[27:11] 对
[27:12] 而且
[27:12] 并不是每一个央行
[27:16] 他的一个节奏都是一样
[27:18] 有些官网
[27:19] 有些先生
[27:20] 对
[27:21] 所以我觉得
[27:22] 在资本市场的一个观察来讲
[27:25] 以目前台北股市来说好了
[27:28] 基本面似乎没有太大的疑虑
[27:31] 只有说涨多了本益比偏高
[27:34] 然后操作上要比较谨慎一点
[27:36] 但基本上目前没有什么
[27:38] 基本面上面的太大的疑虑
[27:41] 但是整个资本市场来讲
[27:43] 比较担心的就是资金面
[27:45] 一旦如果说出现更进一步的
[27:48] 所谓的升息相关的预期
[27:51] 我说的事情是预期
[27:53] 因为现在以美国的GDP的成长率来讲
[27:58] 2.4%并不算高
[28:01] 应该是不会支持他去做大幅度的升息
[28:05] 或者是连续性升息
[28:07] 但是如果说今天人们的预期做改变那这一些已经涨多了这些个股其实他就比较容易会做修正或者是会把资金抽回来
[28:18] 所以我会比较关注到这件事情
[28:21] 这些事情是唯一我目前认为
[28:23] 会比较有可能影响到市场信心的一个因素
[28:28] 所以接下来不管每一次的这个CPI或BBI的一个公告
[28:33] 我觉得我都会特别去做观察
[28:35] 而且不是就观察数字
[28:38] 我觉得我们还要关心是
[28:39] 这个数字出来
[28:41] 投资人对他的解读是如何
[28:44] 好
[28:45] 这个是用风险的角度来跟大家分享
[28:48] 这也是这几天有跟大家聊说
[28:50] 为什么一口气高档又回档
[28:52] 而且他跟收缩资金有关系
[28:54] 所以他会时不时出来干扰盘面
[28:57] 回溯到华许的那一场会议
[29:00] 华许的会议之后
[29:01] 我们接连着放端午节的廉价
[29:03] 那端午节回来之后就大涨
[29:05] 对不对
[29:05] 所以你会觉得
[29:06] 好像市场要的
[29:08] 只是一个确定性
[29:09] 你讲完就讲完了
[29:10] 可是并不是如此的
[29:12] 总经或整体利率环境
[29:14] 不是如此运作而已
[29:16] 当今天市场突然
[29:18] 共同有点担心说
[29:20] 或许讲的事情
[29:21] 感觉上
[29:22] 对不对
[29:22] 可能9月就要升息了
[29:24] 就会突然害怕
[29:26] 一旦突然害怕资金离场
[29:28] 或大户决定
[29:29] 先获利了结的时候
[29:30] 你就会遇到
[29:31] 比较大的震荡
[29:32] 我们就像小船
[29:33] 在大户或是总经的
[29:35] 资金里面漂流着
[29:36] 能不能不翻船
[29:38] 不翻船就要多几艘小船
[29:40] 有一个船队
[29:42] 开玩笑的
[29:45] 就是配置
[29:46] 就是当你把配置做好
[29:48] 和你的策略想好的时候
[29:49] 就能够不翻船
[29:50] 可是我也必须讲
[29:51] 因为今天是大涨的日子
[29:54] 维泰的提醒
[29:55] 格外的重要
[29:56] 我们不要因为大跌
[29:58] 就忘记我们讲的基本面非常好
[30:00] 可是我们也不要因为大涨
[30:02] 就忘记在政策上的利率
[30:05] 在政策上的资金收缩
[30:07] 它确实会影响总体的环境
[30:10] 只是往好处想好了
[30:12] 往好处想好了
[30:13] 就是油价没有上来
[30:15] 即使美医在吵架
[30:17] 也还是没有让油价上来
[30:19] 那当然最新一次是公布PCE
[30:21] 大家觉得还是太高了
[30:22] 可是到了下个月
[30:23] 去公布CPI的时候
[30:24] 也许因为油价
[30:26] 没有上来这件事情
[30:27] 让下个月的CPI年增率
[30:29] 它得以控制住
[30:31] 然后升息的预期
[30:32] 又慢慢降缓的时候
[30:34] 市场资金就回来了
[30:36] 可是目前看起来
[30:37] 还不到这种风平浪静的时候
[30:40] 所以才会讲说
[30:41] 在多头景气好的情况下
[30:43] 回档站在买方
[30:45] 但是大涨的时候
[30:47] 不要FOMO
[30:48] 因为你手上已经有股票了
[30:49] 你手上已经有股票了
[30:51] 不要急
[30:52] 那我自己个人觉得
[30:54] 能够抗通膨
[30:55] 以及在这个成长性里面
[30:57] 它一定要高于平均值的东西
[30:58] 就变得很重要
[30:59] 所以最好是结出来的
[31:01] 五月营收已经出来的也好
[31:03] 或期待六月营收
[31:05] 它能够年增率
[31:06] 是高于整体一个市场的平均值
[31:08] 或者是它的年增率
[31:10] 例如六月营收年增率
[31:11] 高于一到六月的营收年增率
[31:14] 这样子的公司
[31:15] 我觉得问题就不大
[31:16] 大家看载板很可怕
[31:18] 为什么一直跟大家讲说载板
[31:20] 我一直觉得还是问题不大的原因是
[31:23] 因为他们的涨价
[31:24] 我是不停的从业界听到
[31:26] 其实也是婉婷也会分享
[31:27] 会觉得现在本益比真的很高
[31:30] 可是每次去拜访厂商
[31:31] 厂商就会告诉你
[31:32] 它的涨价幅度还要再扩大
[31:34] 供需缺口还是在那里的时候
[31:36] 就不得不让他们这样子肆虐
[31:39] 那今天宅版的涨
[31:41] 我觉得它就是验证一件事情
[31:43] 今年的下半年
[31:45] 即使震荡会加剧
[31:46] 可是涨价升级题材这件事情
[31:49] 在相关的个股出现乱流下跌的时候
[31:52] 您要优先选择它
[31:54] 营收高度成长
[31:56] 它的成长幅度
[31:57] 是比它的累计成长幅度还要大的公司
[32:00] 遇到乱流回档
[32:01] 你要优先承接它
[32:03] 这是喜欢个股的人
[32:04] 我觉得是我目前的一个
[32:06] 我觉得算是趋吉避凶吧
[32:09] 持银保泰的一个选择方法
[32:11] 非常同意
[32:12] 因为接下来我个人也会观察到
[32:16] 在个股的部分会营收的一个部分
[32:19] 成长性要特别去关注
[32:21] 因为即将进入到了下半年
[32:25] 其实去年的下半年
[32:27] 有非常多的公司
[32:28] 营收就已经开始往上成长
[32:31] 然后创新高的公司开始加速增加
[32:34] 所以也就是说
[32:36] 接下来在整个就是基期的一个部分
[32:39] 在今年的七八九月会开始
[32:41] 面临到一个比较
[32:44] 比较明显的一个挑战跟门槛
[32:47] 所以其实这个问题
[32:48] 我们从五月份的营收创新高的加速
[32:53] 到上个月份创新高的加速来比
[32:56] 已经有下滑
[32:57] 有一点点看得出来
[32:58] 所以我还在观察说六月份营收
[33:02] 结出来之后创新高加速
[33:04] 会不会又比这个上个月份的创新高加速来到还要低
[33:08] 如果说有这种情况的发生
[33:11] 大概就是我刚刚我特别提到
[33:13] 就是在这个基期相对偏高情况之下
[33:17] 下半年可能会有一些的一个公司
[33:20] 如果说他的一个营收的成长性
[33:23] 没有达到法人的预期
[33:25] 或者是没有达到市场预期的话
[33:28] 那这部分可能就会有法人去做一些调解
[33:32] 而事实上呢
[33:33] 在过去这两三个交易日啊
[33:36] 我其实有看了一下
[33:37] 就是投信的一个部分
[33:39] 其实投信有一些的个股
[33:41] 在做调解
[33:43] 我觉得也是有点点压抑
[33:44] 例如说像日月光
[33:46] 可是也创历史新高了啦
[33:48] 对啦
[33:49] 我只是说像这种
[33:50] 你看到投信的调解
[33:52] 理论上应该不会是
[33:54] 被动式ETF的调解
[33:56] 因为这种公司在被动式ETF里面
[33:59] 应该就妥妥的站稳它的一席之地
[34:01] 可是会不会质地率变差了
[34:03] 没办法
[34:04] 对啦
[34:05] 我不确定啦
[34:06] 因为被动式也有一些调整
[34:08] 等一下来跟大家聊
[34:09] 对对对
[34:09] 可是我觉得像这种就是
[34:11] 毕竟它本益比相对比较高
[34:13] 60几倍
[34:15] 将近70倍
[34:16] 以过去四季来讲的话
[34:18] 那这样的情况下
[34:19] 就是会有一些
[34:20] 法轮去做一个调解
[34:23] 所以我觉得这部分
[34:24] 两个重点
[34:25] 第一个就是P高的部分
[34:27] 这边如果你要介入的时候
[34:29] 如果他是在右上角
[34:31] 还是要采取比较积极的操作策略
[34:33] 那如果说另外一部分就是
[34:36] 我会反正接下来下个礼拜
[34:39] 陆陆续续就会看到这个营收公告
[34:41] 那营收公告出来的数字
[34:43] 就要特别去盯紧他们
[34:45] 有没有一些就是
[34:47] momentum的成长不如预期的
[34:49] 那这部分可能就要去留意
[34:52] 就是这个
[34:52] 你知道法人就是
[34:54] 有时候翻脸跟翻书
[34:55] 像这些光子
[34:58] 就被砍得一塌糊涂
[34:59] 当然说股价没有跌
[35:01] 但是我觉得那个
[35:02] 那个头信卖出去的张数
[35:04] 非常可怕
[35:04] 然后像是这个齐邦也是
[35:07] 就六月份开始
[35:08] 从六月一号开始砍
[35:09] 一直砍
[35:10] 几乎是一直砍
[35:13] 之前不是说很好吗
[35:14] 好
[35:15] 不过齐邦的营收动能
[35:17] 他还好而已
[35:18] 我必须讲
[35:18] 他是压他后面的营收爆发性
[35:21] 但是如果你一到五月还好而已
[35:23] 对啊
[35:23] 所以我觉得这部分就是一个
[35:24] 可能要去做关注的一个点
[35:27] 那先提醒各位投资朋友
[35:29] 去做一个参考
[35:30] 我觉得很好
[35:31] 因为我可能一直跟大家分享
[35:33] 是我觉得第二季的季报会很好
[35:34] 对不对
[35:35] 那季报很好这件事情
[35:36] 它反向是什么呢
[35:37] 反向就是如果它不好呢
[35:39] 它可能就会变成激励
[35:42] 就是对
[35:45] 因为我们现在的预期
[35:47] 是六月应该也要好
[35:48] 那季报才会好
[35:50] 如果六月大家都突然变得很烂
[35:51] 那就不用玩了
[35:52] 提早结束
[35:54] 提到game over
[35:55] 所以我觉得他讲的事情很好
[35:57] 为什么头先要调节
[35:58] 当然季底
[35:59] 你说已经涨到新高了
[36:01] 做结账
[36:01] 没有什么不对
[36:03] 有点是当主动式加入之后
[36:05] 这个战况变得十分激烈
[36:08] 怎么样激烈呢
[36:09] 因为去年五月
[36:11] 开始有主动式加入之后
[36:12] 主动式的犀利选股
[36:14] 搭配上台股
[36:14] 从对等关税之后一路往上
[36:16] 搭配上中小型股
[36:18] 在AI扩散资本支出
[36:20] 加大的情况下乱飙
[36:21] 也不能说乱飙
[36:22] 就不是什么一倍两倍裁较标
[36:25] 是五倍十倍裁较标的情况下
[36:27] 缴输非常亮丽的成绩单
[36:29] 高息股被压着打
[36:30] 对不对
[36:31] 那你也会发现高息股
[36:32] 为什么有一点变了
[36:33] 他们也会想办法找一些
[36:36] 因为他们选股的逻辑
[36:39] 写的不是很严格
[36:41] 为什么说不是很严格
[36:42] 例如说他们市值前300大
[36:44] 或市值前250大
[36:46] 假设是这样
[36:47] 然后要有获利
[36:49] 要进四季EPS为正
[36:51] 然后要怎样
[36:54] 有的可能再写严一点
[36:56] 例如说可能他要有
[36:57] 这个股息成长或什么
[36:58] 其实已经很少
[37:00] 他们写的其实都比较rough
[37:02] 我必须讲
[37:03] 所以当你今天选择这家公司
[37:05] 他不一定殖利率有4% 5%
[37:08] 才叫做高息贴付的标的
[37:10] 他只要有近世纪有赚钱
[37:12] 他的过去获利是稳定的
[37:15] 然后这个前200大
[37:17] 他就有理由被塞进来
[37:19] 被塞进来之后
[37:21] 他就会赚什么呢
[37:22] 可能是赚价差
[37:23] 然后把价差也配一点给投资朋友
[37:27] 所以你就会创造出
[37:28] 连话殖利率还是10% 11%这样子
[37:31] 因为台湾现在高息股少了
[37:34] 如果有可能又不太会涨
[37:36] 所以就会变成平均的
[37:39] 台湾的殖利率
[37:40] 我记得现在是只有2%多
[37:41] 早就不复以往了
[37:43] 所以大家都在这样的一个环境里面
[37:46] 各变法宝
[37:47] 主动是今天你说是不是觉得
[37:50] 日月光不好
[37:50] 不一定
[37:51] 可是他可能觉得
[37:52] 长到新高了
[37:54] 风策长了一段了
[37:56] 那其实日月光
[37:56] 虽然营收有成长
[37:57] 但他不是长最多的那一个
[37:59] 所以我先调节调
[38:00] 我先调节调
[38:01] 被动是
[38:02] 日月光长到这边
[38:03] 可能长多了
[38:05] 那他的殖利率也不好了
[38:07] 这是一个借口
[38:07] 就把它调节调
[38:10] 就是这么稀奇古怪
[38:13] 可是我们要理解
[38:14] 有时候你也没有办法
[38:16] 取代经理人
[38:17] 其实经理人还是比一般散户
[38:18] 我觉得还是厉害一些
[38:19] 那就任由他们这样操作吧
[38:22] 可是并不代表这股票不好
[38:24] 那什么时候会代表这股票不好
[38:26] 就第一
[38:26] 我们觉得他利润运收
[38:27] 例如说他应该续创新高
[38:29] 或是在历史同期新高的水准
[38:31] 可他没有
[38:32] 或是第二季
[38:33] 突然给你来一个季报出来
[38:35] 怎么三绿三降
[38:36] 我觉得像这样的事情
[38:38] 它就有可能造成比较大的伤害
[38:41] 因为我们现在的前提是
[38:42] 即使有这个升息通膨等等的压力在
[38:45] 可是我们的基本面GDP成长
[38:47] 还有个股的成长
[38:48] 要超越这些
[38:50] 所以我觉得这个是大家可以拿捏的
[38:52] 听起来复杂
[38:53] 所以有时候我觉得投资个股蛮累的
[38:55] 对真的蛮累的
[38:57] 对于一般投资朋友来说
[38:59] 运气的成分
[39:01] 可能有时候真的是超过50%
[39:02] 有时候
[39:03] 所以如果不行的话
[39:05] 我觉得还是按照我们刚刚讲的那个想法
[39:08] 在这个多头趋势
[39:09] 以及景气行情往上的情况下
[39:12] 回挡到月线
[39:13] 回挡到季线
[39:14] 还是布局在你认同的ETF上面
[39:17] 是一个最稳健的做法
[39:19] 对啦
[39:19] 尤其是现在的ETF
[39:21] 这个选择性真的很多
[39:24] 那么光是四值型的ETF
[39:27] 就一直有在进化当中
[39:30] 那所以我觉得
[39:31] 你如果说这边想要去拉回
[39:35] 去做一些所谓的布局
[39:37] 但我觉得第一阶段
[39:38] 还是可以先考虑ETF
[39:40] 那个股的部分
[39:42] 以我个人的习惯
[39:43] 我一定都会来到一个
[39:45] 比较合理或者是比合理还要更低的价位
[39:50] 我才会去做比较大幅度的一个进场
[39:54] 所以我觉得这个是每个人操作的一个习惯的一个问题
[39:59] 那在现在我们看到这个006208
[40:04] 给公告他的配息
[40:05] 配息是4.75元创下挂牌来的最高
[40:09] 那我听到的其实也是跟刚刚赵华所讲的很类似
[40:15] 就是最近很多的这些配息
[40:17] 他们的配息来源都来自于资本利的
[40:20] 而不是来自于这个固息
[40:23] 那这部分也就是以目前来讲
[40:27] 那行情就是持续走高所带来的一个附加价值吧
[40:32] 所以我觉得重点还是说
[40:34] 挑到比较好的一个公司
[40:37] 然后具有基本面
[40:39] 然后趁它拉回来的时候买进
[40:41] 因为这个是以目前的时间点
[40:43] 我觉得做得比较好的
[40:45] 至于说一些比较低位阶的
[40:47] 刚刚赵怀也问我说
[40:48] 有没有看到什么低位阶
[40:50] 黄金右下角
[40:51] 我们还是得回到
[40:52] 辛苦的黄金右下角
[40:54] 他常常说我在为难他了
[40:55] 其实还好啦
[40:57] 就是稍微等一下
[40:58] 像今天我看到一些族群
[41:02] 像汽车林组件
[41:03] 刚刚赵怀有讲
[41:04] 可是其实汽车林组件
[41:06] 在最近的一个股价
[41:07] 我个人的观察是有一点点跌不太下去了
[41:10] 不管是像刚刚我们看到
[41:14] 这个1522的这个提文西或者是东洋等等
[41:18] 他们其实最近的股价都有点跌不太下去的一个味道
[41:22] 当然他们的本益比也的确是低
[41:25] 那么当然他在今年的第一季的这个EPS
[41:29] 其实我个人觉得还算是符合预期
[41:32] 但不能够跟AI他们大幅度的成长来相比
[41:35] 但是像这种情况之下
[41:37] 因为资金假设一直在做轮动的话
[41:40] 这些的一个个股
[41:41] 它多多少少都会被轮动到
[41:46] 所以这些
[41:48] 我觉得基本上它还是有一些
[41:51] 实业性的这些的一个公司
[41:54] 就是实在的产业的公司
[41:57] 只要它的一个股价真的有出现
[41:59] 就是落底迹象
[42:01] 然后它配息的数据也不错的
[42:03] 我覺得大家還是可以把一部分的資金
[42:07] 去布局到這一類的
[42:09] 以免說在這些所謂的主流盤式
[42:14] 類股在修正的時候這些個股它可能會有機會輪到他們做表现那除了这个汽车相关零组件其实最近生技相关的个股
[42:24] 也有在动
[42:25] 对 只是大家不晓得
[42:26] 敢不敢碰这个族群
[42:28] 其实我一直在观察
[42:29] 有跟大家分享
[42:30] 最强就耀华耀
[42:31] 对 耀华耀
[42:32] 一直往右上角喷
[42:33] 独走
[42:34] 以前我们常常讲到
[42:36] 这个生技界的代工台积电
[42:38] 保瑞就很辛苦
[42:39] 对
[42:40] 这一点就是有点两样情
[42:41] 上次赵华耀讲到保瑞
[42:43] 我特别回去看了一下
[42:45] 是不是
[42:45] 是不是
[42:46] 但要还要真的很强
[42:47] 我必须讲
[42:48] 对啦
[42:49] 不过在今天
[42:51] 我有跟业界的
[42:53] 这个很资深的
[42:56] 就是生技的这个记者
[42:58] 记者这个前辈在讨论
[43:01] 我说最近的这个生技的一个感觉
[43:04] 好像有点热度回温
[43:05] 对有回来是真的
[43:06] 对
[43:07] 他也这么认为
[43:09] 他这么认为
[43:10] 但是他说其实
[43:11] 但是还不到我们过去的
[43:13] 那种盛况
[43:14] 没有
[43:14] 它族群性比较不强
[43:15] 这两天有一点点族群性
[43:18] 族群性比较不强
[43:19] 然后还有就是说
[43:20] 每家公司所做的药
[43:22] 其实各不相同
[43:23] 对
[43:23] 没有错
[43:24] 它不会说
[43:25] 精度也不一样
[43:25] 它不会说锦硕做的
[43:27] 你看锦硕跟新一电
[43:28] 做的是一样的东西
[43:29] 对不对
[43:30] 那锦硕缺
[43:31] 那基本上新一电
[43:32] 可能也会涨价
[43:33] 什么之类的
[43:34] 类似这样的概念
[43:35] 只是顶多组合上的比率不同
[43:37] 但是产品差不多
[43:38] 对
[43:38] 可是药品的世界
[43:40] 就不太一样了
[43:41] 没错
[43:41] 就是有人做心脏病的
[43:45] 有人做糖尿病的等等
[43:47] 那些药就不一样
[43:48] 有人癌症药等等不一样
[43:50] 所以说实话就产业的特性来讲
[43:53] 它比较难做到所谓的有族群性
[43:57] 所以才会出现像亚华药
[43:59] 一个人独走的这种情况
[44:01] 但是其实大多数的这些生技股
[44:04] 像我最近看到的一些
[44:06] 像台钢生或者是像陈德
[44:09] 这些在过去
[44:10] 都有获利的这些公司
[44:12] 他们的股价
[44:13] 其实也都在相对的低档
[44:14] 在这边去进行打底了
[44:17] 所以我觉得我是在
[44:18] 在waiting
[44:20] 在观察
[44:21] 也许有一天
[44:22] 他们会因为某一些政策
[44:24] 上面的一个利多
[44:26] 然后他们有机会
[44:27] 去做一个表现
[44:28] 但是那个时候的表现
[44:30] 可能就是会让大家
[44:32] 有点措手不及
[44:34] 一定会措手不及
[44:35] 是的
[44:35] 因为现在在上面的人
[44:37] 真的少了
[44:38] 对
[44:38] 这个洗得很干净
[44:40] 成交量以成交量来讲
[44:42] 今天成交量只有1735张
[44:45] 1700多张的成交量
[44:48] 在生技股来讲还算是多的
[44:50] 对 没有错
[44:51] 对 赵华就很了解
[44:53] 是 没错
[44:53] 所以我觉得这部分的这些公司
[44:56] 我觉得大家
[44:57] 如果你一定要问我说
[44:59] 最近有没有观察到右下角的公司
[45:01] 有没有族群
[45:02] 有 但是这个族群
[45:03] 未必是你真正会想要去买的
[45:05] 是
[45:05] 对
[45:06] 就像军工
[45:07] 军工也可以聊
[45:10] 刚刚开场的时候
[45:10] 我跟那个韦泰讲到说
[45:13] 其实这两天还有一个族群
[45:14] 是军工特别的强
[45:15] 一方面应该有一些展览的因素
[45:17] 一方面当然是
[45:18] 上礼拜也有听到
[45:19] 这个无人机
[45:20] 也有一些预算
[45:21] 有特别的条例来通过
[45:23] 然后昨天因为是汉委来
[45:25] 我想说题材列人
[45:26] 应该可以聊一下
[45:27] 但汉委也显得比较没有兴趣
[45:29] 其实不是故意不讲
[45:31] 不是故意不讲
[45:31] 就是我觉得军工的重要性
[45:34] 跟军工在我们之前
[45:36] 要提高这个国防预算
[45:38] 占我们总体预算的比率
[45:40] 这件事情我们都知道
[45:41] 可是他在朝野卡关
[45:43] 他也是一个不争的事实
[45:45] 就变成是
[45:46] 还有一些部分的军工股
[45:48] 他在上涨的时候
[45:49] 你回去看他的基本面
[45:51] 你会觉得有点压力
[45:53] 因为他的成长性跟不上来
[45:54] 我觉得他的综合性
[45:56] 他会变成一个是
[45:57] 他必须有一个很强的势头
[45:58] 例如说
[45:59] 应该是去年吧
[46:00] 对不对
[46:01] 有通过什么买
[46:02] 要500亿元的资金
[46:04] 放到无人机
[46:05] 我那时候真的是大喷特喷
[46:06] 真的是喷烂
[46:07] 那一波就算是半途进去的人
[46:11] 都有赚到一些些
[46:12] 我记得那一波
[46:13] 我应该又有去摸一下
[46:14] 这个荣德造船
[46:16] 或者是说中光店
[46:17] 这类型的厂商
[46:19] 可是也没有赚好赚满
[46:21] 但有赚
[46:22] 但是这一波在涨的时候
[46:24] 我就有点半信半疑的
[46:25] 看我也不去讲
[46:26] 自己有非常好的朋友
[46:28] 在这个相关产业
[46:30] 他就有讲到说
[46:31] 对于有一些公司来说
[46:33] 当然像荣德
[46:34] 他可能就蛮蠢的
[46:35] 可是对于像有一些公司来说
[46:36] 无论机可能是他的一个部门
[46:39] 这样会有点明显
[46:42] 这个部门确实有接到一些标案
[46:44] 那先不要论这个标案有没有过关
[46:47] 有没有拿到
[46:48] 或是有没有被卡住
[46:49] 但是如果你以这家公司的整体来说
[46:52] 可能营运状况
[46:53] 还是有一些要突破的时候
[46:54] 他也不敢告诉我
[46:56] 即使有好消息
[46:57] 能不能带动整体的股价
[46:59] 一直飞一直上去
[47:00] 他也没有办法很确定
[47:02] 因为我们知道有很多的军工股
[47:04] 他其实不是纯就只做这件事情
[47:06] 那当然像比较纯
[47:07] 你说雷虎好了
[47:09] 可是雷虎你去看他的营收
[47:11] 你就也是会有点毛毛的
[47:12] 对就是会觉得你比较之下
[47:15] 你比起那些EPS已经大幅成长的公司
[47:18] 你还是内心会觉得毛毛的
[47:19] 因此不是不讲他
[47:20] 也不是忽略到他这两天在上涨
[47:23] 也不是不认为他未来没前景
[47:25] 可是他就是会卡住一些
[47:26] 让你觉得没有办法非常放心
[47:28] 除非今天真的是告诉你
[47:30] 好好告诉你
[47:31] 现在没有卡关了
[47:33] 现在几百亿的预算
[47:34] 就是这么通过
[47:35] 那可以
[47:36] 你中间去跟个几根
[47:37] 都是没有问题的
[47:38] 对
[47:39] 其实军工股对我来讲
[47:41] 但产业的这个基本面
[47:43] 我个人认为长线来讲
[47:45] 是看好的
[47:47] 为什么
[47:48] 第一个就是
[47:49] 我们是非红供应链
[47:51] 然后在我们在这个
[47:53] 电子跟电机这一块的实力
[47:57] 在国际上可以说是
[47:59] 数一数二的
[48:00] 然后我们的量产的能力
[48:02] 还有我们的cost down的能力
[48:05] 都是数一数二的
[48:06] 所以这也是为什么
[48:07] 我们会有这么多的
[48:08] 国际的一个伙伴
[48:10] 来跟我们去做配合
[48:12] 但问题是
[48:13] 我们讲到股票的操作
[48:17] 跟投资面来讲
[48:18] 就军工的产业族群
[48:20] 你就很难看到法人去做布局
[48:23] 真正去做那种大厂特长
[48:26] 都是有特定的主力
[48:28] 或者是中石户
[48:30] 在这边去做投资的
[48:32] 你比较少看到
[48:33] 就是这种法人去做
[48:35] 这种布局跟琢磨
[48:37] 那这个部分
[48:38] 对我个人来讲
[48:39] 我曾经跟大家分享过
[48:40] 为什么我会特别去观察
[48:42] 投信的筹码股
[48:44] 因为投信会买
[48:45] 代表他扣过公司
[48:46] 代表他有EPS
[48:48] 代表他是有问得到事情的
[48:51] 基本面可以问得到的
[48:52] 那有些你说这个投信
[48:55] 都没买的
[48:56] 有可能就是投信扣不到
[48:58] 说不出故事来
[48:59] 对对对
[49:00] 那这部分对我来讲
[49:01] 我在选股上
[49:02] 假设我每一个
[49:04] 每一个这个评分标准
[49:06] 都有得分的话
[49:07] 在这个评分标准上
[49:08] 它就没有办法得分
[49:10] 是
[49:10] 但是我对于整个的
[49:12] 这个军工产业
[49:13] 我认为是看好的
[49:14] 是
[49:14] 那所以我觉得
[49:16] 除了一些题材性
[49:18] 像雷虎
[49:19] 中光电这些之外
[49:21] 我觉得如果说是一些
[49:22] 例如像成田
[49:23] 或者是亚航
[49:25] 是
[49:25] 他们其实真正有在
[49:27] 本业上
[49:29] 或者像长荣航太
[49:31] 对对对
[49:31] 本业上
[49:32] 没错
[49:32] 他本来就有一些EPS
[49:34] 可以去support
[49:36] 或签付精密
[49:37] 哇那涨翻了
[49:38] 真的昏倒
[49:38] 对对对
[49:40] 还有别的
[49:41] 提他半导体题材
[49:42] 对
[49:42] 我会知道是因为
[49:44] 大家要多题材哦
[49:45] 我去演讲
[49:45] 所以我提到他
[49:46] 然后后来这个主题
[49:47] 就大表掌
[49:49] 对
[49:49] 人家是因为半导体
[49:51] 对
[49:51] 对啦
[49:54] 所以我们说
[49:54] 从签付精密
[49:55] 我们就可以知道
[49:56] 其实有一些
[49:57] 军工相关的概念股
[49:59] 它其实有其他的本业
[50:00] 可以支持的话
[50:01] 那这种会比较好一点点
[50:04] 即便是它没什么涨
[50:05] 它可能基本上也会有一些
[50:07] 基本的一个股价的一个支撑
[50:11] 对
[50:11] 就像我们讲的时候
[50:13] 我收到那个国泰证据
[50:14] 传信说
[50:15] 恭喜您
[50:16] 你已经获得本业交易
[50:17] 数量上可以有
[50:18] 二三折手续费优惠
[50:20] 奇怪我也没有申请
[50:21] 我也不这么大户
[50:22] 有在交易而已
[50:24] 这个突然之间收到这封信
[50:26] 觉得很有趣
[50:27] 然后也呼应一下
[50:29] 刚刚韦泰讲的
[50:29] 其实韦泰讲的
[50:30] 刚好又是我的反面
[50:31] 我刚刚讲的是说
[50:32] 虽然他在军工那块
[50:33] 可能有成绩
[50:34] 可是本业没有很好
[50:35] 但反过来
[50:36] 有的因为他的本业非常好
[50:38] 所以军工一点火
[50:39] 他是好上家
[50:40] 这个也是有蛮多公司
[50:43] 在今年的一个利基
[50:44] 例如说我有先进封装
[50:47] 我也有记忆体
[50:49] 我也有三出行封装
[50:51] 对不对
[50:51] 我有做PCB设备
[50:53] 我有做光电设备
[50:54] 光电设备已经不流行了
[50:55] 可是后来呢
[50:56] 我也有半导体设备
[50:58] 就是今年这很多题材
[51:01] 其实我觉得蛮赞的
[51:02] 你知道吗
[51:03] 好那最后我们来
[51:04] 念一个留言
[51:05] 做一个温馨的结束
[51:06] 这位朋友他说
[51:08] 听我的PROCESS
[51:09] 和理财达人秀
[51:10] 好一段时间了
[51:11] 2023年踏入股市
[51:12] 本来都没有想过
[51:13] 自己会踏入股市
[51:14] 因为家里在2023年
[51:16] 发生了一些事情
[51:17] 所以自己要思考
[51:18] 想办法多一点收入
[51:20] 或者是努力的存钱
[51:22] 当初很单纯想
[51:23] 存股利息比定存高
[51:25] 我就满足
[51:26] 结果快一年了
[51:27] 发现自己还是喜欢有点刺激
[51:30] 没有错
[51:31] 这就是所有人的心声
[51:33] 所以他就会像平常
[51:34] 小小买运财
[51:35] 有赚就当餐费
[51:37] 那也不是乱买
[51:39] 这边比较没有分享买什么
[51:41] 可能就是会
[51:41] 可能如我们刚刚讲的
[51:43] 用右侧的方式
[51:44] 热门股的方式买一些
