[00:00] 欢迎收听赵华宜古货载第1141集
[22:28] 最缺的一环
[22:29] 那如果这个东西又开始反弹
[22:30] 又开始好像涨价了
[22:31] 我相信
[22:32] 在它之后的
[22:34] 全部的每一个领主界
[22:35] 都還有機會在喊漲價
[22:37] 那今天我這邊的做法會是怎麼樣
[22:39] 你說國巨搶反彈
[22:40] 我前兩天問我們進去搶
[22:41] 有啊我一看到他說那十字線
[22:43] 你都跌40%了
[22:44] 我們在整段做上來的時候
[22:47] 老實講哪一個強勢的族群
[22:49] 他跌40%之後
[22:51] 在第一段大漲之後他跌40%
[22:53] 他會不反彈的
[22:54] 其實我們很少幾乎沒有看到說不會反彈的那這一次韓國休息然後整個去杠杆的话还没有成功的结束之下他今天整个台湾就受到影响包括台积电法税会之后
[23:06] 其实你在这次台积电法税会之前
[23:08] 有多少人就说
[23:09] 本来最大家在六月底的剧本
[23:12] 法人圈的剧本是说
[23:13] 六月全部的利空都度过了
[23:15] 对
[23:15] 包括华许的会议也过了
[23:18] 第一次开会
[23:19] 日本升息都全部都过了
[23:20] 那应该要一路涨到
[23:22] 七月十六号台积电法税吧
[23:23] 结果没有
[23:24] 涨了一下子之后
[23:25] 7月初就开始跌了
[23:27] 是
[23:27] 好
[23:27] 那大家又开始
[23:28] 第二剧本是说
[23:29] 那很多个股也修正三四层也够了
[23:32] 那台积电法说完
[23:33] 如果讲出来不要太差
[23:34] 应该也可以反弹了
[23:36] 结果我们现在事实看到的是
[23:37] 并没有
[23:38] 所以我从刚刚一开始讲就说
[23:40] 这里是整个情绪面
[23:42] 已经有点多杀多了
[23:43] 是
[23:43] 因为整个散户的成本
[23:44] 在高档的时候
[23:45] 跟韩国一样已经套牢太多了
[23:47] 通知维持率他卡不住
[23:49] 所以回到金融院来讲
[23:50] 大家都会说
[23:52] 这里其实很多股票
[23:53] 看以明后年的EPS来看
[23:54] 真的是便宜的
[23:56] 对
[23:56] 你要说
[23:57] 记忆体全部的本益比
[23:59] 以未来两年来看
[24:00] 可能都五到八倍而已
[24:02] 对啊
[24:03] 那我觉得五到八倍的
[24:05] 本益比来看的话
[24:06] 你又很难说
[24:08] 它之后的EPS
[24:08] 不会再继续成长
[24:09] 因为它们敞阔出来
[24:11] 它们目前跟你说的是
[24:12] EPS并不会在两年后
[24:14] 就直接衰退掉
[24:15] 所以我觉得
[24:16] 以现在来讲的话
[24:17] 你要减便宜
[24:18] 我是觉得是有机会的
[24:19] 但是就像赵华刚刚讲的
[24:21] 如果你是跟我一样
[24:22] 是比较乐观的人
[24:23] 那理论上回到季线
[24:25] 我还是维持比较高的水位
[24:26] 那只要他一站回季线
[24:28] 甚至呢
[24:28] 接下来月线整理下来之后
[24:30] 季月线同时站上的时候
[24:31] 我的水位就会加更多回来
[24:34] 那这会是我的方式
[24:35] 对我并没有办法说
[24:36] 我一破季线
[24:37] 我把全部的股票砍完
[24:39] 然后呢
[24:39] 我未来可以全部的股票
[24:41] 再买在最低点
[24:42] 然后再等整个大盘来反弹
[24:44] 我觉得这是很难做到的
[24:46] 因为当你手上只要空手
[24:47] 甚至是两层股票三层股票的时候
[24:50] 你只会希望这个大盘跌不停
[24:52] 因为你会希望说
[24:53] 最好是全部的人都清仓完毕了
[24:55] 我进场买在最低
[24:57] 但我觉得这么多年来
[24:59] 这十几年来
[24:59] 我觉得这是最难的
[25:00] 不太可能
[25:01] 就是说希望什么
[25:02] 再跌一下
[25:03] 跌到最低
[25:04] 然后我可以抄底
[25:05] 其实多半就不会进场
[25:07] 而且多半会在很高的时候
[25:09] 忍不住跑去追
[25:10] 我讲一个东西
[25:11] 这个真的是经验谈
[25:12] 南亚克如果跌回50块
[25:14] 超级便宜
[25:15] 你真的敢买吗
[25:16] 对不对
[25:16] 去年跌回到300块
[25:18] 超级便宜
[25:18] 你敢买吗
[25:19] 对啊
[25:19] 大家这时候都会说超级便宜的
[25:21] 可是便宜应该要便宜到一个地方
[25:23] 让大家觉得说
[25:24] 这东西还期货可居
[25:26] 但是呢
[25:27] 当你便宜到太便宜的时候
[25:28] 大家就会觉得说
[25:29] 这东西完全不值钱了
[25:31] 所以我觉得现在的大盘的修正
[25:34] 很多股票是已经便宜到
[25:35] 大家觉得是期货可居
[25:36] 可是呢
[25:37] 要等待时间
[25:38] 对
[25:38] 那我认为说
[25:39] 我可以掌握一个最终可能建议
[25:41] 如果你不像我这么乐观
[25:42] 那你就是等
[25:43] 你今天减码你也无所谓
[25:45] 卖飞你也无所谓
[25:47] 你就等季线站回来
[25:49] 三天两天再买
[25:50] 为什么
[25:50] 因为刚刚举的例子
[25:52] 12月18号跟
[25:53] 今年的3月31号
[25:55] 这个的反弹
[25:56] 都是两三天的事而已
[25:57] 对啊
[25:57] 那这是一个很短的极端值
[26:00] 可是我要跟大家分享是
[26:01] 在这个之后
[26:03] 如果大盘还继续往上涨
[26:04] 都是三个月
[26:05] 对
[26:06] 所以一般来讲
[26:07] 我们应该专注的是
[26:09] 我不太care
[26:10] 今天有没有卖肥
[26:11] 我卖最低
[26:11] 我要care是未来三个月
[26:13] 我能不能把部位
[26:14] 在相对低点买回来
[26:16] 或者是我有一定的水位
[26:18] 哪怕是我只抓到大盘后面涨的一个半月
[26:21] 我相信都够
[26:22] 大家如果去思考一下
[26:24] 就是说如果去年12月10包号你错过了
[26:26] 那你可能赚1月你也够
[26:28] 你错过半个月你也没关系
[26:29] 那我相信如果大盘站回季线半个月了
[26:32] 你通常你也有信息买回来
[26:34] 这是我的想法
[26:35] 好
[26:35] 因为我跟雷老板
[26:37] 或是不管是不是在这个行业里面
[26:39] 比较有一点投资经验资历的达人们
[26:43] 其实我们会有依循一个东西
[26:45] 你可以说那个东西是信念也好
[26:46] 或准则也好
[26:47] 刚刚老板说
[26:48] 因为他是偏乐观的
[26:49] 所以他的持股
[26:50] 可能都比较中高水位之外
[26:52] 刚刚讲到
[26:53] 例如说有一些
[26:54] 真的跌太凶
[26:54] 跌破基线
[26:55] 也许也会先做减码
[26:57] 有的人会说
[26:57] 为什么不第一时间减码
[26:58] 因为相对乐观
[27:00] 你就觉得说
[27:00] 他至少不会跌得那么惨
[27:02] 可是如果跌到一定幅度的话
[27:04] 还是会换一点现金回来
[27:06] 对不对
[27:06] 换一点现金回来
[27:07] 但不代表全部卖光光
[27:09] 变成超级低持股
[27:10] 觉得说没关系
[27:11] 那我就等你到哪里哪里
[27:12] 就像他刚刚讲的
[27:13] 可能大家会觉得
[27:14] 以南亚科来说
[27:16] 因为我比较不做记忆体
[27:17] 我举别的例子来好了
[27:18] 假设大家买真顶KY好了
[27:21] 觉得说怎么可能
[27:23] 200多涨到600多
[27:25] 所以等它回到200多
[27:26] 我再买
[27:27] 真顶KY回到200多
[27:28] 我觉得大家都不敢碰载板了
[27:29] 对啊
[27:30] 现在500多可能就不敢了
[27:32] 然后以锦硕
[27:33] 大家知道我锦硕成本很低
[27:34] 可是最近也跌到
[27:35] 我觉得有点感觉
[27:37] 因为毕竟你会看到它
[27:38] 从这个可能我买的时候
[27:40] 100块好了
[27:41] 曾经要到1000块
[27:43] 然后回来
[27:44] 那你就真的吐掉了
[27:46] 很大一段的获利
[27:47] 可是如果你说
[27:48] 今天紧缩又回到100块
[27:50] 那赵华你不是应该
[27:51] all in啊
[27:51] 不会
[27:51] 第一你已经把你赚的
[27:54] 就吐光了嘛
[27:54] 第二你一定觉得
[27:55] 出了什么大事情
[27:56] 才会跌到这种程度
[27:57] 所以这个中间
[27:58] 我觉得加减嘛
[27:59] 大家还是要有一套
[28:00] 自己的准则
[28:01] 对
[28:01] 那如果您是想要
[28:03] 做比较短的
[28:04] 例如说朱老师
[28:04] 常常跟大家讲
[28:05] 你破五日线你就走
[28:07] 后面卖飞都不关你的事
[28:08] 除非你有本事
[28:09] 很快把它买回来
[28:10] 要不然你就是赚了就走
[28:11] 赚了就走
[28:11] 这也是一种
[28:12] 可是可能就不容易赚到一个极大波段
[28:15] 像老板要的是一个产业的大波段
[28:18] 在说实话气氛好的时候
[28:20] 绝对赚好赚满
[28:22] 可是如果像现在就是在考验气氛的时候
[28:25] 就会遇到一些短线的逆风
[28:27] 但是短线逆风要一些做法出来
[28:29] 刚刚也有提到
[28:30] 也是会稍微先解码
[28:31] 可是会观察
[28:32] 如果这些个股
[28:33] 例如说重新站回基线了
[28:35] 那他的话就会又继续帮大家找到
[28:38] 所谓热门产业趋势向上的股票
[28:41] 涨价题材这件事情
[28:43] 都还没有消失哦
[28:44] 因为昨天呢
[28:45] 我们是有请婉婷来
[28:46] 婉婷说短线上的乱流
[28:48] 她觉得也是涨价题材造成的
[28:50] 因为很多零组件涨价
[28:51] 其实很多的客户
[28:52] 都已经无法吸收
[28:54] 这个事情
[28:54] 我觉得也好
[28:56] 为什么
[28:57] 因为赵华也是
[28:58] 很喜欢先担心
[28:59] 在前面那种人
[29:00] 我之前看记忆体
[29:01] 也是同样的问题
[29:02] 因为我知道
[29:03] 有很多下游厂商
[29:04] 拿记忆体拿得很痛苦
[29:05] 例如说像做弄不可的
[29:07] 他的毛利已经不高了
[29:08] 现在记忆体有那么贵
[29:09] 例如说像大模说
[29:11] iPhone18可以涨200美元
[29:14] 可以涨200美元
[29:15] 等一下
[29:16] 我iPhone17没有换
[29:18] 那iPhone18涨了200美元
[29:20] 假如有
[29:20] 现在苹果还没有宣布
[29:22] 那就是涨6000多块在记忆体
[29:24] 是不是我们消费者感受
[29:26] 也会很圈圈点点
[29:27] 所以我觉得难免在这样的一个
[29:29] 所谓的bargain
[29:30] 就是说我很缺水要涨
[29:32] 可是我承受不了
[29:33] 在这边竞争之下
[29:35] 它也会来到产业的一个瓶颈
[29:37] 然后稍微修正
[29:38] 我觉得这些都是一个很合理的现象
[29:40] 然后那接下来
[29:41] 对产业能不能恢复上行
[29:43] 我觉得倒是我们两个想法是一致
[29:44] 就是产业之后修正
[29:46] 它的位阶比较合理之后
[29:48] 再上行还是有的
[29:49] 目前看不到
[29:50] 什么产业全面崩坏的一个问题
[29:53] 所以如果今天不是
[29:54] 叠在产业的成长面上
[29:56] 而是叠在所谓的估值修正
[29:58] 或洗融资上面
[29:59] 其实是一个比较健康的状态
[30:02] 对
[30:03] 我也希望这一次洗是认真的
[30:05] 然后就会再上去
[30:06] 要不然大家就会一直面临到
[30:08] 洗一洗
[30:08] 想要冲就被打下来
[30:10] 再洗一洗
[30:11] 想要冲就被打下来
[30:13] 我觉得这样的话
[30:13] 反而的不容易
[30:15] 让大家在接下来的行情里
[30:17] 撞到大破段
[30:18] 对
[30:18] 因为我刚刚想要再提醒大家一点
[30:20] 就是说
[30:20] 至少我们现在选的很多产业
[30:23] 他的主要的大客户
[30:24] 还是在AI这一块
[30:26] 那刚刚赵华提的非常好
[30:27] 如果他的客户是比较多在3C消费这一块
[30:29] 那真的是下游客户很多也吃不消
[30:32] 所以变成说
[30:33] 现在台股来到4万多点
[30:35] 假设未来又反弹的时候
[30:36] 我们是不是
[30:37] 假设我们要让
[30:39] 整个大盘在往上看的时候
[30:40] 那未来我们更不用担心
[30:42] 那个公司
[30:42] 应该就是应该要专注在
[30:44] AI活力这一块
[30:45] 对因为你现在
[30:46] 假设他真的就是要涨
[30:48] 你不涨的话
[30:49] 上游也吃不消啊
[30:50] 因为上游的东西也是被涨啊
[30:52] 那大家都吃不消的状况下
[30:53] 我一定要涨的话
[30:54] 你就要去思考说
[30:55] 那到底有哪一个大客户
[30:57] 他可以吃得消
[30:58] 所以你就会发现说
[30:59] 其实这一波如果再涨上去
[31:01] 你说找
[31:02] 未来找题材会不会难
[31:03] 其实不会难
[31:04] 因为呢
[31:04] 会更集中在获利最好的那些公司身上
[31:07] 所以你就会发现说
[31:08] 为什么台股的千金越来越多
[31:10] 就只能涨龙头
[31:12] 就是这些千金股是最重要的
[31:14] 因为它是最有bugging power的
[31:15] 它最能跟它的下游的客户说
[31:18] 我要涨你要不要接受
[31:19] 对吗
[31:20] 像前一阵子南亚在涨的时候
[31:22] 为什么南亚可以涨
[31:23] 就是因为它的客户都接受它涨价
[31:25] 对啊
[31:26] 所以最近有在涨的公司
[31:28] 也就是代表说
[31:29] 它的下游还是可以接受它涨价
[31:31] 那只要对于说整体的毛利率
[31:33] 下游还撑得住的话
[31:35] 他应该是要把量扩大
[31:36] 比如说
[31:37] 我们现在如果像
[31:39] 回答好了
[31:39] 或者我们不要只回答
[31:41] 你外来任何一间公司
[31:42] 我如果身为在最下游
[31:44] 我卖给中端消费者
[31:45] 我的客户
[31:45] 不管是土企业或土个人
[31:47] 我的盲利率
[31:48] 如果还有80%以上
[31:49] 我会思考是说
[31:51] 我要不要把盲利率
[31:52] 撑到82%或85%
[31:53] 我不会思考这个问题
[31:55] 我会思考是
[31:56] 我能不能把量再往上撑
[31:58] 对
[31:58] 让我整个的P
[32:00] 就是价格跟Q量
[32:02] 相乘起来
[32:02] 让我的营收大增
[32:03] 我就比较不会执着于毛利率了
[32:05] 所以你上游要涨我
[32:06] 我可以接受
[32:07] 所以我觉得我们接下来
[32:08] 台股如果再站回季线的时候
[32:10] 你就会更发现说
[32:11] 这样的公司
[32:12] 会更受到法人的青睐
[32:14] 因为代表他撑过了这一波
[32:16] 不管是融资清洗的回答
[32:19] 还是说韩国的利空测试
[32:21] 大家更愿意集中在
[32:23] 未来获利最好的公司
[32:24] 好 就像台积电今天盘中
[32:26] 就是把2330跌破的时候
[32:28] 我们同事说就惊呼
[32:30] 因为之前会觉得
[32:31] 好像没有什么理由
[32:32] 要让台移电可以破2330
[32:34] 但市场就是很有趣的地方在这边
[32:36] 真的就是市场不可能永远只涨不回
[32:40] 那在涨的时候
[32:41] 真的会有很多人很fomo
[32:43] 就是会觉得好像不可能跌回来了
[32:46] 台移电涨上去
[32:47] 他只会创新高
[32:48] 因为他很透明
[32:49] 他EPS不都100块以上吗
[32:50] 好 这边要讲一件事情是
[32:52] 当一家公司
[32:53] 他的获利或成长性很透明的时候
[32:56] 好处当然就是
[32:57] 跌的时候我觉得一定是相对抗跌
[32:59] 因为很透明
[33:00] 但另外一个好处是
[33:01] 当它忽然之间跌很重
[33:03] 然后大家在茫茫的古海中
[33:05] 像今天跌停的加速
[33:07] 超过100家的时候
[33:08] 你到底要选谁
[33:09] 你到底要选谁
[33:11] 你自然是选
[33:12] 你自己心里面有把握
[33:13] 它拿得到
[33:14] 就是未来的订单
[33:16] 它拿得到
[33:16] 它的EPS不会因为今天下跌
[33:18] 会有任何改变的
[33:19] 我觉得台积电
[33:20] 就是一个很好的代表
[33:21] 我常常讲说
[33:22] 你越跌越买
[33:23] 你敢买谁
[33:24] 其实不就是台积电吗
[33:25] 那另外一个越跌越买的
[33:27] 我自己比较敢的
[33:29] 其实今天盘面上
[33:30] 它依旧成为一个重灾区
[33:31] 就是设备类
[33:32] 因为设备类
[33:33] 昨天看到台移电法
[33:34] 说讲说资本支出跳高
[33:36] 今天理应有好消息
[33:37] 结果今天设备类
[33:38] 是慢慢跌停
[33:39] 今天设备类
[33:40] 因为一开始有好消息
[33:42] 我刚才有跟雷老板说
[33:43] 我今天其实有想要去接
[33:45] 这个跌停的中杀
[33:46] 一开始还挂不到
[33:47] 一开始挂不到
[33:49] 到大概十一二点
[33:50] 才有挂到一些中杀
[33:54] 也不讳言跟大家分享这个事情
[33:56] 可能接早了
[33:58] 因为他其实说实话
[33:59] 设备类这一段时间的股价
[34:00] 相对表现是比较强势
[34:01] 但没有关系
[34:02] 他就验证一件事
[34:04] 今天不是一开盘
[34:05] 所有的股票都跌停
[34:07] 跟对等关税
[34:07] 还是不太一样
[34:08] 如果今天在那边接
[34:10] 你要接到11、12点
[34:11] 才接得到
[34:11] 就代表今天
[34:12] 大家是有次序的
[34:14] 受不了了
[34:15] 走吧
[34:15] 这种情形
[34:17] 所以我对设备类
[34:18] 还是相对比较有信心
[34:20] 这是关乎到我个人
[34:21] 就是今天在跌的过程中
[34:23] 我看了那么多公司
[34:24] 我自己心里面有评断例如像刚刚讲到载板虽然大家都知道载板的缺口会越来越大载板的需求会越来越高可是我自己就在下跌的时候说实话我没有那么感激载板
[34:35] 就是我对本益比的评价
[34:37] 我还是会有点卡住
[34:38] 毕竟之前是看基本面
[34:40] 跟价值面起家
[34:42] 所以难免会知道
[34:43] 涨的时候你趁势没问题
[34:45] 可是跌的时候
[34:46] 我还是非常重值
[34:47] 所以跌的时候
[34:48] 例如说有股息保护的
[34:50] 然后有确定
[34:51] 它的本益比相对不高的
[34:53] 确定在手订单是很满
[34:55] 这类型的我还是比较敢优先承接
[34:57] 好
[34:58] 这个是我个人在操作上的想法
[35:01] 那今天看到雷老板
[35:02] 就是也要给他打打气
[35:05] 因为之前来
[35:07] 说实话
[35:07] 他大概才来两次而已
[35:10] 第一次我就被他这个网路的威力给吓到了
[35:12] 有非常非常多的粉丝
[35:14] 就跑来留言
[35:16] 就是非常的喜欢雷老板
[35:17] 这个粉丝来的数量应该是其他达人可能有
[35:20] 甚至是50倍这么多的留言量
[35:23] 那水能载舟亦能覆舟
[35:26] 最近网路上
[35:28] 大家就略有点小失望了
[35:30] 因为可能最近
[35:30] 说实话在所谓带会员聚焦
[35:33] 其实我们不太聊这个
[35:34] 大家也知道赵华又要答人来
[35:35] 我们都是讲对盘面的看法
[35:37] 还有就是
[35:38] 因为这是个公开的免费频道
[35:40] 就是跟大家分享免费的资讯
[35:42] 但是因为老板毕竟
[35:44] 他有他带会员的那一块
[35:45] 最近网路上的评论
[35:47] 也不是他公开的这些评论
[35:48] 反而会说公开评论没有问题
[35:50] 会员上面的complain会比较多
[35:53] 所以这边的话
[35:54] 也想说既然今天难得
[35:56] 在史上最大跌点的这一天
[35:58] 来到这个少华一国
[36:00] 有没有什么想要跟大家分享
[36:03] 你的心情
[36:03] 逆风的心情
[36:05] 逆风的心情就是说
[36:07] 网络上会有很多的质疑
[36:10] 会有很多的看法提出来
[36:11] 但是呢
[36:12] 你也没有办法特别去
[36:14] 针对一个一个来回复
[36:15] 其实在事情出现了
[36:16] 第一天的时候
[36:17] 我就有去跟他解释一下
[36:19] 为什么大家认为的追高杀低
[36:21] 而我是这么做的
[36:22] 我一定是等一等股票转强的时候
[36:24] 我才去买
[36:25] 就像我刚刚有说过
[36:26] 我在破季线的时候
[36:28] 我会去稍微做减码动作
[36:29] 那大家就会觉得说
[36:30] 你就是沙堤嘛
[36:31] 因为如果以过去来讲的话
[36:33] 没错
[36:33] 那个季线就反弹了嘛
[36:34] 对
[36:35] 你要等到季线再减
[36:36] 可是对我来讲
[36:38] 因为我本来就是一个高水位的人
[36:39] 那我到季线的时候
[36:40] 我就是要
[36:41] 我今天
[36:42] 我就是乐观的人
[36:43] 结果你还能跌到季线
[36:44] 所以对我这个乐观的人来讲
[36:46] 就是说
[36:46] 那可能我真的有点感觉了
[36:48] 所以我才会
[36:49] 我才会去做一个减码嘛
[36:51] 可是当你站回来的时候
[36:53] 我就又有现金可以做加码了
[36:54] 那我在三月的时候这么做
[36:57] 我在去年十二月十八号的时候
[36:58] 我也是会这么做
[36:59] 所以我不太会因为说
[37:01] 大家现在因为炒得非常多了
[37:03] 我就必须去完全改变我的做法
[37:05] 因为在多头的时候
[37:07] 你还是要维持一定的乐观
[37:09] 这是我可以说的部分
[37:12] 那另外的地方就是说
[37:13] 也从这一次你更了解说
[37:16] 相信你的会员
[37:17] 他们的耐受度大概是怎么样
[37:19] 因为很多人会觉得说
[37:20] 為什麼你的耐受度會那麼高
[37:22] 有一些股票為什麼你要
[37:24] 像今天是根本沒有辦法
[37:25] 因為今天一開板就砰就下去了
[37:27] 你本來可能跌10%的股票
[37:29] 都會瞬間變20%
[37:30] 28股票就會變30%
[37:31] 可是有一些觀眾朋友他就會覺得說
[37:33] 你買了上去怎麼又下來又沒有賣
[37:36] 那我們以前也都知道
[37:37] 這個也是
[37:38] 其實我一點都不覺得真的怎麼樣
[37:40] 因為我們主管以前
[37:41] 也都常常跟我們講這種話
[37:42] 為什麼你前幾天高點你不賣
[37:44] 可是我要必須跟他講
[37:45] 你追過高的時候
[37:46] 如果你成功了
[37:47] 你自己去想一下說
[37:49] 今年全部涨一倍的股票
[37:50] 两倍股票
[37:51] 三倍股票
[37:52] 在过程中
[37:53] 你只要敢买进去的
[37:54] 是不是全部都是最高
[37:55] 对啊
[37:56] 他们的回档
[37:57] 就算回了20%
[37:58] 30%
[37:58] 你也可以说是最高啊
[38:01] 所以大家对于最高的定义不一样
[38:03] 那我最高的地方很简单
[38:04] 就是说
[38:04] 比如说你回到均线之后
[38:06] 你又勾起来了
[38:07] 那可能勾第二根
[38:08] 第三根
[38:09] 我会去打
[38:09] 或者是你要过前高的时候
[38:11] 我会去打
[38:12] 那像我成功的案子
[38:14] 就有环球金
[38:14] 就像我前一阵子的蓝电
[38:17] 就像之前的联电
[38:18] 还有一些南亚
[38:21] 这就成功了
[38:22] 成功的时候你追高就没有问题了
[38:24] 但是失败的时候
[38:25] 你只要刚好买在高点打下来的
[38:27] 那刚好这一段回挡的比较快
[38:29] 那你停损没有做好
[38:31] 那就会是问题
[38:32] 他们就会说你就是一个追高杀低的人
[38:34] 但这没有办法
[38:36] 这就是我这一套做法的习性
[38:38] 我会遇到的
[38:39] 我选择这么做
[38:40] 应该是说我们在最早在做交易员
[38:43] 交易员有两种
[38:44] 一种是经理人打来叫你下单
[38:47] 你只能被动式的听到要下什么单
[38:49] 那叫交易式的交易员
[38:50] 那以前比如说我们做期货交易员
[38:52] 是公司给你部位嘛
[38:53] 那交易员就是
[38:54] 你要设定你自己一套方式
[38:57] 那你未来面对大盘的时候
[38:59] 你就是要勇敢的打进去
[39:00] 你今天不能直接就丢掉
[39:03] 你本来说这个形态是你会打的
[39:05] 比如说技术分析
[39:06] 多头军线排列
[39:07] 或者军线站尾往上攻的时候
[39:09] 你就要去做攻击
[39:10] 不管怎么样
[39:11] 那就是你一个纪律性
[39:13] 对
[39:13] 所以我今天不管遇到怎么样的
[39:16] 逆风状况的时候
[39:17] 我都会去打这个点
[39:19] 那我是打多打少的问题
[39:21] 以前我们自己在操作的时候
[39:22] 所以这就是一个
[39:23] 主动投资所需要的嘛
[39:25] 那今天大盘
[39:26] 从高点四万九千多
[39:28] 就是离我一直喊的五万
[39:29] 大概就差了一些嘛
[39:30] 但是我还是看好会回去
[39:32] 那这样一路下跌下来的时候
[39:34] 很多个股
[39:36] 有的还是继续涨
[39:37] 那有的跌比较多
[39:38] 那像光通
[39:38] 我之前一直想帮光通送完
[39:40] 对吧
[39:41] 结果送完失败了
[39:42] 那这次都被大家给诟病
[39:44] 可是其实
[39:45] 我想要表达是说
[39:47] 我并不是这一段光通
[39:49] 他在跌
[39:49] 我就随他去跌
[39:50] 其实我们去做了很多的功课
[39:53] 我们也一直去问
[39:54] 到底你有什么问题
[39:55] 你有没有掉单
[39:56] 你有没有怎么样
[39:57] 其实就像我最前面回答的
[40:00] 台积电今天的跌7%
[40:01] 跌6%
[40:02] 跌7%
[40:02] 台积电你有掉什么单吗
[40:04] 对吧
[40:05] 你有怎么样
[40:05] 其实我们问到情形
[40:07] 就类似台积电
[40:08] 如果是一个台积电股民
[40:09] 你也会跟我一样
[40:10] 有点莫名其妙
[40:11] 好
[40:12] 那所以
[40:12] 这些其实
[40:14] 我觉得就像你讲的
[40:15] 有这么多的粉丝支持我
[40:17] 所以他们今天要
[40:18] 对我不开心
[40:20] 这就是我们曝光的时候
[40:21] 我们要接受的
[40:22] 我觉得这个是
[40:23] 你从你出来做的第一天
[40:25] 你就必须去接受这个事情
[40:26] 是
[40:27] 对
[40:27] 所以我坦然接受
[40:29] 那你说我会不会有影响
[40:30] 我当然会很难过
[40:31] 难过是一定的
[40:32] 就是说
[40:32] 以前这样子做的时候
[40:34] 可能问题还没有那么多
[40:35] 可是随着你的粉丝
[40:36] 几十倍速的成长的时候
[40:38] 那他们觉得期许
[40:40] 你做的动作
[40:41] 没有达到他的期许的时候
[40:43] 他们就会不开心嘛
[40:45] 对吧
[40:45] 像韩国就更可怕
[40:46] 因为韩国大阪直接跌30%
[40:48] 我相信很多分析师也没办法
[40:50] 对
[40:51] 那我只能说
[40:52] 我还是会把外来的策略
[40:54] 都一一的跟我的会员说
[40:55] 那比如说
[40:56] 我最近有一件事情
[40:58] 我也讲很多事
[40:59] 就是说像
[40:59] 我本来预期六月的事情都没有了
[41:02] 所以呢
[41:03] 我说会员
[41:04] 那时候如果你有现金
[41:06] 我们来买一些台积电
[41:07] 因为呢
[41:08] 说实在我也不知道
[41:09] 汇率在32要持续多久
[41:11] 那我又想要积极一点
[41:12] 那我们来买台积电
[41:14] 所以在六月底的时候
[41:15] 然后那时候很多
[41:16] 那时候
[41:17] 风暴沟不是很多股票就沟起来了吗
[41:19] 那一副大盘又要创高了吗
[41:21] 然后我就想要来买台积电
[41:23] 放到7月16号
[41:24] 可是事与愿违的是呢
[41:26] 7月初的时候
[41:28] 大盘又开始回档了
[41:29] 对
[41:30] 那时候我就发现说
[41:31] 台积电虽然我买了之后
[41:32] 几乎在我成本上下一趴晃而已
[41:34] 没有什么
[41:35] 没有什么差别
[41:36] 可是我会觉得说
[41:37] 哇好多个股对我来讲
[41:39] 跌得更便宜了
[41:40] 当然你可以
[41:41] 以事后路你可以说便宜还要更便宜
[41:43] 但是以前也就是因为我在这个时间点
[41:45] 我会进去接嘛
[41:46] 对嘛
[41:47] 像国际我就跌40%
[41:48] 我也可以来试试看啊
[41:50] 对不对
[41:50] 然后那时候我就会说
[41:52] 台积电现在如果从7月初这样跌下来之后
[41:55] 还在2400多块附近
[41:57] 我放到7月16
[41:58] 我就上档也有限
[41:59] 那一堆个股
[42:00] 强势股
[42:01] 包括你们之前最常问的
[42:02] 为什么不买被动
[42:03] 为什么不多买一点主动
[42:05] 为什么不把联电加码
[42:07] 很多人都会问这种问题
[42:08] 那这个时候他们跌了
[42:10] 30%回来了
[42:11] 对我来讲
[42:12] 我觉得就是一个更好的机会
[42:13] 那我的个性就是
[42:15] 我必须像我以前一样
[42:17] 我必须去买
[42:19] 对
[42:19] 因为如果我不买的话
[42:20] 我就是否定我以前全部的动作
[42:22] 所以有人在网络上他也会说
[42:24] 你现在的这一套
[42:26] 就是不符合六月中之后到现在
[42:30] 他们就会说你不符合
[42:32] 或者是不符合这个第二季中季之后
[42:37] 到现在七月初的这个做法
[42:39] 他说你不符合十季
[42:40] 那我也接受
[42:41] 对因为
[42:42] 大部分的时间
[42:43] 我的做法都是这样
[42:44] 对都是属于比较
[42:46] 最强势的股票
[42:48] 一定他要够强
[42:49] 才会
[42:49] 受到我的青睐
[42:51] 好
[42:52] 就是今天
[42:53] 为什么约约
[42:54] 雷老板讲这个
[42:54] 刚刚有提到
[42:55] 赵华在讲这些
[42:56] 公开资讯的时候
[42:57] 不太会去在意说
[42:59] 大家今天带会员的操作
[43:01] 其实只要是在
[43:02] 投顾界的达人
[43:04] 一定都会面临
[43:04] 这样的问题
[43:05] 我也有这种
[43:06] 网红型的达人
[43:07] 网红型的达人
[43:07] 就比较没有
[43:08] 受到这个问题
[43:09] 对不对
[43:09] 因为他们可能就是有做一些订阅啦
[43:12] 或者甚至没有开订阅
[43:13] 就是自己在冲的
[43:14] 那就变成是个人经验分享
[43:16] 那我都会觉得
[43:17] 大家自己有自己的事业业务
[43:19] 用什么方式带
[43:20] 我都不太会干预
[43:21] 但是因为老板太红了
[43:23] 然后实在是太有意思了
[43:25] 所以今天我想说请他来
[43:27] 他也有说
[43:27] 他担心会不会害到我
[43:29] 我说不用啦
[43:30] 因为我会秉持一个想法
[43:32] 因为造法的做法
[43:34] 是比较资产配置
[43:35] 然后风险管理嘛
[43:37] 那涨的时候
[43:38] 我一定不是赚最多的
[43:39] 所以我身边有那种
[43:40] 例如短冲很厉害的小哥啦
[43:42] 云香哥啦
