[00:00] 欢迎收听赵华宜古货载第1134集
[25:18] 其实这点以前是我们做股票
[25:20] 再看营收
[25:21] 或者说是它的价值面的一个核心
[25:23] 可是我觉得因为
[25:24] 今年以来
[25:25] 实在长太凶了
[25:26] 我觉得很多人会把这东西丢掉
[25:28] 因为会觉得长得凶的比较厉害
[25:30] 不见得是在这个价值核心
[25:33] 在处分股票的时候
[25:34] 很容易就会觉得
[25:35] 这个有赚了
[25:36] 我先把这个卖掉
[25:37] 那个套牢的
[25:38] 就万年不卖
[25:39] 有没有
[25:40] 你也不管说
[25:41] 这个在长的
[25:42] 是不是因为营收超级棒
[25:43] 然后那个在跌的
[25:44] 是不是因为营收很烂
[25:45] 那明看是说
[25:46] 要回归到这个初心
[25:47] 就是如果现在
[25:48] 一样是减压
[25:49] 其实每一次在震荡的时候
[25:51] 我就会觉得说
[25:52] 不管你是说定时的停利也好
[25:54] 或是帮自己减压也好
[25:56] 你要减市卖掉什么样的股票
[25:58] 应该要有准则
[25:59] 这个准则就是
[26:00] 例如说这档股票可能很大压力
[26:02] 这也是啊
[26:02] 它波动很大
[26:03] 所以你会觉得有赚就走
[26:05] 即使可能会卖飞
[26:06] 然后再来就是
[26:07] 明翰的意思是
[26:08] 如果这档股票的获利营收
[26:10] 刚刚讲到的今年累计的营收
[26:12] 根本就跟不上一个均值
[26:13] 这种的你可能也要优先考虑
[26:16] 在减压的过程中把它处理掉
[26:18] 我觉得是这样
[26:19] 那当然有人觉得没压力
[26:20] 有人觉得他的杠杆要开好开满
[26:22] 或者他手上的现金还很多
[26:24] 那这段时间跌下来
[26:25] 有跌他就去捡他要的股票
[26:27] 可以这么心安理得
[26:28] 我觉得也很棒
[26:29] 可惜就是我们遇到的大部分人
[26:31] 比较不是这样子
[26:33] 而是像今天体感不好
[26:34] 我看到也是很多人就说
[26:35] 怎么办怎么又这样
[26:37] 然后尤其是手上
[26:38] 如果像刚刚讲到的宅版
[26:40] 被动元件的朋友
[26:41] 真的我想今天的体感应该非常的差
[26:44] 好那刚刚有提到
[26:45] 我们要看这个营收成长率
[26:47] 有没有跟上均值的状况
[26:49] 那明翰说
[26:50] 不要得罪产业
[26:51] 但是我就先正面表列好了
[26:53] 有正面的嘛
[26:54] 正面的像PCB
[26:56] 像设备股
[26:57] 设备股也没有全部
[26:58] 就是有部分有入账的
[26:59] 尤其六月应该是
[27:00] 设备股入账的高峰
[27:02] 应该是值得期待
[27:03] 或者是说
[27:04] 像有一些半导体的公司
[27:06] 然后还有说
[27:07] 像刚刚其实我觉得
[27:08] 像载板类的
[27:10] 他们后面的营收成长率
[27:11] 也越来越高
[27:12] 对
[27:12] 只是载板的缺点是
[27:14] 他的怎么讲
[27:15] 本益比非常高
[27:16] 好 同博基板
[27:18] 其实同博基板
[27:19] 缴出来的成绩都非常的漂亮
[27:21] 有一个比较委屈的
[27:22] 我觉得是散热
[27:23] 其实散热今年成绩还是好
[27:25] 可是今年股价一直不青睐
[27:27] 我们先从正面表列的来看好了
[27:29] 正面表列的
[27:31] 例如像台光店
[27:32] 上礼拜五结出营收
[27:35] 是创历史新高
[27:36] 就昨天没有用
[27:37] 直接被杀到一个跌停板
[27:39] 今天又被大盘盖住
[27:40] 怎么样来在
[27:42] 我刚刚讲的正面表列里面
[27:44] 排出你的优先顺序
[27:45] 好 其实
[27:46] 刚刚提到的
[27:48] 我们就目前开出来的营收
[27:50] 刚刚几乎
[27:51] 大部分
[27:52] 我觉得比较强势的
[27:53] 几乎都点名到了
[27:55] 那我觉得
[27:56] 这些还包含了饥渴
[27:58] 就是AI的一个部分
[28:00] 还有相对来讲
[28:01] 有一些族群
[28:02] 我觉得表现都不错
[28:04] 还有这个风策的部分
[28:06] 风策
[28:06] 对
[28:07] 而且特色也是什么
[28:08] 就是昨天前天的时候
[28:10] 因为营收很好
[28:11] 而且不止一档
[28:12] 所以整个族群又转桥
[28:13] 几乎今天也是很多
[28:15] 都被打到隔天
[28:16] 所以我自己說一樣的問題
[28:19] 兩天前因為營收創高
[28:21] 股價創高
[28:22] 結果你敢追
[28:23] 今天一模一樣場景被打到跌停
[28:25] 更便宜突然不敢買了
[28:27] 這個邏輯就不太對
[28:29] 所以結論而言就是說
[28:31] 那好
[28:32] 我在進場的時候在突破的時候應該是要適量買我覺得那個買的人有沒有錯我個人覺得是沒有錯的因為他整理過了然後數字也對了
[28:43] 然後股價也反應突破了
[28:45] 如果是我也會追
[28:47] 所以我覺得是合理
[28:48] 可是養成一個習慣
[28:49] 你進去的時候
[28:50] 其實本來就不應該一次OE
[28:52] 你應該把資金分成多比
[28:54] 好 那我就說
[28:55] 可是人家跟我講
[28:56] 我就錯了
[28:57] 我記得錯了也沒關係
[28:58] 這種股票你要抱著
[29:00] 你中間不要
[29:01] 你如果杠杆我就没办法
[29:02] 没有杠杆的
[29:03] 这种股票一定要抱着
[29:04] 你不要管他怎么杀
[29:05] 不要说
[29:06] 昨天很强
[29:07] 今天突然跌停了
[29:08] 你的心态就完全不对
[29:10] 我是说数字没有任何改变
[29:13] 你不要去管市场
[29:14] 怎么去反映它
[29:15] 因为它的数字是对的
[29:17] 产业也对的
[29:18] 股价的位阶也都还在合理范围
[29:20] 所以我觉得这种
[29:21] 尤其是刚刚提到的种族群
[29:23] 都是不用担心拉回的
[29:26] 那这种震荡比较大
[29:29] 我觉得比较有争议
[29:30] 就是载板跟CCL
[29:31] 因为他们的伴随最大的毛病
[29:35] 就是本益比真的很高
[29:36] 长得很多很多
[29:39] 结论来讲
[29:40] 就是你没见过这样的本益比
[29:42] 或者是长十倍以上
[29:44] 对
[29:44] 真的是没见过这样的本益比
[29:47] 所以震荡幅度是一定很大的
[29:49] 但是我常常讲的这个概念就是
[29:52] 这两年来从24 25
[29:54] 就因为AI伺服器
[29:56] 要他们的这些所谓的产能
[29:58] 绝对不会因为现在突然不要了
[30:01] 所以这个趋势是不会有任何改变
[30:04] 尤其是中间我觉得很多的
[30:08] 结论我常常讲很多的鬼故事
[30:10] 我就一听就觉得
[30:11] 这个不合理到这种地步
[30:13] 我觉得最主要
[30:14] 如果我觉得虽然我觉得要做到很难
[30:17] 可是这个就是一个
[30:19] 必须要学会的课题
[30:22] 就是你觉得这些对或错
[30:24] 有时候真的不要去看股价
[30:26] 你就是甚至看到这些新闻
[30:29] 你应该在
[30:30] 等于说还没开盘前去想一下
[30:32] 这到底利多还利空
[30:34] 那不要因为这个开了之后
[30:37] 看涨就觉得是好像没事
[30:39] 看跌又很害怕
[30:40] 我刚刚讲就是说
[30:42] 各产业的问题
[30:43] 就讲到刚刚讲台光电
[30:45] 对不对
[30:46] 然后其实营收很好
[30:48] 所以他创高
[30:50] 应该说营收跟获利都不断走高
[30:54] 所以带动股价也往上去
[30:56] 试着要突破
[30:57] 结果因为宅版的利空
[31:00] 宅版大跌
[31:01] 他也跟着下来
[31:02] 老实讲他们跟这两个
[31:04] 也没有太直接的关系
[31:05] 他们的共同点就是
[31:07] 本益比高的非常吓人
[31:09] 就这样子而已
[31:10] 但是其实凭良心讲
[31:12] 人家营收都还在创历史新高
[31:15] 那我常常讲
[31:16] 就是昨天一直很多人在问我
[31:19] 说这个在讲到说
[31:21] 这些记忆提倡
[31:23] 是三星海力士
[31:24] 说要砍宅板的价格
[31:27] 对这个是上礼拜五的传闻
[31:29] 对对对
[31:30] 那时候在讲的这件事情
[31:31] 当然确实三星海力士
[31:33] 确实有这样的一个预期
[31:36] 那我是说到底会结果怎样
[31:38] 根本先不用去预期
[31:40] 你只要先想一件事情就是
[31:42] 这件事情到底
[31:44] 应该说他们今年股价的涨幅
[31:47] 跟这个利多有没有关系
[31:49] 如果说我举一个例子就是说
[31:51] 今年以来宅板能够大涨
[31:53] 就是因為年初的時候呢
[31:55] 他漲價
[31:56] 然後呢
[31:57] 這個三星海利市
[31:58] 答應讓他們漲價之後
[32:00] 導致他股價漲了這麼多
[32:02] 現在三星海利市突然醒了說
[32:04] 那個漲價部分
[32:06] 我下半年已經不接受
[32:08] 我們要調回原本的價格
[32:10] 代表著這整個利多已經不存在
[32:12] 那代表今年的漲幅
[32:14] 你應該不要想全數回吐
[32:15] 最起碼吐回三分之二
[32:17] 也是合理
[32:18] 但是要記得一件事
[32:20] 你就看一下內容
[32:21] 他說他報價上漲
[32:23] 3到4%
[32:25] 这就是你的P是上涨3到4
[32:28] 可是你整个营收
[32:30] 其实这个宅版族群
[32:32] 大致上他们的成长幅度
[32:34] 大概就跟我刚刚提到
[32:35] 市场均值差不多接近三成
[32:37] 那我刚刚讲他们成长三成
[32:40] 但报价只有上涨三到四
[32:42] 所以很明显的其实是Q的成长
[32:44] 就是是量的成长
[32:46] 并不是因为他们调涨价格
[32:48] 换个角度讲
[32:49] 我举一个比较简单的例子
[32:51] 他们的营收是成长三成
[32:53] 如果年初的时候呢
[32:55] 这个三星海力士是让他们调涨三成
[32:58] 那是故事不一样
[32:59] 因为他是因为报价调涨三成
[33:01] 所以总营收调最后增长了三成
[33:04] 代表这三成如果压回去
[33:06] 他们的营收就会接近零成长
[33:08] 那这个故事就恐怖了
[33:10] 那代表他们跌的是很应该
[33:12] 可是他们成长三成
[33:14] 报价只有涨三到四
[33:16] 代表这三到四
[33:17] 假设万一被压回来
[33:19] 他们的营收会不会受到影响
[33:20] 但是那個幅度真的非常小
[33:23] 中長線他們還是會持續走高
[33:25] 換句話講
[33:27] 如果講到這個單一產業的利空
[33:29] 就是我講的問題
[33:30] 單一產業利空真的不用管它
[33:32] 因為整個架構還是在同一艘船上
[33:35] 不可能未來不需要載板
[33:37] 現在載板就是很夯
[33:38] 不然不可能給你這麼高的本益比
[33:42] 所以趨勢不會改變
[33:43] 反而近期利空的時候
[33:45] 是一個很好的一個介入機會
[33:47] 載板其實它的故事
[33:49] 我覺得其實相對具體
[33:50] 怎么具体
[33:51] 因为像我也很喜欢CPU这样的产业
[33:54] 可是CPU的故事
[33:54] 它相对没那么具体
[33:56] 为什么这么讲
[33:57] 因为像CPU
[33:58] 它还会有所谓技术上面
[33:59] 到底要往哪一条路发展
[34:01] 像前一阵子康宁说
[34:02] 他有一些新的玻璃桥接技术
[34:04] 可能会取代FAU或什么的
[34:07] 那市场就会吓到
[34:09] 因为我们都不是技术中人
[34:11] 而且再加上他们的普及应用
[34:14] 本来就是未来的事情
[34:15] 所以你会导致觉得
[34:16] 中间可能技术测试A测试B
[34:18] 不同的发展路线
[34:20] 那是有可能的
[34:21] 可是载板这个事情
[34:22] 它是已经算是蛮确定的
[34:25] 就是规格上面
[34:26] 只是先用后用
[34:27] 是不是要延后用
[34:28] 良率如何
[34:29] 大概是一个这样的情形
[34:30] 但有一个很现实的是
[34:32] 载板在今年上半年
[34:34] 其实是比较没有缺口问题的
[34:36] 载板的缺口
[34:37] 实际上是要从下半年到明年
[34:40] 它才会有所谓的供需缺口
[34:41] 因为载板在上一波
[34:43] 已经有扩产过了
[34:44] 所以一开始没有缺口
[34:46] 就是跟明翰讲的
[34:47] 他是把他的产能给拉上来了
[34:48] 所以它的产能现在卖的多了
[34:50] 涨价幅度还没有很明显
[34:52] 不过当然锦寿有开第一枪
[34:54] 锦寿有讲说
[34:54] 下半年他觉得
[34:55] 涨价幅度要8个百分点以上
[34:57] 他就把涨价幅度有先拉开
[34:59] 然后研料机构就说
[35:00] 2027年再办的缺口就扩大了
[35:02] 2028年再办就扩得更大了
[35:04] 是用这样的想法
[35:06] 但是你说
[35:07] 有没有可能的成真性
[35:08] 我觉得当然是有
[35:09] 因为他们现在产能
[35:11] 就是已经拉上来了
[35:12] 然后需求越来越强
[35:14] 然后下半年涨价幅度
[35:15] 也比上半年高
[35:16] 我觉得故事在前进
[35:17] 但本比拉太高
[35:18] 不过也因为是故事在前进的关系
[35:21] 拉回来我确实也觉得
[35:23] 载板的
[35:23] 他的怎么讲
[35:25] 他的事情还没有结束
[35:27] 就是等筹码什么时候再回来去喜欢他
[35:30] 那我觉得要喜欢这个族群人
[35:32] 其实心里面也要有一个尺
[35:34] 就是他就是本益比非常高
[35:36] 他卖的就是下半年
[35:37] 你一定要涨得比上半年多
[35:39] 缺口要不断的放大这件事情
[35:41] 所以他就是要观察这个
[35:43] 可是如果说是像台光
[35:45] 我觉得至少他缴出来
[35:46] 已经是非常赞的一个成绩
[35:48] 那他可能就是在本益比上
[35:50] 稍微再做点修正
[35:51] 大家就会觉得比较合理
[35:53] 就跟前阵在叠台达电
[35:55] 那很多人说
[35:56] 那没有办法台达电很棒
[35:58] 可是本益比涨到50倍
[35:59] 那如果能够修正回30几倍呢
[36:01] 40倍呢
[36:03] 可能比较有那个评价的想象空间
[36:06] 我觉得大家会买起来比较安心
[36:08] 对应该这样讲
[36:10] 我觉得这个趋势是确定的
[36:12] 但是呢
[36:13] 你比较难去抓准每一个产业的
[36:17] 这个涨势的节奏
[36:19] 所以我常常讲
[36:20] 最安全的方式就是
[36:22] 你的资金就是
[36:23] 分个四五笔五六笔
[36:25] 然后在每个族群
[36:27] 各买一些
[36:28] 但是我刚刚讲
[36:29] 资金有限
[36:30] 不要每个族群里面
[36:33] 每个都买
[36:34] 就是什么台光店
[36:35] 台药什么
[36:36] 每一档都买
[36:37] 全部都卡在CCL
[36:38] 上去的时候
[36:39] 你很嗨
[36:40] 一下来你又是重灾区
[36:41] 其实我今天超想买台药的
[36:43] 然后他一开始也很争气
[36:45] 后来又被大盘咕噜咕噜
[36:46] 因为确实就是今天几乎全面性的
[36:49] 我跟你说
[36:49] 如果你每个族群都有
[36:51] 那你就讲啊
[36:52] 就举个例
[36:53] 就像说
[36:54] 刚刚赵海提到
[36:55] 今年散热就算是
[36:57] 其实基本面没有任何改变
[37:00] 对不对
[37:00] 但是市场就是不青睐
[37:02] 它就是呈现比较落后
[37:04] 那我常常讲
[37:05] 这个东西呢
[37:06] 也是很合理的现象
[37:08] 就比如说
[37:09] 鸡壳啦
[37:11] 或者是滑轨族群
[37:14] 其实之前川湖也整理很久
[37:16] 川湖对
[37:17] 曾经我印象里就是那时候是
[37:20] 去年到今年
[37:22] 也有人在FB留言问我
[37:24] 说川湖到底发生什么事情
[37:26] 对也很多人问
[37:27] 我说没有事
[37:28] 就纯粹是自敬不敬
[37:30] 因为我不会因为它股价弱
[37:33] 而且甚至现行很弱
[37:35] 就跟你讲
[37:36] 其实它不好
[37:37] 因为确实它的财报表现就是很好
[37:41] 但是不见得这么
[37:43] 就是会有办法吸引资金进去
[37:45] 然后到最近终于开始
[37:47] 有稍微活起来了
[37:49] 那我刚刚讲了
[37:50] 我什么时候会活起来
[37:51] 你问我也不知道
[37:52] 因为如果以前这个时间点
[37:55] 比较容易抓
[37:55] 但是经过两年大涨之后
[37:58] 很多的族群
[37:59] 其实都在非常高的本益比
[38:01] 他就会有个问题
[38:02] 他一整理的时间点
[38:04] 就会拉得很长
[38:05] 但是有个好处
[38:06] 就是他会从高档修正
[38:09] 一段时间之后
[38:10] 他就开始休息整理
[38:12] 至于后续要整理多久
[38:14] 其实老实讲没有人知道
[38:16] 但有个好处就是他整理的时间点
[38:18] 因为他有数字支撑
[38:19] 所以他不会一路空投
[38:21] 一路往下一直往下杀
[38:23] 这个倒不会
[38:24] 他就是一个
[38:25] 就是相对而言你会抱他
[38:27] 你会有个感受不太舒服
[38:29] 就是简单而言
[38:30] 他就是连指数都不如
[38:32] 就是他基本面好到不可思议
[38:34] 但是他居然股价表现连大盘都不如
[38:36] 所以你会有一点点抱得不太舒服
[38:40] 可是有个问题就是
[38:41] 你其实长线而言在里面
[38:44] 只要愿意忍耐
[38:46] 哪一个族群在轮涨
[38:47] 我刚刚提到你分散在不同族群
[38:50] 其实只要指数上扬
[38:52] 都有你的个股能够持续往上
[38:56] 往上带动你的资产
[38:58] 所以我觉得应该用这样的逻辑
[39:00] 去分散在不同的基油股
[39:03] 而且有个好处
[39:04] 就是你不用
[39:06] 第一拉回的时候你不用害怕
[39:08] 第二其实你也不用常常
[39:10] 一直要很關注目前市場的狀況架構
[39:14] 那如果剛剛提到
[39:16] 比如說如果你這個邏輯
[39:18] 其實有載板或CCL是很合理的
[39:21] 因為它基本面很好
[39:23] 那現在看到這個利空重挫了
[39:26] 也許是你六分之一的資產
[39:28] 那你就是相對來講就忍耐一下
[39:31] 那也不至於讓你這兩天壓力非常大
[39:35] 而且不同的就剛剛提到
[39:36] 因為拉回的過程
[39:38] 你看鬼故事讲的多严重
[39:41] 其实你不用害怕
[39:42] 因为他们的营收就是很好
[39:44] CCL的营收每个月都在创高
[39:47] 载板呢
[39:48] 现在出来景硕也是创历史新高
[39:51] 所以这个讲鬼故事归鬼故事啊
[39:55] 只要营收能创高
[39:56] 过一段时间市场自然就会忘记目前的利空
[40:00] 好
[40:00] 其实因为每次都讲到分批
[40:02] 可能大家可能不一定每个人都资金非常的庞大
[40:06] 像我是属于谨慎型的
[40:08] 所以我的资金是慢慢打进来的
[40:10] 我就会一直在强调说
[40:12] 每次破月线
[40:13] 甚至如果它破到季线
[40:14] 以所谓的市值型的ETF
[40:16] 或者是说
[40:16] 我比较信得过的科技型的ETF来说
[40:19] 我都会觉得加码没有什么大的压力
[40:21] 因为一张ETF
[40:22] 你说贵的好三四万好了
[40:24] 当然你说到那个什么6208
[40:27] 那当然是很贵
[40:28] 因为它一直没有办法分拆
[40:29] 很多人有问我说
[40:30] 6208为什么不分拆
[40:32] 6208不分它有它的苦衷
[40:33] 他们也很想分拆
[40:36] 因为你看到别人正二分拆
[40:38] 0050分拆
[40:38] 分拆之后
[40:39] 整个市值的规模
[40:41] 反而是涨得非常大
[40:42] 收益人数涨得非常多
[40:43] 还有它的股仓
[40:44] 有点离体了
[40:45] 但是买有很多的ETF
[40:47] 它可能就是一张
[40:48] 一万两万三万
[40:49] 所以对我来说
[40:50] 用加码它们
[40:51] 是我觉得压力
[40:52] 真的是比较小的
[40:53] 如果加码个股
[40:54] 像这一阵子下来
[40:55] 其实我有加码个股
[40:56] 加码个股说实话
[40:58] 你钱进去的速度就很快
[40:59] 那你的压力
[41:00] 就会增加比较多
[41:02] 所以我觉得
[41:02] 大家在资金的调配上面
[41:04] 在这段时间
[41:05] 一定要有一个想法
[41:07] 因为明翰刚刚有讲
[41:08] 不是一下来就会马上V转上去
[41:10] 如果你遇到是一个横盘整理
[41:12] 甚至整理整理
[41:13] 破一下再上来
[41:14] 破一下再上来的时候
[41:16] 你的持股信心跟压力
[41:18] 会突然的倍增
[41:19] 因为我最近收到有很多的讯息
[41:21] 他是在开始跟人家比较
[41:23] 整个上半年的绩效
[41:24] 即使绩效已经很好了
[41:26] 我看到整个上半年
[41:27] 就赚九十几趴的
[41:29] 有一个还说他上半年赚了140趴
[41:31] 可是他看到旁边的人
[41:33] 是赚了好几倍
[41:34] 是从千万等级变成亿
[41:36] 他觉得他自己整个
[41:38] 就是输得很难过
[41:39] 然后就一直每天
[41:40] 都在急急盈盈地找说
[41:42] 我要用什么方式
[41:43] 把他赢回来
[41:44] 但没有想到一追
[41:45] 他马上就回档的时候
[41:47] 还把原本账面上的
[41:48] 给亏进去的感受就更差了
[41:50] 所以我们不要让自己
[41:52] 落入到这么焦虑的状态
[41:54] 我想上半年
[41:55] 大家多少都有赚
[41:56] 所以这段时间
[41:57] 如果他陷入了一个
[41:58] 比较高档的震荡
[42:00] 那就是刚刚讲到的
[42:01] 第一整理你的个股
[42:02] 第二学习观察
[42:04] 营收的动能的状况
[42:06] 第三到底资金要怎么样来分批的打入
[42:09] 甚至你在场边观望一下
[42:10] 我觉得也没有什么关系
[42:12] 因为手上都是个股了
[42:13] 那这些都是我们觉得在这段时间
[42:16] 可以来怎么讲思考的
[42:18] 应该这样讲
[42:20] 我觉得刚刚赵华讲了两个重点
[42:22] 我觉得可以呼应一下
[42:23] 第一个部分就是这个拉回的时候
[42:25] 稍微做一点加码
[42:27] 因为我个人觉得
[42:28] 这个之前也有投资人在我FB留言
[42:33] 他就跟我讲说
[42:34] 我每次都講說這個要高持股
[42:36] 有信心不下車
[42:37] 永遠都抱在那裡
[42:38] 那什麼時候獲利了解
[42:40] 而且他還不是只有這樣講而已
[42:43] 他還有比較精確的計算
[42:45] 告訴我說假設你現在
[42:48] 你現在你可能裡面
[42:49] 可能已經有兩三千萬假設然後你永遠都抱著然後他說好就算你好了有可能年收百萬好了然后呢你也都没什么花你一年就只有一百万那代表着当你出事的时候
[43:01] 能够加码进去到你的池子里面
[43:04] 其实那个比例是落差很大的
[43:07] 也不是没道理
[43:08] 对
[43:08] 他讲的
[43:10] 我说我非常认同他讲的
[43:12] 我就是长这个样子
[43:14] 其实我老实讲
[43:15] 我后面在加码
[43:16] 这是有点加心酸的
[43:18] 就是加的意思意思
[43:20] 那你原本的
[43:22] 这个部位比较大
[43:23] 但是我的个性
[43:25] 就是我没有见到
[43:26] 这个棒球赛
[43:28] 这AI棒球赛打到尾声
[43:30] 我是不退场
[43:31] 那你现在觉得是几局
[43:32] 我个人觉得
[43:33] 我又说
[43:34] 我觉得苏妈讲第三局
[43:36] 我觉得是蛮合理
[43:37] 我觉得现在三分之一
[43:38] 是蛮合理的
[43:39] 三局
[43:39] 对我个人觉得
[43:40] 所以我觉得不退场
[43:42] 然后确实每一次
[43:43] 我有没有加码
[43:44] 有
[43:44] 但是那个幅度比例
[43:46] 老实讲真的不高
[43:48] 那为什么要做这个动作
[43:50] 简单而言
[43:51] 这是贯彻自己的策略
[43:52] 我有一定的标准
[43:54] 就时间到我就该加码
[43:56] 而且有一个问题
[43:57] 就是我长期而言
[43:59] 在那个时间点
[44:00] 如果不加码
[44:01] 我会觉得很可惜
[44:02] 虽然说我已经
[44:03] 可能口袋已经没钱了
[44:05] 多少都好
[44:06] 因为我会觉得
[44:07] 那个有点送分题
[44:08] 我自己的感受
[44:09] 反正我自己会去拿捏
[44:11] 什么时候该进场
[44:12] 因为我会觉得
[44:12] 当看到那些指标都亮灯的时候
[44:15] 我觉得没进场是不对
[44:17] 因为那是有点送分题
[44:19] 还有一个很重要的问题
[44:20] 在那个情境之下
[44:22] 当我觉得要进场的时候
[44:24] 通常就是大家要往外冲的时候
[44:27] 那那个时间点
[44:28] 尤其是如果你自己的信心不够坚定
[44:30] 那就很麻烦
[44:32] 通常你比较难
[44:33] 你比较难做到什么事都不做
[44:36] 因为这个时间点
[44:37] 如果你不去
[44:38] 你不够信心去加码
[44:40] 通常呢
[44:41] 就是旁边的氛围
[44:43] 就是告诉你应该要减码
[44:45] 应该要跑
[44:45] 那我就觉得应该要加码
[44:48] 这个时间点
[44:48] 简单而言
[44:49] 你只要加码
[44:50] 哪怕加码一两万
[44:51] 你就不会
[44:53] 你既然都在加码
[44:54] 你就不会选择减码
[44:55] 那你一开始
[44:57] 当然你一开始能做这个事情
[44:59] 必须我刚刚提到
[45:00] 你要对后续的这个角度
[45:03] 各样场景觉得
[45:05] 这个就是拉回
[45:06] 在一个范围之内
[45:07] 那你有
[45:08] 这个也不是
[45:09] 我常常讲
[45:09] 这个都不是讲讲故事就可以了
[45:12] 就我们刚刚提到
[45:13] 简单而言
[45:14] 各產業我是懶得理他
[45:16] 那現在的問題就是
[45:18] 比如說有可能新產品的
[45:20] 這個後續延後啦
[45:21] 我都有一定的證據
[45:23] 覺得說這就不會有事
[45:25] 所以我自然就有信心
[45:26] 為什麼要加碼
[45:27] 純粹很簡單
[45:28] 我就是不想減
[45:29] 我只要稍微加一點
[45:30] 第一給自己呢
[45:32] 開心一點
[45:33] 因為我覺得加了就有機會賺錢
[45:35] 那另外呢
[45:36] 就是你只要加碼
[45:37] 就不會做減碼
[45:38] 所以把握這樣的一個原則
[45:40] 就是現在的趨勢
[45:42] 我常常講了
[45:43] 我觉得投资人尤其这一段时间快速上涨
[45:48] 还有一个很大的问题
[45:49] 就是你会跟人家比
[45:51] 就是不管跟
[45:52] 不是只有人
[45:54] 就是你可能跟别人的绩效比
[45:56] 你可能跟大盘比
[45:57] 你可能跟自己以前比
[45:59] 反正无论如何
[46:00] 我的感受都讲到
[46:04] 投资是一个
[46:06] 我以前都
[46:07] 我觉得大家都会觉得说
[46:09] 要的投资就是要投资到
[46:11] 大部分分成两种
[46:13] 一种就是反正我就是要
[46:15] 现在赶快多赚点钱
[46:16] 另外一种的人
[46:18] 就是比较有想法一点
[46:21] 他会说我要投资到
[46:22] 我退休那天
[46:24] 希望我能够生活自由
[46:25] 但是我的观念就是
[46:27] 投资其实是投资到
[46:29] 你不在的那一天
[46:30] 永远都在投资
[46:31] 所以时间拉长一点
[46:33] 你不要把那个投资
[46:35] 这一季
[46:36] 这一个月
[46:37] 这两天的这个波动
[46:39] 看得这么重要
[46:41] 没有
[46:41] 投資是幾十年的事情
[46:44] 那你只要這個觀念
[46:45] 你就發現
[46:46] 今天這個小case
[46:48] 因為經過這麼
[46:50] 以前的這麼多次的洗禮
[46:52] 加上未來可能還有幾十年的光景
[46:55] 不要因為今天就受到影響
[46:57] 結論就是
[46:59] 回過頭來
[47:00] 你還是要知道這個基本面
[47:01] 然後重點是
[47:03] 這個投資不要把時間軸看得太短
[47:05] 然後不需要跟任何人做比較
[47:08] 我覺得記得就是
[47:10] 长线这种所谓的
[47:12] 富力的一个累积
[47:13] 自然可以让你的财富
[47:15] 不断地往上带
[47:16] 你要看到的是
[47:17] 也许是两年三年五年
[47:19] 甚至十年后
[47:21] 你的资产的一个走势
[47:22] 所以短线震荡
[47:24] 倒是不用害怕
[47:25] 因为我常常讲
[47:26] 就是当涨的时候
[47:29] 你就很害怕买的不够
[47:31] 一跌的时候
[47:32] 你又觉得我怎么
[47:33] 我怎么什么时候买这么多
[47:34] 你就不断在这种中间
[47:37] 不断地这个心底
[47:39] 持续的交战
[47:40] 我会觉得当时间一拉长
[47:42] 其实中间的震荡
[47:44] 其实都只是一个过程而已
[47:46] 而且投资会有一些盲点
[47:48] 例如说不要跟他比
[47:49] 有人说今年上半年
[47:51] 大盘就涨了70%以上
[47:53] 如果投资报酬率没有70%以上
[47:55] 就是输大盘
[47:56] 这是不对的
[47:57] 因为他的算法是从1月1号开始算
[47:59] 就等于是1月1号你买的那一笔
[48:01] 假设是大盘好了
[48:03] 然后到了上半年结束
[48:04] 你那一笔就会变成70%报酬率
[48:07] 可是中间你要有加码
[48:09] 就是说你不可能
[48:10] 就是从头到尾
[48:11] 就是一笔钱报到最后
[48:13] 你一笔钱报到最后
[48:14] 那你当然就是一个大赢家
[48:16] 假设你今天买的
[48:17] 不是什么很稀奇古怪的东西
[48:18] 假设就是买一个市值
[48:19] 但因为中间
[48:20] 你本来就会加钱进来
[48:22] 所以你的平均报酬率
[48:23] 输给大盘
[48:24] 是很正常的
[48:26] 我的意思是
[48:27] 不要从1月1号
[48:28] 报到6月30号
[48:29] 是70%
[48:30] 如果中间没有70%
[48:31] No
[48:31] 你要看的是
[48:32] 也许你的资产
[48:33] 你一开始投入
[48:34] 假设100万
[48:35] 结果到了年中间的时候
[48:37] 你已经变成200万好了
[48:39] 那即使报酬率不是70%是50%
[48:42] 但是你的总体的获利数字
[48:45] 就是拉上来拉
[48:46] 你没有错过这一波台股的行情
[48:48] 我觉得这个是第一个
[48:49] 然后第二个
[48:50] 真的不用跟人家去比
[48:52] 因为别人有他的方法
[48:53] 跟他的甚至讲白一点
[48:54] 他的运势
[48:55] 他的玄学上的运势
[48:57] 他可能这段时间
[48:59] 他就是做得特别顺
[49:00] 他随便听名牌也会赚
[49:01] 所以他有他的一套
[49:03] 他的一个运作的逻辑
[49:05] 那反而乱了你的逻辑
[49:06] 本来你很喜欢的一些基油股
[49:08] 你觉得不太会动
[49:08] 去换了一些你会心惊胆跳的
[49:10] 就算有赚到钱
[49:11] 其实也不见得很开心
[49:13] 然后再来是
[49:14] 每一个人的人生规划
[49:15] 跟收入的状况
[49:16] 本来就不一样
[49:17] 本业我还是觉得要顾好
