[00:00] 欢迎收听赵华宇古货载第1120集
[24:41] 我当然提每个人的
[24:43] 每一家公司的体质架构不同
[24:45] 是不是他有没有那个体质能够借钱
[24:49] 或者他已经借到多少的比例了
[24:52] 这个每个体质不一样
[24:53] 所以我一开始就讲
[24:55] 不要把某个东西当作利空来解读
[24:58] 就像我刚刚提到
[25:00] 非农就业到底好
[25:01] 就是又预期到底是利空还是利多
[25:04] 这个也很难去解读
[25:06] 也不要因为现在涨跌
[25:07] 那刚刚提到
[25:08] 其实中长线这两三年来
[25:11] AI能够有这么好的表现
[25:13] 其实就是因为大家
[25:14] 愿意在这个上面不断投资
[25:17] 那我个人觉得好处
[25:18] 就是来到现在
[25:20] 应该这样讲
[25:21] 我们回过头
[25:22] 23 24 25
[25:23] 到现在已经26
[25:24] 我们在讲已经第三年了
[25:26] 特色应该是说
[25:28] 大家投入了自己
[25:30] 应该说投入AI的人
[25:32] 越来越多
[25:33] 我们从四大云端业者
[25:35] 慢慢扩大到第五大的甲骨文
[25:37] 慢慢扩大到大型的企业
[25:40] 都已经要自己买云端
[25:41] 所以第一个就是要投入的人越来越多
[25:45] 第二就是投入的资金也越来越多
[25:48] 无论是这个所谓的刚刚提到四大云端业者
[25:51] 每年的这个资本支出都是大幅高于预期的
[25:55] 那原因就是因为前段是觉得他是趋势而投钱
[25:59] 现在是投钱的已经开始回收
[26:02] 所以大家发现这是一个
[26:04] 绝对是一个正向的
[26:05] 一个投资的一个趋势
[26:08] 所以不断的砸钱
[26:09] 所以我觉得这个好处
[26:11] 对AI而言绝对是正向的
[26:13] 我们常常讲就
[26:14] 甚至我以前在
[26:16] 世大云端业者要在法术的时候就讲
[26:18] 对台股而言
[26:20] 他们的到底业绩怎样
[26:23] 甚至股价怎样
[26:24] 跟我们没有太大关系
[26:26] 但他丢不丢钱
[26:27] 才是很大的重点
[26:29] 回过头来
[26:30] 现在大家的钱怎么来的
[26:33] 到底是赚的还是借的还是怎样
[26:35] 其实老实讲
[26:36] 这根本没有太大
[26:38] 跟台湾也没有太直接的关系
[26:40] 只要大家愿意持续投入
[26:43] 代表着硬体还是需要不断的增加
[26:46] 回到台股
[26:47] 自然就是一个所谓的正向的一个因子
[26:51] 那当然有些回过头来又提到
[26:54] 这个大家都不断的借钱去投资AI
[26:57] 会不会有这个所谓的泡沫的疑虑
[27:02] 但是我之前看到这个外资有统计
[27:05] 老实讲他举的这个例子就更久了
[27:09] 从一百多年前什么工业革命
[27:11] 各样的每一次以来
[27:13] 一直到这个所谓的电信
[27:16] 各样产业
[27:17] 然后他把投资去除上GDP而言
[27:21] 其实因为重点是因为现在大家有钱
[27:23] GDP的水位是相对比较高的
[27:27] 以现在整个AI投资
[27:29] 以美国而言
[27:31] 现在的AI投资去除上GDP
[27:34] 连两个percent都不到
[27:35] 所以代表他的意思说
[27:37] 其实还有蛮大的空间
[27:39] 所以刚刚提到
[27:40] 其实资金还有持续往上的空间
[27:43] 所以大家
[27:44] 我结论来讲
[27:45] 回过头来跟大家讲
[27:47] 不用太紧张
[27:48] 其实要的
[27:49] 大家要关注的是
[27:50] 目前产业的趋势
[27:52] 另外就是
[27:52] 是不是已經有
[27:54] 我覺得我常常講的
[27:56] 大家要關注第一是不是趨勢反轉
[27:58] 趨勢反轉的機率是很低的
[28:00] 現在比較重要的關鍵點是不是超漲有沒有可能泡沫個股的部分很多的個股都已经等于说本益比都已经创历史新高风险是相对比较高的但整体架构呢
[28:13] 在指数的部分倒相对还好
[28:15] 就是我常常讲的就是
[28:16] 两个沪深福
[28:18] 一个是回答
[28:18] 一个是台积电
[28:19] 这两个本益比是相对低的
[28:22] 所以这两个最大的个股
[28:24] 假设不要泡沫
[28:25] 其实无论是美国的费办
[28:27] 或者是台湾的加权指数
[28:29] 其实短线而言
[28:30] 是没有什么泡沫的压力
[28:32] 当然两大神主牌
[28:34] 护身符就是辉达
[28:35] 跟台积电的评价
[28:36] 都是合理的
[28:37] 也是霍英刚刚一开场就讲了
[28:39] 现在可能评价最合理
[28:41] 能够想到很纯的AI股
[28:42] 就是台积电
[28:43] 举债这个事情可以讲很多
[28:45] 因为举债有很多很多的想法
[28:47] 例如说他是低档发债
[28:49] 低档发债的人
[28:50] 可能就希望
[28:50] 反正以后我拉股价
[28:51] 我拉股价让你做转换就好了
[28:53] 我不用真还钱
[28:54] 有人是高档发债
[28:56] 我现在股价好
[28:57] 所以我发的债
[28:58] 可以拿到比较多的钱
[28:59] 大家的想法不一样
[29:00] 有人是用现金增资
[29:02] 有人是用发债
[29:03] 各种不同的工具
[29:04] 然后为什么说没有升息条件
[29:06] 因为无论如何
[29:07] 大家用举债这件事情
[29:09] 它就跟利率环境有关
[29:10] 如果是很高的利率环境
[29:12] 无论如何对于举债来说
[29:14] 都是比较有压力的
[29:15] 因为你要跟最基本的利率
[29:17] 就超过3%来PK
[29:19] 你要给帮你认购的人
[29:21] 什么样的愿景
[29:22] 那势必就是要从股价
[29:24] 或是你公司的成长性
[29:25] 上面来做愿景
[29:26] 它全部都绑在一起
[29:28] 这个讲起来
[29:29] 有脉络单都绑在一起
[29:30] 但我们还是先回到台积电身上好了
[29:32] 今天是台积电拉尾盘
[29:34] 但是最近说实话
[29:36] 比起其他的股票
[29:37] 甚至比起你看国巨
[29:39] 或者是其他的大牛股联电
[29:41] 联发科大立光
[29:44] 最近超级猛
[29:45] 台积电真的就是非常的温和的放在那里
[29:48] 然后温和到外资
[29:49] 当然Alicia以前它不是最主流的外资
[29:52] 可是现在它也是寒水会结冻
[29:54] 因为大家喜欢听
[29:55] 寒了都寒不动
[29:56] 好 台积电现在的问题在哪里
[29:58] 还是说有人觉得
[30:00] 台积电很容易在法说会前的半个月开始发动
[30:03] 那因为它是7月中旬
[30:05] 中下旬法说嘛
[30:06] 所以快要进入到发动期了
[30:08] 我这样讲
[30:10] 刚刚讲Alicia这外资的部分
[30:12] 这个听听就好
[30:15] 我老实讲
[30:15] 它是最早喊台积电1000块
[30:18] 然后那时候我记得台积电好像才三四百
[30:20] 然后所以市场很早了好几年前
[30:22] 可是后来真的达标了
[30:23] 你不要这样
[30:24] 我这样讲
[30:25] 应该说这家外资它的特色
[30:29] 就是它没
[30:29] 应该这样讲
[30:30] 因为毕竟大小差太多
[30:32] 所以它为了要吸引市场目光
[30:34] 它永远都喊一个很夸张的价格
[30:36] 那所以我觉得就我们
[30:39] 整个投资圈来讲
[30:40] 其实不
[30:41] 尤其它报告的内容老实讲
[30:44] 就是深度跟真的大行有落差
[30:47] 所以我们并不会那么在意
[30:50] 所以它股价来讲
[30:51] 并不会因为他们喊的有所反应
[30:54] 那至于台积电
[30:55] 应该这样讲
[30:56] 不要讲那些
[30:57] 这种所谓大股最近很飙的
[31:00] 我只能结论就是
[31:01] 它最近台积电的表现
[31:03] 连指数都不如
[31:05] 就是它连
[31:06] 输给大盘
[31:06] 对它是输给大盘的
[31:08] 或今年以来YTT也是输大盘的
[31:10] 所以但是我个人觉得
[31:12] 这个也不是它决定的
[31:14] 应该说最近的
[31:16] 这个是互相全球感染
[31:19] 这个是来源是来自于哪里
[31:21] 要记得一件事情
[31:22] 我們一定是跟著美股
[31:24] 不是美股跟我們
[31:26] 那回過頭來你可以看美股發生什麼現象
[31:29] 就是你可以看到中小型個股
[31:31] 也沒有到中小型
[31:33] 應該是說除了最大型的
[31:35] 兩檔個股就我們剛剛前段講
[31:38] 輝達跟台積電
[31:39] 在這段時間其實他們的表現是輸
[31:42] 背叛指數蠻多的
[31:44] 應該說背叛非常強
[31:46] 但這兩檔個股的漲勢其實是明顯落後
[31:49] 那這種所謂的中型
[31:51] 比如說AMD、Intel或者是美光
[31:56] 很多的個股都非常飆
[31:58] 但是真正的所謂的指標個股比較大型的
[32:02] 就是台積電的ADR跟輝達是相對落後的
[32:06] 那我常常講的
[32:06] 這個有沒有什麼
[32:08] 有時候有什麼原因
[32:10] 我常常跟同事講
[32:12] 股市有時候發生什麼事情
[32:14] 如果是短線的
[32:16] 我常常講不用硬要塞原因給它
[32:19] 這個就是一個健康輪動
[32:21] 大型在涨的时候
[32:23] 中小型休息
[32:24] 中小型休息了
[32:26] 大型就慢慢的转强
[32:27] 反正最后只有一个关键点
[32:29] 你是不是有数字
[32:31] 你有数字就是迟早等到
[32:33] 这是我自己的概念
[32:35] 中间的过程
[32:36] 你问我什么时候
[32:37] 没有人知道
[32:38] 就是到底什么时候轮动
[32:39] 这个都是瞬间的
[32:41] 那也没关系
[32:42] 就是我觉得比较好的架构
[32:44] 就是你的
[32:45] 如果你的手上的资金
[32:47] 都往AI靠拢
[32:48] 而且你的绝大部分
[32:50] 都是有数字的
[32:51] 那你又分成可能五六個區塊
[32:54] 所以無論如何都不會有那種
[32:56] 指數大漲可是跟你沒關係的時候
[32:59] 那當然啊
[33:00] 就是變成就是相互拉扯
[33:02] 今天漲中小的時候
[33:04] 你就只有中小漲
[33:05] 過一段時間漲大型的時候
[33:07] 你就漲大型
[33:07] 但無論如何你就是
[33:09] 應該說你要想盡辦法
[33:10] 是能夠打贏大盤
[33:12] 然後打贏這個趨勢
[33:14] 我覺得這樣就已經非常非常強了
[33:16] 以這種就是
[33:17] 如果我們以前的角度而言
[33:19] 这种就算是超级的这个交易员
[33:21] 就是超级的操盘手
[33:23] 因为老实讲
[33:24] 尤其是用多头的环境之下
[33:26] 要打赢大盘相对而言是不容易的
[33:29] 因为第一你要抓对趋势
[33:31] 而且你还要赢大盘
[33:33] 最后你还要在这么震荡的情况下
[33:36] 维持高持股
[33:37] 你才有办法去追上大盘的动能
[33:40] 其实老实讲是非常不容易的
[33:42] 所以我常常讲
[33:43] 做到这样子就已经很厉害了
[33:45] 其实也不用说
[33:46] 比如说刚刚点名
[33:48] 哪一党哪一党
[33:49] 每一党都一定都要持有
[33:52] 其实我觉得倒是不一定
[33:54] 重点你只要趋势对了
[33:56] 那我还是回过头来
[33:59] 辉达跟台积电相对比较落后的时间点
[34:02] 就投资人反而是投资的机会
[34:05] 因为他们两党是最标准
[34:07] 有数字
[34:08] 而且本益比又是相对
[34:10] 我们不要讲低
[34:11] 讲低的有些人就觉得
[34:13] 应该说相对来讲
[34:14] 绝对在合理范围之内
[34:16] 对
[34:16] 然后呢未来相对来讲
[34:18] 也有比较大的一个上涨空间
[34:20] 然后又有这个极高的竞争力
[34:23] 这种个股只要震荡
[34:24] 相对落后大盘的时候
[34:26] 不要硬塞利空给他
[34:28] 结论就是他们落后的时间点
[34:30] 只是轮动
[34:31] 那个时间点就是投资的好机会
[34:33] 好因为这个话题
[34:34] 我们等一下还会再延伸到
[34:36] 一样很多人
[34:37] 因为我今天在看那个问题
[34:39] 我觉得我的听众现在都蛮内心的
[34:41] 所以我就问了明翰
[34:43] 因为明翰很夸张
[34:44] 大家真的要去订阅他的YouTube频道
[34:46] 因为他真的每一则留言都毁
[34:48] 但是我也看到很多留言
[34:49] 可能让他有点头痛
[34:50] 所以我们等一下会来告诉大家
[34:53] 一样一个观念
[34:54] 投资没有报酬最大化这件事
[34:56] 投资只有报酬最实化
[34:59] 但是我这边
[34:59] 赶快把今天的产业问完
[35:01] 刚刚讲到大股在休息的时候
[35:03] 逢低其实你应该步一点
[35:05] 小型股你赚得很开心
[35:06] 那今天有下杀
[35:07] 也不要觉得很恐怖
[35:08] 今天比较弱的是谁呢
[35:10] 像被动元件
[35:11] 大哥还是创新高
[35:12] 可是有一些中小型的被动元件
[35:13] 就有一点点涨多回吐的状态
[35:16] CPO有一点开高走低
[35:18] 大家都留下一个黑K
[35:19] 也有人涨停
[35:21] 但数量不多
[35:22] 等于说这个族群
[35:23] 现在有一点点的压力在
[35:24] 还没有办法完全突破
[35:26] 设备股
[35:27] 像今天汉堂突然杀到一个跌停板
[35:29] 亚翔也中错
[35:30] 设备股不是长线
[35:32] 我们觉得最稳的吗
[35:33] 那今天突然杀下来
[35:34] 有什么样的问题吗
[35:36] 还是刚好又给机会
[35:37] 其实一样的问题
[35:39] 就是我常常讲的
[35:41] 在下跌的过程当中
[35:43] 不见得一定要硬塞利轰给他
[35:45] 那有没有利空
[35:47] 其实就我之前的解读也很简单
[35:49] 如果有利空
[35:50] 他就不会开高了
[35:51] 他不会开高之后走低
[35:54] 对
[35:54] 他会跳空
[35:55] 对他会跳空
[35:56] 如果真的盘中是不可能出现的
[35:59] 一定是晚上
[36:00] 昨天发生了什么事情
[36:01] 可能昨天大家都知道
[36:03] 只是你自己没关注到
[36:04] 那很简单
[36:05] 他一定会跳空
[36:06] 会开高走低
[36:07] 代表是没有利空
[36:08] 不用inside给他
[36:09] 就是可能有人在卖
[36:10] 然后买盘比较弱
[36:11] 就慢慢下去了
[36:12] 对
[36:12] 所以其实就蛮明确的
[36:14] 那我刚刚讲
[36:15] 这也是一个资金的轮动
[36:16] 慢慢就会看到台积电
[36:18] 看起来有资金往台积电移动
[36:20] 然后就代表着感觉大型要转强
[36:23] 但是我刚刚提到
[36:24] 他又不敢这么的明显的原因在哪
[36:27] 因为我回过头来
[36:29] 这不是我们台湾决定
[36:30] 你要先看一下晚上的挥打跟台积电
[36:33] 是不是真的
[36:34] 我们刚刚讲最近的中小的
[36:37] 非半的族群休息
[36:39] 慢慢往大型移动
[36:42] 如果今天晚上要确定
[36:43] 明天外資在台積電的買盤就會更明確
[36:46] 那就會導致這個台灣的中小漲多的壓力會更大
[36:51] 那我常常講的
[36:52] 這個時間點要怎麼去應對
[36:55] 其實我這個沒有一定的答案
[36:56] 真的最後真的只能看個人
[36:59] 有時候投資人問這個問題
[37:01] 我尤其是尤其是在空中問
[37:04] 我完全不知道你的背景
[37:06] 然後你的操作邏輯
[37:07] 要問我說現在我某一檔個股這樣怎麼辦
[37:10] 那尤其是他又是高檔
[37:13] 我觉得最主要关键点还有几个
[37:15] 第一个你的成本区在哪
[37:16] 如果你成本区在底部
[37:19] 它又是一个趋势的股票
[37:21] 那你就不用过度担心
[37:23] 那我只能说在这个时间点
[37:25] 第一件事情
[37:26] 先检查一下自己的股票
[37:29] 我常常讲的就是
[37:30] 这个数字会说话
[37:33] 我常常讲就是从四月以来的特色
[37:36] 就是补涨行情非常重
[37:38] 那讲补涨呢
[37:40] 有些人又不太认同
[37:41] 因為他會說好像基本面怎樣怎樣
[37:43] 市場都因為漲了
[37:45] 會不斷的幫他塞這個
[37:47] 所謂的基本面的利多
[37:49] 但是我剛剛講
[37:50] 是不是真的或假的
[37:52] 新聞是不准的
[37:54] 你看一下營收就知道
[37:56] 因為已經公布到五月的營收了
[37:59] 那今年以來累積的營收
[38:01] 長什麼樣子
[38:02] 大家可以看一下
[38:03] 如果你手上的
[38:04] 這些是有數字
[38:05] 比如說剛剛講設備汗糖
[38:07] 其實他的營收是持續往上走
[38:10] 是在創高的
[38:11] 像这种突然杀下来
[38:13] 甚至杀到敌情
[38:14] 可是它的获利还是非常强势
[38:17] 所以代表着
[38:18] 它这个就是一个暂时的修正
[38:20] 但是我刚刚讲
[38:21] 4月以来
[38:22] 很多的族群或个股
[38:24] 其实是分歧的
[38:25] 有一些所谓的室友数字
[38:28] 但是有一些整个族群里面
[38:30] 可能三分之二
[38:31] 几乎都没数字
[38:32] 在上涨的过程当中
[38:34] 几乎是人人有奖
[38:35] 因为重点是位阶低
[38:37] 加上指数涨这么多
[38:39] 很多都是两年来没涨
[38:42] 一次一股作气要给它涨完
[38:44] 但是你会发现到现在五月营收
[38:46] 都还是没有动能的
[38:48] 那相对而言
[38:50] 它未来面临的状况是什么
[38:52] 第一当然一定会拉回
[38:53] 涨都一定会拉回
[38:55] 但是不同的现象就是
[38:56] 它下一次要再转强的时候
[38:59] 要看市场热度还在不在
[39:01] 那如果在就代表它还有机会
[39:03] 如果市场那时候突然
[39:05] 大家已经变新了
[39:07] 突然又有新的族群了
[39:08] 那你可能就
[39:09] 大家又跑去追逐不同族群
[39:12] 这个族群又没有数字
[39:13] 他未来要再去挑战新高的几率
[39:16] 就会低得非常多
[39:17] 所以我刚刚讲了
[39:19] 这个时间点
[39:19] 也不代表说
[39:21] 转弱就一定要
[39:22] 马上立刻就先砍掉
[39:24] 你第一件事情
[39:25] 先去检查一下
[39:26] 自己个股的数字
[39:27] 因为即使被动里面
[39:30] 其实个股非常非常多
[39:31] 而且也分歧
[39:32] 对对
[39:33] 其实基本面表现是蛮分歧的
[39:36] 所以你要先去检查一下
[39:38] 你买的个股的数字到底对不对
[39:40] 到现在营收的数字
[39:42] 其实网路搜寻一下就知道结果
[39:45] 那如果发现数字
[39:46] 其实我给大家一个标准就好
[39:49] 以现在整个台股到目前五月的累积营收
[39:53] 年增长三成
[39:55] 那我个人觉得
[39:56] 三成老实讲是一个蛮高的标准
[39:59] 但是它是均值
[40:00] 那如果你真的差一点点
[40:03] 二十来二十几个percent也许还好
[40:06] 但是如果你的持有的个股是
[40:08] 可能只有5%甚至10%
[40:10] 甚至还几乎没成长的
[40:13] 那这个时间点
[40:14] 你的成本又相对比较高
[40:16] 那我就会建议你
[40:17] 可能要留意风险
[40:18] 稍微做退场的动作
[40:20] 好 贝多云今天很分歧
[40:21] 大家可能会想知道
[40:23] 赵华爸爸信仓店买回来
[40:25] 因为连续挨好两天
[40:26] 观察一下
[40:28] 好不容易转弱了
[40:29] 如果有回到那一天
[40:30] 我卖出的价钱
[40:31] 考虑一下
[40:32] 假装没卖过
[40:33] 给国家赚
[40:35] 交易费用
[40:37] 开玩笑的
[40:38] 但是今天有华新科的涨停
[40:40] 已经国际的创新高
[40:41] 大哥二哥还在冲
[40:43] 因为华新科是准备要出关
[40:44] 有出关前行情
[40:45] 就代表这个族群的火种没有灭
[40:47] 还是没有灭
[40:48] 可是你说有些中小型的
[40:49] 真的涨非常多
[40:51] 那就是刚刚明翰哥讲的
[40:53] 如果你当初是建立在低成本
[40:55] 你就让他甩吧
[40:55] 根本没差
[40:56] 而且现在大环境
[40:57] 现在看起来就回稳了
[40:58] 跟上礼拜有点
[41:00] 你会有点害怕的状况
[41:01] 是不一样的
[41:02] 所以如果你低成本的
[41:03] 你就让他在那边行
[41:04] 因为大哥二哥告诉你
[41:05] 这个族群没有
[41:06] 火种没有灭
[41:06] 只是下面的中小型
[41:08] 涨太多了
[41:09] 所以现在会有点
[41:10] 甩来甩去的一个状况
[41:11] 不妨观察一下盘后筹码
[41:13] 因为其实被动元件
[41:14] 后来投信都进来
[41:15] 买蛮多的
[41:16] 如果投信是持续买
[41:17] 我觉得问题就不是那么大
[41:18] 如果土羊开始同卖
[41:20] 我觉得这个族群
[41:21] 可能就会有点吃力
[41:22] 那细光子都陆陆续续
[41:24] 也是个别有表现
[41:25] 像今天环宇KY就相对强
[41:26] 迅星KY涨停又打开
[41:28] 因为它有一些小作文
[41:30] 跑出来
[41:30] 说什么交货给博通
[41:32] 往后delay
[41:33] 但是这个东西很有趣
[41:35] 大家还记得大力光吗
[41:36] 那时候大力光开完法说
[41:38] 说他的矽光子要到2027或2028
[41:40] 才有机会进行量产
[41:42] 当然不是市场就先杀吗
[41:44] 可是我就跟大家讲
[41:45] 不要杀啊
[41:46] 这代表什么
[41:47] 他亲口承认他在做矽光子
[41:49] 一家好公司亲口承认他在做矽光子
[41:52] 那背后当然也有一些产业消息
[41:54] 是他跟台移电也连得上线
[41:56] 现在就在那边大鸣大放
[41:58] 真的超级夸张
[41:59] 整个光学概念股强到个不行
[42:01] 当然如果您喜欢矽光子
[42:03] 喜欢强的
[42:03] 你现在去追逐光学
[42:05] 我觉得是可以的可是如果你喜欢的是你真的好不容易等到一个好的时机点要买我要讲的是他说要交博通延后那他就是有交嘛对不对他就是有交
[42:15] 只是延后
[42:16] 这后来是不是市场
[42:17] 一反转想
[42:18] 一想他就是真的
[42:19] 有在弄嘛
[42:19] 对不对
[42:20] 所以我觉得这些都是
[42:21] 市场气氛的一个变化
[42:22] 如果你喜欢这个族群的话
[42:25] 说实话这个族群
[42:26] 都相对贵
[42:27] 但是他有很多的
[42:28] 强的在光学这里
[42:30] 那现在原本的
[42:31] 一线的这个CPU
[42:32] 都在休息
[42:33] 你就折机去买一些
[42:35] 你觉得可以入手的
[42:37] 这是CPO的部分
[42:38] 刚刚讲被动
[42:39] 还有设备
[42:40] 设备其实没什么
[42:40] 刚刚我还跟明翰讨论说
[42:42] 你知道吗
[42:43] 三星今年在记忆体上面
[42:44] 赚了多少钱
[42:45] 可能会赚到1700、800亿美元
[42:48] 非常的惊人
[42:49] 那这些是不是明年
[42:51] 就会化成他的资本支出
[42:53] 所以不止台积电在做投入
[42:56] 挥打甲骨文今天募资进来
[42:58] 也是肯定是要在做投入的
[43:00] 各大厂在做投入
[43:01] 记忆体厂商在座投入
[43:03] 所以你说设备股的单吃得完吗
[43:05] 真的吃不完
[43:06] 领头羊型的厂商
[43:08] 一旦有出现明显的修正
[43:09] 都是给机会
[43:10] 我自己个人是这样做解读
[43:12] 当然在股价跌的时候
[43:14] 你要有信心是相对比较难的
[43:15] 好
[43:16] 这边我们来回答
[43:18] 明汉哥提供的问题
[43:20] 他刚来的时候跟我说
[43:22] 他就遇到有人问他说
[43:23] 到底要买0050
[43:24] 还是买0050正二
[43:26] 杠杆型
[43:27] 到底买哪一个比较好
[43:28] 然后也会有人说
[43:29] 对啊你都叫我高持股
[43:31] 爆好爆满
[43:32] 可是你看
[43:33] 上去了不卖
[43:34] 结果一下杀了四五千点
[43:36] 如果来回做不是更好吗
[43:38] 然后我就说
[43:39] 这两个问题
[43:40] 其实是同一个问题
[43:41] 就是大家都在幻想
[43:42] 自己可以以报酬率最大化
[43:44] 都可以买最低
[43:45] 卖最高
[43:46] 而忽略了报酬最适化的重要
[43:48] 对来我们先讲
[43:49] 这个正二和0050
[43:51] 我觉得
[43:51] 敏翰哥要开讲了
[43:53] 对我觉得这个就是差距
[43:55] 我说Podcast
[43:56] 就是有这个优势
[43:57] 对
[43:57] 我去节目呢
[43:58] 你也知道一个问题
[44:00] 我能多久
[44:00] 了不起五分钟
[44:01] 所以很难去讲得很仔细
[44:04] 而且还有一个问题
[44:05] 我讲了
[44:06] 他问这个
[44:06] 我就必须给个结论
[44:07] 结论是所有人都看到
[44:09] 所以常常投资人呢
[44:11] 最后就是留言跟我讲
[44:13] 所以我先讲我的论点
[44:15] 我的看法就是
[44:16] 长期而言操作
[44:18] 你0050就是应该会比
[44:21] 结论而言会比正二要来的
[44:23] 适合你长期存股
[44:24] 这是不真的事实
[44:26] 那原因就是因为正二呢
[44:28] 它的费用相对高很多
[44:30] 尤其是它里面的期货在转换
[44:32] 所以代表着指数不涨的情况下
[44:35] 其实最后正二的部分
[44:37] 会持续的走跌
[44:38] 如果短时间
[44:40] 现在的这个趋势很明确
[44:42] 或者说我们赌一个
[44:43] 结论而言
[44:44] 就是你赌一个
[44:45] 比如说这个战火开战的时间点
[44:47] 在恐慌大跌的时间点
[44:49] 你买0050要去抢反弹
[44:52] 会觉得效果可能还受到压抑
[44:54] 所以你直接买正二
[44:56] 我觉得是非常合理
[44:57] 但正二来讲可能就不是你拿来
[45:00] 比如说定期定额买十年二十年
[45:03] 准备退休的相关的商品
[45:05] 大概是这样的架构
[45:07] 然后就有人留言说
[45:08] 这个你就不懂了
[45:09] 正二回溯过去十年的报酬率
[45:12] 比0050好多少多少
[45:14] 我要跟大家讲几个概念
[45:16] 第一因为现在是多头来到历史新高
[45:19] 所以你买正向的
[45:21] 越杠杆的回溯它都是稳赢的
[45:25] 这个是2014年发行的
[45:26] 对对对结论来讲
[45:28] 我觉得这个
[45:28] 我就说如果这个论点
[45:30] 因为现在在历史新高
[45:31] 那代表你不是买正二
[45:33] 你应该是要四代同堂
[45:35] 然后全贷满
[45:36] 然后压正二再融资
[45:38] 甚至直接买期货
[45:40] 因为如果这十年来
[45:41] 你十年前就期货压到最重最满
[45:45] 你这十年来
[45:45] 你赚的一定又比正二更多
[45:48] 结论就是因为你是先射箭再画
[45:51] 所以你已经知道
[45:52] 现在在历史的最高档
[45:53] 代表着你无论是杠杆最强的
[45:56] 一定是胜率最高
[45:58] 但是你要面对
[45:59] 我现在告诉的投资人
[46:00] 是面临的是未来的10年20年的
[46:03] 一个长线投资
[46:05] 所以这个架构来讲
[46:06] 本来就不能说直接去对比
[46:08] 或者是我们直接讲一个
[46:10] 最明确的一个概念
[46:12] 就是说因为有两个概念
[46:15] 就是镇二这个商品刚才提到
[46:17] 其实已经接近10年左右
[46:19] 但是这前几年
[46:21] 大家对正二好像都没有太大的
[46:24] 青睐
[46:25] 对
[46:25] 一直到今年
[46:26] 尤其是四月之后
[46:28] 股市大涨之后
[46:30] 正二突然变超夯
[46:31] 然后每个人都说正二是一个超级对的商品
[46:34] 因为还有他分拆
[46:35] 对
[46:35] 因为他分拆之后好入手
[46:37] 我觉得这有很大的影响
[46:38] 我觉得结论就是因为大多头
[46:40] 在快速走高的时候
[46:41] 大家快速杠杆
[46:44] 突然这是变一个很对的商品
[46:46] 那我常常讲
[46:47] 你不要用现在短线对
[46:49] 然后就把它复制成未来二三十年
[46:51] 这都对
[46:52] 或者是我们在讲白的一个概念
[46:55] 你就可以去查一下
[46:56] 三大法人持有0050跟正二
[46:59] 是完全不同世界
[47:00] 三大法人一定买0050
[47:02] 不太会有人去买正二
[47:04] 那所以这个结论你就可以解释
[47:07] 不是说三大法人都是笨的
[47:10] 都不理解
[47:11] 这个结论就是长期投资而言
[47:14] 本来就是这个概念
[47:15] 另外一个角度就会讲到
[47:17] 我一直以来概念就是
[47:19] 我说这个
[47:20] 这个是我自己最后的分享
[47:22] 就是说
[47:23] 我又说这几年确实
[47:25] 我就是一直维持高持股
[47:27] 但是我常常讲
[47:28] 这不代表一定对
[47:30] 或每个人都一定要照我这么做
[47:32] 我就说
[47:33] 老实讲
[47:34] 我真的是运气好
[47:35] 因为我最早投入最大笔的
[47:38] 其实是在疫情
[47:39] 当时在崩盘的时候
[47:40] 然后我就
[47:41] 我就是不知道买什么
[47:43] 就买台积电
[47:43] 然后就一路往下
[47:44] 然后后来赚了两年
[47:46] 准备要开始这个减码的时候
[47:49] 刚好遇到二三年
[47:51] 挥打讲这AI的故事
[47:52] 然后我就花了一点时间研究
[47:54] 突然我就跟我老婆说
[47:55] 不用减码了
[47:57] 看起来后面就是多头行情
[47:59] 然后就沿路爆
[48:00] 然后一直以来我就都有维持
[48:02] 确实我几乎都
[48:03] 这两三年来
[48:04] 我都有维持九成的持股
[48:06] 但我刚刚一开始就讲
[48:07] 不代表每个人都要跟我一样
[48:09] 那很多人讲
[48:11] 所以我结论就是
[48:12] 我就觉得
[48:13] 这高持股有信心不下车
[48:16] 这是我自己
[48:17] 这几年来的获利之后
[48:19] 跟大家分享
[48:20] 那当然到了这个四月五月
[48:23] 大家又突然觉得我很对
[48:25] 我说这个概念
[48:26] 我要告诉你
[48:27] 这不是套用在四五月
[48:29] 这我是这三年来的过程
[48:31] 这个会有一个现象
[48:32] 就是当大涨的时候
[48:34] 就觉得这个论点对
[48:35] 到六月之后呢
[48:36] 开始震荡高涨震荡之后
[48:38] 又告诉我这个论点不对了
[48:40] 最近有很多的个股回到
[48:41] 那我结论
[48:43] 我就是說為什麼
[48:44] 我自己會不會去做檢碼
[48:46] 我只有短線的會做
[48:48] 我長線的
[48:49] 我常常講
[48:51] 我就是要報到什麼時候
[48:52] 就是像蘇媽講的
[48:54] 現在就是棒球打到第三局
[48:56] 我常常講
[48:56] 我個人覺得打到第八局
[48:58] 我再來考慮檢碼
[48:59] 至於什麼時候第八局
[49:01] 我自己有我自己的判斷邏輯
[49:03] 所以我個人覺得現在
[49:05] 我也認同他
[49:06] 我覺得現在時間還早
[49:07] 所以理論上
[49:08] 我長期持股是不可能下車的
[49:10] 至於短線我當然會調節
[49:12] 回过头来就会跟我讲说
[49:14] 比如说现在六月的角度
[49:17] 其实这一个
[49:18] 这可能这半个月来
