[00:00] 歡迎收聽趙華與古惑仔第1033集
[21:16] 我相信今天聽完的投資朋友
[21:17] 你腦袋裡面應該就有一點概念
[21:19] 等它紅
[21:20] 等它紅就OK了
[21:23] 例如說扇出行封裝
[21:24] 那時候剛開始的時候
[21:25] 就很多達人會畫那個嘛
[21:27] 圓的金圓跟方的
[21:29] 對啊方的比較不浪費嘛
[21:31] 畫幾次之後大家就有概念了
[21:32] 對都熟了
[21:33] 等它紅
[21:35] 因為像以前也曾經紅過一個東西
[21:37] 叫做什麼超導體
[21:38] 說南韓有研發出
[21:40] 在實驗室裡面有這個超導體
[21:42] 對
[21:42] 後來我好像找曲博
[21:44] 曲博馬上就有點
[21:45] 嗤之以鼻
[21:46] 但是曲博對很多事情
[21:47] 倒是嗤之以鼻
[21:48] 對不起對不起
[21:49] 不是因為他自己
[21:51] 是真的是電機博士
[21:52] 難免難免
[21:52] 不過當時聽完
[21:54] 也覺得不可能
[21:55] 就是還在實驗室的東西
[21:56] 不應該拿來炒
[21:57] 但臺灣那時候
[21:58] 莫名其妙就漲了
[21:59] 很多銅的概念股
[22:00] 事實上那個事情
[22:01] 應該是對銅的用量
[22:02] 會下降
[22:03] 反正很有趣
[22:04] 但這件事情
[22:04] 現在都沒人提了
[22:05] 因為他並沒有
[22:06] 真正的能夠實現
[22:07] 運用到現今的科技
[22:09] 跟量產
[22:09] 但當然如果未來
[22:11] 他還是一個
[22:11] 可以實踐的技術
[22:12] 也許會被再拿出來提
[22:14] 但後來就沒了
[22:14] 所以很多名詞
[22:15] 我們就先聽
[22:16] 反正等到他股票漲了
[22:17] 大家就知道
[22:18] 大家都知道了
[22:19] 就知道了
[22:20] 什麼現在上游的
[22:21] 什麼Q部
[22:22] 波圈部
[22:22] 大家是不是也略懂略懂
[22:23] 同波基板
[22:24] 這個CCL
[22:25] 大家是不是也略懂略懂
[22:26] 事情就是如此
[22:28] 我覺得很有趣
[22:29] 所以雖然太陽能
[22:31] 我跟小明都知道說
[22:32] 在獲利的層面上
[22:33] 真的是比較沒有興趣
[22:35] 可是就股價的動能跟彈性上
[22:37] 如果你喜歡就籌碼
[22:39] 跟技術線型去做的
[22:40] 你也是可以搶紅包
[22:41] 因為它就是一個
[22:42] 二三十塊的股票
[22:43] 很多的
[22:43] 對
[22:44] 那賺一根就好了嘛
[22:46] 也不要太貪心
[22:47] 對
[22:47] 那也不要等到
[22:48] 飛到天上去了
[22:49] 才去相信它
[22:50] 有時候就是
[22:50] 摸摸看那一根
[22:51] 因為像最近有一些
[22:53] 傳訊息給我的朋友
[22:54] 也都是分享
[22:55] 他們就是跟記憶體
[22:56] 真的相對沒有緣分
[22:57] 因為記憶體你長很多
[22:58] 就五倍六倍七倍都有了
[23:00] 那所以現在去
[23:01] 你就很容易遇到他回檔
[23:02] 例如說
[23:03] 禮拜一禮拜二
[23:04] 連續兩根回檔
[23:05] 就好多人就決定
[23:06] 停損出場
[23:07] 因為兩天就十幾趴去了
[23:08] 可是沒想到
[23:09] 禮拜三又談起來
[23:10] 你可能會覺得
[23:11] 那還沒有完
[23:12] 我們也覺得其實沒有完
[23:13] 只是震盪會加劇
[23:15] 這個論點大概已經講了
[23:16] 可能一個月了
[23:17] 對
[23:17] 那今天你又吃癟了
[23:19] 因為昨天Sandy
[23:19] 死個跟美光大跌
[23:21] 那今天趕進去撿的人
[23:23] 是不是明天會好
[23:23] 我不知道
[23:23] 等明天開盤
[23:24] 可是有人節奏就在這上頭
[23:27] 就是跌撿
[23:28] 漲賣
[23:29] 跌撿漲賣
[23:30] 開開心心
[23:30] 對
[23:31] 有的人就反了
[23:32] 反過來
[23:32] 漲買
[23:33] 跌賣
[23:33] 漲買跌賣
[23:34] 吃癟
[23:35] 所以大家就看一下
[23:37] 每個人對股票緣分
[23:38] 真的是長得不同
[23:39] 但是例如說
[23:40] 像低軌微信今天也回很多
[23:42] 可是我們也不得不說
[23:44] 我想在馬斯克
[23:45] 他在今年有一個地表最大的IPO案
[23:47] 是在SpaceX加這個XAI
[23:49] 那這個題材肯定在上半年還是熱的
[23:52] 撇除整體性的系統性風險的話
[23:55] 他絕對還是熱門產業
[23:57] 所以他今天回的比較深
[23:58] 大家反而可以看看
[23:59] 之前來不及介入的朋友
[24:00] 有沒有興趣
[24:01] 只是剩下四個交易日了
[24:03] 要不要那麼積極的操作
[24:04] 我想這也是每個人自己的規劃了
[24:06] 因為題材這種東西你當然要去思考
[24:09] 它到底是短線的題材大家炒一炒
[24:11] 像什麼之前叫常溫超導體我想起來
[24:14] 那個真的也是炒得蠻誇張
[24:15] 我看到我就哇真的嗎
[24:16] 人類的科技有救了但你是後來看確實它就是沒有成氣候我認為在農曆年前的持股因為我有跟大家分享過你到底是要全部賣掉還是不賣掉
[24:28] 這個是每個人自己去做選擇
[24:30] 那我的看法一定是
[24:31] 你持股水位高的
[24:32] 你要調節
[24:32] 我的標準就是超過八成
[24:34] 我會把它壓到八成以下
[24:36] 留一點彈性跟空間
[24:37] 那你才不會把自己逼到死角
[24:39] 你到時候要加碼
[24:40] 你沒有資金可以加碼
[24:42] 那如果你的持股是五成以下
[24:44] 那我自己會趁著
[24:45] 現在剛好臺股回檔
[24:46] 特別是在前幾天
[24:48] 臺股一度回了1500點
[24:50] 雖然聽起來好像點數很多
[24:51] 但對於現階段的臺股位階
[24:53] 我覺得也不算什麼很大的回檔
[24:55] 那我就會趁著現在
[24:57] 有一些股價從高點修正下來
[25:00] 15到20%的
[25:01] 我覺得是很不錯的減便宜的機會
[25:03] 那像剛剛提到的低軌衛星的這個題材
[25:06] 現在大家應該想問的是
[25:07] 能不能報過年
[25:08] 或者是我手上的股票
[25:10] 到底能不能報過年
[25:11] 對我來講能報過年的股票
[25:13] 通常都是正規均
[25:14] 我會報正規軍過年
[25:16] 那如果你是一些相對比較投機的
[25:19] 像我們講到的太陽能
[25:20] 你可能就是真的就是摸一根
[25:22] 那你有賺到
[25:23] 就當成包給自己的一包新年紅包
[25:25] 那如果你是要報那種真的要過年的
[25:29] 像為什麼這一波很多的都是龍頭股大漲
[25:31] 你看低軌衛星是華通大漲
[25:33] 森達科大漲
[25:34] 連我們過去嫌棄嫌得要命的奇蹟
[25:36] 在一個月股價都快翻倍了
[25:39] 最主要真的就是因為他們本身的體質就不錯
[25:41] 他們是在這個領域上面的
[25:44] 有技術護城河的公司
[25:45] 那這一個題材
[25:46] 就是幫助他們去做
[25:48] 股價點火的催化劑
[25:49] 可是你有一些
[25:50] 真的是很投機
[25:51] 沒有聽過的公司
[25:52] 或一千
[25:52] 他的就是插到邊的
[25:54] 我認為他就是在農曆年前
[25:56] 我們可以逢高獲利調節的
[25:58] 一個標的
[25:59] 所以我們就把一些觀察
[26:00] 可能我的想法
[26:02] 比較老派一點
[26:02] 我只喜歡這種
[26:04] 很正規軍
[26:05] 跟基本面好的公司
[26:06] 然後我的操作想法
[26:08] 就是給投資朋友
[26:09] 做一個參考
[26:10] 好那剛剛去年
[26:11] 有公佈他一月的營收
[26:12] 所以在這個我們風關前
[26:14] 現在2月5號了嘛
[26:15] 陸陸續續大家
[26:16] 比較早鳥的營收會開出來
[26:18] 大力光可能等一下應該會有看到
[26:20] 全年一月的營收年增率是189%
[26:23] 這個也是非常厲害
[26:25] 對年增率189%
[26:27] 所以你會覺得
[26:28] 好像沒有像南亞科600%那麼厲害
[26:30] 可是因為全年本來就是很賺錢的公司
[26:32] 所以它就變成更賺錢
[26:34] 所以真的是蠻強的
[26:36] 好上家好
[26:37] 對對好上家好
[26:38] 所以大家要觀察
[26:39] 那今天算記憶體裡面疊的不多的
[26:41] 他跌1.7個百分點而已
[26:43] 跌35塊錢
[26:43] 還是在2000塊錢以上
[26:45] 說實話
[26:46] 現在就算他們跌一根停板
[26:48] 都是離當初我們講的起漲點
[26:50] 我就講過嘛
[26:51] 群聯800
[26:51] 我都覺得群聯800
[26:52] 我以前做群聯就是這個
[26:54] 400是絕對最好的買點
[26:56] 600以上可能就考慮賣
[26:57] 800好吧
[26:58] 那可能可以調高到800
[26:59] 接下來就不值了
[27:01] 但是我自己也有說
[27:02] 就是他絕對會有機會成為
[27:05] 就是記憶體裡面第一檔的千元股
[27:08] 那股不起來
[27:09] 我只是沒有想到
[27:10] 它會變成2000元股
[27:12] 加過1000元的時候
[27:14] 我們那時候
[27:15] 例如像產業隊長
[27:15] 有幾個研究產業的
[27:16] 就跟我說
[27:17] 他覺得群聯的目標價
[27:18] 以他的基本面成長性來看
[27:20] 是可以看到1800的
[27:21] 那時候覺得
[27:22] 1800就馬上就到
[27:23] 真的叫馬上就到
[27:25] 那時候1000看1800
[27:26] 都覺得還是很誇張
[27:27] 因為1000到1800是八成
[27:28] 八十趴
[27:29] 對
[27:29] 但他還是到了
[27:30] 所以有時候就是
[27:31] 不用給他一些設限
[27:33] 可是也要承認一件事情
[27:35] 但他漲很多了
[27:37] 所以他跌停板
[27:38] 都不是太過的奇怪
[27:39] 可是它結出來的成績
[27:41] 也證明一件事
[27:41] 什麼呢
[27:42] 就他們的營收的成長性
[27:43] 整個報價的狀況
[27:45] 都還是往上的
[27:46] 至於報價
[27:48] 有沒有可能繼續漲
[27:49] 但股價不漲
[27:50] 會有的
[27:50] 我們就其實觀察
[27:52] 海外的廠會
[27:53] 比我們更加的準確
[27:54] 因為這一波是受惠於
[27:56] 所謂的HBM的需求
[27:58] 所以還是一樣
[27:59] 美光
[27:59] Sandisk
[28:00] 你不要小看他們
[28:01] 他們在去年
[28:02] 其實回檔的時候
[28:03] 也回得很深
[28:04] 但是又大復活
[28:05] 海力士
[28:06] 三星
[28:06] 我覺得還是以他們這四家
[28:08] 為我們的參考
[28:09] 假如他們真的說實話
[28:11] 跌下去是再也沒辦法回頭了
[28:13] 那我們也要認了
[28:14] 就算報價還在往上漲
[28:15] 那大家也會說
[28:16] 可是等他們跌到都不回頭
[28:18] 那就跌很多了
[28:19] 對啊
[28:20] 對啊
[28:22] 就是我們不可能永遠抄底
[28:25] 或者是永遠賣在最高的地方
[28:27] 我覺得這個是在做熱門股的時候
[28:29] 一定自己心裡面要有一把尺
[28:31] 但是你說今年好不好
[28:33] 今年我想
[28:33] 也不用因為最近行情在震盪
[28:36] 就覺得今年就不好了
[28:37] 以美國的製造業的指數
[28:39] 是在擴張
[28:40] 而且那個擴張是一個全面擴張
[28:42] 臺灣擴張得更厲害
[28:43] 臺灣是
[28:44] 傳產也開始恢復到正迴圈上面
[28:47] 不是隻有電子股
[28:49] 所以目前為止
[28:50] 景氣的狀況看起來是好的
[28:52] 那反而在景氣的狀況好的裡面
[28:54] 若有迴盪是好事
[28:56] 真的是好事
[28:58] 這樣子這些熱門題材
[28:59] 大家才有機會再進一步
[29:01] 在比較合理的位階去介入
[29:03] 對啊
[29:03] 所以這個東西就真的是農曆年前
[29:05] 我相信也有人就是興趣缺缺
[29:07] 就是我就乾脆在旁邊看
[29:09] 然後不要做了
[29:10] 不過現在量不能算小
[29:11] 今天還是快七千億
[29:12] 還是真的還是不小
[29:13] 對就是大家的參與度是高的
[29:15] 就是還是在看嘛
[29:17] 那我覺得好啦
[29:18] 這個成交量沒有問題
[29:20] 然後就是找機會去減便宜
[29:23] 反正市場上面的題材很多
[29:24] 我們就是看市場的情緒
[29:27] 跟著去做動態上面的調整
[29:28] 因為我們沒有辦法跟你講說
[29:30] 一個禮拜
[29:31] 我們不要說一個禮拜了
[29:32] 連明天要漲要跌
[29:33] 我都沒辦法跟你保證
[29:34] 所以我們竟然沒有辦法去判斷
[29:36] 到底接下來的漲跌
[29:38] 那我們能做的不就是退而求其次
[29:40] 去看趨勢有沒有改變
[29:42] 所以我覺得大致上面的交易邏輯
[29:44] 大家已經聽到耳朵快要長繭了
[29:46] 那只是你要靜一下心來想
[29:48] 你實際的執行
[29:49] 到底能不能去
[29:51] 好好的在農曆年前做好調整
[29:52] 這個是大家聽到以後
[29:53] 你可能要回頭去反思
[29:55] 這個可能就是我最後要給大家的結論
[29:57] 那剛剛不是有講到說
[29:58] 你要聊一下關於ETF
[30:00] 我也蠻好奇的
[30:00] 這個小明同學
[30:02] 等一下一定可以好好參與
[30:03] 就是大家如果想要
[30:05] 真的想要問問題
[30:06] 還是建議就是用臉書的私訊
[30:08] 是大概一定會聽到
[30:09] 因為如果你用IG
[30:10] 它常常會有陌生訊息
[30:13] 甚至是隱藏的陌生訊息
[30:14] 我有時候過很久我才看到
[30:16] 對
[30:17] 因為他們會有一些留言保護機制
[30:19] 要不然其實說實話
[30:20] 以我們的曝光量
[30:21] 私訊量會有點多
[30:23] 而且這裡面摻雜的私訊
[30:25] 並不見得都是很正經的
[30:26] 來問問題的
[30:28] 大家很直率的說
[30:29] 我聽你的節目很久
[30:30] 直接問名牌
[30:31] 這算是還
[30:32] 不算是很那個的
[30:33] 有一些可能更難有對
[30:34] 就是所以臉書的我會看到
[30:37] 然後還有就是
[30:39] 如果你留在理財單
[30:40] 就有留言板就不一定了
[30:41] 因為有時候我會去看
[30:42] 但大部分我不一定
[30:44] 你可以留在
[30:44] 就是我個人的李兆華rever
[30:46] 我個人的YouTube頻道
[30:48] 那我看到機率絕對比較高
[30:50] 不過因為剛好這個
[30:51] 他留在我們昨天的
[30:52] 這個網路讀播板
[30:53] 我就有看到
[30:53] 那有幾個關鍵資料
[30:55] 我覺得我想回答一下
[30:56] 因為他有去參加
[30:57] 跟這個安聯的
[30:58] 993A的一場
[31:01] 說明會
[31:02] 就是我現場主持的
[31:03] 那這當然有感情嘛
[31:04] 都見面了
[31:05] 見面三分情嘛
[31:06] 特別趕上來參加的
[31:07] 然後他就問到說
[31:09] 好奇妙
[31:10] 他為什麼前十大持股
[31:11] 有中華電
[31:12] 然後他就自己有解釋很多啊
[31:14] 主動式ETF怎麼會買中華電呢
[31:15] 這個是被動高息ETF才要買的啊
[31:18] 是不是因為這個中華電
[31:19] 有投資什麼中華資安啊
[31:21] 經測啊
[31:22] 市方什麼的
[31:22] 當然我先官方的回答
[31:25] 我先官方的
[31:26] 先一個大架構的回答
[31:27] 各位如果看主動式的基金
[31:29] 你只要想一件事情
[31:30] 就它的宗旨是什麼
[31:32] 有好幾檔
[31:32] 其實它的宗旨就是
[31:33] 要求絕對績效
[31:35] 981A要求絕對績效
[31:37] 993A
[31:38] 其實如果有參加說明會
[31:39] 也知道它要求絕對績效
[31:41] 贏
[31:42] 我要怎麼贏
[31:43] 你可能不用在意
[31:45] 我買了什麼股票
[31:46] 可是你可以看看
[31:47] 我後來決定買這些股票
[31:49] 以及我的策略
[31:50] 有沒有成真
[31:52] 有沒有落實
[31:53] 所以投資這些
[31:54] 追求績效的主動型ETF的投資人
[31:58] 你要做的一件事情
[31:59] 就是你當評審就好了
[32:00] 你在旁邊看
[32:01] 哪一匹馬現在跑出來了就好了
[32:03] 他怎麼跑的
[32:04] 他用什麼姿勢跑的
[32:05] 他用哪隻腳跑的
[32:06] 不用管
[32:07] 對你可以去討論
[32:09] 像我們之前不是講981A
[32:11] 他去買了0050跟0052
[32:13] 因為他有持股10%的上限
[32:15] 他想要持有臺積電
[32:16] 我們可以去評論他這樣的策略
[32:19] 是不是積極的表現
[32:20] 我覺得是
[32:21] 那至於說
[32:22] 你這個時候想要增持這麼多的臺積電
[32:25] 對不對
[32:25] 事後來看
[32:26] 臺積電不是漲最多的股票
[32:28] 那你那時候那麼積極的增持
[32:30] 不一定在你的績效上有大為加分
[32:32] 可是在你的積極主動性上
[32:34] 我幫你加分
[32:35] 因為你希望突破這個反理
[32:37] 那其實九五三A的
[32:39] 當時的座談會
[32:40] 他有講到一件事
[32:41] 他會覺得說
[32:42] 他們
[32:43] 我幫他們講
[32:44] 不過他們自己講的
[32:45] 那個希望金管會不要找麻煩
[32:46] 他們意思是
[32:47] 他們不會透過去買別人的ETF
[32:49] 來創造績效
[32:50] 他們會想辦法找到
[32:51] 那如果今天我很需要的是
[32:53] 有績效的公司
[32:54] 我會去找誰
[32:55] 而不是去買別人的ETF
[32:57] 這也是對的
[32:58] 這代表說他們有他們的策略
[32:59] 其實我一看到他這個問題
[33:01] 我必須先承認
[33:02] 我根本沒有去管
[33:03] Joyce在他的前十大成分股買什麼
[33:05] 因為我相信的是
[33:06] 他們自己要想辦法
[33:07] 對不對
[33:08] 那看到中華電
[33:10] 其實我馬上有標準答案
[33:12] 他的用意是什麼
[33:14] 很簡單
[33:14] 因為他掛牌的時間
[33:17] 剛好臺股三萬二了
[33:18] 他不像人家掛牌在一萬八
[33:20] 或是兩萬
[33:21] 所以他在一個很高檔的位置掛牌
[33:24] 然後又要放農曆年假期了
[33:27] 然後你也知道
[33:28] 他掛牌第一天就遇到
[33:29] 每股在大洗
[33:30] 刷黃金板
[33:31] 一再崩盤
[33:31] 所以他會納入中華電
[33:33] 很直接
[33:34] 以前我們對投信的瞭解就是
[33:36] 現在不輸就是贏
[33:38] 他現在的股票
[33:40] 別人可能買的股票
[33:41] 今天跌停半
[33:41] 中華電今天有沒有跌
[33:42] 沒有
[33:43] 所以這個持股
[33:44] 在他的核心裡面
[33:45] 他今天沒有輸
[33:46] 他就贏人家
[33:47] 可能5%了
[33:48] 就以這檔股票來說
[33:50] 這個是我們在金融界比較久
[33:53] 可以立刻直觀知道
[33:55] 他為什麼會在一檔
[33:56] 積極型的基金或ETF裡面
[33:58] 設定了中華電
[33:59] 因為現在不輸就是贏
[34:01] 但他不是全部
[34:03] 他當然還有其他的標的
[34:05] 要去找他的方法
[34:07] 所以他這個放中華電叫做策略
[34:10] 所以你只要理解
[34:11] 現在這個基金經理人
[34:13] 他端出來的這盤菜
[34:14] 他在思考我要怎麼贏
[34:17] 主動型追求績效的ETF的經理人
[34:19] 就是要贏
[34:20] 那至於怎麼贏
[34:21] 我們在旁邊看就好了
[34:23] 你不用說他買這個
[34:25] 像知行980也買華通
[34:26] 那我趕快去跟華通
[34:27] 當然華通漲很多
[34:28] 那就他選對了
[34:30] 很厲害哦
[34:31] 這個DQH
[34:31] 本以從90塊
[34:33] 華通漲到180
[34:34] 那你要跟他也行
[34:36] 可是我想
[34:36] 如果我們都選擇了ETF
[34:38] 就是讓金人做決定
[34:39] 這個是在主動式
[34:41] 追求績效的ETF裡面
[34:43] 那主動式還有一些是怎樣
[34:45] 它是市值型的
[34:46] 它希望打敗的物件是0050
[34:48] 或是大盤
[34:49] 因為我是市值變化型
[34:51] 那誰呢
[34:52] 像我常常講到的985A
[34:54] 它在今年的主動型的績效
[34:56] 目前好像是第一名哦
[34:57] 他的事實型的
[34:58] 為什麼他今年可以第一名
[34:59] 對
[35:00] 因為他提前卡位買了南亞科
[35:02] 因為你看
[35:04] 0050不是被動式換股嗎
[35:06] 他被動式換股的時候
[35:07] 南亞科已經長大到
[35:08] 應該可以進0050了
[35:09] 那0050在我們被動式的
[35:10] 好處是
[35:11] 他可以把一檔公司
[35:13] 從頭報到尾
[35:14] 我們常常講
[35:15] 被動式跟主動式的好處壞處
[35:17] 都是一體兩面
[35:18] 被動式他幫你報股
[35:19] 你會覺得
[35:20] 為什麼要納入這檔股票
[35:21] 可是他幫你報了一個波段
[35:23] 可是他也可能在這檔股票
[35:25] 漲得非常大
[35:26] 漲到市值很大的時候
[35:27] 才把它納入
[35:27] 好那現在這個985A
[35:29] 做一件事就是
[35:30] 我搶佔你0050
[35:31] 就是納入他們之前
[35:33] 因為你被東市換股
[35:34] 我就先把我覺得
[35:35] 有成長潛力的
[35:36] 大市值股票
[35:37] 已經先納進來了
[35:38] 對然後比重也不一樣
[35:39] 你臺積電可能就要六成
[35:41] 不用我臺積電
[35:42] 可能四成或三成
[35:43] 這個可能大家自己去查
[35:44] 但是我把
[35:45] 我覺得厲害的
[35:46] 就配的比較多
[35:47] 所以它在整體
[35:48] 今年以來
[35:49] 00985A交出來的績效
[35:50] 就確實超越0050
[35:51] 這些都是一些
[35:53] 你去投資它的時候
[35:55] 我們內心要有理解的
[35:56] 可是你不用去幹預人家說
[35:58] 到底你這個985A跟0050
[36:01] 是不是同樣臺積電都要六成
[36:02] 你怎麼沒有六成
[36:03] 你為什麼那一顆先買他後買
[36:05] 你不用去跟人家管這個
[36:07] 你只要知道他的理念是不是符合你要買他的
[36:10] 最後他成績繳出來
[36:12] 有沒有符合你要的
[36:13] 他雖然說要打敗0050
[36:15] 結果最後輸0050
[36:16] 對 很糟糕 我不要
[36:18] 沒有達成 那我寧願我就買0050就好了
[36:20] 這也是我們在投資市場的學習
[36:22] 那另外剛剛講到的
[36:24] 我為什麼這時候去買那隻
[36:25] 因為跌破季線了嗎
[36:27] 那像662或9800他們都是被動式的ETF那這個前兩天也講很多如果你今天選擇的是被動式的ETF那他們的任務很簡單有對標指數的
[36:38] 例如說全道瓊
[36:40] 全S&P500
[36:41] 全臺股或什麼
[36:42] 他就是要把指數追蹤好
[36:45] 他如果訴求是我追蹤的指數
[36:47] 那他就應該是完全貼近這個指數
[36:49] 是他的目標
[36:50] 你也不要說
[36:51] 為什麼他沒有超過納斯達克
[36:54] 因為他是跟蹤納斯達克
[36:56] 他就不能超過
[36:57] 他也不應該落後
[36:58] 所以這些標的
[37:00] 如果是追蹤純指數
[37:02] 你要看的是
[37:03] 他到底有沒有貼合指數
[37:04] 不用因為他今天
[37:05] 有超過指數沾沾自喜
[37:06] 因為代表他追蹤的不確實
[37:08] 但他落後指數
[37:09] 確實應該指責他
[37:10] 你應該要貼緊的
[37:11] 但另外還有一些產業型的
[37:13] 產業型就各憑本事
[37:15] 對不對
[37:15] 我可能有所謂關鍵半導體
[37:18] 我可能有所謂的
[37:19] 甚至生技醫療
[37:20] 我可能有太空衛星
[37:22] 他就各憑本事
[37:23] 他確實就是在那一個領域
[37:25] 他要拿到一個好的績效
[37:26] 這就比較難評斷了
[37:28] 這就比較難評斷了
[37:29] 這就要看你對那個產業的性質到哪裡
[37:31] 它的波動性可能也會比較大
[37:33] 就像比特幣好的時候
[37:34] 大家不是都會買國泰數位支付嗎
[37:36] 因為它裡面有一大堆的微策略嘛
[37:38] 現在比特幣不好了
[37:39] 它就要想辦法去投別的
[37:41] 不過後來他們把那個微策略也降了不少
[37:43] 這也是考驗著這些被動式的ETF
[37:46] 在換股的時候
[37:47] 能不能趕快把趨勢上的股票趕快換進來
[37:50] 但他們都有規則的
[37:52] 就他們如果是被動式
[37:53] 難免就會有規則
[37:54] 不像主動是那麼自由
[37:55] 所以他們就是按照那個規則
[37:57] 做到最好的配置
[37:58] 我這邊只是有感而發
[38:00] 你都買ETF了
[38:02] 你就不要太計較
[38:03] 它裡面到底買了誰
[38:04] 因為風水會輪流轉
[38:06] 而他有他的策略
[38:07] 講一大串
[38:08] 我覺得很好
[38:09] 這個是免費的可以聽的嗎
[38:11] 沒有沒有沒有
[38:12] 小明也研究很多
[38:13] 小明一定很多話要想要講
[38:15] 因為剛好聽到
[38:16] 其實聽到中間
[38:17] 我也是蠻有感而發
[38:18] 因為我們過去
[38:19] 大家一直在講的
[38:20] 就是我要買四指型ETF
[38:21] 一直報一直報一直報
[38:22] 可是你會發現
[38:23] 最近這幾年
[38:24] 主動型的ETF
[38:25] 為什麼會冒出來
[38:26] 很顯然的代表在臺股裡面
[38:28] 有所謂的超額報酬
[38:29] 就是阿法是可以做的
[38:30] 這是基金經理人的專業
[38:32] 能夠做到
[38:33] 那我有感而發
[38:34] 你在講中華電那一段
[38:35] 就是包含我們自己的工作
[38:36] 我的工作屬性也一樣
[38:38] 我是要去創造超額報酬
[38:39] 所以有的時候
[38:40] 在面對行情不好的時候
[38:42] 當然我的選擇可以很多
[38:43] 我可以持有比較多的現金
[38:45] 基金經理人
[38:46] 可能他們的現金
[38:47] 不能持有太多
[38:48] 那我們當然策略上面不同
[38:50] 但是其實大家在追求的
[38:52] 就是絕對的報酬
[38:53] 所以你不需要管
[38:54] 像你舉的那個上菜
[38:56] 我們要看的是一整桌的菜
[38:58] 你覺得裡面
[38:59] 他某一道菜可能特別好吃
[39:00] 你買特別多
[39:01] 結果後來上菜以後
[39:02] 你發現這道菜其實不好吃
[39:04] 那這個東西其實就違背了
[39:07] 你在做ETF的這樣子的一個想法
[39:09] 所以重點是這個經理人
[39:11] 端上來的一整桌菜
[39:12] 你吃完這一整桌菜以後
[39:13] 你覺得感覺怎麼樣
[39:15] 所以我覺得ETF的好處
[39:17] 就是他已經幫你把所有
[39:18] 你該想的
[39:20] 你需要想的
[39:20] 他都幫你做好了
[39:21] 你就是去看結果就好
[39:23] 所以呢
[39:23] 如果今天他是
[39:25] 你就想說是一匹黑馬好了
[39:27] 他要往左邊跑
[39:28] 往右邊跑
[39:28] 還是他要倒退跑
[39:29] 對你來講根本就不是重點
[39:31] 他就算倒退跑
[39:32] 他能夠跑第一名
[39:33] 你還是會說
[39:33] 這個東西太棒了
[39:35] 太厲害了
[39:35] 所以確實在ETF的選擇上面
[39:38] 大家就是你要去看這個經理人
[39:40] 他過去的一些策略跟邏輯的表現
[39:43] 你認不認同
[39:44] 那如果你認同了
[39:45] 真的是不太需要去在意
[39:46] 他到底選了什麼股票
[39:48] 反正我們要的就是
[39:49] 他的結果到底是
[39:51] 有沒有達到他宣稱的絕對的報酬
[39:53] 那如果有的話
[39:55] 其實代表他的策略應該是可以working
[39:57] 那我們在成分股上面就不用這麼糾結
[40:00] 所以到頭來
[40:01] 我覺得以現在的臺股環境裡面
[40:03] 也就代表了
[40:04] 還有很多可以取得超額報酬的空間
[40:06] 這些東西就是投資朋友
[40:08] 可以透過做研究做功課
[40:10] 自己也能夠儘可能的去拿到
[40:12] 因為如果沒有超額報酬的空間
[40:14] 大家都買市值型的ETF就好
[40:16] 所以我也是鼓勵投資朋友
[40:18] 在資本市場裡面做好功課
[40:20] 然後想辦法讓自己的資產
[40:21] 快速的成長
[40:22] 那在農曆年前做好準備
[40:24] 農曆年後
[40:25] 我相信新春開紅牌
[40:26] 都還會有很好的表現
[40:28] 因為有時候我們
[40:29] 每天的資訊量很大
[40:31] 我都想說
[40:31] 我要不要花時間講這一種
[40:33] 就是ETF的觀念題
[40:34] 因為我去想
[40:35] 大家應該都知道
[40:36] 要啦要啦
[40:36] 但後來我發現
[40:37] 不是
[40:37] 大家其實並不是那麼的清楚
[40:40] 包括說
[40:41] 我前兩天有回答一位聽眾朋友
[40:43] 他就很質疑說
[40:44] 為什麼你講
[40:45] 講去多納吉黨
[40:46] 那我可能有買什麼
[40:47] 怎麼都沒有人在講
[40:48] 那我有跟大家分享說
[40:49] 其實有的ETF說實話
[40:51] 它背後的公司
[40:52] 真的下了比較多的行銷資源
[40:54] 那沒有錯
[40:55] 因為現在ETF幾百檔了
[40:56] 幾百檔
[40:57] 你要去從裡面
[40:59] 每一檔都很熟是不可能
[41:00] 就像我今天早上
[41:01] 因為我自己沒有去買
[41:02] 納指的商品
[41:03] 我還要去問阿格力
[41:04] 說誒
[41:05] 可能跟我講一檔
[41:06] 我現在納指破基線
[41:07] 我想買一點了
[41:08] 然後他就很
[41:09] 因為他很熟
[41:09] 他就立刻告訴我
[41:10] 那我買了之後我就熟了
[41:12] 我可能常常就會跟大家講
[41:13] 662跟9800
[41:14] 現在怎麼樣
[41:14] 所以如果後面有
[41:16] 這個行銷資源的ETF
[41:18] 難免啦
[41:19] 你就會聽到比較多
[41:21] 那像之前我有跟大家分享一檔
[41:23] 就是星光投信的
[41:24] 這個美國電力的基礎建設
[41:26] 那他呢
[41:27] 他說實話星光投信不是大投信
[41:29] 所以他不太有資源
[41:30] 能夠一直撒一直撒
[41:31] 可是他這檔的績效真的很好
[41:33] 所以有時候會靠績效飛出來
[41:35] 像第一金的太空衛星
[41:37] 不是前一陣大家很熱烈的討論
[41:38] 因為他買很多美國的
[41:39] 這個衛星股太空股嘛
[41:41] 他其實規模不大
[41:42] 他其實已經掛牌一陣子
[41:44] 因為當時的達人秀
