[00:00] 欢迎收听赵华宜古货载第1150集
[25:58] 一个促销的活动
[25:59] 包括像低头款
[26:01] 低利率
[26:03] 或者是高额的零利率等等
[26:05] 正在有些交车送家电
[26:07] OK
[26:08] 那我们看到在目前国内
[26:10] 以市占率比较多的品牌来讲
[26:13] 当然就是TOYOTA
[26:14] 所以和泰车在最近
[26:16] 我看到了包括像是RAV4
[26:18] 今年从年初就一直在讲RAV4
[26:21] 然后现在LASERS
[26:22] 也很多新款的车子要出来
[26:25] 我身边的朋友
[26:27] 最近他们没有前进股市
[26:30] 也没有前进房市
[26:32] 他们都前进车市
[26:34] 对有到这样的程度吗
[26:37] 他们就是可能前阵子有一些获利了结
[26:40] 他们就去换了一些车子
[26:42] 但可能真的也是因为他本来刚刚好车子
[26:44] 就有想要换
[26:45] 然后最近刚好股票市场赚钱
[26:47] 但秉足我朋友的这些的case
[26:51] 我觉得基本上车市通常在8月9月
[26:56] 這兩個月他營收的表現會不錯
[26:58] 所以這也是我剛剛提到的
[27:00] 除了這個金融股之外
[27:03] 另外一個所謂的一個資金避風港
[27:06] 那麼最後我想要跟大家提的就是
[27:09] 今天雖然說加權指數收盤是下跌105.88點
[27:14] 人家有非常多的個股是跌停包括剛剛所提到的國巨可是今天其实是一个对我来说它其实是一个非常非常需要做功课的好时机点
[27:26] 因为今天有一些的一个公司
[27:29] 它其实是能够逆势收红的
[27:33] 甚至有摸到涨停板的
[27:35] 这些都是未来当行情要真正落底的时候
[27:40] 这些个股绝对有可能成为
[27:43] 那一个族群里面的领头羊
[27:46] 是
[27:47] 我们举个例子来说
[27:49] 我看你举谁
[27:50] 今天2303的联电
[27:52] 哈哈我知道
[27:53] 我也是这样想
[27:54] 对
[27:55] 好联电涨停
[27:56] 因为昨天的法说公布了成绩是好的
[27:59] 对
[27:59] 这样讲好像自打脸
[28:01] 好的为什么要涨
[28:02] 好的不能涨
[28:03] 好跌太多了
[28:06] 真的是成绩是很好
[28:07] 他真的跌太多
[28:07] 然后重点是他在融资的部分
[28:11] 融资昨天减了两万五千多张
[28:14] OK
[28:15] 那法轮的部分呢
[28:17] 则是外资昨天买了三万九千多张
[28:21] 是的
[28:21] 但投信是在停损的
[28:23] 是的
[28:23] 但是不管怎样
[28:24] 反正有的人买有的人卖
[28:26] 这是很正常的情况
[28:27] 但是不真的事实是他今天曾经拉到涨停板
[28:32] 而且是一开盘就好像就拉到涨停板了
[28:34] 然後在一點左右才漲停板打開
[28:40] 但是即使它今天沒有鎖漲停板
[28:42] 但是它竟然能夠摸到漲停板
[28:45] 這就是一個很重要的訊號
[28:48] 接下來只要是成熟製程的股票在漲
[28:52] 聯電絕對是優先觀察的指標
[28:56] 再來還有
[28:57] 例如說像是2345的志邦
[29:01] 今天呢
[29:03] 他除了早上开盘
[29:05] 9点5分之前
[29:07] 9点10分之前在平盘下
[29:09] 是
[29:09] 结果呢
[29:10] 其他的时间
[29:12] 约90%的时间
[29:14] 他都全部都在平盘上
[29:16] 是
[29:16] 我觉得他虽然说
[29:18] 今天是留下了上影线
[29:20] 开高走低
[29:20] 对
[29:21] 但是我觉得
[29:22] 这样子的一个股价走势
[29:24] 他代表的是
[29:25] 有人进场去做低节
[29:27] 那么今天还有
[29:29] 包括像是什么台光店
[29:31] 今天收盘涨5.24
[29:33] 它盘中也一度拉到涨停板
[29:36] 它是涨停板被打开的
[29:38] 这些个股虽然说
[29:39] 你今天不定要去买
[29:41] 或者是明天也不定要去买
[29:44] 可是今天这些能够
[29:46] 领先其他的同族群当中
[29:49] 其他的个股
[29:50] 领先去做拉抬的这些公司
[29:53] 绝对是你接下来
[29:55] 在操作的时候
[29:57] 假设你今天真的是要摸底
[29:58] 你要去抄底
[30:00] 你要找标的
[30:01] 一定就是从这一两天
[30:04] 已经有人进场
[30:05] 做卡位的这些个股
[30:07] 来优先的考虑
[30:09] 好 我很谢谢韦泰
[30:11] 因为我觉得我多多少少
[30:13] 也会被盘面的气氛影响到
[30:15] 所以今天一开始在录的时候
[30:17] 我就想说
[30:17] 今天就尽量少讲个股好了
[30:19] 因为就算我们自己觉得OK的
[30:21] 也可能害到人家
[30:23] 其实大概两三天前
[30:24] 我就有在开场的时候
[30:25] 跟大家说
[30:26] 虽然我有买东西
[30:27] 可是我不是很想跟大家聊
[30:29] 买东西的事情
[30:30] 就是会担心说
[30:31] 自己能承担的
[30:33] 或自己还有
[30:33] 本来就还有留钱的
[30:35] 别人不一定是如此
[30:36] 搞不好别人正面临到
[30:37] 这个融资要出场啦
[30:39] 或者是该段没有断
[30:40] 就有深度套牢的问题啊
[30:42] 根本就不应该
[30:43] 这时候再劝人家买东西
[30:44] 诸如此类
[30:45] 可是我觉得
[30:46] 韦泰讲的很好一件事
[30:47] 如果大家能够
[30:49] 比较平心静气的整理心情
[30:51] 今天确实在盘面上的观察
[30:53] 这是很有意义的哦
[30:54] 因为今天一开盘的气势
[30:55] 刚开始是真的还不错
[30:57] 对不对
[30:58] 除了这个之外
[30:59] 宰版啊
[31:00] 大家有没有看宰版
[31:00] 星星啊
[31:01] 锦树啊
[31:02] 都拉到掌庭版
[31:03] 但是因为后面的气势
[31:04] 延续不上来
[31:06] 他们就通通打开了
[31:07] 但是去锁掌庭版的
[31:09] 这股力量
[31:10] 或者是这些想法
[31:11] 你也可以说
[31:11] 大户有可能拉了
[31:12] 之后倒给人家
[31:13] 这是有可能的
[31:14] 就短线客
[31:15] 有可能做这个事情
[31:16] 但他就是一个表态
[31:17] 就是我要拉
[31:18] 我拉得动
[31:19] 我想要做这些族群
[31:22] 他让我有理由可以做
[31:23] 他就是告诉你
[31:25] 他有他背后的原因
[31:26] 我觉得这是今天
[31:27] 很重要的事情
[31:28] 联电比较特别的是
[31:30] 刚刚虽然嘴快
[31:30] 就讲了说
[31:31] 他的成绩很不错
[31:32] 因为昨天我们有讨论
[31:34] 联电法说
[31:34] 他上半年我记得是赚4.68
[31:36] 那下半年他也说会比较好
[31:38] 那全年妥妥
[31:39] 应该就是一个资本额嘛
[31:40] 一个资本额
[31:41] 然后100块的公司
[31:42] 十倍本一笔
[31:43] 所以光是听到
[31:45] 我昨天光听到
[31:45] 觉得说哇
[31:46] 这也太委屈了吧
[31:48] 当然基本面有可能失灵
[31:50] 可是就像韦泰讲的
[31:51] 有人是停损卖压出来
[31:53] 有人是断头断掉
[31:54] 甚至联电的个股期
[31:56] 都有被强制平仓的
[31:58] 所以它是一个全面在期货市场
[32:01] 跟现货市场
[32:02] 都有人断头出去的
[32:03] 那它筹码也经过了
[32:05] 最优先的大幅清洗
[32:07] 所以联电今天的涨停
[32:09] 虽然最后还是没锁住
[32:10] 确实有它的意义在
[32:12] 筹码上的意义
[32:13] 基本面太委屈的意义
[32:15] 双重加在一起
[32:16] 我觉得大家可以观察
[32:17] 我觉得至少是学一个
[32:19] 观察盘面的经验
[32:20] 不是说就跟韦泰讲的一样
[32:22] 现在不敢叫你说
[32:23] 马上买它很便宜什么的
[32:25] 还是要等局势比较稳定
[32:27] 或是你自己觉得资金比较妥当的时候
[32:29] 还有今天的载板双雄是很早
[32:31] 就一开始就拉涨停
[32:32] 所以载板未来的供需缺口扩大这件事情
[32:36] 市场其实还是很买单
[32:38] 也等于这件事情市场没有放弃
[32:40] 市场没有放弃
[32:41] 就记得我们也记在心里面
[32:43] 那高价股的部分
[32:45] 除了这个刚刚讲到的台光电
[32:48] 其实像台达电
[32:49] 其实台达电我们昨天节目
[32:51] 有两位老师也是同步讲了很久
[32:54] 第一个是周老师讲到台达电
[32:56] 以技术形态来说
[32:57] 还是空头走势没有错
[32:58] 可是台达店比较早起跌
[33:01] 它比大盘早起跌
[33:04] 所以它就会变成一个指标
[33:06] 它很不错
[33:07] 但是它受到一些
[33:09] 市场传言的问题
[33:11] 例如说
[33:12] 常常跟大家分享
[33:13] 零组件涨得太多了
[33:15] 那台达店这边
[33:16] 一会有整机的需求的时候
[33:18] 它会承受不了成本
[33:20] 它必须跟客户谈
[33:21] 大家还记得当年为什么
[33:23] 当年
[33:24] 为什么几个月前
[33:25] 我买了信商店跟台庆科吗
[33:27] 大家还记得那时候我在park
[33:29] 我们跟大家讲我买这两档吗
[33:31] 就是因为台达店去跟他们签场约
[33:33] 所以那时候就有提到说
[33:35] 为什么台达店要签场约呢
[33:36] 因为他不希望再去
[33:37] 让零组件后面的涨价
[33:39] 影响到他的生意了
[33:40] 这个是好几个月前就发生的事情
[33:43] 所以台达店其实他已经有意识到
[33:46] 或是类似台达店这样的厂商
[33:47] 他已经有意识到
[33:48] 再涨上去
[33:49] 我可能要再转给我客户的时候
[33:52] 我都有问题了
[33:53] 我没有办法
[33:54] 我没有办法像当年
[33:55] 真的叫当年了
[33:56] 黄仁勋奖
[33:57] 给台积电涨价没关系
[33:59] 现在大家没有办法这么阿萨利了
[34:01] 所以台达电面临到这个问题
[34:03] 因此当这个传言跑出来的时候
[34:06] 台达电就先跌了
[34:07] 因为它可能毛利率会受到影响
[34:09] 未来的营收成长动能
[34:11] 会受到一点影响
[34:12] 那为什么说值得留意呢
[34:14] 跌呀跌呀跌呀跌呀
[34:15] 台达电最近有出量有人接
[34:17] 稍微出量有人接
[34:18] 所以朱老师觉得
[34:19] 最近有出量的股票
[34:21] 特别要留意
[34:22] 先跌的有出量止跌
[34:24] 特别值得留意
[34:25] 那小哥也是说
[34:27] 台达店跌到他参数里的地板股
[34:29] 如果地板股有出量
[34:31] 至少在短信上也值得留意
[34:33] 所以我觉得像这些
[34:35] 都是我一边做节目
[34:36] 我觉得很庆幸说
[34:37] 我不一定会买
[34:39] 我也不一定今天会抢台达店的反弹
[34:41] 但是我觉得他们给我的information
[34:43] 非常重要
[34:44] 就是这个盘
[34:45] 它有它的火种跟道理在
[34:47] 虽然我们觉得财报那么好
[34:50] 一直在暴跌
[34:51] 看不懂啦
[34:52] 可是有没有乱中
[34:53] 还是有它维持那个秩序在呢
[34:56] 有的
[34:57] 它没有到疯狂失序
[34:59] 所以现在的话
[35:01] 我觉得很谢谢韦泰
[35:02] 刚刚提出来这个观察
[35:03] 大家也不妨把手上的股票
[35:05] 拿来做一下检验
[35:06] 其实股票市场理论上
[35:08] 不会是长期走空
[35:11] 我觉得这个观念
[35:12] 大家要先放在心里面
[35:15] 只不过就是介入的
[35:17] 时机点的问题
[35:18] 我常常跟我的学生讲说
[35:20] 股票市场
[35:21] 七个主要的参与者
[35:23] 三大法人
[35:25] 外资投信自营商
[35:26] 政府第四个
[35:28] 然后中石户第五个
[35:31] 然后公司派第六个
[35:33] 再来就是跟我们最熟悉的
[35:35] 就是我们散户
[35:36] 第七个
[35:37] 这七个主要的交易者来讲
[35:41] 其实没有一个交易者
[35:42] 是想要靠空头市场赚钱的
[35:44] 对吧
[35:45] 所以基本上股票市场
[35:48] 理论上当大家都想做多的情况之下
[35:52] 他應該是長時間來看他是隨便多頭走勢
[35:57] 那為什麼股票市場還會跌
[35:58] 就是我剛剛說的嘛
[35:59] 就是有些個股漲到一點評價
[36:02] 太過頭了
[36:04] 所以呢他的股價就會面臨到修正
[36:07] 所以其實
[36:08] 有某些程度來講
[36:10] 我們說股票市場比氣長
[36:13] 這件事情絕對是正確的
[36:15] 但是你就是要比贏人家
[36:17] 你要比贏人家
[36:19] 所以這時候就變成說
[36:20] 不要抱上又抱下
[36:23] 不要抱过一座山
[36:24] 这个是我一直都跟大家讲
[36:26] 我说股票
[36:26] 它是动产
[36:28] 它不是不动产
[36:29] 既然它是一种动产
[36:31] 就请你用动产的方式去对待它
[36:34] 什么叫动产的方式
[36:35] 就是你在它涨高了
[36:37] 它超涨的时候
[36:39] 你要去做一个获利了解
[36:40] 要去出场
[36:41] 然后它也有可能会跌下来
[36:43] 它也可能会超跌
[36:44] 这时候你要去做逢低
[36:47] 去做买回
[36:47] 所以其实我昨天晚上
[36:49] 12點
[36:50] 12點幹嘛不睡覺
[36:52] 你都早上還要上廣播
[36:53] 因為我在想
[36:55] 就是這個盤到底要怎麼樣
[36:57] 然後我就
[36:58] 我就後來我就跟我的學生講說
[37:01] 如果之前你在高檔有出脫的同學
[37:04] 有出脫的部位
[37:05] 現在可以考慮
[37:07] 慢慢開始接回來
[37:09] 然後我發完訊息之後
[37:11] 發現沒有人回我
[37:12] 知道嗎
[37:13] 原來是12點10分
[37:15] 誰要回你
[37:18] 我很不好意思
[37:19] 你所打扰到大家
[37:20] 你可以问问我
[37:20] 我可能会还有办法回你
[37:23] 我也偏晚睡
[37:25] 因为喜欢看夜盘
[37:26] 对
[37:26] 但是我就说
[37:27] 这个就是我想跟我的学生
[37:29] 或者现在听众朋友讲
[37:31] 就是说其实股票市场
[37:32] 它就是要有一些的活动
[37:35] 没有在报上报下
[37:37] 对我来讲是这样子
[37:38] 这我的
[37:39] 我个人对股票市场的一个态度
[37:41] 是这样
[37:42] even我觉得我很常见看好它
[37:44] 但是它如果涨超涨
[37:46] 因为市场总是有可能
[37:48] 因为市场的气氛导致它超涨
[37:51] 这时候其实我们就应该要去
[37:53] 做一点点的
[37:54] 或适时的去做一些调节
[37:56] 然后等拉回来的时候
[37:57] 合理的价格再去做买进
[37:59] 那当然了
[38:00] 因为前面有两位高手
[38:02] 都讲到台达店
[38:03] 我也要称一下
[38:05] 第三位高手来讲
[38:07] 我没有高手
[38:08] 有时候大家就
[38:08] 我真的会觉得我好幸福的是
[38:10] 我真的有这么多人
[38:12] 可以来分享讯息
[38:14] 真的
[38:14] 我超级喜欢这件事情
[38:16] 它跟我的命盘其实有点关系
[38:19] 下次再聊这个
[38:21] 其实台大店在三天前
[38:24] 我也在跟我学生讲
[38:25] 快了快了快到1500了
[38:27] 那你观察的方式是什么
[38:29] 该不会用1500吧
[38:31] 应该还有些其他的对不对
[38:32] 1500其实是研究员
[38:35] 他们互相交流之后的一个心理的价格
[38:39] 心理的价格
[38:40] 但我是认为它的股价
[38:42] 出现所谓的低档的贝利士沙盘
[38:47] 是是是
[38:47] 那这种情况之下
[38:49] 它比较容易会有反弹
[38:51] 但如果没有这种情况
[38:52] 我觉得我
[38:53] 我maybe我不会觉得
[38:54] 做台达电是很好的一个
[38:56] 进入时间点
[38:58] 我还是比较看量价结构
[39:00] 然后
[39:01] 但是我觉得台达电
[39:02] 不要太早去做
[39:04] 类似all in的动作
[39:06] 因为这一波的下跌
[39:07] 台达电跟其他的全职股不太一样
[39:10] 他其实融资的减肥
[39:13] 说实话
[39:14] 我个人觉得减不够
[39:16] 他在从
[39:18] 因为他的融资使用
[39:19] 我记得不是很高
[39:20] 大家不太想
[39:21] 大型全资股
[39:22] 因为他是股本比较大的关系
[39:25] 所以你会看到融资使用率不高
[39:27] 但是我觉得他没有减少
[39:30] 这个是一个不真的事实
[39:32] 他是昨天才出现
[39:34] 比较明显的减少
[39:35] 那反而是接下来就是
[39:38] 融资可能会撑反台南社会
[39:40] 去做一些调节
[39:42] 所以再加上
[39:44] 它是大型股
[39:45] 大型股通常要做V转
[39:47] 机会比较小
[39:48] 所以它应该会
[39:50] 试着从接下来的
[39:52] 这个时间点开始
[39:53] 会去做一些类似
[39:55] 横盘打底的机会
[39:57] 或是逐个扩延底的机会
[39:58] 是比较大
[39:59] 这是我个人认为的
[40:00] 但是它毕竟是一个
[40:03] 很指标性的公司
[40:04] 如果能够连续两天三天
[40:07] 它能够不要再破底
[40:08] 甚至呢
[40:09] 它现在是面临到了年限附近的支撑
[40:12] 所以年限如果说能够守住
[40:14] 我觉得基本上以台大电为首的
[40:17] 其他的相关的Power相关的公司
[40:20] 或者是AI零组件的公司
[40:22] 例如说Power就是有光宝科
[40:25] 光宝科之间也相对的抗跌
[40:27] 然后其他的像刚刚的智邦
[40:30] 台光电
[40:31] 这些都是跟AI Server有相关的这些公司
[40:35] 我觉得这些公司都是可以
[40:37] 优先列为接下来的观察重点
[40:41] 所以市场真的没有失序的原因是
[40:45] 光宝科的评价之前就没有被拉高
[40:48] 之前一直帮光宝科喊冤的
[40:51] 那他相对就抗跌
[40:52] 台达电一路享受着电源一哥或散热一哥他有综合体质一路往上走它就难免在最近逆风的时候评价修正的比较多一些
[41:04] 对不对
[41:04] 这些都代表市场还是有
[41:06] 它一定在评价上的公平性
[41:08] 就像刚刚一开场就讲了
[41:11] 有一段时间真的不得不说
[41:13] 就只好顺势
[41:14] 大家用技术现行做好不好
[41:16] 因为像载板
[41:17] 虽然今天
[41:18] 虽然今天
[41:19] 因为昨天欣欣开法说
[41:21] 但星星在前天
[41:22] 其实又公布他的半年报
[41:24] 他上半年赚了11.7
[41:25] 其实有超乎市场的预期
[41:27] 是不错的
[41:28] 因为我们有跟大家分享过
[41:29] 上半年其实载板
[41:31] 是还没有什么缺口的
[41:32] 下半年这个缺口
[41:33] 才会慢慢放大
[41:34] 明年更大
[41:35] 是用这样一个态势在走
[41:37] 所以他讲出
[41:37] 可以赚超过一个资本的时候
[41:39] 市场是开心的
[41:40] 可是你说
[41:41] 上半年赚超过一个资本
[41:43] 市场开心
[41:44] 但星星涨到八九百
[41:46] 修正下来还有七八百
[41:48] 是不是很合理呢
[41:50] 我还是没有办法用
[41:52] 说像联电那样
[41:53] 本一笔才失败
[41:54] 没有办法
[41:56] 对不对
[41:57] 所以前一阵子在天上飞的时候
[41:59] 真的就只能沿技术形态操作
[42:01] 但好处就是
[42:02] 现在大家经过一轮修正
[42:04] 至少我们比较能用本一笔
[42:07] 价值合理的预估
[42:09] 明年还会成长
[42:11] 货三绿有三生
[42:13] 虽然短线上面好财报不发酵
[42:16] 可是以中长线的投资来说
[42:18] 它反而变成一个比较健康的评价方式
[42:22] 我觉得这也是我自己在这几天
[42:24] 一边知道大家心情一定是很不好
[42:26] 但一边我觉得将来选股会比较合理
[42:30] 重启一轮涨势
[42:31] 也会比较合理的地方在这个地方
[42:34] 刚刚看到三大法人
[42:37] 今天合计卖超508亿
[42:39] 外资卖超483
[42:41] 然后投信卖超126
[42:43] 然后自营商继续卖
[42:45] 自营商卖了152.27
[42:48] 但外置的进空单是减少了1768口
[42:52] 它总共是这个进空单
[42:55] 是来到了8.1万口
[42:57] 也还算是没有很低
[43:00] 所以我觉得指数的部分
[43:02] 可能还会稍微去做一点压抑
[43:05] 但是个股的部分就有刚刚说的
[43:08] 其实名牌自己找就有了
[43:11] 真的啊真的啊真的啊
[43:13] 你花点时间
[43:14] 然后把今天相对抗跌的
[43:17] 然后有多方买盘进驻的
[43:19] 你把它做个笔记
[43:21] 记得要在明天的八点半之前
[43:25] 把它做完
[43:26] 好
[43:26] 这样子
[43:28] 明天不一定要买
[43:30] 可是你可以验证
[43:31] 你做的笔记
[43:32] 在盘面上呈现的反应是什么
[43:35] 我觉得这个都很棒的建议
[43:38] 在涨的时候
[43:40] 只怕自己赚输别人
[43:41] 好急
[43:41] 那可能我们也讲了
[43:43] 很多大家都知道
[43:44] 这个频道是以碎碎念为著名的
[43:47] 讲了很多也没什么用
[43:49] 都在安慰说
[43:49] 赚的不如别人多没关系
[43:51] 现在反过来
[43:52] 真的有用
[43:53] 就是有些事情累积下来
[43:56] 他至少能够换得说
[43:57] 这段时间
[43:58] 也许有人真的叫做
[43:59] 获利有限入袋了
[44:01] 或者是手上有现金
[44:02] 可以慢慢打
[44:03] 有做好一些配置了
[44:05] 所以无所谓
[44:06] 并不是说那种假装无所谓
[44:08] 是真的知道这段时间
[44:10] 在逆风什么事情等等的
[44:12] 我觉得最近的时间又来了
[44:15] 你不用急着买
[44:16] 你也不用怕输了
[44:17] 你只要没有叠就赢别人
[44:19] 对不对
[44:20] 所以是很适合听这些操作方式的
[44:24] 那刚刚呼应韦泰讲的
[44:26] 因为有段时间没有念留言
[44:27] 好多人问说怎么没有念留言
[44:29] 像这位朋友就有提到说
[44:30] 他有听我podcast就感触很深
[44:33] 因为有多次把赚到的钱
[44:35] 都全部吐回去
[44:36] 所以就决定要坚守纪律
[44:39] 我宁可卖错都要确保
[44:41] 我不至于抱上抱下抱过一座山
[44:45] 所以他这边的话
[44:46] 参考的是云香哥的他的纪律
[44:48] 月线跌破
[44:50] 两天站不回
[44:51] 持股先减半
[44:53] 说起来简单哦
[44:55] 真的就是几个字
[44:57] 就像朱老师会告诉你
[44:58] 标股破五军先卖
[45:00] 这次下来是不是觉得很难
[45:01] 是不是真的觉得很难
[45:03] 很多人会说
[45:04] 没有啊
[45:05] 他不是破五军
[45:05] 他立刻就破十军
[45:07] 没有啊
[45:07] 他马上就到月线
[45:08] 我怎么卖
[45:09] 可能很多人都会有
[45:11] 这种跌的急嘛
[45:12] 好
[45:14] 但是总之一定有机会的
[45:15] 不可能完完全全
[45:17] 你手上每一张股票都不能卖
[45:19] 然后季线跌破
[45:22] 两天站不回
[45:23] 先出清池股
[45:24] 你做的比云翔哥还绝
[45:25] 云翔哥是说
[45:27] 跌破月线七成以下
[45:29] 跌破季线五成以下
[45:31] 你比他还绝
[45:32] 跌破季线你是全砍
[45:33] 有人跌破季线砍不掉
[45:35] 有人觉得跌破季线
[45:36] 我回土太多了
[45:37] 我怎么可能这时候砍掉
[45:38] 不过这边的话就说
[45:40] 只要能避开阻跌段
[45:42] 如果没有崩盘
[45:44] 后面反弹上去之后的力道
[45:47] 也会变强
[45:48] 他说其实你回头去看
[45:50] 去年关税连三根跌停前
[45:52] 大盘有征兆
[45:52] 已经跌破季线
[45:53] 我有点忘记大盘有没有跌破季线
[45:55] 可是我印象很深是
[45:56] 那时候盘整了很久
[45:57] 缓步跌破月线
[45:59] 然后朱老师来上节目
[46:01] 有提到说
[46:01] 月线不但被跌破
[46:03] 月线还呈现下弯
[46:04] 所以他有提到一定要减码
[46:06] 这是在对等关税之前
[46:07] 他就讲的
[46:08] 可是你知道我们做媒体
[46:10] 或是做节目的
[46:11] 都不太想讲的很恐怖
[46:12] 而且那时候说实话
[46:14] 对董观众就完全是黑天鹅
[46:15] 所以那时候说
[46:16] 清明节后希望可以化解这个颓势
[46:19] 化解了往下化解
[46:21] 又跌到烂这样
[46:23] 但是三天后
[46:25] 其实就这个多头长超长的
[46:28] 这个三天后
[46:30] 很多人是被嘎空手跟嘎空
[46:32] 反而不是说买多赔钱
[46:34] 他说市场总是有人先知道
[46:37] 会落跑
[46:38] 所以如果照这个纪律的话
[46:40] 去年的关税也是可以先避开的
[46:42] 他说希望大家好
[46:44] 这几天应该都不好受
[46:46] 一起加油打气
[46:48] 那还有人就是对于
[46:50] 这个大盘融资维持率的事情
[46:52] 来询问
[46:53] 因为昨天我有口头说
[46:55] 大盘融资维持率已经来到
[46:56] 前一天140
[46:57] 昨天应该130几
[46:59] 后来就发生一件事
[47:00] 所以就今天有人传讯息
[47:02] 大家不知道有没有看到新闻
[47:04] 证交所出来说
[47:05] 不要去看
[47:07] 这个有一些民间网站统计的
[47:09] 这个融资维持率
[47:10] 请看我们证交所网站
[47:12] 融资维持率还有160几
[47:15] 170
[47:15] 没有断头的危险
[47:17] 因为我们常跟大家分享
[47:19] 如果大盘的平均融资维持率
[47:21] 到了130
[47:22] 挺危险的
[47:23] 就会有所谓的
[47:24] 追缴令万件
[47:25] 奇发的问题
[47:26] 但个股破130的
[47:28] 真的已经相当多
[47:29] 100亿的都看到了
[47:30] 所以个股已经早就
[47:32] 大概一个礼拜前
[47:34] 就陆续开始有人断头了
[47:36] 那为什么会发生这个事呢
[47:38] 这真的很奇妙
[47:40] 因为很多的大型统计网站
[47:42] 都是赵华的好朋友
[47:44] 昨天下午据了解
[47:46] 已经接到关切电话
[47:48] 请他们先不要用
[47:50] 他们自己统计的模式
[47:53] 用他们统计的模式
[47:55] 昨天大盘融资维持率
[47:56] 是134还是133
[47:59] 不行
[47:59] 这个数据太吓人了
[48:02] 再过几趴
[48:03] 就有集体断头的问题
[48:04] 会吓到投资人
[48:05] 所以请劝导拿掉
[48:08] 我们证交所另有一套统计标准
[48:11] 不应该只用融资
[48:12] 融券也应该进来
[48:14] 所谓的整户维持率
[48:16] 或是整体维持率
[48:17] 通通算进来
[48:18] 其实还有160几到170
[48:20] 没有那么夸张
[48:21] 好
[48:22] 所以大家看到几个大的
[48:24] 因为我不点名
[48:25] 我怕造成朋友的困扰
[48:26] 几个大的
[48:27] 总之准一下我就停更了
[48:30] 没有融资维持率这个指标
[48:32] 到现在还是有人停更
[48:35] 有一些可能知名度没有那么高的
[48:37] 是陆续停掉
[48:38] 因为他们可能没有被关切到
[48:40] 重点来了
[48:41] 我就问了
[48:42] 那你们要不要按照政府的标准
[48:45] 重新上架政府的融资维持率算法
[48:49] 他说政府没有提供标准
[48:52] 没有提供数据
[48:53] 没有提供计算模式
[48:55] 所以他们也不敢贸然再上架
[48:57] 要不就是大家都到证交所网站上看
[49:00] 要不就是完全复制贴上证交所的数字
[49:04] 目前听到的情况是如此
[49:07] 所以昨天没有什么口误的问题
[49:10] 可能会有些人confused的原因在这里
[49:13] 那当然这件事情也凸显政府
[49:15] 他很希望大家不要慌
[49:18] 不要像韩国现在已经是大型示威游行了
[49:22] 我也知道我也理解
[49:25] 可是大家自己斟酌
[49:26] 你有没有融资
[49:27] 你有没有快被追缴
[49:28] 您自己清楚吗
[49:30] 昨天营业员都蛮忙的
[49:32] 有蛮多人昨天是补钱的
[49:34] 那好处是什么
[49:35] 好处这一波上来
[49:36] 大家多多少少都还能补到钱
[49:38] 所以还没有到
[49:39] 真的很多人就是
[49:41] 完全补不到落跑的情况
[49:43] 再跌就有可能
[49:45] 那昨天我们也聊到说
[49:47] 为什么韩国都已经这么惨了
[49:51] 还要再借钱投
[49:52] 真的也听到有些人
[49:53] 跟我们分享故事
[49:55] 例如说
[49:55] 有人说他们公司的大叔
[49:58] 这个已经要退休了
[50:00] 退休金也有一笔了
[50:01] 存在那准备要退休了
[50:02] 结果这笔钱
[50:03] 现在是已经赔在股市里了
[50:04] 那怎么办
[50:05] 怎么办
[50:06] 不能输啊
[50:08] 这时候如果你卖掉
[50:09] 你就是赔钱出场啊
[50:12] 所以只好再去借钱
[50:14] 昨天韩国再借钱的状况是上升的
[50:17] 再去借钱投进去
[50:19] 这个时候不能出场
[50:21] 好无奈耶
[50:22] 好无奈耶
[50:23] 对不对
[50:24] 这个昨天我们也听这个云翔哥讲过
[50:26] 他当年少年股神一系崩塌的故事嘛
[50:29] 我刚刚也讲给韦泰听
[50:31] 简言之就是一开始
[50:32] 当然都一帆风顺嘛
[50:33] 买一些自己觉得本益比合理的
[50:35] 心安理得的
[50:36] 也随着水涨船高涨上去嘛
[50:38] 短短几年就从几十万
[50:41] 变成了一千多万
[50:42] 觉得自己是股神
[50:43] 那下来的时候呢
[50:44] 就觉得
[50:45] 用原来那套方式
[50:46] 本益比合理啊
[50:47] 好公司啊
[50:48] 为什么不行
[50:49] 叠了
[50:50] 我不想出来
[50:51] 我融资
[50:52] 融资要补钱了
[50:54] 我不想补钱
[50:55] 可是我没钱
[50:55] 我去借钱
[50:56] 我借钱
[50:57] 又再下去了
[50:58] 我再去跟另外一个人借钱
[51:00] 为什么不卖
[51:01] 因为现在卖
[51:03] 我就变成还要还人家钱
[51:05] 我没有办法收拾这个摊子
[51:08] 我一定要凹到他反弹
[51:11] 我一定要
[51:12] 可是再一次的断头
[51:14] 没有人要借他钱了
[51:15] 那就不得不变成
[51:18] 从少年股神变负债
[51:19] 这就是一个story
[51:21] 现在韩国在上演这个story
[51:23] 希望大家不要上演这个story
[51:25] 听起来好沉重
[51:27] 听起来真的让我觉得好沉重
[51:31] 怪不得当时的鱿鱼游戏
[51:33] 那个影集出来的时候
[51:35] 大家有这么大的共鸣
[51:38] 因为感觉那时候参加游戏
[51:40] 想翻身
[51:41] 对他们都是想翻身
[51:42] 如果他如果不去拼搏一下
[51:44] 不去拼一把
[51:45] 他可能这辈子都没有机会
[51:47] 但是我觉得台北股市
[51:50] 或者所有市场的股票市场都一样
[51:52] 我都会跟同学们讲就是
