[00:00] 欢迎收听赵华宜古惑仔第1109集
[23:45] 盘面上的热门族群去做一个资金的加码
[23:48] 那把手上比较不会动的股票
[23:50] 去做一个适度的减码
[23:52] 或做换股的动作
[23:53] 就比较不会错过
[23:54] 这样一个资金的轮动
[23:55] 但如果说你的操作是
[23:57] 比较害怕追高杀低的
[23:59] 那我觉得其实有些时候
[24:00] 你就不妨用蹲点的方式
[24:02] 也许你不一定要赚得比别人更快
[24:05] 但最少在AI的轮动过程里面
[24:07] 你不要落后别人太多
[24:09] 所以像盘面上
[24:10] 你看落后拉回的股票
[24:12] 反而是在近期
[24:13] 你可以去做一个关注
[24:15] 去做一个布局的一个标的
[24:16] 像西光子蛋
[24:18] 从上礼拜已经落了蛮久的
[24:20] 但如果大家去看一下
[24:21] 这礼拜相关的矽光子的重点
[24:23] 像博通
[24:24] 我记得是礼拜四要公布财报
[24:25] 那博通财报很重要
[24:27] 因为他直接去cover了台股的三大族群
[24:31] 对一个是细字财
[24:32] 一个是网通
[24:33] 一个是矽光子
[24:35] 所以他博通的财报如果好的话
[24:37] 那我觉得其实台湾相关的网通
[24:40] 细字财
[24:41] 矽光子的股票
[24:42] 也许都会有一些重新转强的机会存在
[24:45] 所以你如果说不敢去追排名上最强的股票
[24:48] 那我觉得这时候你不妨去看到
[24:50] 比较弱的比较拉回股票
[24:52] 去寻找低阶的买点
[24:53] 我觉得相对比较安全
[24:55] 好大家对西光子现在一想到就
[24:57] 好像就不是那么有信心了
[24:59] 对不对
[24:59] 跟三个月前的心情一定是截然不同
[25:02] 博通很重要
[25:03] 而且他这一次的说法也很重要
[25:05] 因为他上次有讲了一件事
[25:07] 他就说到2028年还是光同并进
[25:10] 没有那么容易就可以切换到西光子
[25:12] 大家当时有傻眼
[25:14] 而且当时因为西光子的风头正热
[25:17] 然后因为这句话有稍微回档
[25:19] 可是那次的回档回的不深
[25:21] 回的不深
[25:22] 就又上去了
[25:23] 所以市场资金很厉害的
[25:24] 要是现在博通再说出类似的话
[25:27] 可能矽光子会有点躺平
[25:29] 可是我觉得这一次博通会讲好啦
[25:32] 对
[25:32] 这次博通讲好
[25:34] 那这些已经躺在地上一阵子的矽光子
[25:36] 或是没有什么表现
[25:37] 当然像今天迅兴KY还是涨停半的
[25:40] 矽光子里面联军也涨停啊
[25:41] 对不对
[25:42] 就是这两档其实以前在矽光子里面相对落后
[25:45] 尤其是联军
[25:46] 但现在他们两个是扮演着
[25:48] 细光子的火种其实没有灭
[25:51] 只是之前的大哥大姐
[25:53] 他们长太多了
[25:54] 休息一下
[25:55] 如果等到博通是说好的的时候
[25:58] 那有可能这些躺平的细光子
[26:01] 就会再攻起来
[26:02] 我觉得这是一个很有趣的事情
[26:04] 如果今天是全部的细光子
[26:06] 都不停的往下杀
[26:07] 没有出现联军跟迅兴KY
[26:09] 这类型的领头羊
[26:10] 而且他们是之前长福
[26:12] 没有像这个联亚
[26:14] 对不对
[26:15] 没有像波罗威涨那么多的
[26:17] 所以代表这个族群
[26:18] 绝对还在等一个机会
[26:20] 那不用因为他们大部分在休息
[26:22] 就觉得他们已经没有戏了
[26:24] 因为他们已经透露出端倪给大家了
[26:27] 那股票有时候也不是这么简单
[26:29] 例如说像今天有两档
[26:31] 是背板上面大家比较关注的
[26:33] 一个就是可成
[26:34] 一个是真顶KY
[26:35] 真顶KY涨很多了
[26:37] 可成可能大家就比较意外了
[26:39] 哎呦 可成
[26:39] 但事实上我刚刚有翻那个对话记录
[26:42] 跟那个浩宇哥讲说
[26:43] 大概在四月
[26:45] 4月下旬的时候
[26:46] 事实上可曾打入NV供应链的事情
[26:49] 就已经在业界已经传开了
[26:51] 可是可曾在这个消息传出后
[26:53] 有些微微上涨
[26:54] 随后是下沙破底一段时间
[26:58] 可见的市场到底
[27:00] 是不是真的那么有效率
[27:01] 或者是打入NV供应链这件事情
[27:04] 它在4月底的时候
[27:06] 大家似乎不觉得它是一个大利多
[27:09] 可是到了黄明勋来聊天
[27:11] 到了黄明勋这几天在台湾的旋风
[27:13] 到了这几天老AI大涨
[27:14] 到了背板股上出现
[27:16] 突然之间市场就疯了
[27:18] 就说太重要了
[27:20] 他打入了NV供应链
[27:22] 一个已知一个多月的事情
[27:24] 在最近正式发酵
[27:26] 连涨两根停板
[27:27] 但可成的位阶确实相对低
[27:30] 我也在观察这家公司
[27:31] 我虽然也听到的时候
[27:33] 我也蛮有兴趣的
[27:34] 只是我不知道
[27:35] 他什么时候会发酵
[27:36] 毕竟他有一段时间
[27:38] 会让你搞不清楚
[27:39] 请问可成到底
[27:40] 在靠什么赚钱
[27:41] 好像买了满手的美债
[27:43] 靠美债利息赚钱吗
[27:44] 还是什么
[27:45] 好像听说有要投生计
[27:46] 好像听说他要干嘛
[27:47] 但他如果是在本业
[27:49] 就是走这种所谓机壳机构件上面
[27:52] 跟NV做了连接
[27:54] 我觉得大家会对这家公司
[27:56] 真的是一个重新评价
[27:58] 所以他算是现在相对第一位
[28:00] 接刚被点名的
[28:01] 倒是蛮值得留意的
[28:03] 对我觉得盘面上
[28:04] 大家可以留意到这种所谓的
[28:06] 应该算是老瓶装新酒的概念
[28:09] 也就是可曾过去
[28:11] 他其实就是属于苹果概念
[28:13] 因为后来受到中国大陆竞争的关系
[28:16] 你发现到
[28:16] 他慢慢在相关的一个机壳的本业
[28:19] 是慢慢把一些厂卖掉
[28:21] 转进到我们讲
[28:22] 曾经有一段时间
[28:23] 大家觉得是金融控股公司
[28:25] 因为投资很多债券
[28:27] 投资很多基金
[28:28] 我觉得现在因为又重新回到
[28:30] 所谓的AI伺服器工业当中
[28:32] 以他的体质
[28:34] 搭配未来的本益比的想象空间
[28:36] 我觉得大家都可以特别的留意
[28:37] 甚至说你看到像大力光
[28:39] 大力光其实今天盘面上
[28:41] 在所谓的处置期间
[28:42] 股价也是强拉了一根
[28:43] 加密货币涨停板的一个力道
[28:46] 那我觉得都代表说
[28:47] 其实你都可以留意到
[28:48] 台股虽然在历史高点附近
[28:51] 但是其实还有很多
[28:53] 我觉得本意比合理的公司
[28:55] 只要他们在AI的一个
[28:57] 能见度越来越高的话
[28:59] 我觉得都会有他的机会存在
[29:00] 但难的地方在哪
[29:01] 难的地方就在于说
[29:03] 你怎么样去度过
[29:04] 那个等待的时间点
[29:06] 那我觉得等待这件事情
[29:08] 就要回归到
[29:08] 什么股票可以让你可以抱得安心
[29:11] 然后耐心的等它发动
[29:13] 一定是来自于
[29:14] 对产业的够熟够认识
[29:16] 搭配基本面的了解
[29:18] 所以我觉得如果说你是
[29:19] 有一些公司
[29:20] 你觉得它是一个好公司
[29:21] 但怎么都没有轮到它的时候
[29:23] 我觉得你就不妨要多
[29:25] 做一点功课
[29:26] 做一点研究
[29:27] 多听听看他们法术会的说法
[29:29] 在AI的占比有没有提升
[29:30] 我举一档股票当个例子
[29:32] 像我去年曾经买过一档股票
[29:34] 叫预帮
[29:34] 被动元件
[29:36] 预帮其实在去年
[29:38] 大家就已经知道
[29:39] 他在这个被动元件当中
[29:41] AI伺服器的占比一直是最高的
[29:43] 而且他的营收每个月都创历史新高
[29:47] 他的获利每一季都创历史新高
[29:49] 但是被动元件去年
[29:52] 大概从去年第四季到今年第一季
[29:54] 所有被动元件都涨过一轮了
[29:56] 只有预帮没有涨
[29:57] 那你发现到从今年第二季开始
[30:00] 预帮的股价就一路往上冲高
[30:02] 停都停不下来
[30:03] 直接往上喷出
[30:05] 也就是因为大家发现到
[30:06] 过去没有涨到的股票
[30:08] 只要他的展望沒有改變
[30:10] 他在AI伺服器的營收比重
[30:12] 繼續維持一個成長的話
[30:13] 大家就會發現到他的好
[30:15] 股價就會買回來
[30:16] 甚至說我前幾年
[30:17] 應該說兩年前有買過一檔股票叫亞太金屬是那時候一度是大標股對然後後來你卖飞了我卖飞我等不到那个时间他有一个即使身为资深分析师
[30:30] 对于卖飞了
[30:31] 还是有小小跟我complain一下说卖飞了
[30:34] 讲了两次卖飞了
[30:35] 因为我是七十几块去等
[30:37] 等了大概快要一年的时间
[30:40] 等到他变成一百
[30:42] 我记得一百四十几块
[30:43] 对后来变八百多块
[30:45] 对就是在你卖飞之后
[30:47] 其实短短半年时间
[30:48] 它变成大标股
[30:49] 那买它的时候就知道说
[30:51] 它其实在脾气里面非常重要
[30:53] 它是一个大型烘烤机
[30:54] 台湾唯一的厂商
[30:56] 然后在这个马来西亚
[30:58] 在这个相关泰国
[31:00] 都持续出货
[31:01] 跟随着台光电
[31:02] 他们一起做一个重要的布局
[31:04] 所以你知道这家公司非常好
[31:06] 而且获利持续在成长
[31:07] 但是不好意思
[31:08] 大家都没办法等到
[31:10] 那个发销的时间点
[31:11] 所以才要跟大家说
[31:12] 就是说如果你发现到
[31:13] 现在有些好的公司
[31:15] 你真的觉得有点放弃了
[31:17] 等不下去了
[31:18] 我觉得不妨就回归到
[31:20] 从基本面去研究
[31:21] 这时候我觉得筹码面
[31:22] 或技术面可能不是那么重要
[31:24] 只要你确定它在这个产业当中
[31:28] 还是具备核心的竞争力的话
[31:30] 我觉得你可以用时间
[31:31] 去换取它的空间
[31:32] 所以整体上来看
[31:34] 你就可以看到盘面上
[31:36] 你看到今天台股
[31:37] 我觉得算是百花齐放
[31:38] 很多个股都要发动上来
[31:40] 我们还是回归到
[31:41] 如果你六月份来讲
[31:43] 要去找一些比较能够动了起来的族群
[31:46] 其实今天盘面上我觉得还蛮整齐的
[31:48] 第一个是集团性的股票
[31:50] 所以你看到鸿海集团
[31:52] 对
[31:53] 因为鸿海
[31:53] 因为迅兴也是鸿海的
[31:55] 对
[31:55] 广宇也是鸿海的
[31:57] 鸿泽也是鸿海的
[31:58] 所以今天鸿家
[31:59] 其实蛮多股票是发动上来的
[32:02] 所以你可以从这方向去找
[32:04] 就是说既然他们的母公司先发动了
[32:07] 所以在六月份有集团做这样的力道的时候
[32:10] 他们就会走得特别的强
[32:11] 所以鸿海集团在鸿海创高之后
[32:14] 它就会有一个带动的作用
[32:16] 那广达也是同样的一个概念
[32:18] 所以广达集团上去之后
[32:20] 甚至说它的金孙达明
[32:22] 最近也慢慢有动上来的感觉
[32:24] 有慢慢的对
[32:25] 对那另外你看伪创集团
[32:27] 那伪创集团比较有趣
[32:28] 伪创集团其实还有蛮多是这种
[32:30] 安全监控啊软体的公司啊
[32:33] 所以今天其实蛮多软体股也动上来的
[32:35] 对对你提醒我了
[32:37] 其实刚刚讲到B&A
[32:38] 忘了继续接
[32:39] 软体也算是一种
[32:41] 还有就是工业电脑
[32:42] 大家可以留意
[32:43] 软体跟工业电脑
[32:44] 因为两三年前
[32:45] 也涨过一大波
[32:47] 可是后面
[32:48] 两个各自遇到自己的问题
[32:50] 软体有
[32:51] 大家会认为
[32:51] 现在AI的工具非常的多
[32:53] 那AI工具一多
[32:54] 那软体股
[32:55] 甚至代理软体的公司
[32:56] 像美国其实有些软体股
[32:58] 就杀得乱七八糟
[32:59] 可能开发成本会大幅降低
[33:01] 就不需要昂贵的软体了
[33:02] 我们知道以前
[33:03] 你要买所谓的正版软体
[33:04] 都非常的昂贵
[33:05] 所以软体股
[33:06] 其实沉寂了一段时间
[33:08] 可是我大家回去看
[33:09] 这些软体股的获利
[33:10] 其实并没有不好
[33:11] 完全就是评价受到了质疑
[33:14] 工业电脑则是受困于
[33:17] 去年一整年的记忆体大涨
[33:19] 其实工业电脑
[33:20] 有人是可以消化的
[33:21] 例如像宜鼎这种
[33:23] 专做公控相关的
[33:24] 他就有消化
[33:25] 但是那是因为
[33:26] 宜鼎本来就是专做
[33:27] 记忆体相关的公控产品
[33:29] 那其他的不是的就很辛苦
[33:32] 可是我也听到
[33:34] 这个工业电脑厂商
[33:36] 说客户也能理解
[33:38] 记忆体就是这样居高不下
[33:39] 总不能都不出货了
[33:41] 所以在第二季
[33:42] 这类型的客户愿意
[33:44] 接受转嫁的状况
[33:45] 就会提升
[33:46] 我这边赶快来接一下
[33:47] 因为刚刚讲到
[33:48] 这个边缘AI
[33:49] 轮回边缘AI的话
[33:51] 我觉得这两个族群
[33:52] 是值得留意的
[33:53] 但他们的缺点就是
[33:55] 交易量比较小
[33:56] 一旦筹码集中很可怕
[33:58] 那一旦筹码不愿意过来
[34:00] 也会冷冷清清
[34:01] 对所以这两个族群
[34:03] 第一个软体股
[34:03] 你发现到在上个礼拜
[34:05] 美股软体股
[34:06] 也全面性的大复活
[34:07] 像微软啊
[34:08] 像Parentier啊
[34:09] 很多股票其实都虽然往上走高
[34:12] 甚至说这个Salesforce啊
[34:14] 一些相关的美股软体股
[34:15] 财报也好
[34:16] 股价也大幅度的走高
[34:18] 所以台湾今天软体股是全面性的大复活
[34:20] 像什么麦达特啊
[34:22] 01啊
[34:23] 这些很久没有动到的一些
[34:24] 那他们其实优点都是在说
[34:27] 第一个就像赵华所说的
[34:28] 长线上来讲都在波段的一个低点
[34:31] 对
[34:32] 然后最近是整个族群开始动起来
[34:34] 一些股价低跟发动
[34:36] 那当然你可以看到
[34:37] 如果你在这一拜
[34:38] 继续看到美股的软体股
[34:39] 继续涨上去的话
[34:40] 我觉得这些台湾软体股
[34:42] 应该会有机会再发动上来
[34:43] 那第二个就是工业电脑部分
[34:45] 刚刚提到宜鼎
[34:46] 今天是创业率新高
[34:48] 那另外工业电脑的大哥是严华
[34:50] 对你不要忘了严华
[34:52] 也有吃赵元印
[34:53] 严华这两天
[34:54] 其实上礼拜五到现在
[34:55] 他有一点喜
[34:56] 就他会有点开高走低
[34:57] 开高走低
[34:58] 然后但他前面有涨
[34:59] 他前面有涨
[35:00] 我觉得如果今天风吹回工业电脑
[35:03] 严华一定是要表态的
[35:04] 对它就要表态上去
[35:06] 所以这一次我觉得电脑展的重点
[35:09] 但相关的边缘运算的AI
[35:11] 你会发现到也慢慢动起来
[35:13] 像大家提到
[35:14] 今天盘面上有一个很活泼的是元刚
[35:16] 对它也是用到所谓的
[35:18] 这个挥打的相关边缘运算的模组
[35:21] 去开发一些商品
[35:22] 那今天在机械人题材带动底下
[35:24] 它也是涨停板创下短线的高点
[35:26] 所以我觉得这就代表说
[35:28] 其实盘面上真的
[35:29] 在台股创新高的时候
[35:31] 有些资金就转移到一些
[35:32] 比较低位阶的股票补涨
[35:34] 那像刚刚提到
[35:35] 你短线上要去观察是
[35:37] 除了这些所谓低位阶部长以外
[35:39] 你也可以从盘面上
[35:40] 集团股的发动
[35:41] 去寻找当中的机会
[35:43] 比方今天有一个集团也很强
[35:44] 是在所谓的台塑集团
[35:46] 对
[35:47] 台化
[35:48] 然后南亚长亭
[35:51] 当然南亚是很多复合式题材
[35:53] 对
[35:53] 他又卖南电
[35:54] 然后又卖南亚科
[35:56] 他的业外肯定满满满
[35:57] 对
[35:57] 而且卖了大概三个季度了吧
[36:00] 还没卖完
[36:01] 还要继续卖
[36:01] 所以你会发现到
[36:02] 他今天的南电
[36:04] 甚至南雅科掌银板
[36:05] 又创业率新高
[36:06] 所以整个台塑集团的股票
[36:08] 你看今天什么福茂科也上来了
[36:10] 然后相关的台塑集团
[36:12] 我觉得都可以观察一下
[36:13] 除了台塑赤宝以外
[36:15] 其他的所谓旗下的南雅科
[36:18] 或南电这些指标性股票
[36:20] 甚至风策股票
[36:21] 我觉得都是在六月份
[36:22] 你可以留意到
[36:23] 他们有强势轮动往上的机会
[36:25] 另外就是华欣利华集团
[36:28] 华欣利华集团
[36:29] 当然有很多
[36:30] 他们的布局非常好
[36:31] 第一个你看到
[36:32] 他有所谓的华兴科
[36:34] 对华兴科也是这个重要的
[36:36] 这个台湾被动人间的二哥
[36:38] 也是华兴基团的股票
[36:39] 然后华邦电也很争气
[36:41] 今天股价也创造率值的新高
[36:43] 然后他旗下还有新唐
[36:44] 还有彩金
[36:45] 还有新商店
[36:46] 所以我觉得这就代表说
[36:48] 在六月份
[36:50] 只要这些主流题材还在的话
[36:51] 相关的华兴集团的个股
[36:54] 你也可以做一个多方一并的看待
[36:56] 那国际集团
[36:57] 当然持续维持一个强势的表态
[36:59] 所以你可以从这样的一个情况里面
[37:01] 甚至联发科集团
[37:02] 联电集团
[37:03] 我觉得在六月份期
[37:06] 大家可以从这个集团股当中
[37:07] 寻找到一些不错的标的
[37:09] 那当然尽量还是要选择强势的产业
[37:11] 也就刚刚提到
[37:12] 被动元件
[37:13] 你就从国序集团
[37:14] 华欣集团里面
[37:15] 去寻找当中标的
[37:17] 那记忆体当中
[37:18] 你就看到像这个华邦电纳科
[37:20] 甚至今天比较可惜的是
[37:21] 这个黄董的利金集团
[37:24] 对他两档都创新高
[37:26] 一个是爱普先盘中创历史新高
[37:29] 但震荡很大
[37:29] 开口走低
[37:30] 太靠手机
[37:31] 涨停板到变叠半跟停板
[37:33] 那黄董自己的这个利基电
[37:36] 今天股价也是创下终于挂牌的新高
[37:39] 但盘中也是大幅震荡
[37:41] 后盘中翻叠
[37:42] 所以我觉得其实你现在都可以看到
[37:44] 在盘面上这种热络的时候
[37:46] 集团性的作帐的个股
[37:48] 也是盘面上大家可以留有焦点
[37:50] 那另外一块你可以从投信的买盘来看到
[37:54] 我觉得最好情况就是
[37:55] 投信跟集团双加持的一个个股
[37:59] 我觉得表现可能会变得更加的强势
[38:01] 所以盘面上你可以看到
[38:03] 近期投信有在买的
[38:04] 又有集团色彩的一个个股
[38:06] 也都是盘面上相对比较强势的标的
[38:09] 因为我有给哈伟看
[38:12] 我最近收到的一些讯息
[38:13] 刚刚的我就也呼应一下
[38:15] 因为为什么讲到边缘AI
[38:17] 就是跟刚刚讲的AIPC
[38:19] 我们要把它连成一串
[38:21] AIPC讲了好几年了
[38:23] 每一年我们都说
[38:24] 不要小看这些消费性的NB厂
[38:26] 可能会在AIPC的加持下
[38:28] 如何如何
[38:29] 讨论了半天
[38:30] 但有可能轮到今年
[38:32] 他们终于出现了
[38:33] 所以我才会把
[38:34] 两年前夯过的边缘AI
[38:36] 再包回来
[38:37] 各自都有他们
[38:38] 成绩在低位阶的原因
[38:40] 当然工业电脑
[38:42] 我觉得是已经有发动的味道
[38:44] 有发动的味道
[38:45] 但很明显
[38:46] 我觉得从严华这两天的走势看来
[38:48] 他有点也在洗洗刷
[38:50] 能不能洗洗上
[38:51] 我个人觉得需要
[38:53] 有点需要像是国际
[38:54] 或者是华欣集团里面
[38:56] 以前最喜
[38:57] 让人家觉得最失望的
[38:58] 其实叫华欣科
[38:59] 我还记得那时候
[39:00] 贝多元建在起来的时候
[39:02] 讲一讲
[39:02] 后来讲到
[39:03] 大家从不信变成信
[39:04] 因为以前牛股太多了
[39:06] 但因为这次贝多元建
[39:07] 至少从小股票
[39:08] 像蜜望石开始起功
[39:10] 这个和生堂
[39:11] 也不能说它是超小的股票
[39:13] 但是就是以
[39:14] 跟国际华欣科比起来
[39:16] 是比较中小型
[39:17] 日电茂
[39:18] 从这一波
[39:19] 他们信仓店起来的时候
[39:20] 大家会比较开始有点信心
[39:22] 但我强调
[39:23] 一定要大哥大姐要涨
[39:25] 所以国具华星科的涨
[39:27] 是非常有意义的
[39:28] 那在讲这段的时候
[39:29] 就会不少人留言说
[39:31] 最讨厌华星科
[39:31] 完全理解
[39:33] 完完全全理解
[39:36] 但是现在盘面上
[39:37] 到底还有哪一个龙头股
[39:39] 没有大标特标的呢
[39:40] 如果连国具华星科都涨了
[39:42] 如果在之前连日月光都涨了
[39:45] 那我想就是等盐滑了吧
[39:47] 对啊
[39:48] 是不是就等盐滑了呢
[39:50] 工业电脑是一个高毛利
[39:52] 高客制化的产业
[39:53] 所以它也不容易
[39:54] 是一个量大的产业
[39:56] 但无论如何
[39:57] 他们绝对是跟AI
[39:58] 可以挂上边的
[40:00] 所以我觉得这个族群
[40:01] 还是值得有人
[40:02] 做一个表态
[40:03] 所以刚刚讲的那一串
[40:05] 就是讲着讲着
[40:07] 幸好还有个提醒我了
[40:08] 再把它补进来
[40:09] 为什么会讲这个
[40:10] 我有看到有位朋友
[40:11] 传讯息说
[40:12] 他就是今年以来
[40:13] 才开始研究个股
[40:14] 结果呢
[40:15] 每次看好都觉得
[40:16] 节节高升的不敢追
[40:18] 或是追了之后
[40:19] 一两根涨停板就卖掉
[40:21] 整个人觉得超级生气
[40:22] 或难过
[40:23] 是不是自己不适合做个股
[40:25] 只要买ETF
[40:26] 我觉得如果从今年以来到现在
[40:29] 那就是五六个月的事情
[40:31] 好不好
[40:31] 那如果已经有看好的个股
[40:33] 却发现它节节高升
[40:35] 那是不是第一
[40:36] 至少在这个多头情况下
[40:38] 有选到对的股票吗
[40:40] 那第二抱不住
[40:41] 买了以后好怕
[40:43] 好怕回档
[40:44] 立刻就把它卖掉
[40:45] 如果以研究四五个月来说
[40:47] 有赚钱其实就已经非常赞了
[40:50] 因为说实话
[40:51] 今年是一个如果跟AI沾上边
[40:54] 或是我们达人们
[40:55] 有比较主力在讲的这些股票
[40:57] 几乎是设飞镖哪一档都会涨
[40:59] 只是涨多涨少
[41:00] 那能不能爆
[41:02] 能不能爆下去
[41:04] 以及已经涨一段能不能介入
[41:06] 它就关系到
[41:07] 大家到底有没有学会
[41:10] 进场跟出场的策略跟想法
[41:13] 如果您是听汉尔哥的
[41:16] 那就要看这个题材的热度
[41:18] 还在不在
[41:18] 汉尔哥也会辅助于
[41:20] 技术线性跟筹码
[41:21] 并不是说
[41:22] 这个题材在
[41:23] 它就永远只会涨而已
[41:25] 对不对
[41:25] 那如果听赵华讲的这些公司
[41:27] 那我也有我自己的一套出厂机制
[41:30] 例如说
[41:30] 我可能就会部分停利
[41:32] 涨了二三十趴
[41:33] 甚至如果是那种
[41:34] 比较活泼型的股票
[41:36] 我会设定
[41:36] 它已经涨了
[41:37] 例如说本来
[41:38] 以前你买它是殖利率四趴
[41:40] 那现在已经涨四十趴了
[41:42] 对不对
[41:42] 那是不是可以做部分获利了解
[41:44] 也许它没有标准答案
[41:47] 可是你会有一个
[41:48] 所谓的买卖准则
[41:50] 这个可不是在几个月内
[41:52] 我觉得每一个人都可以达成的
[41:54] 所以我觉得要先练习的是
[41:56] 我们现在竟然很幸运的在这波多头
[41:59] 可能随便没有太多的股市经验
[42:02] 就赚钱的朋友们
[42:03] 我觉得心反而要定下来
[42:05] 第一买个股赚钱很幸运
[42:07] 那至于能不能长期赚钱
[42:09] 取决于大家有没有慢慢的
[42:11] 练出自己的心法
[42:12] 那另外一方面说
[42:14] 那是不是就买ETF就好呢
[42:15] 对啊
[42:16] 其实你的核心部位就应该放在
[42:18] 让你比较放心的ETF
[42:20] 然后把一些剩下的钱
[42:21] 你想要刺激一下
[42:23] 玩一点个股
[42:23] 试试看自己的股感
[42:24] 能不能培养出个股
[42:26] 因为个股很有魅力
[42:27] 我常常讲
[42:27] 今天我看到很多个股涨停板
[42:29] 你看到ETF涨一两趴
[42:30] 没意思
[42:31] 要用这样的一个分配
[42:34] 然后要让自己在股票市场
[42:36] 我觉得至少你经过
[42:39] 两到三年的一个训练
[42:40] 我自己以前当记者的时候
[42:43] 我写的采访文章超烂
[42:45] 可是我以前在学校
[42:47] 是国文作文非常好的
[42:50] 就是那种国文小老师
[42:51] 作文比赛第一名那一种的
[42:52] 所以一开始做采访稿的时候
[42:54] 写得超烂
[42:55] 然后被长官痛骂说
[42:57] 这什么烂文笔啊
[42:58] 什么狗屁不通
[42:59] 好 问题不在文笔
[43:01] 问题在我不熟悉采访一个人
[43:04] 到底该问什么问题
[43:05] 我不熟悉他回答我的东西
[43:07] 是我以前的生活经历里面没有的
[43:09] 所以我听不懂前因后果
[43:11] 我没有办法把它连贯
[43:12] 我没有办法用我过去的国文
[43:14] 作文的能力
[43:15] 把它做起成转合
[43:17] 因为我根本就听不懂
[43:19] 所以我写出来的采访稿
[43:20] 烂爆了
[43:21] 烂爆了真的好挫折
[43:23] 我以前做的那么厉害
[43:25] 全国比赛什么比赛
[43:27] 为什么会这么烂
[43:28] 为什么呢
[43:29] 那个时候我就去找了一个
[43:31] 模仿的对象
[43:32] 那时候有一个前辈
[43:33] 他的文笔常常被同事称赞
[43:36] 被长官称赞
[43:37] 他采访人物的时候活灵活现
[43:39] 然后我就发现
[43:40] 他有一套他的方法
[43:41] 例如说他的前言
[43:43] 就会去铺陈
[43:44] 他在今天这个采访里面
[43:45] 他印象最深的是
[43:46] 好用这个切进来
[43:48] 那后面的话
[43:48] 可能先简介一下
[43:50] 这个人过去的背景
[43:51] 然后再简介一下
[43:52] 这家公司
[43:52] 那当然你不是那么熟
[43:54] 这家公司可以上网
[43:54] 去找一些资料
[43:56] 之类的
[43:57] 然后慢慢的
[43:58] 我用这样的启程转合
[43:59] 再加上自己要用功
[44:01] 不是说在那边
[44:02] 就在觉得
[44:03] 被骂得乱七八糟之后
[44:04] 你都不去学习
[44:05] 这个产业的知识或什么
[44:06] 即使他可能比较生硬
[44:08] 就这样磨练了
[44:09] 其实很快
[44:10] 因为我的底子
[44:11] 就是以文笔的底子
[44:12] 不算差
[44:13] 大概两三个月后
[44:14] 长官就明显发现
[44:16] 我的不同
[44:17] 然后再接下来
[44:18] 如果在产业知识
[44:19] 情报公司
[44:20] 慢慢地累积之后
[44:21] 可能一两年后
[44:22] 全部人都知道了
[44:23] 赵华写这个采访人物
[44:26] 这个产业专题
[44:27] 真的写得很好
[44:28] 但是可能有一点无法分辨
[44:31] 老板讲的愿景是真是假
[44:34] 因为这就是经验
[44:35] 老板讲的愿景是真是假
[44:37] 你当然一开始照单全收
[44:38] 所以又再过了两三年
[44:40] 你开始可以分辨了
[44:41] 因为你有非常多的讯息来源
[44:42] 滚到上下游来确认
[44:44] 老板老板的朋友
[44:45] 老板老板旁边的公司
[44:46] 确认之后就会说
[44:48] 哦他其实有一点夸张
[44:50] 或者是
[44:51] 哦他其实其实很保守
[44:52] 那时候你就会达成
[44:54] 你的文笔又不错
[44:55] 你写出来的专访
[44:56] 这个有姿有色
[44:57] 然后老板讲的真伪
[44:59] 你也可以分辨
[45:00] 这是一个一连串的
[45:02] 然后呢
[45:02] 我第一次到电视台
[45:03] 对不起讲多了
[45:04] 但是我真的是觉得
[45:05] 很多事情不是几个月
[45:07] 你就能搞定的啦
[45:08] 我第一次上荧光幕前
[45:11] 做来宾或是主持节目
[45:13] 烂爆了
[45:14] 真的就是爛爆了
[45:16] 就算我有那麼多的產業的知識
[45:19] 就算那時候我已經寫文字寫稿子寫得這麼好
[45:23] 可是你要我自己呈現出來
[45:25] 用講的用表演的給人家看到我的臉
[45:28] 爛爆了
[45:30] 所以呢又過了多久大概過了三年我才慢慢琢磨出一套我自己的风格所以很多事情你也可以说我的资质没有那么好可是我必须讲就是需要一段时间来学习
[45:43] 那今天这位问我的朋友
[45:45] 您不是不适合个股
[45:47] 是您还是把学习个股
[45:49] 这件事想得太容易了
[45:51] 所以你才会在
[45:52] 应该快乐的事情上面
[45:54] 感到难过
[45:56] 如果你能够平衡一下
[45:58] 你的认知
[45:58] 我觉得你会觉得
[46:00] 你其实很幸运
[46:01] 在这波台股的多头
[46:02] 在这些股票上
[46:03] 其实已经有赚钱了
[46:05] 对其实刚刚赵华讲得很好
[46:07] 那我就简单去讲一下我的想法
[46:10] 第一件事情
[46:11] 以刚刚那位朋友来说
[46:12] 他会有卖飞的问题
[46:14] 那跟大家讲
[46:15] 你看我们在市场
[46:17] 已经算是很久的这个之历了
[46:19] 今年说真的
[46:20] 没有卖飞股票
[46:21] 你应该没有在台股做过吧
[46:23] 对吧
[46:23] 所以我常常决定
[46:24] 我大量200多卖
[46:25] 然后后来800 900
[46:26] 对今年我也是卖飞一大堆股票
[46:29] 卖完之后
[46:29] 继续涨的甚至说翻倍的也都有
[46:31] 但你要习惯就是说
[46:33] 今年行情绝对不是一个正常的行情
[46:35] 你看指数从这个年初
[46:38] 大概我记得好像三万点
[46:39] 现在四万五千点
[46:40] 大概五个月涨了一万五千点
