[00:00] 欢迎收听赵华语古惑仔第1106集
[23:04] 那今天晚上朱老师也会来聊一下
[23:06] 是说他觉得以目前的形态
[23:08] 非常认同小明同学讲的
[23:10] 就是以现在四万变成新地板
[23:12] 从这个新地板再往上延伸
[23:15] 但是中间一定会有大洗刷
[23:17] 所以大家的进出场的依据
[23:19] 就要变得非常的明确
[23:20] 我们刚刚把产业点过一轮
[23:22] 这个产业点过一轮
[23:23] 已经讲了一年
[23:24] 可能都是这些产业
[23:25] 但大家进出场的逻辑是什么
[23:28] 可能到现在大家都还是
[23:30] 呜呜呼呼的
[23:31] 因为像昨天我们也回答大家
[23:32] 那要不要停利呢
[23:33] 停利的原则是什么呢
[23:35] 那现在如果说大家还想要进场
[23:38] 我也觉得
[23:38] 如果您例如说好
[23:40] 被动元件好了
[23:41] 第一个是处置你要不要碰嘛
[23:43] 第二个是你碰了之后
[23:45] 你是不是要快进快出
[23:47] 还是你有一个铁打的心灵
[23:48] 觉得就是你可以抱他
[23:51] 抱一个破断
[23:51] 没有破五日均线之前
[23:53] 你都可以一直抱
[23:54] 还是十日均线之前
[23:56] 你都可以一直抱
[23:57] 还有就是因为台积电
[23:58] 现在没有创新高
[23:59] 所以等台积电的风波
[24:01] 如果能够稍微平息之后
[24:02] 台积电创新高
[24:03] 那台股自然还有新高
[24:05] 所以我们还是有一些
[24:06] 可用之兵在轮流
[24:09] 以及我们的这个航母
[24:10] 在这边等待
[24:11] 对所以台股是不看淡的
[24:14] 就看大家
[24:14] 有没有善用进出场的方式
[24:17] 那小明会比较建议的
[24:18] 进出场方式是什么呢
[24:20] 就像昨天在达人秀上面聊的
[24:22] 我觉得被动元件
[24:23] 那一个部分
[24:24] 我是真的有认真在动脑想过
[24:26] 因为储制的那些股票
[24:27] 你会发现都是法人在买
[24:29] 外资跟投信在买
[24:31] 现在已经很猛
[24:31] 就储制啊
[24:32] 投信不一定不碰
[24:33] 对
[24:34] 投信有时候还是会买
[24:35] 他会买
[24:36] 但是买不了多
[24:37] 对买不了多
[24:38] 所以他们这么大的资金
[24:40] 一定要有地方去
[24:41] 所以我们昨天就讲
[24:42] 那你可以去看
[24:42] 没有被储制的
[24:44] 会有资金的持续效应
[24:46] 所以台积信科今天就一度攻上涨停板
[24:48] 然后还有像是国际旗下的电容厂
[24:51] 凯美也是攻上涨停
[24:52] 凯美比较慢
[24:53] 但是现在也来了
[24:54] 对为什么他慢
[24:55] 因为前面他被其他的大哥资金吸走
[24:57] 现在大哥抓去关了
[24:59] 小弟就出头天
[25:00] 大概是这样子的感觉
[25:01] 所以你说这样子的操作逻辑
[25:04] 第一个如果以被动原建族群来讲的话
[25:07] 就是去看法人到底资金会往哪里流
[25:09] 同样的逻辑
[25:10] 第二个是到底停利要怎么抓
[25:12] 停利对我来讲
[25:14] 我觉得过去这至少一年的时间里面
[25:16] 你用五日均线来看
[25:17] 真的是屡试不爽
[25:19] 非常好用
[25:20] 因为你只要照着我们过去跟大家分享的
[25:23] 你盘中买绿不买红
[25:25] 或者是你在他回档修正的时候去逢低承接
[25:28] 等到后面你用回后买上涨
[25:30] 股价转强
[25:31] 他开始走了一段以后
[25:33] 通常股价就算碰到五日均线
[25:35] 你也不会赔钱
[25:36] 你只是获利回吐一点点
[25:37] 那有些股票他就是很强
[25:39] 他连五日均线碰都不碰
[25:41] 一走走30%
[25:42] 那你后面股价测一次五日均线
[25:44] 我就先停利一半
[25:46] 我先卖一半
[25:47] 甚至还有一种
[25:48] 我们在讲的更直白
[25:49] 更接地气一点好了
[25:51] 你涨了20%
[25:53] 今天股价涨停板
[25:54] 要不要卖
[25:54] 你爽卖你就先卖一半
[25:56] 那股价后面有跌回来了
[25:58] 你再把它接回来
[25:59] 为什么只卖一半
[26:00] 因为你不知道行情在这边
[26:02] 到底结束了没
[26:03] 所以你可以留一半
[26:04] 让获利去做奔跑
[26:05] 你想你把一半的不会卖
[26:07] 再停利20%好了
[26:08] 你爽卖了吗
[26:08] 然后后面股价涨到50%
[26:11] 你平均下来的话
[26:12] 你这样子的获利是35%
[26:14] 我觉得对于一般的投资人来讲
[26:16] 已经是一个很好的成绩
[26:17] 所以动能强的股票
[26:19] 我不要随便卖光
[26:21] 但你可以适时的去做分批停利
[26:23] 那你停利完了
[26:24] 剩下来的一半部位
[26:26] 我们就用纪律来操作
[26:27] 跌破你认为重要的均线
[26:29] 不管是五日均
[26:30] 十日均还是月均线
[26:31] 我就把所有的部位
[26:33] 去做停利出场
[26:34] 那你这样子卖下来的成本
[26:36] 它不会是最高价
[26:37] 但至少你不会说
[26:39] 我报过一座山
[26:40] 好不容易前面赚钱
[26:41] 後面又報到賠錢
[26:42] 這種方法對於一般投資朋友來講的話
[26:44] 算是一種我的心法分享
[26:46] 好 這個跟趙華很像啦 對不對
[26:50] 就是說要不要停利這件事情
[26:52] 因為停利可能會變成賣肥
[26:54] 賣肥又買不回來是大家的通病
[26:57] 所以呢最核心的事情
[27:00] 今天再囉嗦一下就是你一定要有一個大部位是你可以長期累積上上下下你都不用太担心去操作它而你可能有个中小部位
[27:11] 是刚刚小明讲的
[27:12] 你买了现在当红的股票
[27:14] 一下子就赚二三十趴
[27:16] 甚至四五十趴
[27:17] 甚至翻倍
[27:17] 你就择一个你喜欢的状态
[27:21] 把它获利了结入袋
[27:22] 当然如果您觉得
[27:24] 你可以接受获利回吐
[27:25] 你觉得还是很有信心
[27:27] 不要获利入袋
[27:28] 那当然是个人有自己的判断原则
[27:30] 但是我是指
[27:30] 这一些很多人在这一波赚的
[27:32] 可能有点莫名其妙
[27:34] 今天早上连这个阿格力都跟我说
[27:35] 他赚的莫名其妙
[27:36] 就是莫名其妙的情况下
[27:39] 你又很担心回档的话
[27:41] 那你就适时的找一些东西做停利
[27:44] 当然你的核心部位
[27:45] 除非你有急要用一笔大钱
[27:48] 或者是你真的发现行情
[27:50] 可能你现在非常的担心
[27:51] 会大幅回档
[27:52] 你再去减持你的核心部位
[27:55] 但是旁边这些中小部位
[27:57] 比较灵活活泼的
[27:59] 其实随时停利
[28:00] 不用在意有没有卖飞
[28:02] 我最近收到蛮多私讯
[28:03] 是已经没有在抱怨卖飞了
[28:05] 已经没有抱怨了
[28:06] 但是会有一点
[28:07] 就是长到自己
[28:09] 不知道该如何处理
[28:10] 这样我觉得大家还蛮棒的
[28:12] 有被训练好了
[28:13] 真的还蛮棒的
[28:14] 那我今天其实有看一看我的持股
[28:17] 我有想整理一下
[28:18] 因为我的持股档数是多的
[28:20] 相当多
[28:20] 然后我还有相当多的ETF
[28:23] 那我本来要整理的时候
[28:25] 是想到什么呢
[28:26] 例如说
[28:26] 有一些股票是人家报给我的
[28:29] 那这段时间也是上下下
[28:31] 有一定的基本面支撑
[28:33] 我才会买
[28:33] 但是不排除
[28:35] 它就是一个名牌
[28:35] 它是个名牌
[28:36] 我就没有研究它
[28:38] 所以我今天看
[28:39] 报酬率就跟小明讲
[28:40] 要接近20%
[28:41] 我觉得那我就
[28:42] 不然就卖掉
[28:43] 白赚
[28:44] 对啊
[28:45] 人家跟我讲的
[28:46] 谁跟我讲的
[28:47] 谁跟我讲的这样
[28:47] 人家跟我讲的
[28:48] 今天我就涨那么多
[28:50] 一下涨1000多点
[28:51] 这也太热了吧
[28:52] 先换一点这种
[28:53] 就是我没研究的东西的钱出来
[28:55] 也开心
[28:56] 开心啊
[28:56] 但后来没卖掉
[28:57] 因为我中午有一个
[28:59] 今天事情真的多
[29:00] 所以我中午开了一个会之后
[29:01] 一出来
[29:02] 怎么1200点变成
[29:03] 变7800点
[29:05] 怎么了
[29:05] 他就从有
[29:07] 就是我想卖那一家公司
[29:09] 从涨两三趴变成平盘
[29:10] 我就不想卖
[29:11] 对
[29:12] 大概是这样
[29:13] 所以我觉得
[29:14] 大家如果听我们的节目
[29:16] 就知道我们是在一个
[29:17] 多头的立场下
[29:18] 跟大家讲
[29:19] 选股的逻辑原则
[29:21] 进出场的道理
[29:22] 以及你资产配置的方向
[29:24] 我觉得这点是很重要
[29:25] 那最近也会有人
[29:27] 就是问我说
[29:27] 某某ETF怎么样
[29:28] 其实如果大家想知道
[29:30] 单一的ETF怎么样
[29:31] 真的要动动手指
[29:33] 上网查一下
[29:35] 因为现在资讯爆炸
[29:36] 那不要觉得这一波上来
[29:38] 好像随便买随便都会赚
[29:40] 对
[29:40] 如果真的有心在这一波上来
[29:43] 趁着赚钱
[29:44] 有点余裕
[29:44] 可以开始做一点功课的话
[29:46] 我觉得尽量不要
[29:47] 再让自己变成
[29:49] 只是用伸手牌在赚钱
[29:51] 不是说大家不能问我问题
[29:52] 但是我希望大家问的问题是
[29:55] 自己已经有稍微消化了
[29:57] 我这样做
[29:58] 我的原因是这样子
[29:59] 然后赵华我觉得怎么样呢
[30:01] 那我今天有研究谁的法说会
[30:04] 或是股东会
[30:05] 最近是股东会的旺季
[30:07] 大家真的要留意一下股东会
[30:08] 股东会还蛮重要的
[30:10] 因为大部分的老板
[30:11] 对于股东都是非常客气的
[30:14] 甚至会讲出一些很接地气的话
[30:16] 等一下再来聊这一块
[30:17] 再叮咛一下大家
[30:19] 我觉得这样要做点功课
[30:20] 不管是像单一的ETF
[30:22] 或单一的个股
[30:23] 只要不要太冷门
[30:24] 其实你上网搜寻一下
[30:26] 甚至现在AI非常发达
[30:27] 你都可以找到蛮多的资料的
[30:30] 像举个例好了
[30:31] 像今天有人传讯息
[30:33] 问我这位先生不好意思
[30:34] 他就问我说
[30:35] 照好我之前看了一个短影片
[30:37] 好像我不知道谁帮我拍的
[30:39] 一个就短影片
[30:39] 你有提到你用00985A
[30:42] 来代替0050
[30:42] 就是动能的市值型
[30:44] 主动的市值型
[30:45] 来取代传统的市值型这样子
[30:47] 那你现在怎么看
[30:49] 像这样我就觉得什么意思呢
[30:51] 就是我会有点
[30:52] 你要知道是什么
[30:53] 例如说你想要知道
[30:54] 985A怎么样吗
[30:55] 那我也可以
[30:55] 你上网查一下
[30:56] 其实你就知道
[30:57] 985A确实有跑赢0050
[30:59] 就是在台股多头市场的时候
[31:01] 这样的策略看来确实没有错
[31:03] 可是并不代表
[31:04] 我手上就没有0050
[31:06] 只是我已经有一部分的0050了
[31:09] 就是市值型传统的已经有了
[31:11] 那我想要试试看这种号称
[31:13] 应该要打败0050的东西
[31:15] 能不能有这样的表现
[31:17] 所以我觉得当初
[31:18] 我买进的原因理由
[31:19] 讲得很清楚
[31:20] 那大家不要变成是
[31:22] 因为赵华买了哦
[31:24] 所以现在这档怎么样呢
[31:25] 那我觉得这样就会有点那个
[31:28] 你可以去查一下00985A现在的表现嘛
[31:31] 以及像我们常常讲到981A
[31:33] 403A
[31:35] 992A
[31:36] 991A
[31:37] 各自有他们喜欢的领域等等的
[31:39] 那大家也可以去看一下他们的持股
[31:41] 是不是真的像981A因为有同一头
[31:44] 他是同一头性
[31:45] 但头顾有顽挺嘛
[31:46] 所以他PCB真的买了不少
[31:47] 真的有PCB女王的加持
[31:50] 虽然不同公司
[31:51] 很多人都觉得这两家同一个公司
[31:53] 那还有就是之前有讲到
[31:55] 991A有一段时间
[31:56] 非常喜欢西光子
[31:57] 991A比较喜欢记忆体
[31:59] 我觉得大家至少
[32:00] 在你想要买这档ETF产品的时候
[32:02] 做一点点研究
[32:03] 但我个人觉得
[32:05] 主动ETF多买这档真的没关系
[32:07] 因为他们的选股策略
[32:08] 还是蛮可能随时会改变的
[32:10] 不如就让他们各自去跑出绩效来
[32:13] 让大家
[32:14] 你就是评审
[32:15] 所以很开心
[32:16] 看着他们帮你跑绩效这样
[32:18] 对
[32:18] 因为主动是ETF
[32:19] 其实就一句话
[32:20] 你今天
[32:21] 我讲直接一点
[32:23] 你也不用管他到底成分股
[32:24] 今天去调整什么
[32:25] 因为你买主动式ETF
[32:27] 你不就是买这个基金经理人
[32:28] 去帮你操盘吗
[32:29] 那他买什么
[32:30] 你管那么多干嘛
[32:32] 对不对
[32:32] 他今天买了这个A
[32:33] 你会去问他说
[32:34] 你干嘛买这个吗
[32:35] 不会
[32:35] 因为你已经相信他的选股逻辑
[32:37] 所以以ETF来讲的话
[32:39] 大家如果最近想要去选主动式ETF
[32:42] 真的就是看你觉得
[32:43] 哪一个基金经理人顺眼
[32:45] 你就去买他的
[32:46] 当然还有另外一个问题
[32:48] 我也这边也先跟大家
[32:49] 先算是提出来讨论
[32:50] 因为当大部分市场资金
[32:52] 开始有共识
[32:53] 或者是一般投资人
[32:54] 喜欢去做所谓的
[32:55] 主动式ETF
[32:56] 当他的基金规模
[32:58] 越来越大的时候
[32:59] 他的绩效会越来越贴近0050
[33:02] 因为他的资金太大
[33:04] 大到你一些中小型股
[33:05] 他已经买不下去了
[33:06] 他买下去
[33:07] 他会把整间公司买下来
[33:09] 那所以他就只能去买
[33:10] 越来越前面
[33:11] 市值越来越大的公司
[33:12] 所以这个是可能
[33:13] 未来才会遇到的问题
[33:15] 现在的主动式ETF
[33:16] 都没有这个问题
[33:17] 因为基金的规模都还不大
[33:19] 那这个就是
[33:20] 可以大家去思考一下
[33:21] 你希望的是什么
[33:22] 真的是比较贴近市值型的
[33:24] 稳健的
[33:24] 还是你要去追求爆发力的
[33:26] 那或许基金规模
[33:27] 你可能要考虑一下
[33:29] 那再来的话
[33:30] 还有刚刚我有想到的是
[33:31] 关于在现阶段来讲
[33:33] 我觉得啦
[33:34] 操作真的是现在太热了
[33:37] 我热到
[33:37] 我们周围便利商店
[33:40] 我去便利商店
[33:40] 都会听到有人在聊股票
[33:41] 对啊
[33:42] 走在路上就有啊
[33:43] 我随便去买杯咖啡
[33:44] 路上都有人在聊
[33:45] 真的
[33:45] 然后我去吃饭
[33:46] 我现在去吃饭
[33:47] 我压力蛮大的
[33:48] 因为只要一进门
[33:49] 待在门口的人
[33:50] 就会跟我说
[33:50] 认识的就会叫赵华
[33:52] 不认识的就会说
[33:52] 你晚上那个节目
[33:54] 我都有看
[33:54] 你晚上那个节目怎样
[33:55] 然后我就会觉得
[33:56] 然后吃完饭出来
[33:58] 你可不可以跟我讲
[34:00] 现在要买什么
[34:00] 对
[34:01] 然后我就只好快步走开
[34:03] 我觉得有点压力
[34:05] 我也会
[34:05] 因为像我昨天
[34:06] 其实我去吃享食天堂
[34:08] 然后也有人认出
[34:10] 对
[34:11] 然后我就觉得
[34:12] 确实很热
[34:13] 大家都会想要问名牌
[34:15] 那因为我们工作的性质
[34:17] 其实刚才赵华
[34:17] 讲的那个问题
[34:18] 我也有遇到
[34:19] 就是大家会想要问说
[34:21] 那什么东西怎么样
[34:22] 我之前遇到过的是
[34:24] 因为我有直播嘛
[34:25] 他们会直接例如说打2330
[34:27] 我想说你打四个代号
[34:28] 给我的意思是什么
[34:29] 我是股票问答机吗
[34:31] 所以我今天要告诉你说
[34:32] 明天要涨还是跌吗
[34:33] 不是吧
[34:33] 我蛮认同赵法刚才讲的
[34:36] 你必须要自己先做个功课
[34:37] 稍微做一下功课
[34:38] 稍微做一下
[34:39] 稍微就好了
[34:40] 对你稍微想过说
[34:42] 你的问题的点是什么
[34:43] 例如说你今天听了法说会
[34:44] 你觉得哪一个地方你听不太懂
[34:46] 或者是你觉得这个东西
[34:47] 对于未来
[34:48] 股价会有什么影响
[34:49] 你让我们有一个讨论的空间
[34:52] 而不是今天跑来问我们丢四个代码
[34:54] 然后我就要回答你说
[34:56] 我觉得股价会涨会跌
[34:57] 这个可能就是从一般投资人
[34:59] 一开始的散户投资人
[35:01] 慢慢的越来越专业
[35:02] 会进步的一个过程
[35:03] 好 怎么又讲到这个上
[35:05] 对 希望大家在路上看到我
[35:09] 想打招呼可以
[35:10] 想要就默默地看着我离开
[35:13] 也可以
[35:13] 也没有关系
[35:16] 好 那今天呢
[35:18] 无论如何
[35:18] 虽然开高走低
[35:19] 但再创了一个历史新高
[35:21] 那我觉得盘中震荡
[35:23] 如果大家不是盲目追高的话
[35:25] 也不至于受到重伤啦
[35:27] 当然有一些股票是很戏剧性的
[35:29] 例如有昨天可能涨停
[35:30] 今天跌停的也有
[35:31] 今天下来加速也是比较多的
[35:33] 所以严格来说
[35:34] 虽然今天中场涨700多点
[35:35] 可是体感温度
[35:36] 其实今天是不好的
[35:37] 不好的
[35:38] 那我们也可以让自己康荡一下
[35:40] 康荡一下
[35:41] 就像赵华今天没有做什么
[35:42] 就是检视我今天有没有东西
[35:44] 觉得可以清理一下
[35:46] 越买越多越买越杂
[35:48] 因为一直涨
[35:48] 大家一直爆牌
[35:49] 买了七八十档
[35:50] 也太多了
[35:51] 好诸如此类
[35:52] 我觉得可以不用这么急
[35:54] 因为现在不是急的时候
[35:56] 是
[35:57] 好那就跟各位股货赛们
[35:59] 说拜拜咯
[35:59] 各位听众朋友
[36:00] 大家拜拜
[36:01] 拜拜
