[00:00] 欢迎收听赵华语古惑仔第1098集
[23:45] 你看锦硕跟新兴
[23:48] 其实他们大量低
[23:49] 都还没有跌破
[23:50] 可是呢
[23:51] 南电是大量低跌破
[23:53] 是
[23:53] 它现在是已经跌到
[23:54] 两个大量低的低点附近
[23:57] 所以看起来
[23:58] 我觉得他快要直跌了
[23:59] 对
[23:59] 所以你接下来就是看
[24:01] 一下筹码的走势
[24:02] 基本上这个地方应该是
[24:04] 如果在这个地方
[24:05] 你才要杀
[24:06] 我觉得就真的不需要
[24:07] 是
[24:07] 对
[24:07] 你就可以再观察一下
[24:09] 对
[24:09] 不要说
[24:09] 今天我们凯哥一讲
[24:11] 你会觉得说
[24:12] 好像不杀不行
[24:12] 不是啊
[24:13] 凯哥没有讲什么
[24:15] 一定要杀的
[24:15] 不是
[24:16] 是你要去看一下
[24:17] 他的位阶
[24:18] 因为
[24:18] 今天是因为
[24:19] 整个市场的高阶股都下来了
[24:22] 是
[24:23] 大家都在做修正
[24:24] 那他们其实没有跌停
[24:26] 今天不管是新兴
[24:29] 不管是锦缩
[24:29] 不管是南电
[24:30] 这三家其实都没有跌停
[24:31] 不过南电跌的7%多也是痛
[24:33] 没有跌停
[24:34] 但我想没有跌停
[24:35] 基本上代表下面还有一只手在撑
[24:37] 有人在撑
[24:38] 对
[24:39] 那基本上他既然没有跌停
[24:41] 他很有可能就是下一批会先上去
[24:43] 反而是今天跌停所住的
[24:45] 可能就还在等一等
[24:47] 是
[24:47] 这个市场其实就是
[24:49] 不断地在找第一位街的轮动
[24:52] 第一位街的轮动
[24:54] 今天还有一个重灾区是CPU
[24:55] CPU我们之前也常常聊
[24:57] 好不容易现在看起来
[25:00] 有一些CPU
[25:01] 例如说华星光对不对
[25:03] 越线跌破了往季线走
[25:05] 又来了
[25:05] 这次算是一个比较大波段的
[25:08] 不过CPU刚刚也有特别提到
[25:09] 有人是前两天都还在涨停
[25:11] 像刚刚讲到讯心KY
[25:12] 但今天像华星光
[25:14] 像联亚像IETKY
[25:16] 都是跌停所死的
[25:18] CPU到底
[25:19] 因为它现在两极化了
[25:21] 我也不是每一个人都可以
[25:23] 立刻避难到迅行KY上面
[25:25] 到底该怎么来判断
[25:26] CPU现在跌下来
[25:28] 谁是凯哥心目中可以捡的CPU
[25:30] 其实我们应该先去看说
[25:31] 它第一季的财报数字怎么样
[25:34] 如果它第一季的财报也是很烂
[25:36] 那我觉得那真的就不用看
[25:38] 因为基本上一开始涨题材
[25:40] 太做梦了
[25:41] 涨完题材之后
[25:41] 你就要回来看
[25:42] 它的实质的基本面状况怎么样
[25:44] 所以如果你用实质基本来看
[25:45] 基本上我觉得像
[25:46] 不管像联亚
[25:48] 不管像ITKY
[25:49] 其实都还算不错
[25:50] 都交出一个不错的成绩单
[25:52] 那接下来你就要看说
[25:54] 那他们的回档
[25:55] 什么时候是一个支撑的买点
[25:57] 对
[25:58] 那我觉得像联亚跟IT
[26:00] 像IT今天其实
[26:02] 跌停所住也没有多少张
[26:03] 好像也才一两百张
[26:04] 所以我就告诉你
[26:06] 其实这种就是回来修正
[26:08] 他不是真的要死给你看
[26:09] 对不是真的要死给你看
[26:11] 再来就是
[26:12] 他跟光盛何必按才刚开始
[26:14] 其实光盛目前持股
[26:16] 也还没有买够
[26:17] 你觉得他会死吗
[26:18] 当然不会嘛
[26:19] 就是告诉你
[26:20] 他后面还有一只
[26:21] 易烈结盟的手
[26:23] 在紧紧的要去买它
[26:25] 所以我觉得他应该也不会死
[26:26] 那今天假设IET拉起来
[26:28] 应该我觉得光圣
[26:29] 联产也还会再拉起来
[26:31] 所以我觉得对于CPU的这一块
[26:33] 我觉得还是要分
[26:35] 就是纯CPU还是光纤
[26:38] 如果是纯CPU
[26:39] 我觉得他不会死
[26:40] 可是是光纤就很难讲
[26:42] 会不会你涨太多了
[26:43] 所以像华星光这种
[26:45] 它是比较偏光纤类的
[26:47] 这种就是你要稍微注意一下
[26:48] 那我们一开始讲的像联亚光盛上全
[26:52] 像这个IT
[26:54] 他们就是纯CPU
[26:55] 那我觉得拉回来还是要找买点
[26:58] 那像文貌全新这种的呢
[27:00] 文貌全新
[27:01] 全新是有啦
[27:03] 文貌
[27:03] 我之前讲过吧
[27:04] 文貌最近有好吃力喔
[27:05] 他其实并没有太多的CPU
[27:08] 不是光镜猪腿吗
[27:10] 他没有太多CPU
[27:11] 但是他有卫星通讯
[27:12] 好
[27:13] 文貌最近跌得也凶喔
[27:16] 也凶喔
[27:17] 这种公司
[27:18] 因为本益比拉得比较高
[27:20] 不敢说未来没有
[27:21] 我们我也有听到一些好消息
[27:22] 但他在下跌的时候
[27:24] 不用去揭刀
[27:25] 都是观测一下
[27:26] 例如有没有所谓的
[27:28] 底部爆大量止跌
[27:29] 然后重新恢复上攻了
[27:31] 有没有突破
[27:32] 战胜重要均线等等的
[27:34] 我觉得没办法
[27:35] 因为我很难用什么本益比
[27:37] 他价值低估
[27:39] 现在值利率很高
[27:40] 这些公司完全不适用
[27:41] 完全不适用的时候
[27:43] 只能用形态
[27:44] 所以凯哥才会一直教大家
[27:46] 大量的中值
[27:47] 有没有站上啊
[27:48] 或什么的
[27:49] 就是用形态
[27:50] 还有法人筹码
[27:51] 搞不好
[27:52] 法人跑回来买了
[27:53] 最好
[27:54] 投信有青睐
[27:55] 但现在投信真的做很短
[27:56] 例如说
[27:57] 像这个九八耶
[27:59] 他常常会持股
[28:00] 三五天就卖掉
[28:01] 我卖掉
[28:02] 那股票就重伤
[28:03] 他喜欢就大涨
[28:04] 其实像我们昨天
[28:06] 做这个展览秀
[28:06] 有图可以看的时候
[28:07] 我就发现
[28:08] 哇塞
[28:08] 这个投信一进来买
[28:09] 两三天就好了
[28:10] 股价就涨停涨停
[28:12] 或是至少涨半根半根
[28:13] 这样上去
[28:14] 以前投信哪有那么微
[28:16] 现在只要看到有投信的买盘
[28:19] 就是一个两到三成基本盘的上去
[28:22] 可是后来他不要了
[28:23] 就不得了了
[28:24] 几乎杀到跌停的也有
[28:25] 什么也有
[28:26] 哇
[28:27] 这个所谓主动式ETF
[28:28] 现在在台股的这个影响力
[28:29] 真的很大
[28:30] 今天403A
[28:31] 其实还是小溢价
[28:33] 因为呢
[28:34] 正好看到他的真正净值是破发
[28:37] 9块多
[28:38] 我尾盘就挂9.99
[28:40] 想说我无聊啦
[28:42] 大家不要学我无聊
[28:43] 我想说我可以捡到破发的403A吗
[28:46] 没有成交
[28:47] 最后守在10块
[28:48] 是一个小溢价
[28:49] 守在10块钱
[28:50] 那大家最近都会一直不断的讨论
[28:52] 这个到底会不会403A
[28:55] 会变成940之乱
[28:56] 我还是强调一件事情
[28:58] 我觉得主动式ETF
[28:59] 它比较跟着是整体的盘式
[29:01] 而不是真的说
[29:02] 因为我太多了
[29:04] 然后变人踩人
[29:05] 然后卖或什么的
[29:06] 我觉得现在是没有这样的态势
[29:07] 因为今天不是我们跌吗
[29:08] 今天韩国也跌
[29:09] 所以今天是盘托着
[29:11] 这些主动式的ETF跌
[29:13] 不是ETF造成盘在跌
[29:14] 我觉得这个事情要来做厘清
[29:16] 不过这边的话
[29:18] 也要请教凯哥了
[29:20] 因为这个主动CTF
[29:22] 现在锁定的标的
[29:23] 会有这种快进快出
[29:25] 我们要怎么去跟得到
[29:28] 投信的脚步
[29:29] 或者是我要镇定
[29:30] 他现在卖我的股票
[29:31] 可是我股票没有错
[29:32] 我要镇定这样子
[29:34] 我觉得基本上
[29:36] 但0098应该是一个很好的标的
[29:38] 就是你可以去观察它
[29:39] 因为它是比较发散的
[29:42] 它不是很其中的
[29:43] 你像00403A
[29:45] 它就是很集中
[29:46] 它就是以这个0050为一个基底
[29:49] 然后从前50大市值
[29:51] 扩散到前200大的市值的一个族群
[29:54] 那它有买一个特色
[29:56] 就是它买的股票
[29:57] 基本上是要有可能
[29:58] 从原本的前200大
[30:00] 挤进前50大的
[30:01] 所以它是有一个这样的脉络可循
[30:04] 所以我觉得到了第三季
[30:06] 可能0981A震荡会比较大
[30:09] 因为我们之前有讲过
[30:11] 进入第三季
[30:12] 可能这盘式会开始横向整理
[30:14] 横向整理其实
[30:15] 你个股的跌幅大
[30:17] 基本上基金的跌幅也会大
[30:20] 比如说你像今天98EA
[30:22] 它大概跌了3%多还是
[30:24] 好 我来看一下
[30:25] 确实啊
[30:26] 因为我们以前
[30:26] 有一次很惨烈的时候
[30:28] 跌过快8%
[30:29] 所以我们有一段时间
[30:30] 也提醒大家
[30:30] 像这种主动型的ETF
[30:32] 跌起来的时候
[30:33] 也很吓人
[30:34] 但跌8%之后
[30:35] 它有在创高
[30:36] 所以不能怪它头上
[30:38] 我看一下它今天跌3.46%
[30:39] 对
[30:39] 所以它今天就跌得
[30:40] 比004、003来得多
[30:42] 就是说告诉你说
[30:43] 其实它是有
[30:45] 其实它跟基金很像
[30:47] 是
[30:47] 我讲说基金是多头的时候
[30:49] 远远的跑胜大盘
[30:50] 对
[30:50] 可是当盘进入横向
[30:52] 或进入空头的时候
[30:53] 是
[30:53] 其实我们怎么比
[30:55] 都比不过0050
[30:56] 对
[30:56] 就比不过市值
[30:57] 对
[30:57] 因为因为0050
[30:58] 它有很大一部分的成分
[31:00] 就在台积电
[31:00] 台积电不容易暴跌
[31:01] 对
[31:02] 所以我们不容易跟台积电比
[31:03] 就是说你怎么比潜水
[31:06] 就是潜水它变这个航空母
[31:08] 它变潜水艇
[31:10] 你也何止动力号
[31:11] 你也比不过他
[31:12] 他浮出水面
[31:13] 他吃水比你深
[31:14] 你也比不过他
[31:15] 为什么
[31:15] 因为他不动的时候
[31:16] 我们的小顶才能够跑得比他快
[31:18] 所以我们刚刚讲说
[31:19] 到第三季的时候
[31:20] 其实你再去思考说
[31:21] 你的资金配置
[31:22] 到底是要放在981A多
[31:24] 还是00403
[31:25] 我个人觉得
[31:26] 应该是要放在00403比较多
[31:28] 虽然现在
[31:30] 403A的经理人的操作
[31:32] 我没有很喜欢
[31:34] 怎么说
[31:35] 怎么样
[31:35] 你发现什么事了
[31:36] 你讲
[31:37] 因为他是以0050为基底的
[31:39] 所以他其实
[31:39] 他是前200大市值
[31:41] 对
[31:41] 所以他应该是0050要买多一点
[31:44] 然后那个50到
[31:45] 56到200
[31:47] 这个应该是买少一点
[31:48] 可是我看他是买的比较积极的是在
[31:50] 他要积极啊
[31:50] 他想积极啊
[31:51] 他外面的股票比较多
[31:53] 没办法啊
[31:53] 同门师姐太强了
[31:55] 但是你要知道
[31:56] 他有些股票是
[31:58] 981也已经买在那里了
[31:59] 对
[32:00] 所以帮他抬轿
[32:01] 显然他不愿意帮他抬轿
[32:02] 不愿意嘛
[32:03] 显然他不愿意帮他抬轿
[32:04] 同事登山各自
[32:05] 你带过头信你也知道啊
[32:07] 同事登山我怎么可能
[32:08] 这还是有一个师姐师弟的概念
[32:11] 知道吗
[32:11] 既然师姐在上面
[32:13] 你怎么样要帮师姐抬一下脚
[32:15] 对不对
[32:15] 何况你还是以0050为基底的
[32:18] 就是你用你的合理的持股
[32:21] 去布置你的配置
[32:24] 但如果说今天是
[32:26] 这个是0050师姐也有的
[32:28] 你是不是应该要优先买
[32:29] 但我想看起来他就不是
[32:31] 所以我感觉他们有一点点
[32:32] 他被人家讲话
[32:33] 他们感觉有点是
[32:34] 有点在余量情结的感觉
[32:36] 就说你几乎还已经这么大了
[32:38] 我現在才剛開始小小的
[32:40] 各自努力
[32:40] 各自努力
[32:41] 沒有
[32:41] 403A已經1400億的規模了
[32:45] 對
[32:46] 它就是一下子漲太快了
[32:47] 所以現在就是
[32:48] 變成很多人都在罵
[32:49] 對
[32:50] 那天我還聽一個阿伯說
[32:51] 他怎麼不乾脆下市好了
[32:52] 蛤
[32:52] 為什麼突然這樣講
[32:54] 他說
[32:54] 因為他是買第一天的嘛
[32:56] 他追高5%
[32:57] 他就覺得
[32:57] 追高5%
[32:58] 什麼爛基金
[32:59] 怎麼會這樣子
[33:00] 等一下
[33:00] 但是我覺得
[33:01] 不理線人也太多了
[33:02] 我覺得阿伯是比較沒有sense
[33:04] 就是說
[33:04] 他比較不那麼理解
[33:05] 就是說
[33:06] 因為他有點像封閉型的基金
[33:08] 早期封闭钱金就有这种状况
[33:10] 就是你盘面上买的股票的价格
[33:12] 其实远远高过它的净值
[33:14] 就是有点溢价
[33:15] 溢价过头了
[33:16] 但是我说这个也不是
[33:17] 这是短期的现象
[33:18] 它终究还是会balance回来
[33:20] balance回来
[33:21] 所以你看赵老就很聪明
[33:22] 他想要去捞那个破发的00403A
[33:25] 就因为他早晚是会回来的
[33:27] 他回来
[33:27] 他早会回来的
[33:28] 所以我说基本上到了第三季
[33:30] 你就要注意就是
[33:31] 如果这个盘开始进入一个盘整
[33:33] 或者是进入一个休息
[33:35] 981A相对会比较危险
[33:37] 是
[33:38] 對
[33:38] 承認
[33:39] 對
[33:39] 所以這個就是你在
[33:41] 操作上還有對基金的屬性
[33:43] 要有一定的認知是尤其是因為988太大了是太大其實對他也是一個困擾因为其实他不容易华丽转身对你不能怪他就是说你怎么不卖掉他没有办法转身
[33:53] 因为他可能会杀到自己
[33:55] 但是一样
[33:56] 当你在看他操作的时候
[33:57] 如果他没有杀出来
[33:59] 其实就告诉你说
[34:00] 其实他不觉得
[34:01] 有什么太大疑虑
[34:02] 以建策来讲就是
[34:03] 就是他完全都没卖
[34:05] 对就告诉你说
[34:06] 其实他一定也问过公司
[34:08] 确实我也知道
[34:09] 建策跟统一的关系
[34:11] 非常的好
[34:11] 建策不是现在才好
[34:13] 建策是从很早
[34:15] 他们的应该十年前
[34:17] 十年前其实统一投信
[34:19] 跟建策关系就一直维持得很好
[34:20] 所以他们是可以问得到
[34:22] 建策一些比较细的东西
[34:25] 其实像台药也是
[34:27] 就是他们过去的经理人
[34:28] 其实建立了很好的关系
[34:30] 那公司也觉得这些经理人
[34:32] 基本上都不是乱搞
[34:33] 那所以他们都很愿意
[34:35] 跟经理人讲说
[34:36] 未来的发展方向啊
[34:38] 所以我觉得他如果没有卖
[34:40] 就告诉你说其实他是OK的
[34:42] 一样我看他也还在加码起红
[34:44] 所以我觉得看起来影响
[34:45] 也没有大家想那么大
[34:46] 这是很好的观察指标
[34:48] 就是我们不一定要跟着他
[34:51] 说他买什么我买什么
[34:52] 因为刚刚讲
[34:52] 他有时候买卖还蛮快的
[34:54] 可是如果他在落难的时候
[34:56] 他却跑进去买
[34:57] 或者他也没有卖掉
[34:58] 那就是很好的指标
[35:00] 代表这家公司
[35:01] 他认为问题没有那么大
[35:03] 像他最近应该有处分掉
[35:04] 所谓的创意
[35:05] 其实我觉得创意没有什么问题
[35:07] 是因为涨太多
[35:09] 一下子就涨到快要6000块
[35:12] 所以他就做了一下持股调节
[35:13] 调节就很凶
[35:15] 看到四字头变4900多块钱
[35:17] 这些都是一个
[35:19] 我觉得排面上可以观察的现象
[35:21] 但我自己很简单
[35:23] 前阵的FOMO
[35:23] 大家FOMO就去追
[35:25] 追到人家溢价
[35:25] 或者是怎么样的
[35:27] 那现在不是叠了吗
[35:28] 那更好
[35:29] 对我来说
[35:30] 叠的加码才是我的顺势
[35:33] 对
[35:33] 因为我是做比较喜欢左侧的
[35:35] 所以前阵的FOMO
[35:36] 我有跟大家承认
[35:37] 卖掉一些债券型基金去买主动市
[35:39] 有一天看到联发科在大涨
[35:41] 台移电也在大涨
[35:41] 我就忍不住
[35:42] 想到买0052总行吧
[35:43] 0052就是台移电
[35:44] 你看联发科还有点红海
[35:46] 会做一些formal的事
[35:49] 但是现在才真的是主场
[35:51] 因为它回档了
[35:52] 它回档了
[35:53] 它甚至要接近月限了
[35:56] 它就是一个
[35:57] 我会宁愿多买几张的买点就来了
[35:59] 这个原则
[36:01] 从以前到现在
[36:02] 很多年来没有什么变化
[36:03] 我就是这样想的
[36:04] 对我觉得每次在底的时候
[36:07] 其实我自己内心也会有点
[36:08] 像三月的时候
[36:09] 破月线也买破季线也买
[36:11] 就会想我这样跟大家讲好吗
[36:13] 可是我自己是真的这样做
[36:14] 那当然很幸运的是四月涨很多
[36:16] 就会显得这套做法好像是对的
[36:18] 可是也要切记
[36:19] 凯哥引发我的碎念心了
[36:21] 也要切记
[36:22] 因为我们觉得进入到五六月之后
[36:25] 你台股或是美股
[36:26] 势必还是会面临到一个涨多的休息
[36:30] 这个时候就是考验期了
[36:32] 可能你破月季线买的时候
[36:34] 它不会马上
[36:35] 就是隔一个月
[36:36] 马上给你大涨
[36:37] 那你还有信心吗
[36:39] 你还愿意囤积你的库存吗
[36:41] 如果你会觉得
[36:42] 这时候没信心
[36:42] 谁就要冒出来
[36:43] 就是市值型的ETF
[36:45] 就要冒出来了
[36:45] 再怎么说
[36:47] 你的核心
[36:48] 可以建立到大部位的
[36:49] 一定要是你安心的东西
[36:51] 如果今天一个波动会
[36:53] 上面也是5%
[36:54] 下来5 6%的话
[36:55] 那你可能就顺势
[36:57] 会比较舒服
[36:58] 逆势你可能就会觉得
[36:59] 很不舒服
[37:00] 可是唯一可以顺势逆势
[37:02] 就是市值型
[37:03] 可以占你的核心
[37:04] 所以我跟凯哥都觉得
[37:06] 第三季可能要休息的话
[37:08] 那大家不妨下跌去捡
[37:11] 四指型的也是一个不错的选择
[37:13] 是啊
[37:14] 其实我们常常都提供大家
[37:15] 很不错的标的
[37:16] 我记得有一次赵来问我说
[37:18] 凯哥凯哥IC4G好像都没有涨
[37:20] 你有没有觉得IC4G里面
[37:21] 是比较有机会的
[37:22] 我就跟他说普瑞
[37:24] 我觉得有机会
[37:25] 你还记不记得
[37:26] 那应该是在一两个月前
[37:28] 就跟他说
[37:29] 我觉得普瑞应该有机会
[37:31] 果然最近就开始默默的
[37:33] 开始上来
[37:34] 我今天盘中
[37:35] 他虽然大跌了五六趴
[37:37] 可是今天收盘的时候
[37:38] 他只跌了两三趴
[37:40] 告诉你
[37:41] 其实这个也是有
[37:42] 特定的手在里面
[37:43] 对
[37:43] 可以感觉得出来
[37:45] 而且我记得
[37:45] 普瑞是不是被分盘交易了
[37:47] 我会觉得
[37:47] 妈呀
[37:48] 现在什么东西都分盘交易
[37:49] 我看一下普瑞
[37:51] 应该是已经被
[37:52] 五分钟分盘了
[37:53] 没有想到吧
[37:54] 之前有好多人传讯息
[37:55] 跟我说
[37:56] 普瑞怎么都不会涨
[37:57] 还跌到四百多块钱
[37:58] 我就很尴尬想
[38:00] 没有
[38:00] 他真的没问题
[38:01] 普瑞我们有分享过
[38:02] 就是普瑞的大股东
[38:05] 同时
[38:06] 这样某档光通讯
[38:08] 他也是大股东
[38:09] 他就一直叫我买普瑞
[38:10] 不要买那一档光通讯
[38:12] 但那档光通讯喷到天上去
[38:14] 所以你问我他有没有什么问题
[38:15] 没有
[38:16] 就市场资金不青睐
[38:17] 所以现在青睐了
[38:18] 400多变成800多了
[38:20] 另外一档
[38:20] 前一阵子有MIRROR的
[38:21] 到500块钱的金居
[38:23] 有没有请大家原地解散
[38:25] 我那时候也是一个灵感
[38:27] 因为我觉得金居太容易被关
[38:29] 然后到500可能会是一个关卡
[38:31] 然后在500又闯了几次过不去的感觉
[38:33] 所以有人在说
[38:34] 如果是跟牌的
[38:35] 只是听的人
[38:36] 可以原地解散
[38:37] 因为我们是270以下
[38:38] 请大家不见金居
[38:40] 可是现在回来
[38:41] 凯哥
[38:42] 金居因为被20分钟翻盘
[38:44] 真的是超倒霉的一家公司
[38:46] 今天杀到380几块钱
[38:48] 你怎么看他
[38:49] 没办法
[38:50] 其实20分钟盘
[38:51] 遇到盘又不好的时候
[38:53] 真的他就很难
[38:54] 因为500解散的人
[38:55] 现在可能想回来
[38:56] 因为想卖的人
[38:57] 基本上他很容易卖
[38:58] 但是你想买的人就很麻烦
[39:00] 所以我都觉得
[39:01] 如果像已经进入分盘
[39:03] 再加上大朋友不好
[39:04] 20分钟盘的股票
[39:05] 基本上你不要急着买
[39:07] 好不急
[39:07] 你就等到快要关出来
[39:09] 那几天再去出手就好了
[39:10] 因为毕竟你这时候买
[39:12] 可能明天都还有可能
[39:13] 再来一个
[39:14] 尤其是盘落的时候
[39:15] 因为盘落的时候
[39:16] 其实大家只想着
[39:17] 要怎么出这个戏院的门
[39:19] 没有人想要进来
[39:21] 那我们要进来
[39:22] 基本上我们要挤过
[39:23] 很多人来进来
[39:24] 所以我就觉得
[39:25] 那与其这样
[39:26] 我就等到戏院的人
[39:27] 稍微少一点我们再进来
[39:29] 对因为那时候我就想
[39:31] 狗屎运
[39:32] 然后跟他讲500解散
[39:34] 结果跌到389
[39:36] 那有点觉得是不是机会又来
[39:39] 不过20分分盘
[39:40] 对我来说是个障碍
[39:42] 没有错
[39:43] 即使之前被那个骨科大夫
[39:45] Eason狂念说
[39:46] 就是好股票才会涨到
[39:48] 20分钟分盘或怎么样的
[39:50] 但金玉比较不一样
[39:51] 金玉是只要遇到快要分盘
[39:53] 他就会跌
[39:53] 他就是比较害怕的那一个股票
[39:57] 有的真的是越涨越大位
[39:58] 可是不是金居不是
[40:00] 所以好啦
[40:01] 我们观察一下
[40:02] 他如果修正下来
[40:03] 然后他随即4月5月6月
[40:06] 要开始接陆续的营收
[40:07] 还是稳稳的往上的时候
[40:09] 他的买点可能又会再出现
[40:11] 对啦
[40:11] 我刚刚稍微看一下
[40:12] 他的大量
[40:13] 日大量低就在385
[40:14] 所以就看到385
[40:16] 什么时候能够撑住
[40:17] 对
[40:18] 那就是一个好的timing点
[40:20] 但是先看到
[40:22] 先瞄准了
[40:23] 不见得马上就要设
[40:25] 就是我们这个打蛋工也知道
[40:27] 瞄准了
[40:27] 我们是等好的机会
[40:29] 就是说他快要被关出来的时候
[40:32] 我们再进场就好了
[40:33] 好那另外今天有两个事情
[40:35] 刚刚是台积电发表了一个
[40:38] 应该算重训吧
[40:39] 他要处分8.1%的世界先进
[40:42] 我觉得这个在下礼拜一
[40:44] 应该世界先进会有相当大的卖压
[40:47] 没有办法
[40:48] 这直觉一定就是这样子
[40:49] 没有办法
[40:50] 这个妈妈要卖儿子
[40:52] 妈妈已经喂了那么多了
[40:53] 要一点奶水应该很合理吧
[40:56] 妈妈要卖儿子
[40:56] 这个事情大条
[40:57] 还有再来广达
[41:00] 第一季季报出来三绿三角
[41:02] 大家颇为吃惊
[41:04] 这两件事情凯哥怎么看
[41:06] 我觉得前面那个基本上不意外
[41:08] 因为我们很早讲过了
[41:10] 但是我觉得有杀伤力
[41:11] 事业先进的订单
[41:12] 机台
[41:13] 客户
[41:14] 都是台建给的
[41:15] 有杀伤力
[41:16] 对不对
[41:16] 那你股价涨得那么多
[41:18] 对不对
[41:19] 其实你的股价
[41:20] 如果我今天不把我的业绩
[41:22] 不把我的订单给你
[41:23] 把我的机台给你
[41:24] 这个股价应该涨在我身上
[41:26] 怎么会涨在你身上呢
[41:28] 对不对
[41:28] 所以你说割肉
[41:30] 割肉还母吗
[41:31] 这没有到割肉啦
[41:33] 就是叫你吐一点奶水出来
[41:35] 是合理的
[41:36] 对
[41:36] 那至于广达
[41:37] 我觉得
[41:38] 可能第一季
[41:40] 可能还在一个调整期啦
[41:42] 对
[41:42] 可能第二季还会开始好起来
[41:44] 对
[41:45] 所以我觉得
[41:46] 当然大家现在对于这个
[41:49] 毛利率啊
[41:50] 稍微有点不如预期啊
[41:52] 市场都会
[41:53] 反应很大
[41:53] 反应真的很大
[41:55] 因为股价相对来讲
[41:56] 都在高
[41:57] 不过我觉得
[41:58] 他今天好像已经有先反应了
[42:00] 没有搞到跌停了
[42:02] 对
[42:02] 但是他今天已经爆大量了
[42:03] 已经先杀了
[42:04] 所以如果他下礼拜305破了
[42:08] 基本上就是先光旺
[42:10] 对
[42:10] 好
[42:11] 但是确实
[42:13] 我觉得深受制审这一波
[42:14] 涨得有点凶悍
[42:15] 应该会远远涨过于
[42:17] 他们在财报成绩上面的涨幅
[42:20] 所以适度的做了一些解码
[42:23] 但我觉得
[42:24] 为什么一直会觉得
[42:25] 烧伤力比较大
[42:25] 因为台积电
[42:26] 非同小可
[42:27] 不过我觉得
[42:28] 你要观察的不单是世界先进
[42:30] 还要观察联电
[42:31] 因为他们这一波是一起上来的
[42:33] 联电有intel效应
[42:34] 会不会说台电去卖了
[42:36] 世界先进的股票
[42:37] 市场会担心说
[42:38] 那是不是代表联电的股价
[42:40] 也过高呢
[42:41] 对
[42:41] 你要去思考
[42:43] 而不是只想想世界先进
[42:44] 是
[42:45] 不好意思说这个
[42:46] 因为联电最近是很多人的心头爱
[42:49] 对
[42:49] 没错
[42:50] 好
[42:50] 今天秦凯哥
[42:52] 有一些盘面上
[42:54] 虽然不能说今天创高压回
[42:56] 有什么多大多离谱
[42:57] 也刚刚讲了
[42:58] 叠庭不一定都有大量锁住
[43:00] 也都还好
[43:01] 但盘面上有出现了一些变化
[43:03] 这个是要跟大家做分享的
[43:05] 其实最直白的一句话就是
[43:07] 长多你难免就会遇到压力
[43:10] 有时候也不见得是什么
[43:12] 惊天动地的大道理
[43:14] 所以把配置做好
[43:15] 我觉得是可以解决一切问题的核心
[43:19] 是啊
[43:20] 所以我们常常讲
[43:20] 大量高没有过
[43:21] 你就不能再加
[43:22] 你就开始要做调整
[43:24] 那大量低跌破
[43:26] 你就一定要减
[43:27] 其实这就是操作的几个
[43:29] 很简单的心法跟逻辑
[43:31] 你就掌握了这些
[43:32] 基本上你就不会
[43:33] 这个忙乱
[43:35] 你知道吗
[43:36] 因为投资市场很怕就是忙乱
[43:38] 因为你当慌乱
[43:39] 有时候你就会卖错
[43:41] 或是决定错误
[43:42] 好
[43:43] 那今天我们周五的时光就到这里了
[43:48] 那最近有些人问的问题
[43:51] 我们有在空中做回答
[43:52] 例如说前两天不是有回答
[43:53] 如果现在开始想要长线投资的话
[43:56] 怎么做布局
[43:56] 那造华有提供台美的一些布局方式
[43:59] 结果这位询问的朋友
[44:01] 就开始丢个股问题给我
[44:03] 那请大家不要这样子
[44:04] 已经要做长远的规划跟布局配置
[44:07] 我也已经告诉大家了
[44:09] 个股就是比较难掌握
[44:10] 个股就是会让大家产生很多烦恼
[44:12] 所以不要直接很问
[44:15] 这档个股怎么了
[44:16] 要不要卖了或什么的
[44:17] 这是大家自行要做的功课
[44:19] 如果大家做完功课
[44:20] 想要询问我跟凯哥
[44:22] 是有一个钩子的
[44:23] 例如说他第一期季报三绿三降
[44:26] 那广达是不是遇到什么瓶颈
[44:27] 我觉得这样我们会比较容易回答
[44:29] 因为至少你知道他的情况
[44:31] 对不对
[44:31] 好
[44:32] 那不是说问个股
[44:33] 我们都不理
[44:34] 而是不要直接的问
[44:36] 能不能买
[44:37] 能不能卖
[44:38] 这样子很让我觉得
[44:40] 哎呀
[44:40] 那我是不是白回答了
[44:42] 这些配置的问题
[44:43] 就变赵华头顾
[44:44] 凯哥头顾
[44:46] 赵华头顾
[44:47] 好
[44:48] 那就大家六日放轻松一下
[44:49] 也观察一下国际情势的变化
[44:51] 今天晚上还有美股吗
[44:53] 是
[44:53] 好
[44:53] 那我们就跟各位股会在门说拜拜咯
[44:56] 大家下周再见咯
[44:57] 拜拜
