[00:00] 欢迎收听赵华宜古惑仔第1147集
[23:43] 对明年估这个EPS一百四十几块
[23:45] 这个也是大家都很认同的一个数字
[23:48] 所以这营收既然上去呢
[23:50] 刚提到这些设备股
[23:51] 当然就还是不会寂寞嘛
[23:54] 所以就说一样
[23:55] 这些设备股刚换论啊什么
[23:57] 他也是在前面来讲
[23:59] 等于是先修正
[24:01] 比较早一点修正下来
[24:03] 对那我倒觉得说
[24:04] 其实现在来讲
[24:06] 你可能也可以再关注一下
[24:08] 这个产物相关了
[24:10] 对因为现在来讲就是说
[24:12] 当然前一阵子最强的6139亚翔
[24:16] 亚翔也修正下来了
[24:17] 对修正下来
[24:18] 我怎么觉得我的谜题快被云翔哥说出来了
[24:20] 连续两根
[24:21] 对
[24:22] 不过亚翔比较麻烦
[24:24] 一样他是刚从高点直接跌破基线
[24:27] 他之前太强
[24:28] 对
[24:28] 所以今天来讲他也是比较
[24:30] 尾盘来讲
[24:31] 起不来的那一种
[24:32] 对
[24:33] 相对说像亚翔像汉堂
[24:37] 这样子都是因为从1300 1400这样下来
[24:41] 对
[24:41] 可是业绩都很好
[24:43] 如果亚翔来讲
[24:44] 你会发现
[24:45] 他的这个所谓的在手订单
[24:48] 不是两千亿了
[24:49] 现在估起来是到四千亿了
[24:51] 一直堆积来讲
[24:53] 就是说今年可能EPS看五十
[24:55] 明年看七十
[24:56] 所以就是说
[24:56] 如果你是把它看到明年的
[24:59] 这个EPS的一个评估来讲
[25:01] 其实这些厂务的股票来讲
[25:04] 现在来讲都在
[25:05] 真的在低位阶段
[25:07] 因为汉堂基本上估值
[25:08] 那不得了
[25:09] 今年可能看七十
[25:10] 明年看一百
[25:11] 现在接近一千块左右
[25:14] 当然大家应该对这个还能认同
[25:16] 因为本益比不算高
[25:18] 相对于其他
[25:19] 就是说在比较低位阶的
[25:21] 像之前我讲的这个所谓的667
[25:24] 就信鸿科
[25:26] 我觉得说
[25:27] 做清洗设备的
[25:29] 今天来讲
[25:29] 他也是今天也是强
[25:31] 也是强
[25:32] 也代表说
[25:33] 这个提前落底的这些股票来讲
[25:35] 就是说如果跟着台积电走的
[25:37] 这些设备厂
[25:39] 或者是产物的这些工程的公司
[25:42] 我倒觉得说
[25:42] 现在也可以开始留意一下
[25:44] 因为我倒觉得说
[25:46] 一个要嘛
[25:47] 你就是直接就干脆
[25:48] 就是买台积电
[25:50] 对
[25:50] 现在真的啊
[25:51] 因为台积电来讲
[25:52] 刚好落底落下来
[25:54] 你其实应该是慢慢减
[25:55] 真的没便宜到哪里去
[25:57] 坦白讲
[25:58] 那天破2330
[25:59] 已经是一个很好的时间点
[26:01] 他明年的估值就已经出来了
[26:02] 那相对你现在
[26:03] 你去估他明年的本益比
[26:05] 确实偏低了
[26:06] 对不对
[26:07] 就以这个外资估到三千多
[26:10] 那现在来讲
[26:11] 这个落点我倒觉得说
[26:12] 这个价格是还蛮合理
[26:13] 一个干脆嘛
[26:14] 你就是如果很怕
[26:16] 那你就干脆投这个
[26:17] 也不用特别
[26:19] 当然你要买ETF
[26:20] 当然也可以啦
[26:21] 可是如果你是单就个股来讲
[26:23] 台积电买零股都可以
[26:25] 是
[26:25] 那另外来讲就是说
[26:27] 台积电的相关
[26:29] 台积电们这些
[26:30] 如果已经有修正
[26:31] 回到一个很合理的
[26:33] 这个投资价值的位置点
[26:36] 那我倒觉得说
[26:37] 现在戒毒蛋也是没什么问题
[26:39] 快被云翔哥剧透了
[26:41] 因为大家都知道赵法喜欢厂物
[26:42] 其实厂物他修正的幅度
[26:45] 当然不会像被动元件或CPU那么多
[26:47] 因为他EPS很高
[26:48] 如果他都能腰斩的话
[26:50] 那就真的要更义无反顾了
[26:52] 他们大概三成
[26:54] 我觉得了不起
[26:55] 刚刚讲到亚翔
[26:56] 我也是非常关注亚翔
[26:57] 我一直希望
[26:58] 希望亚翔的人不要骂我
[26:59] 但是我一直很希望看到亚翔有六
[27:01] 就六百多字头
[27:03] 但到今天没有
[27:04] 今天还是七百多
[27:05] 但是杀到要跌停板
[27:07] 所以我个人是非常关注这一档
[27:09] 但不是说这边因为我关注
[27:12] 它就会止跌
[27:13] 它这两天都有爆量
[27:14] 但我觉得是一个讯号
[27:17] 虽然我心目中会有点希望
[27:19] 能不能跌到一个六字头
[27:20] 它从900多跌下来
[27:22] 所以跟什么国俊那些比起来
[27:24] 真的叫做跌幅没有那么深
[27:25] 看到EPS实在是很高
[27:27] 而且就跟云翔哥讲的
[27:28] 在手订单每一次check的时候
[27:30] 都是在往上提升的
[27:32] 所以这个确实是我相当喜欢的股票
[27:36] 就技術面我覺得你就是可以先看一下
[27:39] 至少他打出第一隻腳
[27:41] 那第一隻腳也許不到看到六
[27:44] 可是搞不好也接近六也有可能
[27:46] 你比如說700出頭
[27:48] 我覺得說這個落點可能是一個還不錯的位置點
[27:53] 不過就是說他剛好從右上角開始下來
[27:56] 我倒覺得說可能稍微要觀測一下他的第一隻腳
[27:59] 要先打起來
[28:01] 就是以位階來說
[28:02] 因為他之前比人家強
[28:03] 但是以獲利來說
[28:05] 因为也比别人
[28:06] 比人家强
[28:07] 对
[28:07] 我觉得两件事情
[28:08] 综合评估一下
[28:10] 好
[28:11] 这个
[28:11] 我的喜好没有什么改变
[28:13] 我觉得我的想法
[28:14] 也不会因为这一波
[28:15] 中小型股有修正的时候
[28:17] 我就做什么改变
[28:18] 那我觉得比较庆幸的是
[28:20] 我虽然没有办法
[28:21] 像云翔哥那么厉害
[28:21] 就是第一时间
[28:22] 例如说破月线
[28:23] 会破一个重要支撑
[28:25] 他马上就把它卖掉
[28:26] 我是没有那么干脆
[28:27] 我也必须讲
[28:28] 我就
[28:28] 不是什么神人
[28:30] 但是我有做减压这件事情
[28:32] 现在看起来
[28:33] 自己心里面就会觉得
[28:34] 那还是对的
[28:35] 就是你必须要适当的
[28:37] 在个股上面作业条件
[28:38] 因为个股就是这样
[28:39] 个股你就很难讲
[28:41] 它到底要跌到哪里
[28:42] 才叫做合理
[28:43] 这个事情是比较麻烦的
[28:45] 但是如果你买的是
[28:47] 有EPS加成长性的个股
[28:49] 那事情就会比较好办
[28:51] CPU大家都知道
[28:52] 以前我非常喜欢
[28:53] 可是我觉得它最麻烦的
[28:55] 就是它在下修的过程中
[28:56] 你很难讲
[28:57] 什么东西叫做合理
[28:58] 因为获利就是还没有出来
[29:00] 对
[29:01] 不过它是很吃势头的
[29:03] 这件事情是可以确定的
[29:05] 所以当现在市场的资金
[29:06] 和大户
[29:07] 有明显的往CPU集中的时候
[29:09] 我真的是觉得
[29:10] 不用看淡
[29:10] 它就是一个市场公式
[29:12] 所以它的势头往上走
[29:13] 加上这个
[29:14] 虽然大家不见得知道
[29:15] 什么叫暗光钱
[29:16] 我也不见得知道
[29:18] 有时候必须承认
[29:19] 以现在的我来说
[29:21] 已经不太可能说
[29:22] 什么去很
[29:23] 当产业研究员很深入
[29:24] 可是我幸运的是
[29:26] 我身边有很多人
[29:26] 还在看产业
[29:28] 对不对
[29:28] 所以会从身边
[29:29] 看产业的人里面
[29:30] 得到蛮多的information
[29:31] 然后我的好处是
[29:33] 我觉得我想对策
[29:34] 或是想方案的时候
[29:35] 我觉得是蛮以听众朋友的
[29:37] 安全性为大宗
[29:39] 一边赚钱也许不是赚最多
[29:41] 可是最安全
[29:42] 我觉得这件事情是很重要
[29:44] 对好
[29:45] 那刚刚讲到
[29:46] 我觉得CPU是一个势头
[29:47] 所以市场的气氛
[29:48] 看起来现在是有聚集的
[29:50] 当然我们要密切观察
[29:51] 有很多的CPU股票
[29:52] 在六月的时候
[29:53] 缴出来的营收不好
[29:54] 例如说联亚或者是说光盛
[29:56] 他们都有提到缺料的问题
[29:59] 那缺料会不会也跟其他的一样
[30:01] 如果大家再平衡一下
[30:03] 后面又比较不缺了
[30:04] 也许你说就上去了
[30:05] 我觉得这就是往比较正向发展
[30:07] 前面我们讲到是阻碍
[30:09] 阻碍过后就可能顺向
[30:11] 我觉得这个就是在股票市场里面
[30:13] 逆势或匹极泰来的一个想法
[30:15] 那刚刚这个赵老友讲了
[30:18] 就说这个心态的事情
[30:20] 其实我心态没有说什么特别好
[30:23] 你都没特别好
[30:26] 我们怎么办
[30:26] 就是经验比较足而已
[30:28] 你当然特别好
[30:29] 因为等于是你交易三十几年
[30:30] 大概至少也遇過十次這種
[30:33] 所謂的大盤這種急速的一個修正
[30:35] 對 而且這次修正幅度不算大
[30:37] 是因為中小型熱門股的修正
[30:39] 那這一次因為有
[30:41] 比較有這種痛感的原因是
[30:43] 我必須要講一件事就是
[30:45] 因為這個大多頭來得太久了
[30:48] 沒錯
[30:48] 你已經持續了這個
[30:50] 這個將近五六年的大多頭
[30:52] 那其實
[30:53] 等一下2022明明是空頭
[30:55] 就把它略
[30:56] 你都忽略
[30:57] 對 那空頭
[30:58] 我们说2022过来
[31:00] 大概已经接近四年
[31:02] 接近四年的一个多头
[31:04] 这里面来讲
[31:05] 只有一次的事件比较严重
[31:08] 就是去年4月
[31:09] 川普的关税的事情
[31:11] 那一次真的严重
[31:12] 那是好多投资豪手也出去了
[31:15] 可是大概三天
[31:16] 它是一个三天急跌
[31:17] 然后直接就往上走
[31:19] 所以大家的感受可能也是
[31:20] 瞬间就
[31:21] 如果你忍过就过了
[31:22] 对 忍过就过
[31:23] 这一次来讲
[31:24] 就是刚好落点落在
[31:26] 7月初开始下来
[31:28] 那等于是大家的感受度来讲
[31:30] 就是有点比较煎熬一点
[31:31] 不过坦白讲
[31:33] 就是就以这个过去这种经历来讲
[31:36] 就是说你会发现
[31:37] 股市本来就是大概几年一定会来
[31:40] 是这样的一个波动行为
[31:42] 那你说这个心态特别好
[31:44] 没有
[31:45] 我在吃这个生煎包
[31:46] 一颗五十万的时候
[31:47] 也是很煎熬的
[31:50] 就是说大家在亏损的时候都一样
[31:53] 只是说心态好是因为说
[31:54] 前面可能有一些获利
[31:57] 停利之後呢 對不對
[31:59] 等於是你的根基比較紮實一點有賺了一些錢那就說說之前也看多了嘛就是說這個相對能賺錢也會有這個停損的一個時間點嘛
[32:10] 就是心態會當然是
[32:13] 可能比別人好一點啦
[32:15] 就是說當然這種過程裡面
[32:17] 遇過的比較多次啦
[32:19] 那我覺得說只要把停損這件事情
[32:21] 看得比較輕鬆一點
[32:23] 我倒覺得是還好啦
[32:24] 因為這個市場長長久久的 很遠啦
[32:27] 我觉得说目前来讲
[32:29] 你看到
[32:29] 你说现在看到四万多
[32:31] 会来五万六万
[32:32] 我还是觉得很有可能
[32:34] 对
[32:34] 所以我倒觉得说
[32:35] 你就必须在这个阶段里面
[32:38] 大概是要学习
[32:39] 就是调整一下
[32:40] 这个停利停损的心态
[32:43] 对比较重要
[32:44] 对停利停损
[32:45] 因为我想这一波
[32:47] 真的就是考验这件事情
[32:48] 现在讲停利
[32:49] 好像有点马后炮
[32:50] 不过因为之前
[32:51] 我跟大家分享停利的想法
[32:53] 之前分享
[32:54] 大家的反应是
[32:55] 这样会卖飞
[32:56] 我自己也是
[32:56] 我不是会跟大家尖叫
[32:58] 哎 麦菲什么的
[32:59] 对 可是事实上
[33:02] 如果再回去看
[33:02] 今年一整年的对账单
[33:04] 你就会发现
[33:05] 前面有停利的
[33:06] 你至少在账上
[33:07] 你是有把获利收回来的
[33:09] 对不对
[33:10] 那现在就算你的账面损失很多
[33:12] 你也可以记得
[33:13] 你前面已经有拿回来一些了
[33:15] 我觉得这些都很好
[33:16] 我觉得最好的一件事是
[33:19] 我跟云翔哥都不认为
[33:21] 现在叫做基本面反转的空头
[33:23] 那个是两回事
[33:24] 如果今天是基本面
[33:26] 整个反转的空头
[33:27] 当然我觉得我们在未来
[33:29] 即使AI在高速发展的过程中
[33:31] 你还是会面临的
[33:32] 我们还是会面临的好了
[33:34] 不可能说一个事情
[33:35] 它在未来十年
[33:37] AI都很好没有错
[33:38] 可是中间肯定会有一两年
[33:40] 会有黑天鹅的
[33:41] 这个是什么我不知道
[33:43] 当然也有可能就像大家讲的
[33:45] 你会短暂的发现
[33:46] 你的投资可能回收速度
[33:48] 真的太慢了
[33:49] 所以有一段时间
[33:50] 大家就觉得
[33:50] 那我现在先缩手
[33:51] 先缩手投资
[33:54] 这个时候也可能会恐慌哦
[33:56] 我们可以预想蛮多的事情
[33:57] 但哪一个事情会爆出来
[33:59] 我不知道
[33:59] 但会
[34:00] 市场就是这样
[34:02] 好
[34:02] 当它爆出来的时候
[34:04] 到底我们做过的防御措施是什么
[34:06] 有沿途停利吗
[34:07] 有留资金吗
[34:09] 有懂得做反向避险吗
[34:11] 例如反向避险就是云翔哥的长项
[34:13] 那我在2023年因为做反向避险
[34:15] 其实是自己贪心啦
[34:16] 去做空
[34:17] 然后被烫到以后
[34:18] 我到现在都不太喜欢做反向
[34:21] 我都会留现金
[34:22] 对我觉得怕的时候
[34:24] 就是现金不会提高
[34:25] 或者是可能讲烂掉
[34:27] 大家觉得之前很无聊的债券
[34:29] 当然现在殖利率有跑上去
[34:30] 可是以债券给的息来说
[34:32] 它就是一个稳定资产
[34:34] 所以我一直都觉得
[34:35] 这个投资没有任何的不对
[34:37] 但是它非常看个人
[34:39] 它对我来说就是保护资产
[34:40] 当我把这些都做好之后
[34:42] 我就可以比较平心静气的
[34:44] 在这个市场里面
[34:45] 我觉得这个是
[34:46] 大家可以趁
[34:48] 我希望啦
[34:49] 我希望当然是接下来
[34:50] 赶快往上走
[34:51] 大家的账上恢复了
[34:52] 心情好一点
[34:53] 就可以去思考正确的操作方式
[34:56] 要不然在获利大幅
[34:57] 回吐心慌意乱的时候
[34:59] 我觉得有时候讲这些
[35:00] 大家不一定能够听得进去
[35:02] 只会觉得早知道
[35:03] 我之前在高点就应该怎样怎样
[35:05] 不会早知道的
[35:06] 所以我们要先预测好以后
[35:09] 再把对策给你定
[35:10] 像云翔哥现在put还买吗
[35:12] 怎么买
[35:14] 我现在
[35:14] 选择权的空方怎么买
[35:16] 坦白讲
[35:17] 我大概put
[35:18] 我上个礼拜有买
[35:20] 结果呢
[35:21] 就反弹吗
[35:22] 礼拜五结算掉以后才开始跌
[35:24] 对因为上次啊
[35:26] 因为上礼拜不是没有涨哦
[35:28] 上礼拜也有这个反弹最大的涨点嘛
[35:31] 云翔哥跟我说你看
[35:32] 好我懂了
[35:35] 那你到底什么时候要买
[35:37] 你今天要不要买
[35:37] 你今天买明天就会涨
[35:39] 这样子
[35:39] 那我今天买
[35:41] 我今天就买
[35:42] 好云翔哥今天会买put
[35:44] 你要说到说到
[35:45] 基本上反应还有2000张
[35:47] 是我知道
[35:47] 反应还是有
[35:48] 所以就是说
[35:49] 还是有一些对冲的效果
[35:51] 不过比起就是说
[35:54] 如果你持续的
[35:56] 之前有如果持续做put来讲
[35:59] 当然这个put还是强很多
[36:01] 就真的它的对冲性还是比较高
[36:04] 不过就是说很麻烦
[36:06] 就是真的前一阵子put非常难买
[36:08] 对
[36:09] 真的就是变成说
[36:10] 可能大家避险的
[36:12] 避险的人
[36:15] 不是只有我们这一种
[36:16] 可能是很专业的这些法人
[36:19] 他都有做一些避险
[36:20] 所以你会发现说
[36:21] 这个价格来讲就是有一点
[36:24] 我们自己感觉不合理
[36:25] 就是价差太大了
[36:27] 对对对
[36:27] 就不容易下手
[36:28] 那不过就是说
[36:30] 真的有心要避险呢
[36:31] 还是会这个
[36:33] 闭着眼睛买下去了
[36:36] 是为了大家
[36:37] 买POOTS救财股
[36:38] 那我今天买一下
[36:39] 因为今天是近期的最低量啊
[36:42] 对今天来讲
[36:43] 可能就是大概会抓到
[36:47] 可能是最长
[36:48] 可能就是到礼拜五
[36:49] 对 礼拜五的结算
[36:51] 是
[36:51] 好
[36:52] 大家有兴趣的话
[36:53] 也可以去研究一下
[36:55] 不过没有那么简单
[36:56] 因为它要有设定价钱
[36:58] 跟点位的原因
[36:59] 然后前一阵子
[37:00] 因为可能市场比较紧张
[37:01] 所以买不到好的价位
[37:04] 对
[37:04] 因为现在以前
[37:05] 大概是一个礼拜之前
[37:07] 就是买
[37:08] 就是当周结算
[37:09] 基本上都还算好买
[37:11] 你会发现现在就是
[37:12] 周三结算
[37:13] 周五结算
[37:14] 比如说你今天要买周五结算
[37:16] 坦白讲
[37:17] 它可能它的位置也不好买
[37:19] 是
[37:19] 就是它的量可能非常少
[37:21] 那这个价格也错开很多
[37:23] 那你现在可能就只能去买
[37:26] 礼拜三
[37:26] 而且礼拜三
[37:27] 因为你看就只有两天
[37:29] 基本上吃贵应该会
[37:31] 机会当然很高
[37:31] 是
[37:32] 没关系
[37:34] 你是为了要救大家的
[37:35] 所以当很多的热门产业
[37:39] 这个修正幅度四成
[37:40] 甚至五成的时候
[37:41] 其实现在遍地又回到一个
[37:43] 相对比较合理的机器
[37:45] 并不是说
[37:46] 这边就一定百分之百止跌
[37:47] 但是我们要理解
[37:48] 这一波的多头
[37:49] 很多的股票上涨十倍
[37:51] 当然上涨十倍
[37:53] 大家的问题是
[37:54] 你不可能每一个人
[37:55] 都是在第一时间买了
[37:56] 以后赚十倍
[37:57] 一定是他涨那么多了
[37:59] 他好不容易
[38:00] 有一顶回档我就买了
[38:01] 然后本来可能是
[38:03] 一百万的资金
[38:03] 买呀买呀
[38:04] 觉得身边所有人都在all in
[38:06] 我就买到变成四五百万资金
[38:07] 或一千万变四五千万资金
[38:09] 这是有可能的
[38:09] 都在羡慕别人
[38:11] 或开杠杆
[38:11] 然后导致回档
[38:13] 你才会觉得
[38:14] 怎么会这么痛
[38:15] 现在我倒觉得说
[38:16] 你注意看一下
[38:17] 就是大盘的这个月季线
[38:20] 现在已经收敛了
[38:21] 很接近了
[38:22] 这个我觉得真的是一个好事
[38:24] 因为你发现
[38:26] 大概等于是今年初到现在来讲
[38:28] 等于是这个月季线的乖离
[38:30] 不得了
[38:31] 都三四千点这种乖离
[38:32] 所以就是说
[38:34] 恰巧这个时间点来讲
[38:35] 刚好两个稍微修正以后
[38:37] 对于这个所谓的正乖离来讲
[38:40] 当然就不会那么大
[38:42] 如果说未来在走向多头的时候
[38:44] 那稳定度相对
[38:46] 就是安全度也比较高
[38:48] 就是说如果你这个
[38:50] 乖离一直持续
[38:52] 我觉得说很难
[38:53] 维持这么长的一个
[38:54] 一个乖离的持续性
[38:56] 那现在刚好已经收电回来
[38:57] 不过就是说目前因为是
[38:59] K线是跌破G线
[39:01] 我们讲说
[39:03] 刚刚赵华提到一点
[39:04] 我觉得长远基本面来讲
[39:06] 我们都不看坏
[39:07] 因为觉得基本面应该
[39:09] 这几年非常好
[39:10] 那技术面我们得要承认
[39:12] 它就是
[39:12] 这是跌破G线
[39:14] 跌破G线是月线下弯
[39:15] 目前技術面來講是比較偏空一點
[39:18] 不過你會發現說
[39:19] 現在這個漲點一兩千點
[39:22] 就是很快的
[39:24] 就是突然間一天一千點
[39:25] 你也不會覺得怎麼樣
[39:27] 可是現在來講你會發現說
[39:29] 一千點就足夠怎麼樣
[39:30] 就穿過搞不好穿過越際線
[39:32] 所以就是說如果來一個量攻擊
[39:35] 然後這些龍頭的一個全職
[39:38] 突然間就是合手攻擊的情況下
[39:40] 你會發現很快就會站回越際線
[39:42] 所以就是你要把握這個時機
[39:44] 就是以形态来说空头走势
[39:47] 但是如果以均线来看的话
[39:50] 季线还在上扬
[39:51] 但月线下弯的很明显了
[39:53] 但所有的均线
[39:55] 现在正在找一个会合点
[39:59] 大家可以把你的APP打开来看
[40:01] 所有均线现在在找一个会合点
[40:03] 这个很少见
[40:04] 我觉得不一定会下穿
[40:06] 不一定
[40:06] 可是很少有看到他们几条线
[40:09] 现在决定要连在一起大盘
[40:11] 以大盘来说
[40:12] 所以反而是一个不错的现象
[40:15] 我们就是就事论事
[40:17] 是真的是如此
[40:18] 因为前一阵子在大涨的时候
[40:20] 也提到说
[40:21] 这个季限乖离非常的大
[40:23] 通常季限乖离大
[40:24] 都会做一个修正
[40:26] 那这次已经把这个乖离修正掉了
[40:28] 因为破季限了
[40:29] 没有乖离了
[40:29] 然后月限季限
[40:30] 五日十日等等的
[40:32] 他们现在正在找一个地方
[40:34] 要集合
[40:35] 如果集合之后
[40:36] 刚刚讲到的
[40:38] 第三季的这个利空
[40:39] 不管是涨价涨不动了
[40:41] 或者是可能不够旺
[40:42] 等等的
[40:43] 它被冲掉了
[40:44] 被消弭掉了
[40:45] 说实话
[40:46] 你过完第三季
[40:47] 你不看明年
[40:48] 你要看什么
[40:48] 一定是这样子的
[40:50] 然后这边的话
[40:52] 就有可能会重新
[40:53] 再启动一个更好的循环
[40:55] 我觉得大家现在
[40:57] 就是要培养一下下耐性
[40:58] 手上有资金的
[41:00] 也不急着想要打入
[41:01] 当然如果您
[41:02] 本来就留很多的
[41:03] 你现在刚刚
[41:04] 我们提到的很多
[41:05] 我们觉得明明这一波下来
[41:06] 就已经有点委屈了
[41:07] 或是已经
[41:08] 对 砍到剑骨的
[41:09] 您可以布一点点
[41:10] 是一个好的时机点之外
[41:12] 那我觉得把自己的耐性
[41:14] 和你布局的时间走拉长
[41:17] 我觉得问题是不大
[41:18] 那这边你说要不要砍
[41:19] 除非你真的杠杆开到太高
[41:22] 开到你还是没有办法减压的
[41:24] 我觉得那就是一件
[41:25] 你必须承认面对的事情
[41:27] 资金还是要保护好了
[41:28] 如果真的杠杆开太大
[41:30] 你还是有风险
[41:32] 我觉得先把这个风险
[41:34] 先消弥掉
[41:36] 然后基本上手头
[41:38] 基本上有足够的现金
[41:39] 我觉得随时当然都有机会
[41:41] 随时有机会
[41:42] 其实要是大家那时候
[41:45] 发现有这样的价钱
[41:47] 我的意思是说
[41:47] 当国巨涨到1200
[41:50] 告诉你说
[41:51] 你不要急
[41:52] 他会有600给你买
[41:53] 你那时候一定超级想要
[41:54] 对不对
[41:55] 可是是不是印证了
[41:57] 回到600的时候
[41:58] 你是不是超级害怕
[42:00] 我觉得这就是一个市场有趣的事
[42:02] 对那身边有非常多的人
[42:04] 都在陪大家做获利回吐
[42:05] 真的是非常多的人
[42:06] 我厉害的高手全部都在回吐
[42:08] 只有那个谁啦
[42:10] 只有小哥啊
[42:11] 在那边一直在那边讲说
[42:12] 我今天要把那个蝶亭敲开
[42:15] 就觉得我讨厌
[42:16] 所以有多空两种策略的人
[42:21] 也是很吃香的
[42:22] 这个我也比较
[42:23] 必须跟大家讲
[42:24] 我会比较弱一点
[42:25] 可是我有自己的避险策略
[42:26] 我会有保守性商品
[42:28] 好
[42:29] 那今天也谢谢云翔哥
[42:30] 晚上我们会有图表
[42:33] 让大家更清楚的知道
[42:34] 达人秀这边云翔哥的操作想法
[42:36] 那我们就晚上见咯
[42:37] 大家拜拜
[42:38] 掰掰
