[00:00] 欢迎收听赵华语古惑仔第1091集
[22:29] 其实我为什么会问队长
[22:32] 他身边的人在想什么
[22:33] 是因为我也想知道
[22:34] 现在大家的心理
[22:36] 怎么一回事
[22:37] 我要去针对这个心理
[22:38] 对症下药
[22:39] 对
[22:40] 因为我的看法
[22:41] 就是我自己讲的
[22:42] 我觉得我们基本面很强
[22:44] 势头又很强
[22:45] 可是还有一个重点
[22:47] 就是我们等一下会继续讲产业
[22:48] 如果一旦真的出现反转
[22:51] 我们的态度应该是如何
[22:52] 等一下队长会跟大家说
[22:53] 但是我们先把记忆体讲完
[22:54] 好 没问题
[22:55] 那记忆体的话
[22:56] 现在在进场还来得及吗
[22:58] 我觉得应该是
[22:59] 还在办三腰
[23:01] 所以这个我套句
[23:03] 国际董事长陈泰明讲的话
[23:04] 他认为AI只到了
[23:05] 棒球的两局上半
[23:07] 两局上半
[23:08] 那现在如果你看
[23:10] 因为国际还没喷吗
[23:11] 国际喷的就是第九级了
[23:13] 我们今天没有讲被动原件
[23:15] 我要聚焦
[23:16] 我认为Maker是最好
[23:18] Maker是最好
[23:19] 例如说华邦电
[23:20] 或是南亚科
[23:22] 那MU跟这个所谓的Sendis更好
[23:25] 那你也可以买海力士
[23:26] 那Maker就是简单说
[23:28] 如果鸡蛋要涨价
[23:30] 或者是我们讲猪
[23:31] 做猪肢的
[23:32] 有猪肢在配种的
[23:34] 这个有猪
[23:35] 那你猪肉跟香肠
[23:36] 就是你中端下油
[23:38] 这有点low
[23:39] 我们还是换成鸡蛋
[23:40] 对啊
[23:40] 我想说你是要讲文貌
[23:41] 是不是
[23:42] 讲到养猪
[23:43] 我们不讲养猪
[23:45] 我们空中
[23:45] 有小朋友会跟父母一起听
[23:47] 好
[23:47] 鸡蛋一直涨价
[23:49] 是
[23:49] 我们消费者是受害的
[23:51] 你就是说我买PCMB
[23:52] 因为鸡蛋
[23:53] 那个早餐店
[23:54] 鸡蛋终究会涨价
[23:55] 是
[23:55] 鸡蛋它冰箱只能放两盒
[23:57] 它就要买贵的
[23:59] 那中间的通路商
[24:00] 有点像是模组厂
[24:02] 不知道像我们这个
[24:02] 公控之网
[24:03] 宜鼎 威刚
[24:04] 它有很大的冰箱
[24:05] 可以放很多鸡蛋
[24:06] 可是终究今年会用完
[24:08] 我懂
[24:09] 那上游一直有鸡在生蛋的
[24:11] 就是所谓的maker
[24:12] 我们要买母鸡
[24:13] 对就是买能下蛋的
[24:15] 他因为每一次你去看南亚克
[24:17] 哇营收出来
[24:18] 变变狗
[24:19] 第一季赚八块
[24:20] 然后呢再加上这些策略性
[24:23] 他这一次的私募案
[24:24] 我真的很看好
[24:25] 因为凯霞啦
[24:26] 他们全部都进来
[24:27] 他们认为南亚克的DTR4
[24:29] 其实呢是
[24:31] 有可能是未来的关键零组件
[24:33] 那再来再讲一个
[24:34] 其实这个赵华刚刚讲的
[24:36] 这个所谓的扣瓦斯封装外溢
[24:38] 台积电去年十月开始
[24:40] 把一些毛利率低的
[24:41] 甚至瓦斯释放出来之后
[24:43] 日月光 金元店 星泉
[24:45] 还有甚至世界仙剑也回新高
[24:46] 他们就是一整个主流
[24:48] 那其实台积电也知道
[24:50] 我们台湾不能没有记忆体
[24:52] 华雅科被美光买走了
[24:54] 然后南雅科走自己的技术
[24:56] 那什么尔毕达的什么
[24:58] 茂达都已经倒掉了嘛
[24:59] 南雅科这一次给了
[25:01] 尔毕达 好久没有听到这名字
[25:03] 我們就是在半條題太久了
[25:05] 講故事都可以講很久
[25:07] 對 這個時候台積電其實
[25:09] 其實大家在傳
[25:11] 南亞科進回答是台積電把他帶進去的
[25:13] 那南亞科因為之前聲浪的那個南電
[25:15] 等一下再講APF
[25:17] 其實有很多錢
[25:19] 他就繳了一些訴求給台積電說
[25:21] 你要做封裝 你要做3D封裝
[25:23] 你可以教這個晶圓店
[25:25] 你可以教日月光 教星泉
[25:27] 對不對 教細品
[25:29] 可不可以也教我的服貿科歷程
[25:31] 教我南亞科
[25:32] 結果我覺得這一卦還沒有被發現
[25:34] 我覺得這一卦還沒有被發現
[25:36] 南亞科還有很大的題材
[25:37] 包括他的事務
[25:39] 包括他第一季賺八塊
[25:41] 其實已經法人在估
[25:42] 單月因為第二季還在漲價
[25:44] 單月其實有可能衝到四五塊
[25:47] 你八除以三
[25:48] 第一季就是三塊多
[25:49] 一個月我講單月
[25:51] 所以其實所有法人的高標
[25:53] 還會再往上修
[25:55] 所以有點像群聯
[25:56] 當初大家才估一百多
[25:57] 現在已經估到一百八一百九
[25:59] 甚至今年估到200
[26:01] 那威刚也是不断上修
[26:03] 一定也是不断上修
[26:04] 这种获利很好
[26:05] 国外的公司在创新高
[26:07] 然后不断的上修
[26:08] 等的只是筹码的沉淀
[26:10] 所以我觉得记忆体是
[26:11] 目前的重厂兵府
[26:13] 那ABCD嘛
[26:14] 我讲AI啦
[26:15] 然后ABF跟CPO
[26:17] 那载板最近休息一下下
[26:19] 因为我跟你讲
[26:20] 前两次比较明显的休息
[26:21] 都是买点
[26:22] 然后呢
[26:23] 大家就会很错愕
[26:24] 因为我记得那时候
[26:25] 星星好像从500多跌到400
[26:27] 是第一次买点
[26:28] 后来从600多再跌回400多
[26:30] 也是买点
[26:31] 后来就不太回头了
[26:33] 那如果这一次又有机会
[26:34] 但已经是千元附近了
[26:37] 来
[26:37] 来
[26:38] 还是买点
[26:39] 还是买点是不是
[26:41] 但是我先
[26:41] 等一下要讲散乐
[26:42] 好哦
[26:43] 等一下我会讲一些比较空的
[26:45] 来买还是买点是不是
[26:46] 还是买点
[26:46] 当然我跟大家讲
[26:48] 我最喜欢队长
[26:50] 我都说产业
[26:51] 你看小做大
[26:53] 好
[26:53] 最标的就是
[26:54] 3167的大量跟8081的间点
[26:57] 好
[26:57] 一次比一次
[26:59] 因为你要做载板
[27:01] 你要钻孔
[27:01] 对
[27:02] PCB的硬板
[27:02] 软板
[27:03] 然后一个设备
[27:04] 一个钻孔
[27:04] 然后你看台湾店
[27:05] 你看最大跟看最小
[27:06] 好
[27:07] 这种最没有人
[27:08] 觉得很害怕的间点
[27:10] 还在涨
[27:10] 昨天还在创新高
[27:12] 大量涨到七八百
[27:13] 那这个时候呢
[27:15] 你回来看
[27:16] 这个富巧当然比较
[27:17] 获利比较那个
[27:18] 就是他第一季
[27:19] 还是没有让人家经验
[27:20] 对啊
[27:20] 但我觉得载板
[27:22] 喝了再上
[27:23] 好
[27:24] 你说今天有点受
[27:25] 那个南电
[27:26] 因为南电被申报转
[27:27] 说实话
[27:29] 那个张树
[27:30] 等一下我们来宾
[27:32] 除了我以外
[27:33] 来宾大家喊一喊
[27:35] 就把那个张树吃掉了
[27:36] 不是
[27:37] 你看看南雅科
[27:38] 自己就很坚强
[27:39] 整个台树集团都在申报转让
[27:41] 南雅科都在卖他
[27:43] 对嘛
[27:44] 卖成那样
[27:44] 卖不下去了是不是
[27:45] 对
[27:46] 所以我自己认为
[27:47] 因为宅版每一次
[27:49] 因为我还是用一些历史经验
[27:51] 一走都是走两三年
[27:52] 然后一看
[27:54] 都是EPS
[27:54] 就是孤好孤满
[27:56] 看明年
[27:57] 你拍誰啊
[27:57] 你不能看今年啊
[27:58] 那你說怎麼可以這樣呢
[28:00] CPO已經走一兩年
[28:02] 都沒有EPS給你看了
[28:04] 那你們那個誰
[28:06] 誰
[28:07] 艾倫最愛講的那個聯亞科啦
[28:09] 他到後來都不講了
[28:11] 你都有嘛
[28:11] 你知道嗎
[28:12] 因為右側動能
[28:13] 連他都覺得動得太厲害
[28:14] 動能太強了
[28:15] 不是這不是動能囉
[28:16] 他們已經把飛去太大氣層了
[28:18] 對音量太強了
[28:19] 不撞
[28:20] 那我的意思是說
[28:21] 你看過去兩年
[28:22] CPO根本不用EPS
[28:24] 我隨便細數幾個
[28:26] 連亞光賺兩塊多
[28:28] 上泉
[28:29] 但我沒有說他們不好
[28:31] 你就是排排站吃果果
[28:33] 我懂我懂
[28:33] 轉保龍攤沒五塊
[28:35] 我懂我懂
[28:35] 可以起兩泥
[28:36] 那我ABF其實一直在噴喔
[28:39] ABF的營收一直在大幅成長
[28:41] 對營收一直在跳
[28:42] 那我其實這個邏輯是這樣
[28:44] 是
[28:44] TGLASS真的很缺
[28:46] 我還是講一點正經的
[28:47] 不會啦我們女王
[28:49] PCB女王完全support你的想法
[28:51] 真的
[28:52] 這個婉婷妹
[28:54] 加油
[28:55] 我觉得看大做小
[28:56] 你看台光店
[28:57] 尤其我再讲一个
[28:59] 五项指标送给古货宅
[29:01] 新产品新市场寡占
[29:03] 成长大国际大客户
[29:05] 寡占是最好
[29:06] 寡占是最好
[29:07] 你讲过啦
[29:08] 但大家一定没有背起来
[29:09] 笔记记起来
[29:10] 所以你只要听到
[29:11] 例如说
[29:12] 最美的主持人就一个造化
[29:14] 这段剪掉
[29:16] 三雄三池三英
[29:18] 那种毛利率很高的
[29:21] 例如说CCL三雄
[29:22] 没错
[29:23] 联贸 台光电
[29:25] 然后什么
[29:26] 台药
[29:26] 台药
[29:27] 没有别的
[29:28] 这三个加起来
[29:29] 还有一个腾辉对不对
[29:31] 腾辉算
[29:31] 腾辉比较多卫星
[29:32] 最近还有法说
[29:33] 我会去
[29:34] 但我的意思是说
[29:35] 这种CCL的
[29:36] 除了一些日本
[29:37] 台湾很强的
[29:39] 这种寡占的
[29:40] 台湾很强
[29:41] 不得了
[29:42] 不得了
[29:42] 再来ABF三雄
[29:44] 以此类推
[29:45] 以此类推
[29:46] 所以我认为ABF
[29:47] 喝了再上
[29:48] 好
[29:48] 那最后当然讲一点
[29:50] 散热
[29:50] 散热中弹了
[29:52] 到底所谓的VR Rubin
[29:53] 有没有什么改款的问题
[29:55] 军乐片没有要这样使用等等的
[29:57] 因为技术问题问这个队长
[29:59] 因为我在旁边看热闹
[30:01] 我只能跟大家讲说
[30:02] 早期啊
[30:03] 我自己是比较喜欢秦红双红
[30:04] 因为建策就是号称
[30:06] 他们能够在这个军乐片
[30:07] 还有所谓的微通道盖板技术上领先嘛
[30:10] 所以本益比是一个无限上纲
[30:11] 但它涨上去之后的好处是
[30:13] 有很多法人就特别喜欢建策了
[30:16] 因为筹码干净啊
[30:17] 反而散户购就不会买它
[30:19] 好但是说实话
[30:20] 他这两天这样重挫
[30:22] 法人会松动
[30:23] 因为法人得停损
[30:24] 已经20%了
[30:25] 对不对
[30:25] 那据了解
[30:27] 一些主动CTI
[30:27] 不就不得不放弃他了
[30:29] 是
[30:29] 那到底这一波的
[30:30] 所谓的VR Rubin
[30:32] 改版真的很严重吗
[30:34] 会到底影响到
[30:35] 真正哪些厂商
[30:36] 好的
[30:36] 那最后五分钟了
[30:39] 我这一次觉得是蛮严重的
[30:41] 蛮严重
[30:41] 难得你会这么的
[30:44] 很常例如说
[30:45] 对
[30:46] 但是我们把这件事情分清楚
[30:48] 好
[30:48] 难得我自己也觉得很压抑
[30:50] 因為通常對人家說沒事啦
[30:52] 像剛剛講喝了再上
[30:53] 對
[30:54] 我是比較偏樂觀啦
[30:56] 那
[30:57] 嚴重啊
[30:57] 我再補一下
[30:59] 剛剛那個
[31:00] 大家去看就是
[31:02] 景碩、新興、南電
[31:03] 用明年的EPS
[31:05] 那已經有人估到說
[31:06] 明年到15塊起跳
[31:07] 那新興是最多回打的
[31:10] 那南電是最多
[31:12] 那個因為他有南亞集團
[31:14] 他最多TGLASS
[31:15] 所以我自己對看是南電
[31:17] 然後他們都說的少做的多
[31:19] 所以等于是南电这次
[31:20] 如果被哪个申报下来的话
[31:22] 我会少选南电
[31:24] 对
[31:24] 那星星当然也很好
[31:26] 因为他最多回答
[31:27] 星星是最容易被骗
[31:28] 开玩笑
[31:29] 星星以前被Intel骗扩很大场
[31:32] 那这次也跟回答也扩很大场
[31:34] 可是这次成功了
[31:35] Intel也洗来了
[31:36] 所以星星是喜欢大扩场
[31:39] 然后以前被苹果骗
[31:40] 不要说骗
[31:41] 因为我们台厂本来就宿命
[31:43] 就是要帮人家扩场
[31:44] 所以星星业绩也不错
[31:45] 那锦硕是因为很多记忆体的BT载板
[31:48] 是的
[31:49] 所以三个各个都能打
[31:50] 那散热这件事情
[31:52] 我回来讲
[31:53] Micro Channel Lead
[31:54] 就是所谓的Micro Channel Lead
[31:56] 在均热片上面做围通道
[31:58] Lead就是均热片
[31:59] 那均热片就比较怂
[32:01] 我们讲Micro Channel Lead
[32:02] 这个东西本来就没有被用
[32:04] 那建设这一阵子
[32:06] 涨的两个题材
[32:08] 现在少一只脚了
[32:09] 简单说它是一个
[32:10] 一片式的均热片
[32:12] 变成三片式的Stefano
[32:13] 那有镀金
[32:14] 那大家说
[32:16] ASP开始第三季出Vera Rubin之后
[32:19] 从50美金到150
[32:20] 我们就用今天KGI的报告讲
[32:22] 好 赵华我问你
[32:24] 就多了一片价格不变
[32:26] 可是它现在变一片变三片
[32:28] 然后50块变150
[32:29] 当然建策要涨到
[32:31] 本来今年70
[32:32] 大概又有很多人
[32:33] 凯基拉 元达诺古明年140
[32:35] 好 这第一个题材是
[32:36] 一片变三片
[32:37] 然后单价50到150
[32:39] 那今天讲了5月1号
[32:41] 没有用
[32:42] 所以等于是Steven的这个镀金
[32:44] 跟所谓的三片式取消
[32:46] 所以这一只脚
[32:48] 我觉得白卡了
[32:49] 就是说本来要用
[32:50] 他们KGI也讲
[32:53] 这个单价回到50
[32:54] 所以他下修第三季的营收
[32:57] 好
[32:57] 这个就很扎实
[32:59] 在他们的基本面
[33:00] 或是未来营收的预估上
[33:01] 是一个伤害
[33:03] 对
[33:03] 这个没有办法
[33:04] 今天是第一天
[33:05] 这个没有办法
[33:06] 整个东西变来变去
[33:08] 例如说之前
[33:09] 因为还没有出货
[33:10] 但是在五月的第一个礼拜
[33:12] 这件事情的确
[33:13] 在法人圈算是炸锅
[33:15] 因為這個東西就在傳說有一點漏液這件事我自己自論也是大的因為我對於基本面这种所谓很大重要技术的改变我其实是很担心的所以如果用回来了
[33:27] 那当然他讲说
[33:28] 因为直散热音片
[33:30] 直热音片
[33:31] 因为以前是石墨烯
[33:32] 所以我换了一个音片
[33:34] 那有可能七七五一
[33:35] 影响就比较少
[33:36] 虽然那个红藤
[33:37] 今天也是跌停
[33:38] 但建设的这个东西
[33:40] 单价变了
[33:41] 但是建设的第二个题材
[33:42] 还在
[33:42] 所以跌下来
[33:43] 例如说
[33:44] 他其实在昨天
[33:45] 有点现端
[33:46] 他昨天跌破五支線
[33:47] 今天一根跌艇不讓人家出
[33:49] 那我就回到季線或月線
[33:52] 基本上還是可以看
[33:53] 因為他第二個題材是所謂的CPU
[33:55] CPU的switch本來沒有
[33:57] 但是有做所謂的均熱片的東西進去
[34:01] 所以本來兩隻腳要讓他上萬點
[34:03] 或是五六千
[34:04] 那現在我覺得少一隻腳
[34:06] 勢必要回到季線
[34:07] 那這件事情我是當真的
[34:09] 那回過頭來散熱我就不當真的
[34:12] 搞笑的是來了
[34:13] 每一次都是神懂
[34:15] 那个齐宏
[34:16] 三连齐宏的神董
[34:18] 他5月14号要开法术
[34:20] 对
[34:20] 在过去我就讲
[34:22] 1200到1500
[34:23] 我也来过几次
[34:25] 然后在洗盘的时候
[34:26] 有人
[34:27] 黄仁勋就说什么
[34:28] 我们好像在夜冷这一块
[34:30] 拉出来这一块
[34:31] 比较不需要用到夜冷
[34:33] 他讲的是机柜跟机柜之间
[34:35] 那齐宏也有叠
[34:37] 那中间又有一次
[34:38] 黄仁勋又说
[34:39] 我们要多拉几个供应商进来
[34:41] 那一次
[34:42] 然后那个双红听说要拉进来
[34:43] 齐宏又叠
[34:44] 那每一次都神董出来辟谣
[34:46] 因为呢
[34:47] Michael Cianoli的
[34:48] 这个MCL
[34:50] 是纸菌热片上面
[34:52] 那奇鸿做的也有微通道
[34:54] 但是他那个叫做Coplate
[34:56] 叫做所谓的
[34:57] 液冷的这个
[34:58] 液冷板
[34:59] 所以在晶片上面
[35:01] 那个
[35:02] 我觉得技术太难
[35:03] 因为你漏一滴水晶片就完蛋
[35:05] 可是液冷板不是
[35:06] 液冷板是在整个
[35:07] 伺服器的晶片整组的下面
[35:10] 所以奇鸿跟双鸿
[35:12] 做的是Coplate
[35:13] 所谓的这个
[35:14] 夜冷散热的分期管
[35:16] 跟这个夜冷板
[35:17] 这个技术已经是满上丁丁
[35:19] 所以这一次齐鸿的利空
[35:22] 跟技术变革没有关系
[35:25] 是有法人说
[35:26] 因为第一季拉太凶
[35:28] 第二季可能营收
[35:30] 成长性会区换
[35:32] QOQ掉5%
[35:33] QOQ掉
[35:34] 那我认为这就变成
[35:35] 我的挫折只是过程
[35:37] 大家赚早已决定
[35:39] 为什么很简单
[35:40] 因为我已经猜
[35:42] 我来猜一下神董怎么讲
[35:43] 因为上一次他有讲
[35:45] 他很霸气
[35:46] 他说灰达在2025年占我六七成
[35:49] 我2026年我会有四个ASIC
[35:52] 我就不点名谁
[35:53] 那什么Meta
[35:54] 亚马逊
[35:55] Google不是很强吗
[35:56] Google的Gemini
[35:57] 其实还比OpenAI更好用
[36:00] 我自己这么觉得
[36:00] Gemini也是真的
[36:01] 对
[36:01] 你看看Google这次加单
[36:03] 创意跟拥置长成这样
[36:04] 神童就讲说
[36:06] 我们灰达就算有供应商进来
[36:08] 我可以转嫁
[36:09] 因为我很大
[36:10] 我营收一百多亿
[36:11] 我转嫁之后
[36:13] 我让利给客人
[36:14] 或是我便宜的我不做
[36:15] 我还有其他的
[36:16] 更大更补的订单
[36:18] 大家就觉得好高兴
[36:20] 就再上一波
[36:22] 这一次我跟大家说
[36:24] 这个营收调
[36:25] 其实有一点只是一个季节性
[36:27] 因为大家都知道
[36:28] Trinumar 3
[36:29] 你看世纪为什么没涨创意涨
[36:30] Trinumar 3可能在第三季
[36:32] 本来每一家推出来的产品
[36:35] 就都不一样
[36:35] 我们买衣服不是有春夏秋冬
[36:38] Google这一次来
[36:40] 也许亚马逊是下一季
[36:43] 在整个季节的替换里面
[36:45] 我觉得齐鸿所谓的QOQ
[36:48] 稍微下修个5到10%
[36:51] YOY应该都有个七成
[36:53] 这种叠回来
[36:54] 我个人认为影响就没
[36:57] 像刚刚那个技术变革那么大
[36:59] 大概就是这样
[37:00] 齐鸿跟富士达算一组
[37:02] 对 富士达公布财报
[37:05] 明明就棒到不行
[37:06] 然后结果就吃一根叠挺
[37:08] 对
[37:08] 今天富士达是没叠挺
[37:10] 但是也跌了快6%
[37:11] 好
[37:12] 这一组大家可以一起看
[37:13] 因为齐红
[37:14] 就在我们刚刚录音的同时
[37:15] 齐红
[37:16] 他发重训了
[37:18] 是不是
[37:18] 我的高中神懂得出来吗
[37:20] 他看不下去
[37:22] 真的很认真
[37:23] 但我必须说
[37:24] 长多乖离一大
[37:25] 你说齐红
[37:26] 这个
[37:27] 冒联
[37:28] 总是也要回头
[37:30] 你不能
[37:30] 头也不回
[37:31] 你说台积电也有在
[37:33] 美伊战争的时候
[37:34] 也有回到1600
[37:35] 我觉得技术的乖离
[37:37] 那看月线守不守住
[37:39] 然后你看
[37:40] 所以你看队长有多了解
[37:42] 公司的经营层的想法
[37:44] 因为不用等到法师
[37:45] 今天刚刚
[37:46] 就在刚刚众讯发出来了
[37:48] 讲什么呢
[37:49] 他说呢
[37:50] 他针对的是工商时报
[37:52] 乱写
[37:52] 我还没看
[37:55] 有的众讯还蛮有趣的
[37:57] 其实
[37:57] 但是众讯还是要有点规格
[37:59] 不太能写乱写
[38:00] 但是我有看过一些众讯很好笑的
[38:02] 他就说呢
[38:03] 市场传闻
[38:04] 奇鸿下修第二季
[38:06] 营运展望等报道
[38:07] 本公司并无发布对外的财务预测
[38:11] 报道中所述之内容
[38:13] 均为媒体或法人之推测
[38:15] 并非本公司所发布的财务预测或资讯
[38:18] 好所以特此澄清
[38:20] 特此澄清
[38:20] 对啊但是我觉得
[38:23] 资金轮转气氛
[38:25] 因为就没上车的人
[38:26] 大家小心一下
[38:27] 那你如果来不及跑
[38:30] 或者是说你想要等到稍微有拉回
[38:33] 其实我觉得做部分的停利
[38:34] 那简单说
[38:36] 像我刚刚讲很清楚
[38:37] 有一些就是要跑光的
[38:39] 那有一些就是
[38:40] 简单部分提议
[38:41] 留一些牡丹
[38:42] 回来相信神懂
[38:44] 年底就懂
[38:45] 没有 开玩笑
[38:45] 我觉得有一些东西
[38:47] 还是深入了解
[38:48] 你会赢在深入
[38:49] 胜在最终
[38:50] 当然是这样
[38:50] 所以现在的状况
[38:53] 就是现在台股
[38:54] 你说有没有过热呢
[38:55] 因为产业轮动
[38:56] 所以一轮动
[38:57] 又是涨这个
[38:58] 比较标准的龙头型股票的时候
[38:59] 你不能说它不健康
[39:01] 对
[39:01] 现在看起来
[39:03] 我觉得健康
[39:03] 类股轮动健康
[39:04] 真的是没有
[39:05] 真的是很抱歉
[39:06] 就是没有
[39:07] 因为我也明白
[39:08] 大家在经过几次的洗礼
[39:10] 也会知道说
[39:11] 只要基本面强劲向上
[39:12] 每一次的回档都是机会
[39:14] 我想这个大家多多少少
[39:15] 应该有理解了
[39:16] 好
[39:17] 那我觉得不免俗的
[39:18] 如果我也不看淡
[39:20] 所谓主动式ETF的发展的话
[39:22] 那偶尔在回档的时候
[39:24] 像今天蛮多主动式ETF盘中
[39:26] 都是黑的
[39:27] 去减一点
[39:28] 我觉得真的也没差
[39:29] 那昨天是明翰来
[39:31] 明翰也提供一个想法
[39:32] 是假设是低持股
[39:34] 就很低持股
[39:35] 然后你又觉得你等不到了
[39:36] 心里面很慌
[39:37] 你就分十天
[39:38] 一天买一点
[39:39] 对
[39:40] 市值也好
[39:41] 或是ETF
[39:42] 或是你真的觉得
[39:43] 散热很可怜
[39:44] 是
[39:44] 奇鸿复打可能是被挫伤
[39:46] 你就买零股
[39:47] 分十天的一个均价
[39:49] 那也是一种布局到
[39:51] 基本部位的方法
[39:53] 那当然我个人
[39:54] 是觉得最保险的方式是
[39:56] 假设大家都低持股
[39:57] 或是都卖飞
[39:58] 我觉得真的就是先布一点
[39:59] 所谓的市值型
[40:00] 或者是最近不是联发哥很凶
[40:02] 今天联发哥打开
[40:03] 你会进去买吗
[40:04] 不会
[40:05] 我有更好的选择
[40:07] 对对对
[40:08] 我有更好的选择
[40:09] 但是大家还记得
[40:11] 两天前我做了什么事吗
[40:12] 我买0052
[40:13] 因为那一天是联发科涨停
[40:15] 然后台积电大涨
[40:16] 那我心里面
[40:18] 我也会有佛摩的感觉
[40:19] 因为我虽然不算超低持股
[40:22] 可是我的持股
[40:23] 一直大概都是中水位
[40:24] 我也不可能把它压好压满
[40:25] 我也不做融资
[40:26] 我有跟大家分享
[40:28] 我想开杠杆的时候
[40:29] 我比较喜欢做个股期
[40:30] 然后我觉得刚刚
[40:31] 托斯克兰尼讲的那句话
[40:32] 很有意思
[40:33] 就是你要不就是長期持有
[40:35] 要不你就是有效率的
[40:36] 有紀律的做短線
[40:37] 沒錯
[40:37] 那我個股區就是有紀律的做短線
[40:40] 所以什麼賣肥不賣肥
[40:41] 跟我無關我有賺
[40:41] 我就高興了
[40:43] 好再回到那天
[40:44] 我為什麼會買0052呢
[40:45] 第一次是台積電已經從2330下來了
[40:48] 又急漲
[40:48] 你會心裡面FOMO嘛
[40:49] 那買台積電本人可能太貴
[40:51] 或是你用小台積也可以
[40:53] 但是當時還看到聯發科啊
[40:56] 那0052就是第一大持股台積電
[40:58] 第二大持股鴻海
[40:59] 第三大持股就是聯發科
[41:01] 那最近很多被动式的高息ETF很强
[41:04] 大家有没有注意到
[41:05] 因为他们有联电跟联发科
[41:07] 没错
[41:08] 其实高股息今年前一阵子有长龙
[41:12] 然后现在又有联电联发科
[41:14] 如纽都中
[41:15] 高股息有联电联发科
[41:16] 然后还有就是半导体ETF
[41:18] 没错
[41:19] 有联电联发科
[41:20] 真的
[41:21] 那个中信关键半导体也是强到不要不要
[41:23] 而且他们的股息都不错
[41:25] 有很多那个半导体相关的ETF
[41:28] 因为我们的半导体
[41:29] 我常常跟大家分享
[41:30] 我们台湾很奇怪的一点
[41:31] 就是我们的半导体
[41:33] 又能发资本利得
[41:35] 又能成长
[41:36] 然后又有股息
[41:37] 真的
[41:38] 什么都有
[41:39] 然后又有资本支出来
[41:41] 应该这么讲
[41:41] 又有股息
[41:42] 等于说我对厂商撒钱
[41:43] 我要扩大
[41:44] 我对股民撒钱
[41:45] 我给你鼓励
[41:46] 然后我自己本身又要高成长
[41:48] 赚太多钱
[41:49] 哇
[41:49] 台湾的半导体就这么厉害
[41:51] 所以那时候有很多的
[41:52] 半导体相关的ETF
[41:53] 也采取高配息
[41:54] 除了本身拿得到股息之外
[41:57] 也会把价差配给大家
[41:58] 所以也绕回来
[41:59] 就是说如果大家在这段时间
[42:01] 虽然最近高股息是复活了
[42:03] 因为刚刚讲的连点连发哥
[42:04] 可是如果大家是着重在股息
[42:07] 而且五月份要报税
[42:09] 有很多人拿到股息觉得很痛苦
[42:11] 病入所得税
[42:12] 虽然有免税额
[42:14] 还是觉得很痛苦
[42:14] 那不如买这一些
[42:16] 就是他们也会配息给你
[42:18] 可是其实他们配的是资本利得居多的
[42:20] 你就可以一兼二顾
[42:23] 而且你就分散
[42:25] 我觉得这是一个蛮好的策略
[42:26] 而且他这个入门槛都低
[42:29] 对
[42:29] 我觉得大家还是一样
[42:31] 疫情天下无难事
[42:33] 我刚刚也是觉得赵华做得很好
[42:35] 他去看那个持股
[42:36] 去看成分股
[42:38] 例如说
[42:39] 你不能觉得好像姚姐很厉害
[42:40] 你就买981A
[42:41] 其实你去看成分股
[42:43] 例如说我最近在看00991A
[42:45] 991A是记忆体很多
[42:46] 对 他就记忆体很多
[42:48] 那记忆体刚起涨
[42:49] 我觉得这个逻辑
[42:50] 其实就是你有没有认真
[42:52] 那我觉得主动是很简单
[42:54] 看基金经理人
[42:55] 过去绩效好不好
[42:56] 人品好不好
[42:57] 你不知道问我
[42:58] 因为我都认识一些
[42:59] 那第二个就是看成分股
[43:01] 那当然高股息就看这个选股逻辑
[43:04] 我觉得都有一个美感
[43:05] 勤好的人永远都能赚得比较多钱
[43:07] 所以这个我觉得很佩服赵华
[43:09] 他能够挑到联发科
[43:11] 其实说实话
[43:11] 已经也有人在讲说鸿海
[43:14] 因为他营收超好
[43:16] 鸿海最近也在动
[43:17] 也是快忍不住了
[43:19] 因为他今年已经法轮盖姑
[43:21] 他可能会上修16块17块等等
[43:24] 那我觉得其实有时候
[43:25] 就是多做一点功课
[43:27] 你不要这个也懒那个也懒
[43:29] 那就持续的听
[43:30] 持续关注我们的节目
[43:32] 我觉得这样子
[43:33] 其实就慢慢的财富
[43:34] 就会接近你的
[43:35] 好的
[43:35] 那今天很谢谢队长
[43:37] 也希望大家
[43:38] 就是听完我们古破仔呢
[43:39] 晚上我们会辅助于图表
[43:41] 讲的更深入的
[43:42] 就是理财达人秀
[43:44] 那有人听会说
[43:45] 可能有些个股
[43:46] 不是很确定名称
[43:47] 那当然看达人秀
[43:48] 有字幕的话
[43:49] 也会比较方便
[43:50] 所以都有好处
[43:51] 因为古破仔
[43:52] 在大家下班通勤的时间
[43:53] 就可以第一手了解
[43:55] 今天发生了什么事情
[43:56] 以及对今天这样一个
[43:57] 巨大量洗盘的看法
[43:59] 在景气基本面产业上面
[44:02] 我们的看法
[44:02] 没有什么很大的改变
[44:03] 只有在散热族群里面的建策
[44:06] 大家可能要留意一下
[44:07] 这个产业用途的改变
[44:09] 确实对它可能会有一定的伤害
[44:10] 那齐鸿
[44:11] 他们现在就忍不住发重讯了
[44:13] 所以再看一下他们的发说
[44:15] 这些都是我们每天
[44:17] 可以接触到的资讯
[44:18] 那我们今天就到这边了
[44:20] 跟古惑仔朋友说拜拜吧
[44:21] 拜拜
[44:26] by bwd6
