[00:00] 欢迎收听赵华与古惑仔第1087集
[25:41] 因為他如果趨勢報價持續往下
[25:44] 這整個族群未來還有可能再持續往下
[25:47] 所以代表你未來很有可能會越貪越貧
[25:50] 所以有時候我結論的是
[25:53] 有時候我一直來看起來都是樂觀的
[25:56] 所以人家會覺得奇怪
[25:57] 為什麼會講某個產業不好
[25:58] 就是結論就是數字會說話
[26:01] 我很相信數字
[26:02] 我很相信圖示
[26:03] 就是數字會說話好的就是好
[26:06] 如果相對來講比較弱的
[26:08] 我還是必須要提醒大家
[26:10] 這個相關的風險
[26:11] 或者是我覺得跟剛剛我們提到的
[26:15] 比如說剛剛提到的發哥
[26:17] 或者是CPU
[26:18] 如果對比記憶體差別差在哪裡
[26:21] 我們前段講
[26:22] 就是我剛剛講CPU跟發哥比較像
[26:24] 结论就是如果你今天
[26:26] 你能够报超过半年以上
[26:30] 其实你就不用管了
[26:31] 我们现在讲什么CPU的
[26:33] 它有什么问题
[26:34] 发哥怎样怎样
[26:35] 你能报超过半年
[26:36] 代表你可以报到接近年底
[26:38] 大家就会开始反映
[26:40] 明年会很好的事情
[26:41] 你这个终究会度过
[26:43] 但是记忆体这个循环是很大的
[26:45] 它这个如果下来
[26:47] 未来的时间可能会蛮长
[26:49] 至于要报多久才是真的可以报
[26:52] 我老实讲我真的不知道
[26:54] 因为上一次的循环
[26:55] 到这一次循环
[26:57] 中间隔了两到三年
[26:59] 所以老实讲
[27:00] 就下一次什么时候再来融进
[27:03] 我就不敢说了
[27:04] 好
[27:04] 当然因为实权今天也跌比较重
[27:06] 不过实权也是在模组里面
[27:08] 先创了一个新高才下来的
[27:10] 也等于是说
[27:11] 就像刚刚明海哥讲的
[27:13] 要是你之前在洗刷的时候你是抱着这些有获利的模组场其实可能应该是不会受伤因为他是创新高嘛只是你会犹豫好痛苦哦抱的过程好痛苦那颗粒厂就真的很痛苦
[27:26] 必须讲那亚科华帮店
[27:27] 昨天有跟大家分享
[27:28] 其实以模组厂的眼光来看啊
[27:31] 颗粒厂反而是一个坐享
[27:32] 因为他们成本线固定
[27:34] 不会像他们的模组
[27:35] 有后面买的就是比较贵嘛
[27:37] 那如果今天现货价又迟缓了
[27:40] 那合约价虽然未来两季看好
[27:41] 但如果到后面合约价也不涨的时候
[27:43] 模组厂他们的库存
[27:45] 就是从低价库存
[27:46] maybe变成高价库存
[27:48] 但他们觉得颗粒厂
[27:49] 是比较没这问题
[27:50] 但颗粒厂长得比模组厂还要慢
[27:52] 因为可能体型大
[27:53] 然后可能筹码乱
[27:55] 然后也可能是
[27:56] 他们自己的母集团
[27:57] 有在卖他们
[27:58] 种种的原因
[28:00] 那这边的话
[28:01] 我觉得大家也可以去观察
[28:03] 例如说像现在市场
[28:04] 非常喜欢看981A买什么
[28:06] 那昨天981A就新增了两档股票
[28:08] 是从来没买过
[28:09] 后来新增的
[28:10] 一档叫旺宏
[28:11] 一档叫雅德克
[28:12] 这两党今天盘面上都算强
[28:15] 当然因为今天
[28:16] 918的规模已经很大
[28:18] 要逼近2000亿了
[28:19] 不会因为新进的这两党很厉害
[28:22] 就可以把整个规模拉起来
[28:23] 不过还是蛮厉害的
[28:24] 你先看到大盘贵买往上走的时候
[28:27] 他们这些主动式ETF就通通翻红
[28:30] 所以我觉得这件事情是真的蛮厉害的
[28:32] 那后来下来的时候
[28:33] 他们就可能有一些就收小黑
[28:35] 但我觉得这股势力是真的
[28:37] 在选股上面蛮强的
[28:39] 雅德克今天也很强
[28:41] 所以一个是记忆体
[28:42] 然后一个是机器人
[28:45] 对不对
[28:45] 工具机
[28:46] 机器人
[28:47] 比较低位阶的
[28:49] 我觉得他们也会是
[28:50] 大家在市场产业上
[28:51] 选股的一个方向
[28:52] 不过毕竟旺宏
[28:54] 和这个群联
[28:55] 他们的故事
[28:56] 可能跟低润
[28:57] 又有点不一样
[28:58] 因为他们走Fresh相关的
[28:59] 所以他们可能会
[29:01] 让大家觉得
[29:02] 比较有未来
[29:03] 还有继续往上走的空间
[29:05] 即使第一季
[29:06] 明明旺宏就是九毛
[29:07] 九毛涨银
[29:09] 赚30块钱的
[29:10] 这也是一个蛮奇妙的现象
[29:12] 所以不妨大家就观察一下
[29:14] 因为如果今天现货市场
[29:16] 也稍微有止稳
[29:18] 那合约价又往上的话
[29:19] maybe市场的想法又改变了
[29:22] 因为他们不是没有创高
[29:23] 还是有人创高
[29:24] 不是说大家看到那么好成绩
[29:27] 就全部都躺在地上
[29:28] 从来没有谈过
[29:29] 也不是这样子
[29:30] 我觉得他非常吃
[29:32] 跟这个族群的缘分
[29:34] 像我就很喜欢评论他
[29:36] 但其实我手上
[29:38] 没有什么记忆体的股票
[29:39] 只是这一波我觉得
[29:40] 比较有点模样跑上来
[29:43] 我觉得大家可以看看
[29:44] 这个是在记忆体的部分
[29:46] 另外一个还有一个
[29:47] 可能已经重灾一小段时间
[29:50] 还没有完全复苏
[29:51] 叫做低轨卫星
[29:53] 低轨卫星也是有原因的
[29:55] 就是在所谓SpaceX的IPO的文件里面
[29:59] 出现了一个AI上太空相当的困难
[30:01] 大家都有问我的想法
[30:04] 我的想法也很简单
[30:05] 其实这些低轨卫星概念股
[30:07] 当初就不可能因为AI上太空
[30:10] 马上就有钱进来
[30:12] 因为这本来就是未来的一个梦
[30:14] 但他们确实因为这件事情
[30:16] 所以评价提升非常多
[30:18] 现在就是把评价提升的那一块又吐回来
[30:21] 但是也想请问明翰哥
[30:23] 评价提升这块先吐回来之后
[30:26] 到底怎么样来观察这些低轨卫星的发展
[30:29] 因为SpaceX还是要IPO
[30:30] 马斯克还是会变首富
[30:32] 是应该这样对比
[30:35] 就是说我觉得其实低轨卫星
[30:38] 老实讲架构有点类似CPU
[30:41] 应该说记得一件事情
[30:44] 就是低轨卫星
[30:46] 它在发射的这个过程当中
[30:48] 其实它的数量是线性的
[30:51] 其实它一直都有在增长
[30:53] 它不是说去年底
[30:55] 今年初特别认真
[30:57] 有它某一季偶尔会有比较大的量
[30:59] 但是长线而言
[31:01] 其实它是一个稳定的发射量
[31:04] 当然今年每年都会成长没错
[31:06] 但是并没有出现爆发式的成长
[31:10] 简单的概念就是
[31:11] 股价走得比基本面快太多
[31:14] 那其实有一个最重要的关键
[31:17] 就是回过头来
[31:19] 其实从去年底今年初再涨
[31:22] 就两个因素
[31:23] 一个就是讲说
[31:24] 这个低轨卫星是个趋势
[31:26] 它会发射持续增加
[31:28] 第二个就是讲
[31:29] 这个SpexX要IPO
[31:32] 那SpexX要IPO
[31:33] 我常讲这跟台厂也没有太直接
[31:36] 有什么关系
[31:37] 所以就是题材上面
[31:38] 就是题材而已
[31:39] 对啊
[31:40] 那他也不会因为他要
[31:42] 这个IPO就必须下更多的单之类的
[31:46] 其实老实讲
[31:47] 这个跟台厂并没有太直接的关系
[31:50] 回过头来就是
[31:51] 一个IPO跟你没关系
[31:54] 另外一个就是发射人家还是稳定增长
[31:57] 代表你的股价如果是稳定增长
[32:00] 那就是合理
[32:01] 但是当你股价快速飙涨
[32:04] 那你这个
[32:05] 等于是当觉得涨多一拉回
[32:08] 回过头来刚刚提到
[32:10] 他这个公开说明书讲到说
[32:13] 发射到太空很困难
[32:15] 这个问题
[32:16] 我觉得这个是新闻吗
[32:18] 难道大家会有人觉得很简单的吗
[32:20] 难道会有人
[32:21] 我们当初其实就好多人在讨论
[32:22] 包括连那种
[32:24] 就是博士级的电机工程师
[32:26] 都有在讲
[32:27] 都说太空真的就是像散热
[32:29] 是会有问题的吗
[32:30] 因为它是一个真空环境
[32:31] 什么什么
[32:32] 大家都知道很困难
[32:33] 没有人觉得不困难
[32:34] 对啊
[32:35] 所以他想说
[32:35] 因为这个很困难
[32:37] 所以就因为抓到这个原因
[32:38] 所以导致开始拉回
[32:40] 我觉得这都是因为拉回之后
[32:42] 硬要去找这个论点而已
[32:44] 就像
[32:45] 我觉得这个逻辑
[32:46] 就跟昨天OpenAI发表之后
[32:49] 然后股市拉回
[32:51] 其实一样
[32:51] 所以结论我刚刚提到
[32:53] 如果今天
[32:54] 或者换个角度讲
[32:55] 我觉得今天如果低轨卫星
[32:57] 几乎去年底到今年初
[32:59] 没什么涨到
[33:00] 他出现这个话题绝对不会因此而跌
[33:03] 他这个不是利益空
[33:04] 所以应该这样讲
[33:06] 一样类似CPU的角度
[33:09] 就是他就是超涨了
[33:11] 所以必须拉回
[33:12] 但是他又有一个比较困难的点
[33:16] 就是讲到他们的这个低轨卫星的发射
[33:20] 他是走比较线性的
[33:21] 所以他比较缺乏像CPU
[33:25] 明年会有比较大的动能爆发
[33:27] 所以回来之后
[33:29] 應該就是慢慢的讓它冷靜沉澱
[33:31] 然後可能需要比較長的整理時間
[33:35] 等待回到該合理的價位
[33:38] 加上沒有信心的投資人
[33:40] 該下車都下車之後
[33:42] 它再重新能夠慢慢的回到
[33:45] 原本發射衛星的
[33:47] 所謂增加的軌道曲線上
[33:50] 股價也會跟著這樣的一個腳步
[33:53] 所以我要重申就是說
[33:54] 操作低軌衛星
[33:57] 真的不要再提到SpexX
[34:00] 要IPO的时候
[34:02] 市场正热情的时候去买它
[34:05] 因为要IPO这个是题材
[34:08] 跟台厂的部分并没有太大的关联性
[34:11] 好 所以这个事情
[34:12] 大家也是争走
[34:15] 像我的话
[34:15] 对于这类型的题材股的想法都是一样的
[34:18] 就是它是因为题材上去的
[34:20] 那现在因为题材冷却而下来
[34:22] 对不对
[34:23] 那一样
[34:24] 那就是看市场什么时候
[34:26] 把共识再集中起来
[34:28] 因为这类型的股票
[34:29] 很有趣
[34:30] 其实美国也一样
[34:32] 美国的这个卫星概念股
[34:34] 也涨很多
[34:35] 所以这一波修正
[34:36] 那就看大家什么时候止跌
[34:37] 其实就是来来去去
[34:39] 像波浪舞一样
[34:40] 那它终究它还是得IPO
[34:41] 终究马斯克
[34:42] 还是会出来说一些话
[34:44] 那这个话可能
[34:45] 有时候会刺激到市场
[34:46] 觉得这个题材又开始很热了
[34:47] 有时候就需要久一点时间
[34:49] 例如什么呢
[34:50] 我就像例如机器人
[34:51] 因为马斯克
[34:52] 一开始说机器人的时候
[34:53] 再加上黄仁勋
[34:54] 也在他的这个GTC大会上面
[34:56] 展示了机器人
[34:57] 那时候真的是把
[34:58] 机器人的声势
[34:59] 推到最高峰
[35:00] 对不对
[35:01] 真的所有的机器人
[35:02] 概念股都在涨
[35:03] 但是演变到现在
[35:06] 事实上我觉得
[35:07] 机器人的进程
[35:08] 明明是进步的
[35:09] 你说的什么
[35:10] 光是像自驾车
[35:11] 类似这种概念的
[35:13] 已经开始了吗
[35:14] 就是说有那种
[35:15] 自驾计程车
[35:16] 也真的开始了
[35:17] 然后中国大陆
[35:18] 其实也发展了
[35:18] 非常多的机器人
[35:19] 虽然好像是偏表演式的
[35:21] 好 春晚跳舞啦
[35:22] 泡泡马拉松啦
[35:23] 然后奥特曼斯
[35:24] 其实也有再去
[35:25] 进一步的告诉你
[35:26] 它可以怎么样运用在你的生活
[35:27] 或是在工厂里面
[35:29] 你说有没有进步
[35:30] 其实我觉得这一块是有进步的
[35:32] 但是因为就没有办法
[35:34] 马上好像落实到
[35:36] 你有一个居家服务的机器人
[35:37] 或是什么产值
[35:39] 真的一下子变得超级大
[35:40] 对不对
[35:41] 然后台厂又因为
[35:42] 很现实的工军厂商
[35:44] 在去年对等关税的时候
[35:46] 是受到重创的
[35:47] 然后汇率的重创等等
[35:48] 所以大家的获利
[35:50] 没有办法马上起来
[35:51] 可是我觉得像现在
[35:52] 也会有一个味道是
[35:53] 大家又开始觉得
[35:54] 地位阶
[35:55] 有机器人
[35:56] 这个最差的时候
[35:58] 这个关税
[35:59] 汇率那些都过了
[36:00] 无薪假
[36:01] 可能也不放
[36:02] 然后也有人创新高
[36:04] 新代一直在创新高
[36:06] 对不对
[36:06] 蒙利创新高
[36:07] 有一些公司在创新高
[36:09] 这个族群
[36:10] 像刚刚提到的
[36:11] 981为什么要去买雅德克呢
[36:13] 像这些
[36:15] 可能在筹码题材上
[36:16] 大家又把风吹回来的时候
[36:18] 它又会动了
[36:19] 我觉得这个市场
[36:20] 其实就是一直在
[36:21] 这个地方做轮动
[36:22] 如果大家真的很喜欢
[36:24] 是一定要有很扎实EPS成长的
[36:27] 那可能就是要去找什么呢
[36:29] 找老AI
[36:30] 然后找那个像什么散热啊
[36:34] 或是像有一些PCB
[36:35] 真的是每次缴出来
[36:36] 曾经都是不断创历史新高
[36:37] 如果大家要很扎实有业绩的
[36:40] 可能就是要围绕在
[36:41] 很正统AI接单上面
[36:43] 而是这些说实话
[36:44] 他们本来就是有一些
[36:46] 可能有获利
[36:47] 可是说实话没有到非常亮眼
[36:49] 是因为题材的
[36:50] 那就要跟着市场的势头跟风了
[36:52] 应该这样讲
[36:54] 如果就這幾個產業
[36:55] 其實他們都有一點吃未來遠景
[36:57] 如果對比而言
[36:58] 我會覺得如果讓我選
[37:00] 我會先選CPU
[37:02] 那至於這個低軌衛星
[37:04] 我覺得也不會差很多
[37:06] 但是二選一
[37:07] 我覺得CPU會比低軌衛星
[37:09] 稍微強一點點
[37:10] 我講的是基本面跟未來的爆發力
[37:13] 那至於機器人
[37:15] 就是相對來講
[37:16] 這三個裡面排在比較後面
[37:18] 而且老實講
[37:19] 落差是有明顯的差距
[37:21] 因為最主要關鍵點
[37:23] 机器人他们
[37:25] 我们先不要把它当作消费性电子
[37:28] 因为其实未来的梦想
[37:30] 就是机器人要变成消费性电子
[37:32] 买一台机器人
[37:33] 就跟买一台手机一样
[37:35] 每个人旁边都有一个机器人
[37:36] 帮你做很多的事情
[37:38] 这是未来的梦想
[37:39] 那要记得一件事情
[37:41] 就是这些相关的厂商
[37:43] 代表他必须要有量
[37:45] 他才有办法
[37:46] 有比较大的获利空间
[37:48] 那刚才提到
[37:49] 现在春晚跳跳舞
[37:51] 或者是工厂做一点事情
[37:52] 其实他们的量能其实非常低
[37:55] 距离刚刚提到的就是
[37:57] 能够在消费性市场
[37:59] 能够真的销售
[38:00] 其实还有蛮大的距离
[38:02] 所以我个人觉得
[38:03] 机器人真的距离现在现实面
[38:06] 真的相对比较远一些些
[38:09] 而且甚至我自己
[38:11] 可能相对比较悲观一点点
[38:14] 就是说我觉得台湾机器人族群
[38:17] 我怕的不是说迟到
[38:19] 我怕他是未来不会到
[38:22] 后来不会到会太严重
[38:24] 我觉得我个人觉得是有可能
[38:27] 人家会说怎么可能
[38:28] 机器人怎么可能不见
[38:29] 我说不是机器人不见
[38:31] 我是说拖得太长
[38:33] 等到机器人真的亮出来的时候
[38:36] 台厂已经不具有利基
[38:38] 他要的这些另组件
[38:40] 可能不是向台厂叫
[38:42] 所以这个就是台厂
[38:44] 现在最大的压力
[38:46] 你要如何在这个
[38:47] 现在正在所谓研发等待的期间
[38:51] 你一直維持你的競爭力
[38:53] 無論從技術面要比別人高
[38:55] 價格又要有競爭力
[38:57] 這兩個同時一直存在
[38:59] 因為以前很多類似這樣的結構
[39:02] 都是一樣
[39:03] 就是拖得太久
[39:05] 然後就會有很多
[39:06] 簡單來講
[39:07] 比如說低價在中國的部分
[39:10] 它可以因為給它時間下去研發
[39:13] 台廠的部分的優勢就是
[39:15] 技術比較純熟一些一些
[39:17] 但是價格來講
[39:19] 可能競爭力不如中國
[39:21] 但是你如果拖太長時間
[39:23] 量一直出不來
[39:24] 結果我們就卡在這邊等
[39:26] 過一段時間
[39:27] 這個中國的技術也慢慢跟上
[39:30] 但它價格比我們便宜
[39:32] 那未來我們永遠就會夾擊在中間
[39:35] 因為真正要那種所謂的
[39:37] 這些關鍵零組件
[39:39] 尤其是這個活動的關節
[39:41] 其實真正比較強勢的還是日本
[39:44] 他們的精準度確實比我們好
[39:47] 那我們卡在中間是我們CP值高
[39:50] 那未來如果入場
[39:51] 給他時間他也跟上了
[39:53] 他的技術層次跟我們沒有差太多
[39:55] 但價格有競爭力
[39:57] 我們就會被夾在中間
[39:59] 這個是比較大的這個壓力
[40:00] 所以剛才提到
[40:02] 所以這個981A他要切入
[40:04] 他也很聰明
[40:05] 就是我個人覺得
[40:06] 今天機器人最大的特色
[40:08] 就是以前機器人在轉強的時候
[40:11] 一定會去拉誰
[40:12] 先拉小的
[40:13] 籌碼輕的
[40:15] 先鎖在鎖
[40:16] 讓這個市場氛圍很樂觀
[40:18] 但今天結案不一樣
[40:19] 它就是在涨的都是有获利层面的个股
[40:23] 所以相对来讲
[40:24] 大家已经不再那么理性
[40:26] 应该说大家比较理性了
[40:28] 现在要去抓机器人的个股
[40:30] 不会再去抓那个梦很大
[40:32] 但是现在不获利的
[40:33] 大家都先抓有获利的
[40:35] 先等于说长线保护短线
[40:37] 现在机器人热
[40:39] 我就先进场买一些些
[40:41] 但是好处就是这些个股低
[40:44] 位阶偏低
[40:45] 因为这个机器人这个话题已经忍很久了
[40:49] 指數漲那麼多所以他們會接一片底
[40:51] 第二就是他們這些個股獲利也是OK的所以並不會說題材一過了之後他們就崩跌回原點所以今天可以看到機器人他的族群強勢跟過往是不一樣所以我會講到說這個
[41:06] 尤其是經理人他也不是笨蛋
[41:08] 他不會去買一些那個還沒獲利的個股
[41:11] 所以我要跟大家講這稍微有點區隔
[41:13] 所以我會覺得機器人族群
[41:15] 就類似這個981A這個模式
[41:18] 進場的時候不要一開始就想要買來長報
[41:21] 就是用比较短打的角度下去做这个策略
[41:25] 第二就是尽量选择的个股
[41:27] 是有获利层面的
[41:29] 会相对比较安全
[41:30] 好
[41:30] 那今天我们就从几个重点产业
[41:33] 也跟大家做了分享了
[41:34] 还是这一集比较有提醒大家
[41:38] 总之在怪力大的时候
[41:40] 又逼近到所谓整数观看
[41:42] 也摸到了啦
[41:43] 坦白讲
[41:43] 那我们可能就不能预期会有什么原因
[41:46] 做回档
[41:47] 那明翰其实常常讲一件事
[41:50] 如果您本来手上就高持股
[41:52] 现在就顺势而为
[41:53] 顺势而为
[41:54] 如果您是低持股
[41:55] 还是要找机会上市
[41:57] 我们也不能告诉你说
[41:58] 这波就是会修正到
[41:59] 三万七
[42:01] 三万六
[42:01] 三万五
[42:02] 有没有这样的机会
[42:03] 其实没有人可以说得
[42:04] 非常的准
[42:05] 那只能说
[42:06] 我们本来就要在
[42:07] 遇到大盘状况不好的时候
[42:09] 抱持一个信念
[42:10] 台湾绝对是
[42:11] AI的红利受惠者
[42:13] 然后也要观察一下
[42:14] 市场的风向
[42:15] AI受惠者是AI受惠者
[42:16] 刚刚我们讲了很多
[42:17] 有的是题材
[42:18] 有的是可能
[42:19] 他们在短线上的报价
[42:20] 有一点点的疑虑
[42:21] 有的是其实他没有疑虑
[42:23] 就只是现在市场资金比较不青睐
[42:25] 等等的
[42:26] 他们会有各自各自的风
[42:28] 当今天台股非常强的时候
[42:30] 可能大家都飞天
[42:31] 对
[42:31] 可是台股一旦有回荡的时候
[42:33] 你可能就要好好的选择
[42:34] 那我现在要布局什么
[42:35] 当然我也常常讲
[42:37] 在个股上面一定会有选择困难症
[42:40] 可是大家都非常enjoy
[42:41] 就是哎呀
[42:42] 今天我的股票涨停板啊
[42:43] 我遇到一档飙股啊
[42:45] 一个月他就涨一倍啊
[42:46] 这种事情一定是人人期待
[42:48] 可是用ETF肯定
[42:49] 一定是心情比较稳定的
[42:51] 那最近我也分享了
[42:52] 很多人在ETF上操作的一些
[42:54] 开心的事情跟我讲
[42:56] 但也有一些疑虑
[42:57] 那刚好有一个朋友
[42:58] 他就把他的疑虑
[42:59] 很完整的传讯息给我
[43:01] 我刚刚也有给明翰看了一下
[43:02] 我们也在最后的时间
[43:04] 小小讨论一下这个疑虑
[43:05] 他想要问
[43:06] 因为2025年开始
[43:08] 这个主动式ETF
[43:09] 会不会是一种
[43:11] 抬股左手换右手的超级抬轿机
[43:14] 我叫它涌动机
[43:15] 但是对于比较觉得担心的人来说
[43:18] 是不是搭彼此抬轿而已
[43:20] 因为以前我们也讲说
[43:21] 投信会彼此抬轿
[43:23] 以前在基金时代也说过
[43:24] 然后他就讲到说
[43:26] 现在ETF的总规模已经冲破4700亿
[43:29] 台股的主动式ETF大概3000亿
[43:31] 这个还包含了海外的
[43:33] 还有包括债券市的
[43:34] 这边的你是一起加进来
[43:36] 他说这是不是只算是单纯的
[43:38] 叫做资金叠加
[43:39] 但是我也必须讲
[43:41] 资金叠加就资一点加
[43:42] 我们看到美国做无限QE
[43:44] 无限QE就是资金叠加
[43:46] 对不对
[43:47] 所以事情才会变成市场有通膨
[43:49] 股市也会有通膨
[43:50] 这是其一
[43:51] 然后再来说持股都重叠
[43:53] 是不是一种虚假的繁荣
[43:55] 因为各大的ETF
[43:57] 前十大的持股重复率是很高的
[43:59] 是不是大家就彼此拉抬
[44:01] 扭曲了市场定价
[44:03] 然后本益比也被推升到
[44:05] 四五十倍甚至一百倍
[44:06] 那这样的话是不是脱离现实
[44:08] 如果哪一天资金的募集热潮冷却了
[44:11] 会不会变成多杀多的踩踏悲剧
[44:14] 这个我也让明翰来聊一下
[44:16] 好
[44:16] 这个会不会有这么严重
[44:18] 我先给大家一个观念
[44:20] 我自己觉得
[44:21] 我常常重申
[44:22] 就是有二三年有AI以来
[44:24] 以前的思维
[44:25] 尽量不要套用到现在
[44:27] 你觉得
[44:28] 刚刚讲的很多的观念
[44:30] 你觉得对的时候
[44:31] 你先回想一下
[44:32] 这个在AI以来
[44:34] 后来有没有持续发生
[44:35] 如果没有
[44:36] 其实你很难用
[44:37] 过去的思维来套现在
[44:39] 那我常常讲
[44:41] 就是说
[44:42] 这二三年之后
[44:43] 就是有AI以来
[44:44] 只有一个最大的重心
[44:46] 就是需求真的比想象的强
[44:48] 获利不断的创高
[44:49] 所以导致这个指数的部分
[44:52] 用喷出的一个角度
[44:54] 以前每次一万点要二十几年
[44:57] 现在一万点在一年左右就可以达到
[45:00] 所以这个市场已经截然不同了
[45:04] 所以刚刚讲不要套用过去思维
[45:07] 另外一个就是
[45:08] 这几年的角度来看
[45:10] 因为获利太过强劲
[45:12] 所以簡單架構就是一直贏在基本面上
[45:16] 會導致一個現象
[45:17] 就是你看技術面
[45:18] 看籌碼面
[45:19] 看得太重的人
[45:20] 其實不太容易賺到大錢
[45:23] 這我自己的感受
[45:24] 那當然我個人覺得我是幸運的
[45:27] 因為我本來就是走這個基本面數字派的
[45:30] 所以我一直相對而言
[45:32] 我常常講你只要持股在AI
[45:35] 一直維持高持股就能夠賺到錢
[45:37] 這我一直論點
[45:39] 回過頭來再講
[45:40] 刚刚提到这个就是所谓的筹码面的问题
[45:43] 常常讲插鞋筒理论到底适不适用
[45:47] 然后再讲到回过头来
[45:49] 再讲当年高股息也出现过这个乱象
[45:54] 当所有的人都跑去买高股息之后
[45:57] 果然当年全部发行完之后
[46:00] 就是高点所在
[46:02] 所以很怕现在这个所谓的主动型
[46:05] 会不会发生这样的现象
[46:07] 我结论我也不要直接告诉他
[46:09] 会或不会
[46:10] 我只是告诉大家说
[46:12] 结论是趋势选择
[46:14] 并不是筹码选择
[46:16] 重申就是当年高股息
[46:18] 会有发生这个问题
[46:19] 并不是因为大家买高股息
[46:21] 是因为在23年的时候
[46:24] 因为当年是因为AI的70年
[46:27] 然后导致这个
[46:29] 因为大家认为AI
[46:31] 会有很大的增长性
[46:33] 所以当年的广达跟伪创
[46:35] 快速喷出
[46:36] 然后当时因为是第一次
[46:38] 刚往上冲高
[46:39] 所以它当时是所谓的高股息的概念股
[46:42] 所以所有的ETF都有它
[46:45] 所以大家发现
[46:46] 哇 没想到这么好
[46:47] 有一个商品就是平仓也可以配息
[46:50] 然后呢
[46:51] 这个下跌的时候还可以抗跌
[46:53] 就没想到它也是标股
[46:55] 所以这隔年
[46:56] 就是这个24年就发行大量的高股息
[47:00] 然后大家就
[47:01] 这它蜂拥的买进
[47:03] 其实简单来讲
[47:05] 当AI来临的时代
[47:06] 买高股息本来就是不太正确的一个方向
[47:10] 所以导致后来是一直落后大盘
[47:13] 反过来我常常讲的
[47:16] 高股息是风险是低于整个大盘的
[47:19] 那主动型跟个股是高于大盘
[47:23] 所以代表他们这个风险比较高
[47:25] 他们会得到比较高的报酬是合理的现象
[47:28] 那所以刚才提到会不会互相踩踏
[47:32] 会不会导致这个主动型带动台股的泡沫
[47:36] 我結論來講言之過早
[47:38] 給大家概念
[47:40] 就是從2020年以來
[47:42] 外資主要在台股都站在賣方
[47:45] 那台股全部都是內資買的
[47:48] 都靠投信
[47:49] 就是一般投資人給投信錢
[47:52] 投信不斷進去買
[47:54] 但是到目前為止
[47:55] 外資的在台股的持股比重
[47:58] 不減反增
[48:00] 它還是維持六成以上
[48:02] 整個內資投信
[48:04] 其實永遠都是個位數
[48:06] 所以简单来讲
[48:07] 个位数的这个阻力
[48:10] 如果真的崩盘
[48:11] 你外资不允许
[48:13] 你要怎么崩盘
[48:14] 你下来了外资不卖
[48:16] 或者说你下来
[48:17] 外资还是觉得
[48:18] 跌到一个不合理的价位
[48:20] 他就进来捡
[48:21] 所以老实讲
[48:22] 还是要重申
[48:24] 台股不是靠内资的
[48:26] 你要了解到全球的趋势
[48:28] 外资没有任何脑袋
[48:31] 他看到每股涨他就涨
[48:33] 每股跌他就跌
[48:34] 当你如果今天
[48:36] 我常常讲
[48:36] 如果美股不创高
[48:38] 台股创高
[48:38] 你敢追
[48:39] 外资已经到给你
[48:40] 一样的问题
[48:41] 如果今天美股不跌了
[48:43] 然后呢再往上走高
[48:45] 但台股自己筹码乱开始下跌
[48:47] 它会进来减的
[48:49] 所以它这是一个机制
[48:51] 记得外资才是最大卡
[48:53] 它只有六成以上
[48:54] 整个内资加起来
[48:56] 还是个位数
[48:58] 所以不用担心筹码面太乱的问题
[49:01] 我还是不断重生
[49:03] 花那个时间研究筹码跟技术面
[49:06] 你不如回过头来看一下基本面
[49:08] 台积电这个没有AI以前
[49:11] 一年赚13块
[49:13] 到现在今年已经来到赚到接近100块
[49:15] 有八九倍的十倍的成长
[49:19] 所以股价也是有八九倍的一个成长
[49:21] 所以大家花的心思应该说
[49:24] 它到底营收会不会再持续走高
[49:26] 获利会不会再持续走高
[49:28] 如果会答案就是肯定的
[49:30] 它自然就会带动指数再创高
[49:33] 所以不用担心筹码面的问题
[49:35] 无论是主动型ETF造成的
[49:39] 或者是短线融资再创高会不会害怕
[49:43] 我觉得这个对指数来讲
[49:45] 都不会因此而受到影响
[49:47] 我也觉得说主动式的ETF
[49:50] 我虽然之前有跟大家分享
[49:52] 我觉得它形成了有一股永动性的力量
[49:53] 是因为他们确实比较集中在
[49:55] 例如说通波基板 载板 然后CPU
[49:58] 他们会比较集中在一些特定的热门趋势股上面
[50:02] 我觉得这也是他们厉害的地方
[50:04] 因为今天一旦你的目标
[50:05] 就是要打败大盘
[50:07] 你本来就要在这个超额报酬
[50:09] 就是Alpha值上面要努力嘛
[50:10] 那大家去找热门股是很正常的
[50:13] 但是也不要太大看了这一笔势力
[50:16] 为什么
[50:16] 就算台股的这个主动式ETF
[50:19] 目前的规模是3000多亿好了
[50:21] 它不是什么超大钱
[50:23] 这个被动式的ETF
[50:25] 它就有2000亿了嘛
[50:26] 台湾的被动式ETF
[50:28] 那你说它有2000亿
[50:29] 那它的持股就不应该跌
[50:30] 不是嘛
[50:31] 你就会发现市场会有一个机制
[50:33] 对不对
[50:33] 他当初把有很多的高息股
[50:36] 价值股一口气
[50:37] 也是拉了两三倍上去
[50:38] 就后来发现
[50:39] 这些高息股价值股
[50:40] 有些跟AI根本没关系
[50:42] 根本没什么成长
[50:44] 自然就会跌下来
[50:45] 因为市场没有那么厉害说
[50:47] 我靠几档ETF
[50:48] 这些公司就都不会跌了
[50:50] 他有一个自然的机制
[50:52] 但是有没有助长的效果
[50:53] 当然会有
[50:54] 对不对
[50:54] 现在还有前景
[50:55] 也有在成长
[50:56] 也有题材
[50:57] 也有风
[50:57] 大家一起来
