[00:00] 歡迎收聽趙華與古惑仔第1032集
[23:50] 那還有聯電跟世界先進
[23:52] 我覺得就是最好的一個例子
[23:53] 因為聯電為什麼法說開成法會
[23:55] 事實上那時候在傳成熟製程
[23:58] 因為中國這邊
[23:59] 中芯國際吧
[24:00] 有先發出調整函
[24:01] 所以會想說那臺灣的有沒有
[24:03] 那時候趙華在谷貨載
[24:04] 有跟大家分享說
[24:05] 已經幫忙問過了
[24:07] 目前沒有
[24:08] 說實話聯電沒有調整的計劃
[24:09] 但是臺移電專心做先進製程
[24:12] 之後成熟製程的產能
[24:14] 有沒有可能有些外溢
[24:15] 跑出來分給大家呢
[24:16] 這個事情有在談
[24:18] 但不會那麼快
[24:19] 那聯電的法說
[24:21] 其實他也非常的坦白
[24:22] 重點在他第一季的成績
[24:23] 也不理想
[24:24] 所以後來大家就覺得
[24:25] 好像這個幻想的很豐滿
[24:29] 但現實很骨感
[24:30] 那所以聯電
[24:31] 因為漲了很多
[24:32] 聯電漲了快一倍
[24:33] 就下來了
[24:34] 那世界先進
[24:35] 當時就有業界朋友也提醒說
[24:37] 其實世界先進
[24:38] 它可能頂多比聯電好一點的
[24:40] 就是它是臺積電的子公司
[24:42] 它的想象空間比較大
[24:43] 可是還是要留意
[24:44] 它如果說出來的事情
[24:45] 也是比較保守
[24:46] 那市場反應肯定也很大
[24:48] 那世界先進
[24:49] 其實第一季
[24:50] 它的產能利用率
[24:51] 是有往上一點點的
[24:52] 但是它第四季
[24:53] 有認裂一些虧損
[24:55] 這個也要特別留意
[24:56] 每年的年報都會在第四季
[24:58] 有一些驚喜或驚嚇
[25:00] 世界先進在第四季
[25:01] 有認列一些虧損
[25:03] 所以他的第四季
[25:04] 我記得是0.9級的一個EPS
[25:06] 大家是不滿意的
[25:07] 所以再加上他對前景
[25:09] 他就說審慎樂觀
[25:10] 並沒有說真的
[25:11] 產能外溢要來咯
[25:12] 我們可以拿到很多
[25:13] 特意店不要的訂單
[25:14] 並沒有
[25:15] 所以就今天很不意外的
[25:18] 吃一個碟亭
[25:18] 因為他也長非常多
[25:20] 即使連店碟他已經更碟了
[25:22] 可是今天還是親口
[25:24] 因為昨天親口證實
[25:25] 所以今天還是
[25:26] 當然兩家公司疊到這邊
[25:28] 能不能重新評估
[25:30] 搞不好是可以的
[25:31] 就像面板股
[25:32] 這個群創漲到天上去的時候
[25:34] 我也是不敢說什麼
[25:35] 只能說大家喜歡三出行封裝
[25:37] 低軌衛星
[25:38] 它確實走得比其他的面板廠前面
[25:40] 對 可是你看一修正
[25:41] 又沒話講
[25:42] 因為它沒賺錢
[25:43] 今天友達說他們也有低軌衛星
[25:46] 友達也長停了
[25:47] 但這兩家面板廠
[25:49] 就是一樣的狀況
[25:51] 就是我個人還是比較認為
[25:53] 至少以我瞭解的產業現況
[25:56] 兩家都瞭解過的情況
[25:58] 群創是真的走的比較前面
[26:00] 可兩家的獲利都不會因為
[26:02] 有這個低軌衛星的訂單
[26:04] 或是散出型封裝在研發中
[26:06] 他們就立刻可以賺到什麼
[26:08] EPS三塊四塊五塊
[26:09] 不會
[26:10] 所以他的漲跌會跟市場資金的公司
[26:13] 真的有很明確的關係
[26:14] 有賺真的就跟明漢協理講的一樣
[26:16] 你要不要一直報呢
[26:18] 你還是去報那些基本面明確在成長的
[26:20] 其實是真的比較適合
[26:22] 其他的就算賣飛了也沒有關係
[26:24] 對應該
[26:25] 所以我剛剛提到
[26:26] 我不太想去點說
[26:28] 到底有哪些族群屬於第二類
[26:31] 但事實上成熟製成
[26:32] 面板很明顯的
[26:34] 就是我剛剛提到的這一類
[26:35] 年初的時候都會講到說
[26:37] 未來很厲害
[26:38] 但是他們那個題材
[26:40] 真的都是一年以上的時間點
[26:42] 那以
[26:43] 我常常講
[26:44] 股市會反映未來
[26:45] 但是理論上都是在兩季左右的
[26:49] 最遠就是半年
[26:50] 所以不可能去反映未來一年的事情
[26:53] 而且變數太多
[26:54] 所以這個會導致現在呢
[26:57] 因為我剛剛常常提到
[26:59] 這個照理講都是年後才會醒
[27:01] 但是如果是法說直接講出來
[27:03] 就會導致大家突然就醒了
[27:05] 那就以這種沉舟自沉
[27:07] 我覺得其實投資人蠻容易去理解
[27:10] 其實沉舟自沉
[27:11] 當然它有可能會有這種
[27:13] 慢慢的景氣迴圈
[27:15] 上一次就是疫情的時候
[27:17] 那時候供不應求是可以理解的
[27:19] 因為那時候大家在買手機買筆電
[27:22] 所以當時會有這個所謂晶片不足的問題
[27:26] 問題是現在事實上就並沒有
[27:29] 消費性電子整體來講
[27:30] 不能說差大概就是一個平的
[27:33] 所以代表成熟製程有沒有好轉答案是有但是絕對不可能在一兩天突然一個禮拜大漲了一兩成這是不合理的現象我常常講就是說那時候論點都會講到說三星啊
[27:46] 或者是臺積電的部分慢慢轉到這個先進製程
[27:50] 但是那個也是緩慢的移動
[27:53] 不可能是瞬間的
[27:55] 所以或者是我們講剛才提到說
[27:58] 比如說下雪啦
[28:00] 這樣子要轉產能
[28:01] 理論上根本就是真的是不可能的事情
[28:03] 剛剛提到以聯電為例
[28:05] 他要切進CPU
[28:07] 然後理論上都已經拿去年就已經
[28:10] 這個打板現在都送樣了
[28:13] 那應該在近期就會出來
[28:15] 那這個時程一直到真正量產
[28:18] 都還要一年的時間
[28:19] 所以正常你要
[28:21] 這個電子商品要切入一個區塊
[28:25] 加上拿到客戶的認證
[28:27] 而且剛開始出貨可能量都還很少
[28:29] 所以這個真的都要數年下去發酵
[28:32] 那股價當然聽到利多就會提前反應
[28:35] 所以我不斷強調投資人
[28:36] 你一開始要去判斷
[28:39] 就是你的股票到底是題材
[28:42] 還是獲利支撐
[28:44] 還是市場的熱潮
[28:46] 這稍微去做一點區分
[28:48] 那大家常常說
[28:49] 這個區分對我有困難度
[28:52] 我常常講
[28:53] 對未來會有困難度
[28:55] 但已經發生的事就不難了
[28:57] 網站開啟獲利多少錢
[29:00] 營收多少
[29:02] 曲線圖看一下
[29:03] 因為現在網站其實到處都有
[29:05] 他的這個營收曲線圖
[29:07] 如果他就是一灘死水
[29:09] 甚至還在持續往下走的
[29:10] 哪怕剛剛講散出型封裝
[29:13] 或者是這個太陽能
[29:15] 未來會有多強的發展
[29:17] 我覺得那可能都還有
[29:18] 待時間發酵
[29:19] 那當然你如果
[29:21] 即使你認同這樣的論點
[29:24] 你也應該等待
[29:25] 這個市場熱度不見了
[29:27] 大家不再談了
[29:28] 那量縮了
[29:29] 年後大家失望賣壓都賣完了
[29:33] 那個時間點在進場
[29:34] 才是一個對的時候
[29:35] 好
[29:36] 其實明愛心理剛剛的三分類
[29:38] 真的已經把這個市場上
[29:40] 你可以抱的住或抱不住的股票
[29:42] 講得比較清楚了
[29:44] 那因為說實話
[29:45] 每一個人的模板
[29:46] 跟大家的財富的規劃狀況
[29:48] 是都不一樣的
[29:49] 不妨試試看
[29:50] 我這邊想要來分享幾則留言
[29:52] 其實最近留言真的是相當的多
[29:54] 是私訊來的
[29:55] 而且都留很長
[29:56] 那可能今天我剛才翻了一下
[29:58] 我覺得今天應該是沒有辦法
[29:59] 全部唸完
[30:00] 我覺得有一些觀念
[30:01] 或是他們的分享
[30:02] 很值得跟大家一起來討論的
[30:05] 因為我想這個都是
[30:06] 在投資路上蠻大的進步
[30:08] 像這位朋友
[30:09] 我就不念名字
[30:10] 因為我沒有一個個詢問說
[30:11] 你們同不同意我講出來
[30:12] 但通常我講出來
[30:14] 我發現大家果然很忠實
[30:15] 就是都會回去跟我說
[30:16] 謝謝趙華
[30:17] 我今天有聽到你在節目裡面
[30:18] 講我的問題這樣子
[30:20] 像這位他有提到說
[30:21] 每年年底都想跟我們
[30:23] 分享一下股市的心得
[30:25] 然後就好像像跟朋友在說一樣
[30:28] 不說覺得怪怪的
[30:29] 那他就覺得
[30:30] 今年最進步的點
[30:32] 就是停損的勇氣
[30:33] 他說以前都覺得套了好久
[30:36] 沒關係啦
[30:36] 放在那邊吧
[30:37] 久了應該就會回來
[30:39] 但因為這樣不知不覺
[30:40] 就好像是壞細胞一樣
[30:42] 放在那邊
[30:43] 就讓錢一直住在套房裡面
[30:46] 久了就麻痺了
[30:47] 感覺有一些有賺就好了
[30:49] 但是從去年底開始
[30:51] 因為我們有講到
[30:52] 其實現在盤面上的趨勢
[30:54] 是很明顯集中在
[30:56] 這個K型社會里面
[30:57] 對不對
[30:58] 這個是我自己家的
[30:59] 因為他就說
[30:59] 聽到我們一直在講
[31:00] 趨勢這個事情
[31:01] 所以他就覺得
[31:02] 有一些萬年爛股
[31:04] 他可能真的不見得真的很爛
[31:07] 但他真的識不我語
[31:08] 那他說就試著把它停損
[31:10] 拿回來
[31:11] 然後一方面去買大盤正二
[31:13] 因為大盤真的很強
[31:14] 然後再來的話
[31:15] 也許有點現存者偏差
[31:17] 因為他就勇敢去投入
[31:18] 我們在討論的
[31:19] 也許是maybe PCB
[31:21] 也許低軌型
[31:22] 因為他沒有寫是什麼
[31:23] 但就是熱門的標的
[31:24] 他說剛好呢
[31:26] 資金又開始瘋狂往上了
[31:28] 就嚐到甜頭了
[31:29] 但是他覺得心裡面開心的是
[31:31] 自己有勇氣去面對
[31:32] 以往不想面對的部分
[31:34] 雖然虧損的並沒有全部賺回來
[31:37] 但是覺得自己好像又成長了些
[31:39] 對我覺得這個是
[31:40] 這個是
[31:42] 因為剛好
[31:43] 我最近在回答一些問題的時候
[31:45] 我會發現
[31:46] 一方面可能回答到很多人
[31:47] 是FOMO的心情
[31:48] 就是我的股票也有漲
[31:50] 可是沒有像
[31:51] 我們剛剛唸的那些公司
[31:52] 是會漲停板的
[31:53] 然後請他們說
[31:54] 用ETF配置也可以賺到
[31:56] 他們覺得ETF漲太慢
[31:57] 這是一個點
[31:58] 但另外一個點就是
[32:00] 大家都漲了
[32:01] 我現在堅守在某某股
[32:03] 為什麼這個某某股就是不漲呢
[32:06] 我還在虧
[32:07] 我現在到底該怎麼辦
[32:08] 我覺得這個朋友
[32:09] 他就提供了一個很好的想法
[32:11] 也許你沒有辦法
[32:12] 把你所有不漲的股票都賣掉
[32:14] 甚至你也很擔心
[32:15] 你一賣掉
[32:16] 他就從谷底翻身了
[32:17] 那至少試著做一些些轉移
[32:20] 就是把這些虧了很多年的
[32:24] 而且說實話
[32:24] 檯面上你去查
[32:25] 也許他的財報什麼也都不好
[32:27] 那就賣掉一點
[32:28] 賣掉一點
[32:29] 你換熱門股也好
[32:30] 換到我常常講市值型的ETF
[32:32] 像他買大盤真的就積極了些
[32:34] 買市值型ETF
[32:35] 或是我很喜歡科技型的ETF
[32:37] 他就是比較活潑
[32:37] 我覺得你試著換一點點也好
[32:40] 你就會體會到
[32:41] 可能你的資產配置上面
[32:43] 就有不一樣的效果
[32:44] 這個這種話題
[32:46] 每一次我演講
[32:48] 或者是我有時候見到這種
[32:49] VIP客戶
[32:51] 有時候面對面
[32:51] 他拿他持股給我看
[32:53] 問我說要怎麼辦
[32:54] 這種是很基本的問題
[32:56] 就是很多的套牢的股票該怎麼做
[32:59] 那我最後常常教他一件事情
[33:02] 第一個就可以像趙華剛剛講
[33:04] 你先嚐試一些
[33:05] 你沒有走出第一步
[33:07] 你永遠都走不出去
[33:08] 但很奇怪
[33:09] 當你賣了一點點之後
[33:11] 你後面就敢
[33:12] 就會持續做下去
[33:14] 這是第一點
[33:15] 甚至我跟他講有一個比較
[33:17] 你自己換個角度
[33:19] 想一個很好的策略
[33:20] 就是你到底套牢的多少的資金
[33:24] 用相同的資金下去做轉換
[33:26] 我簡單舉個例
[33:28] 就是你原本投入兩萬塊
[33:29] 然後虧損了一半剩一萬塊
[33:31] 然後呢
[33:32] 這個你就看著虧損五成
[33:33] 你一直抱在那邊抱了好幾年
[33:35] 那會有個問題
[33:36] 你也知道哪裡是在往上的趨勢
[33:38] 但是你一萬塊就卡在那裡面
[33:40] 我常常講一個很簡單的策略
[33:42] 你不要去管你今天是實現損失
[33:45] 或實現虧損
[33:46] 你記得一件事情
[33:47] 你今天找了一天
[33:50] 就是我舉個例
[33:51] 你可能是太陽能的股票
[33:52] 然後呢
[33:53] 報了比較長時間
[33:55] 今天大漲了
[33:56] 你就在
[33:56] 你今天你股票是漲的
[33:58] 但是你洗
[33:59] 你覺得是一個
[34:01] 長期對的股票
[34:02] 那因為你想買
[34:03] 一直沒錢買
[34:04] 那天是跌的
[34:05] 就簡單來講
[34:06] 我就太陽能的股票
[34:07] 報很久
[34:08] 虧錢
[34:08] 最近漲了
[34:09] 今天剛好臺積電跌了
[34:11] 然後我之前就覺得
[34:13] 它是對的
[34:13] 但是因為也沒有
[34:14] 所以你當天就把
[34:15] 今天自己漲的
[34:17] 賣掉去買
[34:18] 自己喜歡
[34:18] 但今天是跌的臺積電
[34:20] 然後呢
[34:21] 一萬塊
[34:22] 一模一樣轉換
[34:23] 你要告訴自己
[34:24] 我今天的資產
[34:25] 沒有任何變化
[34:26] 我還是一萬
[34:27] 只是我從這個抱了很久
[34:30] 剛好
[34:30] 而且重點要找
[34:31] 今天我的股票是漲
[34:33] 我要買的剛好是跌的
[34:34] 那一天下去
[34:35] 無痛完全的資金轉換
[34:37] 你再過三個月再回來
[34:39] 你會發現
[34:40] 當時做的策略是對的
[34:42] 用一個同樣資金轉換
[34:43] 你就不會覺得
[34:44] 我是在
[34:45] 我抱著就沒事
[34:48] 我賣掉就虧錢
[34:49] 你就完全轉換到
[34:51] 你下一檔股票的那個趨勢
[34:52] 我覺得那是一個很好的策略
[34:54] 我其實也有在做一些轉換
[34:57] 雖然我常常跟大家分享說
[34:58] 因為我配置完了之後
[35:00] 要不要報股過年
[35:01] 它就不一定是一個選項
[35:03] 就是我不用特地為了要過年
[35:05] 來選擇這件事
[35:07] 但是因為我自己本來就有進出的邏輯
[35:09] 所以說像前一陣子
[35:10] 我有跟大家分享
[35:11] 金元店不是賣廢了嗎
[35:13] 又在講這件事
[35:14] 那換出來的錢幹嘛呢
[35:16] 我可能就會去買
[35:17] 就是我常常跟大家提到的
[35:20] 激盪主動式的ETF
[35:21] 有試執行的像985
[35:23] 然後那昨天有一家新兵
[35:25] 就993A
[35:26] 它是安聯的
[35:27] 那因為安聯在臺股基金上
[35:28] 過去的成績也很漂亮
[35:30] 所以昨天它破發
[35:31] 破發那我覺得
[35:32] 我也會配置一點在它的上面
[35:33] 其實我覺得昨天
[35:34] 其實不是符合我加碼的時間
[35:36] 因為昨天是大漲盤
[35:37] 對大漲盤其實我不喜歡加碼
[35:39] 但是因為看到它破發
[35:40] 它破發我想
[35:41] 那我就先買一個基本的部位
[35:44] 就是我也是會做這樣的轉換
[35:46] 為什麼
[35:46] 因為我會覺得
[35:47] 顧個股真的很辛苦
[35:49] 但是我可以理解
[35:50] 顧個股那種快樂感
[35:51] 就那個股會給你
[35:52] 今天它漲停
[35:53] 就像今天真鼎漲停
[35:55] 我也收到
[35:55] 來跟我們感謝說
[35:57] 其實它真鼎這一波
[35:58] 抱得很緊
[35:59] 因為大家知道
[36:01] 真鼎跟我的緣分
[36:02] 就是我很
[36:02] 這麼很不巧
[36:04] 或者說我很巧的
[36:06] 在兩百塊把真鼎賣掉
[36:07] 然後再公開
[36:08] 再蠱惑來跟大家說
[36:09] 我覺得它好像
[36:10] 真的有點超漲
[36:10] 之後它就陷入了
[36:12] 一個不歸路
[36:12] 就一路下修
[36:13] 可是下修的時候
[36:14] 婉婷就來救他了
[36:15] 婉婷說他已經跌到這邊了
[36:16] 你這已經差不多
[36:17] 那種一百四這樣子
[36:19] 就有朋友可能聽完之後
[36:20] 他就覺得也要跟著報真頂
[36:22] 那當然報真頂
[36:23] 不如報其他的載板
[36:24] 飆得那麼快
[36:25] 可是今天一個漲停
[36:26] 說真的快200了
[36:27] 這個也是蠻大的一個價差
[36:29] 所以今天也有朋友
[36:30] 來跟我分享說
[36:31] 他就這一路
[36:32] 就緊緊地抱住真頂
[36:34] 然後現在有果實了
[36:35] 很開心
[36:36] 回到我自己
[36:37] 但是我自己的話就會發現
[36:39] 沒有錯
[36:39] 最近這個個股百花齊放
[36:41] 是很開心的
[36:41] 可是也因為百花齊放過了
[36:43] 所以我就反而把一些個股
[36:45] 停利之後
[36:46] 是轉進ETF
[36:47] 讓經理人自己去幫我
[36:48] 想辦法接下來怎麼衝
[36:50] 因為說實話
[36:51] 漲到三萬二三萬三
[36:52] 我自己要怎麼衝
[36:53] 我覺得我選股
[36:54] 我變得更難了
[36:56] 我要去找到像當初
[36:57] 你可以在一百塊以下
[36:59] 買到的錦碩
[37:00] 或是金元天
[37:01] 真的是已經不可能的任務
[37:02] 你永遠都是
[37:03] 現在買就是好吧
[37:04] 它已經漲一大段了
[37:06] 我可能就是預期
[37:07] 十趴二十趴就很不錯了
[37:08] 用這種心情在買了
[37:10] 你說我每天跟大家講
[37:11] 低軌衛星
[37:12] 可是我滑通也賣飛
[37:13] 我滑通好像一百二十八
[37:15] 我還記得那天好像是漲停板
[37:17] 應該是一二八天
[37:18] 我就賣掉了
[37:19] 因為我買九幾嘛
[37:20] 就覺得滑通欸
[37:21] 三成了
[37:22] 後來說他現在
[37:23] 漲到快兩百也沒我的事了
[37:25] 就中間你會想要
[37:26] 把它買回來
[37:27] 可是你就會覺得
[37:28] 哇真的離我賣掉的價錢
[37:29] 差好遠了
[37:30] 這個毛病我也有
[37:32] 所以那你現在說
[37:33] 那快兩百塊滑通
[37:35] 你要買回來嗎
[37:35] 對不起
[37:36] 我真的就覺得
[37:37] 對我來說很困難
[37:38] 那我就乾脆去讓
[37:39] ETF幫我上腦筋
[37:41] 所以我自己也有像
[37:42] 我不是停損
[37:43] 可是我有在換
[37:44] 換一些說
[37:45] 現在很貴
[37:46] 可是也許會更貴呢
[37:48] 也許真的會試換呢
[37:49] 我不知道啊
[37:50] 那我就是去適時的換
[37:53] 那我換的時機
[37:54] 我覺得最好是前兩天
[37:55] 有一次到越線那一次
[37:56] 我覺得那時候就買比較多
[37:58] 對
[37:58] 我覺得這邊也是
[37:59] 跟大家再一次的分享
[38:00] 你可以去適度的
[38:02] 讓你的持股和配置
[38:04] 是讓自己心情
[38:05] 比較舒適的一個狀態
[38:06] 因為剛剛趙華提到
[38:08] 我覺得這個主動型ETF
[38:10] 至少給大家一個
[38:12] 比較好的一個策略
[38:14] 就是剛剛提到
[38:15] 如果你覺得很貴
[38:17] 這個問題
[38:18] 就我的角度
[38:20] 我常會提到
[38:21] 這貴不貴
[38:22] 其實不是絕對值
[38:23] 是因為它的絕對值
[38:26] 是因為它獲利持續成長
[38:27] 可能有可能本益比
[38:29] 真的都沒有改變
[38:30] 那你買不下手
[38:32] 是因為也許你沒辦法
[38:34] 每一檔都這樣子去做研究
[38:36] 有個好處
[38:37] 就是你把這些資金
[38:39] 給這些專業的經理人
[38:41] 那經理人
[38:42] 他們當然有那個能力
[38:43] 去做判斷
[38:44] 那他用一個比較公正的角度
[38:46] 我覺得哪怕已經漲了好幾倍了
[38:49] 可是因為他獲利也漲了好幾倍
[38:52] 所以其實就現在角度就是不貴
[38:54] 所以他會不斷的去做投入
[38:56] 所以我覺得可以去做
[38:58] 等於說避開這樣的一個疑慮
[39:00] 因為我常常這段時間
[39:02] 有時候去演講我常常講
[39:04] 就是確實尤其指數來到三萬點
[39:08] 或臺積電來到一千七以上
[39:10] 大家都覺得貴
[39:11] 我不斷的要拿出很多的證據
[39:14] 告訴大家
[39:14] 其實不要用絕對值下去看
[39:17] 那其實從
[39:18] 專業經理的角度來看
[39:20] 他們其實都可以做到
[39:21] 這樣的一個動作
[39:22] 所以當你覺得
[39:23] 來到三萬點
[39:24] 你不知道怎麼操作的時候
[39:26] 其實透過這樣
[39:27] 就可以去避開你的
[39:29] 這個有一些些
[39:30] 可能你沒辦法
[39:31] 跟上市場腳步的這個問題
[39:33] 好那這邊的話
[39:35] 有一位我也在來唸一下
[39:36] 他說他以前不太看財經節目的
[39:39] 因為他覺得
[39:40] 每次看就是
[39:41] 已經漲很大一段
[39:42] 當然這一次是漲很大一段
[39:44] 還會再長很大一段
[39:45] 但以前可能有個印象是
[39:46] 長很大一段
[39:47] 那就變成被出貨的物件
[39:49] 他說久而久之
[39:50] 對這型別的節目
[39:52] 留下一些不好的印象之外
[39:53] 身邊剛好有認識一些
[39:54] 很會做股票的主力朋友
[39:56] 覺得那就跟著做這樣子
[39:57] 然後總之他有一些心路歷程
[40:00] 我這邊就先略
[40:01] 只是他有無意間聽到
[40:03] 趙華於不貨載
[40:04] 那對不起
[40:04] 明漢協理他聽到是凱歌
[40:06] 黃峰凱
[40:07] 他就覺得
[40:08] 是從產業趨勢出發
[40:10] 我們明漢協理也是
[40:12] 也有很多人稱讚你
[40:13] 剛好這一則寫到的是黃峰凱
[40:16] 他說有邏輯有脈絡做分析的內容
[40:20] 而且凱哥自己投信出身的
[40:22] 對法人的動向也是很熟悉的
[40:24] 他說跟我過去聽到動輒吹噓
[40:26] 今天我又帶會員賺多少
[40:28] 來加賴的節目是兩個世界
[40:31] 所以他就變成了我們的忠實聽眾
[40:33] 也有看理財達人秀
[40:35] 他覺得影響最大的是持股配置
[40:38] 還有族群會輪動的觀念
[40:41] 好像說實話
[40:41] 這兩件事幾乎涵蓋了
[40:43] 這個近幾年的太古
[40:45] 在盤面的快速切換上
[40:47] 手上幾乎都有
[40:48] 每天當日大漲主流的部位
[40:50] 所以這樣也不錯
[40:51] 你可能五個熱門產業
[40:52] 每個購買一兩檔
[40:54] 其實也是一種方法
[40:55] 他說所以他的佈局
[40:57] 就相對明確了
[40:58] 他是有低軌衛星
[40:59] ABF載板
[41:00] 然後少量波動較大的記憶體
[41:03] 然後確定是在
[41:04] 上升軌道破之後
[41:05] 他就把它賣掉了
[41:06] 所以他有一個準則
[41:08] 還有光通訊
[41:09] 他說一月的績效
[41:11] 已經超越2025年的一整年
[41:12] 你這樣講人家會瘋哦
[41:14] 他說更重要的是
[41:16] 我學會了自己釣魚
[41:17] 不再等那些
[41:19] 會做股票的主力朋友
[41:20] 在報股票
[41:21] 我才知道買什麼了
[41:22] 他說投資是一條漫長的路很開心在這個過程中能遇到一盞明燈在這邊真心表達我的感謝哇 好感動哦確實哦我之前我入行的時候呢
[41:34] 這個比較資深就告訴我
[41:36] 反正我們在這一行
[41:38] 有一定的優勢
[41:39] 就是我們資訊比較多
[41:40] 而且我們會受到
[41:41] 比較專業的訓練
[41:43] 但是我要講一句良心話
[41:46] 因為我在這個行
[41:47] 做了接近20年
[41:49] 我自己的感想就是
[41:51] 跟我同期進來
[41:54] 做了接近20年
[41:55] 老實講
[41:55] 能夠練出一身功夫
[41:57] 而且能夠服上來的人
[41:58] 我不覺得很多
[42:00] 就是說
[42:01] 我們確實
[42:01] 我們有很多的資源
[42:02] 但是不見得每個人
[42:04] 都能夠最後拿到
[42:06] 拿到一套
[42:08] 適合自己的功夫
[42:09] 而且能夠在市場上賺錢
[42:11] 反而我有時候在
[42:13] 外面可能遇到
[42:15] 某些朋友聊聊天
[42:16] 我發現
[42:16] 人家的觀念其實蠻正確
[42:18] 人家即使沒有
[42:19] 受到專業訓練
[42:21] 那重點就是要抓到這個邏輯
[42:24] 然後呢能夠按表操課
[42:27] 然後重點是不要太心急
[42:29] 該做的應該說
[42:31] 該跟上的跟上
[42:33] 不該賺的不要賺
[42:34] 然後長期而言
[42:36] 我常常我自己有覺得
[42:37] 在有些我以前也在操作端
[42:40] 拿著公司的資金做操作
[42:42] 最後常常講
[42:43] 真正好的操
[42:44] 這種操盤手真的不是在這種所謂的
[42:48] 浪潮很大的時候
[42:49] 他的績效第一名的
[42:51] 因為績效第一名很容易
[42:52] 當一回檔的時候
[42:53] 他也是虧最多的
[42:55] 強的是那種所謂的
[42:57] 該漲的時候他有跟漲
[42:59] 跌的時候他也跌
[43:00] 但他就是跌的比較少
[43:01] 加總之後反而他賺的是最多
[43:04] 重點我覺得
[43:05] 常常講的投資是一個長遠的路
[43:08] 真的不是比這個月去年怎樣
[43:11] 這個未來是五年十年
[43:13] 二十年三十年
[43:14] 你要有自己的一套邏輯
[43:16] 然後穩定不斷地往上爬
[43:18] 簡單來講
[43:19] 你今天就是五萬塊為基礎
[43:21] 做到慢慢五十萬
[43:23] 就有一個底
[43:24] 你不能今天五萬塊
[43:26] 五十萬五百萬
[43:27] 過一段時間回到五萬
[43:28] 你會永遠在那邊上上下下
[43:30] 投資是應該要是五萬十萬
[43:33] 慢慢爬
[43:33] 最後變五十萬五百萬
[43:35] 而且你那個東西上去之後
[43:37] 就再也不會掉下來
[43:38] 這個對整個你的人生規劃
[43:41] 我覺得才會有比較大的注意
[43:43] 所以剛剛當然聽到他的這個
[43:45] 目前能夠成功的一個模式
[43:48] 當然我只能說恭喜
[43:49] 但是我還是要不斷強調
[43:51] 在這個之中
[43:52] 真的有很多的東西
[43:53] 需要不斷的磨練
[43:55] 然後重點
[43:56] 發現錯誤
[43:57] 自己要有點領悟
[43:59] 就是我以前講
[44:01] 我自己覺得的
[44:02] 就是我的好處
[44:03] 就是我以前
[44:04] 其實在股市裡面
[44:05] 繳了很多很多的學費
[44:06] 也是不斷的錯啊
[44:08] 被套啊
[44:09] 我也每一個都發生過
[44:11] 一般投資人發生
[44:12] 我都會發生
[44:13] 但比較
[44:14] 我覺得我比較大利基
[44:17] 就是我每一次繳完學費
[44:18] 我自己會去檢討一下
[44:20] 為什麼我這一次又發生這樣的狀況
[44:22] 以後的這樣的狀況就不要再發生
[44:25] 多次之後不斷的修正
[44:26] 要贏的不是要一直賺很多
[44:30] 是你的勝率要不斷的拉高
[44:32] 讓你的這個總資產
[44:34] 不要大幅往下的一個情況下
[44:36] 你才有辦法長期獲利
[44:38] 這是我自己的心得
[44:39] 好
[44:40] 這個我們都必須講一件事
[44:44] 就是這一次的多頭
[44:45] 確實非常的兇悍
[44:46] 所以它會造成
[44:47] 你也可以說
[44:48] 我們講得很準很對
[44:51] 其實多頭上來
[44:52] 人人可能都會是股神
[44:54] 但是我覺得剛剛的留言
[44:56] 至少有一些東西是很棒的
[44:57] 例如說他會知道
[44:58] 產業在輪動
[44:59] 至少知道這些產業
[45:01] 是在AI的大浪潮下
[45:02] 是一個對的趨勢而輪動
[45:04] 再來就是配置
[45:05] 對就是如果說
[45:07] 有聽進去的話
[45:08] 就是配置不會賺最多
[45:10] 可是你不會錯過
[45:11] 以及你可以穩穩賺
[45:12] 這個是我們頻道
[45:13] 一直很訴求的
[45:14] 所以我們不會去喊說
[45:15] 你看啊
[45:16] 我叫你買什麼什麼
[45:17] 那麼厲害
[45:18] 確實是不會
[45:19] 但是現在有沒有人
[45:20] 比我們厲害
[45:21] 多頭市場到這麼誇張
[45:23] 一定有人比我們厲害
[45:24] 一定有人每次講股票
[45:25] 都覺得怎麼那麼強
[45:26] 都創新高跟漲停板
[45:27] 這會有一點點
[45:29] 確實我想留言的朋友
[45:31] 也有提到
[45:31] 倖存者偏差的一個狀態
[45:33] 但既然我覺得
[45:35] 我自己學到了什麼
[45:36] 其實我覺得
[45:36] 我還是一直在股市裡面
[45:38] 學習的是
[45:38] 這個市場目前就是這樣
[45:40] 所以我要更加的順勢而為
[45:43] 我以前比較容易順勢而為
[45:45] 反而是空頭市場
[45:47] 每次在大跌的時候
[45:48] 我都不緊張
[45:48] 對等關稅我也不緊張
[45:50] 真的很奇妙
[45:51] 然後2022年那一次
[45:53] 庫存要去化的大跌
[45:54] 我也沒有緊張
[45:55] 因為我都知道空頭一定有盡頭
[45:57] 而你就是把底氣留著
[45:59] 一路減
[45:59] 最後這些東西
[46:00] 一定會變成很便宜
[46:01] 然後後來就往上大走的資產
[46:03] 所以我會非常的篤定
[46:05] 可是在多頭像今年這樣噴
[46:07] 或說從去年下半年開始噴
[46:08] 我就會一路一路
[46:10] 其實我也是蠻緊張的
[46:11] 我一路一路也會有點
