[00:00] 欢迎收听赵华宜古货载第1094集
[23:08] 那第三名可能是威刚30块
[23:10] 所以这些所谓的机体模组场
[23:13] 真的今年货率会非常的可观
[23:15] 那我们一样去看一下
[23:16] 宜鼎他在这个季报之后
[23:18] 公布出来的库存水位
[23:19] 从原本第四季
[23:21] 大概是53亿上升到83亿
[23:23] 那去年大概从300多亿
[23:25] 上升到700多亿
[23:26] 所以会跟大家讲
[23:27] 如果接下来模组场
[23:28] 你说第二季
[23:30] 有没有办法继续创新高的股票
[23:32] 继续出现比较明显的表态
[23:34] 我觉得大家可能要看
[23:36] 他们库存的一个增加的情况
[23:37] 也代表说
[23:38] 他在第一季拉更多的库存水位
[23:41] 代表他未来在第二季第三季低价库存能够卖的情况能够更好
[23:46] 毛利就可以维持在相对的一个高水位
[23:48] 那如果说库存拉的速度比较慢的话
[23:52] 就代表他跟原厂的关系可能没有那么好
[23:55] 那可能到第二季的季末就会面临到
[23:57] 整个所谓的一个成本很高
[24:00] 但是市场现货价格没有拉的那么快
[24:03] 那毛利就会有比较快速下滑的一个情况
[24:06] 所以我会跟大家讲就是说魔珠厂的部分
[24:08] 大家可能就要关注的是
[24:09] 第一个他们有没有附加的价值
[24:12] 像群联跟宜鼎
[24:13] 群联就有所谓的边缘运算
[24:15] 那宜鼎就有所谓的机器人大脑
[24:17] 也是边缘运算AI的一个附加价值
[24:19] 那我觉得这两档公司
[24:21] 应该是大家比较能够中长线看待
[24:24] 但长多了你不要去追啦
[24:26] 但我觉得中长线有拉回
[24:27] 是可以再来买房的
[24:28] 那往下看到像威刚啊
[24:30] 实权啊
[24:31] 广影啊
[24:32] 林航啊
[24:32] 我去查了一下
[24:34] 他们的一个库存水位
[24:35] 也都是在第一季
[24:37] 有加速的增加补库存
[24:39] 那只是说因为这些公司
[24:41] 比较单纯是所谓的一个
[24:43] 类似贸易商
[24:44] 我进低价库存
[24:45] 然后高价卖出
[24:46] 所以这些公司
[24:47] 我觉得他们可能到了
[24:49] 第二季的季末
[24:51] 也许这个库存的水位
[24:53] 就不一定能够保证
[24:54] 第三季能够续涨
[24:55] 所以我觉得整体上来看
[24:56] 可以分成这样的一个
[24:57] 梯队的一个看待
[24:58] 那接下来看到所谓的
[25:00] 记忆体IC设计
[25:01] 今天爱普又拉到涨停板
[25:03] 然后看到金豪科涨停
[25:05] 看到预创也是大涨
[25:06] 那我觉得这个
[25:07] 记忆体IC设计的部分
[25:09] 他们应该也会跟所谓的
[25:10] 盘面上IC设计有一些比价的效应
[25:12] 所以整体上来看
[25:14] 我觉得记忆体
[25:14] 但这一块
[25:15] 现在是有越走越稳的态势
[25:18] 那跟大家讲一个时间点
[25:19] 大概在5月21号
[25:22] 就5月0之后
[25:23] 就会有一个比较大的事件是这个三星要不要罢工看来是板上钉钉目前啦目前听到的消息应该是罢工几率很高但是因为现在所谓的韩国政府
[25:36] 是有介入的一个状况
[25:38] 所以我们不敢跟大家讲说
[25:39] 一定会罢工或一定不会罢工
[25:41] 也对啦
[25:41] 红利无上限
[25:43] 奖金无上限
[25:45] 他们就不会罢工了
[25:46] 所以我觉得代表说
[25:47] 这件事情应该会是一个
[25:49] 机体短线的转折点
[25:50] 在还没发生之前
[25:51] 还有想象空间
[25:52] 那发生之后
[25:53] 如果你是压这个事件的
[25:55] 不管有罢工没罢工
[25:56] 都可以
[25:57] 我觉得应该可以先做部分的货业了解
[25:59] 先走一趟
[26:00] 因为这个
[26:01] 大家如果有印象
[26:03] 过去航运股也会有这种压罢工的题材
[26:06] 是
[26:06] 对那通常在罢工
[26:07] 马头工人罢工了
[26:09] 然后真的罢工之后
[26:10] 反而股价就涨不太动
[26:11] 所以我觉得这个是一个短期事件
[26:13] 而且现在所有的利多都已经
[26:14] 大部分反映在股价上面了
[26:16] 所以接下来如果你看到的是
[26:18] 国际大厂也开始
[26:19] 大家觉得好像涨得太夸张了
[26:21] 涨不太动
[26:21] 那我觉得其实记者股票
[26:23] 就像之前在低档
[26:24] 我觉得大家可以勇敢承接
[26:26] 但现在在高档区的话
[26:27] 大家觉得利多很多的时候
[26:29] 我觉得反而你要追高
[26:30] 要小心到他的风险
[26:31] 好 你看汉伟哥
[26:32] 每次研究一个题材
[26:34] 当他很有兴趣的时候
[26:35] 就像是咬住了不放一样
[26:38] 讲得非常的清楚
[26:39] 520之后到底三项要不要罢工
[26:42] 因为这也是现在盘面上
[26:43] 大家在大喷特喷的原因之一
[26:45] 那如果他不罢工了呢
[26:47] 被秀秀呼呼
[26:48] 搞定了摸头OK了
[26:50] 那可能反而长那么多的记忆体
[26:52] 又是一个所谓的再平衡
[26:54] 对不对
[26:54] 涨太多了
[26:55] 那可能
[26:55] 这个利多消息一拿掉
[26:57] 稍微要休息
[26:58] 以下下
[26:59] 不过这个机体
[27:00] 真的是让人家又爱又恨
[27:01] 大家可以去查一下
[27:03] 我之前常常讲
[27:04] 你喜欢某一些产业
[27:06] 你不敢买
[27:07] 例如说你非常非常喜欢一些
[27:08] 超级高价股
[27:09] 那可能像什么981A
[27:10] 或是郭文武比较大的
[27:11] 主动型的ETF
[27:12] 都会帮你买
[27:13] 对不对
[27:13] 你非常喜欢矽光子
[27:15] 有一段时间
[27:15] 992A买了不少矽光子
[27:17] 不过今天992A大涨
[27:18] 不是因为矽光子
[27:19] 我看到是因为它的持股
[27:20] 有很多的星云
[27:21] 有很多的那个声打壳
[27:23] 就今天涨停板的
[27:25] 他把它换进来了
[27:27] 然后很喜欢记忆体的
[27:29] 一直都是有991A的影子存在
[27:31] 他到现在确实
[27:32] 他的大持股里面就有群联
[27:34] 所以他们都会是
[27:35] 因为该族群
[27:37] 也许是经理人特别喜欢
[27:38] 也许是经理人
[27:39] 有跟浩美哥聊天
[27:41] 开玩笑的
[27:42] 他们会有这样的一些特色
[27:44] 不过呢
[27:45] 记忆体这边
[27:45] 有一个很有趣的小故事
[27:47] 刚刚讲到的是
[27:48] EPS高的
[27:49] 我个人真的觉得
[27:50] 比较没有问题
[27:51] 我也比较敢
[27:51] 我们自己有一个达人
[27:53] 就是中国中中总
[27:54] 这个汉语歌
[27:55] 可能比较少遇到
[27:56] 他都固定礼拜五来
[27:57] 然后他在我的YouTube频道
[28:00] 叫李兆华River
[28:01] 其实有做一个单元
[28:02] 叫中大胆周报
[28:03] 我这边就
[28:04] 那个老李卖瓜一下
[28:06] 这个周报是有提供
[28:07] 大家做订阅的
[28:08] 那他之前
[28:09] 因为现在这件事情
[28:10] 已经过了
[28:11] 所以可以拿出来说
[28:12] 他之前就有推荐到林航
[28:14] 对他也是看到
[28:15] 林航的库存非常的高
[28:17] 他觉得他一定会受贿于低价库存
[28:21] 可是推的时机点比较倒霉
[28:23] 就讲完之后呢
[28:24] 就遇到整体的记忆体大回荡
[28:26] 所以那时候压力极大
[28:28] 因为就是跌都跌停跌停跌停
[28:30] 这样子嘛
[28:31] 然后现在是
[28:32] 离他讲的已经涨了四五成以上了
[28:35] 对所以那个时候
[28:36] 他还有出来安定民心说
[28:37] 他觉得这个基本面真的没问题
[28:39] 可能是有一点筹码
[28:41] 或者是刚好
[28:42] 就是整体的台湾记忆体
[28:43] 在凌乱的一个状态
[28:45] 所以真的不好做
[28:47] 真的需要一点点的判断跟坚持
[28:49] 可是后来等领航公布
[28:51] 我记得他第一季是不是赚10块钱
[28:53] 对应其他100多块的股价
[28:55] 真的就是相对便宜
[28:56] 对他第一季赚10.76
[28:58] 那他股价那时候才100
[29:00] 我记得公布的时候才140
[29:02] 对啊那真的
[29:03] 现在是历史新高了
[29:05] 对那现在是历史新高
[29:06] 所以不好做
[29:06] 但另外一个呢
[29:07] 想要请教汉玮哥
[29:09] 就是很多人有忘红
[29:10] 那忘红本来大家觉得
[29:12] 应该会是比较不受影响的
[29:14] 可他反而到了前高附近
[29:16] 他上不去
[29:16] 发生什么事
[29:17] 我觉得一样是筹码面的问题
[29:19] 一样筹码面
[29:20] 太多人喜欢旺红
[29:21] 对
[29:21] 第一个就是
[29:22] 最近大家如果关注旺红
[29:23] 其实蛮多的主动型ETF
[29:25] 在做一个获利调节
[29:27] 那因为他第一个
[29:28] 就位阶比较高嘛
[29:29] 那刚刚提到嘛
[29:30] 因为他的故事
[29:31] 其实大部分
[29:32] 也都在之前反映过了
[29:33] 虽然说凯基还是很看好
[29:35] 会上三百块
[29:36] 但我觉得这个
[29:37] 但就是他的题材
[29:38] 就是所谓的MLC的
[29:40] NED的涨价题材
[29:41] 那这个我觉得
[29:42] 确定涨价
[29:43] 因为你可以看到
[29:43] 旺红4月赢的时候
[29:44] 真的交出一个
[29:45] 非常亮眼的一个成绩单
[29:46] 但是刚刚提到
[29:47] 因为他毕竟之前
[29:49] 机体在休息的时候
[29:51] 只有他一支独秀在创高
[29:53] 那我觉得现在比较偏向就是说
[29:55] 他要在这边休息整理
[29:56] 等待其他的大哥二哥的跟上
[29:58] 所以南尔科华邦电影
[30:00] 如果能够重新创造历史新高的话
[30:02] 我觉得旺宏也会做一个补偿的动作
[30:04] 因为毕竟他的一个报价的上涨
[30:07] 或说他这个所谓的MLC
[30:09] 内的缺货状况真的非常严重
[30:11] 所以我觉得长线上来看的话
[30:13] 旺宏应该还是有
[30:14] 跟着这个纳尔克华邦店
[30:16] 持续做一个比价效应的情况产生
[30:18] 那刚刚提到了嘛
[30:20] 其实刚刚中总的那个东西
[30:21] 我们其实在
[30:23] 我记得三月
[30:24] 我们刚刚今天这个理财答案
[30:25] 就有讲到啦
[30:26] 三月我有给大家
[30:27] 做一个存货股本比的一个比较表
[30:30] 那今天我刚好有把一些资料
[30:33] 可以跟大家做一个更新啦
[30:35] 你今天晚上会给吗
[30:36] 不会
[30:37] 真的吗
[30:38] 我看到好像有观众需要我们更新
[30:40] 没关系
[30:41] 那我们在股货仔率先更新
[30:42] 对我们大致上有
[30:43] 因为还有
[30:44] 有些还没有公布完
[30:45] 所以我们就没有办法说
[30:47] 把全部的做得更完整
[30:48] 但我觉得前几家的状况
[30:50] 都还是非常的好
[30:52] 比方说像去年有来到722亿
[30:54] 那移顶来到83.7亿
[30:56] 他们跟上一季的
[30:58] 所谓存货的增加比率
[31:00] 像去年应该有
[31:01] 接近快要到七八十个百分点
[31:03] 那这个移顶从上一季的
[31:05] 五十几亿到83亿
[31:07] 代表这个增加大概是六成
[31:09] 所以我会看到
[31:10] 就是说以这个第一季的季报
[31:12] 真的各家模组厂没有一个落队的
[31:15] 都积极在增加他们一个存货的状况
[31:17] 那可能就要留意到
[31:18] 增加速度比较慢的
[31:20] 我这边看到大概像威刚跟实权
[31:24] 他们虽然说威刚还是积极在增加
[31:26] 他一个存货
[31:27] 但我觉得这个速度跟上一季比较起来
[31:30] 有慢了一些
[31:31] 所以发现他股价就比较弱
[31:32] 那实权他从上一季
[31:34] 大概我记得好像将近100亿
[31:36] 那增加到现在135亿
[31:38] 如果以这个趴数来算
[31:39] 大概增加三成
[31:40] 那你比较到今天创高的是创建
[31:43] 创建从上一季的50几亿
[31:45] 增加到现在104亿
[31:47] 增加快一倍
[31:48] 创建变了
[31:49] 创建真的变了
[31:51] 创建以前就是没有在
[31:52] 特别补库存的一家公司
[31:54] 但他这次也自己出来讲说
[31:56] 这次记忆体的状况
[31:57] 跟他以前遇到都不一样
[31:58] 如果连树董都可以这么想的话
[32:00] 那真的不一样
[32:01] 我觉得法车好像
[32:02] 最近是由他总经理
[32:04] 出来发言的事物比较多
[32:05] 总经理的讲话是非常的乐观
[32:07] 对跟以前的
[32:08] 我们觉得创建是一个
[32:09] 非常比较保守的
[32:10] 模范生而已
[32:11] 对不太一样
[32:12] 所以代表公司
[32:14] 做多的企图金也够
[32:15] 那从模组的一个
[32:16] 所谓存货增加
[32:18] 增加快一倍
[32:18] 代表他现在是
[32:19] 积极在抢这个存货
[32:21] 那以创建的一个
[32:22] 获利能来看的话
[32:24] 代表他应该
[32:25] 接下来在第二季
[32:26] 能够维持一个
[32:26] 好的获利的空间
[32:27] 所以我们会说
[32:28] 从这一份
[32:29] 所谓的存货股本比的资料来看
[32:32] 还是可以看到
[32:33] 我觉得第二季的
[32:34] 记忆体的股票
[32:35] 只要公司有意图做多
[32:37] 那接下来只要
[32:39] 这个所谓成长性没有太大问题
[32:40] 应该都能够交出不错的成金单
[32:42] 那大家会注意到今天的实权
[32:44] 就相对比较弱势一点
[32:46] 因为它的四月营收
[32:48] 出现了比较明显的月减
[32:50] 我记得月减将近快要六成
[32:52] 所以大家就会觉得
[32:53] 那实权到底怎么了
[32:54] 那我们要跟大家讲
[32:55] 如果以它的一个存货股本比来看的话
[32:57] 刚刚讲到它存货增加速度比较慢
[33:00] 那是不是就代表说
[33:01] 当然要等到公司法税的说法
[33:03] 那是不是代表
[33:04] 现在这些所谓的各家的原厂
[33:07] 在配货给台湾的模组厂的时候
[33:09] 可能就要看到他们在
[33:11] 这个跟园长之间的关系
[33:13] 他们接下来给园长的愿景
[33:15] 能不能拿到更多的货
[33:16] 那如果说货拿的不够多
[33:18] 那可能就会发生像石泉一样的情况
[33:20] 也许现在就会有一些习受的情况
[33:23] 所以你看威刚他的这个四月营收
[33:25] 有月增
[33:26] 那月增不到一个百分点
[33:28] 那就代表说如果这些公司
[33:30] 他们的这个业绩
[33:31] 在未来的月增率开始放缓
[33:34] 跟群联跟宜鼎月增
[33:35] 还有四五十趴比较起来的话
[33:37] 我觉得那个股价的落差
[33:39] 也会越来越大
[33:39] 所以我觉得记忆体的部分
[33:41] 应该说到现在五月份创新高
[33:43] 我觉得接下来可能
[33:44] 它的走势也会越来越分歧
[33:46] 应该说有一些
[33:47] 有竞争力的公司
[33:48] 它可能会持续创高
[33:49] 但有一些可能它
[33:51] 走势比较正当
[33:53] 或营收的成长性
[33:54] 没有那么好的
[33:54] 我觉得它股价可能会
[33:55] 慢慢落对的情况产生
[33:57] 这个真的很细腻
[33:59] 就是各模组厂
[34:01] 一定是前一阵子
[34:02] 有想办法囤货对不对
[34:03] 可是囤货完
[34:05] 有分两个
[34:06] 一个就是库存到底囤了多少
[34:07] 因为这还是牵涉到
[34:08] 大家本来的一些政策
[34:10] 像我们以前讲
[34:11] 创建为什么能够在
[34:12] 记忆体景气不管高或低的时候
[34:13] 它几乎都不会赔钱
[34:15] 因为它的库存政策是很简单的
[34:17] 就是客户要多少
[34:18] 我就囤多少
[34:19] 我不会去超囤
[34:20] 对
[34:21] 所以如果今天记忆体有大行情的时候
[34:23] 确实它就比较不会赚库存财
[34:25] 才会讲说这一次创建出来喊说
[34:27] 它要增加库存
[34:28] 是非常不一样的一个情形
[34:30] 是非常非常不一样的一个情形
[34:32] 代表从他们的眼光
[34:34] 确实这一次记忆体的状况是不一样
[34:36] 好但是图然库存
[34:37] 第二个问题就来了
[34:38] 那我要怎么卖这些库存
[34:39] 如果我今天卖是9块
[34:41] 但是我后天卖是11块
[34:43] 我要不要等到后天才卖
[34:44] 我要不要等到下个月才卖
[34:46] 啊不然下个月反而又跌回来
[34:47] 会不会怎么样
[34:48] 反正他们要很多很多
[34:50] 这种细腻的考量啦
[34:51] 各家的想法真的不一样
[34:52] 所以虽然大家第一季
[34:54] 通常这些不管通路商
[34:56] 或者是模组厂商的成绩
[34:58] 应该都非常的棒
[34:59] 但是进入到第二季
[35:00] 可能就会开始
[35:01] 有点耳语我诈了
[35:02] 因为不一定每个人都
[35:03] 希望在第二季就把库存
[35:05] 因为真的是库存会减少
[35:07] 然后低价库存会用完
[35:08] 大家都得精算一下
[35:10] 到底跟合约价之间
[35:12] 怎么卖才是最划算的
[35:14] 又是一门学问了
[35:15] 对啊
[35:16] 所以我们跟大家讲说
[35:17] 如果你要做机体模组厂的部分
[35:19] 如果他们公司
[35:20] 未来没有一些新的产品
[35:22] 或新的生长性
[35:23] 这段时间赚的钱
[35:24] 没有拿去研发跟投资的话
[35:26] 我觉得可能
[35:27] 他们在未来股价爆发力
[35:28] 就会跟这种DT队
[35:30] 落差会越来越大
[35:32] 所以我觉得机体这一块
[35:33] 当然还是很有趣
[35:34] 只是说到这个时间点
[35:36] 就不像四月份
[35:37] 你可能随便买
[35:38] 低档勇敢买
[35:39] 可以赚钱
[35:40] 我觉得这个时间点
[35:41] 其实都已经来到相对高档
[35:42] 可能大家还是要去
[35:44] 对个别公司
[35:45] 有更深入的了解
[35:46] 再决定你要投资哪一家公司
[35:48] 最后我们花一点时间
[35:50] 今天排面上还有一个族群
[35:52] 这族群蛮大的
[35:53] 就还蛮明显的叫做店
[35:55] 这个店有包括什么呢
[35:58] 像光宝科
[35:59] 这种店员的
[36:00] 光宝科也是开出第三根涨停板
[36:03] 中间有休息一下
[36:05] 但是如果算起来
[36:06] 近期涨停盘有出现三次
[36:07] 这个根本就是在光宝科的记录上
[36:10] 也是一个罕见的情形
[36:12] 已经创新高了
[36:14] 从光宝科到BBU
[36:17] 今天BBU的表现也算是蛮整齐的
[36:20] 新胜利涨停
[36:21] 然后他的大哥SKY
[36:23] 终于又占回了1300块钱以上
[36:25] 然后像康书
[36:27] 今天的涨停盘
[36:27] 就是电源类的
[36:29] 感觉像二哥三哥
[36:30] 或者说之前比较不涨的BBU
[36:32] 第一位街
[36:33] 今天也是有反应
[36:34] 这个是一块
[36:35] 好那另外等一下
[36:36] 再花一滴滴时间讲一下
[36:38] 最近有涨价的是细金源题材
[36:40] 这一天盘面也很强
[36:41] 以及大家都很关心的低轨卫星
[36:44] 今天是拿科涨停板
[36:45] 那华通怎么还在那呢
[36:48] 好 哈远哥内心都有答案
[36:50] 好那当然刚刚提到
[36:52] 就是说今天盘面上
[36:53] 我们可以看到
[36:54] 像刚刚这个所谓的
[36:56] 赵华所提到的
[36:57] 像电相关的ASKY
[36:59] 光宝科新生意这一块
[37:01] 我觉得他们走的是什么题材
[37:02] 就是说因为他们在接下来
[37:04] 所谓的贝拉鲁宾系列
[37:06] 也都是所谓刚需
[37:07] BPU已经确认到
[37:09] 会一定会打入到AI伺服器的机会
[37:11] 所以这个是大家早知道的消息
[37:13] 那为什么现在才发动
[37:14] 就是因为资金轮动的效果
[37:16] 所以有点类似之前的联发科
[37:19] 所带动IC设计
[37:20] 像上礼拜的瑞玉联友
[37:21] 大家可以发现到
[37:22] 现在如果大家看今天盘面上
[37:25] ETI表现
[37:26] 其实0056的涨幅是比0050更高
[37:29] 最近高股息我们有分享过吗
[37:32] 因为他们有联电啊
[37:33] 他们有联发科啊
[37:34] 他们有就是现在很会长的
[37:37] 搞不好也有光宝科啊
[37:38] 对0056的
[37:39] 我记得第八大持股就是光宝科啊
[37:42] 所以现在是高股息再度出头点
[37:45] 对我觉得这也是跟
[37:46] 现在主动式ETF规模大有关啊
[37:49] 也就是说这些主动式ETF
[37:50] 现在其实你看到所有的成长性的股票
[37:53] 本益率就拉到很高
[37:54] 都在属于历史新高的位阶
[37:56] 那这些属于主动型ETF
[37:58] 如果为了考量说
[38:00] 接下来你的这个基金的波动
[38:02] 不要太大
[38:02] 不要老是去追
[38:03] 创立新高本益比很高的高价股
[38:05] 他就去寻找一下市值比较大
[38:08] 那一样是具备产业所谓的一个成长地位的一些公司所以这时候你可以看到ASKY就确评中选因为它在BVU当中是仅次于这个台达电
[38:19] 是非常重要的一个电池的供应商
[38:21] 那光宝科也是一样
[38:22] 跟台达电相比
[38:23] 光宝科看起来就是股价又甜
[38:26] 然后这个筹码也相对比较干净
[38:28] 所以就连续往上拉高
[38:30] 那新生意当然也是业绩好的一个带动
[38:32] 那康书我觉得当然也是
[38:33] 大家对于这个所谓的
[38:35] 接下来电池涨价题材的一个想象
[38:38] 所以发现到这一块
[38:39] 其实也带动盘面上很多股票跟着一起上来
[38:42] 像台办像强茂这种分离式的元件
[38:46] 甚至说之前的第三代半导体相关的股票
[38:49] 我觉得如果说盘面上轮动的过程里面
[38:52] 这一块相关的电力相关的公司
[38:55] 我觉得都可以一并来看待
[38:57] 除了这个相关能够达到AI伺服器供应链的
[39:00] 那相关的重电电线电缆
[39:03] 我觉得最近也有动起来的感觉
[39:05] 我觉得这个是
[39:05] 大家可以在盘面上
[39:07] 注意到轮动的现象
[39:08] 那第二块来看
[39:09] 就刚刚提到细晶圆这一块
[39:11] 那我觉得细晶圆这一块
[39:12] 其实都跟所谓的
[39:14] CPU的复苏有关
[39:15] 所以当这个AMD
[39:17] 然后到英特尔大涨之后
[39:20] 大家会觉得说
[39:21] 过去比较低迷的
[39:22] 所谓的消费电子
[39:23] 有没有复苏的机会
[39:24] 那另外就再来说
[39:26] 这个CPU所带动的
[39:27] 细晶圆的一个涨价的题材
[39:29] 有没有一些续航的空间
[39:31] 虽然环球金发说会
[39:32] 讲的不是那么的乐观
[39:34] 但不管怎么样
[39:35] 大家觉得英特尔都涨了
[39:37] AMD都涨了
[39:38] 所以接下来可能矽晶圆
[39:40] 除了台阶会抢以外
[39:42] 接下来你这些所谓的
[39:43] 成熟制成的
[39:44] 也会开始做一个抢单的动作
[39:45] 所以大致上来讲
[39:46] 你可以看到今天的矽晶圆
[39:48] 伴随着IC设计的转强
[39:50] 比如KY
[39:51] 然后一些西市台股票
[39:53] 也都跟着发动上来
[39:55] 我觉得都是这一块看起来
[39:56] 就是来到五月份
[39:58] 这个族群整块的CPU的供应链
[40:01] 带动起来的
[40:02] 我觉得有越走越强的趋势
[40:03] 那最后在低轨卫星这个区块
[40:06] 其实上个礼拜五
[40:07] 美股的低轨卫星表现非常亮眼
[40:09] 有一个叫Rocket的
[40:11] 那他当然是做这个
[40:12] 类似所谓太空防卫科技的
[40:14] 那股价在上礼拜五
[40:16] 是涨了三十几个百分点
[40:17] 那之前的一些相关的
[40:20] 美股的低轨卫星题材
[40:22] 太空科技题材的ETF
[40:24] 其实排面上表现也非常亮眼
[40:26] 所以今天也可以看到台湾的相关的
[40:28] 低轨卫星供应链
[40:29] 像奇基啊
[40:31] 像申达克
[40:31] 像耀华
[40:32] 甚至说像
[40:33] 群装啊
[40:34] 虽然说面板封装
[40:35] 但他也是低轨卫星部分的题材
[40:37] 对
[40:37] 都开始大涨上来
[40:39] 那我觉得第一个时间点
[40:41] 非常接近六月份的
[40:42] Space的
[40:43] 这个IPO的一个时间
[40:44] 那第二件事情是题材的触发
[40:47] 因为我们比较喜欢看题材
[40:48] 那大家知道说
[40:49] 在这个上个礼拜
[40:51] 川普公布了美国的优福档案
[40:54] 对
[40:55] 我们现在要化身
[40:57] 消失的老高跟小莫吗
[40:59] 网路上讨论的很凶
[41:01] 说上一讲及老高的影片
[41:03] 挺像AI的
[41:05] 我有听真的有点
[41:06] 我必须也讲
[41:07] 不要骂我
[41:08] 我真的觉得有点怪
[41:10] 有点怪
[41:10] 我觉得有点怪
[41:11] 你也觉得有点怪
[41:12] 我觉得有点怪
[41:13] 好吧
[41:14] 那来讲一下UFA
[41:15] 美国公布的UFA
[41:16] 对
[41:17] 我觉得UFO答案出来
[41:19] 这件事情
[41:19] 是因为这样子
[41:20] 才涨低鬼卫星
[41:21] 我觉得有联想力
[41:24] 糟糕
[41:24] 我没有想
[41:25] 我没有联想到
[41:26] 我只注意
[41:26] 是不是老高不见了
[41:28] 因为你比较少看科幻电影
[41:29] 我比较喜欢看这种东西
[41:31] 但是我没有联想到是哪个掌庭啊
[41:33] 对我觉得第一件事情是
[41:35] 川普公布这个优福档案
[41:37] 代表川普认为是有外星人存在的
[41:40] 对因为那个那些档案
[41:41] 其实内容可以看到
[41:42] 虽然说画面都很模糊
[41:44] 然后相关你没有办法看到
[41:46] 很实际的证据
[41:47] 但最少他都提到说
[41:49] 其实美国很多的一些目击的
[41:51] 目击者都有发现到
[41:52] 有不明的飞行物体
[41:54] 甚至有看到这个外星人的一个长相
[41:57] 一个老问题啦
[41:58] 你相信有外星生物吗
[42:00] 我相信
[42:01] 我也是
[42:01] 我从小就相信
[42:03] 我真的不
[42:03] 我觉得那么大的宇宙
[42:05] 真的不可能只有地球上
[42:06] 有所谓的智慧型的生物这样子
[42:09] 我有一次在我们家的阳台上面
[42:12] 看到那个半夜的时候
[42:13] 看到天空有很多那种
[42:15] 类似火流星飞过
[42:16] 但我觉得那飞的那个速度
[42:19] 跟它的那个机队的感觉
[42:20] 我觉得不太像是一般的那个流星
[42:24] 我还有因为这样
[42:25] 就上网去打那个类似那种市民专线
[42:28] 说有没有那个演习的情况
[42:30] 所以我其实也是曾经是一个目击者
[42:32] 好的
[42:35] 那我们刚刚讲这件事情是什么
[42:37] 就是说川普做这样的一个动作
[42:40] 代表说他可能会把接下来政策转移到
[42:43] 既然有外星人
[42:44] 也许你们伊朗跟这个美国就不要打了
[42:47] 我们要共同来面到外星的一个威胁
[42:50] 那我觉得这个当然是想象
[42:52] 但是也代表说
[42:53] 当他用这种所谓的一个
[42:55] 类似美国政策转移焦点的一个方法
[42:59] 也代表说他们接下来会加重
[43:01] 所谓太空防卫科技的发展
[43:03] 但对于整个相关低轨卫星的题材
[43:06] 我觉得就会有比较大的一个想象空间
[43:08] 所以目前来看的话
[43:09] 我觉得这个事件
[43:11] 让整个美股的低轨卫星相关股票
[43:13] 开始发动起来
[43:14] 搭配上说6月份的Space挂牌
[43:17] 对于台湾的低轨卫星器
[43:19] 大部分都已经修正过一段时间
[43:21] 就有重新转强了
[43:22] 深达科技也非常接近历史的新高
[43:25] 另外耀华整理很久
[43:27] 我觉得今天有出现反弹
[43:28] 比较强的是启基
[43:30] 因为启基最近是投信连卖
[43:32] 那甚至你搭配到
[43:33] 比较低价的一些网通族群
[43:34] 什么中磊 建汉
[43:37] 这些股价也慢慢动起来
[43:39] 我觉得这一块
[43:40] 其实也在盘面上
[43:41] 应该是有这样的发酵
[43:43] 就是题材的带动
[43:44] 那搭配上说筹码
[43:45] 开始重新转为稳健
[43:46] 那大家比较关心的是
[43:48] 那华通为什么今天又转弱了
[43:50] 那我觉得其实很简单
[43:51] 因为华通目前投信
[43:53] 并没有积极在买房
[43:54] 所以它跟之前的记体一样
[43:57] 我觉得都是要经过一段时间
[43:58] 筹码的沉淀才会再转强
[44:00] 但整体上来看
[44:01] 我们讲说低股费金
[44:02] 这个题材也是五六月份
[44:04] 大家一定要关注的
[44:05] 一个比较大的题材
[44:07] 其实我觉得盘面上
[44:08] 现在很多题材的轮动
[44:09] 其实应该是
[44:10] 人人都有机会
[44:11] 只是说你买的价位
[44:13] 如果够好的话
[44:14] 我觉得其实获利的机会
[44:15] 都比较大
[44:16] 好 因为我们股票讲完了
[44:17] 现在来讲外星人
[44:19] 没有了
[44:19] 现在回到刚刚讲的群创
[44:21] 群创今天的涨点
[44:22] 或是前两天的涨
[44:23] 我觉得跟媒体有关
[44:26] 就是我身在媒体
[44:27] 也觉得媒体很厉害
[44:28] 群创到底有没有
[44:29] 切进台电供应链
[44:30] 我必须讲
[44:32] 虽然公司没有承认
[44:33] 我想这个今年
[44:34] 大家就会知道
[44:35] 群创之前做的
[44:37] 一系列的动作
[44:38] 都是因为跟台电有关系
[44:41] 必须先这么跟大家提示
[44:43] 但我不敢说
[44:44] 结果工商时报
[44:45] 还是经济日报
[44:46] 好猛
[44:47] 就说群创要开股东会
[44:48] 有一个股东会
[44:50] 就年报里面
[44:51] 有一些说
[44:52] 他们已经是站在
[44:54] 所谓的先进封装第一线
[44:56] 也跟世界一流的客户
[44:58] 已经签上线
[44:59] 然后那个记者写着写着
[45:00] 就说一直是这样子
[45:02] 就是跟台积电签上线
[45:03] 所以后来今天
[45:04] 因为这篇报道
[45:05] 股价就涨一根停板
[45:06] 我必须讲很厉害
[45:08] 我也不知道他的灵感
[45:08] 从哪里来
[45:09] 会从年报里面找
[45:10] 但我觉得
[45:11] 应该是反过来
[45:12] 就是我先射箭在画板
[45:14] 就是群创跟台积电的关系
[45:16] 我觉得我们在业内人
[45:17] 是都知道的
[45:18] 但是因为公司没有讲
[45:19] 你不能随便代替公司说出来
[45:21] 但只是千案事万案事
