[00:00] 欢迎收听赵华宜古惑仔第1161集
[23:22] 然后再就是看看
[23:23] 你手上有没有一些
[23:24] 个股的报酬率
[23:26] 其实就算这一波的弹
[23:28] 它也弹的不是很多
[23:30] 那相对是落后的
[23:32] 那你就要检视说
[23:33] 这些股票是不是要先剔除
[23:34] 或做一点减码的动作
[23:36] 去做换股
[23:37] 好
[23:38] 当然刚刚讲到的
[23:39] 它相对就会有各种综合的原因
[23:41] 假如它是在产业的AI趋势上面的
[23:44] 也许它弹的慢
[23:45] 是筹码上的原因
[23:46] 我们可以等一等
[23:48] 但如果他谈得慢
[23:49] 是因为他前一波
[23:50] 他是跟着大家
[23:51] 无差别的乱涨的
[23:53] 那可能我们就要留意
[23:56] 这一次故事
[23:57] 不一定会在他身上重演
[23:58] 而是还是回到主流上
[24:00] 主流昨天
[24:01] 也特别跟大家点了什么呢
[24:03] 例如说像最近大家在讲
[24:04] 挪威主权基金
[24:05] 又来买台股的哪一些股票
[24:07] 那这个基金很有意思
[24:09] 这个我们刚好有
[24:10] 国家基金操盘手
[24:11] 因为他去年的8月
[24:13] 买了很多光通讯
[24:14] 其实那个时候
[24:15] 大家就一直在碎嘴说
[24:16] 怎么可能
[24:17] 其实这样讲
[24:18] 他有前十大持股
[24:20] 都是很名门正派
[24:21] 台电 鸿海 广达 联发科
[24:22] 这些当然有
[24:23] 瑞光一定有 新兴
[24:25] 但是他后面的小股票的时候
[24:27] 往往呈现出一些
[24:29] 产业趋势的前景
[24:30] 昨天凯哥不在
[24:32] 我也有帮大家先点名了
[24:33] 他还是买细光子
[24:35] 然后他还买了一些被动元件
[24:36] 他也有买PCB
[24:38] 他买了散热
[24:39] 所以他依旧是在
[24:40] 大型股都是AI的伺服器代工
[24:43] 中小型股依旧是在
[24:45] AI相关的零组件上面
[24:46] 不过他配置了一档台数
[24:48] 我觉得那是因为台数
[24:49] 在这一波里面
[24:51] 有搭上这个所谓
[24:53] 传产电子化的风潮
[24:55] 所以这些我觉得都是可以观察
[24:57] 因为他没有买南亚
[24:58] 有点可惜
[24:58] 因为整个台数集团里面
[25:01] 可能最明显电子化的就是南亚
[25:03] 对
[25:04] 那我觉得这个也算是AI里的一环
[25:06] 不是单纯只看油价而已
[25:09] 油价也许也是他考量的一个因素
[25:12] 所以其实很多的密码
[25:13] 在大型的基金
[25:15] 或是中小型的投信上面
[25:16] 我们都可以看到
[25:18] 是往同一个方向走的
[25:20] 对 你要知道
[25:20] 因为挪威是有产油的国家
[25:22] 反正是有产油的国家
[25:24] 它就会有主权基金
[25:25] 所以基本上
[25:26] 你去看主权国家
[25:28] 主权基金大部分都是产油国
[25:30] 比较多
[25:30] 那这一档基本上
[25:32] 它是属于挪威的退休基金
[25:34] 所以它是一个
[25:35] 我觉得它是一个
[25:36] 比较类似300档的ETF的概念
[25:39] 所以它会有它的主要的组成
[25:42] 然后还有它其他的次要的组成
[25:44] 但你可以看到
[25:45] 它在次要组成里面
[25:46] 其实它的做法比较像是
[25:50] 也比较像白眼厚
[25:51] 它不是说我今天什么强就去买什么
[25:54] 它不是
[25:55] 它是一个
[25:56] 它会买一个相对比较趋势型的东西
[25:59] 毕竟因为它的size也比较大
[26:00] 它也没有办法说
[26:01] 像我们的这个0098
[26:03] 也或00403
[26:04] 今天买明天就可能不对就杀出来
[26:06] 它们没有办法这样做
[26:07] 它们就是摆一段时间
[26:09] 所以你可以留意一下
[26:10] 有一些股票是比较冷门的
[26:13] 例如说它也有买佣制
[26:14] 有,對,你有看到,還有創新服
[26:17] 他也買庸置對,那我之前就講過嘛庸置基本上他是被錯殺嘛他被殺到843然後噼哩啪一下漲上來所以下來是不是也可以去檢視一下擁置是不是又是一個好的買點
[26:29] 因為他的CB
[26:30] 我說過嘛 他轉換價是1300
[26:31] 對 1300
[26:32] 如果他真的還有在跌為1300以下
[26:34] 倒是可以再做一下觀察
[26:36] 因為我去看他的合作對象
[26:38] 豐飛特他也發了一個新聞稿
[26:39] 他確定是要跟台灣的擁置
[26:41] 進行高度的策略合作
[26:43] 那我覺得這對台灣的
[26:45] 探針卡廠商
[26:46] 它是一个很大的利多
[26:48] 因为它是跟国际大厂
[26:49] 绑在一起
[26:50] 所以我觉得
[26:51] 挪威准言金
[26:52] 其实给大家很多的方向
[26:53] 但我们今天时间
[26:54] 其实已经不太多了
[26:55] 所以我们
[26:55] 背后人间没有办法多说
[26:57] 如果背后人间想多听一点
[26:58] 可以可以可以
[26:59] 可以吗
[26:59] 我觉得
[27:01] 背后人间
[27:01] 基本上前一波是
[27:03] 鸡犬升天
[27:04] 鸡犬升天
[27:05] 那到这一段
[27:06] 其实你昨天
[27:07] 有没有发现一件事情
[27:08] 昨天国际在涨的时候
[27:09] 其实和声堂就默默地下来了
[27:10] 就告诉你说
[27:12] 和声堂也觉得
[27:12] 自己也涨得差不多
[27:14] 该进行整理了
[27:15] 但我个人觉得
[27:16] 主要规格的这些被动元件
[27:18] 目前看起来都还是缺
[27:20] 所以我觉得你可以从MLCC的角度来看
[27:24] 这一波我觉得一定要MLCC这些族群都大涨之后
[27:27] 这些其他的铝电龙才会跟着涨
[27:30] 所以你要优先看的就是像和生堂
[27:32] 像国具跟华兴科
[27:34] 他们是在MLCC相对份额占比较大的
[27:37] 这也是主流规格
[27:38] 他们要站稳市场之后
[27:40] 接下来这些股票才会跟着往上涨
[27:42] 如果他们都没有动
[27:43] 我觉得就不太容易
[27:44] 而目前看起来
[27:45] 现在是八月嘛
[27:47] 九月份应该这些主流规格
[27:49] 还会有一波调涨报价的动作会出现
[27:51] 所以我觉得你们可以高度的关注这些族群
[27:54] 虽然今天是下杀的
[27:56] 但是也不用太难过
[27:57] 目前看起来
[27:58] 以国际上它的州的位置
[28:00] 应该差不多快接近买点了
[28:02] 所以我觉得大家可以冷静一点去观察
[28:05] 应该今天不会难过吧
[28:08] 因为今天下杀的幅度不大
[28:10] 可是如果今天到下礼拜
[28:12] 出现了一些
[28:14] 盘面上的变化
[28:16] 例如说真的有出现
[28:17] 比较大的回荡
[28:18] 我觉得
[28:19] 真的又是再次
[28:21] 考验大家心性的时候
[28:22] 我不太确定
[28:23] 现在大家的想法
[28:25] 因为我觉得
[28:26] 前一波想法很一致
[28:28] 上去的时候
[28:29] 慢慢的想法会变一致
[28:30] 刚开始起涨
[28:31] 会有一些人觉得
[28:33] 很快就要回荡了
[28:34] 什么的
[28:35] 长到四万八
[28:35] 大家都很坚默
[28:37] 就是觉得说
[28:37] 好像只能看多了
[28:39] 但是跌到四万点
[28:40] 大家觉得
[28:40] 好像现在只能看空了
[28:42] 谈回四万六千点
[28:44] 大家就很分层
[28:45] 就会说
[28:46] 我看看别人怎么说
[28:48] A老师说会V转
[28:49] B老师说会第二次叫
[28:51] 我看谁讲的是对的
[28:53] 谁讲的是对的
[28:54] 其实我觉得
[28:55] 那不是最大的重点
[28:57] 我觉得做Podcast的听众
[28:59] 如果是长期follow我们的
[29:01] 我会讲一个重点
[29:02] 有那么多大人
[29:03] 每一个大人会有他的一些
[29:04] 核心思考
[29:05] 不是说这几天或这几周
[29:08] 讲得很准
[29:09] 这个事情是对的
[29:10] 而是说
[29:11] 例如说有人觉得
[29:13] 到这边可能进入到
[29:14] 有点压力区了
[29:15] 连头性都在做一些
[29:17] 比较避险的方向
[29:18] 那他会选择
[29:20] 做什么样什么样的配置
[29:21] 来静待方向出来
[29:24] 这位达人
[29:25] 他可能就是以这个核心
[29:26] 在做他的部位操作
[29:27] 或是指导他的学生之类的
[29:30] 而这样的方式
[29:31] 让他持影保态
[29:32] 很长一段时间
[29:33] 都没有问题
[29:34] 也许不见得是赚最猛的
[29:36] 可是就赚最稳
[29:38] 我也是这种个性
[29:39] 就是我一直都是觉得
[29:40] 我的方法
[29:41] 我知道不是赚最多
[29:42] 可是最稳
[29:43] 那当然也会有非常积极行动能行的
[29:46] 这波上来
[29:46] 你就是马上要找这个右侧动能
[29:48] 已经出来的
[29:48] 很积极的往上做
[29:50] 可是呢
[29:50] 一旦出现反转
[29:52] 马上砍掉
[29:52] 跟得上那样节奏的人
[29:55] 自然也可以那样做
[29:57] 所以重点不是在
[29:58] 会不会到四万六
[30:00] 会不会到四万八
[30:00] 会不会直攻到五万
[30:02] 而是这个过程中
[30:03] 你到底找到哪一个达人的模式
[30:06] 是你觉得最适合的
[30:08] 因为就算在四万六
[30:10] 卖飞好了
[30:11] 后面还有
[30:12] 但是那个做这件事的答案
[30:14] 不会因此就很扼腕啊
[30:15] 对
[30:16] 他会重新去思考说
[30:17] 会不会有什么东西直变
[30:19] 是我没有发现的
[30:20] 那可能又在往上的时候
[30:21] 我该做什么调整
[30:22] 是不是有什么族群
[30:24] 其实在
[30:24] 即使是我认为
[30:25] 已经到了大盘满足点
[30:27] 可是个股族群
[30:28] 其实还没有的
[30:30] 要做这样的对策嘛
[30:31] 对不对
[30:32] 那同样的
[30:33] 很充的人
[30:33] 他如果遇到大回党呢
[30:35] 他也要在第一时间
[30:36] 就是要做的是
[30:37] 赶快把我看错的东西
[30:38] 砍掉嘛
[30:39] 就是每一个人根据自己的核心
[30:42] 能够在市场上生存
[30:43] 并且长久赚钱
[30:45] 才是最重要的
[30:46] 所以不要在那边辨认说
[30:48] 谁讲有第二只脚对
[30:49] 谁讲V转对
[30:50] 其实那个对自己的操作
[30:52] 没有什么帮助
[30:53] 对
[30:54] 所以造法讲
[30:55] 这大家稍微听一下
[30:56] 所以我刚刚讲
[30:57] 其实为什么讲
[30:58] 被动人间还是一个主流
[31:00] 就是你可以看到ETF的持股里面
[31:02] 其实国际就是很典型
[31:04] 基本上大家都有的
[31:05] 虽然前一阵子有人砍出来
[31:06] 但是多数ETF都还是有的
[31:09] 所以告诉你ETF的头信
[31:10] 基本上他们对于国具这个领头羊
[31:13] 的看法是比较一致的
[31:14] 只是我一直跟大家讲说
[31:16] 国具虽然是领头羊
[31:17] 但是真正领头羊是和声堂
[31:19] 要从和声堂的角度去看
[31:21] 这些被动元件的配置
[31:23] 对那他要上会先上
[31:25] 要下会先下
[31:26] 你只要有这样的一个想法
[31:28] 你就不会迷失方向
[31:29] 因为和声堂的AI纯度是比较高的
[31:33] 国具的产品线终究是比较纷乱的
[31:36] 以及还有提醒
[31:37] 最近的话
[31:38] 有法说半年报
[31:39] 一定一定要听一下
[31:41] 最基本的
[31:42] 例如说创新高
[31:43] 三绿三生
[31:44] 这个大概就是票房保证了
[31:46] 华硕
[31:47] 今天还是非常强
[31:49] 我们看到一千块以上的华硕了
[31:51] 对不对
[31:51] 还有像维影
[31:52] 因为缴出来的成绩也非常好
[31:55] 所以我们看到一个创新高的维影
[31:57] 然后台光电
[31:58] 他也逼近了前面的新高位置了
[32:01] 几乎就是真正的传过水无痕
[32:03] 已经回来了
[32:04] 所以当我们看到这一些领头羊的时候
[32:07] 我们对应起他们相对应的族群
[32:10] 就可以从同族群知道
[32:12] 其实市场的共识
[32:14] 都是往这些类股去走
[32:16] 对不对
[32:17] 大型代工也有
[32:18] 中小型零组件也有
[32:20] 完全不用对台股的基本面跟发展
[32:24] 失去信心
[32:25] 还有我之前有跟大家聊到的
[32:27] 这一波下杀
[32:28] 到底有没有把所谓的零组件拉货
[32:30] 放缓啊
[32:31] 涨价题材啊
[32:33] 就是怕涨不动了啊
[32:34] 给反应完
[32:35] 目前看起来
[32:36] 确实在前一波的下杀
[32:38] 有反应大半
[32:39] 可是哦
[32:39] 市场对于涨价涨不动
[32:41] 或涨得动
[32:42] 这件事情很敏感
[32:43] 今天的南亚跟群联
[32:45] 就是个两样情
[32:47] 因为南亚告诉你
[32:48] 还会继续涨
[32:49] 然后股价也修正过了
[32:50] 所以就给你一根涨停板
[32:52] 那群联呢
[32:53] 群联结出了单季EPS
[32:55] 118块
[32:56] 这么厉害
[32:57] 对不对
[32:58] 可是董事长又讲了一件事
[33:00] 他有提到说
[33:01] 总不可能让毛利率一直冲嘛
[33:03] 一直冲的话
[33:04] 对整体产业都不好
[33:05] 这句话很对
[33:06] 其实这句话很对
[33:08] 可是市场就有一派就解读说
[33:09] 第一个是刚刚凯哥讲的
[33:11] 鼓励你不够大方之外
[33:12] 是不是代表你长不动
[33:14] 是不是代表你接下来模组
[33:16] 这些相关的你
[33:17] 你不能再涨价了
[33:19] 你长不动了
[33:19] 真的
[33:20] 我看到好多法轮机构
[33:22] 就直接调降群联的目标价
[33:25] 说因为接下来他的产品会跌价
[33:27] 所以这个市场
[33:30] 现在就是很稀奇在这个地方了
[33:32] 一定要留意
[33:33] 一定要长得动的
[33:34] 他才能继续
[33:35] 即使已经反映涨价趋缓
[33:37] 可是还是得涨的才会涨
[33:40] 涨的才会涨
[33:41] 是
[33:41] 所以其实这盘
[33:42] 现在相对是比较沉闷的
[33:44] 所以要特别注意
[33:45] 利空会不会被放大
[33:47] 所以我们常常讲
[33:48] 利多要能够产生效果
[33:51] 他能够把股票供上去
[33:52] 那个才叫实质的利多
[33:54] 一旦利多不涨
[33:56] 然后利空是会扩大反应的
[33:58] 那就要很小心
[33:59] 就告诉你这盘进入休息了
[34:01] 休息的时候
[34:02] 基本上大家就是多用一点心
[34:04] 再去找股票
[34:06] 而不是一直守着自己的股票
[34:08] 这样就比较不好
[34:10] 好
[34:11] 那刚刚因为突然想到群联的事情
[34:13] 因为潘董都那么用力的
[34:15] 在买自家股票了
[34:17] 却发生了公布几报财报后
[34:21] 却跌了今天跌了快9个百分点
[34:24] 有点惨烈
[34:25] 不过呢
[34:26] 幸好我们台面上
[34:27] 在第三季能够保持业绩稳定成长的公司
[34:31] 真的是不少
[34:32] 所以大家最近法说会
[34:33] 要认真听起来
[34:34] 这个绝对攸关到
[34:36] 第四季到明年的展望
[34:38] 那今天很谢谢凯哥
[34:40] 也希望大家在这个六日
[34:42] 刚刚好礼拜五休息一下
[34:43] 六日多做一点点
[34:45] 自己配置上的功课
[34:46] 要不要卖
[34:47] 要不要重新调整
[34:49] 这个位阶反而我觉得蛮好的
[34:51] 因为我们已经证明了
[34:53] 在基本面上面
[34:54] 台湾的AI订单
[34:55] 是非常非常多的
[34:57] 好那就跟各位朋友说拜拜
[34:59] 大家拜拜
[35:00] 赵华拜拜
[35:00] 拜拜
[35:01] 下周见了
[35:02] 下周见
[35:03] 下周应该回来
[35:03] 拜拜
